"y","temp","rain","wet","snow","cloud","dust","sunny","semester","past_return","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m25","m35","m45","m50","m55","m65","f15","f20","f25","f35","f50","f60","f65","f70","bus_passenger","sub_passenger"
11,30,0,62,0,4,18,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3550.2779,1557.0186,1178.2899,927.4226,832.9006,403.8648,1512.0122,5751.3983,3795.8649,1655.7375,883.9777,704.0051,570.4109,1204.9724,500,2248
9,31.2,0,59,0,4,24,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3659.7848,1584.2583,1203.7628,920.2401,801.5481,427.3878,1602.5299,5899.7297,3829.7654,1564.0942,858.7924,713.9012,549.2191,1242.0679,467,2388
9,32,0,58,0,3,32,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3791.6954,1650.0645,1123.2253,971.0272,795.3336,426.8433,1660.3793,6005.1208,3877.5907,1629.0318,927.4754,726.1736,571.6611,1170.6604,561,2698
10,32.4,0,56,0,3,17,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3825.2695,1570.4126,1126.738,946.2117,839.7358,429.0764,1708.5384,6173.1325,3989.9332,1509.8362,907.9882,706.8698,539.3802,1206.9374,561,2829
9,32.1,0,56,0,3,38,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3966.3156,1606.0148,1134.7562,969.9066,861.9689,448.0863,1850.7436,6526.9842,4043.2189,1549.2166,880.2926,705.5898,533.4289,1263.9741,527,2990
14,31.3,0,61,0,2,31,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4072.3352,1593.307,1080.7382,947.1964,892.7355,442.1997,1955.1368,6870.2994,4084.8963,1565.6475,874.4519,698.3,542.4505,1252.2684,586,2692
9,29.5,0,63,0,7,28,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4231.6074,1585.7488,1140.4331,913.1116,844.0212,415.7322,1996.2006,7096.4503,4240.9724,1498.3763,833.892,698.3164,532.0624,1258.6408,594,2598
14,28.3,0,66,0,7,25.5,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4145.7244,1605.723,1114.5076,902.9597,880.6463,417.861,1953.4608,7229.5052,4308.1832,1481.9806,858.2504,705.0627,551.4563,1218.3741,518,2916
7,27.7,0,71,0,8,11.5,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4046.5855,1490.9661,1097.0627,915.2194,820.0119,396.8073,1921.3364,7139.0204,4339.8154,1351.3835,858.3547,688.0341,535.9762,1207.1425,526,2757
3,26.9,0,73,0,9,7,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3968.4852,1492.9157,1113.5829,887.1613,820.3061,430.2003,1692.0113,7072.1325,4255.1464,1350.6461,829.2535,686.8494,537.445,1154.0387,536,2634
6,26.2,0,75,0,8,14,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3995.0358,1432.4322,1071.4172,801.954,789.8699,400.6082,1425.0381,6887.8623,4174.9371,1281.7539,744.9918,665.0249,503.1922,1160.6954,366,1488
4,25.9,0,74,0,8,12,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3933.6583,1390.6862,1074.3018,794.7727,771.1702,398.4381,1304.2247,6797.654,4174.3228,1303.3083,747.2227,640.3474,487.1964,1165.7183,118,261
3,25.3,0,75,0,10,13,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3943.0215,1378.2301,1104.9848,797.1372,754.3599,405.8341,1190.5918,6588.8581,4150.2264,1306.3438,759.0975,655.1564,498.1848,1140.1591,65,0
1,24.9,0,76,0,10,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3907.6632,1319.0723,1078.7115,797.887,749.4432,413.012,1184.7137,6504.4107,4097.0429,1323.3015,761.9997,626.6246,498.0025,1169.6802,40,0
0,24.4,0,77,0,9,15,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3822.9019,1355.4126,1075.5366,817.2539,735.2934,401.9774,1157.9107,6497.839,4108.7573,1348.6092,759.8418,645.3018,496.2866,1206.9427,31,0
1,24,0,77,0,9,15,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3832.7552,1345.9993,1034.9349,811.941,768.9962,423.5511,1135.2874,6416.3264,4125.1173,1322.6584,759.9418,637.8347,496.7246,1189.9604,37,13
5,23.8,0,77,0,9,10,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3786.0362,1319.6031,1062.7292,801.4993,781.1208,392.6203,1060.465,6389.2937,4065.8044,1322.0383,759.7241,621.3512,476.3566,1209.8561,104,705
3,23.9,0,78,0,9,13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3700.5842,1307.8107,1125.5364,836.1555,789.9775,437.5739,1059.3176,6270.7468,3991.5355,1315.3156,788.5165,635.2015,526.3171,1243.5706,235,1004
9,23.9,0,77,0,9,10,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3529.1458,1408.5195,1242.7662,996.9536,885.1722,414.9172,1156.4387,6051.7173,3778.5462,1312.706,895.282,665.6266,512.8284,1308.9777,614,2970
22,25,0,71,0,8,5,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3283.5738,1439.6553,1287.2695,1054.6181,991.4213,466.6405,1302.8291,5945.3179,3477.5001,1386.3467,958.3953,665.3775,532.0255,1364.3574,810,4830
12,25.4,0,68,0,5,6,1,1,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2993.334,1429.1311,1329.8818,1084.0999,1123.976,496.94,1246.3118,5759.8345,3178.6178,1362.2544,1051.7301,804.8951,604.9855,1427.2195,613,3112
8,26.3,0,69,0,2,7,1,1,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2955.4153,1381.13,1332.543,1144.951,1134.1753,530.4588,1372.8852,6040.719,3165.0026,1423.2579,1043.2662,821.198,612.057,1361.9977,402,1771
5,28.1,0,62,0,2,3,1,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3030.225,1380.7178,1393.2014,1111.6028,1118.2095,512.6268,1566.0214,6424.3814,3123.3434,1413.7711,1064.7078,779.5581,596.3345,1386.716,355,1698
10,29.2,0,55,0,1,20,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3090.5778,1422.4891,1265.2245,1108.4389,1126.7832,524.3621,1620.1955,6425.2439,3102.1351,1477.5558,1044.2799,799.1217,601.659,1332.6318,457,1918
4,29.4,0,52,0,1,9,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3072.1903,1512.0084,1405.7938,1164.9848,1106.9517,508.497,1691.815,6464.6792,3075.6744,1474.9358,1008.4856,870.5807,621.897,1354.287,495,2110
3,29,0,48,0,1,9.5,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3107.9403,1530.3711,1348.0284,1179.8655,1112.1899,522.5015,1751.7811,6510.8758,3173.4281,1482.7052,1051.0727,892.8636,690.5024,1483.9937,512,2301
5,28,0,54,0,6,7,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3074.372,1545.1063,1362.3021,1141.6071,1064.2009,507.3377,1633.5412,6447.3874,3169.3197,1388.7248,1044.9132,877.4031,627.2637,1361.0515,580,2518
7,26.9,0,53,0,5,7,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3133.1881,1515.7861,1367.4761,1167.98,1045.36,475.149,1838.3858,6435.1838,3281.3617,1360.7299,972.8619,861.1127,585.8011,1347.0773,672,2977
11,26.1,0,54,0,1,6,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3317.3933,1557.4342,1326.4622,1107.4203,1024.1734,429.6853,1768.695,6430.5252,3468.422,1411.8422,1045.8547,766.617,512.7288,1303.3273,848,3997
17,24.2,0,54,0,6,17,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3715.8701,1840.0549,1448.2022,1185.6855,1018.2964,471.2185,1920.1343,7052.2892,4152.9992,1647.8258,1085.7677,818.7214,553.2016,1320.0869,1050,4542
14,23.2,0,53,0,8,26,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4028.7778,1735.612,1337.8116,1105.7551,1017.7003,443.3894,1963.7353,7256.5121,4370.7311,1575.5982,1067.621,809.3328,546.959,1300.9382,812,3113
12,22.5,0,54,0,5,19,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4141.3148,1591.9136,1279.2835,1026.5771,897.2349,443.7379,1949.2723,7235.9709,4332.6017,1517.8123,968.9077,736.4706,577.1108,1267.277,628,2925
19,22.1,0,58,0,7,29,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4124.7517,1630.6844,1266.4303,1016.7606,844.8154,419.7484,1616.6726,7124.3978,4254.5363,1457.9341,915.1272,714.5187,551.9783,1274.1037,633,2863
12,21.3,0,60,0,5,33,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4101.5698,1534.7162,1194.3251,921.0773,845.7989,418.9653,1420.6229,6837.394,4188.0162,1395.637,856.0913,702.0008,520.8617,1254.6257,639,2715
15,20.4,0,62,0,4,33,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3916.1097,1475.9562,1105.907,804.4192,791.0804,390.5124,1347.4397,6654.4709,4051.5391,1273.4161,737.0272,652.0331,492.9174,1169.0274,372,1444
7,19.5,0,61,0,0,29,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3930.3577,1444.9451,1081.1001,766.8702,799.6568,383.1936,1245.1594,6643.1312,4034.7404,1258.5515,725.3798,644.143,508.0521,1150.4086,178,324
5,18.8,0,62,0,3,23,1,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3883.1717,1417.699,1052.2608,802.5679,825.1569,389.7729,1229.2043,6701.1977,4075.3494,1356.5483,732.2386,631.408,501.155,1168.1794,65,0
3,18.1,0,66,0,3,24,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3815.1823,1371.1555,1037.2244,798.2389,794.9949,402.5325,1194.3239,6635.9186,4086.1709,1357.0467,737.4479,630.5214,505.3436,1186.4861,41,0
0,17.6,0,68,0,0,21,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3785.1037,1341.2928,1062.4444,787.2797,794.0319,392.0698,1170.9129,6570.2903,4108.8965,1420.8662,738.3368,627.51,499.1237,1213.9305,51,0
2,17,0,71,0,0,19,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3752.0011,1373.4617,1032.2521,816.2608,799.8479,401.2194,1150.9656,6517.1158,4056.0529,1357.5872,744.2623,650.0181,494.2312,1201.6628,55,14
9,16.6,0,75,0,0,23,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3712.8079,1349.2558,1028.7371,786.5172,809.645,371.2485,1122.1754,6459.3479,4055.284,1360.3008,766.1171,626.5226,518.0875,1195.258,113,671
2,16.2,0,74,0,1,15,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3653.6379,1362.4439,1077.9088,834.0877,776.5124,396.6403,1092.8901,6377.8285,4008.725,1341.1307,796.6801,639.7088,544.6043,1269.7353,244,1039
11,16.2,0,72,0,5,22,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3494.8691,1432.6612,1231.7027,989.8807,861.2359,408.8196,1163.958,6164.3983,3821.2713,1414.4023,922.0961,691.8986,581.5253,1315.4053,529,3002
18,18.2,0,70,0,1,20,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3119.2104,1380.9337,1243.0369,1015.3215,1023.7237,430.3335,1308.3085,6028.6635,3457.5246,1418.298,1051.9537,711.3636,579.2995,1292.1242,817,4932
12,19.8,0,65,0,2,22,1,1,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2853.1354,1478.7778,1351.2818,1087.3153,1067.7763,517.5397,1323.9821,5881.2655,3150.3134,1373.7931,1023.0529,798.6083,611.5957,1462.6136,619,3194
3,21.4,0,56,0,5,40,1,1,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2863.3294,1539.332,1384.8593,1145.624,1113.5167,533.5162,1485.4256,5937.8044,3025.7528,1445.8906,1122.7196,818.6771,632.852,1429.2946,399,1817
8,22.1,0,43,0,7,49,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2968.4612,1571.3849,1368.4147,1088.0189,1042.0878,519.9967,1626.1056,6388.8957,3091.6357,1556.3433,1136.182,813.9332,614.5984,1313.448,401,1797
3,22.9,0,45,0,7,42,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3021.754,1465.1148,1463.9576,1161.261,1037.2843,462.5197,1785.3846,6533.9246,3096.0652,1568.2524,1123.416,808.9639,648.5852,1166.5705,410,1958
2,23.1,0,46,0,8,28,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2972.2871,1558.5759,1406.3547,1195.9994,1192.4144,506.5885,1765.3544,6413.8429,3122.3484,1578.7506,1095.1344,783.0138,647.5281,1305.6946,519,2030
9,23.1,0,44,0,6,36,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3022.2567,1553.4215,1396.7178,1170.5361,1110.5231,509.5012,1681.8741,6404.7796,3115.6253,1517.287,1207.3296,844.1113,642.0699,1251.959,493,2278
5,24.3,0,39,0,6,20,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2997.456,1560.038,1287.081,1196.554,1090.1937,530.1417,1581.0881,6396.5392,3147.1814,1516.6444,1148.4324,860.8011,634.0867,1305.6197,567,2526
15,24,0,40,0,4,29,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3006.1993,1564.7173,1291.4595,1162.2886,1080.1867,513.1672,1690.8501,6378.5433,3184.4937,1479.2189,1069.6523,827.5377,589.391,1285.1874,675,3050
9,23.8,0,41,0,3,23,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3184.8848,1610.6587,1328.8986,1234.1135,1092.0279,513.3154,1798.0053,6701.0586,3356.0877,1458.8951,1061.5323,835.5331,602.015,1295.2263,763,4023
19,22.5,0,46,0,1,30,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3541.9923,1726.1118,1487.0182,1214.0728,1013.4529,531.7569,1860.8768,7197.5346,4139.4396,1592.7541,1079.8917,846.3276,606.7441,1312.3953,1076,4464
11,20.9,0,53,0,2,27,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3944.3188,1836.6174,1376.0451,1128.6296,1003.3057,497.5826,1985.7303,7379.5458,4410.103,1589.013,1064.7488,810.3977,575.7235,1353.5727,825,3157
11,19.9,0,58,0,2,24,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4046.1383,1687.3389,1345.7682,1019.9128,975.1519,492.683,1830.1563,7442.4675,4583.5234,1539.4623,950.2336,783.5546,557.6172,1337.07,757,2834
20,19.2,0,57,0,0,21,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4083.2833,1656.5095,1283.8415,954.0254,927.3556,458.788,1780.839,7400.5655,4532.3915,1508.7516,910.6702,740.3879,557.5292,1365.0156,691,3163
10,18.7,0,58,0,0,24,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4039.9157,1547.221,1121.5786,937.5119,856.5319,443.273,1541.1008,7259.043,4391.3617,1464.1288,928.1968,710.9741,550.6543,1334.6389,687,2899
10,17.6,0,61,0,0,19,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3855.0247,1494.6567,1022.7794,820.9899,803.3557,409.6964,1384.5871,6815.8877,4235.2188,1362.2993,769.917,641.8927,485.5719,1178.772,410,1562
7,16.6,0,62,0,0,19,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3876.9212,1430.137,1029.2301,860.6303,800.3077,404.0002,1332.189,6667.6701,4179.6255,1350.7138,760.7067,633.9937,492.6759,1170.3011,178,0
6,16.2,0,65,0,0,14,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3865.9729,1445.9921,1011.7047,844.9525,815.3434,411.7697,1358.9711,6554.0707,4132.1714,1390.031,761.5483,648.4246,496.3919,1195.5314,65,0
4,15.5,0,65,0,0,18,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3832.5176,1455.7615,991.7888,807.5129,831.732,427.1144,1283.8785,6502.9389,4127.4109,1371.2353,755.2456,648.5457,502.042,1165.8677,41,0
1,14.8,0,65,0,0,19,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3820.0463,1427.4442,995.3038,833.3661,830.5537,412.3101,1253.641,6441.4779,4135.6941,1369.9908,768.7139,634.69,497.0016,1153.1359,51,0
1,14.3,0,68,0,0,18,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3774.088,1400.2325,1006.5947,817.477,770.8464,423.8528,1224.032,6377.5945,4097.4736,1376.5299,770.3289,628.7563,491.512,1202.6032,55,0
3,13.6,0,68,0,0,22,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3762.6938,1395.5335,993.9388,777.6572,851.244,377.7599,1186.6108,6283.7725,4082.3048,1415.2255,773.6545,645.0829,517.3235,1214.3131,113,0
5,13.2,0,72,0,0,22,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3705.7085,1412.5957,1104.5941,854.1546,835.6762,411.0308,1097.8249,6197.0621,3980.5199,1408.6782,787.1707,688.0193,581.4727,1235.8216,244,0
6,13.3,0,74,0,0,18,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3565.8425,1509.8457,1212.811,966.0558,910.7862,418.6779,1212.1267,6053.126,3774.4605,1437.3732,910.214,705.4577,546.6033,1315.6272,529,0
15,15.8,0,72,0,0,21,1,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3131.0518,1509.1593,1267.2773,1097.6582,1058.0249,439.9166,1266.4509,6004.1321,3474.8856,1486.4624,1012.315,699.4663,572.3407,1379.1338,817,0
10,18.4,0,65,0,0,17,1,1,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2925.6165,1494.0464,1375.2798,1185.7348,1013.263,465.9924,1249.1249,5833.0821,3193.2007,1473.8368,1123.0606,705.554,624.857,1429.832,619,0
5,20.4,0,62,0,0,39,1,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2911.654,1525.9218,1348.3593,1269.064,1079.1273,495.1423,1385.6331,5925.8642,3080.3864,1468.5391,1122.97,726.4622,646.8314,1347.4959,399,0
6,22.1,0,51,0,1,59,1,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2930.1513,1454.0964,1288.383,1188.4762,1029.4457,456.946,1532.7247,6318.2292,3065.6674,1496.7279,1090.0328,766.2151,663.6379,1355.2102,401,0
10,23.2,0,47,0,2,65,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3027.211,1429.9383,1309.5043,1075.0827,1074.5373,459.7544,1725.8752,6460.5359,3114.437,1566.3724,1099.2306,746.8288,613.6772,1285.2632,410,0
3,24,0,44,0,2,56,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3020.5414,1496.1893,1392.9581,1171.359,1119.2735,472.4159,1585.4393,6469.3051,3144.2265,1566.2325,1082.0726,796.8016,597.7907,1325.6345,519,0
7,24.9,0,40,0,1,41,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2995.0244,1522.436,1401.0704,1200.9994,1142.3931,478.6661,1678.3974,6443.0517,3133.6291,1550.2403,1105.6593,778.1372,663.4833,1360.6088,493,0
5,25.3,0,37,0,1,39,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2991.6656,1490.7202,1315.8123,1176.9125,1088.3158,503.0612,1581.4379,6479.5559,3178.9336,1460.2085,1107.4164,775.4632,676.0489,1260.6099,567,0
8,25.1,0,40,0,1,33,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3046.2507,1477.5098,1370.7125,1208.602,1080.5816,455.054,1542.6067,6377.4238,3160.9387,1390.0124,1061.6888,801.183,571.1008,1176.4985,675,0
11,24.3,0,38,0,0,33,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3137.9102,1488.7582,1298.7717,1188.3802,1097.499,476.5719,1745.4639,6550.7019,3346.169,1485.1208,1071.5521,809.6012,559.4137,1233.8965,763,0
21,22.8,0,42,0,1,27,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3610.5188,1672.4839,1329.6081,1263.4205,1019.2102,471.5329,1887.3617,6895.0152,3957.4731,1613.124,1038.5564,800.3868,575.3569,1237.6268,1076,0
15,21.8,0,47,0,0,24,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3924.5534,1706.2334,1302.6433,1177.5769,994.5058,456.9484,1994.2294,7277.8779,4211.8578,1585.9767,1011.1828,787.6911,587.572,1250.0082,825,0
7,20.9,0,51,0,0,23,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4065.788,1745.5094,1310.7269,1152.9518,969.5954,479.1581,1978.8891,7396.6956,4348.7867,1598.5387,962.4967,813.3164,574.2454,1273.0082,757,0
9,19.7,0,61,0,0,26,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4033.7028,1692.3662,1271.1029,1027.4943,911.8251,437.8797,1834.9056,7361.4781,4432.8406,1585.0264,908.8875,749.8659,557.042,1244.7177,691,0
10,19,0,65,0,0,33,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3948.3492,1628.5455,1213.6067,947.9398,867.6859,437.6496,1547.946,7148.3265,4342.7769,1512.0544,867.2403,764.9002,563.2427,1207.8791,687,0
8,18.3,0,64,0,0,28,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3934.3945,1509.8733,1075.8232,829.4592,803.0425,385.2917,1304.3304,6735.0293,4196.8388,1367.9787,754.1091,666.8417,539.5389,1150.3701,410,0
6,17.5,0,66,0,0,16,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3855.8985,1436.1942,1076.8818,859.3904,776.7442,375.429,1261.2052,6466.7664,4121.6476,1358.3785,778.718,665.8699,511.5319,1171.1237,206,384
7,17.1,0,68,0,0,17,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3845.5522,1392.0062,1084.0825,855.5917,834.4338,396.3434,1244.4743,6469.4553,4109.8019,1361.178,782.6535,677.0987,521.2713,1187.6964,83,0
2,16.4,0,69,0,0,9,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3810.3478,1412.7404,1067.677,848.0773,833.8621,384.0982,1234.2135,6374.397,4135.4702,1352.6353,780.2637,665.6484,516.4842,1187.613,52,0
1,15.7,0,73,0,0,5,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3774.2481,1411.7324,1070.0506,873.3402,834.4684,401.3283,1198.3153,6334.4321,4104.6228,1355.3901,772.7699,668.4409,515.3542,1190.4916,71,0
1,15.2,0,73,0,0,7,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3779.7024,1390.3984,1072.5571,844.9231,786.7553,402.414,1187.4949,6301.0449,4084.0469,1355.6656,770.3587,653.7696,521.7573,1191.237,46,14
5,14.7,0,73,0,0,5.5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3724.2056,1390.4758,1072.6048,864.5473,794.0268,373.2566,1141.0312,6246.6689,4060.6716,1400.8665,791.6762,626.3219,541.3743,1232.3769,109,692
2,14.4,0,70,0,0,7.5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3622.5161,1384.6223,1121.9464,888.2574,817.6816,426.5346,1120.137,6171.168,3972.5284,1384.7119,826.3025,646.8491,579.0421,1320.5277,257,1050
4,14.4,0,70,0,4,14,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3474.2775,1498.2602,1203.1701,935.0775,892.7677,428.0802,1186.1524,6035.9463,3826.9459,1478.1795,945.5454,668.076,560.0833,1251.4752,480,2877
