"y","temp","rain","wind","wet","cloud","dust","temp.sqr","sunny","semester","past_return","X1_2","X2_3","X3_4","X4_5","X5_6","X7_8","X8_9","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","weekend","m5","m25","m45","m50","m55","m65","m70","f10","f20","f30","f35","f40","f50","bus_passenger","sub_passenger"
6,28,0,5.7,54,6,7,784,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1332.9682,3074.372,1362.3021,1141.6071,1064.2009,507.3377,947.6927,159.8355,6447.3874,1815.3957,1388.7248,1219.4822,1044.9132,580,2518
2,26.9,0,4.2,53,5,7,723.61,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1368.1546,3133.1881,1367.4761,1167.98,1045.36,475.149,960.9663,207.2326,6435.1838,1881.9442,1360.7299,1190.1235,972.8619,672,2977
7,26.1,0,4,54,1,6,681.21,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1427.418,3317.3933,1326.4622,1107.4203,1024.1734,429.6853,916.4247,226.0535,6430.5252,1875.4998,1411.8422,1155.6023,1045.8547,848,3997
24,24.2,0,4.6,54,6,17,585.64,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1479.7099,3715.8701,1448.2022,1185.6855,1018.2964,471.2185,873.5774,247.0104,7052.2892,2280.1426,1647.8258,1194.3101,1085.7677,1050,4542
10,23.2,0,4.3,53,8,26,538.24,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1516.8595,4028.7778,1337.8116,1105.7551,1017.7003,443.3894,850.0282,229.3968,7256.5121,2340.8739,1575.5982,1129.9496,1067.621,812,3113
3,22.5,0,4,54,5,19,506.25,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1433.9442,4141.3148,1279.2835,1026.5771,897.2349,443.7379,813.1748,216.9678,7235.9709,2290.4467,1517.8123,1060.5762,968.9077,628,2925
7,22.1,0,3.2,58,7,29,488.41,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1385.3652,4124.7517,1266.4303,1016.7606,844.8154,419.7484,853.4735,218.3886,7124.3978,2147.5576,1457.9341,947.9007,915.1272,633,2863
4,21.3,0,3,60,5,33,453.69,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1224.6661,4101.5698,1194.3251,921.0773,845.7989,418.9653,816.7009,200.2547,6837.394,2093.861,1395.637,907.0473,856.0913,639,2715
8,20.4,0,2.1,62,4,33,416.16,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,980.3312,3916.1097,1105.907,804.4192,791.0804,390.5124,766.7454,171.0602,6654.4709,1932.0278,1273.4161,724.2085,737.0272,372,1444
5,19.5,0,2.6,61,0,29,380.25,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847.3054,3930.3577,1081.1001,766.8702,799.6568,383.1936,766.122,182.3558,6643.1312,1962.8672,1258.5515,754.0981,725.3798,178,324
5,18.8,0,2.4,62,3,23,353.44,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872.73,3883.1717,1052.2608,802.5679,825.1569,389.7729,795.6776,193.4829,6701.1977,1981.1753,1356.5483,774.6236,732.2386,65,0
0,18.1,0,1.7,66,3,24,327.61,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778.6194,3815.1823,1037.2244,798.2389,794.9949,402.5325,795.3599,196.6725,6635.9186,1963.1539,1357.0467,760.7585,737.4479,41,0
1,17.6,0,1.5,68,0,21,309.76,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759.9163,3785.1037,1062.4444,787.2797,794.0319,392.0698,768.7571,208.5944,6570.2903,1962.1385,1420.8662,777.2453,738.3368,51,0
1,17,0,2.1,71,0,19,289,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.9626,3752.0011,1032.2521,816.2608,799.8479,401.2194,806.9273,196.4987,6517.1158,1964.426,1357.5872,785.3423,744.2623,55,14
3,16.6,0,2.5,75,0,23,275.56,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765.3278,3712.8079,1028.7371,786.5172,809.645,371.2485,819.3949,186.2316,6459.3479,1921.5117,1360.3008,791.1988,766.1171,113,671
6,16.2,0,1.7,74,1,15,262.44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767.6074,3653.6379,1077.9088,834.0877,776.5124,396.6403,825.587,190.1341,6377.8285,1901.9241,1341.1307,797.8449,796.6801,244,1039
9,16.2,0,2.1,72,5,22,262.44,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.9426,3494.8691,1231.7027,989.8807,861.2359,408.8196,831.487,192.1992,6164.3983,1855.9729,1414.4023,899.7311,922.0961,529,3002
13,18.2,0,2.7,70,1,20,331.24,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.9942,3119.2104,1243.0369,1015.3215,1023.7237,430.3335,908.7778,174.0217,6028.6635,1738.3941,1418.298,1056.6563,1051.9537,817,4932
3,19.8,0,3,65,2,22,392.04,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071.299,2853.1354,1351.2818,1087.3153,1067.7763,517.5397,957.6695,159.3537,5881.2655,1652.4399,1373.7931,1113.4015,1023.0529,619,3194
3,21.4,0,3.2,56,5,40,457.96,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296.5678,2863.3294,1384.8593,1145.624,1113.5167,533.5162,938.4609,177.1733,5937.8044,1705.6998,1445.8906,1163.8445,1122.7196,399,1817
2,22.1,0,3.3,43,7,49,488.41,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1361.7682,2968.4612,1368.4147,1088.0189,1042.0878,519.9967,902.5804,184.8249,6388.8957,1781.4633,1556.3433,1194.3848,1136.182,401,1797
4,22.9,0,2.8,45,7,42,524.41,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1471.8788,3021.754,1463.9576,1161.261,1037.2843,462.5197,987.4537,204.4582,6533.9246,1715.2822,1568.2524,1177.0464,1123.416,410,1958
3,23.1,0,2.4,46,8,28,533.61,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1477.7476,2972.2871,1406.3547,1195.9994,1192.4144,506.5885,1042.1154,214.2956,6413.8429,1753.7551,1578.7506,1183.6462,1095.1344,519,2030
5,23.1,0,1.8,44,6,36,533.61,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1444.5644,3022.2567,1396.7178,1170.5361,1110.5231,509.5012,1073.4019,201.0059,6404.7796,1780.3849,1517.287,1132.0614,1207.3296,493,2278
7,24.3,0,1.9,39,6,20,590.49,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1349.9147,2997.456,1287.081,1196.554,1090.1937,530.1417,1063.2088,165.8159,6396.5392,1765.2843,1516.6444,1094.9071,1148.4324,567,2526
8,24,0,1.6,40,4,29,576,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1367.544,3006.1993,1291.4595,1162.2886,1080.1867,513.1672,951.288,220.8019,6378.5433,1717.1509,1479.2189,1101.4188,1069.6523,675,3050
12,23.8,0,1.9,41,3,23,566.44,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1489.9341,3184.8848,1328.8986,1234.1135,1092.0279,513.3154,992.4645,229.4166,6701.0586,1784.2543,1458.8951,1038.321,1061.5323,763,4023
25,22.5,0,2,46,1,30,506.25,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1516.4672,3541.9923,1487.0182,1214.0728,1013.4529,531.7569,957.0025,222.7755,7197.5346,2135.0411,1592.7541,1101.0653,1079.8917,1076,4464
12,20.9,0,2.4,53,2,27,436.81,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1493.6732,3944.3188,1376.0451,1128.6296,1003.3057,497.5826,843.9409,211.8695,7379.5458,2345.8632,1589.013,1043.9631,1064.7488,825,3157
12,19.9,0,2,58,2,24,396.01,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1497.0279,4046.1383,1345.7682,1019.9128,975.1519,492.683,878.1603,212.0103,7442.4675,2180.6624,1539.4623,993.8506,950.2336,757,2834
6,19.2,0,2.4,57,0,21,368.64,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1397.1003,4083.2833,1283.8415,954.0254,927.3556,458.788,893.3309,231.8201,7400.5655,2127.3859,1508.7516,947.6318,910.6702,691,3163
5,18.7,0,3,58,0,24,349.69,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1345.4068,4039.9157,1121.5786,937.5119,856.5319,443.273,814.3955,196.3448,7259.043,2074.2612,1464.1288,926.4569,928.1968,687,2899
7,17.6,0,1.8,61,0,19,309.76,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,986.8702,3855.0247,1022.7794,820.9899,803.3557,409.6964,799.7449,176.4913,6815.8877,1949.6003,1362.2993,770.094,769.917,410,1562
5,16.6,0,1.3,62,0,19,275.56,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977.8038,3876.9212,1029.2301,860.6303,800.3077,404.0002,829.3165,178.765,6667.6701,1920.1654,1350.7138,765.8865,760.7067,178,0
0,16.2,0,1.2,65,0,14,262.44,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924.0236,3865.9729,1011.7047,844.9525,815.3434,411.7697,808.0333,191.7542,6554.0707,1923.7018,1390.031,735.8631,761.5483,65,0
1,15.5,0,0.3,65,0,18,240.25,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907.0873,3832.5176,991.7888,807.5129,831.732,427.1144,813.5435,185.5652,6502.9389,1937.8982,1371.2353,751.0539,755.2456,41,0
1,14.8,0,0.2,65,0,19,219.04,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854.2313,3820.0463,995.3038,833.3661,830.5537,412.3101,789.5492,194.9645,6441.4779,1931.6797,1369.9908,776.7298,768.7139,51,0
1,14.3,0,1.4,68,0,18,204.49,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863.846,3774.088,1006.5947,817.477,770.8464,423.8528,813.2368,191.7414,6377.5945,1936.232,1376.5299,753.5196,770.3289,55,0
4,13.6,0,2.2,68,0,22,184.96,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852.8105,3762.6938,993.9388,777.6572,851.244,377.7599,828.1759,206.0804,6283.7725,1946.0787,1415.2255,770.0193,773.6545,113,0
5,13.2,0,2,72,0,22,174.24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821.5384,3705.7085,1104.5941,854.1546,835.6762,411.0308,789.2943,185.0468,6197.0621,1912.2801,1408.6782,781.7057,787.1707,244,0
4,13.3,0,1.9,74,0,18,176.89,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951.9413,3565.8425,1212.811,966.0558,910.7862,418.6779,777.0408,241.5971,6053.126,1922.3094,1437.3732,906.725,910.214,529,0
7,15.8,0,2.9,72,0,21,249.64,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047.6458,3131.0518,1267.2773,1097.6582,1058.0249,439.9166,875.1303,175.9812,6004.1321,1780.7434,1486.4624,991.2592,1012.315,817,0
3,18.4,0,1.6,65,0,17,338.56,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154.6695,2925.6165,1375.2798,1185.7348,1013.263,465.9924,920.6479,175.9705,5833.0821,1691.0712,1473.8368,1024.4122,1123.0606,619,0
0,20.4,0,2.4,62,0,39,416.16,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323.6049,2911.654,1348.3593,1269.064,1079.1273,495.1423,858.7353,166.0041,5925.8642,1722.6523,1468.5391,1111.3169,1122.97,399,0
5,22.1,0,2.3,51,1,59,488.41,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1491.2103,2930.1513,1288.383,1188.4762,1029.4457,456.946,792.5552,176.3017,6318.2292,1761.8349,1496.7279,1161.7524,1090.0328,401,0
0,23.2,0,2.8,47,2,65,538.24,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1533.7188,3027.211,1309.5043,1075.0827,1074.5373,459.7544,869.6853,190.57,6460.5359,1777.7117,1566.3724,1236.739,1099.2306,410,0
4,24,0,2.3,44,2,56,576,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1436.171,3020.5414,1392.9581,1171.359,1119.2735,472.4159,931.9774,204.3713,6469.3051,1811.3628,1566.2325,1241.8916,1082.0726,519,0
5,24.9,0,2.4,40,1,41,620.01,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1429.5939,2995.0244,1401.0704,1200.9994,1142.3931,478.6661,900.7638,172.8639,6443.0517,1760.8497,1550.2403,1177.3869,1105.6593,493,0
2,25.3,0,3,37,1,39,640.09,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1501.5502,2991.6656,1315.8123,1176.9125,1088.3158,503.0612,888.4873,195.4901,6479.5559,1809.9877,1460.2085,1075.3067,1107.4164,567,0
3,25.1,0,1.9,40,1,33,630.01,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1279.8865,3046.2507,1370.7125,1208.602,1080.5816,455.054,874.1149,176.1855,6377.4238,1848.3041,1390.0124,1018.6833,1061.6888,675,0
11,24.3,0,2.7,38,0,33,590.49,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1246.5893,3137.9102,1298.7717,1188.3802,1097.499,476.5719,859.6915,217.3347,6550.7019,1849.4982,1485.1208,998.6546,1071.5521,763,0
21,22.8,0,2.6,42,1,27,519.84,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1279.3719,3610.5188,1329.6081,1263.4205,1019.2102,471.5329,888.0384,236.739,6895.0152,2213.8057,1613.124,1149.8292,1038.5564,1076,0
9,21.8,0,2.1,47,0,24,475.24,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1347.1987,3924.5534,1302.6433,1177.5769,994.5058,456.9484,861.7184,239.1734,7277.8779,2323.2455,1585.9767,1106.0214,1011.1828,825,0
4,20.9,0,1.7,51,0,23,436.81,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1431.3844,4065.788,1310.7269,1152.9518,969.5954,479.1581,886.107,242.3338,7396.6956,2320.118,1598.5387,1045.4169,962.4967,757,0
10,19.7,0,1.3,61,0,26,388.09,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1353.204,4033.7028,1271.1029,1027.4943,911.8251,437.8797,820.4618,197.1436,7361.4781,2231.5774,1585.0264,1029.6778,908.8875,691,0
7,19,0,0.5,65,0,33,361,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1271.6539,3948.3492,1213.6067,947.9398,867.6859,437.6496,830.8145,196.5491,7148.3265,2097.3088,1512.0544,882.966,867.2403,687,0
8,18.3,0,1.1,64,0,28,334.89,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1032.5289,3934.3945,1075.8232,829.4592,803.0425,385.2917,779.6793,145.4328,6735.0293,1953.1733,1367.9787,758.0264,754.1091,410,0
0,17.5,0,1.7,66,0,16,306.25,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922.3623,3855.8985,1076.8818,859.3904,776.7442,375.429,774.1113,160.8872,6466.7664,1940.5816,1358.3785,777.4343,778.718,206,384
1,17.1,0,2,68,0,17,292.41,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839.879,3845.5522,1084.0825,855.5917,834.4338,396.3434,773.7652,155.8101,6469.4553,1949.6333,1361.178,791.6542,782.6535,83,0
0,16.4,0,2.2,69,0,9,268.96,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805.1656,3810.3478,1067.677,848.0773,833.8621,384.0982,775.9994,158.4438,6374.397,1940.1181,1352.6353,773.0926,780.2637,52,0
2,15.7,0,2.3,73,0,5,246.49,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775.4525,3774.2481,1070.0506,873.3402,834.4684,401.3283,768.4906,170.3533,6334.4321,1966.2631,1355.3901,784.5729,772.7699,71,0
1,15.2,0,2.9,73,0,7,231.04,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795.1573,3779.7024,1072.5571,844.9231,786.7553,402.414,764.727,156.1675,6301.0449,1959.6506,1355.6656,769.2809,770.3587,46,14
3,14.7,0,2.7,73,0,5.5,216.09,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762.5395,3724.2056,1072.6048,864.5473,794.0268,373.2566,773.5576,174.2985,6246.6689,1935.8907,1400.8665,775.9026,791.6762,109,692
2,14.4,0,3,70,0,7.5,207.36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758.1062,3622.5161,1121.9464,888.2574,817.6816,426.5346,740.0602,166.7774,6171.168,1900.0721,1384.7119,798.9816,826.3025,257,1050
4,14.4,0,3,70,4,14,207.36,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917.9462,3474.2775,1203.1701,935.0775,892.7677,428.0802,786.9298,186.5146,6035.9463,1955.9829,1478.1795,868.9337,945.5454,480,2877
7,15.9,0,2.2,69,6,21,252.81,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030.8887,3054.585,1254.7107,1009.6163,1013.0765,418.0995,806.7643,189.9918,5927.2161,1765.0265,1422.4878,1001.5061,956.5396,856,4894
3,18.3,0,1.8,63,4,17,334.89,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166.5396,2921.1859,1303.602,1075.451,1054.6422,475.7684,893.7109,190.6155,5718.3532,1729.9273,1377.7911,1095.1806,1104.4199,635,3131
0,20.2,0,2.7,59,1,21,408.04,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212.7021,2906.9729,1384.799,1101.1417,1054.0343,479.0532,886.8169,202.948,5882.5236,1688.319,1419.0822,1146.6832,1127.2339,398,1905
2,21.6,0,2.4,56,1,44,466.56,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1416.5244,3018.9043,1336.757,1046.0605,1043.0967,471.8768,924.728,190.232,6214.41,1764.0267,1500.8358,1121.33,1133.1095,364,1711
3,22.6,0,1.4,53,1,51,510.76,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1457.3699,2991.9104,1410.9003,1015.1923,1045.4532,482.42,870.7424,204.3656,6331.3595,1729.7497,1461.6054,1144.0124,1092.9085,363,1847
3,23.2,0,1.9,51,6,45,538.24,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1391.9457,3018.7404,1369.127,1159.5932,1111.4845,501.4623,942.2551,215.9664,6494.2952,1869.4195,1484.1841,1151.8972,1108.5971,507,2085
3,23.8,0,2.6,47,8,46,566.44,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1544.2244,3009.1892,1428.0547,1101.7002,1075.4834,461.0427,903.6989,216.2922,6443.969,1839.3848,1507.6653,1084.2184,1093.567,528,2329
5,24.6,0,1.9,45,8,32,605.16,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1428.3494,2970.5866,1389.1578,1164.917,1094.0558,493.6747,994.7479,155.356,6259.128,1846.9062,1471.9081,1120.2162,1134.3621,601,2607
5,24,0,1.2,49,8,38,576,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1238.2113,3040.4472,1282.7902,1090.4181,1069.5902,456.6146,955.0648,194.7703,6255.2094,1750.9722,1464.8622,1097.1105,1122.7767,653,3269
7,23.8,0,2.3,51,9,42,566.44,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1179.5289,3225.2307,1341.9249,1101.7917,1093.3172,472.2632,926.1467,248.9222,6423.1205,1842.7808,1527.031,1005.0748,1036.6452,798,4134
10,22.8,0,2.3,52,9,41,519.84,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1414.2572,3654.7475,1481.8552,1125.9651,1070.2136,507.1,845.4545,224.8074,6874.5996,2331.6664,1652.8509,1081.344,1057.0871,1047,4487
9,22,0,1.6,53,9,31,484,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1378.1983,3981.3178,1436.838,1075.1591,1081.6672,506.998,843.0276,246.5425,7057.6021,2427.6553,1593.7282,1035.9033,1015.1101,809,3023
6,21.3,0,1,56,8,40,453.69,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1468.8596,4046.6593,1447.7004,1082.7686,1015.5742,508.6723,886.7113,251.2698,7328.4385,2389.4105,1595.5128,959.4825,993.6327,687,2937
9,20.5,0,1.8,58,7,33,420.25,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1326.4862,4089.8464,1383.5057,1076.1222,978.3865,489.7491,855.0423,239.2185,7380.4544,2302.0466,1526.334,932.5149,883.5798,722,3222
8,20.1,0,1.5,61,6,38,404.01,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1223.1821,4105.135,1230.6773,975.7599,893.4729,446.9293,847.3062,214.433,6915.1619,2194.7112,1480.9399,871.5521,856.9912,679,3237
4,19.7,0,0.9,63,7,32,388.09,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,969.8292,3934.5406,1124.3615,892.8556,811.904,422.0092,781.6226,167.4459,6667.2998,1993.9906,1393.0198,761.0403,779.4901,467,1799
3,19.3,0,0.6,67,3,26,372.49,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938.6123,3931.6323,1080.3585,860.212,796.9892,432.0719,808.6561,178.4669,6606.0552,1932.1877,1411.12,783.6479,771.031,282,693
2,18.5,0,1.7,70,2,39,342.25,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931.4539,3876.4768,1059.1053,852.2605,811.886,427.3294,788.1512,168.8621,6488.3691,1944.9244,1389.8224,763.9326,765.0209,166,0
0,17.7,0,1.7,71,0,24,313.29,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907.2023,3826.4483,1068.6794,863.9152,838.5676,428.9491,786.8912,181.6521,6438.1801,1940.0626,1385.8597,815.8982,780.707,84,0
0,17,0,1.9,76,0,20,289,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828.1151,3794.3052,1045.8746,864.2432,827.3384,446.1829,802.9279,173.8685,6395.0762,1955.1235,1404.2632,802.9051,770.3764,77,0
1,16.3,0,1.8,78,0,18,265.69,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776.1438,3734.8229,1061.2794,870.1851,817.9119,451.634,774.7172,186.3218,6352.3511,1932.6173,1405.7609,831.8044,757.6178,45,7
4,15.9,0,2.2,80,0,10,252.81,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752.1651,3655.2805,1056.0606,855.8754,832.1512,416.8629,794.6807,173.323,6279.0912,1967.7872,1416.5266,802.8123,799.0101,113,689
3,15.6,0,2.3,83,0,14,243.36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778.5948,3576.4589,1078.8551,843.4787,801.7212,425.1915,784.0378,182.1124,6156.3158,1920.8828,1391.8931,818.8125,870.0429,249,981
8,15.5,0,2,85,0,15,240.25,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893.2928,3458.1547,1163.3307,943.2276,895.804,493.1271,799.1866,213.3632,5946.9623,1858.3005,1350.8824,901.4078,919.5521,531,2793
12,17.3,0,1.1,81,1,7,299.29,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.9704,3048.078,1290.404,1066.2092,941.8234,474.5426,861.9055,188.1084,5806.3088,1740.7295,1370.1064,1053.2455,1005.8105,784,4715
10,20,0,1.5,70,4,23,400,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980.1785,2868.8497,1314.1695,1118.383,1002.6263,510.1117,935.1363,226.9816,5679.8111,1716.2904,1397.9102,1104.3023,1036.7025,601,3087
1,21.3,0,4.9,61,6,43,453.69,1,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109.7127,2876.133,1373.024,1131.6153,1031.6146,488.4063,872.6078,230.1427,5677.6455,1677.9588,1418.5208,1153.0208,1060.2823,426,1779
0,21.5,0,6.6,67,9,51,462.25,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1132.4477,2831.8947,1400.339,1090.4384,1008.7707,459.0719,862.0691,238.9211,5823.087,1767.6312,1469.2175,1149.4189,1087.6917,359,1821
