"y","past_return","m50","temp","f50","m20","sub_passenger","bus_passenger","X10_11","m25","f20","m30","m45","wet","f45","m55","sunny","m5","f15","f25","f0","f65","m35","m40","f30","wind","semester","m0","f60","f35","most_use","m70","m60","dust","f55","f40","m65","f70","cloud","X8_9","rain","X12_13","weekend","temp.sqr","X15_16"
0,0,786.367,12.2,775.0928,4201.0091,0,40,0,3933.2976,6235.053,1930.7307,998.6994,56,760.3743,821.3522,1,953.6145,1309.1733,3946.5136,329.7115,533.5184,1329.6717,901.9661,1966.0357,1.6,1,467.0877,607.8867,1322.0773,24864.3887,839.3571,557.1373,17,648.9304,748.8162,394.3128,1190.1917,0,0,0,0,0,148.84,0
0,1,789.7715,11.8,779.2022,4113.3348,0,33,0,3891.1475,6223.4269,1903.9991,1004.6352,61,745.0687,816.7964,1,929.9255,1267.9374,3926.415,326.1865,525.6439,1331.2423,916.1906,1950.5324,1.1,1,458.9755,599.8388,1347.6881,24687.7861,841.4338,538.4397,13,638.2535,772.1647,387.0075,1223.4265,0,0,0,0,0,139.24,0
0,0,751.651,11.6,763.0832,3963.6985,19,42,0,3827.3253,6147.3777,1869.6008,984.5544,65,749.5294,797.4727,1,937.2304,1228.6971,3931.6451,317.6004,504.6265,1294.2172,919.3617,1949.267,1.1,1,474.3396,616.6444,1323.6562,24306.7878,831.9754,524.8861,19,646.8324,774.6579,397.0403,1224.2164,0,0,0,0,0,134.56,0
0,0,772.2796,11.2,790.1849,3790.894,801,101,0,3763.194,6110.4774,1895.7664,959.6537,70,757.7265,810.3419,1,875.2911,1130.8467,3981.6204,326.5698,508.2061,1312.2331,904.0694,1924.9759,1.2,1,506.1165,637.1448,1316.2953,24095.4565,847.7758,525.6684,13,697.5327,777.6923,405.2114,1265.7867,0,0,0,0,0,125.44,0
0,1,829.9568,11,818.7587,3661.6736,1135,214,0,3621.0184,6018.7879,1861.064,992.4154,71,769.934,846.8325,1,860.5845,1116.3721,3873.0719,353.9238,520.1488,1312.7651,957.2657,1944.3264,1.4,1,517.357,664.0958,1329.4383,23622.1456,843.9337,570.6948,17,687.1107,795.582,425.3444,1281.6478,0,0,0,0,0,121,0
0,3,971.1858,12,904.8321,3579.4546,2784,488,0,3422.9007,5838.1384,1887.7827,1116.0202,66,900.6018,947.1077,1,1089.0143,1149.5263,3747.0982,369.7349,586.0908,1382.941,1058.5095,1914.4029,1.3,1,604.0534,687.0594,1396.2081,23168.9266,853.4193,654.4635,12,744.1935,847.4614,444.841,1314.9325,0,0,0,0,0,144,0
5,4,1071.3906,14.9,1027.0136,3608.7897,4888,748,0,2963.485,5612.6983,1692.46,1176.5986,59,1031.6946,1039.282,1,1290.4797,1370.5865,3352.5203,344.7887,607.7272,1373.1753,1164.9405,1650.3473,1.8,1,687.3247,753.5483,1426.0741,21679.55,882.7116,671.0524,15,795.693,915.5258,467.081,1377.089,0,1,0,0,0,222.01,0
7,12,1111.8537,17.2,1049.828,3786.4157,2936,535,0,2852.2924,5417.3532,1610.4042,1285.8389,54,1116.514,1134.9272,1,1332.6958,1496.3703,3020.4634,332.6043,662.687,1427.2432,1169.0227,1686.3742,2.4,1,663.7668,797.5262,1424.6123,21225.1586,934.5674,716.5421,25,954.5817,1040.8439,515.9475,1419.6312,0,0,0,0,0,295.84,0
17,16,1093.5353,18.5,1038.8332,3889.5063,1761,372,1,2928.6183,5630.8088,1603.9353,1253.5653,48,1193.8871,1151.5597,1,1488.5952,1548.3235,2995.3549,372.0886,701.6437,1465.8353,1247.1921,1668.3355,2.9,1,661.6887,806.8637,1479.1477,21661.5421,905.0199,748.3446,36,963.9312,1121.1437,511.0123,1468.3367,0,0,0,0,0,342.25,0
11,9,1064.767,20.5,1099.696,4249.1106,1768,359,0,2886.8276,5843.1459,1656.9433,1268.5694,45,1270.6471,1125.4649,1,1655.0875,1670.517,3110.2508,481.5603,645.2467,1497.1473,1172.0155,1621.8287,2.6,1,645.346,781.8671,1496.1316,22361.3858,810.1115,740.0927,51,961.6872,1102.8595,468.3112,1537.3553,0,0,0,0,0,420.25,0
5,9,1120.398,21.4,1122.9661,4439.1979,1972,392,0,2985.0133,6062.3871,1690.6793,1370.7946,41,1222.4078,1160.3818,1,1662.6177,1699.3842,3164.9168,513.6487,624.6378,1475.0596,1197.9396,1650.8602,4.1,1,651.2992,756.9973,1570.2606,23038.3748,815.207,733.2905,44,1029.3021,1214.1248,519.7352,1430.1548,0,0,0,1,0,457.96,0
10,12,1098.1712,22.5,1109.6769,4462.0488,2130,474,0,2860.9541,6104.1842,1684.2309,1361.4857,39,1283.4102,1139.0097,1,1793.7343,1780.3599,3106.3078,514.0736,644.7314,1543.6009,1255.6463,1753.7707,4.4,1,655.0067,793.769,1431.478,22946.5754,887.8167,783.4783,47,1074.4236,1162.9963,537.0687,1398.7638,1,0,0,0,0,506.25,0
6,8,1119.2719,23.6,1196.0808,4577.5577,2319,490,0,2983.9679,6137.8165,1718.6709,1338.6871,38,1336.2913,1152.1499,1,1902.2243,1906.591,3151.0315,334.7122,657.4873,1496.299,1265.8481,1728.5011,4,1,590.754,818.1383,1466.4745,23260.3191,967.5441,740.4738,44,1125.2236,1207.3424,568.9331,1481.4073,1,0,0,0,0,556.96,0
9,11,1182.9404,23.1,1093.651,4521.3521,2460,591,0,2975.0131,6155.9226,1723.5447,1363.0838,39,1268.2002,1126.4877,1,1647.0517,1987.9546,3185.0678,374.6723,646.8586,1505.8476,1245.299,1756.5327,5,1,593.8812,792.2778,1534.4342,23357.7148,857.133,695.9965,52,1102.1221,1149.314,546.2211,1374.3617,0,0,0,0,0,533.61,1
7,5,1139.1045,23,1065.698,4425.5838,3114,560,0,3053.5975,6159.6858,1755.0281,1274.4657,38,1254.202,1093.3777,1,1600.2868,1986.7882,3235.1269,392.1804,640.2979,1560.2046,1265.7825,1843.7508,4.8,1,565.6783,783.4845,1477.5424,23510.5199,882.5813,712.5724,57,996.7661,1109.1192,534.609,1331.3851,0,0,0,0,0,529,0
8,4,1146.7494,21.8,1080.9681,4583.5468,3926,674,0,3175.8976,6408.9853,1846.9575,1277.4063,41,1254.5566,1067.6689,1,1653.3122,2222.5353,3427.2886,410.7511,621.5249,1675.9651,1301.3674,1891.6746,5.2,1,519.9045,796.2054,1545.0046,24555.3201,911.7166,692.8035,53,988.092,1091.0362,525.6615,1254.1065,0,0,0,0,0,475.24,0
6,6,1217.9537,21,1152.0051,4720.3423,4533,923,0,3654.0412,7205.4959,2142.7082,1510.5366,45,1193.3837,1055.4447,1,1876.9756,2598.6414,4115.5261,535.3135,603.8112,1921.7087,1498.7752,2209.3675,4.5,1,476.6832,813.9867,1758.0863,27727.2762,896.4059,713.042,51,1039.2171,1110.5146,514.0827,1241.8457,0,0,0,0,0,441,0
4,4,1144.0516,19.6,1043.0024,4861.6854,3164,849,0,3985.6703,7565.2466,2312.9327,1361.3154,50,1163.2513,1014.404,1,1843.0807,2617.4531,4384.9791,552.3238,629.7258,1826.0682,1436.5321,2281.3943,4,1,457.0534,803.4432,1600.2547,28818.2313,853.2226,659.3506,46,1006.5547,1039.8244,507.6751,1276.5412,0,0,0,0,0,384.16,0
2,3,1123.33,18.3,992.8345,5164.0786,3059,608,0,4164.4397,7641.03,2346.2122,1369.2545,58,1113.1713,978.7011,1,1775.3406,2521.731,4499.2055,590.4361,623.7597,1681.5987,1247.4588,2264.0307,3.7,1,515.3271,787.6839,1622.3885,29382.9839,837.8128,691.4467,46,981.6135,1008.8186,491.2875,1244.7242,0,0,0,0,0,334.89,0
2,4,971.6791,17.3,917.1619,5090.0156,3106,557,0,4093.152,7454.8968,2296.4987,1272.0172,66,1047.291,931.6306,1,1713.0637,2305.0925,4433.2448,496.4744,623.7851,1645.6911,1226.1478,2206.3913,3.3,1,499.9397,706.5138,1531.663,28751.5533,846.6374,644.0413,25,905.6862,951.8589,479.0399,1188.0012,0,0,0,0,0,299.29,0
4,0,931.6642,16.6,852.9098,4796.5131,3050,543,0,4084.6472,7117.9427,2173.0988,1154.2473,71,961.6631,851.7881,1,1513.9672,1841.6033,4326.8721,459.1223,624.1917,1581.2832,1118.6398,2135.1498,3.1,1,509.4693,671.6916,1507.1278,27722.6347,859.1712,658.3579,33,831.8614,917.0551,474.8648,1209.4416,0,0,0,0,0,275.56,0
3,5,803.6623,16.1,770.8763,4473.6752,1530,471,0,3868.5525,6524.812,1951.2979,985.9645,74,785.5302,791.2191,1,1226.9448,1439.0721,4048.6125,365.1425,507.5906,1399.2729,991.0537,1994.4588,2.8,1,349.9929,612.4655,1318.6938,25579.3756,833.1621,552.0204,33,694.4351,782.2271,430.127,1179.0237,6,0,0,0,0,259.21,0
2,2,823.6479,15.8,743.9937,4252.5526,4,320,0,3836.727,6495.4183,1965.6102,1035.5603,73,812.4524,775.4124,1,1120.666,1424.7681,4100.4038,355.0481,515.3895,1372.58,977.4546,1946.2485,1.7,1,367.864,624.5503,1294.9367,25264.4771,830.3063,549.4268,35,669.834,798.2346,438.7957,1129.7355,4,0,0,0,0,249.64,0
0,0,834.2771,15.2,753.6696,4203.5442,0,68,0,3704.7722,6402.7449,1932.7734,997.7682,74,784.2146,784.7331,1,1076.1129,1310.0751,4003.9906,372.3626,517.4443,1363.7586,964.1688,1920.0307,1.4,1,394.9083,610.9452,1337.2954,24868.91,858.1596,556.6474,57,699.9333,767.9016,445.4089,1167.1192,5,0,0,0,0,231.04,0
0,0,820.6852,14.9,766.2016,4138.1162,0,45,0,3720.2569,6343.7765,1932.8963,1016.0062,77,771.9086,758.0991,1,932.3594,1234.1907,4031.3647,383.9475,512.343,1336.5783,936.437,1914.3156,2,1,391.8048,627.6761,1321.5332,24738.8377,866.3804,547.5782,41,679.8237,763.0574,429.9953,1172.9776,5,0,0,0,0,222.01,0
1,1,828.4698,14.2,758.8658,4018.2566,0,36,0,3679.4327,6348.6797,1928.16,1047.3292,78,750.0082,759.7941,1,902.158,1219.1555,3946.7817,386.1084,508.4757,1357.2833,924.1598,1916.9434,1.3,1,387.1852,615.1244,1335.893,24531.4304,827.5483,531.4416,49,678.0609,767.823,435.4615,1168.8865,1,0,0,0,0,201.64,0
0,1,815.882,13.9,744.9433,3938.9967,22,43,0,3656.322,6247.6414,1898.8118,1020.6884,80,777.514,777.8699,1,887.1265,1227.8175,3959.8341,379.7043,495.1842,1347.3355,933.7115,1922.1803,1.3,1,386.9205,595.1121,1358.144,24329.2658,828.1239,553.7593,39,674.4937,759.9809,439.0945,1146.6917,0,0,0,0,0,193.21,0
0,0,790.1703,13.3,763.4969,3839.1215,740,115,0,3617.7899,6158.4911,1891.4957,1022.598,81,756.4589,750.1364,1,862.0837,1163.3793,3950.3133,365.0331,495.0652,1343.4692,975.6822,1934.2887,1.4,1,411.0346,580.8376,1339.8075,24074.7769,837.0401,565.0777,36,694.8752,786.9691,426.6875,1184.5688,0,0,0,0,0,176.89,0
0,0,827.3355,13,794.2935,3774.0025,1075,212,0,3515.5912,6095.7028,1851.0768,1047.1116,80,769.6247,782.2465,1,838.3471,1137.5049,3926.1963,367.2524,534.8634,1361.6847,998.3598,1893.8602,1.8,1,411.1215,589.172,1322.2435,23740.358,860.6537,563.8296,34,737.5421,823.5645,420.8804,1172.9178,0,0,0,0,0,169,0
1,2,937.0916,14.2,868.5376,3715.2704,2855,542,0,3408.4106,5922.4404,1922.9654,1207.852,78,897.4079,830.0043,1,1037.1835,1203.9387,3793.4219,339.4667,567.6001,1363.5663,1168.8819,1907.2086,2.3,1,477.2445,634.5921,1358.8895,23392.1731,847.9964,645.3069,36,802.585,884.5579,431.9245,1249.6814,0,0,0,0,0,201.64,0
13,2,1032.7576,16.8,947.3198,3868.7327,4875,789,0,3017.1463,5689.1111,1741.4993,1346.384,66,1018.8953,995.4901,1,1258.6217,1291.6897,3435.3036,332.9564,638.1302,1461.1727,1159.5584,1732.1116,2.5,1,476.7483,724.4036,1365.0613,22310.1386,912.1168,704.0946,38,862.7195,979.0622,485.1875,1307.4601,0,1,0,0,0,282.24,0
3,16,1108.103,19,956.9726,3858.7626,3057,542,0,2810.0496,5489.9189,1610.4202,1291.9196,59,1105.9702,1048.183,1,1311.6618,1397.3631,3140.5585,407.9644,638.3455,1473.3001,1265.0016,1565.9053,2,1,454.8116,781.606,1428.6852,21377.6004,946.9645,712.391,39,992.1273,1104.2128,513.9829,1339.2909,0,0,0,0,0,361,0
24,18,1164.3339,20.8,987.1966,4117.7394,1829,386,1,2779.1819,5619.816,1655.1429,1278.339,53,1201.5648,1095.5701,1,1491.2688,1556.9596,3141.952,417.6746,620.003,1538.8774,1222.7018,1669.2469,1.3,1,557.0542,780.4091,1451.8025,21973.759,928.6873,798.6781,58,1031.0758,1181.0091,514.4371,1340.4329,0,0,0,0,0,432.64,0
7,15,1097.7886,22.9,1019.6082,4417.7777,1686,352,0,2792.5545,5735.7386,1627.3028,1310.9738,47,1206.1937,1095.3916,1,1609.1511,1729.4103,3183.4982,378.0257,586.8729,1527.9228,1225.8412,1652.9528,2.6,1,525.4184,818.9495,1445.1375,22382.8849,945.9222,729.4361,60,1032.4336,1233.9504,505.9024,1364.5034,0,0,0,0,0,524.41,0
1,3,1146.0908,24.7,1045.4026,4641.4568,1982,426,0,2789.4832,5863.774,1624.5023,1324.2236,43,1245.468,1048.3651,1,1583.7117,1877.8687,3192.1079,403.2666,615.655,1545.1684,1244.4435,1675.5656,1.9,1,547.1874,808.621,1503.3595,22835.4177,974.261,721.3839,57,1057.8237,1164.2623,534.6949,1393.1413,0,0,0,1,0,610.09,0
6,8,1176.9265,25.7,1117.3553,4635.7984,2125,446,0,2766.0471,6245.8242,1641.5869,1394.1224,40,1208.0415,1145.006,1,1587.6026,2002.1651,3140.7543,394.968,627.0611,1634.0717,1298.5693,1785.7719,2.7,1,509.0549,810.582,1452.6891,23302.5436,991.0566,717.7596,56,1081.5127,1218.4993,521.7587,1508.2553,0,0,0,0,0,660.49,0
5,12,1221.234,26.9,1194.3789,4619.3723,2280,448,0,2851.2962,6197.7135,1629.0273,1453.6747,39,1216.1303,1197.5852,1,1814.949,1927.2342,3227.6145,370.5336,658.5539,1599.5008,1324.2715,1833.2991,3.2,1,543.3773,875.64,1535.5124,23493.3361,986.4526,731.5961,67,1114.3781,1238.837,522.7796,1512.1687,0,0,0,0,0,723.61,0
11,10,1196.4751,26.9,1146.4558,4362.1513,2570,507,0,2898.1856,6142.2345,1693.5076,1419.591,36,1302.0843,1119.4963,1,1723.6882,1825.4352,3189.6712,312.2314,635.6472,1615.9695,1321.0041,1846.9307,4.9,1,421.4059,828.1021,1496.5698,23245.2202,974.8515,733.9827,74,1175.2741,1141.8771,510.7836,1458.864,1,0,0,0,0,723.61,1
11,7,1214.3171,26.7,1114.937,4383.2954,2926,674,0,2985.5257,6245.9734,1673.5095,1436.066,40,1172.1039,1124.9355,1,1597.6031,1922.6544,3203.1892,493.7737,641.1906,1560.4468,1253.042,1825.8762,4.6,1,493.8174,791.972,1472.2077,23350.0239,979.9505,732.5732,74,1033.0789,1121.2382,522.2941,1394.0052,1,0,0,0,0,712.89,0
12,6,1060.9647,26,1066.1659,4611.6176,3838,716,0,3154.1117,6493.665,1789.1037,1390.9802,42,1124.9005,1081.3912,1,1781.5199,2110.8681,3476.4858,479.892,593.5266,1575.6259,1292.9877,1766.2537,4,1,535.9413,748.0946,1527.928,24394.7914,918.0753,640.1771,69,1035.8054,1026.2338,513.6751,1326.3263,0,0,0,0,0,676,0
3,3,1095.4223,24.4,1110.4162,4937.783,4324,1019,0,3770.7321,7013.5427,2070.6568,1439.9947,48,1183.3453,1093.4596,1,1883.4588,2487.4208,4264.3265,487.1071,664.959,1812.7673,1429.7529,2260.1793,3.7,1,513.9641,759.9868,1679.5224,27809.5101,977.9964,719.0076,63,1043.1554,1094.2168,496.4402,1347.9788,0,0,0,0,0,595.36,0
4,3,1029.9963,22.8,1024.0976,5176.643,3069,783,0,4006.0602,7443.6142,2181.5155,1369.9228,53,1061.7485,1088.8408,1,1987.5144,2522.7681,4475.5388,507.9684,676.2123,1816.8244,1430.131,2388.3298,3.5,1,524.9982,797.3827,1694.6431,29183.169,987.6829,696.5618,81,949.6322,1046.9876,527.4565,1353.9251,0,0,0,0,0,519.84,0
2,3,1040.5556,20.9,978.7435,5208.3125,3123,656,0,4166.4614,7410.5812,2164.4743,1364.9691,60,984.9658,1012.4233,1,1868.0634,2517.9045,4494.613,444.0166,636.5359,1781.8991,1408.5997,2234.7099,2.6,1,495.7972,748.9826,1566.1239,29027.1753,937.7874,714.106,62,924.053,990.6585,515.1004,1330.7727,0,0,0,0,0,436.81,0
4,4,1013.0459,19.6,973.8953,4955.1142,3274,611,0,4177.3199,7359.9228,2135.678,1331.804,65,923.1138,946.5505,1,1775.7248,2275.971,4476.7601,452.6438,607.9902,1744.4456,1265.8657,2140.4911,2.3,1,483.6161,761.8836,1534.2471,28523.9788,924.2501,678.739,64,844.9872,938.877,502.7719,1321.0992,0,0,0,0,0,384.16,0
1,2,950.9194,19.3,915.1569,4767.9581,3261,631,0,4055.3679,7013.1238,2074.4859,1255.865,65,875.8103,898.0076,1,1498.1393,1821.7803,4448.2436,392.8982,589.1802,1647.3566,1140.8606,2051.6249,2.7,1,511.6911,728.3113,1430.6037,27488.7645,955.3327,649.2326,59,791.7834,918.1512,473.8886,1345.7939,3,0,0,0,0,372.49,0
2,1,765.732,18.6,784.7082,4351.2693,1602,509,0,3932.1338,6530.5923,1922.3994,1064.4582,68,739.6614,834.1812,1,1180.7805,1530.9555,4079.6519,324.2008,532.039,1377.3725,979.011,1938.6661,3.4,1,421.8868,645.8484,1302.6122,25434.6975,842.0246,569.8566,65,709.8075,787.0192,416.9844,1155.6348,1,0,0,0,0,345.96,0
0,2,767.0541,17.9,772.0448,4322.2077,6,381,0,3906.5211,6464.6979,1918.0593,1062.4942,72,733.4246,817.208,1,1082.0861,1466.1253,4098.4982,349.1154,537.9851,1363.9255,955.3668,1979.9244,2.8,1,468.6502,634.9105,1340.7318,25394.5659,857.7614,550.7165,66,689.086,768.5575,402.8186,1146.0327,0,0,0,0,0,320.41,0
2,0,775.219,17.2,760.58,4205.6714,0,91,0,3880.4811,6497.2002,1899.0732,1087.4656,74,748.5981,824.0813,0,1008.4425,1412.2669,4082.3606,331.4392,543.7187,1347.9662,907.1474,1912.4232,0.5,1,429.9918,616.3434,1344.2827,25169.4586,878.0601,556.0345,64,673.1808,794.0986,433.5593,1161.9417,0,0,0,0,0,295.84,0
1,3,802.2276,16.9,739.1347,4030.9611,0,76,0,3856.342,6354.9881,1855.8563,1085.981,74,725.2024,808.1159,1,972.2418,1385.3479,4088.2579,343.1621,551.8491,1320.1694,922.9963,1953.8354,1.3,1,469.4017,635.2138,1364.9982,24825.4084,856.4736,567.4503,86,664.1915,782.6132,407.8318,1175.7293,3,0,0,0,0,285.61,0
0,0,758.9351,16.3,728.6865,3994.3497,0,38,0,3801.395,6394.1003,1856.8341,1103.0674,78,743.1153,813.8632,0,960.076,1376.5708,4075.4439,355.8304,548.1614,1334.5249,936.7154,1935.9747,0.7,1,461.2213,629.8524,1355.0625,24747.6851,852.6495,539.8775,73,646.7572,810.243,419.6277,1170.8432,1,0,0,0,0,265.69,0
0,0,770.5119,15.9,739.1725,3930.2353,17,56,0,3759.5955,6328.448,1863.8916,1086.2296,80,750.2679,791.525,1,952.8878,1303.1487,4106.708,338.5483,547.2274,1348.9894,942.3271,1931.5263,1.4,1,478.4789,628.2026,1405.3627,24674.7568,823.0345,527.4627,71,691.7088,783.7028,434.2997,1135.0062,3,0,0,0,0,252.81,0
0,0,754.555,15.8,764.9226,3849.8916,797,115,0,3726.1907,6271.6122,1829.4765,1049.208,79,769.8912,788.5358,1,920.8613,1276.2895,4102.1637,366.7092,557.9404,1318.9374,934.3588,1946.1078,1.4,1,483.6635,642.9771,1343.8764,24388.2563,830.0462,520.3086,67,688.8817,792.9485,433.5886,1202.8837,7,0,0,0,0,249.64,0
0,1,768.5591,15.9,806.492,3734.0346,1068,207,0,3665.3019,6213.6762,1867.227,1115.438,77,797.2442,808.3006,1,869.1008,1245.0544,4047.8163,326.6537,589.692,1359.5665,942.1554,1896.5219,1.9,1,453.4172,674.913,1377.1162,24161.2606,853.9655,571.566,76,721.0345,767.7645,452.1281,1197.5369,5,0,0,0,0,252.81,0
1,2,906.27,17,844.9925,3646.4613,2871,507,0,3407.8636,6087.8376,1896.5759,1238.2827,74,830.934,859.6018,1,1025.8322,1322.6277,3921.4209,333.1564,588.8645,1408.1825,1051.9043,1855.5522,1.4,1,488.2947,699.4186,1384.4835,23608.3775,890.5538,677.7875,53,804.6178,891.5959,447.8409,1237.4846,6,0,0,0,0,289,0
6,5,1002.2084,18.9,999.935,3673.1241,4855,884,0,3045.3802,5911.6271,1669.7886,1311.9759,60,1014.3395,926.5885,1,1176.2514,1423.1627,3449.1402,323.3615,613.8205,1412.224,1137.5999,1761.7057,1.8,1,514.0214,764.7616,1369.3333,22292.3232,982.7572,693.7686,47,910.8949,1066.969,507.4388,1286.5657,10,1,0,0,0,357.21,0
3,9,1062.4388,18.5,1066.6982,3810.5278,3086,641,0,2867.648,5619.537,1645.0773,1342.9147,65,1134.8217,1035.3766,1,1272.9283,1533.8414,3150.7895,325.567,646.6509,1450.9159,1224.2946,1767.0616,1.9,1,526.686,859.0085,1400.8035,21712.3606,999.9463,681.3127,57,989.8436,1085.2317,566.445,1383.9808,10,0,0,0,0,342.25,0
5,3,1095.1615,16.8,1114.454,3821.2925,1824,356,1,2775.7103,5744.7564,1652.5445,1259.3012,76,1160.894,1066.4068,0,1463.226,1567.3724,3130.9991,359.6012,625.3733,1532.4954,1185.8074,1735.7918,5.2,1,588.0369,818.5963,1428.6302,21822.2202,1057.3275,674.1396,56,1008.0655,1126.2401,564.4246,1427.8538,10,0,1.5,0,0,282.24,0
1,0,1156.3613,18.3,1065.0104,4092.3187,1630,345,0,2789.5147,5838.9786,1628.5915,1297.5781,69,1227.0947,1030.3243,1,1641.0841,1738.9434,3169.3313,384.9194,610.7954,1455.7476,1093.0572,1758.718,1.6,1,567.8912,803.1228,1475.6861,22208.8865,983.3791,723.1904,34,1043.0447,1228.2929,549.4928,1429.3045,9,0,0,0,0,334.89,0
6,1,1122.1138,21.4,1056.416,4349.7748,1874,350,0,2956.9333,5943.4601,1702.8643,1319.0967,53,1260.3639,1035.9639,1,1730.0269,1851.0857,3087.3925,388.7221,686.9625,1479.0909,1167.7491,1789.0069,1.8,1,562.2033,877.0617,1495.8005,22804.3233,1126.4266,786.5688,26,992.6853,1195.7522,543.2117,1424.0503,8,0,0,1,0,457.96,0
7,7,1175.9744,24.2,1100.7497,4437.017,2043,408,0,2888.901,6063.6964,1739.8433,1347.482,44,1275.1645,1045.637,1,1686.5089,1773.9536,3099.9384,351.1227,695.6707,1437.3705,1289.2716,1851.2968,2.5,1,669.5424,858.6338,1472.6388,22990.7022,1156.8844,842.145,67,1125.9554,1170.7845,560.0389,1506.9002,7,0,0,0,0,585.64,0
10,13,1190.375,25.2,1164.383,4455.5908,2141,494,0,2951.3989,6309.9232,1705.6992,1355.426,40,1340.6263,1093.8584,1,1799.8163,1941.8323,3142.4459,340.4586,717.9323,1521.8913,1161.7859,1803.4131,4.3,1,511.8117,879.0261,1471.8129,23362.1753,1165.5399,792.7682,70,1099.3563,1173.9993,575.6959,1508.4023,8,0,0,0,0,635.04,0
6,12,1198.9771,24.9,1149.1865,4303.7519,2518,617,0,3019.1793,6149.1211,1709.0111,1363.9896,44,1328.0543,1086.7628,1,1645.7966,2115.9732,3213.1869,379.9539,713.8648,1459.7382,1246.4562,1799.0901,3.8,1,597.6166,847.5065,1374.1555,23027.2341,1130.5455,810.0546,74,1097.0588,1142.9182,547.7344,1412.0084,9,0,0,0,0,620.01,1
9,9,1208.2118,24.6,1121.8175,4424.9354,3069,596,0,3227.4261,6314.0663,1681.3142,1315.2364,46,1277.5325,1074.3946,1,1621.0109,2152.1506,3304.9681,367.4544,669.5115,1540.1638,1313.5922,1858.4438,3.8,1,491.5973,779.7394,1414.5265,23765.8442,1120.2905,750.0365,74,1060.1015,1127.8063,521.3924,1395.0927,9,0,0,0,0,605.16,0
9,10,1194.1038,24.2,1124.1092,4582.6801,3854,774,0,3298.8755,6467.7586,1809.2921,1326.7725,46,1153.919,1014.0536,1,1773.0526,2372.3044,3433.9211,461.3025,697.4341,1630.5293,1298.8152,1883.7471,5.2,1,474.4014,852.5394,1420.0025,24526.8063,1060.2591,743.4111,78,1100.5817,1116.6447,537.0778,1398.5281,4,0,0,0,0,585.64,0
5,1,1203.1186,23.9,1171.1565,4880.4507,4515,896,0,3842.5321,7151.0239,2197.0899,1498.6257,43,1158.0462,1029.0041,1,2020.851,2611.2368,4112.6993,549.2677,634.4893,1844.8702,1453.163,2343.0779,3.6,1,457.3839,838.6891,1690.322,28062.066,961.2041,749.8886,71,1018.4699,1147.4334,473.9292,1345.243,0,0,0,0,0,571.21,0
1,2,1128.0686,22.7,1113.2635,5201.0935,2963,759,0,4190.2642,7460.9546,2303.3702,1362.8646,45,1144.5657,975.794,1,2098.6208,2621.8783,4379.0778,512.5688,601.5269,1795.8478,1447.2202,2341.1461,4.5,1,469.1782,777.9733,1563.0489,29234.8031,967.0738,701.6406,66,959.5424,1022.6273,483.6718,1296.4834,0,0,0,0,0,515.29,0
4,5,1080.2244,21.5,1054.9499,5312.3638,3085,627,0,4225.5868,7721.9016,2406.3963,1328.5221,49,1071.503,957.2146,1,2132.7268,2589.7624,4493.7302,433.2062,622.3126,1766.3836,1365.3945,2337.4286,4.9,1,461.7148,749.2626,1452.308,29716.0989,947.2578,663.7147,53,956.0159,1004.4922,489.5432,1189.5792,0,0,0,0,0,462.25,0
6,3,1023.4192,20.5,1009.3074,5179.1504,3490,662,0,4302.4849,7645.7952,2289.3433,1295.6378,53,1022.3681,967.9812,1,1862.4652,2347.464,4443.7927,363.5677,589.9848,1643.384,1300.5678,2233.1968,3.1,1,520.397,688.4713,1365.6645,29102.8118,901.2678,628.3786,46,905.592,936.1822,512.1486,1205.4858,0,0,0,0,0,420.25,0
1,3,984.5458,19.7,900.5231,4846.3248,3695,736,0,4132.4757,7204.4686,2181.2929,1184.6861,57,932.8941,853.6299,1,1593.2001,1878.1818,4303.7806,324.6855,604.6969,1587.4946,1211.4243,2153.7704,3.7,1,543.0893,669.4844,1424.9155,27834.5231,911.2152,621.4641,42,844.103,870.9941,433.8471,1201.3188,7,0,0,0,0,388.09,0
1,1,851.0612,18.9,736.8473,4314.1586,1725,532,0,3982.9957,6633.3187,2050.3173,1062.503,60,743.2972,839.43,1,1177.623,1595.429,4159.0106,328.1859,515.2627,1489.4449,1065.5558,1985.4298,2.7,1,398.492,629.1712,1315.9366,25930.6122,836.9433,569.2878,47,666.0585,794.5508,405.1015,1101.6731,5,0,0,0,0,357.21,0
1,1,814.1604,18.4,741.8957,4296.5521,1,388,0,3976.9743,6529.5402,2035.4612,1046.4597,62,787.5134,797.7508,1,1144.0563,1428.3415,4123.6716,341.0469,525.8123,1396.4634,1058.4175,1992.7529,2.2,1,422.3742,624.0765,1318.3383,25669.754,855.4746,596.4851,48,677.5773,793.9358,428.4627,1098.272,1,0,0,0,0,338.56,0
0,1,792.2886,18.1,746.5109,4229.7263,0,76,0,3967.4777,6403.8407,1950.3867,1047.2233,66,788.2474,816.4094,1,1106.1882,1395.4254,4107.1201,353.2215,507.3318,1353.1328,1045.6446,1991.7382,3.3,1,425.1814,613.724,1343.0414,25346.4639,869.6944,582.1514,47,670.4108,798.4429,429.6754,1088.3495,3,0,0,0,0,327.61,0
