"y","past_return","bus_passenger","temp","sub_passenger","f45","m40","wet","cloud","m25","f55","rain","m30","m50","f15","m45","m35","f70","m60","f30","m70","m0","f35","f20","dust","sunny","m20","m65","f0","wind","X18_19","m55","m5","f50","f60","f65","f25","most_use","f40","semester","X9_10","X8_9","X7_8","temp.sqr"
10,13,814,23.6,2849,1110.4428,1348.7774,60,5,3926.2071,978.897,0,2155.2072,1152.5041,2170.4773,1360.998,1712.0175,1395.3564,714.0237,2118.342,925.8361,471.1392,1619.5516,7301.3386,23,1,5147.7921,472.6663,630.4442,1.7,0,993.1667,1736.1078,1030.0413,752.8561,640.0408,4496.6397,28477.0958,1146.2866,1,0,0,0,556.96
7,11,612,22.2,2875,1063.5226,1300.263,67,6,4018.8762,993.1002,0,2235.5348,1147.6747,2044.6988,1350.6157,1662.9659,1396.8061,704.8752,2164.7734,918.2678,480.3648,1562.0396,7288.4064,29,1,5238.8463,463.6003,588.3038,2.1,0,997.5577,1767.3767,1013.5979,718.3046,634.1199,4498.97,28670.4126,1077.2926,1,0,0,0,492.84
6,7,590,20.8,3126,1010.7275,1258.063,75,1,4082.1881,855.2728,0,2242.872,1075.1799,1903.6348,1333.257,1683.0158,1400.7823,674.2651,2115.1922,936.4543,474.9433,1500.4186,7213.564,15,1,5041.0892,482.8048,466.7062,1.5,0,973.9798,1696.0317,940.0888,738.4831,594.304,4511.4571,28389.797,1014.9075,1,0,0,0,432.64
7,7,649,19.8,2908,942.6921,1214.9839,77,3,4068.3975,778.4169,0,2163.2798,967.451,1719.5763,1201.6932,1591.2935,1418.0184,621.8455,2090.7403,908.5492,531.4586,1475.1225,7013.1463,13,1,4759.6691,450.0932,402.339,1.5,0,879.6074,1477.8854,872.9709,698.6254,577.5684,4388.9763,27550.6253,992.1167,1,0,0,0,392.04
6,7,387,19.3,1513,798.6724,1103.2069,80,2,3915.1285,673.3481,0,2056.4974,820.1578,1542.7856,1050.5029,1410.8797,1236.797,523.1612,1980.194,806.9075,437.3337,1348.3004,6676.0068,13,1,4319.8658,400.8266,337.7676,1.7,0,805.389,1141.5376,775.9064,678.9207,510.107,4188.7061,25895.5787,842.0901,1,0,0,0,372.49
4,5,271,18.8,637,788.6782,1070.0277,83,0,3953.7219,681.5027,0,2017.1724,869.3144,1465.4844,1063.8041,1396.8428,1215.5299,531.4253,2002.0498,798.2683,453.0078,1388.8802,6639.596,12,1,4278.9703,416.8941,316.3915,1.8,0,807.2766,1076.8261,756.3841,656.6767,519.1161,4164.8646,25842.098,831.8793,1,0,0,0,353.44
2,3,183,18.5,2,807.2181,1025.1548,85,4,3891.2639,649.9596,0,1979.7345,842.1791,1389.145,1046.8467,1354.9814,1241.9361,533.6007,1990.4133,779.5423,472.1856,1352.2808,6565.8852,18,1,4216.6356,424.2524,349.7065,1.4,0,762.7072,1031.9763,749.8843,668.4253,518.1954,4090.8755,25442.0702,810.32,1,0,0,0,342.25
1,1,77,18.1,0,780.7117,969.5518,87,1,3831.1291,663.1771,0,1965.7597,833.4476,1387.4617,1032.4808,1383.979,1292.2114,541.0622,2003.4723,786.1731,470.493,1343.1713,6561.6076,22,1,4167.9668,446.5392,351.8857,2.1,0,768.123,967.9832,765.5442,636.3302,541.5224,4147.4911,25404.5769,793.9855,1,0,0,0,327.61
0,1,53,17.9,0,807.9807,990.4725,88,4,3806.075,664.7736,0,1952.3557,851.3942,1402.3259,1045.6023,1390.2565,1253.2263,551.2444,1995.1927,846.4048,473.3617,1363.3073,6527.6013,25,0,4114.9745,422.6105,363.8601,0.7,0,754.4923,941.236,760.8072,642.267,505.9039,4137.1539,25286.9169,819.8451,1,0,0,0,320.41
1,0,44,17.7,16,802.9314,981.2432,89,6,3688.8111,659.5304,0,1938.7368,846.8773,1346.2105,1046.0022,1413.1884,1274.7152,550.9605,1988.7943,812.034,474.3053,1378.0481,6400.3538,18,1,4068.7312,426.3881,333.694,2.4,0,759.3696,908.32,752.2129,638.1955,498.201,4134.3368,25011.0005,841.7027,1,0,0,0,313.29
1,1,121,17.4,793,841.8617,975.77,89,2,3640.2127,680.2189,0,1954.9961,820.0434,1296.8954,1039.8379,1354.099,1274.3003,540.5427,2011.2776,824.8614,487.3093,1347.5192,6405.9169,23,1,3959.3737,412.6229,358.2964,1.8,0,716.2206,890.7616,753.4786,635.1041,486.1297,4072.9829,24746.3781,871.1425,1,0,0,0,302.76
3,0,213,17.3,1019,844.7501,967.3992,91,3,3596.5386,703.6614,0,1981.5016,879.4501,1238.5844,1091.3704,1427.7792,1337.2556,586.3421,1978.2729,884.1817,482.165,1350.714,6286.9037,21,1,3855.684,437.7895,360.3491,2.2,0,754.7774,930.4922,786.4686,658.871,500.8749,4030.4433,24507.8373,882.1386,1,0,0,0,299.29
2,3,473,18.3,2743,946.6266,1142.8912,89,0,3430.8334,774.0905,0,1901.2662,917.9427,1314.1198,1149.5262,1411.1625,1364.5618,639.1448,1896.4645,801.8176,557.4004,1384.9044,6152.4327,18,1,3835.7317,421.7338,337.3099,2.2,0,883.3716,1127.2339,852.9273,709.1542,562.0104,3923.8238,23936.6192,913.7805,1,0,0,1,334.89
3,0,820,20,4766,1066.3475,1206.9906,82,0,3089.3571,889.7864,0,1719.4612,1080.1493,1377.8798,1245.7755,1431.7291,1387.1653,689.5667,1785.6027,910.4507,544.5049,1315.7845,5944.8701,24,1,3834.4463,514.4502,342.1584,1.6,0,934.821,1299.9365,997.9764,767.3275,581.9191,3504.3733,22625.6243,1130.9232,1,0,1,0,400
0,3,566,22.2,2856,1083.0565,1279.9398,72,0,2933.9168,920.0981,0,1612.6902,1170.4344,1479.8614,1292.5129,1457.1919,1407.0512,710.5903,1653.7206,960.2672,640.4581,1346.5298,5625.6161,19,1,3745.7192,523.9118,349.3952,2.6,0,1048.5505,1253.9336,1072.6136,825.3518,674.9638,3177.9143,21553.2989,1145.0714,1,1,0,0,492.84
2,0,429,24.3,1804,1187.1128,1195.6321,65,1,2949.8894,1005.922,0,1642.0693,1168.4782,1519.4281,1286.4552,1532.571,1473.3131,774.9383,1653.836,970.1378,662.0769,1517.8937,5596.8548,35,1,3865.258,500.2609,343.1461,1.6,0,1031.3454,1325.2625,1096.8884,822.2712,649.5166,3115.5242,21873.8964,1254.1989,1,0,0,0,590.49
2,2,386,25.3,1682,1227.869,1218.4059,57,8,2952.4006,1023.3441,0,1711.1875,1032.1652,1540.3118,1292.4692,1534.2642,1326.4688,679.4864,1694.9963,929.2044,663.5553,1526.4709,5781.4768,44,0,3996.9461,481.5926,348.3252,0.6,0,1016.795,1433.123,1016.5724,774.4477,671.8498,3161.5368,22359.2792,1258.6114,1,0,0,0,640.09
4,2,433,26.3,1921,1238.3863,1184.9427,52,7,2911.856,1031.5947,0,1649.2426,1129.0129,1678.6332,1327.0705,1514.588,1239.6073,733.6036,1682.5934,905.823,709.3411,1520.4973,5845.0778,41,1,4129.0703,499.4682,394.2604,3.1,0,1035.7708,1518.2544,1036.7629,832.0705,644.0317,3212.4502,22465.3756,1183.2504,1,0,0,0,691.69
3,5,513,26.1,2243,1249.8587,1201.2709,54,9,2903.091,1082.2085,0,1688.6777,1204.9983,1767.6569,1290.5499,1558.4046,1310.3756,719.4075,1703.374,931.7308,666.1832,1498.2773,5890.1087,48,1,4112.5043,541.6424,336.7369,3.4,0,1146.3812,1596.975,1015.2078,858.8417,652.375,3141.9159,22496.3535,1196.3779,1,0,0,0,681.21
1,1,544,22.8,2395,1341.5566,1214.5487,74,10,3036.4448,1052.7269,0,1671.6637,1236.9467,1765.1704,1293.0549,1525.2197,1344.8423,744.4167,1645.9379,997.414,693.2417,1450.5111,5998.284,41,1,4171.2905,539.6945,310.3804,2.9,0,1113.827,1519.8452,990.3421,832.9015,664.7864,3158.6925,22658.0442,1138.2726,1,0,0,0,519.84
3,2,517,22.2,2538,1302.8419,1260.5316,79,8,3014.1805,987.7064,1.2,1703.7692,1192.9809,1820.4352,1255.5949,1519.042,1446.2295,704.7047,1673.6018,956.4375,484.8511,1386.0128,5826.7843,32,0,4200.9282,532.6538,365.6715,0.4,0,1084.4946,1442.9857,994.3178,797.3179,660.8305,3191.6199,22515.9387,1080.3443,1,0,0,0,492.84
2,1,596,22.4,2975,1265.7138,1243.1141,77,10,3116.2472,976.7679,0,1705.8498,1228.3035,1846.9155,1284.0239,1616.5229,1292.3143,708.3567,1678.3552,1030.5068,630.91,1401.2603,5946.423,19.5,1,4173.1812,541.4624,453.7205,2.7,0,1054.9847,1419.4546,986.5334,758.9989,654.5203,3344.7713,22982.6109,1089.7844,1,0,0,0,501.76
5,5,713,21.9,3852,1198.4467,1234.7,70,10,3259.0605,971.4406,0,1747.8276,1194.2556,2044.4189,1359.5038,1612.2976,1351.2769,686.3934,1789.8558,940.8946,511.1436,1578.8205,6192.6176,27,0,4423.1922,525.0287,461.8102,0.7,0,1040.1472,1699.5358,966.1945,814.4464,648.9266,3445.5424,24049.2142,1103.4152,1,0,0,0,479.61
13,12,943,22,4626,1236.8509,1380.5978,73,9,3889.5756,1013.1904,0,2202.4816,1206.1758,2065.5774,1360.4522,1871.2151,1429.5585,769.5282,2181.413,949.9441,424.2223,1665.2452,6863.279,13,0,4775.8282,496.0253,478.7529,1,1,1085.7878,1882.0644,1070.6404,853.4621,628.1176,4341.7344,27790.7721,1116.6943,1,0,0,0,484
15,22,818,21.8,3103,1119.3453,1375.0609,76,9,4376.0085,970.6623,0,2288.3225,1198.9299,2144.5891,1384.6665,1896.4477,1355.6053,729.429,2298.9993,947.8507,469.331,1678.3885,7290.0384,22,1,5075.2243,487.8448,555.1883,3.7,0,990.1642,1885.3812,993.0143,786.6333,621.6184,4772.8749,29676.3041,1093.0692,1,0,0,0,475.24
1,6,600,20.9,2909,1128.1603,1318.5512,76,10,4639.051,915.9076,0,2339.1409,1151.4297,2105.3979,1268.4842,1965.4754,1442.5709,757.1733,2277.5273,922.0832,467.2332,1642.3519,7492.3532,32,1,5363.8839,484.5254,468.1699,3.4,0,991.0278,1881.7169,1024.6959,769.8724,615.8622,4982.6587,30702.4423,1092.7704,1,0,0,0,436.81
5,10,607,20.4,3152,1081.4111,1263.9497,71,6,4786.2488,921.2777,0,2369.7546,1054.9284,1970.345,1177.2101,1881.8681,1417.8627,732.0422,2318.3453,906.0019,486.6661,1655.9514,7487.4856,19,0,5502.3144,492.5759,491.2008,0.7,0,976.6441,1804.6615,973.3039,773.3993,605.9153,5082.5495,31084.5177,988.5358,1,0,0,0,416.16
6,12,694,19.8,3599,935.8262,1265.259,74,5,4757.0196,868.7928,0,2303.5498,1004.0021,1764.2845,1122.4856,1772.8612,1418.3242,678.8356,2199.1683,859.8797,482.3579,1585.2804,7156.2454,20,1,5290.2772,484.3658,528.3129,1.5,0,886.0585,1592.7807,899.7011,744.1124,612.2933,4914.834,29979.2359,978.2855,1,0,0,0,392.04
4,2,464,19.3,2482,770.1112,1127.8527,74,9,4560.79,682.7596,0,2212.7669,888.865,1579.1009,1052.4827,1530.408,1284.232,549.3159,2084.7163,830.8565,379.5803,1398.6225,6827.4967,16.5,1,5016.2627,416.8414,351.8006,1.7,0,829.314,1338.6814,839.0477,679.7822,511.6332,4591.9517,28223.0148,827.4366,1,0,0,0,372.49
1,4,542,19.1,1,802.3769,1064.0256,80,8,4527.4247,696.7686,0,2133.9186,844.9261,1475.9774,1005.1763,1454.7365,1243.9919,571.4341,2044.8805,828.3569,410.0481,1358.5829,6713.581,19,1,4821.3,417.6625,351.3733,1.8,0,834.2456,1301.3779,813.5475,681.1495,501.1212,4443.4326,27497.8568,830.8864,1,0,0,0,364.81
4,3,203,18.9,0,770.1971,1008.8709,79,8,4426.7975,677.043,0,2077.7641,817.6509,1397.5904,988.6553,1452.5875,1259.9583,549.9213,2014.5361,788.6131,433.2449,1329.5677,6629.7468,26,1,4748.5258,410.828,368.0002,1.6,0,796.5011,1211.8616,785.4057,678.5487,523.536,4322.4489,27001.9744,810.8475,1,0,0,0,357.21
4,2,119,18.6,0,801.3755,957.056,81,6,4166.7049,668.9542,0,1994.3982,805.589,1361.8096,939.0605,1341.8284,1242.3328,563.8194,2000.7734,801.9519,428.9115,1329.0479,6551.4677,22,1,4586.1168,420.739,389.0639,2.2,0,828.8502,1188.2502,786.4565,704.2896,521.534,4210.7983,26181.1356,760.9601,1,0,0,0,345.96
3,3,75,18.4,0,803.9219,980.5027,83,6,4054.99,661.2051,0,1992.9324,821.8494,1340.6592,920.6546,1365.5917,1273.0058,558.7266,1994.3851,781.3724,458.8089,1359.048,6378.7463,23,1,4395.5961,419.1569,371.0485,2.1,0,849.0102,1134.7224,793.1964,680.3821,522.1221,4133.1998,25674.4894,771.6719,1,0,0,0,338.56
1,0,56,18,25,796.266,936.2129,83,7,3894.1669,647.334,0,1935.6667,824.3392,1297.0899,947.1288,1372.2579,1288.2942,558.6872,1965.4077,811.8949,433.2889,1338.6206,6283.5014,22,0,4261.8804,413.7323,388.8005,0.9,0,787.5879,1025.7307,787.1644,672.2797,509.6948,4089.7852,25141.2868,778.1151,1,0,0,0,324
2,0,133,17.9,782,829.0429,932.9752,85,4,3784.1133,637.5839,0,1862.2938,831.3285,1185.433,978.1853,1351.4376,1323.197,546.1382,1945.6147,839.2991,455.0357,1378.9194,6198.0216,24,1,4046.5086,415.7092,377.0376,1.7,0,796.5628,913.647,755.767,652.2211,511.5907,4005.2171,24572.1261,787.2988,1,0,0,0,320.41
2,0,165,17.8,690,827.5729,914.9087,88,6,3722.1326,652.1599,0,1890.1456,792.9715,1149.0075,997.2985,1327.9212,1395.5178,571.35,1939.4536,851.0685,459.1207,1369.7598,6090.2835,19,0,3875.5682,433.3777,399.1422,0.9,0,817.0404,868.7905,731.1674,675.8575,510.0739,3958.987,24174.2515,861.3066,1,0,0,0,316.84
3,0,166,18.6,896,791.4885,919.3306,86,5,3626.1394,700.9251,0,1864.9279,830.9201,1132.5606,998.1582,1310.3688,1361.4486,602.7489,1923.5702,812.5926,420.8779,1346.6842,5953.6655,16,0,3749.9001,427.1408,375.2198,0.9,0,776.9369,840.6967,744.6619,693.3212,552.0346,3907.5118,23682.7679,824.4765,1,0,0,1,345.96
6,0,332,20.7,1528,861.5291,963.2126,76,7,3503.7146,739.5006,0,1857.9611,847.4688,1114.8679,979.4157,1363.1201,1420.9167,606.3271,1898.4162,852.1321,515.1221,1341.0334,5740.7337,23,1,3622.7719,449.7056,367.161,1.5,0,834.7776,859.7776,763.1231,689.1714,546.7644,3855.6997,23183.4507,878.8064,1,0,1,0,428.49
5,4,364,23.6,1968,902.4537,1036.3155,63,5,3445.7672,856.7895,0,1894.6737,880.1957,1177.3723,1047.7566,1441.9377,1395.0563,626.9834,1969.8527,944.2599,569.2542,1395.8237,5515.2632,23,1,3576.1854,495.4019,472.0377,1.5,0,817.3293,947.1615,807.796,715.351,586.1693,3631.0827,22870.5863,968.8078,1,1,0,0,556.96
4,1,358,25.8,1895,1008.8852,1099.9074,53,4,3431.0145,846.8531,0,1929.4286,921.2307,1233.5625,1069.0706,1566.3499,1294.2025,629.3119,1992.2773,869.9083,682.969,1473.1308,5576.5441,28,1,3592.7112,498.7793,550.1855,1.4,0,836.3218,944.9741,810.2871,703.6245,572.7235,3683.4839,23244.9403,1014.35,1,0,0,0,665.64
5,0,390,27.3,2094,1049.5789,1124.539,51,3,3505.1528,917.2866,0,1936.8017,927.693,1278.626,1115.8306,1655.2216,1292.518,682.7343,2038.2051,884.0958,639.3505,1542.6758,5557.2935,36,1,3744.9453,519.147,618.0706,1.4,0,859.3264,970.2288,865.5053,751.992,582.4755,3683.6242,23663.92,1086.379,1,0,0,0,745.29
2,5,519,29.1,2319,1111.3814,1226.803,46,0,3633.8542,949.4608,0,1929.9193,985.9642,1409.791,1157.0884,1648.4711,1235.4178,663.1986,2028.4838,843.4294,711.3969,1633.0134,5809.7226,35,1,3970.8696,493.9718,682.4067,2.1,0,930.9348,1089.605,896.9372,778.1866,550.0865,3910.5224,24564.8564,1110.7266,1,0,0,0,846.81
4,2,585,30.9,2792,1141.4878,1214.7005,37,1,3680.6261,1030.0963,0,2062.0577,1004.2712,1500.9198,1106.3644,1736.2266,1217.1977,635.9045,2131.2347,858.1634,745.2841,1585.1575,5951.4346,32,1,3973.8918,517.4366,797.1495,1.9,0,938.1158,1192.931,950.0232,757.4704,534.5491,4028.4142,25149.0432,1104.0854,1,0,0,0,954.81
2,3,581,31.4,2798,1145.3471,1212.1943,35,2,3769.0355,1022.933,0,2060.339,970.8607,1751.1496,1194.9551,1811.7756,1246.7986,633.7138,2190.9156,872.9548,703.6957,1545.277,6095.0801,34,1,4099.0766,516.2819,762.2588,2.8,0,935.9187,1367.6738,915.2703,772.3943,637.5124,4177.7398,25749.2392,1126.1937,1,0,0,0,985.96
2,4,623,30.6,3257,1115.9624,1222.3078,38,4,3950.9146,1003.6649,0,2136.5697,962.4939,1799.4233,1200.2444,1719.1877,1250.8044,643.5426,2201.4794,900.738,696.8949,1693.7987,6256.4827,33,1,4409.5829,492.4359,810.6716,2.9,0,991.5466,1417.6149,976.6028,743.969,579.1513,4310.2905,26678.3062,1152.1625,1,0,0,0,936.36
4,1,604,31.8,3566,1155.9562,1248.5021,37,4,4111.7838,1036.4071,0,2272.4924,971.658,2016.3098,1258.0996,1750.514,1396.0232,647.7941,2157.1084,894.3012,770.6597,1569.666,6472.5584,37,1,4575.9509,474.3016,700.5127,2.5,0,1001.1105,1582.7857,965.9946,733.4603,593.533,4385.8048,27295.8787,1132.1099,1,0,0,0,1011.24
2,3,680,32.2,3597,1206.7192,1287.1702,37,6,4358.4638,990.9631,0,2388.0674,1047.6059,2074.0016,1265.9138,1812.9567,1409.3729,698.0691,2326.4927,866.6184,667.4281,1560.5517,6878.0358,21,1,4880.1996,456.3973,581.3689,2.7,0,992.8043,1822.5383,1036.4336,781.9123,642.6761,4683.6017,28888.3694,1174.734,1,0,0,0,1036.84
7,2,583,30.1,3079,1152.234,1287.8612,42,4,4827.6307,928.6449,0,2511.9973,1104.7752,2202.9138,1261.7089,1825.1398,1349.7913,672.9586,2297.3498,822.3165,695.1872,1528.9779,7386.3767,51,1,5250.8201,505.7401,679.566,3.2,1,985.8734,1975.0839,916.8145,799.4625,636.8704,4941.4788,30569.7711,1136.9721,1,0,0,0,906.01
4,6,568,29.2,2713,1118.8112,1343.644,45,5,5158.3588,909.1075,0,2536.2639,1122.33,2141.4999,1251.7373,1856.8788,1354.6934,623.5383,2336.0642,861.2068,676.7866,1535.215,7665.9095,36,1,5653.9147,505.126,691.9405,3.4,0,949.164,2124.957,920.3303,786.4333,624.2402,5132.5672,31875.1721,1096.7139,1,0,0,0,852.64
4,5,488,26.9,3434,1063.968,1326.6602,52,3,5352.5969,890.9977,0,2564.8049,1029.5879,2129.2263,1317.6543,1873.3257,1331.1563,589.6046,2430.3747,876.1652,636.0147,1502.6395,8029.1947,15,1,6006.4549,501.4789,597.4422,3.7,0,970.6972,2232.6364,871.7439,823.747,617.7123,5230.1867,32989.578,1081.3154,1,0,0,0,723.61
2,4,628,25.3,3775,990.2724,1269.7374,56,2,5264.113,870.8291,0,2572.7129,1034.3738,2134.1948,1230.1338,1788.5396,1322.0909,610.1289,2422.3427,940.1184,592.252,1494.2375,8003.0016,19.5,1,5916.9328,493.0737,523.9531,3,0,926.3283,2003.9095,860.3806,722.6606,584.6271,5121.15,32583.0301,985.6606,1,0,0,0,640.09
5,5,607,24.2,3908,918.7986,1303.192,59,3,5057.4528,841.2305,0,2487.6615,973.67,1756.578,1225.0941,1799.9889,1312.7902,594.0128,2224.8457,942.3886,616.3873,1516.231,7582.1002,22.5,1,5828.074,501.4261,517.4905,2.9,0,891.639,1712.3352,856.4827,721.9609,559.7192,4942.4898,31438.8439,955.6511,1,0,0,0,585.64
6,4,524,23,2260,821.7757,1155.6984,61,1,4890.0454,708.3487,0,2395.8937,869.8685,1576.9866,1069.4612,1615.3493,1264.3021,579.3617,2053.5504,830.3701,461.7559,1411.0187,7446.6561,22.5,1,5442.1193,426.035,397.5311,3.3,0,822.3646,1390.9961,750.9911,690.3727,490.7674,4706.8319,29961.4648,843.0811,1,0,0,0,529
4,5,177,22.2,1,780.9212,1102.3072,61,0,4712.73,684.7501,0,2273.3131,824.0241,1493.9018,1026.2714,1568.9591,1222.219,540.4422,2007.8896,829.6775,461.0192,1369.5013,7177.7329,26.5,1,5234.7395,424.8961,417.6732,2.9,0,783.5837,1250.5263,759.5362,680.335,487.9824,4452.8256,28797.6911,820.678,1,0,0,0,492.84
0,3,50,21.4,0,756.7582,1062.4219,63,1,4559.5066,675.9089,0,2192.4497,832.4717,1394.1794,1011.3643,1532.2889,1231.6365,547.5864,1942.5177,831.1325,490.757,1317.6311,6936.9128,12,1,4997.7481,425.6973,401.7616,3.1,0,769.2406,1150.8269,747.4383,650.3317,505.573,4289.0825,27768.1374,806.8431,1,0,0,0,457.96
1,4,23,20.7,0,765.808,1041.0274,64,5,4273.6836,659.1391,0,2074.7415,798.0885,1397.7496,1013.393,1403.9525,1243.0468,547.1755,1904.591,803.7839,453.9914,1323.3185,6858.5342,4,1,4909.5835,426.8042,387.5567,3.1,0,736.5873,1142.9424,742.4402,678.2317,505.0686,4177.5747,26925.9795,788.2673,1,0,0,0,428.49
2,6,17,20.1,0,746.3156,999.1675,65,0,4153.844,667.0326,0,2024.1769,826.1521,1360.9641,978.3997,1417.8469,1191.7679,531.3315,1883.5338,801.4126,441.9872,1291.7641,6754.4439,10,1,4671.7335,419.1646,395.1256,2.1,0,736.663,1073.0515,763.6066,672.1154,507.4024,4068.1462,26265.4893,800.7256,1,0,0,0,404.01
2,0,71,19.7,22,772.1831,965.726,67,0,3997.7179,673.2678,0,1947.6079,808.0738,1278.2422,980.268,1418.7005,1227.5706,529.2731,1871.5549,814.1667,453.3909,1302.5383,6576.6991,11,1,4397.0979,445.2461,405.8203,2.4,0,759.2793,987.6682,738.4222,675.7343,510.3837,4011.6697,25523.5862,790.6596,1,0,0,0,388.09
2,0,131,19.2,679,778.7585,945.9195,68,0,3832.111,676.9231,0,1886.5197,786.6037,1207.2925,1003.8077,1352.2786,1276.769,552.5765,1871.6198,816.279,461.3369,1323.3463,6358.1954,7,1,4070.2759,415.7936,397.2713,2.2,0,751.8995,941.034,752.278,669.4309,483.9204,3886.9552,24581.3019,768.4768,1,0,0,0,368.64
1,2,130,19,586,766.5582,940.2332,69,1,3677.1699,668.2573,0,1893.507,775.0823,1200.9546,993.8328,1368.4819,1288.5482,531.2077,1830.679,830.4651,458.8543,1309.8953,6202.1334,10,1,3998.4867,411.6504,415.5489,2.6,0,727.3465,904.3351,759.7869,633.779,497.3618,3858.7602,24139.1134,813.0004,1,0,0,0,361
0,3,131,20.2,664,798.3302,945.1547,66,1,3576.919,656.586,0,1893.4952,792.6711,1129.4335,1013.115,1373.5772,1273.4294,521.3187,1862.0641,776.7239,445.4511,1257.6826,6015.3206,8,1,3820.9023,417.4889,410.4873,2.9,0,738.8962,887.0654,738.7384,624.5262,511.8738,3749.7295,23549.6905,812.6716,1,0,0,1,408.04
4,1,216,22.1,1071,790.8259,978.2398,60,1,3538.3009,730.6182,0,1883.7556,802.8584,1155.0728,1061.8337,1333.177,1297.122,518.787,1853.3758,763.024,418.5682,1296.8208,5908.4322,11,1,3807.2555,400.4306,464.4104,3.1,0,769.0777,854.0496,740.819,640.3958,517.0105,3621.9017,23243.0195,815.6556,1,0,1,0,488.41
3,1,253,24.1,1356,767.2836,972.5906,54,3,3432.1152,786.7741,0,1853.9683,834.4108,1118.95,1110.8565,1355.7023,1322.6141,536.3345,1817.2645,767.913,466.4242,1277.9274,5708.5493,20,1,3669.6361,407.9506,470.4788,3,0,763.9602,884.7888,784.4965,720.9424,547.9145,3582.4872,22697.6503,881.5412,1,1,0,0,580.81
7,1,234,25.9,1339,864.0357,1012.1759,50,5,3420.524,830.7289,0,1922.9827,873.0848,1143.8048,1097.8039,1536.2876,1364.9833,527.807,1868.9007,813.6167,538.009,1382.2196,5641.276,20,1,3731.0289,423.0072,536.8923,2.8,0,793.3217,919.7703,776.709,698.4413,530.0579,3605.1126,23108.3321,973.2407,1,0,0,0,670.81
3,0,288,27.6,1440,864.3226,1127.1024,46,8,3457.8492,872.8177,0,2024.4429,880.5469,1128.108,1153.388,1670.8145,1358.0682,569.828,2009.641,800.0563,640.2322,1487.7504,5577.7011,29,1,3730.7298,426.6375,637.3564,2.2,0,879.3577,1063.5979,805.6522,759.5106,566.1336,3585.589,23544.5179,1072.6127,1,0,0,0,761.76
10,1,422,28.5,1785,977.6886,1206.4833,45,7,3616.1026,860.7258,0,2076.1719,890.3231,1309.2881,1158.8706,1709.1431,1309.5673,589.8485,1985.0624,898.8053,785.1334,1609.5697,5726.7256,30,1,3836.5278,438.607,752.3968,1.7,0,900.4195,1083.6722,842.1424,748.8559,578.8253,3658.7383,24218.0414,1052.8673,1,0,0,0,812.25
7,5,416,29.9,1959,958.4719,1256.4321,42,8,3668.4731,767.3348,0,2097.5033,941.1073,1427.1359,1115.5703,1671.1834,1295.3758,537.2159,2031.6278,795.8209,792.0309,1521.6551,5934.7772,34,1,4030.4081,426.9354,842.5446,2.5,0,911.1915,1290.9043,897.8585,805.3827,581.8807,3827.6936,24783.3216,1096.8609,1,0,0,0,894.01
10,5,436,30.9,2145,942.7628,1215.9746,39,8,3795.7262,823.1266,0,2135.5766,944.4411,1747.4777,1064.4614,1760.3779,1265.3699,579.061,2083.2829,854.9721,839.4804,1591.4419,6115.0451,38,1,4083.1481,448.6995,855.1207,1.7,0,875.1159,1385.801,827.4095,760.0326,550.3404,3898.7322,25463.3309,1111.2967,1,0,0,0,954.81
3,4,463,30.8,2429,1013.6237,1238.6981,38,8,3760.3345,790.1755,0,2244.8127,938.4691,1846.8292,1044.787,1689.4078,1249.4295,621.8726,2088.3515,846.3619,853.8523,1527.7733,6129.6726,44,1,4096.1779,432.3283,856.5064,2.3,0,876.4442,1468.4898,813.8836,723.3898,554.0453,4024.7544,25561.2847,1085.876,1,0,0,0,948.64
9,3,514,30.5,2504,971.8765,1229.2813,42,8,3914.0912,861.8405,0,2273.2944,926.3251,1927.2665,1060.2798,1676.691,1350.4261,608.3747,2184.1998,841.8026,846.4485,1607.9331,6346.087,44,1,4192.73,429.7075,799.55,2.2,0,840.0751,1542.8531,885.1276,719.1816,573.2267,4161.5286,26356.5551,1130.8782,1,0,0,0,930.25
9,5,556,29.2,2507,1000.4244,1234.5196,48,9,4029.7826,871.2494,0,2234.2282,934.1151,2052.958,1083.6006,1675.3935,1305.6002,598.5108,2189.8006,844.3639,717.2789,1668.1082,6596.4053,50,1,4376.9084,433.4296,748.7339,3.7,0,878.4718,1756.8608,927.4514,715.4782,579.5412,4264.5214,27035.1482,991.0822,1,0,0,0,852.64
11,12,509,27.7,2553,985.4605,1140.2817,54,10,4121.7697,840.7534,0,2268.9216,947.0178,2000.4541,1102.8563,1663.373,1323.2415,595.7156,2079.4777,828.1425,730.7969,1523.5316,6875.9222,46,1,4548.5051,419.0926,656.4456,3.6,1,959.7993,1722.3117,844.0046,719.6983,553.3791,4483.3562,27564.8571,893.1136,1,0,0,0,767.29
4,5,460,25.9,2238,949.0659,1111.692,59,10,4209.1608,830.5681,0,2248.4959,895.9343,2074.5888,1094.2238,1623.4775,1332.6986,553.4828,2038.7605,802.9974,789.5241,1519.9595,7204.3376,35,1,4729.2469,417.6666,585.8203,2.9,0,866.54,1724.1176,814.8034,710.23,597.0952,4610.8657,28184.3044,923.022,1,0,0,0,670.81
