"y","past_return","bus_passenger","sub_passenger","temp","X8_9","m50","wet","rain","m30","sunny","f25","m45","m25","m40","f45","f20","m35","X7_8","m20","m5","f55","m65","f70","wind","m70","f65","f0","f15","f30","m0","m55","m60","f35","f40","dust","f50","cloud","most_use","weekend","f60","semester","X17_18","temp.sqr","X9_10","X18_19"
7,5,563,2277,29.7,0,1154.9547,65,0,1610.3959,1,2970.9404,1151.6982,2836.6049,1198.0081,1252.3287,4954.3018,1485.2263,0,3538.0816,907.9997,1056.8613,481.3881,1212.5052,3.4,894.4727,606.6941,398.8479,1354.4971,1706.1803,611.8072,1007.3439,688.6983,1298.2396,1082.7018,23,964.7028,7,20399.9708,0,820.0958,0,0,882.09,0,0
2,2,604,2847,29.6,0,1130.1105,66,0,1690.3021,1,3018.5516,1156.4687,2943.0071,1191.8338,1105.4855,5066.4441,1441.5979,0,3548.8298,1007.1514,980.7918,479.5517,1267.9618,2.6,904.2002,540.6779,438.8011,1412.323,1638.3939,550.0926,968.296,663.8109,1267.7598,1060.027,27,967.9713,6,20614.8863,0,817.1229,0,0,876.16,0,0
6,4,846,3609,29.6,0,1119.4911,63,0,1690.928,1,3089.6436,1223.7238,2966.1392,1152.9705,1097.7825,5417.8289,1376.5087,0,3580.4134,1067.4072,921.0717,527.6106,1233.3495,2.9,822.8776,533.4891,538.6615,1607.2223,1583.4401,545.2323,1008.9736,677.7543,1285.7638,985.9379,28,1015.1108,6,20990.6657,0,778.6723,0,1,876.16,0,0
21,5,894,4147,29.1,0,1066.9041,65,0,1989.8099,1,3881.6702,1186.6395,3427.9285,1216.185,1202.9271,6092.6747,1617.599,0,4055.1049,1236.591,967.4587,474.0119,1227.5192,2,814.3827,581.1008,512.275,1778.6413,1963.7643,532.44,985.7055,681.8724,1511.6583,1085.5719,26,1054.66,7,24540.2098,0,754.4236,0,0,846.81,0,1
13,25,862,3028,28.7,0,999.1398,65,0,2019.1301,1,4215.0576,1124.0209,3709.8867,1166.8583,1056.8448,6460.8026,1583.7972,0,4389.0779,1300.2599,911.3108,448.2308,1205.7914,2.2,808.5823,576.49,496.9674,1866.4925,2025.7832,467.5337,918.2145,590.2584,1413.8958,1068.4031,14,974.627,7,25817.4311,0,732.8973,0,0,823.69,0,0
8,8,665,2934,27.9,0,942.2944,67,0,2041.3565,1,4207.5633,1095.5171,3851.8139,1120.1643,952.2224,6420.1112,1671.5616,0,4555.9219,1285.0266,857.5842,435.2995,1263.2251,2.2,784.63,563.922,388.0215,1773.0874,2008.1625,476.2423,956.2129,590.5777,1368.048,970.8849,7,898.578,5,26124.5389,0,728.2292,0,0,778.41,0,0
8,7,663,2906,27.4,0,872.5155,69,0,1997.7267,1,4234.9745,1048.7131,3916.1052,1050.4524,922.1207,6133.8072,1587.8063,0,4478.3858,1102.24,809.5957,455.025,1242.3761,1.4,819.2846,556.5731,356.3726,1611.8075,1958.2754,474.8129,933.8724,606.1517,1370.9262,895.8332,6,881.0312,3,25678.0073,0,681.9605,0,0,750.76,0,0
5,9,620,2605,26.9,0,833.9883,77,0,1971.8641,1,4132.0035,1047.2731,3852.4317,1006.3654,845.8021,5869.8165,1489.8874,0,4143.6835,1009.892,830.1982,446.3607,1190.1867,2.3,791.3983,566.208,373.8904,1281.1993,1990.1269,510.3217,893.7671,625.1052,1317.8274,953.2918,18,820.826,9,24767.641,0,685.7995,0,0,723.61,0,0
7,4,358,1313,26.2,0,753.5267,78,0,1973.8643,1,4114.6135,971.3569,3787.8367,922.2598,739.5189,5650.4647,1446.4675,0,3856.5133,780.1403,664.7531,375.4073,1175.9761,1.9,754.9138,498.66,350.1121,1107.1447,1822.5098,467.0112,797.2754,533.5194,1258.5471,776.6295,17,758.2012,6,23910.8169,0,624.8429,0,0,686.44,0,0
9,16,158,290,25.6,0,764.8423,82,0,1993.645,1,4169.6394,973.2354,3728.8888,925.28,769.6012,5754.1756,1450.2198,0,3791.6214,709.9618,680.3692,411.8029,1184.5311,2.5,756.9742,483.2832,373.5933,1070.3891,1886.532,499.4568,803.3468,535.7565,1270.0133,779.6399,14,764.0923,3,24044.7353,0,617.1199,0,0,655.36,0,0
1,5,55,0,25.3,0,753.8721,82,0,1949.2516,0,4111.5294,991.5764,3716.0176,918.603,747.8002,5738.4412,1429.2064,0,3717.9592,687.6825,674.6601,401.879,1181.6717,0.9,773.5615,500.3579,388.4938,1014.4494,1881.7057,475.3332,780.5469,530.0332,1297.7344,770.4032,22,770.8205,6,23841.8455,0,620.4195,0,0,640.09,0,0
5,6,55,0,25.2,0,772.3712,81,0,1924.3342,1,4164.9946,980.9615,3683.9603,941.213,729.2905,5666.301,1386.2234,0,3666.5818,631.9796,657.3995,393.8654,1196.2629,2.6,770.7348,507.8811,375.0879,988.774,1888.684,462.1889,820.4474,510.2721,1324.7351,765.0642,27,745.9885,10,23705.8144,0,610.3539,0,0,635.04,0,0
0,0,43,0,24.9,0,776.3995,83,0,1900.639,1,4136.2344,974.6325,3622.2052,942.6927,753.633,5609.6595,1391.0762,0,3560.4474,650.9966,640.8007,388.0795,1204.6248,1.5,747.6729,502.4011,376.7005,939.7948,1889.5387,467.0784,790.3249,528.5575,1329.9599,767.8533,25,739.9256,7,23439.7603,0,585.7002,0,0,620.01,0,0
2,1,43,16,24.7,0,760.3028,83,0,1894.1662,0,4092.0172,996.6894,3609.2475,948.2815,753.3808,5568.9889,1391.9922,0,3502.2849,655.0732,630.3785,410.3425,1205.1646,0.7,737.4343,529.4729,382.5661,944.7355,1945.5491,489.16,766.1801,502.1492,1312.094,756.5906,25,751.8198,8,23316.34,0,597.0631,0,0,610.09,0,0
3,4,115,708,24.5,0,757.6125,85,0,1895.6665,1,4104.8172,959.4873,3547.7492,919.3623,769.7054,5593.7703,1348.6146,0,3375.584,594.8186,664.151,371.6553,1221.7006,1.7,737.8357,533.5847,360.9825,922.7357,1935.9003,466.0583,797.9356,539.7843,1316.456,768.9573,24,730.5406,8,23118.5581,0,595.5372,0,0,600.25,0,0
5,0,232,1050,24.4,0,756.7262,86,0,1908.4513,1,4035.8547,993.4826,3466.0778,981.0547,822.6377,5450.6159,1415.4568,0,3294.4432,600.8707,679.2833,410.6691,1223.3788,1.1,755.0712,550.7941,398.3595,887.3237,1884.5569,471.0588,739.6093,568.3042,1331.0512,792.9917,25,777.309,8,22786.5078,0,603.0622,0,0,595.36,0,0
8,1,520,2875,24.6,0,882.3405,84,0,1851.6773,0,3897.6899,1164.7048,3252.0985,1091.3579,886.865,5276.8087,1495.1607,1,3142.0472,536.0684,805.5144,449.781,1250.0286,0.2,811.7865,567.2691,430.5243,798.2521,1884.801,591.5882,813.183,624.7805,1334.2938,874.5587,26,822.0188,1,22134.5771,0,652.3871,0,0,605.16,0,0
12,8,823,4682,25.9,1,945.2392,83,0,1659.7936,0,3366.2587,1141.4657,2856.9277,1083.5474,973.5535,5072.2308,1349.2276,0,3161.1417,566.3773,813.6503,470.5207,1409.2646,0.9,861.3871,554.5279,356.143,813.376,1765.5122,731.7452,854.8701,642.806,1388.378,999.7551,25,880.0323,1,20619.4703,0,716.7871,0,0,670.81,0,0
7,12,593,2939,27.2,0,1025.0658,78,0,1559.1564,1,3104.5582,1178.8542,2723.7637,1160.1433,1141.9181,4701.2756,1405.5349,0,3140.973,606.6462,908.0078,462.289,1394.1354,2.1,946.954,611.3802,371.113,846.8414,1697.0171,779.675,880.7344,692.7695,1426.324,1120.1254,29,1012.7485,3,19758.6029,0,751.5481,0,0,739.84,1,0
2,6,394,1745,28.5,0,1074.7887,73,0,1544.1063,1,3042.9435,1247.4286,2677.4965,1156.4612,1228.0129,4590.7717,1421.689,0,3144.9277,684.6241,977.2049,504.2662,1356.621,2.3,924.8794,601.6272,509.7032,1078.9932,1724.9503,823.7596,943.5904,713.7936,1469.0772,1153.7294,45,989.6719,6,19615.9622,0,813.523,0,0,812.25,0,0
3,2,388,1507,29.2,0,1052.2356,66,0,1577.6648,1,3023.7435,1164.7189,2667.749,1150.4331,1218.1195,4704.1425,1408.0318,0,3201.7747,760.182,977.791,487.6112,1467.2429,2.1,898.8447,580.9011,615.8257,1148.8655,1710.4718,910.9113,874.2853,688.1282,1471.4674,1168.121,52,1000.8929,4,19765.0455,0,755.9661,0,0,852.64,0,0
3,4,491,1900,30.2,0,1201.2851,61,0,1643.8,1,3101.4475,1282.4208,2793.1924,1173.4451,1195.7026,4799.2353,1430.9868,0,3314.2574,822.8099,1059.4634,433.2273,1397.5566,3.5,926.7986,573.8689,711.9507,1388.9866,1745.841,858.8273,884.7087,703.7316,1429.2312,1190.3291,46,1017.4389,3,20257.9916,0,746.4401,0,0,912.04,0,0
3,1,497,2054,30.2,0,1160.2968,61,0,1578.4618,1,3011.4465,1282.7877,2765.9157,1271.1905,1168.3929,4945.7969,1461.2403,0,3491.5523,911.748,1073.8039,504.4284,1427.1662,3.1,927.9614,590.6848,710.6931,1467.0349,1799.8689,853.8962,1037.1063,739.0751,1461.3448,1150.086,41,1064.5753,8,20515.6272,0,805.2755,0,0,912.04,0,0
2,6,548,2022,30.1,0,1133.8685,61,0,1637.197,1,3056.5915,1299.8392,2782.7574,1234.8154,1242.8853,4954.1977,1506.9032,0,3548.0456,964.9146,1047.4894,480.695,1436.5365,4.7,971.6224,619.9569,618.4982,1512.8034,1744.0031,923.0328,1079.7196,748.0425,1466.4422,1171.2999,62,1042.6979,3,20696.1377,0,804.661,0,0,906.01,0,0
5,4,664,2339,30.7,0,1111.3576,59,0,1663.3437,1,3081.7968,1241.843,2780.7794,1234.0259,1256.4814,5045.2158,1530.4445,0,3499.9005,933.2397,1020.6221,519.0921,1372.2152,3.5,951.771,622.1994,516.0682,1564.7914,1696.1037,568.2252,1015.3714,717.4818,1326.3706,1145.1336,33,1041.7534,2,20623.955,0,821.9846,0,0,942.49,0,0
7,5,659,2847,31,0,1154.6947,59,0,1691.9334,1,3162.8526,1244.3695,2880.4631,1202.7262,1253.4405,5096.5552,1461.1635,0,3590.921,999.0949,969.9039,490.8997,1428.017,3,919.7973,535.3273,555.3563,1702.9573,1750.7116,559.5454,933.2233,659.7723,1346.1351,1076.5071,37,1001.1574,3,20980.7355,0,736.9455,0,0,961,0,0
11,6,801,3791,30.5,0,1123.9038,60,0,1660.6212,1,3278.4405,1142.8162,3080.9105,1125.842,1205.978,5280.7737,1542.8289,0,3695.1087,1129.9023,954.0941,451.0371,1402.069,3.2,917.6569,547.8302,572.9995,1815.3638,1726.5392,491.6718,952.4178,674.0088,1352.8814,952.1603,49,945.8999,8,21618.1041,0,702.8557,0,1,930.25,0,0
19,10,1060,4341,29.1,0,1165.0411,66,0,1973.2397,1,3946.7084,1228.353,3483.0133,1224.1832,1243.4086,6085.9681,1701.1066,0,4147.8514,1128.9043,907.7501,503.3164,1342.0575,3.7,927.9655,558.8426,506.6021,1843.8783,2117.7329,530.2625,987.7495,706.9107,1644.2425,991.2069,50,971.5263,9,25099.8629,0,753.9941,0,0,846.81,0,1
15,21,839,2940,28,0,1080.5148,70,0,2008.6157,1,4284.1912,1272.3791,3836.9094,1208.7139,1114.1499,6362.8611,1701.7959,0,4340.8616,1155.8135,897.1635,444.4401,1379.6678,4.4,863.1538,543.6837,493.0458,1865.9408,2217.0756,585.571,901.5977,648.3792,1548.1976,1021.2714,32,873.9301,8,26300.5081,0,755.5897,0,0,784,0,0
11,12,694,2864,27.2,0,1004.4722,73,0,2097.4869,1,4202.5971,1138.2561,3962.7585,1157.0316,1059.5474,6455.3103,1623.0897,0,4371.3508,1210.6756,846.0559,422.0075,1361.5419,2.7,862.0602,566.2585,481.8886,1682.7304,2121.5113,519.4828,900.3483,633.4689,1512.3773,943.5516,27,853.487,7,26346.4819,0,747.258,0,0,739.84,0,0
9,10,683,3033,26.6,0,984.2314,77,0,2068.5118,1,4165.4801,1072.0032,3891.0731,1147.7768,932.5873,6225.0335,1688.2076,0,4338.8669,1113.9625,808.3747,441.5517,1293.1268,1.6,869.7245,531.4735,468.9579,1586.3367,1997.0629,509.0522,858.861,641.5888,1459.8874,896.5309,33,870.7151,8,25834.1233,0,724.9044,0,0,707.56,0,0
13,13,617,2812,26,0,923.554,78,0,2056.6408,1,4066.6514,1012.7033,3934.3337,1096.4227,904.1897,6061.1234,1536.1812,0,4215.9441,906.3267,805.6837,427.7178,1263.8603,2.2,839.8898,520.0501,434.289,1232.4689,1964.3634,556.7081,811.9028,630.2936,1444.5776,826.8947,28,839.2476,10,25279.8156,0,668.735,0,0,676,0,0
7,9,403,1507,26,0,812.6632,81,0,1981.3734,1,4105.6005,917.0438,3764.127,945.4358,771.4495,5753.314,1430.5933,0,3820.9956,739.1926,701.0575,382.2855,1201.4161,1.6,768.7406,460.0107,345.8317,1077.0046,1919.0512,507.913,786.8307,541.0338,1350.4085,759.0736,28,764.1112,10,24125.4635,0,680.8604,0,0,676,0,0
10,11,224,348,25.8,0,832.9278,83,0,1931.7484,1,4011.7504,917.8515,3830.5931,942.5132,802.0895,5686.7425,1412.9302,0,3782.2766,682.7806,695.0897,384.0978,1261.1383,2.8,785.1629,447.7941,345.5664,1035.4663,1916.3109,490.4729,754.2586,531.8681,1374.9985,770.7889,33,765.7935,10,23947.3506,0,660.2137,0,0,665.64,0,0
2,13,77,0,25.7,0,817.524,85,0,1910.3216,1,4032.9314,897.0347,3742.7575,930.3979,784.98,5597.0264,1453.7071,0,3633.3753,664.2074,698.8434,412.9571,1233.1801,2.3,756.9999,445.5726,336.45,1002.6332,1856.9131,522.9569,756.5025,544.1792,1333.0574,753.1016,35,767.2416,10,23560.0898,0,657.0423,0,0,660.49,0,0
1,3,38,0,25.4,0,797.654,86,0,1865.3988,1,4053.9955,870.2351,3728.5965,929.0507,768.4395,5534.814,1406.5902,0,3569.9381,612.9824,694.2935,409.2294,1254.2693,1.9,753.1275,448.2775,333.0647,964.8099,1908.1945,512.3775,761.1772,508.9304,1331.6815,749.3921,38,745.9632,9,23399.2091,0,660.653,0,0,645.16,0,0
3,2,39,0,25.3,0,803.9806,87,0,1894.5975,1,4024.6219,849.8333,3685.4456,942.48,755.6625,5499.1005,1373.8933,0,3453.3013,616.7882,682.5093,403.8866,1205.2466,2.8,774.3533,449.9649,344.0553,979.5032,1905.2844,501.432,772.8336,508.9038,1345.0588,745.9029,41,767.2765,8,23181.3033,0,641.6336,0,0,640.09,0,0
3,1,42,15,25.2,0,828.3382,86,0,1874.4476,1,3998.1385,883.7578,3631.4043,957.4681,763.5424,5503.9383,1400.0058,0,3365.3081,609.2593,690.2742,428.6339,1217.9168,1.7,756.9204,465.1624,327.2425,971.2614,1938.8791,511.3604,758.9685,526.4655,1355.9404,757.6754,37,757.8747,8,23068.0621,0,655.3811,0,0,635.04,0,0
6,1,110,664,25,0,816.0637,88,0,1879.2926,1,3997.8312,908.6922,3629.5764,952.7272,814.0203,5459.7621,1387.583,0,3301.0412,575.9871,675.1299,391.2017,1273.636,2.2,738.7745,486.4057,325.9134,920.9008,1942.8501,493.3657,739.7788,512.608,1351.5047,760.376,33,756.3308,10,22949.4413,0,643.185,0,0,625,0,0
4,3,245,991,25,0,840.1643,88,0,1894.3209,1,3916.6472,927.4728,3547.5761,988.5401,818.747,5391.3593,1453.9737,0,3203.8463,574.7225,719.6135,377.7853,1265.9374,1.4,761.5051,502.2818,364.9997,905.5782,1915.3324,510.7682,780.39,550.1956,1346.0827,776.3662,28,796.5735,10,22669.1386,0,695.6271,0,0,625,0,0
9,2,529,2792,25.1,0,892.6231,87,0,1847.9461,1,3735.2533,983.136,3344.3937,1109.2796,935.2944,5275.9959,1471.4856,1,3057.0559,585.2327,817.8319,422.205,1342.9469,2.3,751.0747,542.3363,375.4807,895.7895,1885.4237,469.5773,802.5696,596.924,1377.7789,846.8686,30,868.457,8,21995.3331,0,684.1201,0,0,630.01,0,0
12,8,852,4729,25.8,1,1021.6381,83,0,1636.3184,0,3332.3503,1087.714,3016.4756,1119.6238,1035.3253,4948.2616,1469.4425,0,3101.1656,628.9553,865.6751,455.8381,1471.2717,0.9,826.7604,535.0077,257.2072,814.5103,1694.4482,334.6032,846.583,653.6731,1327.6589,976.3893,26,979.5126,7,20526.1211,0,732.7896,0,0,665.64,0,0
15,14,575,2939,26.9,0,1054.1821,78,0,1606.5695,1,3028.0302,1147.6782,2854.9303,1191.5635,1135.4747,4682.4259,1432.6679,0,2983.3265,627.1388,959.0006,469.7272,1445.5599,1.1,886.072,574.1246,248.7844,852.3705,1702.0147,291.1008,864.5807,703.2829,1347.6255,1101.5208,20,1010.383,9,19637.5905,0,751.458,0,0,723.61,1,0
5,19,386,1649,27.3,0,1110.9129,75,0,1630.4784,1,2940.8527,1177.5689,2760.2793,1182.5194,1181.5276,4621.9292,1503.9626,0,3025.3516,613.3019,976.0519,480.1023,1358.9307,2.2,917.838,587.9547,412.972,882.7916,1696.1042,492.9011,948.4267,740.1713,1473.4848,1205.1841,38,1051.2779,9,19652.4428,0,777.6549,0,0,745.29,0,0
3,0,392,1607,28.5,0,1020.6999,69,0,1648.9204,1,2964.1571,1101.7626,2738.8932,1180.2744,1228.9238,4613.3234,1562.0603,0,3057.8633,686.6197,966.6635,474.3299,1250.7471,2.8,809.711,628.0599,806.5499,1054.1378,1629.6921,667.9175,898.9485,734.47,1526.5483,1222.9312,32,1006.282,8,19741.4581,0,766.6488,0,0,812.25,0,0
1,2,466,1786,29.6,0,1082.4266,67,0,1628.8215,1,3006.0585,1160.5236,2662.0001,1144.2099,1225.6392,4729.7937,1583.6068,0,3193.139,807.9215,977.5171,440.3983,1258.5163,2.6,771.9411,623.9544,1174.3359,1267.9224,1727.8719,760.8705,915.0728,663.5838,1483.5875,1260.2923,39,1035.3558,8,20014.879,0,756.6577,0,0,876.16,0,0
6,4,544,2163,30,0,1113.0829,62,0,1628.3774,1,3007.118,1223.651,2673.0026,1280.6139,1230.6791,4771.6374,1505.5759,0,3334.1206,883.7329,1016.6469,497.7804,1385.2055,2.9,832.2286,639.1286,1326.7103,1432.7078,1740.658,788.6743,953.9351,731.7503,1461.3574,1208.5758,51,1051.4986,8,20121.8473,0,709.4865,0,0,900,0,0
4,3,552,2201,30.1,0,1122.9911,60,0,1638.6287,1,2957.1577,1208.173,2696.7632,1151.0938,1243.9752,4861.8491,1553.5791,0,3367.7273,990.2403,1029.6819,465.4859,1372.3215,3.4,908.2715,653.4139,1113.7562,1578.5003,1759.5283,780.7252,930.5808,742.0667,1378.5696,1292.678,43,1052.8,9,20213.803,0,761.2148,0,0,906.01,0,0
3,6,664,2436,30.2,0,1157.9763,62,0,1583.3042,1,3062.416,1135.2982,2718.7242,1236.5512,1210.5311,4866.7294,1507.947,0,3326.179,1029.1694,1035.5285,469.294,1342.4929,3.2,844.284,611.0759,974.8773,1687.7193,1798.1,597.7582,900.0991,665.2749,1393.0363,1237.4069,38,1069.1618,8,20256.4361,0,756.2441,0,0,912.04,0,0
7,7,667,2916,29.6,0,1163.5531,60,0,1604.1923,1,3017.0934,1134.51,2826.0655,1183.7041,1163.3696,4993.8593,1525.2487,0,3411.5614,1060.0371,922.9982,464.0776,1330.0989,2.8,881.5146,606.1754,668.3494,1730.9388,1789.042,560.8301,886.0007,679.486,1313.7428,1135.165,33,1023.3646,9,20480.8054,0,757.1064,0,0,876.16,0,0
10,12,789,3722,29,0,1089.105,64,0,1745.7244,1,3204.6509,1133.319,2949.156,1185.5193,1087.7544,5397.0892,1520.445,0,3536.2329,1155.2071,896.9977,448.7552,1286.2379,2.4,868.8474,613.7699,608.7475,1803.0072,1812.682,531.7646,926.3228,659.2487,1332.8847,1015.1973,32,1035.4687,9,21498.8651,0,747.3424,0,1,841,0,0
24,13,1066,4277,28.5,0,1178.4917,67,0,2020.3278,1,4054.2385,1225.4292,3473.1818,1223.7337,1150.5826,6087.7012,1765.0611,0,3993.9551,1339.9535,925.2888,465.6449,1308.3989,2.2,837.2792,616.7709,574.3304,1909.0713,2163.0817,478.3265,964.0312,707.4132,1589.6719,1072.6286,26,1071.872,9,25147.2191,0,826.8416,0,0,812.25,0,1
10,18,891,3078,27.9,0,1081.7337,69,0,2184.4353,1,4280.9759,1225.7572,3805.9552,1239.7944,1045.6792,6415.1678,1753.8178,0,4308.2529,1406.6406,867.9497,465.2294,1306.7382,1.9,806.7035,589.8246,524.1283,1871.972,2213.0341,487.406,906.0302,690.7555,1419.5428,983.8651,30,1000.5622,10,26381.1818,0,815.5923,0,0,778.41,0,0
3,7,665,3035,27.3,0,1055.6832,74,0,2162.613,1,4404.4125,1182.3319,3949.6701,1198.5616,1029.7074,6478.2435,1648.9442,0,4354.0126,1301.9718,862.6401,423.1796,1335.1625,1.8,844.6331,584.8302,521.358,1790.663,2177.0056,483.6197,927.7481,657.1989,1428.257,972.3686,18,931.887,10,26603.1585,0,789.9272,0,0,745.29,0,0
0,3,752,3303,26.9,0,986.3682,75,0,2066.6635,1,4377.9695,1146.4247,3901.6591,1196.5635,999.2393,6208.791,1586.5958,0,4216.9742,1143.76,791.1442,440.6059,1309.3876,1.6,814.487,608.1299,464.0629,1605.4729,2183.9139,520.0158,872.599,660.1588,1412.9,886.5635,27,872.7641,10,25955.467,0,736.4736,0,0,723.61,0,0
1,8,754,3040,26.2,0,919.6121,81,0.3,2093.2269,0,4228.8863,1043.457,3840.0261,1103.4905,858.5424,5951.9651,1622.8623,0,3996.7281,1009.4848,799.2131,424.0105,1340.787,1.4,816.1089,582.3496,459.096,1250.3149,2049.7889,505.7364,819.2177,657.9658,1403.9613,920.7991,21,894.3022,10,25187.445,0,752.4981,0,0,686.44,0,0
0,0,464,1507,25.3,0,798.2177,79,0,2032.3242,1,4081.8199,1010.34,3830.198,932.9882,785.528,5774.9308,1546.0194,0,3827.3511,780.4947,692.19,378.5441,1213.3761,1.8,773.4292,498.501,405.2847,1047.9321,1970.2375,434.6107,802.2969,550.1854,1350.1623,820.8492,23,761.6446,10,24413.0432,0,666.7067,0,0,640.09,0,0
4,2,190,383,24.3,0,787.3433,85,0.8,1939.6874,0,4056.4131,911.7171,3775.4927,905.2384,773.7456,5739.5716,1470.8639,0,3740.2721,735.8818,712.3348,370.8694,1215.4371,1.7,749.7332,488.1621,404.7834,1002.7705,1934.0405,430.6089,783.6032,554.4006,1330.4727,777.3617,11,759.8242,10,23986.814,0,654.0443,0,0,590.49,0,0
0,0,63,0,24,0,793.9132,91,0.9,1902.0867,0,4045.2421,886.1165,3769.1995,905.2751,761.0456,5680.7402,1420.8491,0,3643.2789,733.1659,683.2135,393.9323,1188.1366,2.8,747.4162,490.7561,399.9573,961.2639,1951.6756,451.8322,788.9424,583.8224,1338.924,786.8122,26,747.5413,10,23751.9961,0,657.369,0,0,576,0,0
0,1,51,0,23.6,0,792.7009,92,0.5,1876.6605,0,4029.3251,901.1156,3745.9008,897.9682,761.8506,5593.0904,1398.3632,0,3536.3926,716.5344,683.7415,387.7831,1221.4464,2.5,752.6252,490.5876,431.2784,1009.2058,1957.7013,437.0838,799.6854,563.48,1338.8478,782.5861,24,775.266,10,23476.2817,0,658.4187,0,0,556.96,0,0
1,0,38,0,22.6,0,771.382,89,0.1,1887.4588,0,4050.9314,923.7352,3702.7256,904.8472,763.0295,5572.5171,1375.6949,0,3499.683,687.7111,689.0429,392.9138,1249.6764,3,748.3594,490.7147,421.1597,991.3613,1927.0903,448.4,784.4936,564.5496,1375.5515,767.2824,15,763.2741,10,23391.6526,0,645.065,0,0,510.76,0,0
1,0,34,16,22,0,776.8145,94,1.2,1843.8257,0,4027.2503,929.1466,3644.4567,925.8175,772.4741,5483.0079,1360.6271,0,3408.7099,686.3214,654.9147,396.1328,1276.2961,2.6,781.6801,480.5091,378.8668,978.4299,1947.3249,455.6042,773.2018,554.1531,1407.3318,783.0397,13,752.5648,10,23122.5343,0,646.4588,0,0,484,0,0
0,0,122,692,21.2,0,789.2539,94,0.7,1836.1731,0,4028.8457,889.9142,3622.4223,894.0314,805.3869,5458.8359,1392.5868,0,3275.1893,660.5351,674.4533,410.9766,1270.9691,3.2,725.0166,501.8244,399.4606,944.1637,1943.6268,439.3451,776.7418,564.5134,1372.0834,788.5807,9,778.2118,10,22929.7633,0,618.1243,0,0,449.44,0,0
1,0,217,936,21,0,807.2519,97,2.7,1829.7198,0,3929.8334,889.4091,3559.402,922.3051,816.2119,5368.5608,1449.7014,0,3207.5727,666.1071,708.707,425.877,1290.031,3.5,725.9183,537.0068,409.5705,935.5632,1941.3166,437.9469,796.5432,630.6467,1370.6448,782.6526,6,832.9994,10,22656.7515,0,655.3159,0,0,441,0,0
1,0,523,2672,20.9,0,925.4151,96,1.4,1837.273,0,3737.8715,1029.3099,3374.5195,1023.579,945.7767,5179.039,1444.1602,1,3119.6596,602.1426,792.2129,466.1029,1357.967,2.9,775.3518,582.0545,392.0202,923.2469,1932.7573,471.6375,861.0965,642.878,1412.2929,877.2058,9,899.351,10,22037.573,0,698.6318,0,0,436.81,0,0
1,1,869,4734,21.1,1,959.8504,96,1.7,1600.381,0,3342.7735,1035.3369,2882.1842,994.5182,1032.0991,4938.1641,1336.3601,0,3010.211,622.1933,844.8517,515.4714,1411.1628,3.9,859.5291,592.5536,456.5561,922.1228,1719.5915,545.9558,875.3928,653.3787,1296.8844,967.493,13.5,967.9862,10,20126.5498,0,707.9445,0,0,445.21,0,0
2,1,597,2945,21.6,0,1070.8651,96,1,1562.8768,0,3073.0011,1169.5086,2779.215,1102.3892,1085.1267,4656.0424,1426.5261,0,3103.4103,618.5208,949.1984,537.8247,1401.6094,3.5,894.3716,585.9311,516.7647,934.7067,1650.3947,564.6573,961.8548,714.0538,1299.6268,1047.609,7,1013.0443,10,19551.0932,0,743.8695,0,0,466.56,1,0
2,1,446,1621,22.4,0,1071.4385,93,0.2,1515.4069,0,3091.3079,1174.1258,2711.4924,1101.7048,1212.8884,4620.548,1405.4902,0,3092.4412,669.5638,961.876,531.3628,1450.1252,3,979.0018,602.6987,567.0556,958.8602,1706.3302,606.928,979.8717,724.2236,1300.9492,1116.8149,21.5,978.7278,10,19443.966,0,771.9863,0,0,501.76,0,0
0,0,355,1549,23.3,0,1055.4914,87,0,1519.4172,1,3009.2787,1156.812,2666.7422,1123.8769,1209.3557,4513.166,1463.8966,0,3124.8548,736.6297,1002.0687,476.5876,1348.4469,2.2,868.7729,618.4238,589.8511,1016.7519,1743.355,643.0246,899.268,740.3502,1274.6547,1100.2887,6,981.3372,10,19315.3652,0,747.0964,0,0,542.89,0,0
1,0,453,1660,23.2,0,1070.0111,88,0,1566.7299,1,3091.0018,1177.3954,2701.3435,1187.0758,1191.6781,4541.1163,1573.2911,0,3306.8206,833.6941,1058.8514,478.4358,1398.8635,2.7,906.5977,571.1077,622.1194,1192.2921,1748.536,641.1959,1030.5393,706.3401,1355.6007,1144.4325,16,991.755,9,19884.4399,0,801.3666,0,0,538.24,0,0
4,2,523,1966,23.5,0,1122.6149,86,0,1513.5269,1,3046.8723,1175.9498,2703.2736,1166.7116,1343.1256,4762.392,1579.9465,0,3355.2299,951.1915,1125.8254,499.873,1443.6999,3.1,1012.8108,628.7888,685.7856,1153.2458,1888.7939,734.9904,1053.9025,744.8322,1321.3914,1179.2286,15,1121.9727,10,20171.4265,0,815.5012,0,0,552.25,0,0
9,6,533,2065,23.6,0,1182.208,87,0,1572.4618,1,3084.1604,1199.206,2696.5494,1190.5762,1294.2126,4838.6804,1583.6066,0,3270.052,996.8225,1120.8522,478.4796,1419.5736,4.2,1055.7237,642.754,746.0365,1356.0933,1881.986,697.2586,1075.7768,769.2299,1355.1245,1265.0721,13,1081.6078,10,20282.6211,0,807.5744,0,0,556.96,0,0
