"y","temp","rain","wind","wet","cloud","dust","temp.sqr","sunny","semester","past_return","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m0","m10","m5","m20","m30","m45","m65","f15","f20","f25","f35","f50","f55","f65","bus_passenger","sub_passenger"
0,20.6,0,1.3,84,8,18,424.36,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.4373,161.2784,573.2649,2944.9099,1608.0013,968.5186,372.8052,878.5312,4525.0479,2925.8936,1101.4811,763.7647,614.3184,507.6587,109,377
3,20.3,0,1.5,85,8,19,412.09,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.7121,178.0207,566.2688,2807.8793,1594.1044,980.869,383.5313,848.6276,4447.8566,2869.5675,1108.1131,763.2644,632.4267,510.4577,87,364
0,20.5,0,1.2,84,7,13,420.25,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.9026,176.7239,541.1411,2718.9774,1561.0172,928.8243,387.2795,813.333,4293.1203,2787.3832,1035.2966,797.4599,584.7671,510.519,110,526
0,20.9,0,1.7,86,7,19,436.81,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.1597,191.6118,541.2184,2648.0832,1570.8684,952.2478,391.5371,847.6236,4228.7134,2741.7518,1040.4703,793.6849,656.7386,502.7919,176,867
4,22.6,0,1.3,81,5,13,510.76,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.9594,215.0579,558.1189,2690.8765,1572.206,962.2877,378.1529,855.5729,4177.0611,2737.2002,1089.5493,825.3396,656.363,509.3531,200,1086
3,25,0,1.7,73,6,11,625,1,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,527.191,243.3184,600.2662,2758.2346,1609.4664,1012.5918,392.1999,940.7516,4200.6053,2728.0456,1073.3753,865.5134,744.7236,524.0967,194,1078
2,26,0,1.7,69,8,41,676,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,632.1335,291.7533,684.58,2868.6075,1636.1794,1064.8915,400.7091,1114.4045,4449.3265,2913.7954,1203.2642,873.2546,827.9579,559.0595,267,1230
8,26.6,0,2.1,68,9,31,707.56,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,703.5307,324.706,871.6916,3126.9406,1761.7188,1098.4252,378.3355,1251.3285,4797.039,3169.1424,1252.253,875.8541,869.7114,534.0151,313,1457
5,27.1,0,0.9,62,10,28,734.41,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,828.7393,382.4948,1012.1203,3327.5578,1881.7464,1092.5352,398.3817,1547.4876,5021.6124,3298.4654,1390.0283,919.7621,830.5366,554.5466,409,1637
6,27.3,0,0.6,63,10,34,745.29,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,787.673,363.5404,1142.8504,3501.9047,1876.1412,1068.4589,399.1583,1816.52,5255.1711,3453.4186,1425.7859,1000.9688,835.6852,538.7199,414,2056
21,27.1,0,1.5,61,10,28,734.41,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,877.0149,404.7757,1290.1396,3772.4874,1884.3535,1102.7679,445.6014,1967.2019,5468.7593,3524.0041,1451.2412,988.1513,797.0868,554.4094,583,2582
13,27.2,0,1.5,63,9,24,739.84,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1093.2674,504.584,1413.4712,3829.6966,1916.4289,1155.565,486.6106,2042.2167,5493.8521,3622.3714,1399.5351,982.2038,788.5297,543.9305,560,2607
14,26.6,0,2.4,67,9,24,707.56,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,823.9539,380.2859,1401.4104,3954.919,2036.6755,1102.8539,467.6208,1974.8845,5789.7804,3705.5057,1423.5284,1035.3179,828.0134,553.6155,566,2903
13,25.7,0,2.7,70,9,25,660.49,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,662.6455,305.8359,1480.995,4228.6453,2083.2392,1120.235,432.8457,1916.9076,6201.6974,3906.8392,1374.7756,981.662,755.6311,591.1103,587,2729
24,25,0,2.2,74,10,17,625,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,684.363,315.8593,1506.2305,4420.1761,2078.8836,1121.9676,443.9963,1922.8245,6489.112,4015.3727,1381.4042,967.6861,836.6525,562.8985,523,2507
15,24.5,0,1.1,77,9,18,600.25,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,484.1166,223.4381,1413.0544,4529.7212,2020.6885,1124.0585,432.6842,1840.6033,6638.4385,4084.5391,1366.5851,904.5088,755.6491,607.5823,541,3032
13,24,0,1.1,80,9,20,576,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,524.5748,242.1109,1242.8375,4500.962,1915.0138,1118.4716,420.1391,1648.2721,6496.7627,4067.5273,1385.2188,849.6123,760.4219,563.3977,557,2797
15,23.7,0,1.8,78,9,20,561.69,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,514.2517,237.3464,995.0706,4294.0004,1853.2291,1047.7446,427.831,1369.6998,6226.3126,3956.9502,1388.112,830.8456,729.9643,560.1305,431,2570
11,23.3,0,0.8,78,9,22,542.89,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,341.645,157.6816,826.8447,3989.7662,1863.007,1026.1295,375.9343,1236.9091,6056.394,3895.5682,1256.0553,774.9789,634.3235,508.6149,344,1191
4,23,0,1.3,80,8,21,529,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.8855,158.2542,843.0849,3901.3568,1883.1337,1006.9406,395.2299,1204.8933,6024.4255,3839.9343,1255.4425,772.4459,610.6654,501.8694,172,1
2,22.7,0,0.4,81,8,15,515.29,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.5033,175.6168,840.559,3866.8042,1840.3486,1026.8015,389.2211,1170.3419,6016.7725,3809.2962,1265.9363,774.0925,606.7362,516.0264,37,0
0,22.5,0,0.5,82,9,18,506.25,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.1052,174.9711,776.653,3786.9204,1835.7503,1041.0014,399.7173,1149.1964,5977.0544,3840.8258,1291.6947,779.2854,612.3374,515.4792,43,0
1,22.2,0,2.2,82,9,25,492.84,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.8661,166.5533,741.7849,3698.5496,1823.6463,1034.9549,392.8348,1152.9037,5968.0144,3808.2534,1279.1782,777.7504,592.0042,533.4314,20,0
0,22.1,0,1.9,82,9,15,488.41,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.6333,160.9077,744.0081,3677.9873,1820.0474,1009.1656,383.2759,1127.2813,5910.5289,3800.0896,1296.3747,784.9381,596.3956,527.0168,37,17
2,22.1,0,2.4,82,10,24,488.41,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.8566,169.7796,711.4936,3600.0256,1788.2581,996.1048,381.1491,1151.9377,5882.8824,3763.3249,1295.6182,794.287,593.2638,518.3009,109,377
2,21.9,0,1.7,82,10,19,479.61,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.7613,167.89,744.0204,3553.2402,1784.0333,997.235,402.5238,1096.0601,5869.4916,3737.085,1305.0493,805.5892,650.7891,558.4275,87,364
5,21.8,0,1.8,82,10,13,475.24,1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.2414,202.2647,906.6413,3443.593,1778.0807,1113.0246,445.4652,1130.4557,5708.0928,3542.0999,1283.0217,882.3704,752.3579,559.0404,110,526
15,22.2,0,1.4,80,10,21,492.84,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.921,184.1174,1012.6487,3687.0459,1700.2965,1127.0195,511.2842,1284.3392,5628.9885,3225.8345,1340.8922,1018.6191,841.5755,602.0487,176,867
11,23.2,0,2.4,78,10,21,538.24,1,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.4755,200.5269,1067.4876,3650.7496,1540.0833,1187.5469,534.8404,1338.2575,5546.0141,2946.8066,1445.0233,1040.3433,913.3729,598.9267,200,1086
8,24.5,0,2.3,72,10,21,600.25,1,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,442.1306,204.0599,1246.2572,4062.572,1527.6283,1226.9985,551.2151,1454.3291,5717.8223,2965.7873,1432.0256,980.277,954.6245,664.789,194,1078
5,25.6,0,2.3,67,10,29,655.36,1,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,540.7816,249.5911,1308.3081,4537.1674,1607.5052,1256.3449,541.7842,1660.6306,6087.2652,2999.6256,1438.0092,1033.5624,937.612,652.0714,267,1230
11,25.8,0,3.3,67,10,24,665.64,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,516.8341,238.5384,1509.9234,4757.3111,1640.5999,1312.8586,573.7913,1871.1384,6297.0058,2974.3667,1495.641,1034.3418,986.0023,630.5837,313,1457
9,26.1,0,2.5,69,10,24,681.21,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,554.766,256.0454,1549.6632,4699.6907,1608.3247,1327.8778,557.5662,1869.3212,6369.0645,3059.2211,1514.5224,1102.7411,1043.7369,637.5384,409,1637
8,26.3,0,3.2,66,10,19,691.69,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,488.2817,225.3602,1509.0815,4747.0813,1733.0338,1388.6878,591.0552,1907.9002,6329.786,3155.2265,1512.6545,1137.3529,1078.0944,656.1155,414,2056
15,26.2,0,3.1,66,10,25,686.44,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,442.6431,204.2963,1516.9929,4581.2844,1680.4768,1361.4856,587.9305,1802.1745,6136.2331,3065.4298,1468.4834,1064.969,1041.0167,633.0489,583,2582
14,26.1,0,2.5,67,10,15,681.21,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,482.689,222.7793,1340.2983,4719.3265,1651.3518,1353.6408,520.1396,1785.6245,6193.0857,3201.5878,1496.9017,978.4517,993.2587,609.0887,560,2607
28,26,0,3.1,70,10,18,676,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,530.5814,244.8835,1385.6854,4575.1448,1801.7513,1296.9976,525.2028,1827.9071,6558.2273,3362.5163,1513.1995,1036.3518,901.9425,580.8958,566,2903
30,25.7,0,3,70,10,17,660.49,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,432.7237,199.7184,1450.1182,4797.6652,2106.6006,1446.1703,517.0941,1981.6503,7043.3636,4018.1067,1510.5478,1077.9572,927.1327,603.7118,587,2729
17,25.3,0,3.5,71,10,19,640.09,1,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,480.3906,221.7186,1441.1782,5018.5107,2103.8936,1332.6498,520.2314,1975.8347,7520.2085,4351.6815,1505.1846,948.6535,872.2965,589.0621,523,2507
32,25.2,0,3.6,70,10,16,635.04,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,522.1621,240.9973,1485.5627,4963.3518,2089.3292,1369.9729,472.8436,1911.7131,7336.3564,4284.0475,1466.5805,902.3798,906.5708,593.2729,541,3032
18,25,0,3.7,69,8,14,625,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,488.0126,225.2363,1379.1068,4864.7803,2046.6429,1314.7849,462.1526,1768.0039,7218.4069,4353.6376,1443.6026,869.6596,817.4443,570.4244,557,2797
19,24.7,0,3.2,72,9,18,610.09,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,490.9119,226.5742,1156.6872,4585.8972,1968.7291,1228.6567,447.2896,1535.6319,6897.7078,4355.8292,1363.7923,835.678,779.5671,570.6125,431,2570
3,24.5,0,3,70,10,11,600.25,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,363.3854,167.716,897.4522,4211.7182,1960.7606,1062.3256,397.265,1343.6052,6689.7064,4045.2217,1202.6865,774.9509,682.2879,498.3091,344,1191
6,24.2,0,3.8,70,10,16,585.64,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.3744,179.2496,773.2059,4165.1724,1897.1893,1057.3898,389.5826,1318.1913,6560.088,4045.9,1228.9144,747.8919,651.9727,503.0161,185,345
1,24,0,3,69,7,22,576,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.1705,179.1554,794.6996,4052.4801,1830.7331,1057.1714,395.5568,1229.8814,6488.132,4032.0166,1269.5704,748.8591,675.2757,505.2399,64,1
2,23.8,0,2.4,65,10,11,566.44,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.4545,182.5171,783.0253,3985.8975,1842.0772,1031.5072,407.6903,1256.2818,6481.6489,4080.1229,1285.5171,758.0913,656.0718,511.5732,54,0
2,23.9,0,3.2,57,10,11,571.21,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.5774,184.4199,770.7752,3894.8091,1833.1507,1046.7152,422.6447,1270.1067,6379.4197,4087.9887,1286.4641,769.8214,666.9042,511.9421,33,0
0,23.7,0,1.9,58,10,13,561.69,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.8287,180.8438,745.9862,3865.3011,1831.8516,1079.7515,435.7358,1267.9376,6304.997,4050.2185,1315.457,758.5613,645.0368,530.6373,49,10
0,23.4,0,2.6,57,10,14,547.56,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.6882,170.1635,711.5269,3702.3499,1837.3108,1017.5207,400.5864,1208.5148,6288.3204,4057.2739,1340.2059,769.9119,653.0183,539.0124,98,645
6,23.2,0,2.1,59,10,10,538.24,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.4312,170.0447,732.8197,3679.8589,1857.4332,1070.5816,413.2553,1145.9885,6213.6408,3968.7119,1351.864,794.3625,675.0116,591.5685,250,963
7,23.3,0,3.6,54,10,10,542.89,1,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.7855,205.7471,857.3247,3611.1362,1845.7158,1209.9783,441.7038,1165.8246,6017.9885,3802.5019,1391.5968,878.0191,775.7406,576.6463,537,2814
20,23.9,0,4.5,54,9,10,571.21,1,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590.3146,272.4523,992.1285,3886.6846,1681.1623,1243.519,497.3568,1301.3216,6085.7139,3363.0445,1375.2323,992.3739,806.7579,602.3087,885,4990
10,24.5,0,4.5,55,9,18,600.25,1,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591.8081,273.142,1034.9544,3970.2157,1567.6102,1371.9963,565.2195,1266.824,5833.2621,3095.8329,1335.9268,1066.1247,911.4455,621.2095,600,3066
5,24.7,0,4.4,58,10,16,610.09,1,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,567.6479,261.9906,1229.2729,4031.5493,1654.04,1296.8165,553.7003,1430.8604,5774.9259,3082.3368,1386.0746,1079.017,934.3896,634.4005,394,1710
11,25.3,0,4.9,60,9,25,640.09,1,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,587.3169,271.0692,1349.3257,4533.3649,1626.8142,1277.7793,479.5032,1516.0062,6101.3952,3026.0871,1348.8377,1099.5076,984.683,674.2807,347,1608
9,26.1,0,5,60,10,24,681.21,1,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,515.1265,237.7502,1456.6704,4571.9679,1673.3473,1302.1458,509.428,1773.2083,6292.9529,3043.0251,1396.0941,1098.9937,988.8464,648.2762,426,1962
6,27.2,0,5,59,10,27,739.84,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,535.2146,247.0216,1452.5247,4558.6203,1682.0034,1299.0973,536.4058,1745.8049,6330.4749,3090.8033,1405.4182,1162.0865,1058.6654,654.8947,503,2121
9,27.8,0,4.8,55,10,29,772.84,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,499.4763,230.527,1541.5398,4722.3559,1716.9657,1343.364,538.0263,1786.2449,6404.3614,3063.0599,1419.0183,1183.4429,1056.7472,704.7417,538,2199
6,27.5,0,6.1,53,10,34,756.25,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,391.9478,180.8985,1345.655,4510.8792,1725.5105,1320.1778,550.4699,1686.8368,6318.4689,3097.4791,1411.1472,1148.676,1051.2283,664.4681,631,2573
8,26.7,0,6.2,51,10,38,712.89,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,478.7488,220.9604,1325.7039,4528.3786,1693.6997,1271.1325,535.8211,1732.8793,6331.5789,3142.7566,1355.7859,1137.268,1026.7422,605.0657,661,3105
30,25.9,0,5.6,46,10,27,670.81,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,531.1641,245.1524,1323.7109,4675.9875,1771.7198,1336.4579,503.6365,1794.7107,6490.1611,3323.173,1346.8857,1068.7681,1005.5602,605.6526,839,4012
29,25.2,0,5.7,48,10,16,635.04,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,408.6503,188.6075,1396.9527,4883.4758,2044.7469,1412.6264,479.7236,1904.01,6907.5516,4034.0351,1609.5057,1032.9412,944.3367,598.4385,1079,4447
21,24.4,0,7,52,8,13,595.36,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,444.059,204.9499,1433.3915,4949.1672,2041.858,1275.4185,484.529,1927.5828,7226.5702,4312.2731,1532.3256,1025.3563,874.677,616.6992,820,2964
11,23.8,0,6.1,55,10,14,566.44,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,406.6375,187.6784,1501.9185,5089.4491,2060.5031,1306.4394,479.7976,1910.1963,7428.5561,4306.9962,1488.3591,963.2074,849.8356,591.3257,656,2805
17,23.3,0,6.2,59,4,19,542.89,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,392.377,181.0967,1439.7908,4979.5232,2115.9829,1272.9721,489.4823,1814.7002,7224.7105,4334.2879,1439.0412,857.9963,796.7467,619.5971,635,2911
10,23,0,4.3,61,8,19,529,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,369.4342,170.508,1280.4902,4775.8343,2003.5577,1166.2462,474.9085,1485.4114,7098.7689,4258.8578,1453.718,828.5431,733.0627,616.4542,705,2879
7,22.9,0,4.9,62,8,26,524.41,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330.8921,152.7194,1047.9061,4337.233,1988.5469,1075.5448,424.7691,1382.373,6594.657,4072.3251,1361.4718,770.2631,659.3638,532.6044,420,1625
3,22.7,0,4,64,7,21,515.29,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.0605,158.3356,885.0799,4150.1844,1942.2956,1041.33,405.9717,1289.0554,6327.9285,4057.5434,1303.459,744.1545,643.6924,516.2118,204,350
1,22.6,0,3.5,67,6,27,510.76,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.8313,166.5376,864.5612,4081.4608,1919.662,1033.5204,426.4243,1233.9081,6359.4592,4058.2691,1299.6688,748.3389,653.3352,519.6873,97,0
1,22.5,0,4.8,69,7,22,506.25,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.3756,167.25,767.0745,3977.3595,1921.8321,1041.1227,423.49,1203.8404,6354.218,4105.592,1316.7482,733.1255,643.3665,530.3972,60,0
1,22.4,0,3.6,70,3,16,501.76,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.9138,169.806,777.8021,3908.9961,1898.3898,1045.264,424.4237,1198.9662,6315.3963,4103.5597,1327.9529,731.5366,628.3151,536.7968,41,0
0,22.1,0,4,72,2,20,488.41,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.9652,181.3683,711.6809,3888.6648,1880.7845,1035.7951,426.849,1207.6808,6318.4616,4075.3178,1333.1704,708.6319,643.6401,542.0548,35,12
1,22.1,0,4,73,4,19,488.41,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.4105,183.4199,715.267,3828.5407,1884.2152,1034.2376,434.353,1152.2337,6210.1881,4037.0039,1322.9,733.1255,631.5191,536.3547,110,653
6,22.1,0,3.9,74,7,13,488.41,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.2417,182.8804,732.1662,3787.3948,1894.9254,1072.5321,406.4755,1151.661,6121.0263,3960.6263,1332.6883,771.3145,697.7537,553.0218,246,1015
4,22.3,0,2.9,74,8,14,497.29,1,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.0874,222.0397,863.2406,3687.534,1878.6733,1199.3104,461.1314,1230.9078,5887.8858,3764.1026,1346.6356,872.6074,767.1822,533.1752,526,2951
15,23.3,0,4.6,71,7,16,542.89,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494.2082,228.0959,1018.742,3858.6777,1709.6407,1308.6816,496.8256,1294.5242,5970.3964,3416.6698,1358.3839,1010.443,872.8477,553.0383,840,4952
7,24.4,0,3.7,66,8,19,595.36,1,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514.7128,237.5596,1026.6855,3893.7527,1550.5315,1287.9675,542.2224,1399.1002,5717.015,3101.1756,1368.5773,1121.9016,902.7994,632.0497,614,3107
3,25.5,0,4.4,62,7,27,650.25,1,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,610.4403,281.7409,1148.799,4229.6645,1584.2971,1340.7557,548.6904,1491.1504,5827.0777,3089.0729,1421.1363,1082.5652,1023.0306,738.7889,441,1827
12,26.9,0,4.4,58,8,20,723.61,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,554.279,255.821,1259.3175,4667.0872,1578.2064,1340.3814,535.2539,1640.307,6220.0858,3115.9788,1483.9149,1087.8424,1006.377,693.1252,372,1752
18,26.8,0,3.3,58,9,33,718.24,1,1,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,614.2705,283.5089,1320.0107,4720.3664,1530.0087,1278.2369,527.6007,1752.5167,6310.0281,3073.9392,1466.5157,1082.3082,1009.0968,675.454,390,1932
12,27.1,0,4.4,59,9,26,734.41,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,645.7412,298.0339,1400.7005,4858.665,1554.0733,1303.5811,558.2344,1731.5755,6419.344,2943.1502,1419.9183,1156.6407,1006.452,681.817,469,2195
12,27.5,0,3.2,59,10,21,756.25,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,562.3496,259.5455,1360.3776,4683.273,1597.5412,1334.207,565.583,1691.4683,6165.5296,2933.4689,1378.2599,1157.6391,985.0852,719.6125,537,2361
16,28,0,2.7,59,10,25,784,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,525.4347,242.5081,1344.6867,4506.2037,1619.5292,1355.2309,578.282,1718.3608,6062.6046,3133.9042,1291.1906,1121.8629,1018.8578,712.7096,576,2510
13,28.2,0,3.2,59,10,24,795.24,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,490.4518,226.3618,1237.102,4496.6017,1676.7969,1305.2501,529.5275,1751.6254,6335.9841,3183.0716,1304.7952,1057.8434,1015.2502,655.8954,659,3208
34,27.8,0,3,63,10,26,772.84,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,443.0456,204.4822,1286.0795,4613.4644,1755.4853,1233.1012,480.8566,1865.4131,6455.5376,3260.3156,1406.3605,1024.4869,977.6265,597.5453,844,4084
32,27.1,0,3.5,64,10,26,734.41,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,504.2123,232.713,1345.2102,4993.9189,1900.8247,1411.9726,501.7288,1952.1756,7129.9572,4003.8594,1483.179,1052.5607,956.1357,620.9946,992,4448
23,26.7,0,3.3,66,10,12,712.89,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,499.5156,230.5454,1453.4961,5288.4185,2084.3012,1378.4339,500.2436,2100.0515,7408.0714,4340.0131,1506.6706,965.6345,916.6177,613.3135,795,3068
18,26.3,0,3.4,66,10,18,691.69,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,475.473,219.4488,1494.22,5292.6271,2111.1494,1276.2116,483.7226,2015.664,7482.5388,4259.6442,1424.9878,944.496,871.6212,620.524,694,2967
15,26,0,3.5,68,10,17,676,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,522.4203,241.1169,1417.2233,5222.5934,2062.8139,1206.7137,486.1613,1868.39,7449.7781,4353.3512,1437.9344,878.3619,825.2014,613.2956,686,3017
