"y","station_dist","station_type","temp","rain","wet","cloud","temp.sqr","semester","past_return","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X19_20","X20_21","X21_22","X22_23","X23_24","weekend","m5","m25","m30","m40","m50","m55","m65","m70","f10","f25","f35","f55","f70","bus_passenger","m0","f65"
4,57,0,17.8,0,58,8,316.84,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,804.7402,1273.2238,1178.0903,893.1401,865.155,889.5595,498.9957,870.9122,333.4587,1507.5893,1188.5514,1149.1554,1423.3691,162,587.3176,645.7267
12,36,0,20.1,0,73,7,404.01,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,769.1142,1362,1229.0536,1100.6817,929.8694,882.5618,520.8373,861.3981,275.7683,1648.3113,1198.9173,1159.3626,1526.0496,151,518.6525,645.7908
1,160,0,0.3,0,48,0,0.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,549.44,773.0781,639.8372,735.8452,678.748,479.0731,393.6249,819.3553,499.9137,822.9327,929.2308,914.4663,1200.8717,233,992.9697,635.5885
0,52,0,1.5,0,34,4,2.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.5037,586.4679,545.887,590.1792,599.4697,715.4198,379.6892,612.261,118.101,645.3153,646.3211,731.5779,909.2697,255,638.4431,394.7857
0,225,0,1.9,0,93,10,3.61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,962.2752,927.3681,1006.6158,1125.9752,1141.9057,922.7392,557.2724,1174.4558,727.4842,1107.4964,1299.5183,1135.3747,1520.931,227,1118.2497,701.2753
3,43,0,25,0,77,3,625,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,640.571,875.379,742.6463,935.829,790.1823,804.7519,471.7108,839.7748,476.9129,931.2773,1288.531,1045.4874,1364.3855,264,881.5158,596.4712
1,70,1,8.6,0,74,9,73.96,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652.3686,916.2336,810.1786,971.2139,875.7285,842.1195,450.0086,897.6061,507.8803,989.4833,1160.3895,1048.9487,1375.2596,19,1028.8027,644.9088
0,80,0,7.1,0,72,10,50.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.4358,1460.0821,1062.6389,614.4858,558.8592,527.7044,306.8493,507.9648,143.6049,1431.06,859.3179,546.0401,786.8746,21,423.5955,329.4652
0,17,1,-4.3,0,78,9,18.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,627.8726,2778.6425,1661.4266,1254.3661,1131.0438,1095.6279,536.5249,935.7842,188.6171,2878.6268,1326.624,953.9457,1400.3813,385,413.3134,634.9039
0,611,0,1.3,0,35,10,1.69,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1004.7249,2752.27,1728.0743,1243.6034,1130.985,1001.8198,552.1517,961.8978,269.4796,2883.6704,1522.5026,1006.2126,1251.788,409,523.4519,619.8731
1,73,0,23,0,70,2,529,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.0208,1304.1929,1252.8638,988.3263,815.3547,882.5911,441.3661,804.3508,287.8934,1810.0889,1164.3112,1137.8344,1333.2335,21,538.3396,601.3479
0,38,1,25.5,1.6,96,10,650.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669.404,755.4821,806.6509,908.9317,787.2999,880.6308,481.3709,959.0939,507.861,1065.9881,969.5738,998.922,1508.0036,3,719.0902,621.2998
0,41,0,7.1,0,72,10,50.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730.4791,869.5492,767.5686,1608.6168,1523.6305,1188.1364,653.9764,1183.9107,1648.9309,924.744,1558.6265,1356.6053,1536.6786,1,1835.0674,700.4977
6,127,0,27.1,0,35,9,734.41,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1253.4328,1376.6299,1306.1251,1314.9557,1437.6885,1168.5837,545.3514,1127.2973,760.4978,1258.0076,1276.5367,1289.1238,1451.0212,431,1297.4239,781.1488
0,33,0,2.8,0,80,6,7.84,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,724.6281,900.7826,791.2421,940.6318,953.8549,877.5701,460.8616,899.3866,528.3378,946.6427,1064.2787,1043.1231,1303.5222,5,975.861,582.9709
4,10,0,27.8,0,84,9,772.84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,217.4964,781.6126,735.327,583.0379,525.0821,497.4868,256.806,524.7972,446.3945,973.1873,753.7311,552.3474,904.4921,818,466.5013,377.496
2,36,0,7.7,0,35,0,59.29,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,724.8993,1290.7038,1160.4774,962.0762,803.9745,946.6941,456.7481,825.8361,313.1503,1539.3029,1224.9107,1084.7716,1437.734,149,579.8933,602.0651
0,475,0,-3.7,0,64,0,13.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,523.277,968.435,934.4518,885.7863,789.2651,769.2281,543.9343,955.5809,318.6476,996.1632,1230.1594,1058.681,1418.1611,0,789.159,649.3594
4,85,0,25,0,45,0,625,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,531.4139,1047.8096,952.9866,783.0931,752.1948,725.8887,390.9234,789.4811,266.6998,1104.4115,1015.5293,798.4367,1197.9751,386,566.0186,499.8583
0,128,0,11.6,0,96,10,134.56,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,583.0059,646.0531,767.6443,850.8544,764.8389,830.6191,469.8525,908.8642,505.3634,860.0023,899.7693,874.4513,1516.8203,271,734.6368,649.7147
3,83,0,26,0,63,7,676,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,393.7852,1393.7249,1056.1277,731.8425,718.6432,725.8586,323.9147,579.3375,226.2794,1555.5974,1070.0329,641.0251,1032.0911,351,539.2501,406.4453
6,118,0,26.4,0,79,10,696.96,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,232.202,1428.6446,940.7214,710.4641,738.3606,678.8104,387.9749,717.2911,170.343,1211.765,884.7156,650.2645,954.8574,484,265.7824,441.2857
3,52,0,15.3,0,77,3,234.09,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,112.2078,544.5106,532.4297,583.2338,569.3425,602.8711,327.0924,537.4645,121.7022,676.9552,570.9457,558.5569,802.2213,202,352.0408,354.4218
0,611,0,12.9,2,92,10,166.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.9875,3836.8694,1876.214,895.7696,771.672,821.8965,418.5833,853.7472,166.9987,4003.718,1347.7452,671.5423,1172.3749,50,458.152,562.756
0,410,0,17.7,0,70,4,313.29,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1613.9252,887.3832,874.9551,1359.348,1185.6766,1100.5739,647.7807,1349.5825,1987.3335,999.6146,1523.5924,1459.2354,1846.7766,587,2086.3481,831.2297
5,61,1,25.5,0,82,8,650.25,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,187.3244,541.0278,524.407,493.6225,502.3373,592.4386,307.225,643.4356,152.1065,525.1653,622.9985,719.8461,1036.8794,381,314.6494,473.6287
2,283,0,1.7,0,48,8,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547.2814,1499.614,1013.9709,806.5043,698.7413,676.2821,335.8339,717.8079,177.2285,1403.9955,836.4192,665.0428,1065.1347,412,509.3698,402.8267
2,83,0,-8.3,0,56,2,68.89,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1270.3947,4232.7366,2278.7324,1302.1394,1079.3487,963.3003,462.7067,925.1423,216.8067,4576.6504,1458.5844,855.1339,1217.5082,746,512.3125,602.7293
3,10,0,15.5,0,45,0,240.25,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,360.8534,862.6455,740.1898,625.6052,601.0921,523.8069,324.4841,723.2607,460.3543,990.0007,948.1933,632.0261,1101.4094,340,503.2246,435.043
2,395,0,19.4,0,63,7,376.36,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,471.5718,742.8264,855.1645,882.1985,698.4316,720.2413,435.0574,937.6105,351.7891,957.997,1080.5516,888.7322,1283.6507,141,816.7902,584.1311
1,73,0,19.8,0.5,86,10,392.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,124.4985,700.6704,667.4288,620.4298,551.3142,624.3079,334.5785,545.5576,115.2893,789.8283,683.1142,651.1072,917.4129,491,312.3897,371.6553
0,410,0,27.4,0,84,9,750.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756.025,825.8399,783.4198,1405.9218,1545.423,1254.6037,605.7001,1223.1451,1398.6028,993.8612,1437.7237,1323.5223,1529.0692,2,1348.8413,665.7525
3,90,0,-6.1,0,44,9,37.21,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,602.2335,1454.9957,1261.5226,917.4668,873.7725,859.8056,462.4595,865.4924,312.4985,1709.3045,1160.3623,1230.3943,1491.5973,129,547.3334,602.5165
0,546,0,19.7,0,71,7,388.09,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,948.2131,3452.6197,1838.9923,917.3449,867.8623,848.5859,420.6298,842.6824,180.9034,3760.9806,1253.6324,723.6309,1196.9929,334,478.2433,595.4331
7,611,0,-7.3,0,51,0,53.29,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1507.4053,3710.882,2155.3431,1364.8278,1198.1468,1096.6909,503.247,922.4589,270.7713,4123.8575,1658.3715,1001.3153,1279.1961,1112,577.2396,607.7556
4,475,0,30.3,0,59,3,918.09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,542.1695,781.1745,852.3296,890.166,668.9197,690.4676,410.1526,908.633,324.6515,964.1385,1012.425,807.4608,1237.7759,298,906.9015,523.3456
8,80,0,16.6,0,64,9,275.56,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.8927,1451.7704,1039.8542,651.273,550.6491,549.5219,333.3612,494.1585,154.4397,1496.0145,893.4344,561.7933,825.3541,113,401.2056,349.5446
8,70,1,6.7,0,66,0,44.89,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,722.2684,673.155,556.6998,681.7129,567.1647,615.6663,386.2592,876.3897,510.708,843.6833,976.5505,1019.7407,1297.7122,655,1143.4229,555.9543
0,118,0,27.7,0,84,10,767.29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,913.316,1028.5116,959.4732,1041.2601,1177.5337,1059.3016,579.6377,990.0136,577.1937,1106.1308,1103.649,1173.4365,1419.9025,123,761.4329,667.1314
4,90,0,-2.6,0,42,0,6.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641.6506,1519.3656,940.7766,734.9024,674.9628,736.2645,374.7309,661.5641,228.0965,1323.8398,861.5731,620.5084,1017.9714,657,474.9403,389.275
9,115,0,31.9,0,55,2,1017.61,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664.8741,1096.3064,875.5167,946.2778,971.8509,1086.1346,612.4407,883.8839,265.0635,1329.0926,1073.6646,1064.7701,1693.586,316,620.0044,649.8982
1,62,0,-3,0,53,0,9,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,270.3427,782.5871,687.3894,615.0372,531.2839,529.7766,274.9943,585.1229,185.869,830.877,785.1451,640.2233,839.5811,275,453.425,397.6779
1,88,0,14.3,0,30,0,204.49,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,458.9473,849.1505,642.2649,625.8283,575.7263,559.6646,279.1162,598.7153,260.8503,908.2734,855.5238,710.2288,959.6265,343,504.4569,396.851
1,128,0,-4.5,0,44,0,20.25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1125.8911,3560.3293,2117.2444,1141.8897,952.9799,867.5035,461.7762,888.2285,444.5447,3792.8838,1459.4777,1000.3989,1253.3218,540,707.7243,580.996
2,100,0,19.3,0,75,0,372.49,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,646.3061,1575.6621,1503.5552,1117.9372,924.1617,961.5834,428.3704,1011.2733,313.0707,1802.4755,1470.0119,1156.8377,1482.183,206,664.9902,642.122
1,62,0,25.3,0,77,8,640.09,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,258.6119,734.5954,682.7687,580.3602,512.3127,485.4345,265.5246,524.1399,474.5947,868.9411,883.1441,520.9022,864.8864,315,532.8175,382.1391
0,37,1,-11.6,0,63,10,134.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1149.6066,1110.9557,1010.041,1174.6132,1285.6947,1122.5636,614.3094,1007.6126,953.2663,1266.0114,1401.5206,1175.1939,1583.8254,459,1414.7037,724.428
0,128,0,-5.6,0,39,0,31.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,559.1627,3473.6806,1918.0797,894.0275,764.6983,758.8685,413.8643,828.9598,172.8789,3808.1813,1227.0062,649.6477,1185.5337,209,413.4244,540.223
2,17,1,27.7,0,71,8,767.29,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,892.4128,3489.3453,2025.4477,1066.4771,853.4733,815.2453,412.6127,793.4795,379.5875,3633.1612,1390.5155,826.0586,1271.2647,580,566.1683,531.9639
0,410,0,22.3,1.1,96,10,497.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1892.3339,915.9989,837.3361,1613.6482,1668.656,1256.6999,613.0095,1185.7468,1546.5723,1025.7715,1418.553,1344.2446,1421.7435,12,1481.6953,697.0224
9,29,1,10.2,0.3,48,8,104.04,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,106.768,637.8097,653.2894,577.0023,518.642,573.4896,264.4986,539.4932,107.0123,712.1796,658.6278,588.9464,842.7504,340,334.9421,358.7324
5,10,0,23.3,0,59,4,542.89,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,264.391,858.6328,801.5505,628.0527,543.8183,513.9908,251.2566,483.8827,159.8395,1123.1754,786.5789,570.1998,844.2205,384,584.4505,399.8973
2,475,0,9.4,0,37,0,88.36,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,373.455,767.9751,895.2972,851.9505,683.8589,602.9448,465.8065,795.8874,355.2433,876.4615,1021.6804,864.4586,1159.9854,150,838.2256,512.292
2,115,0,5.8,0,81,7,33.64,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,534.9773,1167.121,997.3907,1079.9372,1096.2182,1186.5795,572.6365,836.3076,322.5003,1383.5829,1087.6263,1070.9519,1460.7625,314,551.3593,648.0052
0,43,0,9.7,0,74,0,94.09,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712.3536,948.0849,805.6898,983.6492,862.435,868.7287,462.8807,994.6473,528.3381,931.7143,1085.8924,1063.7788,1295.2174,67,984.2798,626.9122
0,88,0,-4.6,0,68,0,21.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,574.2567,1015.9597,933.1542,849.4852,921.4746,1159.2298,727.7916,1322.4412,362.4258,1089.2158,1164.2757,1411.294,2017.6928,29,755.0346,916.599
0,395,0,11.3,0,79,0,127.69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,502.4649,864.9038,910.356,926.6484,748.3514,747.8701,482.55,982.7301,379.9682,988.4878,1092.4593,1018.9915,1372.604,0,1006.9933,613.2583
8,43,0,18.4,0,36,0,338.56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,674.5418,922.2814,781.3056,913.0321,789.705,679.2852,399.1322,829.0092,444.7088,955.6467,1024.1158,1005.6153,1267.0787,180,847.935,588.884
0,47,0,-5.3,0,58,0,28.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508.8431,940.4427,953.9598,920.7407,772.3345,809.8488,573.1385,952.8383,303.0164,1027.6499,1234.8908,1015.1406,1390.5966,137,801.7659,665.4195
3,19,1,23,0,61,4,529,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1786.432,774.7755,770.1924,1527.2256,1625.5942,1247.0891,614.7383,1171.9538,1619.0144,962.1676,1458.2527,1391.8766,1448.3382,98,1591.6413,697.3858
1,37,0,8.9,0,92,8,79.21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869.2849,3875.9257,1939.3876,887.1251,787.0501,724.4108,359.222,817.5576,196.4029,4079.0933,1334.3939,623.2031,1279.8298,47,436.5242,505.5749
0,405,0,22.6,2.5,100,10,510.76,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,488.8044,763.1606,831.6397,818.0854,703.4115,669.547,394.3417,827.6363,288.2654,833.6589,992.2285,828.6482,1217.743,255,762.6565,512.1179
0,160,0,21.3,11.5,100,10,453.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.6366,786.7444,615.017,748.3032,695.9687,623.0336,467.1698,965.2214,499.0863,934.5611,1072.2385,1074.6221,1342.5723,461,965.6969,630.5045
1,59,0,10.9,0,56,0,118.81,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1031.0559,951.6101,926.8265,1048.3436,1096.689,986.0095,603.453,1061.5568,688.2668,1226.6634,1118.7186,1139.4843,1501.6519,70,938.3829,660.5965
0,43,0,-4.9,0,40,0,24.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568.533,745.8284,647.9528,777.0404,734.8118,597.503,461.8708,773.1056,510.449,877.2325,974.9034,992.5044,1235.4327,406,967.0616,634.8851
7,88,0,23.7,0,91,10,561.69,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,243.9101,768.6563,635.4958,559.5974,531.718,546.3184,260.0421,475.5069,440.3874,886.1052,837.468,574.3847,844.3387,367,531.9492,412.2283
0,70,1,-6.5,0,61,1,42.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632.4039,939.5763,809.2544,992.7995,983.349,924.2174,473.3595,999.2894,474.8558,996.1178,1160.37,1096.1505,1448.2513,17,1012.7219,628.8247
0,395,0,-8.9,0,52,0,79.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,540.0792,867.4816,937.2683,877.6444,740.9728,697.0231,470.7563,868.2552,337.4947,991.7828,1084.2886,934.2475,1261.9431,118,781.6843,579.2527
0,48,0,10.2,0,83,9,104.04,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1398.0719,836.5445,772.1318,1402.1971,1534.2481,1165.7231,613.3832,1220.1329,1424.765,1044.7704,1513.6266,1426.3457,1511.6764,129,1441.5717,622.9547
2,40,0,26.7,0,52,0,712.89,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,531.8995,1445.6017,986.6678,702.1107,672.8579,619.4504,338.3719,657.4685,201.8744,1271.5611,917.4165,647.7778,1005.0316,395,198.6907,473.9746
4,40,0,16.3,0,59,9,265.69,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,489.2313,1584.5708,1091.7126,692.3141,618.7495,566.7991,322.641,538.1337,149.6089,1520.5189,989.4029,582.8072,1019.3733,292,463.682,391.1008
0,248,0,-12.2,0,64,6,148.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,518.6913,743.6225,948.2099,908.3686,730.0816,842.6967,518.4567,1063.6636,391.2785,939.4054,1148.6608,1052.7543,1484.6769,70,969.2501,666.4
2,51,0,24.6,0,67,0,605.16,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1197.8285,4017.9376,2150.8071,1224.738,899.761,888.7412,457.386,865.0589,214.5369,4388.3635,1393.3935,829.619,1341.2641,707,442.8851,579.8067
0,128,0,12,0,68,0,144,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,606.9721,699.1598,770.9521,887.9055,795.357,958.7731,452.7101,1001.2078,524.017,929.9595,1002.5902,1015.0798,1526.0729,29,669.1684,660.0466
0,546,0,22.4,0.9,96,10,501.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.9832,3571.2752,1861.5304,972.5175,811.8005,768.6275,451.9095,801.9601,209.4456,3895.2891,1282.838,749.7242,1349.2195,263,421.4691,538.4069
2,86,0,27.4,0,92,10,750.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,250.062,740.1563,583.0987,535.3169,474.7768,509.4911,260.1474,556.5619,143.6351,842.3798,763.4203,597.0511,713.4648,299,508.9543,385.5023
1,43,0,8,0,36,9,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923.2941,883.2027,936.0688,964.3434,1195.215,1071.0433,603.6327,988.6963,590.3888,1114.5427,1242.9974,1059.6369,1541.7809,0,1113.703,690.5685
0,128,0,-9,0,54,0,81,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,844.7984,3660.6161,2055.2515,1082.8481,931.5233,813.1602,447.182,863.4368,184.6362,3984.788,1332.7033,881.9255,1341.5044,888,452.8963,586.8659
12,57,0,17.5,0,77,9,306.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,825.2969,1183.4922,1081.7697,934.1972,796.0555,812.3751,406.2058,718.7525,214.2354,1476.7945,1116.482,1063.4844,1246.5698,883,492.5284,556.2729
2,100,0,32,0,59,9,1024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,504.5182,887.3753,827.1649,762.8927,702.1898,755.2469,382.8209,754.6314,351.0434,945.4335,847.5099,800.2581,1079.4491,378,634.6739,465.5885
4,109,0,27.2,0,73,7,739.84,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,318.1107,582.8616,567.7937,598.6103,596.8684,678.4648,351.0142,752.2695,249.6606,591.6514,691.0217,745.8302,1265.9822,221,500.2047,490.7358
1,100,0,-9.6,0,48,0,92.16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,587.342,1163.3385,1015.0959,949.0404,789.269,816.0754,400.2403,885.97,326.4028,1251.4084,1059.8917,951.0525,1283.6846,456,672.8686,515.6817
0,58,0,3.8,0,50,1,14.44,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345.6211,747.4154,790.4547,693.6514,653.7666,636.5651,319.9612,702.4989,251.233,949.6705,944.3825,759.6156,1126.4439,225,530.8924,516.4913
1,58,0,-1.9,0,40,0,3.61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,338.8315,817.1757,841.2658,687.5483,726.4878,781.0225,357.9595,635.7653,297.8267,1014.814,945.3117,811.1719,1229.1379,120,526.7242,477.7015
0,36,0,-4.6,0,33,0,21.16,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,615.4205,1166.4503,1156.0563,928.2855,822.4159,848.9154,437.8562,831.8294,281.0923,1405.2611,949.5684,1010.8587,1366.9886,319,533.6604,607.1866
0,181,0,-3.5,0,89,0,12.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925.3952,964.8361,946.261,1145.0641,1172.0994,1070.6445,604.9959,1002.412,721.6749,1215.7909,1278.8087,1137.1282,1591.1198,199,960.2898,691.9401
3,19,1,7.7,0,54,0,59.29,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528.13,788.4191,813.508,1333.3498,1183.1957,1200.1606,694.4459,1230.782,1454.5687,953.1115,1506.8629,1381.1611,1558.1648,428,1482.0061,741.995
0,19,1,11.4,0,85,6,129.96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1607.1421,816.6713,723.4404,1433.1818,1464.1825,1223.2421,634.6281,1170.1604,1558.9147,986.3359,1459.1367,1367.9969,1479.7005,6,1589.5253,712.289
3,34,0,12.9,0,29,1,166.41,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,546.8909,1459.9084,988.9562,667.5613,660.0082,569.8289,297.5055,546.4928,118.2913,1248.8078,888.3355,682.0138,885.3321,446,355.4737,335.6156
0,40,0,13.8,0,54,0,190.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,504.1468,1424.6967,1032.9065,635.2042,490.0459,537.3299,303.1427,475.1611,157.4632,1328.8794,793.9475,509.614,840.246,18,383.882,334.6213
19,90,0,-11.5,0,71,1,132.25,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,393.6063,1418.1523,993.18,800.5674,638.5089,619.8916,342.3021,708.5293,154.2658,1503.6493,929.8211,600.9832,1073.2231,1063,324.1568,399.8914
2,70,1,1.7,0,39,4,2.89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,598.3376,715.6486,610.9509,750.8869,665.2089,576.2466,419.349,763.7932,438.2368,876.3432,1115.1692,1110.3332,1425.417,438,1013.8737,630.7021
1,43,0,24.8,0,85,2,615.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637.8411,948.8338,745.8252,995.7862,980.4578,944.3061,544.438,997.5794,501.1066,907.9757,1201.5824,1097.2443,1452.6484,0,1002.6624,650.1023
15,118,0,31.8,0,63,7,1011.24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.8437,1323.3943,1032.662,752.9773,655.3465,713.7371,354.9978,663.0371,176.5889,1285.4014,850.791,640.2449,937.711,743,440.6898,410.715
1,554,0,28.2,0,67,5,795.24,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,663.5651,2842.6751,1677.294,1226.0617,1044.8489,1023.1269,477.6669,921.8997,263.7673,2906.3233,1362.2592,885.2256,1345.6916,447,471.393,553.186
0,181,0,-6.6,0,62,0,43.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946.2003,861.3649,945.6315,1049.5132,1169.5489,1083.1161,626.473,984.8783,713.2772,1096.3758,1223.9292,1128.5169,1496.9962,0,966.6194,685.0111
0,47,0,0.6,0,75,9,0.36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,498.6577,900.5573,990.1917,916.9367,731.6127,833.334,556.8626,938.6565,310.4127,1058.4372,1280.7519,1069.8586,1421.6419,61,794.8638,693.3019
0,92,1,25.7,0,85,10,660.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.185,960.2918,1011.5595,847.9659,779.2239,766.6437,355.6654,760.3781,341.1591,1266.1536,1105.1076,940.178,1391.6937,10,781.011,574.4709
0,47,0,1.4,0,57,0,1.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,467.6193,912.316,989.5489,916.2315,808.7199,785.8073,519.8969,941.8247,330.1475,1019.6876,1151.811,1020.3288,1452.0694,135,878.1913,681.5509
7,62,0,14.1,0,58,0,198.81,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,315.6077,759.7111,707.6725,638.1629,595.9441,540.6771,228.5803,586.5143,464.8798,910.4513,857.6792,608.3681,891.4745,368,464.3926,391.3242
0,118,0,21.8,0,89,9,475.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,921.3897,880.4155,950.211,1021.7641,1244.7959,1147.6697,579.0656,999.4481,617.5208,1065.4905,1107.8914,1131.7253,1458.6603,76,851.9909,710.5604
1,57,0,24,0,93,10,576,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,678.3287,1236.8727,1237.5166,990.4936,891.2921,885.0773,441.6545,812.4553,279.9187,1564.6568,1146.8526,1093.5166,1417.1192,39,524.9017,628.8863
1,100,0,24.7,0,81,10,610.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696.5722,1680.6631,1534.3019,1230.9303,1022.7269,1035.8955,451.4789,1059.2902,391.6325,2012.4899,1616.1407,1234.6471,1396.1614,66,746.5987,700.4918
