"y","f45","m20","past_return","f25","temp","f50","wet","m30","f20","X17_18","f30","m45","f0","most_use","m5","bus_passenger","m50","m25","f15","m55","f65","sub_passenger","f35","f70","m0","m35","f40","wind","m65","f55","m60","f60","m70","dust","m40","X15_16","semester","X14_15","X12_13","cloud","sunny","X16_17","X11_12","X18_19","rain","X9_10","temp.sqr"
1,1052.8195,3898.3924,1,3183.5413,8.1,1014.3261,36,1718.0156,5356.0775,0,1809.0989,1332.1746,775.3275,21917.8964,1583.8393,496,1122.4775,2983.2017,1948.0556,1074.9446,626.6613,2021,1458.3639,1417.7071,545.7551,1511.2051,1139.2866,4.8,528.7101,1024.0653,748.397,813.1109,1012.3565,43,1175.6646,0,0,1,0,0,1,0,0,0,0,0,65.61
0,1105.7144,3938.693,2,3196.6832,8.4,1071.0173,40,1746.7264,5379.1707,0,1813.8137,1386.2067,630.993,22079.7032,1530.0491,576,1153.5022,3043.5644,1987.2469,1096.0141,677.2461,2332,1393.2134,1262.3483,448.9932,1567.8384,1102.5241,4.4,520.2041,1037.8939,769.8202,818.132,920.6499,39,1216.395,1,0,0,0,0,1,0,0,0,0,0,70.56
0,1068.8827,3950.2102,0,3200.8508,8.1,1011.5553,48,1782.8061,5557.6651,0,1846.845,1311.327,515.7945,22414.318,1554.2751,528,1136.42,3097.9152,2048.2748,1026.7598,639.2156,2655,1344.3013,1338.5005,563.0828,1633.7243,1092.933,4.1,455.3347,966.4726,801.4155,815.3059,896.8988,43,1310.0797,0,0,0,0,1,1,1,0,0,0,0,65.61
1,1037.9809,4254.7155,1,3337.2084,7.3,1063.4504,51,1862.4353,5725.3165,1,1951.8667,1332.7241,467.9386,23296.3932,1654.0289,637,1091.6227,3274.4686,2135.7718,1030.5781,612.1611,3361,1334.117,1282.4617,528.689,1556.2652,1026.8473,4.7,508.39,1005.8636,822.0159,754.1772,927.6387,35,1290.5425,0,0,0,0,1,1,0,0,0,0,0,53.29
1,1133.3072,4504.8849,1,3975.0427,6,1146.7709,54,2240.5713,6198.06,0,2119.8724,1417.7321,495.1762,26088.1485,1890.2407,998,1081.4126,3763.1122,2346.326,966.5739,616.348,3926,1478.7336,1263.4535,487.959,1807.8714,1146.027,4.3,452.2898,1020.0273,784.9589,795.1495,976.7376,36,1426.9651,0,0,0,0,0,1,0,0,1,0,0,36
0,1049.2491,4710.3713,1,4153.512,5,999.2479,62,2199.5633,6486.185,0,2039.7292,1412.9988,430.8277,26789.0061,1828.4834,796,1006.5483,4001.4807,2328.5282,877.4958,629.4723,2624,1417.0099,1237.4215,475.4408,1781.1547,1032.8143,3.7,439.963,929.0267,743.5475,747.6011,923.7513,34,1321.7602,0,0,0,0,0,1,0,0,0,0,0,25
0,929.9841,4467.3655,0,4183.1655,4.5,1006.5185,66,2217.0294,6307.7359,0,2061.2633,1364.868,471.764,26407.4707,1779.5022,588,935.7584,4033.3592,2100.9999,852.5275,602.0851,2566,1433.302,1203.4069,458.8891,1704.2499,958.02,3.1,412.4264,891.5805,732.9177,725.2061,900.9131,25,1280.8167,0,0,0,0,0,1,0,0,0,0,0,20.25
1,848.2497,4311.7238,0,4088.1953,4.2,975.0945,70,2134.7371,6106.8713,0,1903.5511,1189.4036,466.8415,25329.5784,1562.462,599,908.8191,3910.2537,1668.7208,847.3148,629.8016,2947,1294.6651,1204.4923,414.5451,1579.581,881.4695,2.6,423.2569,834.2147,706.3607,707.832,908.0678,29,1103.2303,0,0,0,0,0,1,0,0,0,0,0,17.64
0,792.8036,3662.7543,0,3831.0077,3.9,894.6717,72,1978.7,5582.4004,0,1922.0133,1111.7706,453.0526,23406.1409,1092.1739,671,885.6364,3700.1973,1322.0508,850.6157,611.3368,2625,1289.4751,1116.1792,499.9525,1439.5928,861.3074,2.9,409.3352,759.5665,636.8484,671.2636,871.5753,35,1036.0963,0,0,0,0,0,1,0,0,0,0,0,15.21
0,739.6916,3426.4124,0,3756.6942,3.5,735.2432,76,1829.713,5538.5027,0,1867.4626,1035.3474,319.4333,22462.9507,822.2344,189,740.9754,3579.4874,1151.0469,715.3773,512.7812,343,1222.9774,1181.8595,417.4425,1241.701,802.4401,2.2,406.6356,635.9077,573.3025,662.2655,888.7727,36,931.0517,0,0,0,0,0,1,0,0,0,0,0,12.25
0,743.6745,3431.789,0,3728.4223,3.4,728.1006,78,1806.1035,5546.1541,0,1905.3146,1038.7555,348.472,22502.7543,783.4939,70,739.2311,3612.5969,1076.4365,709.663,502.5713,0,1212.6503,1189.1727,434.042,1259.7236,818.269,1.5,410.0194,621.4983,562.6758,657.6327,883.0123,37,937.4498,0,1,0,0,8,1,0,0,0,0,0,11.56
0,731.8418,3374.6737,0,3756.4626,3.9,717.4043,80,1840.7101,5530.687,0,1887.7019,1020.5086,364.3097,22479.2138,779.622,31,766.6692,3588.3461,1040.627,691.9815,516.1958,0,1229.1988,1197.6568,429.2033,1271.4336,803.6686,2.3,412.0651,610.8264,552.2712,626.5488,892.3796,43,908.9045,0,1,0,0,8,1,0,0,0,0,0,15.21
0,751.9478,3410.834,0,3782.7657,3.5,721.9,83,1865.9954,5548.3587,0,1902.0484,1047.603,382.0395,22575.1156,806.5689,17,772.9932,3587.8526,1046.1194,691.4929,517.1025,0,1231.2941,1195.514,439.6659,1245.9667,812.7713,2,403.1302,609.4573,543.4025,611.9649,871.4238,60,907.3085,0,1,0,0,7,1,0,0,0,0,0,12.25
0,756.562,3375.2242,0,3764.869,2.9,724.6291,87,1870.3382,5596.8528,0,1893.0801,1039.6703,366.5368,22619.4762,808.3175,14,767.3173,3604.7454,1100.4018,711.0258,504.9425,0,1255.1823,1198.317,439.2633,1259.1842,823.4981,2.5,425.362,625.7104,553.6189,611.186,847.3992,56,899.8872,0,1,0,0,0,1,0,0,0,0,0,8.41
0,754.4679,3429.3576,0,3785.68,2.6,728.6048,90,1868.8049,5578.9977,0,1888.1283,1074.7128,371.2788,22690.4859,832.1229,21,778.2723,3607.8391,1078.8405,719.1592,506.0264,12,1242.9797,1189.1952,426.8018,1288.6986,831.875,2.7,431.6335,631.0353,540.5629,604.0869,871.789,50,896.8987,0,1,0,0,0,1,0,0,0,0,0,6.76
0,771.3739,3421.4875,0,3769.4009,1.8,736.8259,88,1854.4166,5599.342,0,1894.911,1057.6146,359.7847,22660.594,814.0949,77,719.7853,3576.3091,1055.7593,708.1344,506.5266,543,1241.6298,1188.7107,450.6435,1303.0971,828.921,1.3,433.0705,634.6387,533.7915,662.7802,862.9739,50,881.8451,0,1,0,0,0,1,0,0,0,0,0,3.24
0,782.0906,3406.4142,0,3753.3027,1.4,739.8179,91,1873.5749,5515.4988,0,1893.8251,1055.6505,357.3846,22540.0172,854.1116,195,764.7699,3532.0198,1011.2467,728.1645,518.3487,815,1281.6937,1178.7636,457.304,1283.688,877.4204,1.2,436.291,672.6553,564.7532,645.4596,847.3698,51,890.7314,0,1,0,0,0,1,0,0,0,0,0,1.96
0,855.3967,3360.03,0,3707.8953,1.2,804.75,92,1872.7412,5366.9105,0,1891.2808,1153.0336,446.6755,22357.8297,1076.9529,450,848.8989,3418.7676,1142.1752,843.3679,555.9671,2467,1332.7328,1258.5463,577.6591,1407.4715,936.7608,0.8,485.4112,787.863,652.9773,689.6928,872.812,47,1003.475,0,1,0,0,0,0,0,0,0,0,0,1.44
0,950.7101,3330.4547,0,3374.647,1.1,899.7891,92,1765.4609,5256.0669,0,1779.5583,1165.311,332.5568,21329.5101,1162.4487,786,1005.1945,3081.5155,1243.9635,928.7064,560.3572,4276,1372.0034,1272.2151,629.9105,1369.8034,1044.2954,2,507.9738,835.8121,658.1935,730.9208,886.7633,49,1058.8597,0,1,0,0,0,1,0,0,0,0,0,1.21
1,1024.1827,3413.6369,4,3181.0949,3.1,921.4873,71,1687.0946,5026.9246,0,1701.0881,1348.1874,304.5945,20769.5605,1237.5801,531,1025.9451,2855.4485,1352.0206,1005.7706,577.6253,2648,1406.8793,1412.9875,669.833,1497.3936,1102.0191,2.5,552.3615,937.6624,734.4283,779.9757,950.2893,39,1135.25,0,1,0,0,0,1,0,0,0,0,1,9.61
0,1129.3379,3385.08,2,3213.5696,5.1,967.5034,49,1710.5071,5098.5207,0,1744.8945,1344.6995,336.6172,20997.6586,1291.5766,325,1091.6397,2901.5985,1409.7722,1059.0195,592.9014,1554,1432.7729,1382.4222,738.5719,1510.7153,1113.5686,2.5,577.0407,991.6317,755.2336,751.2933,963.7714,45,1252.67,0,1,0,0,0,1,0,0,0,0,0,26.01
0,1131.6411,3660.8814,1,3180.8626,7.2,937.7995,36,1729.6812,5265.7106,0,1743.1655,1245.7174,342.2138,21494.3189,1442.8684,330,1036.9542,2898.2488,1574.5908,939.2063,561.5656,1372,1523.1296,1388.4757,723.3433,1492.6392,1134.6389,1.9,536.3322,1022.5066,729.4387,732.684,932.9543,40,1187.3331,0,1,0,0,0,1,0,1,0,0,0,51.84
1,1081.8156,3715.9295,0,3272.4873,9.1,972.7311,33,1764.2227,5332.6639,0,1762.2749,1201.5903,365.923,21776.3723,1518.7103,356,1077.3311,2914.613,1547.3179,1058.1031,557.3785,1621,1499.7889,1373.3967,533.5439,1514.3921,1154.9176,2.9,517.9139,944.2742,764.457,793.4283,1030.8262,49,1154.57,0,1,0,1,0,1,0,0,0,0,0,82.81
2,1093.6212,3694.7529,3,3202.4352,10.5,1032.9823,29,1783.2592,5369.8895,0,1841.8507,1278.4631,423.8196,21869.5294,1507.1852,447,1130.616,2905.8593,1668.143,1109.1851,610.6213,1736,1572.2386,1295.9704,595.4872,1499.244,1191.4745,2.2,535.5367,1009.3872,766.0497,791.0871,1093.8434,48,1285.5869,0,1,0,0,0,1,0,0,0,0,0,110.25
0,1067.7017,3671.5955,2,3193.5323,12,1116.4647,29,1794.3501,5406.1441,0,1863.2277,1293.3194,344.8695,21975.8819,1262.7765,453,1141.9563,2915.3991,1644.9321,1158.9375,634.7894,1964,1547.5835,1274.8886,500.0228,1584.0496,1203.8217,2.3,506.1855,993.6311,780.5172,775.5358,1061.9565,47,1229.149,0,1,1,0,0,1,0,0,0,0,0,144
1,1048.862,3748.0022,0,3189.9203,11.9,1064.9489,25,1727.3806,5346.7895,0,1896.1965,1231.6799,391.497,21916.6058,1337.4832,510,1146.2821,2970.083,1644.429,1069.8787,619.5701,2279,1464.8092,1355.0252,525.1087,1573.4245,1138.9366,4,514.0442,1027.3501,778.8598,817.2973,962.6266,72,1254.8216,1,1,0,0,0,1,0,0,0,0,0,141.61
1,1037.4719,3776.0337,2,3246.0657,11,1074.2114,26,1837.1932,5496.8473,0,1820.0175,1279.6715,503.9876,22096.423,1343.991,538,1061.9111,2990.3234,1761.0945,1073.5263,599.9889,2665,1395.4597,1302.395,574.2328,1534.4825,1084.7751,4.1,513.3865,999.223,742.4554,773.6186,879.0054,57,1282.8494,0,1,0,0,0,1,1,0,0,0,0,121
3,1039.23,4145.0127,1,3368.3578,10.6,954.2288,26,1859.9899,5741.5921,1,1826.2975,1320.052,503.2313,23166.8141,1643.8243,594,1160.5537,3140.7711,2058.0018,965.4086,627.4257,3334,1438.4879,1268.7119,516.0035,1646.3051,1068.2073,3.4,472.1726,903.7669,731.4096,727.5413,970.7467,54,1277.0472,0,1,0,0,0,1,0,0,0,0,0,112.36
2,1054.2967,4643.8334,0,4045.0118,9.1,974.5674,27,2223.1935,6426.2591,0,2171.7956,1359.2603,465.4671,26556.3501,1758.7044,905,1174.7622,3662.1004,2121.2249,954.0894,652.8035,3881,1549.1797,1285.8977,427.2293,1834.9766,1085.0525,2.9,509.5023,936.7766,721.5627,736.2387,1007.182,50,1320.4023,0,1,0,0,0,1,0,0,1,0,0,82.81
0,1005.2851,4804.7928,0,4230.8858,7.5,928.2095,30,2188.4072,6655.7645,0,2266.8924,1287.1151,458.4773,27171.1298,1839.0072,771,1048.9542,3827.123,2130.4433,938.5308,644.8637,2609,1458.138,1281.5617,493.4627,1739.1261,1068.4997,2.4,483.8268,892.3105,668.0065,704.9736,951.996,49,1232.2227,0,1,0,0,0,1,0,0,0,0,0,56.25
0,953.8419,4653.5428,0,4253.24,6.4,924.2686,35,2215.8322,6625.8055,0,2160.9444,1288.5271,407.2905,26895.9122,1659.0112,514,1014.1956,4021.4169,1940.1078,880.7686,654.3095,2543,1401.6989,1253.6649,463.4934,1563.4315,952.0796,1.4,478.7253,816.7218,620.0414,698.2413,928.738,17,1134.903,0,1,0,0,0,1,0,0,0,0,0,40.96
3,890.5158,4329.3327,0,4146.6648,5.4,881.8371,41,2108.0153,6191.8548,0,2057.1239,1168.7111,403.0475,25519.9294,1399.4647,585,994.5208,3880.6422,1610.7138,819.0908,620.2758,3110,1337.7157,1291.0441,439.419,1468.58,964.2516,1,472.0761,800.6507,656.1557,655.1109,894.6634,32,1108.2605,0,1,0,0,0,0,0,0,0,0,0,29.16
0,861.1175,3742.7424,0,3961.4185,4.6,852.5951,45,1993.3224,5749.5924,0,1984.2281,1128.8029,416.0096,23730.7973,990.0014,649,894.1487,3612.3586,1217.7132,772.3944,617.3745,2776,1252.2186,1277.865,486.5535,1434.9163,895.0066,1.1,457.9365,789.2255,615.568,656.5289,898.5923,43,952.3516,0,1,0,0,0,1,0,0,0,0,0,21.16
0,733.7947,3350.4923,0,3745.9973,4,702.1257,47,1822.3049,5645.2885,0,1922.7877,953.9974,337.5656,22579.4014,809.8426,209,764.2616,3508.9358,1204.9515,725.5575,532.6956,344,1224.7315,1218.3884,432.6144,1358.8634,788.2001,0.6,410.881,652.8878,549.9352,609.9014,868.1969,44,907.2157,0,1,0,0,0,0,0,0,0,0,0,16
0,756.8264,3390.5186,0,3804.9507,3.7,718.0162,48,1816.6628,5580.5429,0,1921.855,977.6802,364.2656,22744.5037,797.8636,130,743.8166,3585.9341,1158.9753,719.1176,526.3194,1,1292.6375,1192.7667,427.7532,1351.4021,806.4949,0.4,410.2189,670.9092,538.0069,626.9053,874.9652,48,918.5411,0,1,0,0,0,0,0,0,0,0,0,13.69
0,767.1711,3370.5453,0,3852.9939,3.2,715.1639,52,1844.8949,5665.2856,0,1945.9104,984.795,362.2617,22936.9371,798.8191,28,744.4207,3630.431,1138.5219,695.2479,530.7879,0,1287.2494,1195.0247,409.0433,1339.6266,817.4329,0.5,414.6853,665.4613,537.2701,621.4011,825.8599,62,923.5411,0,1,0,0,0,0,0,0,0,0,0,10.24
0,753.9467,3438.1669,0,3856.0565,2.8,696.7789,58,1866.5916,5685.407,0,1931.1392,1005.2044,368.9707,22991.0326,799.4099,8,757.4233,3599.1414,1135.2645,702.8483,525.5881,0,1286.5666,1202.0244,425.7642,1327.9634,812.396,1.8,419.9266,647.1564,548.6789,613.1483,830.8045,70,934.2403,0,1,0,0,0,1,0,0,0,0,0,7.84
0,768.6076,3391.0908,0,3841.0918,2.1,704.5734,59,1865.1367,5710.4892,0,1933.6409,1005.1557,364.1462,22996.671,812.6801,15,744.4186,3614.6705,1116.5106,703.9629,533.5857,0,1296.6476,1214.5554,420.4392,1343.9035,808.702,2.1,411.127,644.3135,538.6417,607.0543,819.3017,68,932.923,0,1,0,0,0,1,0,0,0,0,0,4.41
0,780.5437,3415.6278,0,3878.242,1.7,697.8829,59,1857.2332,5661.7309,0,1920.2416,1021.1741,340.9211,22976.7621,809.6377,38,758.0217,3616.5096,1135.719,687.7201,528.0381,7,1295.9353,1187.7419,401.3244,1331.2417,815.4283,2.3,407.6611,662.0228,539.2435,603.4646,850.9678,57,931.1373,0,1,0,0,0,1,0,0,0,0,0,2.89
0,781.4562,3416.7981,0,3841.9169,1.2,707.8614,61,1865.9976,5655.518,0,1964.411,1011.4509,331.5861,22972.7843,808.8097,91,763.9557,3602.94,1142.932,683.1066,527.3275,514,1296.8247,1185.5659,416.8555,1328.378,805.6565,2.2,384.8531,662.8219,544.492,621.4006,890.1762,47,920.9945,0,1,0,0,0,1,0,0,0,0,0,1.44
0,808.1971,3368.2414,0,3815.1699,1,721.8687,61,1853.5247,5638.2021,0,1959.8804,1046.244,361.9869,22891.1859,827.7483,172,799.1461,3598.261,1150.5662,707.4699,556.3119,858,1303.4834,1198.4957,440.1476,1354.423,810.6613,2.3,413.439,681.5717,585.5159,657.2389,873.3683,53,943.1127,0,1,0,0,0,0,0,0,0,0,0,1
0,851.8385,3376.2522,0,3733.2415,0.6,774.3165,63,1882.8008,5425.7513,0,1960.2885,1185.6588,422.0065,22618.5853,1031.3736,441,963.2543,3430.361,1258.0642,821.8071,545.3764,2325,1417.4884,1274.0928,586.4651,1392.4016,856.3148,2.3,414.7656,826.9212,587.2858,696.0504,862.0085,43,1097.8554,0,1,0,0,5,0,0,0,0,0,0,0.36
0,985.1254,3223.7473,0,3388.4874,1.5,902.8429,61,1733.7887,5289.6276,0,1839.0315,1247.4454,277.2771,21380.0161,1084.2578,776,997.9859,3147.8484,1210.3622,924.3436,579.3959,4102,1363.7556,1347.0152,541.8113,1393.7296,992.8004,2,462.8253,870.064,689.137,698.7112,959.327,49,1088.8138,0,1,0,0,8,1,0,0,0,0,0,2.25
0,1099.6556,3274.6198,2,3118.8638,3.9,984.9906,56,1662.6357,5007.1767,0,1819.8571,1306.4683,299.98,20698.1339,1099.3317,546,1113.5137,2901.7384,1223.0864,1044.0148,597.7512,2517,1482.2581,1389.2616,527.226,1430.9843,1091.5537,2.2,454.0976,934.6618,768.199,735.9332,1029.0618,55,1125.3314,0,1,0,0,8,1,0,0,0,0,1,15.21
0,1091.7575,3330.5305,4,3084.8441,6.2,943.9968,57,1720.6927,4904.073,0,1831.6955,1335.174,305.9299,20791.1007,1243.5168,385,1081.2966,2892.059,1313.5679,1044.235,626.3646,1588,1492.6515,1307.4393,556.3346,1534.5544,1066.8124,2.5,496.1842,991.7008,765.8658,764.2225,1026.9233,77,1234.4111,0,1,0,0,9,1,0,0,0,0,0,38.44
0,1159.5843,3336.7229,1,3093.9148,8.9,947.7143,55,1698.9818,5018.3203,0,1807.4297,1305.8658,280.0428,20854.4142,1390.4024,353,1048.1395,2937.3795,1337.7409,956.5547,625.3183,1459,1489.7533,1333.3288,535.7609,1471.9119,1067.0165,3.4,497.4776,978.6013,777.7605,718.0084,921.2216,97,1198.209,0,1,0,0,0,1,0,1,0,0,0,79.21
1,1110.102,3483.6926,0,3115.5175,10.8,971.3361,53,1728.7394,4999.9557,0,1857.9009,1338.3705,373.1719,21023.9947,1279.6127,365,1079.9607,2935.6748,1377.6788,982.5854,590.2504,1643,1445.6432,1218.8771,526.7465,1456.8706,1060.6509,1,491.4389,928.0978,805.0133,744.1009,932.2353,102,1270.1656,0,1,0,1,7,0,0,0,0,0,0,116.64
0,1130.6798,3469.1686,0,3131.7535,13.6,985.8942,49,1737.8966,5111.0793,0,1853.4549,1422.9541,476.0339,21242.9451,1367.1157,427,1127.4762,2927.2625,1534.242,1042.9002,611.3663,1895,1446.1424,1296.1504,734.4249,1566.1873,1052.3434,3.7,521.3423,984.6257,811.5808,725.3241,935.1082,106,1312.014,0,1,0,0,0,1,0,0,0,0,0,184.96
1,1144.1361,3696.2161,0,3104.5313,14.3,970.5167,44,1784.1208,5160.1807,0,1906.715,1343.4023,438.2846,21611.5181,1427.0005,392,1079.9619,3009.892,1601.4263,975.6464,614.5578,1946,1423.4579,1348.774,599.851,1526.4043,1075.6345,7.9,534.9823,956.8116,778.3158,732.6148,1050.754,90,1296.2012,0,1,1,0,2,1,0,0,0,0,0,204.49
1,1130.772,3925.4952,0,3100.1595,12.8,987.7361,40,1753.0587,5286.0875,0,1869.1,1309.2333,410.8626,21990.0393,1527.8622,558,1096.517,3081.2318,1733.8585,959.8272,620.7821,2273,1416.4445,1282.7633,564.629,1558.4621,1064.1046,6.5,475.3446,994.7326,772.2027,782.5737,1004.8831,138,1283.9459,1,1,0,0,10,1,0,0,0,0,0,163.84
0,1133.9759,3949.486,1,3169.8949,12.5,995.6323,38,1756.8461,5372.3214,0,1824.2018,1234.3747,504.8035,22251.8944,1818.3839,601,1061.4072,3187.2972,1917.9251,986.2303,591.7868,2872,1409.3964,1276.3953,533.0723,1582.4506,1027.1666,5.4,542.1054,975.6165,777.153,768.0821,1012.7677,149,1263.0181,0,1,0,0,10,1,1,0,0,0,0,156.25
5,1103.0233,4297.4837,1,3318.6032,11.9,916.3264,50,1838.3851,5675.5686,1,1932.6138,1209.5594,458.4103,23531.279,2295.3722,643,1011.8345,3377.4423,2357.3712,924.7029,588.7325,3335,1409.8076,1218.0798,439.3232,1681.3747,1049.8437,5.5,497.326,923.2836,723.9757,730.9452,956.6522,118,1279.9328,0,1,0,0,10,1,0,0,0,0,0,141.61
1,1087.8075,4933.2881,0,4164.6875,11,1034.6369,59,2091.8947,6351.4984,0,2258.795,1285.7005,446.0977,27493.7345,2678.6959,862,1010.0686,4137.5564,2607.832,901.4218,621.1874,3987,1580.2479,1218.846,389.7176,1975.7665,1065.6564,5.6,510.2104,925.8166,742.495,782.8159,932.1208,92,1291.8508,0,1,0,0,9,1,0,0,1,0,0,121
0,1064.7399,5098.1661,1,4481.4529,9.9,980.6025,72,2191.1487,6701.5666,0,2234.6105,1196.003,452.4748,28441.5135,2697.5104,701,995.2172,4378.3642,2729.2852,905.2435,612.391,2704,1500.4988,1230.2276,394.758,1855.7057,971.1513,6.4,481.3793,925.2359,685.292,745.8671,944.178,88,1234.3324,0,1,0,0,4,1,0,0,0,0,0,98.01
0,1009.5773,5047.6973,0,4419.4872,9.2,997.9142,79,2266.0465,6709.2866,0,2172.2865,1186.8156,438.1824,28173.9343,2378.1639,507,1013.8778,4392.7127,2462.1176,898.3566,593.4556,2638,1450.0507,1183.6833,392.4165,1716.3668,941.7248,5.6,470.5296,877.9453,640.0658,712.2601,883.9546,79,1176.0316,0,1,0,0,6,1,0,0,0,0,0,84.64
1,921.1248,4699.9256,0,4158.11,8.1,949.3608,80,2120.7664,6198.4042,0,2058.1349,1086.2719,433.9063,26475.5596,1977.5441,525,934.5134,4184.3792,2014.5758,876.7994,635.3682,3554,1388.0218,1144.8142,425.6849,1667.8175,935.6273,3.6,440.7447,819.8453,601.332,707.7625,849.6495,86,1133.4376,0,1,0,0,7,1,0,0,0,0,0,65.61
0,838.214,3897.645,1,3845.9773,7.1,891.3116,80,2068.3717,5637.6406,0,2011.2258,1081.4097,406.9112,24038.0351,1125.5393,819,905.9788,3804.504,1236.9503,814.6992,571.6465,4051,1297.5688,1126.3321,477.1504,1475.1019,899.686,4.6,422.4634,799.0268,595.9438,663.7559,852.5334,101,1015.7158,0,1,0,0,6,1,0,0,0,0,0,50.41
0,725.0754,3440.5879,0,3733.1009,6.1,757.7357,75,1880.053,5491.9333,0,1921.607,1002.3582,379.4217,22502.0361,788.7703,210,765.7074,3567.9553,1072.4098,776.8271,508.2847,523,1171.3941,1135.8872,387.07,1295.4046,804.606,3,417.3973,693.0059,554.9708,636.3635,810.8876,119,923.7028,0,1,0,0,4,1,0,0,0,0,0,37.21
0,733.1789,3443.5152,0,3711.6074,5.3,723.4125,76,1927.1105,5495.9233,0,1853.3834,975.9904,363.3049,22468.5133,816.1055,148,750.8699,3574.6371,1027.1277,754.2573,512.5175,3,1194.2534,1131.5284,399.0315,1268.083,803.795,3.2,412.5623,675.4964,561.9441,618.4943,792.516,174,919.8997,0,1,0,0,0,1,0,0,0,0,0,28.09
0,705.2388,3446.9526,0,3684.6305,4.6,741.4459,74,1911.4324,5530.5577,0,1876.5529,971.0729,373.6418,22454.0801,795.6191,29,750.1204,3594.3196,1028.2337,734.2588,525.9812,0,1155.0261,1144.6524,409.4617,1254.6083,788.717,2.7,409.2708,672.1708,531.5751,613.8522,810.5388,186,892.6622,0,1,0,0,0,1,0,0,0,0,0,21.16
0,714.3797,3415.9966,0,3679.444,3.7,734.3311,61,1891.2145,5528.5492,0,1895.2232,973.4262,368.5743,22412.4919,782.3782,14,737.2187,3566.29,1035.2858,738.9511,532.1621,0,1198.3211,1150.4676,411.1284,1237.4533,807.4149,3.1,413.5248,661.1134,546.9297,610.7932,807.7233,156,864.3499,0,1,0,0,0,1,0,0,0,0,0,13.69
0,724.1238,3453.0398,0,3700.2347,2.7,724.644,55,1881.4301,5588.7928,0,1911.6107,953.3623,354.2744,22536.3475,805.7384,15,752.9162,3566.6135,1042.4883,740.6617,529.6106,0,1191.3714,1133.9548,406.2209,1243.2545,795.548,4.1,394.5193,653.4904,549.2411,609.1658,793.76,104,844.2113,0,1,0,0,0,1,0,0,0,0,0,7.29
0,712.2844,3449.172,0,3677.9762,2.1,732.1955,54,1880.0855,5550.5647,0,1914.3172,936.7892,367.2986,22497.1752,819.0791,22,739.282,3566.8017,1054.7604,755.8997,521.9698,6,1195.1779,1143.1251,401.1257,1263.08,794.1558,4.6,391.8698,670.0915,554.7367,594.0431,822.8172,92,831.5664,0,1,0,0,0,1,0,0,0,0,0,4.41
0,704.0775,3413.3712,0,3683.2328,1.4,719.6065,57,1868.6375,5506.2987,0,1917.3159,958.4428,377.9268,22377.5682,794.2602,68,738.8735,3531.2445,1018.2411,722.45,535.7812,400,1194.2985,1162.9654,408.0304,1263.1691,808.8448,3.1,408.9105,677.0835,553.4237,618.0429,873.1385,112,836.8774,0,1,0,0,0,1,0,0,0,0,0,1.96
0,720.3241,3377.8932,0,3678.3472,0.6,717.5971,58,1891.8501,5463.9424,0,1904.6134,1002.2703,384.3656,22278.2174,782.4909,122,699.7273,3516.6437,1021.2584,727.5524,536.0431,469,1208.2003,1149.9893,417.814,1236.7271,774.6563,3.6,422.892,678.4602,556.983,652.4472,851.9792,130,866.5452,0,1,0,0,0,0,0,0,0,0,0,0.36
0,720.4584,3345.6948,0,3645.5561,0,715.561,46,1894.3962,5326.1996,0,1899.8884,1051.6045,395.3363,22098.182,825.0637,147,729.2263,3505.963,1002.7567,769.9582,536.2906,722,1235.1907,1179.3403,424.0778,1245.2932,792.4901,4.1,439.8555,711.5165,509.1591,677.3391,834.0336,238,925.5153,0,1,0,0,0,0,0,0,0,0,0,0
0,796.5394,3198.8909,0,3534.0925,0,789.6123,34,1939.7799,5180.8571,0,1873.8555,1018.1868,378.2901,21673.4072,815.6236,328,797.1008,3420.8021,1017.198,810.646,540.4411,1360,1222.7214,1211.1866,438.8129,1302.4078,833.929,5,470.4367,780.1635,589.155,683.8525,855.3518,308,930.366,0,1,0,0,0,0,0,0,0,0,0,0
0,908.3162,3213.7692,0,3436.7497,1.2,757.0368,30,1913.0654,4992.4332,0,1845.0301,1084.5026,341.0258,21386.1785,819.2882,305,892.569,3300.8843,1064.5528,781.0888,572.1882,1506,1255.3758,1225.1856,432.8871,1428.8708,877.7441,4.4,477.0256,816.1075,598.1709,687.4664,919.6443,222,1013.7534,0,1,0,0,0,1,0,0,0,0,1,1.44
0,935.3958,3237.0886,0,3462.6194,2.3,782.5465,25,1978.1698,4905.2457,0,1891.852,1134.2903,348.4553,21602.949,811.8137,308,889.1079,3310.7633,1080.8129,882.3001,548.6472,1448,1274.7457,1208.2165,404.5102,1542.4645,947.5102,4.9,503.2602,893.5089,602.3236,730.9575,924.1048,184,1041.8635,0,1,0,0,0,1,0,0,0,0,0,5.29
0,989.2511,3343.5827,0,3534.099,3.6,784.3026,25,1935.6595,5008.8651,0,1932.5164,1151.3726,434.1531,22062.48,899.0519,411,883.2797,3394.4548,1189.0099,819.6438,537.8789,1856,1335.8389,1230.897,461.3292,1577.4636,1001.5744,5.4,496.7675,919.979,610.196,726.2098,847.4607,144,1098.2261,0,1,0,0,0,1,0,1,0,0,0,12.96
