"y","sub_passenger","past_return","bus_passenger","temp","sunny","f0","f45","wet","f35","dust","m25","m0","m70","m55","f25","m45","m65","f40","m30","m35","m50","m40","f70","f65","m60","f50","f15","f60","wind","f55","m5","X18_19","m20","f30","cloud","f20","most_use","rain","weekend","temp.sqr","X7_8","X5_6","X8_9","X9_10","X12_13","X15_16","semester"
0,3443,0,627,1.2,1,466.3662,1040.8249,68,1380.969,22,3683.61,497.7466,848.6156,816.706,3963.7459,1167.5954,479.5888,899.9572,2130.5112,1583.3262,952.5821,1089.3896,1215.3251,628.7436,590.3687,849.9934,1698.0712,732.2397,1.8,842.1525,1381.3895,0,3789.5552,2055.64,9,5604.409,24191.7665,0,0,1.44,0,0,0,0,0,0,0
0,3962,0,723,1.1,1,408.4166,999.9461,74,1354.3022,29,3461.494,531.9859,876.2562,776.5617,3702.9449,1045.0666,450.1245,788.8963,1987.1486,1515.8027,884.6691,994.5742,1199.8616,618.7889,607.2116,837.7435,1002.9422,753.9444,2.8,787.7225,873.1528,0,3060.5916,1898.2962,9,5014.7695,21995.3497,0,0,1.21,0,0,0,0,0,0,0
0,1166,2,362,0.9,0,403.045,979.5203,75,1286.4655,28,3518.1665,497.0972,871.3815,744.7992,3708.7899,1037.7303,441.0624,740.4864,1926.8968,1424.2559,845.0835,896.9688,1186.8485,598.7396,579.0217,792.4223,810.8642,721.0197,1.5,753.3699,609.4041,0,2813.8935,1918.2531,8,4899.2655,21495.9867,0,0,0.81,0,0,0,0,0,0,0
0,319,0,203,0.6,0,343.2253,761.3617,75,1181.4152,27,3416.9302,414.5938,783.018,743.2161,3580.1829,970.2347,424.8363,711.5363,1768.6366,1333.3334,749.8151,895.762,1145.3585,505.2386,537.363,717.6586,624.7277,635.2793,1.3,673.1856,470.2152,0,2724.7673,1884.8524,9,4984.0756,20874.1936,0,0,0.36,0,0,0,0,0,0,0
0,1,0,65,0.7,0,332.3311,775.1001,81,1207.9439,30,3449.8626,426.6739,782.3677,709.9803,3637.2328,963.4141,418.9969,698.8754,1765.9561,1298.8684,766.7922,884.8557,1212.3185,512.173,524.4742,711.7672,605.8332,641.0496,1.6,662.4176,444.4648,0,2761.1498,1887.471,9,5007.5642,21016.0488,0,0,0.49,0,0,0,0,0,0,0
0,0,0,17,0.7,0,345.1318,785.4322,81,1238.0208,31,3456.5987,441.5134,793.1148,705.5771,3665.298,961.2036,414.6474,727.4408,1747.6222,1292.2232,779.3861,872.2138,1187.8481,519.4533,523.2548,684.1675,582.792,638.1279,1.3,666.8511,428.2473,0,2788.5948,1892.3083,9,4980.5129,21061.1789,0,0,0.49,0,0,0,0,0,0,0
1,0,0,19,-0.4,0,340.5756,775.7705,77,1229.7883,30,3478.9939,458.0187,772.5876,734.9129,3660.8975,972.9738,417.1738,710.2491,1736.8592,1299.4078,809.4018,890.5016,1209.5271,506.6489,521.8646,703.6787,612.6588,636.5435,2.4,651.9989,439.4328,0,2766.1461,1920.5468,0,4990.509,21083.1486,0,0,0.16,0,0,0,0,0,0,0
0,0,0,13,-1.6,0,346.8314,781.8964,78,1233.1164,27,3470.7597,450.7315,795.8666,700.7751,3645.3716,963.7398,408.4671,703.2089,1753.8279,1304.0884,799.5994,887.1485,1197.8386,506.116,524.7697,692.8638,605.7831,633.1964,2,655.9734,445.6092,0,2801.692,1906.5811,0,5009.4618,21124.8989,0,0,2.56,0,0,0,0,0,0,0
1,12,0,37,-2.2,0,346.6203,788.2734,76,1208.7816,40,3507.3218,446.1981,775.9919,705.018,3644.9303,1006.9669,417.227,708.6911,1744.4878,1310.1349,795.2073,867.3928,1176.5258,492.5156,518.97,704.1759,584.2396,630.0459,2.5,669.6746,433.3701,0,2779.9815,1913.1474,0,5006.1417,21114.927,0,0,4.84,0,0,0,0,0,0,0
1,533,0,73,-2.9,0,346.2872,823.8623,74,1209.1864,30,3528.7522,445.893,811.6538,727.137,3658.787,1001.119,443.7448,729.2817,1755.528,1302.2315,823.1289,922.3312,1188.0812,517.363,520.1243,697.6113,608.1986,652.5745,3.3,664.3869,436.69,0,2804.2118,1936.3364,0,4987.1576,21182.1909,0,0,8.41,0,1,0,0,0,0,0
0,879,0,165,-3.6,0,349.9687,845.7905,73,1277.9817,33,3460.1136,462.159,810.804,801.5231,3614.7621,1011.561,455.1808,756.5117,1757.5362,1358.1896,859.3558,929.9184,1204.6782,531.4881,559.0654,718.2116,581.5113,665.3061,2.6,691.5141,457.1604,0,2743.7162,1956.8949,0,4950.9677,21120.162,0,0,12.96,0,0,0,0,0,0,0
1,2390,0,409,-4,0,393.2866,926.4106,76,1283.4648,37,3341.18,497.5077,819.309,948.0406,3485.6262,1171.3598,471.0293,762.7603,1771.1274,1409.4014,952.5671,1006.0616,1270.5529,567.9657,608.9792,801.5529,621.6162,672.485,2.5,786.05,489.7856,0,2700.5523,1936.5794,0,4735.728,20663.6595,0,0,16,1,0,0,0,0,0,0
0,4454,1,703,-4.6,0,411.0521,1050.9343,75,1373.5342,42,2885.0788,429.8143,862.0225,923.6226,3148.3347,1247.1875,528.4385,898.8889,1673.442,1439.1881,1030.6452,1050.2679,1310.776,569.5154,656.0574,911.8173,755.4508,761.902,1.9,817.9676,708.9889,0,2567.7235,1764.2484,0,4435.8508,19287.4005,0,0,21.16,0,0,1,0,0,0,0
0,2763,3,563,-4.3,0,436.1389,1169.6089,73,1351.6933,41,2692.5035,476.2704,895.6861,1016.4731,2878.7932,1271.5629,507.5462,1023.4973,1657.2913,1484.9312,1049.6416,1067.1779,1362.727,623.2557,735.4294,933.4412,742.958,771.5786,3.8,901.2309,802.3288,0,2525.5709,1700.6607,0,4089.8537,18381.2978,0,0,18.49,0,0,0,1,0,0,0
0,1469,3,339,-3.5,0,401.6917,1149.9966,66,1417.7404,43,2649.8149,564.9719,882.974,1080.6244,2853.2876,1334.0195,535.5387,1124.0373,1662.6421,1626.0089,1116.5761,1142.6576,1389.6236,602.1127,752.9536,988.5911,707.7921,805.8685,2.8,975.3952,745.1764,0,2566.0131,1726.2785,0,4018.2643,18520.0498,0,0,12.25,0,0,0,0,0,0,0
1,1379,0,308,-1.9,0,450.879,1169.7304,55,1472.2093,42,2658.0089,565.6571,842.2518,997.706,2936.7126,1308.7639,506.5349,1119.5857,1649.5387,1552.6038,1104.4923,1203.1293,1418.5423,563.289,770.371,969.2849,769.4529,790.0707,3.2,928.1541,871.9803,0,2691.9563,1713.4265,0,4008.8564,18683.3125,0,0,3.61,0,0,0,0,0,0,0
2,1599,0,370,-0.6,0,490.2858,1216.4054,45,1468.1053,43,2720.6444,433.2093,896.2076,1018.4863,2971.0811,1313.2655,493.4305,1054.4294,1658.6124,1497.8116,1094.7253,1156.5536,1323.5624,586.3449,768.8867,967.2959,1064.8502,808.3733,2.5,930.3996,870.0727,0,2795.5505,1695.3672,0,4202.652,19009.8245,0,0,0.36,0,0,0,0,1,0,0
0,1782,1,467,-0.5,0,497.7917,1239.7109,43,1465.6131,43,2704.3944,429.6683,894.3292,1120.3341,3010.1518,1326.4952,518.293,1098.4005,1656.7619,1506.2213,1142.2775,1171.0539,1423.9683,632.3722,794.5583,993.7276,1102.9943,816.125,2.9,1014.2967,989.5104,0,2844.3175,1759.9491,0,4289.9368,19237.3459,0,0,0.25,0,0,0,0,0,0,0
1,1826,1,409,0,0,570.3768,1216.8104,37,1468.4375,45,2684.0141,454.1507,974.4273,1063.6873,2990.4077,1339.2199,491.0259,1105.8834,1687.9267,1569.0751,1180.6273,1293.9246,1356.8135,637.2655,744.8914,1053.8112,1232.4237,843.3569,3.6,1048.0621,937.4322,0,2991.9275,1747.3041,0,4528.7112,19667.8039,0,0,0,0,0,0,0,0,0,0
0,2153,0,534,0.9,0,602.7906,1182.3616,32,1473.7527,52,2816.5996,486.001,873.5649,982.3819,2983.4293,1305.28,552.0688,1031.82,1684.6875,1632.6032,1160.9242,1260.19,1363.4909,665.3859,755.3437,1031.6571,1546.4401,867.7802,3.5,1045.2699,1068.2919,0,3013.6792,1740.7127,0,4624.7426,19970.2068,0,0,0.81,0,0,0,0,0,1,0
0,2758,2,543,0.7,0,633.0531,1122.2438,29,1409.7165,36,2808.911,521.1488,877.7466,970.1476,2975.8739,1227.5617,562.3241,957.4987,1699.522,1582.6272,1059.9317,1269.5939,1307.8821,578.8968,730.1684,956.938,1858.1393,775.1386,3,977.017,1374.2412,0,3258.2331,1672.2686,0,4815.212,20222.3643,0,0,0.49,0,0,0,0,0,0,0
3,3630,0,654,-0.4,0,579.4513,1026.0213,29,1383.1168,35,3008.4172,470.0364,886.4459,951.0715,3154.2415,1269.0243,507.3438,892.226,1699.5822,1699.7198,1065.7813,1295.1382,1276.415,591.7059,702.3097,882.2542,2189.9791,746.8165,2.8,896.1653,1558.3154,0,3736.9267,1704.994,0,5033.8087,21420.8069,0,0,0.16,0,0,0,0,0,0,0
5,4137,2,905,-1.7,0,505.1516,1146.1821,31,1501.48,34,3700.5412,471.4909,801.7977,1041.3257,3973.6604,1403.997,478.6264,1015.6965,2077.9551,1909.7167,1078.443,1379.2063,1290.1995,622.002,721.0145,941.8321,2240.3257,745.109,2.2,917.0961,1622.1074,1,4175.1044,2123.0683,0,5798.6708,25260.1969,0,0,2.89,0,0,0,0,0,0,0
0,2757,3,730,-2.6,0,537.752,951.9932,35,1409.6378,33,3839.9021,499.3686,840.2927,889.6418,4167.7493,1246.116,497.7653,880.7411,2093.9431,1760.4638,1000.8044,1237.8793,1262.536,571.6492,673.3507,855.3406,2253.256,746.7407,0.7,938.6701,1557.8975,0,4419.1781,2169.1348,0,6041.0025,25901.0115,0,0,6.76,0,0,0,0,0,0,0
1,3519,0,652,-2.5,0,469.6017,960.5351,34,1394.9223,26,3759.2817,482.9153,790.273,829.998,4063.2589,1224.347,489.8588,849.1998,2158.7032,1628.7147,989.9876,1114.4729,1226.7881,595.7314,637.75,825.7104,1904.7227,732.5094,2.5,895.873,1269.1329,0,4050.6744,2048.6651,0,5777.427,24881.6473,0,0,6.25,0,0,0,0,0,0,0
2,4445,1,824,-3.5,0,415.4266,915.8512,37,1346.114,30,3591.9289,530.3913,824.7854,784.0163,3757.592,1122.9576,463.3358,816.937,2055.1527,1508.3825,891.6476,1053.7061,1179.2421,557.9976,653.1591,827.717,985.2175,705.2109,0.8,810.0082,849.88,0,3229.9279,1966.2933,0,4976.072,22431.4633,0,0,12.25,0,0,0,0,0,0,0
1,1263,0,384,-4.4,0,452.6118,910.2341,41,1351.0216,39,3559.623,464.2915,825.1418,754.1582,3695.7545,1056.3934,463.4324,805.8697,1921.5068,1373.7068,829.5264,1036.0955,1179.462,556.9318,627.6015,769.299,818.371,719.7761,1,750.2842,555.8951,0,3015.9655,2054.8981,0,4907.8057,21880.282,0,0,19.36,0,0,0,0,0,0,0
0,304,1,171,-5.1,0,337.0844,712.8872,42,1226.3562,38,3445.6412,430.4211,772.3474,697.7786,3633.3975,961.1983,410.0242,712.0011,1814.2849,1260.9501,740.6995,894.8169,1189.3007,481.9518,553.6753,732.9114,618.6153,655.5735,1.5,669.7334,493.0383,0,2741.6409,1900.2941,0,4923.6254,20946.1903,0,0,26.01,0,0,0,0,0,0,0
1,1,0,65,-5.6,0,338.3385,707.5146,45,1263.7848,39,3471.05,463.7496,781.3908,676.3594,3617.2127,961.5483,413.5405,691.204,1816.806,1231.2925,742.1624,912.2503,1182.2962,476.1428,522.324,718.6989,638.3783,660.1451,1.3,676.7742,485.2308,0,2804.8499,1906.1708,0,4946.6068,21057.7735,0,0,31.36,0,0,0,0,0,0,0
0,0,0,17,-6,0,346.4119,701.5286,48,1237.7062,37,3447.8615,482.5646,782.5851,686.2011,3654.633,949.3753,414.4396,703.2812,1798.4028,1212.7513,756.5019,917.9087,1207.2392,474.5378,524.8788,717.0778,670.9914,660.0677,1.3,690.6971,517.4785,0,2803.609,1921.6897,6,4938.8003,21015.4538,0,0,36,0,0,0,0,0,0,0
0,0,0,19,-6.6,0,349.0026,695.8045,49,1258.0358,35,3435.3492,475.468,781.3408,687.2364,3691.7005,958.5225,409.597,699.9549,1784.7372,1215.3463,766.1009,909.1889,1200.7445,484.7861,501.0067,721.3048,668.6242,644.3496,2.2,676.8048,493.4241,0,2798.212,1950.5218,0,4936.599,21070.5018,0,0,43.56,0,0,0,0,0,0,0
0,0,0,13,-7,0,370.6127,704.1617,52,1273.593,36,3440.3751,499.4808,776.3321,688.3981,3698.9595,960.3698,398.82,709.6838,1750.2316,1226.9726,742.4207,909.9922,1217.0649,469.9149,515.8853,709.6823,678.6348,642.6093,1,680.5889,500.7314,0,2839.5731,1935.9849,0,4943.5125,21109.2023,0,0,49,0,0,0,0,0,0,0
0,12,0,37,-7.2,0,381.632,711.3062,52,1268.6953,42,3451.7501,491.2428,777.9506,712.1095,3705.7365,974.0201,407.5604,717.9554,1744.212,1211.9458,733.7693,928.8003,1200.6546,455.1418,524.7709,717.0835,670.3431,650.1219,1.9,699.9952,499.6189,0,2820.9895,1945.8215,0,4987.5214,21136.6721,0,0,51.84,0,0,0,0,0,0,0
1,533,0,73,-7.3,0,404.7311,730.8193,54,1260.0986,35,3478.0602,489.5298,792.1598,711.5819,3738.8821,999.5204,413.3529,718.1476,1763.6548,1239.7007,723.1921,934.6902,1206.3331,481.4927,521.3198,725.108,666.1173,656.8425,1.8,699.1136,481.4079,0,2842.5515,1980.2451,0,4976.4909,21279.6839,0,0,53.29,0,1,0,0,0,0,0
0,879,0,165,-7.6,0,364.1278,713.6146,55,1289.5483,40,3449.5003,456.4535,812.1216,791.3077,3706.9504,990.0505,425.3057,759.3347,1765.5455,1245.02,794.6455,922.2871,1191.4505,516.3436,530.958,743.6827,646.3455,689.5152,2.4,729.8877,500.7994,0,2825.7755,1947.9,6,4927.9203,21158.1603,0,0,57.76,0,0,0,0,0,0,0
2,2390,0,409,-7.7,0,424.6022,811.2247,57,1297.6226,41,3343.4782,426.4479,799.4512,825.7137,3566.3979,1145.8054,446.152,809.3612,1778.6537,1409.0259,923.3035,1060.4327,1234.1795,504.9579,590.1475,832.0302,652.1441,709.0737,2.3,840.5197,457.4312,0,2786.3893,1900.0812,7,4822.5069,20904.1557,0,0,59.29,1,0,0,0,0,0,0
2,4454,1,703,-7.5,0,450.2952,884.67,58,1336.2544,44,2930.9373,402.2292,850.2804,885.5022,3203.5405,1093.0194,503.9147,885.6897,1620.1198,1373.2947,1067.3595,1070.84,1270.5417,530.0965,690.2943,924.6223,690.2456,763.5693,2.6,894.4149,596.2558,0,2577.6412,1828.1569,7,4545.3299,19415.2747,0,0,56.25,0,0,1,0,0,0,0
2,2763,5,563,-6.4,0,513.298,951.2107,56,1361.8976,31,2718.9466,445.0286,920.0955,987.0627,2922.5586,1250.0208,546.9377,960.1705,1555.5334,1338.0577,1124.7572,1089.6847,1372.3668,565.6465,713.9206,961.8928,696.807,786.12,0.9,932.4923,676.0576,0,2504.3141,1709.1042,7,4190.6382,18301.0504,0,0,40.96,0,0,0,1,0,0,0
0,1469,3,339,-4.4,0,480.8359,1056.0268,50,1465.8649,44,2741.5037,435.2444,909.8634,1022.4542,2833.1156,1269.4163,544.8752,1052.7098,1564.3917,1448.5316,1068.1668,1170.7645,1388.2712,584.6982,719.9369,976.2988,821.3495,826.4779,1.3,980.5778,755.8631,0,2575.883,1720.2381,8,4145.0578,18494.5864,0,0,19.36,0,0,0,0,0,0,0
1,1379,0,308,-2.4,0,517.5629,1092.4421,46,1435.3185,46,2697.6369,516.8689,936.9902,1017.8358,2958.7394,1204.6195,507.085,1133.1315,1592.4525,1439.6284,1056.1659,1259.185,1364.9849,623.0919,710.4745,965.6046,910.7332,823.1101,1.5,1006.2098,883.0221,0,2610.7795,1617.9179,10,4107.8265,18460.2996,0,0,5.76,0,0,0,0,0,0,0
1,1599,1,370,-0.6,0,488.8472,1059.2734,41,1453.2256,54,2742.3477,432.2067,978.1981,940.0276,2968.0072,1232.9358,503.3555,1089.3076,1603.4921,1483.1251,1056.7712,1198.9597,1234.861,619.2322,749.1417,998.6057,980.6779,789.9385,2.3,937.6466,757.1266,0,2861.982,1683.5546,10,4277.7087,19073.443,0,0,0.36,0,0,0,0,1,0,0
1,1782,0,467,0.5,0,632.8631,1086.3815,37,1521.5787,52,2726.1302,467.2198,950.5563,1029.7398,2865.9786,1328.1765,516.0204,1126.269,1671.4248,1521.8152,1169.2213,1196.0328,1238.3729,611.5315,743.1703,1010.9872,1147.1794,817.3868,2,990.2168,937.2301,0,2921.7887,1654.6865,10,4358.3839,19241.7866,0,0,0.25,0,0,0,0,0,0,0
0,1826,1,409,1.3,1,580.2782,1130.2733,35,1522.5026,51,2752.27,523.4519,961.8978,1001.8198,2883.6704,1314.2073,552.1517,1152.9498,1728.0743,1510.499,1130.985,1243.6034,1251.788,619.8731,734.7522,1033.8839,1354.9482,818.6951,2.3,1006.2126,1004.7249,0,3029.5296,1752.1457,10,4520.3603,19699.0519,0,0,1.69,0,0,0,0,0,0,0
1,2153,1,534,1.7,1,574.8059,1088.9487,36,1544.8454,49,2861.2712,523.4234,944.3051,928.5539,2964.5801,1290.724,537.0426,1094.2499,1729.8699,1541.0543,1054.2821,1241.8475,1327.7908,610.056,703.9489,996.866,1536.2369,810.0181,1.5,1004.2336,1200.7496,0,3088.8297,1734.3122,10,4615.5504,20080.3132,0,0,2.89,0,0,0,0,0,1,0
1,2758,1,543,1.8,1,541.2881,1060.5371,36,1415.5244,49,2938.594,462.081,925.7484,976.748,2991.8163,1226.5677,531.5554,1039.0558,1712.6398,1560.9858,1026.7982,1209.665,1277.2771,577.2199,680.9115,973.3887,1802.8236,774.7603,1.3,959.1355,1370.8304,0,3218.7427,1648.9586,10,4898.5381,20385.7997,0,0,3.24,0,0,0,0,0,0,0
2,3630,2,654,1.4,1,504.9309,996.8984,38,1433.8211,50,3081.7565,517.6759,905.2865,985.0915,3189.9537,1240.6573,478.1139,1004.9255,1729.9652,1602.4372,1006.8772,1202.3741,1270.6503,583.7802,680.438,932.8818,2114.3699,746.9095,1.2,919.3602,1708.9523,0,3592.0114,1752.6285,10,5166.1776,21548.7512,0,0,1.96,0,0,0,0,0,0,0
2,4137,0,905,0.7,0,458.4481,1061.4715,42,1632.7299,73,3632.8523,476.6288,915.633,974.52,4007.6916,1284.3955,505.533,1065.8853,2067.4543,1690.9901,978.198,1216.5459,1235.673,610.5533,688.5434,1012.0697,2328.6729,752.8192,2,971.0346,1878.2507,1,4045.7786,2206.7941,10,5840.3126,25124.6035,0,0,0.49,0,0,0,0,0,0,0
0,2757,1,730,0.1,0,434.1231,1052.2321,42,1648.1679,82,3848.3147,473.301,882.3974,918.758,4106.3751,1211.9287,471.6176,980.8542,2101.4152,1632.2916,924.0806,1131.2558,1231.2718,603.7624,675.8487,946.7451,2301.9008,704.3916,1.3,850.6365,1799.2747,0,4130.0855,2138.6823,10,6094.8715,25700.2038,0,0,0.01,0,0,0,0,0,0,0
1,3519,0,652,-0.6,0,461.3982,1062.8854,44,1540.7638,78,3763.9719,486.9643,882.0477,907.1108,4059.1331,1176.7038,487.8744,941.1628,2034.7251,1521.6794,911.6234,1146.0455,1247.5894,615.0753,588.2312,908.1559,1942.693,744.3104,1.6,830.883,1485.5817,0,3839.492,2075.4238,9,5873.572,24708.7611,0,0,0.36,0,0,0,0,0,0,0
2,4445,1,824,-1,0,455.1051,931.2939,46,1419.2462,68,3534.1431,492.7192,892.3545,870.0983,3809.9785,1173.1242,460.746,923.382,1944.6477,1523.1841,924.0112,1114.4628,1226.8523,600.2293,600.2506,875.9373,1128.991,747.4844,2,838.5855,842.9634,0,3155.8753,2035.6102,8,5143.4073,22566.0924,0,0,1,0,0,0,0,0,0,0
1,1263,5,384,-1.3,0,460.7364,851.1446,46,1356.5203,67,3534.5626,467.948,881.1481,810.0104,3749.5508,1098.9758,428.6366,881.9749,1871.5158,1353.0831,832.5151,1043.1623,1162.5476,585.3484,568.3649,828.5044,800.6874,718.5013,2.2,769.7463,617.4476,0,2888.0512,1985.1965,7,4978.618,21717.0983,0,0,1.69,0,0,0,0,0,0,0
0,304,0,171,-1.9,0,311.6862,733.4287,48,1222.6284,69,3505.2319,486.8413,812.207,734.4792,3681.0111,1001.2015,426.4844,731.6472,1805.2209,1312.6947,738.7464,911.5343,1168.7657,525.774,551.5991,726.2676,657.2524,624.9407,1.2,711.664,485.1722,0,2725.8432,1873.6803,8,4996.1149,21122.4254,0,0,3.61,0,0,0,0,0,0,0
1,0,0,71,-2.5,0,327.3134,724.9956,53,1235.1833,66,3497.8968,458.345,796.1369,741.1644,3692.5747,1013.7634,442.0276,725.8642,1809.4288,1281.6702,736.2446,883.1899,1133.0606,505.4817,526.3638,728.9382,677.9427,639.6066,1.7,692.9651,495.0426,0,2765.4938,1899.173,7,5039.1197,21220.5403,0,0,6.25,0,0,0,0,0,0,0
1,0,0,23,-3.1,0,340.2212,728.1194,53,1239.2033,70,3499.6137,477.0877,780.6793,713.5802,3684.6999,1013.8123,422.3068,714.7589,1830.4885,1269.0922,718.045,868.5323,1130.471,504.6834,521.766,740.8782,694.4675,632.9334,1.5,681.3852,476.8808,0,2786.1166,1905.1784,0,5004.5189,21218.9115,0,0,9.61,0,0,0,0,0,0,0
0,0,1,17,-3.7,0,317.2813,719.3336,55,1228.5692,71,3534.4788,418.0031,773.2306,721.393,3680.4839,983.5934,439.6261,720.518,1811.3189,1245.3405,748.7977,875.802,1164.3847,511.5867,516.9671,720.3157,708.0799,645.6399,0.9,680.7326,513.6014,0,2818.2734,1919.9065,0,5008.0168,21246.388,0,0,13.69,0,0,0,0,0,0,0
0,0,0,21,-4.5,0,330.15,707.9885,59,1239.2938,60,3545.7381,419.6764,763.1355,716.1862,3711.7306,1003.4115,447.5487,714.0227,1821.6173,1225.0948,736.15,876.4111,1155.9727,518.6519,519.2479,705.6134,714.7073,660.754,1.6,672.359,515.5136,0,2778.3579,1928.0063,0,4966.1025,21215.9413,0,0,20.25,0,0,0,0,0,0,0
0,7,0,36,-4.8,0,336.2309,680.0894,62,1240.7358,59,3545.0453,422.1544,789.372,719.3895,3741.9028,998.7819,430.2526,707.7436,1821.7793,1234.8361,737.8118,865.3585,1179.1844,491.9447,514.7797,713.8558,703.6267,652.4215,2.1,700.7122,501.3521,0,2780.5806,1916.0988,0,5015.1474,21296.1261,0,0,23.04,0,0,0,0,0,0,0
0,549,0,79,-4.6,0,339.4033,717.04,62,1261.5443,58,3509.9574,443.4311,834.819,758.696,3712.881,1008.8125,453.3727,716.611,1812.68,1215.4999,746.7405,895.7122,1194.9703,520.7774,520.5682,738.4226,712.9253,634.9939,2.8,700.029,474.9079,0,2767.0336,1922.7526,0,5054.0981,21256.4469,0,0,21.16,0,1,0,0,0,0,0
0,840,0,190,-5.4,0,334.1769,731.6237,60,1286.6959,57,3477.111,426.0456,829.4821,801.0049,3704.9738,1026.215,415.8532,758.5705,1838.6591,1265.0238,759.8974,910.1391,1190.9673,533.0984,557.2018,738.4536,698.6146,665.6662,2.2,704.4742,480.9182,0,2765.6896,1902.8353,0,5032.8659,21273.8544,0,0,29.16,0,0,0,0,0,0,0
2,2408,0,382,-5.5,0,399.6969,789.0511,60,1334.6531,57,3349.1429,433.8309,848.9536,895.3446,3621.1591,1094.459,469.4233,828.1219,1850.4013,1350.7484,866.0032,1114.3119,1197.7868,551.6661,614.6091,768.5667,690.8519,703.2221,1.5,821.6775,477.8777,0,2712.3928,1908.0433,0,4911.043,21037.5839,0,0,30.25,1,0,0,0,0,0,0
2,4521,1,798,-5.9,0,378.0776,905.0192,62,1311.672,62,2965.945,434.9017,830.0255,982.1754,3240.4111,1205.135,475.536,932.0352,1708.304,1443.8821,966.3935,1056.3386,1380.4266,584.2306,667.8144,911.872,692.9302,746.6684,2.5,860.2866,529.3628,0,2510.2592,1737.5508,0,4577.0961,19495.1203,0,0,34.81,0,0,1,0,0,0,0
4,2779,4,535,-5.1,0,362.3099,1037.6785,62,1286.8968,67,2707.7563,429.1649,853.937,926.4729,2870.9255,1343.5304,526.9562,980.0643,1618.895,1442.563,1054.5811,1179.7429,1451.9185,608.15,728.4245,950.1574,852.1718,769.8042,2.3,988.9927,729.1295,0,2491.2461,1638.3826,0,4154.1002,18210.7655,0,0,26.01,0,0,0,1,0,0,0
0,1542,2,383,-3,0,405.5688,1089.7515,53,1331.1931,62,2676.2793,444.5838,924.8026,1092.3515,2875.7551,1315.2247,546.0655,1061.6199,1528.1069,1469.5658,1093.3679,1182.1001,1390.8253,617.7173,759.5426,933.4435,898.2249,790.2159,2,962.7143,804.439,0,2490.9356,1607.1841,0,4060.0781,18039.098,0,0,9,0,0,0,0,0,0,0
0,1360,0,321,-1.1,0,492.251,1086.4054,41,1413.5717,52,2675.3376,484.4217,837.6758,1048.5879,2923.9935,1253.2676,500.0299,1097.5142,1593.5672,1455.9611,1042.8067,1166.1954,1357.3101,615.4118,729.1875,963.9306,967.8594,787.3777,2.7,989.263,849.8831,0,2506.3805,1671.6272,0,4105.3856,18345.8244,0,0,1.21,0,0,0,0,0,0,0
1,1634,0,378,0.3,0,589.6873,1139.3816,35,1420.2365,58,2734.7321,456.497,928.5626,1084.259,2888.7594,1267.8483,480.4861,1125.6536,1620.3242,1487.4814,1041.5243,1153.743,1392.7596,640.4325,735.0112,950.0097,1095.7959,810.9914,3.4,982.0331,733.1055,0,2629.1948,1741.5465,0,4231.7063,18753.9812,0,0,0.09,0,0,0,0,1,0,0
0,1901,1,473,1.7,1,651.9014,1117.7551,33,1465.8026,53,2742.9254,477.161,943.9138,1148.392,2940.9951,1278.4626,496.6182,1147.7357,1631.5152,1491.6646,1091.2253,1167.8932,1310.6514,685.8402,763.659,972.8018,1286.7591,780.7081,4.2,1007.8737,777.0189,0,2803.6428,1704.2663,0,4400.8707,19181.6827,0,0,2.89,0,0,0,0,0,0,0
1,1856,0,507,2.8,1,696.3489,1152.1156,31,1441.1287,59,2735.4908,540.113,958.0808,1085.1446,2929.4599,1348.6224,509.4384,1131.1083,1639.3873,1595.6954,1141.7671,1218.2919,1335.756,675.4948,754.8811,1039.1849,1562.5994,802.4767,4.2,950.2714,927.6003,0,2948.9347,1705.1164,0,4588.4278,19583.641,0,0,7.84,0,0,0,0,0,0,0
1,2286,1,513,2.8,1,632.4625,1105.1518,31,1340.4747,67,2829.0337,559.5933,919.131,1116.6357,2948.0913,1323.6466,491.9404,1085.9842,1717.7176,1579.6087,1077.7064,1203.0604,1381.4521,646.3314,764.9445,1002.07,1709.2088,771.9594,2.6,993.8487,1058.8059,0,3110.9762,1749.2959,0,4653.4628,19928.6609,0,0,7.84,0,0,0,0,0,1,0
0,2830,1,555,3.1,1,599.5385,1086.183,31,1330.4894,49,2910.6127,595.5164,890.8632,1016.6768,2930.3581,1254.171,489.8572,1051.2128,1731.0035,1534.2658,1080.6341,1170.4626,1245.2536,620.9333,734.6416,1032.0568,2001.143,772.0241,1.6,910.2923,1386.7166,0,3306.7045,1643.9713,0,4895.5607,20282.966,0,0,9.61,0,0,0,0,0,0,0
0,3608,0,647,2,1,609.2916,1038.2229,33,1347.7172,49,3020.0523,536.4125,847.6854,992.8577,3113.5551,1323.9564,540.4582,1005.8055,1780.3294,1627.733,1072.8606,1212.9772,1243.5413,591.2743,714.9201,988.0769,2248.4339,729.1137,2.2,922.8827,1688.565,0,3729.0274,1696.5351,0,5185.5534,21500.5029,0,0,4,0,0,0,0,0,0,0
1,4116,0,883,0.7,0,499.506,1177.3614,35,1525.5951,52,3563.6936,593.0981,939.1772,971.3395,3963.6664,1401.9515,473.8679,1102.9692,2104.0734,1815.3616,1110.6809,1315.4336,1270.7547,612.8807,747.0125,1023.379,2386.5336,760.8493,2.2,928.8627,1790.7025,1,4266.5776,2131.4114,0,5945.3535,25315.7326,0,0,0.49,0,0,0,0,0,0,0
