"y","temp","rain","wind","wet","cloud","sunny","semester","past_return","X2_3","X3_4","X4_5","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m5","m20","m25","m30","m35","m45","m50","m65","m70","f10","f20","f30","f35","f45","f50","f60","f65","bus_passenger","sub_passenger"
5,24.7,0,3.2,72,9,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1156.6872,4585.8972,3911.11,1968.7291,1531.6605,1228.6567,940.1944,447.2896,836.6754,214.0593,6897.7078,2031.4177,1363.7923,943.1462,835.678,717.3231,570.6125,431,2570
4,24.5,0,3,70,10,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,897.4522,4211.7182,3871.9402,1960.7606,1447.6121,1062.3256,835.365,397.265,770.1843,182.1857,6689.7064,1940.3112,1202.6865,757.5545,774.9509,634.5026,498.3091,344,1191
3,24.2,0,3.8,70,10,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773.2059,4165.1724,3796.7568,1897.1893,1383.7662,1057.3898,819.3234,389.5826,768.4376,187.6081,6560.088,1939.1525,1228.9144,808.5811,747.8919,629.1995,503.0161,185,345
0,24,0,3,69,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794.6996,4052.4801,3795.8494,1830.7331,1340.5931,1057.1714,828.1803,395.5568,765.0699,187.8239,6488.132,1930.8587,1269.5704,832.5543,748.8591,626.6458,505.2399,64,1
1,23.8,0,2.4,65,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783.0253,3985.8975,3774.8444,1842.0772,1342.0141,1031.5072,861.5028,407.6903,736.8516,185.7839,6481.6489,1934.7806,1285.5171,836.3488,758.0913,623.5545,511.5732,54,0
1,23.9,0,3.2,57,10,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770.7752,3894.8091,3766.0237,1833.1507,1362.5694,1046.7152,854.5602,422.6447,756.0234,187.9478,6379.4197,1965.7103,1286.4641,821.0389,769.8214,632.9649,511.9421,33,0
0,23.7,0,1.9,58,10,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745.9862,3865.3011,3753.5595,1831.8516,1393.6182,1079.7515,831.8655,435.7358,789.9019,192.8202,6304.997,1915.1825,1315.457,820.0986,758.5613,622.6497,530.6373,49,10
0,23.4,0,2.6,57,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711.5269,3702.3499,3693.198,1837.3108,1346.5636,1017.5207,848.9654,400.5864,785.5052,178.1651,6288.3204,1916.5667,1340.2059,818.8702,769.9119,646.669,539.0124,98,645
8,23.2,0,2.1,59,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732.8197,3679.8589,3659.8739,1857.4332,1369.1256,1070.5816,920.4285,413.2553,821.1202,198.2981,6213.6408,1858.0074,1351.864,845.4145,794.3625,642.5087,591.5685,250,963
5,23.3,0,3.6,54,10,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.3247,3611.1362,3512.0179,1845.7158,1443.8165,1209.9783,994.4553,441.7038,847.4084,214.7818,6017.9885,1858.4277,1391.5968,940.0822,878.0191,674.684,576.6463,537,2814
17,23.9,0,4.5,54,9,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.1285,3886.6846,3172.1676,1681.1623,1382.0528,1243.519,1138.0149,497.3568,808.8498,182.0642,6085.7139,1709.8192,1375.2323,1115.7434,992.3739,692.7436,602.3087,885,4990
5,24.5,0,4.5,55,9,1,1,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034.9544,3970.2157,2885.507,1567.6102,1430.802,1371.9963,1122.4744,565.2195,963.4703,181.8482,5833.2621,1603.4723,1335.9268,1185.8642,1066.1247,747.058,621.2095,600,3066
1,24.7,0,4.4,58,10,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1229.2729,4031.5493,2858.6115,1654.04,1485.3937,1296.8165,1176.8491,553.7003,898.5665,185.5623,5774.9259,1636.7926,1386.0746,1280.2954,1079.017,793.6974,634.4005,394,1710
2,25.3,0,4.9,60,9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1349.3257,4533.3649,2903.7269,1626.8142,1502.5981,1277.7793,1142.62,479.5032,871.8137,193.3049,6101.3952,1699.2055,1348.8377,1248.3762,1099.5076,774.5859,674.2807,347,1608
2,26.1,0,5,60,10,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1456.6704,4571.9679,2959.8338,1673.3473,1509.4434,1302.1458,1159.5934,509.428,887.7108,180.6596,6292.9529,1682.9643,1396.0941,1243.3215,1098.9937,754.3775,648.2762,426,1962
2,27.2,0,5,59,10,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1452.5247,4558.6203,2949.2879,1682.0034,1511.137,1299.0973,1254.2937,536.4058,935.0857,202.4808,6330.4749,1751.1947,1405.4182,1229.5844,1162.0865,740.2956,654.8947,503,2121
1,27.8,0,4.8,55,10,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1541.5398,4722.3559,2908.0189,1716.9657,1612.037,1343.364,1236.7426,538.0263,959.2021,149.3232,6404.3614,1786.2967,1419.0183,1198.7455,1183.4429,787.6118,704.7417,538,2199
3,27.5,0,6.1,53,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1345.655,4510.8792,2910.3827,1725.5105,1605.6557,1320.1778,1236.5737,550.4699,935.648,191.0347,6318.4689,1743.7465,1411.1472,1266.0571,1148.676,828.2149,664.4681,631,2573
1,26.7,0,6.2,51,10,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1325.7039,4528.3786,2962.0944,1693.6997,1639.8605,1271.1325,1272.0439,535.8211,862.8828,199.9436,6331.5789,1682.3136,1355.7859,1254.5859,1137.268,789.3332,605.0657,661,3105
15,25.9,0,5.6,46,10,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1323.7109,4675.9875,3167.1644,1771.7198,1619.53,1336.4579,1263.524,503.6365,860.6265,208.1969,6490.1611,1859.4576,1346.8857,1230.1807,1068.7681,748.8111,605.6526,839,4012
25,25.2,0,5.7,48,10,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1396.9527,4883.4758,3621.9854,2044.7469,1882.7649,1412.6264,1288.3014,479.7236,864.7532,179.5454,6907.5516,2172.37,1609.5057,1300.9163,1032.9412,775.3695,598.4385,1079,4447
7,24.4,0,7,52,8,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1433.3915,4949.1672,3805.6141,2041.858,1870.2399,1275.4185,1216.5887,484.529,868.707,211.076,7226.5702,2200.8588,1532.3256,1219.0438,1025.3563,775.6221,616.6992,820,2964
13,23.8,0,6.1,55,10,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1501.9185,5089.4491,3999.0249,2060.5031,1748.1945,1306.4394,1146.2983,479.7976,904.2197,188.4452,7428.5561,2207.8829,1488.3591,1171.0174,963.2074,722.259,591.3257,656,2805
9,23.3,0,6.2,59,4,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1439.7908,4979.5232,4049.0056,2115.9829,1673.8118,1272.9721,1104.8858,489.4823,889.931,175.8452,7224.7105,2138.9823,1439.0412,1012.4202,857.9963,746.5925,619.5971,635,2911
8,23,0,4.3,61,8,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1280.4902,4775.8343,3965.3675,2003.5577,1605.5462,1166.2462,1017.0193,474.9085,868.8097,187.869,7098.7689,2049.9492,1453.718,965.1526,828.5431,688.779,616.4542,705,2879
7,22.9,0,4.9,62,8,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1047.9061,4337.233,3837.1228,1988.5469,1450.0356,1075.5448,897.331,424.7691,803.0315,187.0376,6594.657,1984.5827,1361.4718,815.1453,770.2631,598.032,532.6044,420,1625
4,22.7,0,4,64,7,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885.0799,4150.1844,3801.6422,1942.2956,1417.9236,1041.33,889.1983,405.9717,834.3908,179.0936,6327.9285,1973.7903,1303.459,817.0527,744.1545,600.2517,516.2118,204,350
0,22.6,0,3.5,67,6,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864.5612,4081.4608,3778.447,1919.662,1354.2693,1033.5204,882.5615,426.4243,807.2665,175.8761,6359.4592,1968.6588,1299.6688,842.4168,748.3389,588.8123,519.6873,97,0
1,22.5,0,4.8,69,7,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767.0745,3977.3595,3768.8915,1921.8321,1349.9839,1041.1227,856.457,423.49,822.319,178.9549,6354.218,1960.7404,1316.7482,838.8268,733.1255,571.4844,530.3972,60,0
0,22.4,0,3.6,70,3,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777.8021,3908.9961,3758.987,1898.3898,1332.2303,1045.264,863.1037,424.4237,799.547,172.9485,6315.3963,1974.4236,1327.9529,831.3582,731.5366,588.4501,536.7968,41,0
1,22.1,0,4,72,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711.6809,3888.6648,3702.8273,1880.7845,1329.1305,1035.7951,831.0584,426.849,852.9274,171.4279,6318.4616,1949.1538,1333.1704,823.0235,708.6319,637.103,542.0548,35,12
3,22.1,0,4,73,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715.267,3828.5407,3654.6087,1884.2152,1307.6914,1034.2376,817.4051,434.353,787.1995,174.0957,6210.1881,1939.6289,1322.9,808.8218,733.1255,589.2693,536.3547,110,653
6,22.1,0,3.9,74,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732.1662,3787.3948,3590.3251,1894.9254,1320.6687,1072.5321,869.7098,406.4755,783.095,186.9285,6121.0263,1883.634,1332.6883,807.6118,771.3145,615.4959,553.0218,246,1015
8,22.3,0,2.9,74,8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863.2406,3687.534,3421.2613,1878.6733,1397.6854,1199.3104,1023.971,461.1314,764.7362,187.8717,5887.8858,1917.5776,1346.6356,902.5034,872.6074,660.0368,533.1752,526,2951
16,23.3,0,4.6,71,7,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018.742,3858.6777,3077.5192,1709.6407,1350.2763,1308.6816,1071.8574,496.8256,849.7186,161.3938,5970.3964,1734.3726,1358.3839,994.3032,1010.443,702.2928,553.0383,840,4952
9,24.4,0,3.7,66,8,1,1,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026.6855,3893.7527,2994.3985,1550.5315,1464.6869,1287.9675,1167.3481,542.2224,920.1643,148.2129,5717.015,1677.8136,1368.5773,1043.0684,1121.9016,725.5876,632.0497,614,3107
7,25.5,0,4.4,62,7,1,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1148.799,4229.6645,3005.7776,1584.2971,1491.7872,1340.7557,1181.4938,548.6904,961.0058,147.2113,5827.0777,1790.6002,1421.1363,1148.0915,1082.5652,798.8391,738.7889,441,1827
4,26.9,0,4.4,58,8,1,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1259.3175,4667.0872,3038.8571,1578.2064,1453.4469,1340.3814,1163.0901,535.2539,913.2681,136.7977,6220.0858,1761.4117,1483.9149,1204.6555,1087.8424,762.9924,693.1252,372,1752
5,26.8,0,3.3,58,9,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320.0107,4720.3664,3006.7495,1530.0087,1523.0874,1278.2369,1120.9499,527.6007,951.042,156.7123,6310.0281,1772.9622,1466.5157,1159.6861,1082.3082,822.0589,675.454,390,1932
5,27.1,0,4.4,59,9,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1400.7005,4858.665,2995.6104,1554.0733,1504.9428,1303.5811,1197.0263,558.2344,1046.1383,173.0483,6419.344,1831.1221,1419.9183,1178.3201,1156.6407,784.9245,681.817,469,2195
3,27.5,0,3.2,59,10,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1360.3776,4683.273,2971.5769,1597.5412,1418.4796,1334.207,1180.8206,565.583,1044.8256,198.2335,6165.5296,1785.4853,1378.2599,1206.8212,1157.6391,819.3576,719.6125,537,2361
4,28,0,2.7,59,10,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1344.6867,4506.2037,3022.2039,1619.5292,1532.4847,1355.2309,1186.0735,578.282,1047.6106,151.8897,6062.6046,1829.202,1291.1906,1232.7715,1121.8629,867.4085,712.7096,576,2510
4,28.2,0,3.2,59,10,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1237.102,4496.6017,3091.4633,1676.7969,1560.5135,1305.2501,1169.7633,529.5275,959.9497,196.8709,6335.9841,1803.54,1304.7952,1176.7458,1057.8434,800.64,655.8954,659,3208
7,27.8,0,3,63,10,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1286.0795,4613.4644,3126.5582,1755.4853,1614.0658,1233.1012,1145.7191,480.8566,940.7033,207.221,6455.5376,1878.8302,1406.3605,1147.833,1024.4869,815.6912,597.5453,844,4084
18,27.1,0,3.5,64,10,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1345.2102,4993.9189,3489.2392,1900.8247,1680.4255,1411.9726,1175.1132,501.7288,944.8677,233.1525,7129.9572,2175.4961,1483.179,1211.0618,1052.5607,769.9914,620.9946,992,4448
9,26.7,0,3.3,66,10,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1453.4961,5288.4185,3869.7826,2084.3012,1818.0671,1378.4339,1103.945,500.2436,901.1074,270.4436,7408.0714,2340.5248,1506.6706,1140.1982,965.6345,756.5517,613.3135,795,3068
13,26.3,0,3.4,66,10,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1494.22,5292.6271,3863.3816,2111.1494,1649.8099,1276.2116,1084.746,483.7226,895.2757,270.8236,7482.5388,2198.21,1424.9878,1023.804,944.496,702.8102,620.524,694,2967
7,26,0,3.5,68,10,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1417.2233,5222.5934,3810.8612,2062.8139,1609.715,1206.7137,989.9947,486.1613,861.2375,222.048,7449.7781,2237.9604,1437.9344,986.4576,878.3619,705.7337,613.2956,686,3017
4,25.6,0,3.3,70,9,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1312.4451,4922.9054,3871.9892,2043.0887,1570.0584,1146.0035,917.5107,462.1311,844.9464,212.6242,7063.5712,2098.9107,1426.7017,868.5964,855.8138,711.4972,587.1141,729,3053
8,25.3,0,2.4,72,8,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,990.4278,4449.8718,3815.0605,2006.6491,1442.5916,1104.465,876.8544,435.5151,808.8104,166.966,6596.9655,1999.7244,1322.8765,800.3878,783.2231,638.8146,515.5507,437,1748
6,24.7,0.1,3.1,76,10,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.9571,4296.1175,3787.3509,1902.976,1339.1141,1055.8183,836.502,418.8449,810.9415,184.8022,6566.3147,1992.9181,1336.2686,793.6931,766.1514,632.7493,499.9715,323,735
0,24.6,0,3.3,75,10,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881.352,4077.3837,3797.2096,1853.2134,1345.5305,1093.1204,842.6267,435.3272,805.5659,180.6541,6496.2383,1947.3931,1319.0381,801.1771,750.0341,629.3011,531.5395,199,0
2,23.9,0,2.9,79,10,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813.6765,4040.6996,3790.7978,1855.2357,1371.7971,1053.8737,828.9931,450.551,801.6007,171.3101,6402.8051,1980.3739,1301.4355,816.4556,756.2707,621.6725,529.2233,117,0
0,23.7,0,3.5,79,9,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803.4514,3933.2043,3800.9524,1851.6349,1402.088,1085.7016,829.0847,428.3758,800.5131,167.4969,6327.5769,2001.3514,1315.4055,821.619,737.2315,613.5927,515.4986,47,0
0,23.6,0,3.5,79,9,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779.0024,3820.5529,3779.6961,1840.4586,1343.2092,1077.0297,845.6798,432.8869,812.3257,158.6473,6302.9829,1980.4635,1322.663,827.4779,741.1324,606.477,522.5005,52,9
0,23.6,0,3.8,77,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756.6227,3691.405,3753.2606,1857.7232,1361.0088,1015.0471,854.0269,421.5443,829.0094,173.7261,6242.1692,1965.8933,1365.2036,875.3829,774.1147,601.6117,515.2976,94,679
2,23.5,0,3.7,77,9,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773.4023,3684.838,3683.5443,1866.6107,1432.4787,1080.0572,941.2098,432.9986,817.3562,180.0247,6164.6064,1932.862,1357.6258,852.2064,795.024,625.3791,530.6449,240,979
14,23.5,0,3,77,9,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.0824,3650.4136,3502.425,1869.3938,1508.9244,1212.9081,995.7275,458.2147,825.0704,204.7357,6044.3234,1947.3162,1358.5264,938.1369,844.6697,641.2853,555.9726,516,2727
11,23.8,0,3,77,9,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078.1283,3665.8465,3086.6545,1675.072,1474.0283,1226.9764,1084.7793,521.4305,921.6596,180.6234,5854.7884,1794.335,1359.7676,1074.6407,984.929,696.2072,615.4853,869,4903
10,24.8,0,2.5,72,9,1,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066.3106,3657.4475,2884.7084,1546.7522,1527.2481,1278.9165,1167.9716,547.3087,982.2844,168.2239,5574.4255,1771.196,1355.4235,1166.8012,1026.8927,737.8495,572.8162,585,3040
1,26.4,0,2.8,70,9,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1154.3519,3826.7254,2842.7153,1515.0639,1542.8121,1327.3462,1204.2622,528.1293,958.8522,181.0591,5715.5684,1832.9842,1406.8059,1266.1913,1015.2064,760.4026,597.3276,398,1822
4,27.8,0,3.1,67,7,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1171.7346,3939.9691,2857.0602,1539.332,1590.0067,1378.8166,1163.3495,539.568,903.8812,178.4755,5874.59,1866.6529,1404.4036,1270.0303,1098.9543,782.4458,633.2045,390,1762
5,29.1,0,3.7,64,8,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1263.2095,4190.9921,2925.3297,1603.5616,1560.8623,1345.3388,1220.7668,488.3824,973.3052,199.8033,5991.3185,1844.9555,1446.0724,1238.5716,1059.511,754.5668,639.207,442,2023
1,29.2,0,2.7,66,9,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1295.1569,4224.7548,2899.2662,1607.1976,1513.612,1367.1427,1190.4309,506.9135,1028.5723,225.9551,6000.6052,1822.8053,1460.0209,1276.456,1139.3421,778.7468,638.052,545,2214
3,29.2,0,3.6,65,10,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1172.7184,4167.5329,2931.9087,1600.4813,1566.419,1349.9103,1155.8105,549.7016,1017.5768,196.5779,5968.8434,1843.6894,1352.5841,1253.3437,1133.9634,790.7564,623.0189,537,2515
3,29.3,0,2.9,66,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1198.56,4132.5245,2968.3681,1648.7848,1589.2016,1396.4544,1149.6427,528.094,1026.72,214.5128,5961.9496,1827.2611,1347.0219,1226.2154,1061.0993,821.0615,656.9102,647,2736
2,29.4,0,2.7,67,9,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1226.1184,4139.1134,3052.8478,1661.6394,1637.8798,1351.5005,1214.9109,497.6161,967.4123,220.6861,6050.175,1798.2434,1367.6236,1247.2803,1084.0686,811.3599,591.618,700,3163
10,26.4,8,3.6,87,10,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1455.1322,4395.4003,3218.2544,1735.4695,1585.5874,1379.6829,1249.9068,516.2884,941.343,261.6865,6289.1166,1857.0717,1448.2588,1294.5239,1039.3797,832.4471,573.3825,879,4099
7,26,0,2.6,88,8,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1708.8952,4956.6971,3852.4857,2214.7787,1809.8706,1456.9401,1283.3943,549.2678,878.7902,254.9011,7156.7979,2317.2178,1603.6304,1254.738,1018.6022,808.9232,578.3472,1023,4849
4,25.8,0,2.2,89,10,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1774.6653,5459.9194,4340.3724,2398.9638,1784.747,1397.624,1158.1569,479.8285,892.8561,238.4391,7808.0474,2373.2207,1468.108,1096.3601,939.9771,782.319,580.5491,896,3178
3,25.6,0,2.1,87,8,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1699.0039,5589.3536,4648.5173,2518.9415,1673.7551,1352.337,1136.99,484.2094,851.1428,243.8712,8011.4629,2400.0874,1516.4303,1129.1254,943.0766,774.1173,581.1027,690,3169
0,25.5,0,2.7,89,10,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1577.9183,5582.857,4880.0629,2521.1038,1693.546,1245.8367,1087.3122,462.7733,850.0378,262.6589,7686.7044,2330.0505,1429.6062,1009.6608,947.9127,726.3096,582.361,787,3564
3,25.3,0.2,2.8,90,10,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1384.9381,5525.8661,4810.4866,2434.3219,1724.9192,1201.4326,1048.2199,439.6614,850.595,229.6047,7514.1033,2262.1833,1408.6763,964.8057,893.2027,723.7815,559.9272,739,3589
0,25.1,0.2,1.9,90,10,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1027.5401,4986.1382,4641.5948,2260.745,1526.015,1056.3456,894.1306,410.3799,736.0394,173.6247,6946.9947,2048.8783,1356.6757,890.4705,788.4082,651.436,504.7259,534,2718
0,23.9,6.2,3.2,94,10,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964.2003,4754.3481,4482.3576,2147.9513,1434.1877,988.676,847.7885,402.3785,761.2746,177.6131,6644.7938,2030.7807,1337.051,928.5891,790.3573,673.2236,489.5338,492,7
1,23.5,4.3,1.9,95,10,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978.4419,4626.7062,4342.7345,2085.8004,1476.085,1005.5098,827.5571,421.4468,778.1796,181.5849,6553.1972,2012.1437,1354.6266,879.2674,783.5864,658.471,510.6412,190,0
2,23.5,0,1.5,94,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922.1563,4425.8149,4232.5695,2059.8502,1392.7728,980.8578,825.0297,424.8341,789.756,185.9758,6453.6359,1946.9135,1357.2412,877.7042,775.719,660.3492,515.562,117,0
0,23.5,0,0.9,94,10,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876.5824,4362.1354,4145.2122,2031.8399,1389.227,971.4834,843.4465,423.4724,787.8802,168.9381,6358.8651,1932.2595,1378.6761,903.3074,775.8211,657.6879,505.2057,73,0
1,23.6,0,0.2,92,10,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818.9568,4163.1075,3945.9545,1998.2254,1403.4912,939.0134,823.5248,441.457,805.4382,178.7894,6279.4011,1972.2222,1365.1114,924.4578,777.029,660.8866,507.7269,40,11
1,23.5,0,0.7,93,9,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758.2983,4005.3039,3848.3524,1999.9751,1370.6608,966.8055,802.3581,431.3421,792.9625,163.4478,6163.2826,1950.6281,1380.2579,893.3986,797.5761,659.9705,505.8297,128,718
2,23.3,0,0.9,93,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740.344,3831.1837,3752.4137,1950.3871,1343.0434,944.1297,782.7656,449.3441,763.9234,168.3213,6070.0503,1905.9977,1349.51,897.7079,778.569,658.3035,511.0658,186,687
1,23.5,0,0.6,93,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704.1241,3748.9808,3677.1751,1962.8787,1328.1237,953.2815,843.5342,424.7398,778.4047,186.579,5932.5543,1901.3511,1318.0571,892.143,783.7637,678.887,530.2338,188,997
5,23.7,0,0.5,92,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687.3956,3630.3569,3559.7632,1919.287,1348.056,1094.5611,839.9562,428.8528,777.1658,176.8808,5749.5209,1865.6114,1382.3508,931.5806,843.9555,732.5689,507.4483,373,1567
8,24,0,1.8,91,10,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.724,3592.0893,3537.4423,1886.5215,1420.9343,1174.6267,868.7264,416.3095,767.6209,185.222,5519.3157,1877.8273,1441.3859,1024.7181,848.1714,727.2547,550.1975,409,1906
2,24.4,0,0.8,89,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,901.4872,3648.711,3491.8865,1942.4195,1553.1928,1169.4511,949.5543,464.6087,807.2646,242.6387,5483.8126,1970.7042,1508.4512,1048.8488,929.0227,716.0606,539.6388,438,1755
