"y","past_return","bus_passenger","sub_passenger","temp","m20","m30","m5","wet","m25","m50","f20","f0","m35","m0","f15","m45","m60","f50","f70","m55","m40","f25","f40","f30","f65","f35","cloud","dust","f60","wind","m65","m70","f45","f55","sunny","rain","most_use","semester","X8_9","X21_22","X19_20"
0,0,13,0,-1.6,2801.692,1753.8279,445.6092,78,3470.7597,799.5994,5009.4618,346.8314,1304.0884,450.7315,605.7831,963.7398,524.7697,692.8638,1197.8386,700.7751,887.1485,3645.3716,703.2089,1906.5811,506.116,1233.1164,0,27,633.1964,2,408.4671,795.8666,781.8964,655.9734,0,0,21124.8989,0,0,0,0
0,0,37,12,-2.2,2779.9815,1744.4878,433.3701,76,3507.3218,795.2073,5006.1417,346.6203,1310.1349,446.1981,584.2396,1006.9669,518.97,704.1759,1176.5258,705.018,867.3928,3644.9303,708.6911,1913.1474,492.5156,1208.7816,0,40,630.0459,2.5,417.227,775.9919,788.2734,669.6746,0,0,21114.927,0,0,0,0
0,1,73,533,-2.9,2804.2118,1755.528,436.69,74,3528.7522,823.1289,4987.1576,346.2872,1302.2315,445.893,608.1986,1001.119,520.1243,697.6113,1188.0812,727.137,922.3312,3658.787,729.2817,1936.3364,517.363,1209.1864,0,30,652.5745,3.3,443.7448,811.6538,823.8623,664.3869,0,0,21182.1909,0,0,0,0
1,0,165,879,-3.6,2743.7162,1757.5362,457.1604,73,3460.1136,859.3558,4950.9677,349.9687,1358.1896,462.159,581.5113,1011.561,559.0654,718.2116,1204.6782,801.5231,929.9184,3614.7621,756.5117,1956.8949,531.4881,1277.9817,0,33,665.3061,2.6,455.1808,810.804,845.7905,691.5141,0,0,21120.162,0,0,0,0
1,2,409,2390,-4,2700.5523,1771.1274,489.7856,76,3341.18,952.5671,4735.728,393.2866,1409.4014,497.5077,621.6162,1171.3598,608.9792,801.5529,1270.5529,948.0406,1006.0616,3485.6262,762.7603,1936.5794,567.9657,1283.4648,0,37,672.485,2.5,471.0293,819.309,926.4106,786.05,0,0,20663.6595,0,0,0,0
8,5,703,4454,-4.6,2567.7235,1673.442,708.9889,75,2885.0788,1030.6452,4435.8508,411.0521,1439.1881,429.8143,755.4508,1247.1875,656.0574,911.8173,1310.776,923.6226,1050.2679,3148.3347,898.8889,1764.2484,569.5154,1373.5342,0,42,761.902,1.9,528.4385,862.0225,1050.9343,817.9676,0,0,19287.4005,0,1,0,0
3,3,563,2763,-4.3,2525.5709,1657.2913,802.3288,73,2692.5035,1049.6416,4089.8537,436.1389,1484.9312,476.2704,742.958,1271.5629,735.4294,933.4412,1362.727,1016.4731,1067.1779,2878.7932,1023.4973,1700.6607,623.2557,1351.6933,0,41,771.5786,3.8,507.5462,895.6861,1169.6089,901.2309,0,0,18381.2978,0,0,0,0
4,1,339,1469,-3.5,2566.0131,1662.6421,745.1764,66,2649.8149,1116.5761,4018.2643,401.6917,1626.0089,564.9719,707.7921,1334.0195,752.9536,988.5911,1389.6236,1080.6244,1142.6576,2853.2876,1124.0373,1726.2785,602.1127,1417.7404,0,43,805.8685,2.8,535.5387,882.974,1149.9966,975.3952,0,0,18520.0498,0,0,0,0
1,2,308,1379,-1.9,2691.9563,1649.5387,871.9803,55,2658.0089,1104.4923,4008.8564,450.879,1552.6038,565.6571,769.4529,1308.7639,770.371,969.2849,1418.5423,997.706,1203.1293,2936.7126,1119.5857,1713.4265,563.289,1472.2093,0,42,790.0707,3.2,506.5349,842.2518,1169.7304,928.1541,0,0,18683.3125,0,0,0,0
3,4,370,1599,-0.6,2795.5505,1658.6124,870.0727,45,2720.6444,1094.7253,4202.652,490.2858,1497.8116,433.2093,1064.8502,1313.2655,768.8867,967.2959,1323.5624,1018.4863,1156.5536,2971.0811,1054.4294,1695.3672,586.3449,1468.1053,0,43,808.3733,2.5,493.4305,896.2076,1216.4054,930.3996,0,0,19009.8245,0,0,0,0
2,3,467,1782,-0.5,2844.3175,1656.7619,989.5104,43,2704.3944,1142.2775,4289.9368,497.7917,1506.2213,429.6683,1102.9943,1326.4952,794.5583,993.7276,1423.9683,1120.3341,1171.0539,3010.1518,1098.4005,1759.9491,632.3722,1465.6131,0,43,816.125,2.9,518.293,894.3292,1239.7109,1014.2967,0,0,19237.3459,0,0,0,0
1,2,409,1826,0,2991.9275,1687.9267,937.4322,37,2684.0141,1180.6273,4528.7112,570.3768,1569.0751,454.1507,1232.4237,1339.2199,744.8914,1053.8112,1356.8135,1063.6873,1293.9246,2990.4077,1105.8834,1747.3041,637.2655,1468.4375,0,45,843.3569,3.6,491.0259,974.4273,1216.8104,1048.0621,0,0,19667.8039,0,0,0,0
2,3,534,2153,0.9,3013.6792,1684.6875,1068.2919,32,2816.5996,1160.9242,4624.7426,602.7906,1632.6032,486.001,1546.4401,1305.28,755.3437,1031.6571,1363.4909,982.3819,1260.19,2983.4293,1031.82,1740.7127,665.3859,1473.7527,0,52,867.7802,3.5,552.0688,873.5649,1182.3616,1045.2699,0,0,19970.2068,0,0,0,0
2,1,543,2758,0.7,3258.2331,1699.522,1374.2412,29,2808.911,1059.9317,4815.212,633.0531,1582.6272,521.1488,1858.1393,1227.5617,730.1684,956.938,1307.8821,970.1476,1269.5939,2975.8739,957.4987,1672.2686,578.8968,1409.7165,0,36,775.1386,3,562.3241,877.7466,1122.2438,977.017,0,0,20222.3643,0,0,0,0
6,3,654,3630,-0.4,3736.9267,1699.5822,1558.3154,29,3008.4172,1065.7813,5033.8087,579.4513,1699.7198,470.0364,2189.9791,1269.0243,702.3097,882.2542,1276.415,951.0715,1295.1382,3154.2415,892.226,1704.994,591.7059,1383.1168,0,35,746.8165,2.8,507.3438,886.4459,1026.0213,896.1653,0,0,21420.8069,0,0,0,0
3,8,905,4137,-1.7,4175.1044,2077.9551,1622.1074,31,3700.5412,1078.443,5798.6708,505.1516,1909.7167,471.4909,2240.3257,1403.997,721.0145,941.8321,1290.1995,1041.3257,1379.2063,3973.6604,1015.6965,2123.0683,622.002,1501.48,0,34,745.109,2.2,478.6264,801.7977,1146.1821,917.0961,0,0,25260.1969,0,0,0,0
5,7,730,2757,-2.6,4419.1781,2093.9431,1557.8975,35,3839.9021,1000.8044,6041.0025,537.752,1760.4638,499.3686,2253.256,1246.116,673.3507,855.3406,1262.536,889.6418,1237.8793,4167.7493,880.7411,2169.1348,571.6492,1409.6378,0,33,746.7407,0.7,497.7653,840.2927,951.9932,938.6701,0,0,25901.0115,0,0,0,1
4,3,652,3519,-2.5,4050.6744,2158.7032,1269.1329,34,3759.2817,989.9876,5777.427,469.6017,1628.7147,482.9153,1904.7227,1224.347,637.75,825.7104,1226.7881,829.998,1114.4729,4063.2589,849.1998,2048.6651,595.7314,1394.9223,0,26,732.5094,2.5,489.8588,790.273,960.5351,895.873,0,0,24881.6473,0,0,0,0
4,1,824,4445,-3.5,3229.9279,2055.1527,849.88,37,3591.9289,891.6476,4976.072,415.4266,1508.3825,530.3913,985.2175,1122.9576,653.1591,827.717,1179.2421,784.0163,1053.7061,3757.592,816.937,1966.2933,557.9976,1346.114,0,30,705.2109,0.8,463.3358,824.7854,915.8512,810.0082,0,0,22431.4633,0,0,1,0
3,2,384,1263,-4.4,3015.9655,1921.5068,555.8951,41,3559.623,829.5264,4907.8057,452.6118,1373.7068,464.2915,818.371,1056.3934,627.6015,769.299,1179.462,754.1582,1036.0955,3695.7545,805.8697,2054.8981,556.9318,1351.0216,0,39,719.7761,1,463.4324,825.1418,910.2341,750.2842,0,0,21880.282,0,0,0,0
1,3,171,304,-5.1,2741.6409,1814.2849,493.0383,42,3445.6412,740.6995,4923.6254,337.0844,1260.9501,430.4211,618.6153,961.1983,553.6753,732.9114,1189.3007,697.7786,894.8169,3633.3975,712.0011,1900.2941,481.9518,1226.3562,0,38,655.5735,1.5,410.0242,772.3474,712.8872,669.7334,0,0,20946.1903,0,0,0,0
2,1,65,1,-5.6,2804.8499,1816.806,485.2308,45,3471.05,742.1624,4946.6068,338.3385,1231.2925,463.7496,638.3783,961.5483,522.324,718.6989,1182.2962,676.3594,912.2503,3617.2127,691.204,1906.1708,476.1428,1263.7848,0,39,660.1451,1.3,413.5405,781.3908,707.5146,676.7742,0,0,21057.7735,0,0,0,0
0,0,17,0,-6,2803.609,1798.4028,517.4785,48,3447.8615,756.5019,4938.8003,346.4119,1212.7513,482.5646,670.9914,949.3753,524.8788,717.0778,1207.2392,686.2011,917.9087,3654.633,703.2812,1921.6897,474.5378,1237.7062,6,37,660.0677,1.3,414.4396,782.5851,701.5286,690.6971,0,0,21015.4538,0,0,0,0
1,1,19,0,-6.6,2798.212,1784.7372,493.4241,49,3435.3492,766.1009,4936.599,349.0026,1215.3463,475.468,668.6242,958.5225,501.0067,721.3048,1200.7445,687.2364,909.1889,3691.7005,699.9549,1950.5218,484.7861,1258.0358,0,35,644.3496,2.2,409.597,781.3408,695.8045,676.8048,0,0,21070.5018,0,0,0,0
0,2,13,0,-7,2839.5731,1750.2316,500.7314,52,3440.3751,742.4207,4943.5125,370.6127,1226.9726,499.4808,678.6348,960.3698,515.8853,709.6823,1217.0649,688.3981,909.9922,3698.9595,709.6838,1935.9849,469.9149,1273.593,0,36,642.6093,1,398.82,776.3321,704.1617,680.5889,0,0,21109.2023,0,0,0,0
0,0,37,12,-7.2,2820.9895,1744.212,499.6189,52,3451.7501,733.7693,4987.5214,381.632,1211.9458,491.2428,670.3431,974.0201,524.7709,717.0835,1200.6546,712.1095,928.8003,3705.7365,717.9554,1945.8215,455.1418,1268.6953,0,42,650.1219,1.9,407.5604,777.9506,711.3062,699.9952,0,0,21136.6721,0,0,0,0
0,1,73,533,-7.3,2842.5515,1763.6548,481.4079,54,3478.0602,723.1921,4976.4909,404.7311,1239.7007,489.5298,666.1173,999.5204,521.3198,725.108,1206.3331,711.5819,934.6902,3738.8821,718.1476,1980.2451,481.4927,1260.0986,0,35,656.8425,1.8,413.3529,792.1598,730.8193,699.1136,0,0,21279.6839,0,0,0,0
0,1,165,879,-7.6,2825.7755,1765.5455,500.7994,55,3449.5003,794.6455,4927.9203,364.1278,1245.02,456.4535,646.3455,990.0505,530.958,743.6827,1191.4505,791.3077,922.2871,3706.9504,759.3347,1947.9,516.3436,1289.5483,6,40,689.5152,2.4,425.3057,812.1216,713.6146,729.8877,0,0,21158.1603,0,0,0,0
3,1,409,2390,-7.7,2786.3893,1778.6537,457.4312,57,3343.4782,923.3035,4822.5069,424.6022,1409.0259,426.4479,652.1441,1145.8054,590.1475,832.0302,1234.1795,825.7137,1060.4327,3566.3979,809.3612,1900.0812,504.9579,1297.6226,7,41,709.0737,2.3,446.152,799.4512,811.2247,840.5197,0,0,20904.1557,0,0,0,0
6,5,703,4454,-7.5,2577.6412,1620.1198,596.2558,58,2930.9373,1067.3595,4545.3299,450.2952,1373.2947,402.2292,690.2456,1093.0194,690.2943,924.6223,1270.5417,885.5022,1070.84,3203.5405,885.6897,1828.1569,530.0965,1336.2544,7,44,763.5693,2.6,503.9147,850.2804,884.67,894.4149,0,0,19415.2747,0,1,0,0
5,4,563,2763,-6.4,2504.3141,1555.5334,676.0576,56,2718.9466,1124.7572,4190.6382,513.298,1338.0577,445.0286,696.807,1250.0208,713.9206,961.8928,1372.3668,987.0627,1089.6847,2922.5586,960.1705,1709.1042,565.6465,1361.8976,7,31,786.12,0.9,546.9377,920.0955,951.2107,932.4923,0,0,18301.0504,0,0,0,0
2,3,339,1469,-4.4,2575.883,1564.3917,755.8631,50,2741.5037,1068.1668,4145.0578,480.8359,1448.5316,435.2444,821.3495,1269.4163,719.9369,976.2988,1388.2712,1022.4542,1170.7645,2833.1156,1052.7098,1720.2381,584.6982,1465.8649,8,44,826.4779,1.3,544.8752,909.8634,1056.0268,980.5778,0,0,18494.5864,0,0,0,0
0,0,308,1379,-2.4,2610.7795,1592.4525,883.0221,46,2697.6369,1056.1659,4107.8265,517.5629,1439.6284,516.8689,910.7332,1204.6195,710.4745,965.6046,1364.9849,1017.8358,1259.185,2958.7394,1133.1315,1617.9179,623.0919,1435.3185,10,46,823.1101,1.5,507.085,936.9902,1092.4421,1006.2098,0,0,18460.2996,0,0,0,0
0,1,370,1599,-0.6,2861.982,1603.4921,757.1266,41,2742.3477,1056.7712,4277.7087,488.8472,1483.1251,432.2067,980.6779,1232.9358,749.1417,998.6057,1234.861,940.0276,1198.9597,2968.0072,1089.3076,1683.5546,619.2322,1453.2256,10,54,789.9385,2.3,503.3555,978.1981,1059.2734,937.6466,0,0,19073.443,0,0,0,0
4,5,467,1782,0.5,2921.7887,1671.4248,937.2301,37,2726.1302,1169.2213,4358.3839,632.8631,1521.8152,467.2198,1147.1794,1328.1765,743.1703,1010.9872,1238.3729,1029.7398,1196.0328,2865.9786,1126.269,1654.6865,611.5315,1521.5787,10,52,817.3868,2,516.0204,950.5563,1086.3815,990.2168,0,0,19241.7866,0,0,0,0
1,2,409,1826,1.3,3029.5296,1728.0743,1004.7249,35,2752.27,1130.985,4520.3603,580.2782,1510.499,523.4519,1354.9482,1314.2073,734.7522,1033.8839,1251.788,1001.8198,1243.6034,2883.6704,1152.9498,1752.1457,619.8731,1522.5026,10,51,818.6951,2.3,552.1517,961.8978,1130.2733,1006.2126,1,0,19699.0519,0,0,0,0
4,2,534,2153,1.7,3088.8297,1729.8699,1200.7496,36,2861.2712,1054.2821,4615.5504,574.8059,1541.0543,523.4234,1536.2369,1290.724,703.9489,996.866,1327.7908,928.5539,1241.8475,2964.5801,1094.2499,1734.3122,610.056,1544.8454,10,49,810.0181,1.5,537.0426,944.3051,1088.9487,1004.2336,1,0,20080.3132,0,0,0,0
5,3,543,2758,1.8,3218.7427,1712.6398,1370.8304,36,2938.594,1026.7982,4898.5381,541.2881,1560.9858,462.081,1802.8236,1226.5677,680.9115,973.3887,1277.2771,976.748,1209.665,2991.8163,1039.0558,1648.9586,577.2199,1415.5244,10,49,774.7603,1.3,531.5554,925.7484,1060.5371,959.1355,1,0,20385.7997,0,0,0,0
4,10,654,3630,1.4,3592.0114,1729.9652,1708.9523,38,3081.7565,1006.8772,5166.1776,504.9309,1602.4372,517.6759,2114.3699,1240.6573,680.438,932.8818,1270.6503,985.0915,1202.3741,3189.9537,1004.9255,1752.6285,583.7802,1433.8211,10,50,746.9095,1.2,478.1139,905.2865,996.8984,919.3602,1,0,21548.7512,0,0,0,0
8,5,905,4137,0.7,4045.7786,2067.4543,1878.2507,42,3632.8523,978.198,5840.3126,458.4481,1690.9901,476.6288,2328.6729,1284.3955,688.5434,1012.0697,1235.673,974.52,1216.5459,4007.6916,1065.8853,2206.7941,610.5533,1632.7299,10,73,752.8192,2,505.533,915.633,1061.4715,971.0346,0,0,25124.6035,0,0,0,0
5,9,730,2757,0.1,4130.0855,2101.4152,1799.2747,42,3848.3147,924.0806,6094.8715,434.1231,1632.2916,473.301,2301.9008,1211.9287,675.8487,946.7451,1231.2718,918.758,1131.2558,4106.3751,980.8542,2138.6823,603.7624,1648.1679,10,82,704.3916,1.3,471.6176,882.3974,1052.2321,850.6365,0,0,25700.2038,0,0,0,1
4,1,652,3519,-0.6,3839.492,2034.7251,1485.5817,44,3763.9719,911.6234,5873.572,461.3982,1521.6794,486.9643,1942.693,1176.7038,588.2312,908.1559,1247.5894,907.1108,1146.0455,4059.1331,941.1628,2075.4238,615.0753,1540.7638,9,78,744.3104,1.6,487.8744,882.0477,1062.8854,830.883,0,0,24708.7611,0,0,0,0
8,6,824,4445,-1,3155.8753,1944.6477,842.9634,46,3534.1431,924.0112,5143.4073,455.1051,1523.1841,492.7192,1128.991,1173.1242,600.2506,875.9373,1226.8523,870.0983,1114.4628,3809.9785,923.382,2035.6102,600.2293,1419.2462,8,68,747.4844,2,460.746,892.3545,931.2939,838.5855,0,0,22566.0924,0,0,1,0
4,2,384,1263,-1.3,2888.0512,1871.5158,617.4476,46,3534.5626,832.5151,4978.618,460.7364,1353.0831,467.948,800.6874,1098.9758,568.3649,828.5044,1162.5476,810.0104,1043.1623,3749.5508,881.9749,1985.1965,585.3484,1356.5203,7,67,718.5013,2.2,428.6366,881.1481,851.1446,769.7463,0,0,21717.0983,0,0,0,0
1,5,171,304,-1.9,2725.8432,1805.2209,485.1722,48,3505.2319,738.7464,4996.1149,311.6862,1312.6947,486.8413,657.2524,1001.2015,551.5991,726.2676,1168.7657,734.4792,911.5343,3681.0111,731.6472,1873.6803,525.774,1222.6284,8,69,624.9407,1.2,426.4844,812.207,733.4287,711.664,0,0,21122.4254,0,0,0,0
0,2,71,0,-2.5,2765.4938,1809.4288,495.0426,53,3497.8968,736.2446,5039.1197,327.3134,1281.6702,458.345,677.9427,1013.7634,526.3638,728.9382,1133.0606,741.1644,883.1899,3692.5747,725.8642,1899.173,505.4817,1235.1833,7,66,639.6066,1.7,442.0276,796.1369,724.9956,692.9651,0,0,21220.5403,0,0,0,0
0,1,23,0,-3.1,2786.1166,1830.4885,476.8808,53,3499.6137,718.045,5004.5189,340.2212,1269.0922,477.0877,694.4675,1013.8123,521.766,740.8782,1130.471,713.5802,868.5323,3684.6999,714.7589,1905.1784,504.6834,1239.2033,0,70,632.9334,1.5,422.3068,780.6793,728.1194,681.3852,0,0,21218.9115,0,0,0,0
1,0,17,0,-3.7,2818.2734,1811.3189,513.6014,55,3534.4788,748.7977,5008.0168,317.2813,1245.3405,418.0031,708.0799,983.5934,516.9671,720.3157,1164.3847,721.393,875.802,3680.4839,720.518,1919.9065,511.5867,1228.5692,0,71,645.6399,0.9,439.6261,773.2306,719.3336,680.7326,0,0,21246.388,0,0,0,0
0,3,21,0,-4.5,2778.3579,1821.6173,515.5136,59,3545.7381,736.15,4966.1025,330.15,1225.0948,419.6764,714.7073,1003.4115,519.2479,705.6134,1155.9727,716.1862,876.4111,3711.7306,714.0227,1928.0063,518.6519,1239.2938,0,60,660.754,1.6,447.5487,763.1355,707.9885,672.359,0,0,21215.9413,0,0,0,0
0,1,36,7,-4.8,2780.5806,1821.7793,501.3521,62,3545.0453,737.8118,5015.1474,336.2309,1234.8361,422.1544,703.6267,998.7819,514.7797,713.8558,1179.1844,719.3895,865.3585,3741.9028,707.7436,1916.0988,491.9447,1240.7358,0,59,652.4215,2.1,430.2526,789.372,680.0894,700.7122,0,0,21296.1261,0,0,0,0
1,0,79,549,-4.6,2767.0336,1812.68,474.9079,62,3509.9574,746.7405,5054.0981,339.4033,1215.4999,443.4311,712.9253,1008.8125,520.5682,738.4226,1194.9703,758.696,895.7122,3712.881,716.611,1922.7526,520.7774,1261.5443,0,58,634.9939,2.8,453.3727,834.819,717.04,700.029,0,0,21256.4469,0,0,0,0
0,0,190,840,-5.4,2765.6896,1838.6591,480.9182,60,3477.111,759.8974,5032.8659,334.1769,1265.0238,426.0456,698.6146,1026.215,557.2018,738.4536,1190.9673,801.0049,910.1391,3704.9738,758.5705,1902.8353,533.0984,1286.6959,0,57,665.6662,2.2,415.8532,829.4821,731.6237,704.4742,0,0,21273.8544,0,0,0,0
2,0,382,2408,-5.5,2712.3928,1850.4013,477.8777,60,3349.1429,866.0032,4911.043,399.6969,1350.7484,433.8309,690.8519,1094.459,614.6091,768.5667,1197.7868,895.3446,1114.3119,3621.1591,828.1219,1908.0433,551.6661,1334.6531,0,57,703.2221,1.5,469.4233,848.9536,789.0511,821.6775,0,0,21037.5839,0,0,0,0
9,6,798,4521,-5.9,2510.2592,1708.304,529.3628,62,2965.945,966.3935,4577.0961,378.0776,1443.8821,434.9017,692.9302,1205.135,667.8144,911.872,1380.4266,982.1754,1056.3386,3240.4111,932.0352,1737.5508,584.2306,1311.672,0,62,746.6684,2.5,475.536,830.0255,905.0192,860.2866,0,0,19495.1203,0,1,0,0
6,6,535,2779,-5.1,2491.2461,1618.895,729.1295,62,2707.7563,1054.5811,4154.1002,362.3099,1442.563,429.1649,852.1718,1343.5304,728.4245,950.1574,1451.9185,926.4729,1179.7429,2870.9255,980.0643,1638.3826,608.15,1286.8968,0,67,769.8042,2.3,526.9562,853.937,1037.6785,988.9927,0,0,18210.7655,0,0,0,0
1,1,383,1542,-3,2490.9356,1528.1069,804.439,53,2676.2793,1093.3679,4060.0781,405.5688,1469.5658,444.5838,898.2249,1315.2247,759.5426,933.4435,1390.8253,1092.3515,1182.1001,2875.7551,1061.6199,1607.1841,617.7173,1331.1931,0,62,790.2159,2,546.0655,924.8026,1089.7515,962.7143,0,0,18039.098,0,0,0,0
3,4,321,1360,-1.1,2506.3805,1593.5672,849.8831,41,2675.3376,1042.8067,4105.3856,492.251,1455.9611,484.4217,967.8594,1253.2676,729.1875,963.9306,1357.3101,1048.5879,1166.1954,2923.9935,1097.5142,1671.6272,615.4118,1413.5717,0,52,787.3777,2.7,500.0299,837.6758,1086.4054,989.263,0,0,18345.8244,0,0,0,0
1,6,378,1634,0.3,2629.1948,1620.3242,733.1055,35,2734.7321,1041.5243,4231.7063,589.6873,1487.4814,456.497,1095.7959,1267.8483,735.0112,950.0097,1392.7596,1084.259,1153.743,2888.7594,1125.6536,1741.5465,640.4325,1420.2365,0,58,810.9914,3.4,480.4861,928.5626,1139.3816,982.0331,0,0,18753.9812,0,0,0,0
2,3,473,1901,1.7,2803.6428,1631.5152,777.0189,33,2742.9254,1091.2253,4400.8707,651.9014,1491.6646,477.161,1286.7591,1278.4626,763.659,972.8018,1310.6514,1148.392,1167.8932,2940.9951,1147.7357,1704.2663,685.8402,1465.8026,0,53,780.7081,4.2,496.6182,943.9138,1117.7551,1007.8737,1,0,19181.6827,0,0,0,0
4,3,507,1856,2.8,2948.9347,1639.3873,927.6003,31,2735.4908,1141.7671,4588.4278,696.3489,1595.6954,540.113,1562.5994,1348.6224,754.8811,1039.1849,1335.756,1085.1446,1218.2919,2929.4599,1131.1083,1705.1164,675.4948,1441.1287,0,59,802.4767,4.2,509.4384,958.0808,1152.1156,950.2714,1,0,19583.641,0,0,0,0
6,3,513,2286,2.8,3110.9762,1717.7176,1058.8059,31,2829.0337,1077.7064,4653.4628,632.4625,1579.6087,559.5933,1709.2088,1323.6466,764.9445,1002.07,1381.4521,1116.6357,1203.0604,2948.0913,1085.9842,1749.2959,646.3314,1340.4747,0,67,771.9594,2.6,491.9404,919.131,1105.1518,993.8487,1,0,19928.6609,0,0,0,0
4,0,555,2830,3.1,3306.7045,1731.0035,1386.7166,31,2910.6127,1080.6341,4895.5607,599.5385,1534.2658,595.5164,2001.143,1254.171,734.6416,1032.0568,1245.2536,1016.6768,1170.4626,2930.3581,1051.2128,1643.9713,620.9333,1330.4894,0,49,772.0241,1.6,489.8572,890.8632,1086.183,910.2923,1,0,20282.966,0,0,0,0
5,10,647,3608,2,3729.0274,1780.3294,1688.565,33,3020.0523,1072.8606,5185.5534,609.2916,1627.733,536.4125,2248.4339,1323.9564,714.9201,988.0769,1243.5413,992.8577,1212.9772,3113.5551,1005.8055,1696.5351,591.2743,1347.7172,0,49,729.1137,2.2,540.4582,847.6854,1038.2229,922.8827,1,0,21500.5029,0,0,0,0
3,7,883,4116,0.7,4266.5776,2104.0734,1790.7025,35,3563.6936,1110.6809,5945.3535,499.506,1815.3616,593.0981,2386.5336,1401.9515,747.0125,1023.379,1270.7547,971.3395,1315.4336,3963.6664,1102.9692,2131.4114,612.8807,1525.5951,0,52,760.8493,2.2,473.8679,939.1772,1177.3614,928.8627,0,0,25315.7326,0,0,0,0
4,8,756,2681,0,4410.9092,2108.0514,1749.0644,37,3689.5483,1009.3917,6224.9751,460.82,1747.9277,601.3408,2314.445,1343.4769,725.1271,895.0218,1311.325,875.3681,1263.136,4046.367,1031.8433,2180.7051,572.4298,1429.8093,0,49,737.5225,3.2,451.1185,884.0594,1108.9954,878.7137,0,0,25838.2931,0,0,0,1
9,1,656,3691,-1.2,4116.3687,2118.4013,1533.1807,41,3702.9572,920.4722,6022.0874,404.2532,1591.6307,498.4951,1949.2074,1277.0801,652.4343,883.4666,1223.8172,836.1002,1178.7441,4051.5313,910.5866,2130.9852,597.1872,1390.1517,0,51,678.8321,1.8,433.4512,873.7326,940.6335,847.9577,0,0,25124.1135,0,0,0,0
6,4,860,4890,-1.9,3355.4986,1892.0549,795.5882,43,3515.735,874.3986,5049.4117,455.9447,1544.932,561.0235,980.5884,1207.8859,638.713,848.9077,1256.3818,804.3689,1119.3807,3781.2139,869.2397,2030.8804,582.9558,1313.4913,0,47,678.3691,1.8,431.0549,798.6571,901.7213,806.8394,0,0,22483.2178,0,0,1,0
4,2,439,1353,-2.7,3031.42,1856.3923,689.925,47,3450.0394,806.0625,5022.2071,420.7115,1463.4172,540.4417,747.4716,1109.8532,615.3066,797.6767,1200.983,797.3206,1023.9591,3739.4259,869.694,2035.9941,580.1228,1298.1265,0,62,683.9038,1.7,426.0062,826.224,883.0656,751.8318,0,0,21897.0225,0,0,0,0
4,0,172,330,-3.4,2763.1811,1797.3658,499.9078,50,3530.7779,737.0367,5085.3867,338.9321,1313.0372,449.0944,680.381,1061.3546,566.6822,728.083,1163.6158,685.4949,932.8175,3675.0727,770.5275,1885.3039,521.431,1179.1525,0,66,646.7358,1.6,413.9627,774.4869,725.3803,690.0191,0,0,21229.2778,0,0,0,0
1,2,82,0,-4.2,2769.9698,1789.4639,499.8851,52,3526.5295,716.9923,5070.0387,316.2951,1304.0931,465.6439,663.6361,1070.9973,544.2668,717.8279,1142.7692,688.5591,900.4401,3652.2394,786.05,1931.955,524.1968,1219.7126,0,70,627.0878,1.3,393.1114,749.9617,746.3827,675.9472,0,0,21264.002,0,0,0,0
0,1,21,0,-4.5,2775.9512,1810.2923,480.7031,54,3554.3337,743.5398,5067.387,333.5431,1260.1155,479.7673,665.25,1043.3499,518.4933,710.4544,1135.6772,691.2845,915.8945,3669.5737,768.3348,1928.9618,519.8637,1178.4694,0,64,624.6749,0.9,394.6711,775.5116,738.2892,669.8262,0,0,21245.0846,0,0,0,0
1,0,31,0,-4.8,2838.0784,1825.1865,470.754,57,3536.5222,730.2592,5110.9426,333.5689,1267.5323,460.781,659.4258,1047.3797,514.7991,717.9522,1136.5285,682.0138,935.4252,3694.5601,762.29,1931.8855,531.599,1181.4535,0,63,622.5838,1.1,391.9787,752.7613,770.2627,664.0198,0,0,21386.1611,0,0,0,0
1,0,21,0,-5,2842.6456,1830.804,487.2957,56,3511.4113,718.3363,5087.2607,321.1588,1273.4056,436.8576,667.8139,1051.9296,521.0605,709.3169,1146.0734,695.7045,925.1746,3665.9181,778.9695,1934.8265,525.4984,1204.1318,0,70,628.7115,1.2,389.1261,751.0437,772.7135,676.0029,0,0,21350.4036,0,0,0,0
0,0,37,10,-5.3,2854.5954,1801.6412,510.6402,58,3508.602,730.784,5102.841,321.8031,1259.798,429.3317,654.7533,1057.1199,533.6011,706.3353,1188.1349,651.6932,920.7813,3721.4543,782.3892,1944.8068,514.7444,1230.8025,0,61,609.1766,0.6,405.5522,753.5957,760.3401,667.0799,0,0,21424.5412,0,0,0,0
0,1,84,536,-5.4,2838.5287,1814.7575,473.3541,57,3481.0991,759.0664,5109.076,310.256,1260.5024,441.7588,632.901,1053.0847,536.4901,715.4235,1202.9087,675.5704,945.4099,3706.5981,786.1678,1941.0249,529.4745,1195.2169,0,65,642.2429,1.4,394.3463,803.2578,761.8397,701.9946,0,0,21346.8036,0,0,0,0
0,0,170,830,-5.7,2790.4047,1796.3543,504.684,59,3465.1617,796.9496,5104.3079,327.4507,1329.0456,420.6822,639.5548,1069.0534,541.716,717.7542,1253.7399,740.2558,889.2553,3665.7553,773.0044,1957.4003,535.2116,1242.349,0,72,641.3467,1.6,416.3324,835.42,803.3708,746.2684,0,0,21350.7788,0,0,0,0
