"y","past_return","m20","m25","f15","temp","bus_passenger","f45","X17_18","sub_passenger","f50","m30","f20","wet","m50","m5","f55","m55","f70","f0","most_use","f30","X14_15","f40","f25","m0","m35","X16_17","m65","m40","m60","m45","f35","f60","m70","f65","dust","sunny","wind","cloud","X9_10","X12_13","semester","rain","X18_19","X11_12"
4,2,3285.0428,3442.6572,1261.1682,31.8,372,953.3589,0,1727,815.6845,1817.8438,4676.1443,63,899.9295,813.3522,788.618,821.9284,1303.8643,722.8582,21370.2534,1842.9897,0,883.734,3459.9332,659.0956,1482.5106,0,394.444,1102.4584,575.1081,1017.7457,1363.1318,658.0763,829.6465,580.8008,64,1,1.2,4,0,1,0,0,0,0
6,2,3394.0459,3454.6154,1450.8454,32.3,467,983.5946,0,1908,840.2583,1916.9536,4926.6548,63,914.4659,890.2564,822.2071,888.8355,1303.5728,995.9721,22156.721,1930.0524,0,1004.6832,3529.1441,675.7124,1561.4317,0,406.3387,1163.0919,614.0949,1082.5828,1443.8231,669.9764,769.2811,589.5618,63,0,0.7,5,0,0,0,0,0,0
3,3,3505.9295,3474.9759,1686.606,33.5,447,1017.2211,0,2077,878.5586,1982.8576,5140.3119,56,970.3896,1047.6741,826.6992,916.1826,1367.8163,1121.7306,22733.2061,1960.9673,1,1108.5522,3679.5968,685.214,1600.0023,0,450.9985,1182.3963,615.5953,1116.7299,1388.5648,691.7489,809.0975,622.6549,58,1,1.3,3,0,0,0,0,0,0
2,8,3709.5904,3646.1937,1873.7608,34.4,477,1066.193,0,2357,841.2117,2065.7881,5189.4938,50,961.0914,1213.8747,785.9532,855.1582,1313.047,1198.8634,23537.6301,2038.9219,0,1072.7048,3793.6657,718.2739,1605.8267,0,411.5347,1185.2934,593.6555,1130.4889,1488.1498,705.0409,775.253,663.2257,58,1,1.9,2,0,0,0,0,0,0
1,0,3824.1505,3830.8845,2013.2285,35,609,1021.5271,0,2631,867.0561,2082.7302,5320.4983,48,990.3409,1329.7882,861.9957,884.8345,1293.4603,1306.2507,24158.9977,2092.4042,0,1075.3712,3901.4128,805.8304,1647.3852,1,437.3799,1167.3614,599.0927,1137.4527,1459.532,711.9003,865.1052,657.115,63,1,1.8,6,0,0,0,0,0,0
5,3,4084.7032,3918.7179,2099.0324,33.2,618,1010.4995,1,2897,859.3342,2122.7226,5882.2223,58,933.4774,1430.7548,843.8014,869.159,1221.7894,1078.9202,25185.8799,2022.2052,0,933.9188,4049.0205,694.087,1663.858,0,429.03,1112.7107,609.27,1098.4697,1442.4302,670.3876,845.3843,615.6149,78,1,3.9,7,0,0,0,0,0,0
3,6,4533.9421,4132.3013,2096.847,32.1,526,995.147,0,2755,894.3349,2149.8552,6201.4087,61,984.8902,1477.5149,862.053,872.42,1322.3801,976.6246,26191.2404,1969.26,0,937.0298,4128.3813,750.9259,1646.5947,0,420.5242,1059.6502,623.2502,1089.5936,1429.4971,667.778,866.5399,603.4199,78,1,2.7,10,0,0,0,0,1,0
0,2,4627.504,4152.1926,2071.6261,30.7,548,1019.6362,0,2724,895.7174,2223.6142,6287.3004,64,950.5218,1484.8826,873.1248,854.086,1340.5661,757.9718,26501.8999,1969.7275,0,896.2473,4196.9114,757.5105,1600.089,0,455.379,991.1807,670.0168,1059.2961,1444.5608,676.0887,888.1586,564.8061,45,1,2.6,10,0,0,0,0,0,0
3,3,4573.7736,4204.045,1855.5158,30.1,575,971.352,0,3090,883.3645,2189.3458,6443.518,64,928.1136,1359.5201,872.4189,863.6194,1333.8513,649.572,26555.0844,1955.614,0,860.9225,4181.2064,645.1494,1557.3733,0,437.6697,1043.9399,600.0963,1007.4234,1450.2083,693.2906,831.2805,579.5924,30,1,2.6,10,0,0,0,0,0,0
4,1,4616.5651,4152.9383,1527.8963,29.2,584,903.7605,0,2831,824.392,2123.5894,6492.0711,64,929.5913,1179.3201,845.8243,860.0822,1285.6046,541.3653,26433.7545,1977.9967,0,785.5936,4167.4755,579.9432,1486.3518,0,450.0879,1066.3713,610.4755,940.7132,1416.7666,674.1653,833.5476,543.0022,29,1,2.6,10,0,0,0,0,0,0
7,4,4363.1098,4037.2496,1383.1728,28.5,490,884.4541,0,2591,816.2544,2101.2734,6171.48,59,908.2313,1016.3709,822.9646,847.4979,1309.2921,530.8371,25504.7894,1923.3117,0,795.4453,4086.6792,580.3506,1456.9834,0,420.7399,1035.4635,600.9872,1000.4063,1364.7023,665.3552,827.7078,533.7678,21,1,2.2,10,0,0,0,0,0,0
3,8,4151.6195,3876.4208,1055.4599,28.2,382,733.836,0,1380,746.9491,1997.7005,5968.9597,55,764.7311,811.7897,668.6216,841.7928,1231.0335,310.2428,24600.2615,1906.378,0,757.4411,3986.1049,445.4277,1423.2555,0,416.2977,940.2418,525.6232,951.6916,1289.8226,647.1162,790.5263,523.7507,14,1,2.6,10,0,0,0,0,0,0
3,2,4043.772,3810.9367,1007.8163,27.9,131,772.8924,0,251,739.084,1950.5101,5924.4107,54,788.4161,711.0497,662.5185,823.8962,1179.0803,324.186,24317.6307,1901.7149,0,746.756,3949.2449,451.951,1425.7605,0,400.0614,946.2231,527.9949,956.608,1311.2809,648.778,781.7184,520.2363,25,1,3.5,8,0,0,0,0,0,0
2,4,3873.4691,3802.5666,1025.3457,26.3,57,748.4697,0,0,728.0835,1903.7264,5838.6357,72,804.3311,685.1621,665.9837,803.4833,1182.3439,327.4086,23975.5264,1906.3193,0,742.9395,3990.038,446.1302,1362.4984,0,412.5405,918.9569,531.5388,939.7622,1298.2729,662.4341,748.0935,514.0304,17,1,4,10,0,0,0,0,0,0
0,1,3800.5177,3761.7456,985.4387,24.9,51,741.2871,0,0,729.8499,1859.1079,5778.8882,79,809.8725,628.4723,667.567,785.371,1192.0196,341.23,23752.4963,1877.3047,0,749.6556,3977.6382,446.886,1377.7365,0,406.9804,912.1258,523.0965,939.5045,1319.5575,665.4407,756.0804,511.8064,16,0,0.7,10,0,0,0,1.1,0,0
0,0,3690.9972,3674.2521,988.2318,24.8,33,768.2928,0,0,739.3915,1881.7037,5662.8262,82,787.1296,618.8594,661.544,792.5493,1210.6835,350.0957,23494.7492,1896.3646,0,746.2198,3977.6536,470.9246,1382.9126,0,415.9791,898.943,533.5554,956.7035,1328.0392,648.7182,733.7304,516.9897,15,1,1.3,10,0,0,0,0,0,0
1,0,3655.9569,3675.7617,959.3231,24.8,53,768.5576,0,12,736.7691,1883.2202,5555.0888,80,813.9703,612.5561,680.6998,808.5513,1212.4101,348.6654,23306.6243,1887.194,0,761.9078,3962.1507,470.99,1361.3614,0,423.1779,900.9555,526.7703,935.0445,1325.8906,637.4995,758.2488,526.9958,18,0,0.6,10,0,0,0,0,0,0
0,0,3547.1687,3645.3475,912.945,24.7,106,753.938,0,693,789.7928,1892.4547,5522.2053,81,836.8853,610.5147,694.8455,813.0125,1244.5481,365.9837,23055.1566,1900.8275,0,760.5103,3939.6886,463.7998,1337.741,0,381.1646,913.2909,517.9113,955.5762,1269.7233,625.886,747.2244,527.5072,24,1,1.1,10,0,0,0,0,0,0
1,0,3461.4939,3574.8773,877.4034,24.9,235,802.7001,0,1019,800.5057,1888.565,5458.0438,81,849.2407,587.1505,743.2485,800.6704,1212.8609,334.8201,22735.6226,1841.0908,0,769.5421,3876.6891,461.3043,1369.8011,0,424.0319,877.969,545.6863,956.5702,1265.0616,674.0972,756.8988,535.2486,21,1,1.2,10,0,0,0,0,0,0
1,2,3309.7928,3370.1499,923.3412,24.9,508,901.2075,0,2842,854.8142,1828.707,5218.8095,79,980.4762,748.2036,750.0108,851.6347,1258.4139,393.3267,21993.3,1837.6406,0,889.7508,3710.9042,597.283,1419.5496,0,448.7655,1054.9136,643.6207,1079.2544,1297.7464,680.0425,793.0193,556.1794,20,1,1.4,10,0,0,0,0,0,0
0,1,3199.0273,2903.1029,967.6245,25.6,826,1035.3924,0,4607,968.3611,1613.0014,4801.9288,77,1117.102,815.9085,839.6196,961.4326,1343.0354,299.7921,20211.7876,1634.5074,0,968.3688,3300.5302,647.9788,1418.3559,0,495.0688,1012.7435,651.7681,1243.7964,1341.3337,717.1374,855.3674,563.1942,26,0,0.9,10,0,0,0,0,0,0
3,5,3205.9867,2829.9955,981.3231,27.2,585,1096.7266,0,2892,1128.6661,1599.3476,4524.3431,74,1133.6706,850.1492,936.1234,1007.6628,1382.5488,328.3909,19729.786,1649.6437,0,1050.5172,3058.8618,695.1246,1538.6473,0,536.8353,1196.6068,687.6135,1255.8809,1322.9603,736.9532,932.2002,606.2907,25,0,0.9,2,1,0,0,0,0,0
1,21,3218.8666,2800.2124,984.9191,28,368,1195.7505,0,1617,1130.1462,1597.9162,4542.9014,65,1183.0851,915.4011,1019.8345,1060.8103,1323.037,330.8366,19715.621,1663.8906,0,1146.1657,3031.5105,713.1205,1487.2522,0,547.9747,1179.4678,721.4418,1266.6795,1373.0711,744.9504,934.2404,641.2901,23,1,1.4,3,0,0,0,0,0,0
7,8,3325.3187,2887.0371,1021.4235,28.7,373,1225.692,0,1507,1113.5532,1650.3447,4619.0849,66,1162.8838,874.1039,1047.9988,1058.4463,1277.6419,327.2528,20047.2407,1686.9331,0,1123.3513,2976.0548,713.9164,1469.2567,0,486.9016,1171.0403,695.4969,1237.9319,1433.2107,727.506,897.3063,638.8565,45,1,1.9,7,0,0,0,0,0,1
7,5,3368.1578,2890.7951,1182.2313,29.7,473,1224.2891,0,1813,1035.8273,1599.878,4720.872,63,1162.9041,985.8235,1058.6231,1084.369,1256.0934,322.6582,20117.7513,1672.8659,0,1149.6694,2959.3742,714.3367,1438.7639,0,483.8337,1274.0353,688.776,1210.6866,1467.0444,678.6645,861.3464,607.1838,45,1,1.4,7,0,1,0,0,0,0
7,8,3562.9182,2873.429,1221.6633,29.8,492,1265.5347,0,1969,1099.3322,1576.1462,4808.4066,60,1221.6279,1076.5672,1022.1781,1097.9776,1325.7865,348.6661,20374.1911,1702.1142,0,1103.2859,2900.0506,639.7372,1521.3178,0,523.3272,1271.8163,660.5246,1290.6108,1429.8085,724.128,941.7984,601.0886,23,1,2.3,8,0,0,0,0,0,0
4,15,3581.9098,2871.9885,1269.9521,29.9,527,1205.1173,0,1906,1139.7038,1659.5423,4954.8333,66,1180.1391,1104.8227,1077.7613,1055.2095,1331.3042,260.3106,20716.9277,1707.0948,1,1121.1254,2966.9876,564.3438,1591.5516,0,537.7024,1173.7075,707.9319,1254.1973,1383.0198,761.8642,964.2179,596.3228,46,1,3.8,8,0,0,0,0,0,0
6,3,3651.2257,3010.3632,1418.2602,29.8,613,1295.4353,0,2234,1118.1386,1691.6547,5214.8442,67,1219.8766,1134.0311,1046.8133,1113.7192,1391.7532,375.2218,21265.8581,1752.7603,0,1119.4672,3044.3541,546.0192,1523.6252,0,535.9198,1260.3018,683.9973,1279.837,1377.0307,812.8694,923.0589,650.4812,47,1,2.3,9,0,0,0,0,0,0
5,9,3780.5492,2961.8671,1502.3998,28.7,645,1197.4328,0,2896,1116.1066,1678.4348,5187.5101,78,1154.9092,1037.175,961.2595,1087.6379,1346.3486,401.8207,21338.0281,1694.4013,0,1049.2916,3096.3751,618.7251,1562.1871,1,480.7264,1156.5969,676.6076,1270.3515,1376.7034,799.6516,909.3968,580.0766,52,0,2.4,10,0,0,0,0.9,0,0
11,6,3866.624,3089.8538,1563.949,27.5,760,1096.039,1,3568,1045.25,1754.0173,5385.4915,85,1150.9425,1100.6497,980.7823,1097.5564,1346.3949,507.2958,22022.168,1699.4528,0,1025.164,3186.9086,516.6638,1647.8337,0,518.9645,1209.3156,707.6516,1198.4973,1391.9863,740.8204,934.0356,565.8812,66,0,3.1,10,0,0,0,7,0,0
9,3,4196.8143,3733.2314,1848.4155,27.8,1098,1092.5448,0,4211,1125.1345,2037.2577,6208.9529,81,1171.3926,1119.8106,983.9797,1021.9648,1365.2879,436.6812,25798.5796,2281.1742,0,1071.4627,3959.4284,510.8317,1885.7653,0,501.0174,1206.1857,697.6297,1230.7052,1495.9554,791.3911,943.7482,590.1582,13,1,2.1,8,0,0,0,0,1,0
4,2,4533.5906,3866.794,1843.0116,27.7,914,986.4311,0,2721,995.2117,2167.4685,6472.6281,78,1040.4328,1132.079,921.6507,932.3461,1385.1713,409.1949,26921.4486,2193.7093,0,998.3368,4263.6923,491.5187,1790.5792,0,469.207,1226.2925,686.846,1165.6679,1632.9866,792.311,911.2603,555.2087,36,1,1.6,5,0,0,0,0,0,0
5,5,4614.7154,3980.1659,1747.5046,27.3,627,968.8739,0,2455,957.1769,2135.2676,6384.4771,78,1083.7175,1084.326,887.3161,957.7258,1366.8253,363.8856,26811.5462,2108.6082,0,956.446,4309.8374,518.0276,1722.3199,0,476.0593,1248.2821,644.1496,1083.842,1556.1547,728.4568,876.0437,575.9158,7,1,2.4,4,0,0,0,0,0,0
7,6,4507.16,4081.721,1622.9794,26.5,593,864.5251,0,2979,894.9227,2130.978,6286.7967,75,910.5442,1034.6706,874.5296,891.536,1396.5253,393.8995,26336.7257,2059.5432,0,887.3129,4156.0174,557.9361,1684.4172,0,480.9833,1109.6571,656.245,1074.4726,1430.0922,709.615,873.1949,574.141,12,1,2.2,2,0,0,0,0,0,0
9,4,4225.0616,3974.8392,1339.3807,26,608,783.2694,0,2763,860.1167,2040.9645,5961.1584,75,884.5363,925.4812,787.8697,859.3342,1339.2024,330.4774,25283.9253,2075.8272,0,884.3869,4034.0339,560.4321,1576.01,0,460.6005,1065.6439,607.2344,1024.0972,1396.0305,669.1587,834.3426,528.2634,30.5,1,1.8,3,0,0,0,0,0,0
3,3,3782.9818,3880.7465,1051.3207,25.5,395,714.6396,0,1433,776.2786,1959.1796,5788.6842,76,819.0167,759.5887,689.8189,766.2892,1221.9611,397.4606,24036.2884,1896.7848,0,752.2782,4014.6306,428.5178,1452.5254,0,399.9736,932.5962,541.6982,947.475,1260.7555,645.3514,801.7371,503.4069,4,1,2.3,4,0,0,0,0,0,0
3,1,3815.9383,3823.2896,990.8755,25.1,190,760.6929,0,309,793.5364,1922.2105,5693.5744,77,813.9068,698.7412,661.1575,793.555,1211.6131,386.9609,23950.7389,1945.0447,0,739.6963,4019.7226,463.8619,1452.8826,0,421.5501,915.314,525.0204,894.8947,1278.0762,672.922,808.8341,499.1639,4,1,2.9,2,0,0,0,0,0,0
0,2,3726.1207,3790.092,938.4023,24.6,71,754.0286,0,0,765.8158,1914.3426,5723.0875,78,805.9079,686.5185,636.5665,759.2302,1215.0607,387.4361,23845.6401,1954.4803,0,728.7178,3993.2463,487.048,1431.0824,0,423.2115,912.6393,525.8093,915.796,1313.1883,657.554,798.5626,513.06,10,1,2.5,2,0,0,0,0,0,0
3,0,3636.0263,3760.3488,910.436,24.2,48,764.2322,0,0,761.2239,1887.9769,5696.5582,79,809.115,673.7361,672.3128,761.9846,1222.4922,351.8631,23655.5915,1930.8281,0,746.6297,3991.2501,501.5944,1429.9953,0,421.2369,911.7241,539.2715,935.3623,1322.6078,649.6945,789.9559,527.463,7,1,2.4,3,0,0,0,0,0,0
0,1,3566.2629,3687.9876,913.8221,23.7,41,774.8037,0,0,779.0821,1899.7997,5658.0388,81,799.2029,645.527,672.7122,735.8432,1230.7353,334.8067,23403.214,1961.9417,0,727.9245,3939.0106,497.0067,1414.8178,0,411.8228,885.475,522.593,949.1739,1275.3549,641.7943,774.2748,538.7308,8,1,2.9,7,0,0,0,0,0,0
1,0,3494.8323,3678.8479,896.5052,23.6,37,769.9907,0,13,782.6114,1869.4783,5601.9581,79,807.4877,634.4848,680.5877,724.1026,1245.4463,380.2669,23267.6205,1970.4199,0,741.2715,3942.1119,467.496,1424.4765,0,424.9174,904.3286,511.6,948.1807,1285.4956,644.9415,803.295,554.9858,11,1,2.4,2,0,0,0,0,0,0
1,1,3440.2801,3619.3042,915.1768,23.3,121,806.4692,0,721,793.5612,1881.2612,5570.8269,80,799.6024,597.0659,687.258,687.9368,1248.4206,376.5823,23132.0759,1941.7016,0,751.7884,3957.644,477.1903,1419.0801,0,400.9319,896.6402,519.5698,929.1782,1301.9778,615.2657,805.0393,513.986,4,1,2.3,1,0,0,0,0,0,0
0,0,3405.1714,3562.456,858.7063,23.3,236,831.9376,0,1063,815.1091,1876.2918,5470.0607,78,810.2388,615.1954,725.7599,730.0776,1331.1862,385.3282,22783.0863,1903.5465,0,804.3081,3835.2302,458.4558,1417.6834,0,421.6246,947.3191,548.1641,945.3718,1312.6463,669.482,808.7841,536.7728,9,1,2.7,3,0,0,0,0,0,0
0,0,3314.9474,3370.9824,932.3728,24.1,554,878.3792,0,2882,876.1845,1835.639,5267.7593,77,897.5211,809.4103,756.5303,821.9903,1367.7768,397.7304,22065.2315,1853.0136,0,878.0208,3675.3297,563.4032,1415.9571,0,433.6115,1076.9524,601.8144,1168.8655,1331.603,681.0622,818.0337,571.9791,48.5,1,3.3,8,0,0,0,0,0,0
0,2,3182.0894,2881.5856,962.1208,24.6,820,1020.7831,0,4802,967.1446,1668.2438,4882.0384,76,1052.6032,921.1119,885.1013,884.1523,1442.2441,325.2627,20329.6618,1668.0011,0,926.2042,3271.2407,505.0899,1468.1621,0,498.0078,1032.9759,668.8119,1199.2845,1308.3007,737.1739,852.5228,574.6301,10,1,2.8,8,0,0,0,0,0,0
5,7,3224.5689,2699.4964,987.6798,25.8,610,1043.3994,0,2915,974.7652,1655.8352,4532.6803,73,1067.9179,946.758,969.2063,953.9035,1534.3262,401.9465,19573.85,1606.6178,0,1043.5169,2969.6019,578.5757,1510.8671,0,505.9148,1142.3718,681.0709,1307.7637,1374.1824,744.2663,917.2409,594.3172,6,1,2.3,9,1,0,0,0,0,0
4,17,3394.1562,2723.537,989.5935,26.5,371,1158.6491,0,1627,1044.2642,1590.0471,4474.6377,69,1119.9971,925.8861,970.7488,1038.0261,1477.4351,468.8495,19748.9022,1616.4076,0,1110.2263,2978.2674,581.3024,1526.8058,0,450.9269,1142.791,729.0655,1189.0396,1445.0434,780.2386,945.9779,601.8066,16,1,2.1,9,0,0,0,0,0,0
4,5,3420.0546,2727.3298,1062.4145,28,344,1229.9604,0,1624,1076.4777,1592.8161,4442.1743,69,1119.6,913.7087,1002.1105,1015.7179,1455.7052,451.9652,19834.3366,1636.1305,0,1186.386,2997.7835,606.3052,1548.6184,0,444.671,1168.1621,690.8009,1223.1877,1469.4294,801.489,846.2145,606.9301,16,1,2.3,9,0,0,0,0,0,1
9,9,3465.938,2779.8413,1257.1309,28.4,449,1197.8272,0,1808,1087.2035,1538.6164,4552.4786,66,1145.6656,1063.6707,995.8331,1028.2078,1395.217,473.0365,20024.8092,1718.476,0,1197.5712,2994.3056,667.9978,1559.0759,0,461.4574,1176.4033,706.365,1207.7875,1416.0774,771.7404,896.8504,617.4225,17,1,2.9,9,0,1,0,0,0,0
5,15,3466.9048,2741.7696,1337.7757,28.8,474,1223.3634,0,1975,1148.9732,1550.3735,4642.7959,68,1183.6802,1101.2539,1129.8702,1160.0126,1403.3586,449.48,20018.1263,1742.5839,0,1209.4448,2929.6645,695.3323,1534.8886,0,511.1191,1211.9377,753.7296,1296.2119,1409.1455,760.6241,916.847,640.1048,28,1,2.5,9,0,0,0,0,0,0
8,15,3465.864,2839.4563,1421.6176,29.3,510,1282.4713,0,2119,1122.7446,1632.864,4869.7996,66,1174.0572,1174.7035,1122.3199,1088.9139,1405.5273,513.0024,20365.642,1714.4476,1,1182.7355,2971.9883,632.0572,1514.557,0,508.9837,1177.4009,716.3428,1312.346,1356.6652,802.2825,966.4347,634.7418,16,1,1.4,9,0,0,0,0,0,0
12,5,3561.5513,2901.361,1524.4373,29.4,615,1259.3506,0,2544,1115.2758,1590.2649,5019.0846,66,1156.8522,1215.1546,1086.5823,1116.3316,1351.6616,451.333,20835.6991,1742.32,0,1149.427,3008.7561,342.3203,1533.4264,0,517.7958,1198.9564,711.1625,1246.5349,1478.9348,836.5857,1006.8186,605.3076,24,1,1.5,9,0,0,0,0,0,0
10,8,3684.7446,2875.3704,1543.9154,29.4,650,1229.289,0,3057,1035.9605,1702.3159,5042.7874,68,1208.8233,976.3026,1025.0266,1124.8248,1366.9536,650.0995,21223.3378,1750.8675,0,1054.0107,3121.6278,583.2234,1623.6824,1,509.1749,1196.4403,657.9148,1240.0798,1421.9418,802.8982,919.3182,575.4613,19,1,2.3,9,0,0,0,0,0,0
19,8,3785.5895,3022.9703,1779.9674,29.3,802,1095.0222,1,3786,1009.1564,1726.1847,5559.6685,69,1137.0908,1114.7845,954.1571,992.6411,1361.3991,641.9884,22147.2772,1784.7775,0,967.1495,3214.9397,503.8763,1664.5641,0,499.6544,1241.2672,628.7468,1296.9925,1388.5829,757.3931,839.6699,551.7795,27,1,1.8,9,0,0,0,0,0,0
20,5,4137.2371,3512.4675,1987.168,29.1,1012,1160.095,0,4291,1092.2227,2063.0846,6124.2934,71,1042.6441,1179.6652,964.2674,955.6172,1347.8355,533.0084,25471.9405,2246.0599,0,1047.2554,3982.2568,534.3391,1837.9065,0,491.0918,1239.7064,685.9773,1359.0571,1568.6347,759.7918,848.7624,537.4846,19,1,1.7,9,0,0,0,0,1,0
4,6,4525.2155,3878.5486,1868.4663,28.7,882,1060.8148,0,2932,954.9026,2158.2397,6457.8781,71,1011.9152,1259.482,919.979,1025.7991,1355.8542,536.82,26748.2002,2173.5356,0,925.1596,4259.6216,525.2167,1697.0063,0,496.7595,1268.2186,647.3343,1257.2148,1598.1548,764.2348,823.2172,520.81,27,1,2.2,10,0,0,0,0,0,0
8,6,4547.5578,3987.2473,1803.5103,28.2,661,1036.6436,0,2951,930.478,2200.2135,6550.8398,72,1030.8968,1309.8707,872.0605,928.5503,1271.2049,478.3074,26956.5195,2163.7121,0,884.0719,4323.7584,489.2251,1694.6165,0,496.5834,1207.6685,625.2078,1176.988,1488.5741,765.0013,816.0581,541.7995,8,1,2.2,10,0,0,0,0,0,0
1,2,4436.2583,3966.4055,1597.6394,27.9,714,958.313,0,3143,922.1544,2148.951,6425.5448,74,978.5527,1200.0091,865.9226,895.6631,1252.5686,435.5265,26428.3734,2106.6755,0,886.7251,4278.4485,601.2788,1628.4201,0,450.2311,1150.9734,577.129,1058.3804,1437.6697,718.7805,852.6669,563.8788,10,1,2,10,0,0,0,0,0,0
2,0,4456.8687,3906.2499,1299.4381,27.8,655,882.0737,0,2894,854.0884,2069.2526,6218.5458,72,897.2474,1113.1432,825.7243,866.2499,1298.6376,377.4008,25855.655,2040.0014,0,811.5998,4146.551,665.9469,1609.9827,0,440.3043,1112.9625,592.2009,1030.5886,1408.2029,737.3342,806.0443,581.5004,9,1,1.1,10,0,0,0,0,0,0
1,3,4149.0933,3844.6128,1132.226,27.5,378,750.2615,0,1531,793.1879,2023.3407,5926.0694,75,789.9793,842.1046,697.8085,819.3136,1230.5841,357.843,24744.5606,2005.7448,0,753.25,4069.7135,448.3589,1453.3068,0,412.7856,963.4247,560.2841,977.3448,1272.6793,648.8584,782.5243,536.1764,9,1,1.4,8,0,0,0,0,0,0
2,1,4063.921,3856.8229,1132.2046,27.1,187,755.674,0,322,800.9846,1971.6219,5844.7963,76,789.4861,759.5558,708.354,792.0998,1192.9354,361.2615,24399.9744,1927.3676,0,769.5179,4094.2117,431.8404,1372.2713,0,390.1987,927.2389,562.5094,937.5139,1268.9617,652.5984,779.5617,525.1488,18,1,2,9,0,0,0,0,0,0
2,4,3868.1355,3794.3993,1051.286,26.9,79,775.6514,0,0,816.4091,1966.9316,5849.3379,78,820.1567,703.2639,671.2665,778.6512,1200.0902,384.3,24124.3291,1941.6992,0,742.5483,4053.5416,420.1866,1376.1345,0,412.368,903.2616,581.6641,922.4762,1274.1495,669.2232,787.1467,530.7669,13,1,1.7,10,0,0,0,0,0,0
0,0,3796.1348,3795.9879,1040.4424,26.9,58,761.9036,0,0,792.6978,1953.3883,5801.9455,79,822.5872,690.3041,659.2292,755.0546,1192.1751,353.0139,24063.0981,1970.9448,0,768.9746,4038.7363,416.9387,1384.1463,0,418.0419,882.9369,553.0517,928.4459,1321.8142,629.3536,778.3445,527.1031,20,1,1.3,10,0,0,0,0,0,0
0,0,3670.209,3768.3014,1030.3375,26.9,32,752.8224,0,0,782.298,1987.7803,5724.6488,81,772.1795,664.6364,699.1906,775.4474,1207.3026,365.9306,23835.0444,1946.4024,0,767.7693,4063.5643,396.3661,1356.3662,0,406.024,888.056,551.7943,924.3411,1317.772,620.0267,770.3988,540.1143,15,0,0.7,10,0,0,0,0.1,0,0
1,0,3561.3742,3724.7246,1040.9347,26.5,35,782.2803,0,10,765.7246,1983.8101,5631.896,84,775.9926,669.6474,658.2834,766.3654,1232.7283,359.1397,23645.5185,1974.8827,0,777.4163,4031.4365,426.0323,1413.243,0,420.3219,867.5979,543.2273,926.624,1324.1514,620.784,753.4373,550.1345,23,1,2.2,10,0,0,0,0,0,0
0,0,3538.1976,3699.2924,972.2104,26.1,117,798.2598,0,631,782.7612,1996.5157,5613.6675,87,817.3501,664.1071,667.9285,755.8587,1306.6534,376.344,23566.8816,1977.9477,0,763.3818,4023.5721,427.734,1397.9577,0,413.3164,873.7858,570.6371,917.8279,1319.7309,634.2675,765.8993,526.1955,22,1,1.7,10,0,0,0,0,0,0
0,0,3384.2685,3645.808,938.4235,25.8,252,826.8513,0,981,788.0939,1947.4842,5503.8864,89,840.8134,661.999,691.0086,785.2805,1254.7271,322.7341,23110.591,1976.9625,0,790.5313,4001.1535,441.3617,1340.2612,0,433.2168,935.0486,583.201,951.1136,1310.7667,637.9545,767.2783,566.4321,21,0,1.9,10,0,0,0,0.1,0,0
0,0,3294.386,3468.3899,995.4912,25.4,536,896.1256,0,2873,843.222,1931.0218,5332.2519,89,969.5168,784.189,770.866,833.1476,1306.0586,399.2152,22510.6609,1904.8538,0,885.9684,3841.6878,490.7722,1392.8851,0,484.6317,1071.6381,640.2921,1093.7619,1345.1846,692.3641,761.0556,548.0266,19,0,2.7,10,0,0,0,0.5,0,0
0,1,3251.1482,3023.0163,955.5432,25.1,917,1070.7349,0,4948,946.2187,1677.4992,5000.9214,89,1019.2312,960.6708,837.9349,902.4755,1393.3447,401.4438,20810.8016,1734.0183,0,949.6349,3401.2403,603.2155,1387.7178,0,511.44,1091.0604,666.4222,1139.1077,1335.2401,747.6073,842.779,573.5438,17,0,2.3,10,0,0,0,0.5,0,0
1,0,3347.0581,2782.0602,989.9467,24.9,649,1151.7752,0,2952,1023.5505,1586.3891,4765.8286,93,1152.1534,917.6991,933.3652,993.3569,1508.8537,405.1703,19834.4418,1688.3298,0,986.8729,2977.6134,653.5356,1373.4204,0,560.6666,1213.1262,683.4288,1176.8803,1313.7422,756.8161,945.7388,605.4847,26,0,2.2,10,1,0,0,1,0,0
0,2,3338.0283,2742.2745,982.5432,24.8,401,1268.9596,0,1638,1065.8563,1593.5218,4653.7503,94,1217.5541,937.4855,971.5926,1064.0289,1390.731,428.0003,19797.871,1663.401,0,1051.6921,2980.7444,588.0894,1448.2571,0,530.6371,1167.8259,685.5029,1192.4876,1377.8936,812.2527,957.532,595.9294,31,0,2,10,0,0,0,1.8,0,0
0,0,3293.3104,2690.3933,1101.307,24.3,347,1221.269,0,1610,1066.2632,1585.1499,4618.1801,97,1172.872,952.0269,991.0852,1025.1803,1379.9802,425.6833,19722.2375,1661.7994,0,1103.073,2966.7563,587.7825,1449.3323,0,517.1289,1161.7118,695.9234,1193.3844,1457.3158,777.5682,912.0763,635.0208,24,0,1.4,10,0,0,0,16.1,0,1
0,0,3332.8351,2740.8235,1184.5476,24.1,431,1219.2487,0,1592,1072.5184,1572.1504,4786.2924,96,1160.1425,1003.9191,933.8009,1029.5892,1277.9368,472.227,19871.8196,1674.654,0,1129.6537,2906,595.1373,1381.447,0,518.7832,1261.0712,724.9153,1230.4409,1477.6172,738.7254,868.3122,601.3992,24,0,2.2,10,0,1,0,3.7,0,0
