"y","past_return","bus_passenger","sub_passenger","temp","wet","m35","f45","m30","m0","wind","sunny","m5","m40","f70","f40","f30","m20","m25","f0","dust","m45","f65","m70","m50","f55","f60","m65","f35","m60","m55","most_use","f50","f15","f20","f25","cloud","rain","X8_9","semester","X18_19","X17_18","temp.sqr"
5,9,613,3152,24.3,67,1822.2852,1129.4897,2384.3305,517.086,2.2,1,1878.7907,1319.1747,1389.1081,1012.3232,2277.8609,5488.7447,4428.5844,513.0083,37,1289.8751,598.5692,953.3451,1093.7609,980.0397,758.404,485.6532,1549.7416,672.853,938.6539,30349.5079,1053.5654,2275.614,7514.264,4883.6966,5,0,0,1,0,0,590.49
6,4,614,3443,23.9,67,1826.4461,1096.626,2463.4031,590.6194,0.8,0,1860.1018,1241.288,1371.7163,937.654,2206.7209,5534.2693,4522.3075,491.2631,17,1232.1248,593.7929,901.9147,1035.0537,866.2647,705.6549,482.3024,1492.8932,650.9113,950.3591,30459.0691,969.9007,2061.1151,7594.8928,4818.1362,0,0,0,1,0,0,571.21
6,5,700,3855,23.2,70,1650.2733,1000.8822,2420.4059,601.3957,1.8,1,1536.3665,1179.2824,1339.1679,935.8427,2166.6335,5335.4178,4584.0255,456.9762,20,1134.5112,583.4428,873.5626,988.2341,839.5656,693.8655,483.8031,1447.9651,654.2004,945.5294,29496.1639,953.7686,1787.1096,7233.5776,4657.8652,5,0,0,1,0,0,538.24
4,8,522,2296,22.7,68,1533.2753,835.0046,2278.8832,388.0573,0.1,0,1243.535,1065.8578,1200.7595,787.1865,2054.7486,5031.6473,4373.0528,401.0976,28,1015.2783,524.7886,784.4198,896.3437,684.7485,630.0022,413.4267,1260.1722,525.6017,835.8258,27547.434,811.9982,1594.5093,6709.1994,4306.4552,0,0,0,1,0,0,515.29
4,3,376,2,22.3,76,1483.7527,830.9574,2254.7185,399.9715,2.2,1,1117.9637,973.7508,1194.7037,800.8706,2022.9217,5019.1033,4309.0752,414.373,35,1035.247,534.693,782.4932,857.0897,692.7997,623.6444,415.9726,1264.1277,516.2053,795.7137,27150.0486,810.6894,1519.9452,6603.4807,4192.8688,4,0,0,1,0,0,497.29
7,4,110,0,21.6,81,1421.2274,778.0698,2121.3973,429.2983,1.7,1,1016.5028,952.0669,1223.2921,767.5994,1993.4915,4790.8893,4104.0697,408.0643,51,1040.6087,525.3837,794.5851,824.9024,658.4192,624.0304,431.5928,1270.3366,498.3955,774.7199,26192.0015,796.5016,1481.6368,6447.2115,4043.3782,4,0,0,1,0,0,466.56
7,8,79,0,21.5,82,1340.5971,783.6965,2074.1752,410.5763,0.6,0,923.9124,946.7116,1205.5063,742.7341,1950.274,4519.7456,3912.792,399.4134,26,981.8692,544.0937,799.2174,846.6367,657.693,601.5244,422.1816,1265.6732,523.3452,765.0952,25263.2554,784.2401,1383.8885,6266.0482,3933.9501,5,0,0,1,0,0,462.25
2,6,53,0,21.4,81,1347.0052,828.0428,2008.9834,418.5535,1,0,880.3145,911.6087,1235.3377,742.9669,1917.4873,4359.5254,3819.8842,384.9116,38,1004.3458,520.3042,798.8511,827.4831,660.9388,617.0795,429.6104,1267.1322,499.4527,768.5594,24831.2322,795.7049,1350.5388,6198.9815,3912.233,3,0,0,1,0,0,457.96
0,0,63,14,21,83,1330.5286,785.4392,1951.1217,395.8839,0.9,0,862.1205,899.5473,1244.2338,757.9358,1899.6482,4139.6532,3698.4588,414.6786,31,985.3818,528.4941,806.1223,815.5199,669.4336,627.7348,419.9861,1266.2494,491.4999,762.7785,24325.8484,794.8674,1304.9906,6169.36,3870.8285,8,0,0,1,0,0,441
0,0,145,795,20.9,74,1338.0096,791.2306,1920.5474,408.9687,1.1,1,780.9574,912.1156,1272.6594,781.146,1842.0099,3941.4883,3542.0079,403.8146,24,995.6919,534.2854,810.7732,810.4271,675.5791,622.9118,405.706,1254.4721,488.6711,751.9915,23649.7348,774.213,1226.3227,5967.8226,3843.377,7,0,0,1,0,0,436.81
0,0,170,742,20.4,69,1303.405,815.0364,1873.8206,431.5482,2.5,1,725.6766,873.1717,1302.3878,782.0462,1844.3184,3785.2946,3493.0142,367.6423,38,1036.0256,522.4538,839.0167,783.9678,689.1766,605.085,408.8577,1226.6849,497.0789,726.5039,23120.0212,778.7223,1158.2018,5800.2376,3793.2459,7,0,0,1,0,0,416.16
1,0,193,961,21.2,66,1276.3551,789.9426,1852.6492,423.1631,2.5,1,716.1163,917.6708,1325.1672,746.9907,1802.6476,3737.3521,3415.514,368.8207,9,993.2814,549.0496,801.3348,842.4707,693.8824,611.9376,431.475,1248.1588,506.427,747.3805,22727.5385,774.8834,1119.3129,5689.2089,3705.6528,4,0,0,1,0,0,449.44
4,2,325,1549,23.2,58,1285.8511,820.2321,1841.5427,477.8042,1.8,1,741.5731,958.995,1285.5406,821.0408,1724.9947,3718.8227,3284.1655,408.7623,22,1062.0775,550.1869,828.4057,867.8334,712.6595,664.8612,437.8949,1235.9341,543.7126,760.1216,22093.401,823.4559,1110.0287,5423.2412,3578.849,7,0,1,1,0,0,538.24
0,3,381,1849,24.6,53,1355.8017,938.1681,1924.0614,539.3835,1.9,1,798.8228,961.7322,1228.9968,845.908,1809.9911,3731.3412,3275.6473,365.7416,15,1078.468,579.6476,883.4715,914.0363,809.8185,643.7223,461.3969,1241.8874,543.7069,826.3587,22050.6408,793.3946,1194.7882,5262.4898,3449.4209,8,0,0,1,0,0,605.16
5,3,389,1838,26.1,49,1432.3137,969.0212,1935.8632,548.2514,2.1,1,839.7691,1106.8119,1253.3575,961.2201,1911.5093,3694.8862,3199.0667,445.2021,38,1130.6553,616.8224,856.011,898.8533,842.3262,710.0397,467.3977,1329.3707,583.6262,864.3502,22124.2545,870.8886,1219.2374,5197.5565,3423.6882,8,0,0,1,0,0,681.21
5,2,370,1970,27.8,46,1484.7504,1058.9969,1959.3363,578.444,1.7,1,892.4054,1132.5294,1302.2067,1047.1057,2040.2238,3747.7357,3321.7547,587.503,36,1086.4413,571.6695,818.6229,928.6417,934.9584,759.3563,472.6181,1478.2764,610.6713,861.9454,22790.9779,915.1434,1299.9651,5233.6013,3525.2993,8,0,0,1,0,0,772.84
4,4,469,2417,28.2,48,1540.5873,1124.5057,2069.309,560.3465,1.5,1,973.5653,1194.5,1234.77,1122.2739,2077.636,3923.9249,3337.8495,601.0069,52,1123.2845,612.4239,923.9643,975.3457,1037.0974,800.3403,495.3852,1518.5492,614.9492,954.9236,23657.8989,1015.1693,1418.245,5465.5978,3724.4452,9,0,0,1,0,0,795.24
6,6,458,2629,28.4,48,1649.8639,1165.2497,2164.8172,628.3803,1.1,1,1106.5259,1274.1408,1184.2144,1193.4384,2155.8132,4072.8891,3475.9083,853.782,57,1100.8509,578.2961,849.9583,969.1568,1054.3276,783.3717,475.1751,1630.4046,630.8975,884.6122,24592.2819,1004.1269,1530.9466,5627.6348,3814.9508,10,0,0,1,0,0,806.56
7,5,563,2780,28.7,47,1621.2667,1149.4242,2179.3748,678.0546,1.2,1,1256.6261,1267.7757,1219.0914,1198.9084,2147.1909,4174.9361,3566.7306,864.4721,39,1194.6167,587.6182,890.3351,913.713,1118.1006,791.9598,473.4644,1585.9374,618.0297,872.3026,24963.8596,967.0968,1576.3284,5799.5994,3888.8237,10,0,0,1,0,0,823.69
6,9,603,3141,29,47,1640.3154,1129.4608,2160.4187,678.3586,1.5,1,1404.2199,1201.8058,1279.5637,1197.169,2210.0407,4312.2508,3661.177,927.7126,48,1229.9576,568.0171,918.5505,926.335,1040.8563,748.5789,456.6175,1553.8852,611.7121,870.7102,25516.8842,1014.6688,1785.6921,6037.8664,3940.93,10,0,0,1,0,0,841
5,3,641,3640,29.1,48,1695.2771,1144.511,2307.6384,737.8255,2.4,1,1473.5553,1223.3392,1336.0573,1120.2928,2102.42,4605.2676,3985.3819,988.9254,47,1179.321,613.7468,931.3438,963.7664,921.3213,781.5264,442.4848,1596.0243,587.396,872.6961,26712.056,1064.8723,1902.6234,6330.5945,4089.4522,10,0,0,1,0,0,846.81
10,7,650,3437,29.2,46,1784.665,1336.6233,2555.598,713.0194,1.7,1,1728.1714,1268.9011,1409.1595,1184.3775,2206.1438,5072.7907,4382.493,963.5962,49,1316.26,641.0195,1010.2245,1105.6248,1040.4614,802.4561,523.7831,1691.9265,652.1703,973.8091,29138.7876,1152.8191,2174.1654,6961.3954,4483.7752,8,0,0,1,0,1,852.64
4,8,626,3366,29.4,45,1766.3345,1263.0605,2622.0686,770.8619,1.1,1,1969.7729,1291.2807,1445.6759,1167.2439,2157.145,5493.8612,4639.6846,899.173,42,1335.1315,654.7405,1028.0578,1097.843,976.4776,828.0093,528.4625,1705.2414,638.4724,972.0409,30440.5168,1073.1969,2279.3797,7366.5307,4689.6508,4,0,0,1,1,0,864.36
3,4,510,3013,28.4,46,1772.8326,1249.7906,2642.3331,775.4551,2.3,1,2175.3787,1175.2997,1481.9827,1096.326,2274.3605,5908.9941,5008.8767,711.1109,53,1328.9806,678.1429,1067.4524,1040.5169,991.185,819.0417,526.6078,1674.4209,640.8721,1031.6898,31796.1668,1032.313,2367.2804,7584.1001,4930.2488,8,0,0,1,0,0,806.56
2,4,512,3508,27.3,50,1744.3117,1181.0702,2669.7512,707.7395,1.4,1,2133.9678,1123.4243,1391.5348,1021.5244,2323.8318,6347.7838,5128.6398,653.9072,61,1263.9724,649.2249,1016.9213,1080.2328,1016.9908,847.5718,511.206,1598.8115,642.6415,1030.0355,32667.139,1016.5745,2327.9661,7906.5133,4947.4959,5,0,0,1,0,0,745.29
3,1,566,3673,26.7,53,1838.2612,1115.0231,2589.9767,654.3678,1.9,1,2027.0519,1143.1634,1420.3845,983.7153,2260.7623,6312.6602,5093.8935,613.402,38,1170.2213,641.4175,1015.7363,1045.6191,939.5298,812.4934,464.4215,1502.0293,610.3166,996.6814,32450.8405,983.65,2014.6723,7990.8372,4862.4201,8,0,0,1,0,0,712.89
7,5,545,3778,26.1,55,1849.0317,1013.8183,2532.4207,601.6672,1.4,1,1820.0708,1174.0054,1381.724,945.1888,2182.9929,6143.4832,5002.5994,607.7639,35,1196.6353,617.465,964.6392,1004.7081,904.9115,765.875,470.2907,1418.1937,620.089,939.9473,31353.6214,1017.6172,1786.0908,7534.8689,4690.0309,8,0,0,1,0,0,681.21
4,7,450,2319,25.6,55,1659.6403,900.0749,2458.7253,451.5229,1.8,1,1671.6233,1087.6011,1337.0097,814.4764,2113.957,5751.8957,4866.8191,456.2183,29,1089.2932,533.913,868.6315,877.744,784.0045,683.7967,425.1683,1357.0702,559.8691,879.5233,29820.0869,912.9444,1585.3407,7177.7017,4434.2776,8,0,0,1,0,0,655.36
4,2,335,0,24.8,60,1603.3921,894.2511,2333.4598,504.5333,2.1,1,1546.137,964.6297,1350.5894,784.136,2032.8614,5464.6478,4577.5915,486.2748,33,1067.6117,521.9854,845.088,812.851,764.6136,663.7302,416.5749,1319.7193,539.6751,847.6075,28536.5318,871.3005,1539.1772,7055.8936,4148.9663,7,0,0,1,0,0,615.04
6,5,193,0,24.5,58,1578.2849,836.4476,2184.5291,505.4277,1.7,1,1384.4238,975.3162,1318.7155,761.2457,1964.2267,5115.0866,4409.5351,476.7549,32,1058.1547,534.7416,845.7053,835.8349,765.1292,640.3116,433.3646,1296.9859,538.6769,817.1,27382.2614,863.3244,1386.3241,6805.4557,4028.1574,8,0,0,1,0,0,600.25
1,4,145,0,23.8,60,1481.9359,815.0247,2114.1829,533.2722,1.2,1,1314.3909,946.5343,1288.6334,771.748,1890.3115,4898.3444,4228.348,453.6968,33,1034.3337,543.6456,830.3219,814.9651,758.5298,632.5382,444.3992,1268.6186,562.4383,825.8667,26299.0459,837.5654,1381.6229,6539.2994,3878.0052,8,0,0,1,0,0,566.44
3,4,70,0,23.5,59,1467.419,809.4603,1974.3021,519.322,1.6,1,1187.0887,946.3896,1289.3792,779.1061,1873.4784,4611.7701,4098.4635,457.0649,37,1020.349,537.6532,847.0748,843.3721,733.1746,617.9409,414.0535,1279.2902,538.1563,831.9671,25425.8065,855.9322,1332.7365,6336.8246,3784.2586,3,0,0,1,0,0,552.25
0,0,66,18,23.3,60,1396.817,796.7449,1928.2635,496.2707,1.8,1,1114.9752,952.4365,1323.7498,773.2122,1886.4103,4404.8751,3938.0185,448.4101,32,988.838,547.2815,850.3952,856.6882,725.3236,610.3642,411.7332,1281.4498,504.1344,810.4521,24817.4124,844.7946,1314.6098,6285.834,3695.7442,9,0,0,1,0,0,542.89
1,1,134,560,23.1,59,1396.7203,801.4441,1896.912,511.7149,2.3,1,1050.0187,912.8483,1324.8034,750.3661,1865.242,4096.5368,3723.5908,456.2196,34,987.0277,565.8011,820.3383,857.2737,721.8242,626.1498,422.7677,1301.1989,511.219,789.4091,23968.0628,822.2691,1306.2654,6057.0068,3630.8552,10,0,0,1,0,0,533.61
0,0,122,536,22.8,59,1387.135,803.6748,1904.9761,508.8415,1.7,1,988.1482,922.292,1394.1654,789.5047,1801.893,4007.3261,3658.4919,428.4327,29,1035.5429,559.7303,848.5401,852.2814,725.518,620.5256,390.6733,1286.2901,517.2405,789.7655,23551.1056,807.4583,1191.9754,5933.7778,3571.2156,10,0,0,1,0,0,519.84
1,0,128,699,22.8,57,1331.5378,816.9829,1893.1784,500.7869,2.8,1,955.5693,932.0614,1365.4605,758.3127,1783.1065,3900.9308,3593.2285,458.0492,23,1034.8226,598.4162,832.505,844.3625,711.6894,632.2186,408.6105,1279.6314,503.1717,810.3993,23111.2717,799.8815,1161.2958,5828.9981,3500.6602,10,0,0,1,0,0,519.84
1,2,191,1094,22.9,55,1344.0754,789.8796,1877.3585,476.6886,1.3,1,912.2451,946.9994,1279.5736,780.2207,1797.0659,3809.6188,3480.4773,476.3673,25,1057.4856,565.1435,840.6628,871.9624,725.3632,664.5757,451.3687,1286.9796,522.5919,788.6506,22608.2301,817.9313,1166.9281,5629.8208,3382.8338,10,0,1,1,0,0,524.41
0,1,253,1387,23.6,53,1428.7563,857.4256,1841.2151,539.0544,1.2,1,865.6773,914.9505,1385.2774,860.1151,1788.5925,3761.2997,3419.8507,523.8234,19,1071.4098,553.465,842.4057,863.4414,718.1636,685.2165,423.2889,1315.7653,500.5992,796.3873,22186.8112,806.6275,1166.6469,5368.6499,3262.6817,10,0,0,1,0,0,556.96
1,3,261,1337,24.7,49,1478.0088,884.455,1894.9349,608.454,2,1,918.8415,933.9395,1383.5281,911.777,1834.3596,3670.588,3359.1307,579.849,26,1020.8833,548.5065,835.7335,866.6926,740.0821,715.1105,430.6598,1405.3427,536.1214,812.6057,22149.0472,868.9577,1141.3627,5232.8823,3273.8002,10,0,0,1,0,0,610.09
7,2,245,1414,26.4,45,1547.5052,954.2584,1868.2557,589.4881,1.9,1,961.9737,1072.4236,1334.3122,972.801,1855.7405,3715.1887,3439.3554,769.8739,22,1087.537,567.0745,826.6409,850.6801,744.5379,773.5796,378.471,1443.146,545.414,789.5754,22325.0699,910.1124,1148.3171,5142.6416,3313.2368,9,0,0,1,0,0,696.96
3,3,335,1738,26.2,46,1589.9587,997.0517,1954.9115,769.5325,3.8,1,1075.6292,1137.8668,1372.995,1003.0955,1920.5824,3780.083,3493.1104,977.9594,34,1118.5785,533.0865,861.6982,883.9384,716.7101,752.4222,452.9692,1550.8162,578.8617,848.0399,22965.1452,908.3133,1241.4077,5294.3918,3381.2912,10,0,0,1,0,0,686.44
4,6,405,1886,24.8,50,1614.9634,934.1392,2067.997,739.449,3.7,1,1181.0968,1168.9815,1431.351,1019.8836,1969.9091,3910.8778,3523.0297,981.7338,48,1078.5424,528.3272,856.2084,932.7078,829.3196,685.8206,463.9302,1492.3806,603.951,781.0884,23721.8675,980.0552,1567.0958,5646.4764,3496.2335,10,0,0,1,0,0,615.04
3,3,400,2093,23.3,55,1679.91,995.4586,2111.3047,805.1522,3.9,1,1277.5861,1236.7423,1385.7637,1097.1695,1918.7216,4063.249,3569.786,1056.6574,29,1119.9297,559.7015,925.5803,919.0321,821.7261,728.3898,439.2574,1514.1554,591.1315,786.2839,24218.9928,980.6276,1756.0246,5796.7845,3565.0816,10,0,0,1,0,0,542.89
5,6,461,2327,22.8,58,1680.0191,1098.4453,2179.6225,824.6904,2.9,1,1454.5654,1200.7756,1354.9801,1006.9672,1971.8315,4121.5465,3706.8006,1110.2059,17,1149.3072,566.8566,909.0155,932.1704,785.0919,677.0298,474.2908,1539.2573,543.6007,801.7725,24759.7518,924.0221,1885.0598,5886.6518,3674.0225,10,0,0,1,0,0,519.84
8,4,516,2641,22.7,57,1711.4408,1147.2437,2234.0456,828.2372,3.9,1,1493.5249,1211.1107,1323.427,1021.6531,1956.5515,4267.735,3848.2909,1055.5044,16,1136.0734,638.4317,905.2896,1002.8895,767.3297,659.521,455.6018,1505.1674,574.3252,815.7179,25667.3424,912.2899,1964.3951,6265.7859,3878.3253,10,0,0,1,0,0,515.29
7,2,518,2745,22.6,56,1768.2703,1141.0748,2272.5849,757.6558,2.7,1,1623.0997,1192.1139,1385.5327,1028.1233,2035.0969,4552.465,4070.3521,1000.4962,12,1145.3951,621.9373,957.1813,986.4993,842.5419,709.393,454.4625,1514.1599,607.6617,840.2037,26871.3813,939.872,2165.111,6640.4968,4017.9554,10,0,0,1,0,1,510.76
5,8,506,2379,22,59,1771.2702,1073.0584,2412.3167,645.2087,2,1,1769.6671,1180.8765,1328.5731,1051.7562,2047.806,5033.8602,4447.3511,786.6704,22,1172.6268,593.4314,961.3487,1001.3204,829.0809,713.8588,470.8981,1504.3394,633.9823,878.6279,28706.9008,962.2521,2289.3064,7136.743,4353.2142,10,0,0,1,1,0,484
2,6,453,2497,21.6,59,1701.3789,1043.7046,2453.4709,626.8932,2.7,1,1840.9607,1155.7604,1343.0061,1061.3319,2090.5668,5265.5125,4727.7164,732.6416,13,1187.292,603.5235,919.2756,1003.7936,838.0393,703.3532,465.7058,1484.7583,665.2756,824.7549,29767.3377,977.3664,2303.1749,7506.1462,4537.7877,10,0,0,1,0,0,466.56
0,2,485,3096,20.9,64,1810.6001,1053.984,2570.2328,641.7004,3.2,1,1792.7885,1146.0939,1345.9816,1027.7415,2180.0846,5400.5405,4813.3815,612.8964,18,1150.7187,640.2963,915.4052,967.647,875.1322,750.4005,466.1001,1486.0857,632.6629,826.1794,30443.549,974.1404,2202.6323,7512.5617,4670.0621,10,0,0,1,0,0,436.81
9,3,531,2762,20.5,70,1752.5307,1077.1526,2594.4914,652.6382,2.4,1,1704.2118,1177.8167,1401.2832,970.4456,2158.052,5447.1673,4877.8235,540.9965,18,1150.7947,599.1622,918.9658,1000.6282,855.5545,728.4424,448.7331,1469.7145,622.7689,866.9678,30573.9061,895.2333,2009.8865,7622.4891,4651.6376,10,0,0,1,0,0,420.25
3,5,461,2946,20.2,71,1783.1327,970.855,2466.7981,648.1186,3.1,1,1535.3284,1064.2088,1349.2564,926.2919,2044.5895,5359.572,4779.1675,535.8334,13,1135.4624,610.9687,945.0392,1027.1095,890.726,716.3013,440.198,1376.3973,623.452,864.7716,29585.5055,921.3443,1774.566,7281.0203,4494.8281,10,0,0,1,0,0,408.04
3,3,389,1750,20.2,72,1721.1212,876.7247,2304.5249,449.0403,2.8,1,1188.6297,1065.8697,1331.1438,839.0851,1979.3348,5111.004,4635.6813,437.2697,16,1109.7861,538.3368,899.4981,903.0705,750.7862,668.1505,418.1106,1339.9004,554.8544,830.6684,28365.8195,821.4045,1632.0299,6903.7039,4370.549,10,0,0,1,0,0,408.04
5,4,148,0,20.2,74,1670.8541,863.7161,2224.6407,491.3569,1.9,1,1204.8754,1020.4435,1296.4431,846.8972,1919.0073,5073.8476,4578.6278,442.0093,18,1088.9293,530.89,893.1808,890.6241,708.1103,659.1404,436.8137,1357.5216,538.1321,815.8866,28023.7579,829.3115,1560.2724,6895.3972,4303.8616,10,0,0,1,0,0,408.04
1,4,55,0,20.2,73,1659.762,833.3767,2139.2993,491.2084,2.2,1,1196.9256,1031.849,1301.9287,823.0264,1895.6486,4810.203,4395.1379,436.836,24,1050.2113,539.6562,894.3389,898.5772,693.383,663.4707,435.5207,1349.0503,538.0402,749.5767,27101.2721,844.5256,1497.5855,6724.9786,4127.1924,9,0,0,1,0,0,408.04
0,0,28,0,19.9,76,1549.5491,833.5932,2056.5587,505.1054,2,1,1196.8219,959.3249,1343.3265,836.1935,1896.24,4558.3293,4196.6905,415.9229,15,1056.738,550.6757,843.2838,891.8128,700.9343,656.0092,433.8684,1282.0504,553.2218,765.3284,26041.3516,807.1808,1375.0616,6498.8365,4003.0971,10,0,0,1,0,0,396.01
2,0,31,0,19.3,84,1517.46,813.6153,2043.1471,519.3272,1.5,0,1123.4318,976.3594,1340.1847,857.2152,1865.6684,4416.9629,4002.3405,405.0136,12,1035.5306,560.0141,838.4514,876.3176,701.8139,649.2132,429.114,1334.2346,532.5661,779.7009,25534.9661,830.0706,1304.8705,6459,3896.1526,10,1.3,0,1,0,0,372.49
0,2,65,30,18.8,84,1461.7923,794.961,2017.162,512.9685,2.1,1,1061.464,971.06,1354.7719,822.6968,1896.0442,4219.0504,3928.3817,431.5372,8,1052.4165,550.1218,860.5595,848.5314,704.8674,652.8494,408.5769,1330.5138,551.0447,729.8816,25011.3146,807.9068,1334.447,6341.5018,3816.8684,10,0,0,1,0,0,353.44
0,0,141,631,18.5,88,1496.5778,798.7627,1964.9833,499.8696,2.1,0,972.1698,962.6168,1438.3339,828.9971,1876.406,4050.258,3755.7306,429.8549,9,1052.2344,533.0387,904.277,814.0871,682.2881,662.3022,440.251,1323.8141,523.6342,732.0847,24559.2675,831.3158,1270.2252,6271.92,3819.5777,10,0.2,0,1,0,0,342.25
1,0,132,535,18.2,89,1448.0989,795.587,1915.5288,482.8268,1.8,0,941.6674,937.3061,1425.5206,844.1382,1869.0115,3870.9115,3663.8687,455.8356,12,1080.0087,567.5189,893.7098,841.7781,703.0716,690.2232,423.1089,1327.3377,550.5429,741.7073,23994.6656,796.6121,1157.3288,6155.9064,3744.0021,10,0.2,0,1,0,0,331.24
0,1,151,670,17.9,89,1424.5224,775.2915,1905.1184,514.8867,1.9,0,955.5493,986.2911,1359.7195,867.3689,1846.895,3830.3383,3497.2957,444.6448,10,1049.6461,571.7045,845.7757,874.4452,684.9135,688.9732,427.3224,1344.3394,541.509,740.0126,23454.9959,803.4883,1155.8177,5958.9292,3647.5575,10,0.1,0,1,0,0,320.41
0,0,203,910,17.3,91,1399.4694,802.8298,1921.1922,474.1017,3.6,0,946.1577,972.4307,1349.7182,852.9774,1804.6234,3800.4231,3469.3303,416.1603,9,1069.2992,575.8743,891.5479,881.4586,680.6882,687.3834,437.8124,1284.7358,537.0065,727.9581,23100.6833,795.7219,1126.431,5871.1016,3549.8075,10,1.7,1,1,0,0,299.29
1,0,241,1183,17.2,89,1423.8253,853.5664,1914.0953,519.1835,3.1,1,1005.3239,1044.3643,1348.0744,861.3844,1825.6244,3777.5109,3364.253,444.0802,7,1066.8032,553.3116,899.8751,906.6829,661.6786,678.3154,441.3926,1348.2286,561.4322,772.2467,22769.5645,840.0211,1164.3243,5646.098,3469.929,10,0,0,1,0,0,295.84
0,1,208,1020,17.5,90,1560.2273,899.6882,1912.887,604.2986,3.1,0,993.3851,1077.9339,1341.0309,930.2894,1854.6692,3792.954,3374.2806,577.2313,11,1104.1507,579.6502,948.796,976.7987,711.2392,674.021,446.8584,1448.7977,563.5202,802.495,23069.5338,861.8422,1162.8002,5599.6225,3526.0955,9,0.8,0,1,0,0,306.25
3,1,211,1236,19.3,74,1562.0092,1021.747,1918.0536,796.8969,3.2,1,1074.3526,1137.8988,1318.9487,1024.8367,1880.8496,3903.4473,3430.184,646.3402,15,1220.044,594.5528,961.643,981.4009,805.3743,729.3826,442.4091,1503.7262,607.6524,870.8865,23604.6134,922.0615,1287.5582,5763.1504,3643.1931,9,0,0,1,0,0,372.49
3,2,307,1534,20.7,67,1662.431,1029.404,2009.3422,912.0169,3.5,1,1206.6761,1174.8276,1369.0106,1050.15,1969.2538,4122.3585,3552.0595,744.7953,19,1132.7417,601.2349,988.3587,1059.3529,823.6242,732.2527,484.0689,1626.1205,585.6245,890.6388,24502.7927,959.0732,1514.8694,5862.1139,3699.1133,9,0,0,1,0,0,428.49
5,4,379,1762,22.9,57,1878.7296,1100.4772,2198.3873,980.8741,4.3,1,1329.3291,1247.8769,1346.6153,1202.1379,2013.3346,4320.9434,3685.2998,1087.727,9,1206.7648,609.9589,1045.0053,1081.1892,853.1052,744.1469,532.7625,1702.0673,621.6645,915.9804,25642.3076,952.3876,1774.2247,5995.763,3847.7826,8,0,0,1,0,0,524.41
4,6,374,1934,23.2,52,1882.6339,1102.0343,2168.3212,973.5726,4.7,1,1459.9421,1287.7831,1385.8754,1181.4589,1930.6828,4335.1574,3884.2739,1149.9928,14,1213.1293,633.8838,982.0987,1037.3776,821.2377,690.0986,475.2686,1661.0837,629.829,831.4769,25800.8757,975.6259,1986.7205,6023.6617,3915.0611,3,0,0,1,0,0,538.24
2,3,500,2298,24.3,49,1786.3289,1070.6699,2210.5801,949.5787,5.4,1,1525.2014,1291.7417,1367.8773,1170.1504,1994.3721,4324.2499,3901.6581,1136.2439,11,1195.4895,599.5046,986.0132,1027.004,879.1644,780.8505,482.3392,1543.5633,626.4086,844.0446,25972.941,977.0842,2162.9148,6166.052,4046.1366,1,0,0,1,0,0,590.49
11,3,503,2653,24.2,49,1742.2064,1099.0515,2223.3819,893.6596,3.1,1,1778.3888,1278.7209,1419.5446,1172.27,2056.3613,4472.5483,3936.7553,1050.9064,21,1207.5102,636.8397,1049.1988,1040.8946,824.7437,795.0618,500.3175,1428.5845,634.5264,906.2475,26478.2118,1002.6906,2295.9786,6429.5396,4188.8345,8,0,0,1,0,0,585.64
7,11,534,2536,24,49,1668.5943,1099.5039,2319.9813,849.1049,3.1,1,1856.8819,1275.7928,1399.4982,1157.5399,2165.1502,4723.616,4093.5277,910.4795,18,1176.9988,651.9089,1030.4415,1055.5154,933.8797,742.8752,479.2724,1497.385,644.7113,895.1904,27679.5781,1041.0105,2405.9235,6724.6528,4486.6708,7,0,0,1,0,1,576
10,5,544,2602,22.4,53,1713.5882,1058.8554,2364.6658,823.5044,3.6,1,1898.2981,1253.5072,1385.7241,1075.0198,2232.4923,4983.2784,4193.3105,798.0809,13,1242.048,690.832,1023.7184,1043.8973,919.9106,792.2991,493.6398,1527.0911,643.8793,878.7047,28482.1445,1019.7984,2515.3805,7000.9047,4466.8135,7,0,0,1,1,0,501.76
7,8,441,2440,21.3,53,1747.398,1069.1594,2403.5183,824.459,3.7,1,1959.4683,1205.3305,1457.7129,1062.691,2286.6976,5151.6091,4330.3604,627.2166,22,1167.3714,695.565,1053.6873,1062.0926,960.3131,760.5614,495.3453,1533.8965,610.6436,923.062,29270.9749,1002.1097,2526.2563,7193.6571,4623.8379,7,0,0,1,0,0,453.69
2,8,508,2863,19.6,56,1588.2669,1045.7253,2335.0165,645.9079,4.3,1,1935.9546,1153.4827,1474.8945,1034.7362,2233.9934,5176.5469,4450.2981,530.9463,19,1180.5021,702.8946,1036.9565,1015.0905,873.5684,738.0111,462.5375,1462.6239,596.3653,923.9854,29391.2951,1013.6587,2343.2058,7470.2037,4674.3457,5,0,0,1,0,0,384.16
9,4,478,2659,18.4,59,1542.1552,984.6324,2300.3631,600.9201,3.9,1,1785.2549,1122.7693,1431.2332,951.669,2171.2295,5134.7269,4390.802,463.5799,22.5,1156.5817,654.5487,1024.5126,1031.828,838.3989,749.4707,462.7123,1400.8169,610.3051,864.9818,28888.1775,984.928,2158.4595,7374.6481,4573.4358,0,0,0,1,0,0,338.56
