"y","sub_passenger","bus_passenger","past_return","temp","X8_9","wet","rain","X7_8","m25","f0","m30","f35","f45","m40","m45","sunny","m50","m5","m35","m55","m0","f25","m70","f50","m65","f60","dust","f65","m60","f70","cloud","m20","f55","f40","wind","f20","f30","f15","X18_19","most_use","snow","X9_10","temp.sqr","weekend","X16_17","semester","X12_13"
0,1748,395,0,-5.7,0,61,0,0,3368.2061,595.3283,2082.2525,1415.1853,1060.5596,1129.7128,1161.3613,0,930.1532,844.9878,1605.8952,896.2157,522.2632,3644.0127,841.4589,926.1741,449.9402,729.3772,12,564.2931,669.6728,1175.6875,6,3640.6771,890.113,966.4798,1.4,5591.0225,1962.8751,1228.4996,0,23310.1265,1.9,0,32.49,1,0,0,0
0,2340,468,0,-3.6,0,43,0,0,3396.8504,790.535,2156.2934,1584.6335,1102.1469,1148.7842,1202.208,0,982.4714,903.748,1723.109,894.9616,509.3491,3759.1333,874.0964,956.5348,487.9567,790.0993,17,607.2952,693.8904,1133.7708,1,3579.7113,945.7819,1062.1905,1.7,5531.5872,2100.7373,1397.7058,0,23832.0554,1.9,0,12.96,1,0,0,0
0,2760,582,0,-3.6,0,37,0,0,3581.2489,890.4329,2239.0195,1607.1975,1184.6483,1181.2186,1274.4606,0,1026.5236,943.1397,1676.1516,908.4398,662.8413,3925.2512,886.6214,1055.98,506.7977,816.6073,21,620.1265,672.5569,1113.1001,1,3705.2722,961.8442,1174.3145,3.8,5730.528,2128.3451,1556.8063,0,24593.014,1.9,0,12.96,1,0,0,1
3,3079,691,1,-3.4,0,39,0,0,3669.3078,1005.6282,2225.0203,1701.2272,1259.875,1207.7476,1323.1985,0,1037.2659,1085.0179,1756.2422,935.1161,758.1079,4064.8631,960.0677,1072.76,537.3022,824.5721,33,645.7408,705.6884,1225.5133,1,3803.9959,1048.0698,1280.7275,4.1,5971.6689,2240.9432,1762.9693,0,25433.2686,1.8,0,11.56,1,0,0,0
0,3358,659,3,-3.5,0,36,0,0,3771.081,1107,2283.9442,1804.6057,1291.0433,1263.2738,1351.0282,0,1023.4369,1202.0998,1801.0798,1004.6943,822.6614,4166.4522,957.8168,1095.7299,502.0201,922.0826,31,642.3622,716.9901,1221.4308,1,3927.3614,1062.2519,1293.5214,4.8,5895.1745,2247.3121,1867.2838,0,25897.0109,1.7,0,12.25,1,0,0,0
1,3864,784,0,-4,0,37,0,0,3782.2378,1195.6038,2310.2198,1587.464,1261.3832,1281.6558,1430.0273,0,995.8572,1238.9475,1858.6203,917.384,918.7471,4365.7982,905.371,979.4637,447.8839,890.9082,34,645.3955,708.3163,1213.1404,1,4087.2947,1045.999,1225.3292,3.5,5919.6406,2236.2163,1972.5191,0,26147.4917,1.5,0,16,1,0,0,0
2,4280,840,2,-4.6,0,39,0,0,3988.8669,1026.6238,2405.0756,1625.5361,1263.1187,1227.906,1510.8887,0,1084.7659,1289.7843,1892.6323,1008.8526,881.6495,4473.2068,926.6658,1009.1504,500.3653,917.3113,29,622.2296,735.2703,1243.1939,2,4188.5383,1059.3593,1258.83,4.5,6136.0075,2317.0229,2013.5999,0,27026.8864,1.5,0,21.16,1,1,0,0
1,4355,841,2,-5.7,0,42,0,0,4277.9976,910.6299,2441.7052,1722.426,1268.2543,1197.2722,1519.7141,0,1071.2506,1408.456,1882.5348,1044.9512,899.942,4708.7083,925.6749,1061.3015,481.1431,850.2205,25,655.1391,752.6659,1168.1996,1,4529.0574,1068.1348,1236.57,3.9,6561.969,2406.4495,2129.8996,0,28530.8478,1.5,0,32.49,1,0,0,0
0,3544,782,0,-6.6,0,45,0,0,4665.2824,814.5261,2576.9824,1648.6455,1275.9875,1316.7486,1532.531,0,1125.6125,1398.1212,1879.5374,1012.5518,851.8761,5005.4511,930.1953,1003.9479,505.1247,848.4606,26,618.7405,749.6368,1201.4838,0,4961.6592,1040.3699,1144.7527,3.1,6992.2662,2358.8795,2128.3811,1,30088.7037,1.5,0,43.56,1,0,0,0
2,3343,677,2,-7.3,0,50,0,0,4901.3824,748.0613,2792.7129,1693.1378,1230.2166,1323.2372,1534.3349,0,1084.8598,1531.6028,1968.333,968.3027,697.2157,5252.6419,916.5903,1009.09,463.6281,858.1343,21,603.3623,689.9598,1143.4434,0,5344.9389,935.1274,1124.4675,4.2,7415.4565,2463.6774,2020.916,0,31832.2808,1.5,0,53.29,1,0,0,0
0,3677,610,0,-8.1,0,53,0,0,5306.6191,627.4605,2852.0265,1706.6776,1110.155,1289.8601,1425.4496,0,1058.629,1564.1468,1970.247,962.3031,781.0927,5484.4,888.4584,958.5618,457.4421,803.9804,14,569.0113,684.739,1112.0478,0,5639.7987,815.4305,1043.6941,4.1,7558.3742,2453.6924,1978.2116,0,32971.8355,1.5,0,65.61,1,0,0,0
2,3907,620,2,-8.7,0,55,0,0,5378.8613,578.7311,2813.6058,1665.7839,1053.1303,1254.9365,1358.9985,0,992.2773,1519.2366,1916.5635,933.3182,657.5248,5500.8912,816.5327,936.2375,470.885,751.473,15,565.0176,626.0431,1101.9802,0,5720.5575,836.1344,960.149,3,7523.1177,2485.0019,1770.2487,0,33004.3828,1.5,0,75.69,1,0,0,0
1,4520,693,3,-9.1,0,58,0,0,5179.9878,533.2422,2698.2131,1473.9406,991.2716,1198.4015,1297.8752,0,1020.6471,1213.1304,1859.3958,896.4266,614.9115,5156.8038,770.559,879.1619,434.087,741.5115,19,545.5744,587.4112,1148.246,0,5410.6996,835.2656,908.579,3.4,7219.9081,2333.4665,1499.8092,0,31332.4153,1.5,0,82.81,1,0,0,0
0,2694,509,0,-9.4,0,56,0,0,4909.8005,409.2319,2429.9277,1386.7014,863.0883,1092.591,1114.5158,0,879.0753,998.1688,1696.1636,821.6328,424.7792,4795.9149,799.2705,769.5716,423.2152,642.2523,16,482.3617,514.3791,1188.8796,1,5076.3193,715.7208,773.8124,2.8,6981.0174,2214.5692,1226.4259,0,29490.414,1.5,0,88.36,1,0,0,0
0,0,0,2,-9.8,0,56,0,0,4751.3139,386.4164,2250.8945,1378.3815,842.8814,1059.1772,1122.5122,0,863.7771,887.7286,1586.9317,810.209,444.2926,4494.0251,781.9268,756.383,389.6311,635.6023,16,485.503,507.9076,1164.8976,0,4799.863,687.7527,773.3887,2.8,6666.5675,2093.595,1156.2526,0,28021.5722,1.5,0,96.04,1,0,0,0
0,0,0,0,-10.3,0,56,0,0,4617.6161,367.9325,2181.0284,1352.14,879.9068,1020.5704,1084.8708,0,835.9346,871.0939,1609.2137,817.6168,389.7214,4452.21,800.0196,787.5998,412.9714,608.0401,26,487.5626,528.5164,1225.2097,0,4661.2111,661.7291,794.1495,2.8,6569.9045,2080.5279,1114.8107,0,27523.8517,1.5,0,106.09,1,0,0,0
0,0,0,0,-10.6,0,56,0,0,4410.9504,363.666,2094.3332,1349.6476,843.0917,1006.9961,1089.991,0,843.931,830.0242,1520.448,804.8679,397.2753,4277.5993,799.8663,773.4781,397.1267,638.6248,22,484.236,509.1962,1220.3618,0,4378.6042,666.3912,768.8714,2.3,6327.1276,2027.0941,1061.6321,0,26385.8044,1.5,0,112.36,1,0,0,0
0,0,0,1,-11,0,57,0,0,4209.3237,418.9883,1978.7018,1301.8954,845.869,973.5755,1034.8314,0,813.5116,780.0251,1488.3554,787.5419,412.9041,4136.7872,795.523,742.0972,408.7125,636.741,23,481.0678,517.6299,1172.0683,0,4192.3233,623.8493,737.049,2,6177.3987,1970.6968,1037.2476,0,25455.4823,1.5,0,121,1,0,0,0
0,0,0,0,-11.3,0,58,0,0,4083.3391,392.6947,1948.9538,1309.288,829.8363,948.8869,1061.6033,0,832.736,800.5431,1482.6172,814.3008,389.7792,4063.2197,824.5498,745.8075,400.4426,642.3342,23,475.7729,517.2223,1230.7321,0,4054.4264,628.4425,764.4748,2.1,6093.6915,1971.3553,1019.1587,0,25006.891,1.5,0,127.69,1,0,0,0
0,0,0,0,-11.4,0,44,0,0,3930.0795,404.0711,1901.5069,1293.3692,862.3208,953.3644,1068.5864,0,869.4371,675.326,1440.6073,789.9657,413.0586,4025.8366,753.363,740.2145,395.905,641.3164,23,485.2441,529.83,1222.8847,0,3837.4729,612.5008,775.751,2.7,5888.3317,1947.7949,1020.5024,0,24264.999,1.5,0,129.96,1,0,0,0
0,0,0,0,-11.6,0,41,0,0,3853.7519,405.4551,1870.2513,1275.7876,831.398,936.4766,1034.5137,0,851.7032,650.7094,1435.6448,771.941,403.2527,3906.9514,784.8517,740.5552,396.0349,636.0835,14,494.754,540.3938,1193.0802,0,3691.772,637.6771,823.0498,2,5747.5523,1850.2313,947.3459,0,23631.9426,1.5,0,134.56,1,0,0,0
0,0,0,0,-11.7,0,39,0,1,3732.3688,409.5183,1881.8472,1251.4337,872.7607,938.4355,1033.727,0,850.4907,639.2134,1393.3206,771.7002,403.8021,3835.5174,774.8854,750.1845,398.9272,640.3848,16,494.8021,522.7905,1185.5938,0,3601.9236,651.531,786.3178,2.3,5607.8971,1822.8597,922.147,0,23127.1681,1.5,0,136.89,1,0,0,0
2,0,0,0,-12.3,1,42,0,0,3598.2688,346.0155,1801.4998,1188.2429,850.5684,980.0281,1103.7079,0,876.0093,639.9363,1378.3455,793.2397,451.3504,3683.1432,730.3975,737.0474,405.4334,632.4061,20,502.4416,498.9633,1211.9907,0,3488.8458,661.6588,828.8482,1.1,5432.3454,1822.8579,923.7456,0,22393.5493,1.5,0,151.29,1,0,0,0
1,0,0,0,-11.9,0,40,0,0,3477.8992,398.2444,1774.5625,1172.6928,886.3384,1027.6541,1058.1915,0,885.3275,618.0327,1385.2627,810.4801,430.135,3512.404,771.1664,732.1194,394.6838,622.8359,21,472.7565,536.762,1168.9207,0,3436.0918,694.4991,845.4092,0.7,5275.8996,1743.7359,946.1667,0,21778.5485,1.5,1,141.61,1,0,0,0
0,0,0,2,-9.5,0,39,0,0,3497.0011,509.671,1830.6113,1274.7866,909.9151,1056.2719,1131.3466,0,906.8922,712.5362,1406.8633,852.3481,481.5839,3656.0253,798.2357,821.0742,416.0116,685.6871,21,526.6517,595.9476,1223.282,0,3461.9477,758.1033,908.8854,1.6,5297.0771,1863.7484,1057.1997,0,22288.0608,1.5,0,90.25,1,0,0,0
1,0,0,0,-8.5,0,40,0,0,3452.4611,666.2969,1904.8031,1362.8255,960.7011,1103.8459,1184.037,0,936.1619,854.0184,1471.8841,873.1279,594.5487,3768.86,776.0414,851.5425,439.686,726.1151,34,547.0631,620.0028,1242.2537,0,3399.9032,807.0979,970.3169,3.1,5331.0567,1986.796,1229.358,0,22678.5897,1.5,0,72.25,1,0,0,0
1,0,0,0,-7.1,0,40,0,0,3491.9985,815.3823,2033.9631,1390.7003,1097.886,1159.0942,1212.383,0,917.6363,972.1466,1554.5953,936.0795,651.1172,3843.9974,793.9942,838.8396,448.2991,781.3348,33,513.7858,629.6551,1227.9181,0,3468.4243,848.657,984.9513,2.9,5632.3095,2032.8393,1556.5463,0,23448.8277,1.5,0,50.41,1,0,0,1
1,0,0,0,-6.8,0,42,0,0,3639.6082,882.7009,2079.5764,1521.6459,1182.5582,1157.5511,1262.5593,0,987.0436,1185.8488,1685.6434,898.7039,695.0008,4039.4822,833.2721,881.4545,397.9556,747.8968,32,552.0562,661.9773,1265.2694,0,3621.6431,849.2514,1054.1277,2.8,5590.1918,2149.1265,1841.7768,0,24326.9175,1.5,0,46.24,1,0,0,0
0,0,0,1,-6,0,42,0,0,3709.8151,1108.7894,2143.5887,1566.076,1274.5316,1251.7837,1352.6436,0,983.708,1143.9767,1690.5676,958.009,800.8039,4086.1536,830.4407,880.9006,435.69,732.1242,32,556.3277,607.3343,1254.4668,0,3552.7398,859.2302,1111.4574,3.3,5703.081,2166.5618,1981.5604,0,24618.5836,1.5,0,36,1,0,0,0
0,0,0,0,-6.2,0,42,0,0,3859.0253,1235.3809,2126.4286,1535.7623,1283.5572,1238.1393,1322.1708,0,938.5566,1273.5004,1617.2892,902.4231,764.3126,4205.2263,899.3881,952.1702,448.744,713.8893,30,561.4964,620.7089,1308.2864,0,3661.0113,893.264,1152.1254,4.6,5769.6715,2231.2922,2012.7683,0,25005.7067,1.5,0,38.44,1,0,0,0
0,0,0,0,-6.1,0,44,0,0,4029.5998,1139.9538,2167.744,1602.5317,1195.7507,1271.4066,1366.753,0,991.4593,1360.8391,1659.3113,947.31,951.3414,4258.5525,917.8242,953.1795,464.1482,727.3398,26,587.6432,650.2374,1231.1281,0,3806.4022,866.8984,1077.3903,4.2,5994.5086,2306.8178,2165.5554,0,25825.4679,1.4,0,37.21,1,1,0,0
2,0,0,0,-7.2,0,46,0,0,4171.8758,1012.6886,2214.7932,1551.5622,1133.2445,1184.1474,1319.3634,0,945.7938,1379.3457,1723.9353,899.9623,757.8974,4410.5254,909.1649,954.9565,473.8662,708.2306,25,587.7949,666.6717,1236.8876,0,4084.9886,893.2189,1032.9496,3.4,6201.1104,2298.1243,2234.3708,0,26656.9152,1.4,0,51.84,1,0,0,0
0,0,0,3,-7.8,0,48,0,0,4240.3186,847.2119,2257.6706,1511.7593,1087.9333,1209.279,1348.7044,0,955.1561,1422.0324,1661.7764,1000.3551,779.565,4459.49,878.5019,962.0882,482.0073,692.6757,22,610.4836,732.2956,1223.1438,0,4256.2765,871.7991,968.1259,2.6,6575.4719,2186.678,2074.1016,1,27149.4413,1.4,0,60.84,1,0,0,0
0,0,0,2,-8.2,0,48,0,0,4268.4653,621.1961,2227.4901,1447.697,1062.3697,1113.5334,1300.4703,0,920.83,1437.4967,1611.216,911.6314,708.3549,4546.0457,907.8589,885.3758,459.892,683.4124,13,566.1015,685.77,1282.79,0,4263.4277,844.8099,952.4017,2.4,6708.6638,2139.4511,2036.7145,0,27212.4567,1.4,0,67.24,1,0,0,0
0,0,0,0,-8.9,0,49,0,0,4329.6909,545.0587,2263.1859,1466.2445,1022.2179,1136.2135,1184.7959,0,884.6891,1276.2111,1647.1046,867.1441,587.4281,4676.6331,829.0574,901.4947,445.4202,651.3578,23,547.5013,611.8834,1212.5587,0,4288.1401,821.4951,906.5971,2.2,6933.5148,2135.2763,1857.5609,0,27739.7902,1.4,0,79.21,1,0,0,0
0,0,0,2,-9.5,0,51,0,0,4271.5151,515.0963,2229.4594,1473.8883,942.7091,1056.8326,1085.5446,0,869.2496,1012.1064,1645.7912,823.4288,539.8887,4602.8389,817.5231,860.8235,438.499,642.7011,14,547.323,582.8203,1213.0465,0,4240.3169,785.9379,855.8351,2.5,6846.5966,2101.4039,1765.5334,0,27411.8103,1.4,0,90.25,1,0,0,0
1,0,0,1,-10,0,56,0,0,4170.8084,466.2745,2194.1769,1453.7161,914.4753,1010.6081,1121.6349,0,825.1608,939.7101,1604.0387,845.7932,467.2981,4467.4207,825.062,803.0286,451.5549,655.8584,22,518.7574,576.7055,1180.3059,0,4056.7872,750.0964,868.4926,2,6566.746,2068.5091,1400.3498,0,26582.2031,1.4,0,100,1,0,0,0
1,0,0,0,-10.2,0,59,0,0,3930.5118,376.3591,2070.4028,1336.8934,761.3181,899.6656,1035.4987,0,788.2014,809.5729,1375.9407,786.9036,356.0547,4230.2649,794.7319,682.4576,418.6454,595.2531,14,505.6696,516.4934,1209.2053,0,4035.3218,635.6649,784.1392,1.7,6323.0843,2014.6745,1043.4645,0,25317.0942,1.4,0,104.04,1,0,0,0
1,333,173,0,-10.7,0,58,0,0,3939.3318,359.385,2020.7025,1332.8736,803.0666,903.7896,1038.1872,0,801.7847,741.3583,1384.5867,804.4319,371.5776,4248.9662,776.3657,686.1696,420.3993,588.7531,11,500.9633,517.8244,1161.7089,0,3928.0203,615.5428,768.7913,0.6,6188.1663,1993.244,997.5546,0,25035.8914,1.4,0,114.49,0,0,0,0
0,3,109,1,-10.7,0,62,0,0,4038.7482,384.6597,2095.9686,1389.7262,870.1882,978.1061,1088.6873,0,857.3763,725.0593,1532.3107,832.9039,430.0552,4313.1147,834.9985,757.3436,427.5566,624.2064,19,542.3501,552.5342,1306.8004,0,3878.8174,682.8576,853.2574,2.2,6244.9589,2100.4066,972.3518,0,25594.0513,1.4,0,114.49,0,0,0,0
0,0,57,0,-11.2,0,62,0,0,3982.6052,381.9104,2121.2311,1370.7986,878.9295,990.0197,1128.7133,0,872.0864,741.7811,1511.6085,839.9215,436.7141,4339.8068,845.2274,781.9083,434.7869,640.6979,21,546.5151,603.2579,1363.7309,0,3935.3152,688.9217,869.8733,0.9,6304.7202,2129.6668,951.2619,0,25695.7524,1.4,0,125.44,0,0,0,0
0,0,33,2,-11.7,0,65,0,0,3947.9447,391.3031,2069.7414,1373.9255,878.0896,967.1111,1096.5619,0,861.2388,702.9793,1473.485,798.0529,394.9309,4251.8755,849.4436,777.5776,411.2718,651.3381,21,534.7789,568.8609,1310.5497,0,3784.72,662.847,859.3534,1.6,6179.5668,2084.2277,962.3842,0,25165.4866,1.4,0,136.89,0,0,0,0
1,9,51,1,-12,0,66,0,0,3920.1741,379.4917,2074.988,1401.8843,882.487,965.8121,1096.9341,0,834.8648,713.794,1453.9685,814.426,403.1064,4222.0834,817.8109,782.6624,445.6509,679.584,20,529.0393,576.7275,1310.1836,0,3749.1164,704.4808,872.0594,0.7,6026.4176,2052.7788,940.7265,0,24901.4111,1.4,0,144,0,0,0,0
0,635,95,0,-11.8,0,68,0,0,3843.4806,390.4082,2023.7038,1382.6469,867.1713,988.706,1071.8915,0,802.2558,669.281,1445.7405,829.9244,413.7908,4177.1146,865.2976,783.0499,415.1651,663.9618,14,523.5512,583.2626,1327.2051,0,3694.0392,703.7518,866.4705,2.1,5966.3858,2033.4173,958.705,0,24566.5287,1.4,0,139.24,0,0,0,0
1,922,223,0,-11.3,0,67,0,0,3745.5347,374.0304,1975.8293,1347.6523,899.4691,948.9312,1134.7975,0,845.3497,696.8678,1445.9356,848.6511,393.7059,4053.4363,803.3945,771.2962,438.8661,693.6359,17,527.1581,563.4758,1356.6509,0,3518.4435,706.8751,832.5176,1.5,5803.892,1996.0606,928.5817,0,23886.7843,1.4,0,127.69,0,0,0,0
2,2567,472,0,-11.3,0,69,0,1,3479.3894,421.0296,1939.3947,1380.6501,922.2867,1051.8554,1236.5515,0,929.3526,623.3751,1465.2806,891.6436,448.8525,3825.8842,850.5887,821.4982,428.5478,663.0129,20,517.811,596.6919,1394.1254,0,3371.972,810.2321,961.5462,1,5668.6063,1958.5576,878.6241,0,23089.7349,1.4,0,127.69,0,0,0,0
10,4634,761,1,-11.5,1,71,0,0,3053.028,387.5413,1746.5457,1357.1209,1068.5357,989.8098,1146.983,0,927.7242,807.7602,1435.4434,904.8068,532.0609,3399.5358,828.7576,876.8941,457.4112,661.8326,21,546.2626,611.832,1380.2323,1,3273.5345,837.8293,986.4366,0.4,5411.0469,1752.6391,955.3012,0,21428.8943,1.4,0,132.25,0,0,0,0
5,3016,587,10,-10.5,0,71,0,0,2892.0677,450.5875,1658.8056,1317.4421,1127.3331,1049.3628,1261.8587,0,1000.6187,876.1523,1443.1914,1050.3028,566.7288,3092.7512,973.2386,951.8948,518.1533,696.9793,20,565.0263,622.3679,1424.432,1,3307.6838,960.12,1059.2634,2.2,5299.8751,1722.3178,1042.4129,0,20734.1347,1.4,1,110.25,0,0,0,0
3,1689,407,2,-8.4,0,64,0,0,2804.2271,484.7129,1666.7158,1377.9954,1140.7965,1080.7949,1220.0999,0,1020.8405,926.7493,1455.452,1101.1572,593.3845,3120.7059,879.6038,1007.4902,494.6266,721.5197,26,584.2197,682.5892,1449.8241,1,3290.4848,1001.9265,1172.0854,1,5181.0448,1788.9273,1171.6133,0,20685.5531,1.4,0,70.56,0,0,0,0
0,1697,364,1,-5.7,0,49,0,0,2794.2446,471.9999,1679.2037,1397.9239,1240.7018,1184.4019,1253.2514,0,987.0695,914.8689,1448.3698,1054.9377,621.2988,3207.0176,914.5726,1040.4856,487.9056,765.6449,24,612.2478,670.5712,1320.8367,7,3359.787,995.1728,1221.521,1.5,5151.8035,1761.5908,1164.9114,0,20799.9409,1.3,0,32.49,0,0,0,0
1,1978,427,1,-4.3,0,45,0,0,2933.7806,393.4035,1672.1792,1478.0195,1196.099,1182.688,1266.7197,0,985.5361,906.0443,1505.531,1084.0891,506.7744,3047.3889,902.7921,1002.3751,475.1301,777.5313,27,615.6255,671.956,1292.6736,1,3492.3015,978.5576,1224.3849,1.6,5173.5644,1817.4036,1243.5604,0,21120.1687,1.3,0,18.49,0,0,0,1
3,2100,465,0,-3.6,0,45,0,0,2861.4148,449.7533,1767.869,1448.265,1224.0298,1188.4264,1390.2631,0,1069.0328,926.5268,1619.0019,1065.9551,479.9933,3148.3034,1007.1522,1051.1703,502.6894,773.9837,22,624.4742,768.691,1398.4433,1,3510.8247,1058.2191,1317.6647,2,5249.4387,1805.5741,1169.1596,0,21410.6916,1.3,0,12.96,0,0,0,0
0,2357,534,3,-3,0,44,0,0,2897.0334,390.1147,1714.3453,1428.2381,1176.334,1151.0623,1384.0687,0,1077.2506,893.5284,1568.7834,1122.8725,460.7907,3144.2424,1040.6282,1051.9913,473.3297,806.3567,29,642.0285,738.4005,1370.0817,3,3453.9527,1088.0067,1230.1468,1.8,5377.2067,1814.3732,1338.1534,0,21398.1752,1.3,0,9,0,0,0,0
1,2489,569,2,-2.8,0,42,0,0,2910.4527,351.2588,1742.9746,1385.7976,1177.2504,1164.0876,1329.3259,0,1033.3218,1008.9443,1527.2143,1048.3714,443.0774,3143.1204,966.8634,1025.1687,467.1428,797.7524,30,618.059,739.6618,1532.9693,7,3622.0842,1046.4571,1209.601,3.6,5429.4475,1855.1996,1460.9062,0,21616.2909,1.1,0,7.84,0,0,0,0
2,2974,684,1,-3.2,0,44,0,0,2953.032,348.6193,1727.9538,1419.0762,1139.1234,1157.588,1341.3668,0,973.8544,996.0391,1535.9493,1027.8626,537.104,3189.7995,968.2158,963.9606,475.959,776.4949,30,563.5874,733.7228,1458.1729,7,3656.2847,1020.1482,1180.4432,2.4,5666.6591,1831.5127,1543.1674,0,21980.2673,1.1,0,10.24,0,1,0,0
3,3860,846,3,-3.5,0,45,0,0,3003.8049,411.0137,1753.0516,1363.5301,1117.9165,1181.81,1348.9369,0,984.3812,1160.7943,1696.9774,1052.3514,562.9816,3347.6753,942.6993,976.2106,471.2427,767.9965,25,577.0291,712.8366,1325.4871,8,3916.5324,947.7856,1104.7826,2.2,5932.7612,1818.844,1543.3671,0,22833.1769,1.1,0,12.25,0,0,0,0
6,4245,1140,4,-3.8,0,46,0,0,3664.5267,422.3251,2086.3999,1500.9126,1195.8486,1225.6724,1545.5716,0,1087.4645,1206.3435,1828.9179,1052.0366,539.4425,4103.1842,1006.6771,939.3037,482.5407,752.2904,25,598.844,699.2213,1251.1374,7,4446.737,940.2983,1119.6299,2.4,6679.7331,2250.6249,1621.0099,1,26561.0363,1.1,0,14.44,0,0,0,0
3,2840,877,4,-4.2,0,46,0,0,3863.1953,565.3088,2166.2455,1611.2396,1113.612,1202.1339,1479.4333,0,1010.744,1301.928,1923.4797,1035.819,608.3874,4420.6525,943.749,921.221,468.487,720.2971,24,583.5673,683.1412,1207.3248,0,4714.8411,901.1723,1058.927,1.1,7093.8485,2351.5927,1627.3705,0,28145.0949,1.1,0,17.64,0,0,0,0
4,2854,639,3,-4.7,0,47,0,0,3970.2426,505.5141,2157.052,1573.6422,1122.5747,1136.2681,1337.9717,0,1000.2087,1194.9841,1868.3342,1005.6789,562.3536,4380.5709,871.4974,862.7808,465.6384,708.4792,22,554.1152,624.66,1239.7195,0,4744.6764,883.7484,1020.5985,1.2,7181.7458,2326.8971,1592.8533,0,28203.1612,1.1,0,22.09,0,0,0,0
2,2989,691,5,-5.3,0,51,0,0,3942.4137,504.2881,2159.8202,1522.3122,1031.5713,1090.091,1209.5888,0,1017.3097,1108.9105,1705.3234,926.1147,512.3079,4418.4786,842.1655,790.0218,459.4681,717.9886,20,585.9119,587.6256,1236.9909,1,4662.4357,835.7547,955.72,1.4,6996.0122,2292.1775,1481.0327,0,27698.9735,1.1,0,28.09,0,0,0,0
3,3394,645,2,-5.5,0,54,0,0,3923.9507,456.4361,2094.787,1453.3473,920.0685,1055.5361,1170.5015,0,944.9526,962.9775,1577.5615,874.3043,538.6734,4344.6788,829.6805,744.5035,454.9701,663.7329,29,547.4305,548.7371,1235.344,0,4388.9964,825.2665,895.2028,2.1,6745.774,2212.7728,1219.4318,0,26741.8685,1.1,0,30.25,0,0,0,0
2,1567,369,3,-6.3,0,54,0,0,3791.3027,359.3472,1961.9652,1236.27,841.7329,880.4784,1054.9313,0,796.4197,757.073,1488.8812,766.8068,398.0009,4165.6043,794.2803,700.2798,423.1142,585.4227,23,523.3898,527.4281,1218.9675,0,3936.1823,686.9945,754.0399,1.5,6453.8266,1994.8213,1014.9149,0,25028.8536,1.1,0,39.69,0,0,0,0
1,0,151,1,-6.7,0,58,0,0,3799.3488,351.0946,1966.356,1272.7559,855.9858,903.1807,1078.2062,0,836.8843,741.3632,1448.0525,774.0307,409.2694,4227.688,794.6262,689.1654,388.3881,598.5837,25,519.972,533.7528,1195.8672,0,3869.6279,675.2267,762.3881,1.6,6353.3126,2006.8504,995.0204,0,24943.9921,1.1,0,44.89,0,0,0,0
1,0,40,1,-7.3,0,55,0,0,3834.997,374.6661,1966.6413,1347.3486,883.7895,933.3012,1056.0423,0,838.2285,783.7722,1438.2158,803.8115,447.3338,4195.3607,823.9146,704.4827,391.3833,609.1958,20,513.709,553.3217,1219.6331,0,3843.4947,664.7529,790.7301,1.6,6313.128,2036.7106,1002.8587,0,24975.8967,1.1,0,53.29,0,0,0,0
0,0,44,0,-7.1,0,55,0,0,3800.5004,389.9021,1963.41,1346.0808,841.0788,941.6006,1046.3792,0,832.4984,753.1387,1431.0086,831.9427,481.2062,4126.6082,786.1527,717.2552,402.3468,621.4777,29,509.0755,543.2016,1238.1647,0,3761.4295,654.6448,823.1748,2.4,6297.9306,2060.5088,999.4922,0,24787.4769,1.1,0,50.41,0,0,0,0
0,0,40,3,-7.9,0,58,0,0,3822.8937,383.1302,1942.7823,1389.3153,848.5446,984.9294,1056.386,0,852.0248,754.9421,1480.8957,798.0147,512.9347,4164.5616,797.3474,739.8098,382.8693,612.3073,24,520.8786,521.7944,1249.8929,0,3731.1678,694.5712,817.0259,1.5,6349.3283,2038.4267,950.8375,0,24919.3714,1.1,0,62.41,0,0,0,0
1,14,54,0,-8.5,0,59,0,0,3775.4416,396.9353,1925.2557,1375.5359,829.7095,965.4973,1026.243,0,822.8264,693.8403,1437.7318,781.9215,467.8007,4056.3176,783.403,711.1979,405.1136,600.6278,23,520.9041,520.1788,1234.203,0,3642.9927,669.7079,826.3202,2,6187.0148,2006.6493,942.5639,0,24406.9394,1.1,0,72.25,0,0,0,0
0,395,80,0,-8.9,0,62,0,0,3632.7613,394.0978,1872.9977,1315.454,780.9552,935.7021,977.7358,0,787.1656,625.9317,1364.7444,766.6119,492.7713,3990.5959,803.1508,709.9661,377.7888,606.3203,34,517.6297,519.5095,1179.0448,0,3519.1087,654.9631,819.9415,2.1,5990.9324,1933.8917,888.051,0,23620.4861,1.1,0,79.21,0,0,0,0
1,485,117,1,-9.3,0,64,0,0,3637.0482,414.7643,1879.4375,1372.569,879.8748,966.933,1039.1974,0,821.3736,630.6915,1383.5141,785.3738,457.1847,3957.9688,849.2998,749.8236,409.1782,606.5114,37,544.5205,538.7911,1258.3543,0,3493.2413,723.3523,838.3772,1.6,5960.4268,1929.9504,871.4593,0,23614.1561,1.1,0,86.49,0,0,0,0
