"y","f45","m20","f50","m25","temp","bus_passenger","past_return","m30","m50","wet","X16_17","f20","m55","sub_passenger","X17_18","m0","m70","m5","m40","f70","sunny","f60","f65","f25","f0","m35","m45","m65","m60","f40","f35","f30","f15","f55","wind","most_use","dust","cloud","X11_12","rain","X14_15","temp.sqr","X13_14"
0,1109.7202,4576.326,989.7386,4081.9526,9,692,0,2369.7529,919.9183,42,0,6693.9546,983.4966,2814,0,603.428,899.9306,2139.3413,1181.3983,1272.0207,0,754.5551,563.947,4294.5782,541.9167,1774.0256,1229.0942,465.3975,720.945,1047.8969,1429.087,2100.1547,2533.2193,862.2956,0.9,27319.8316,49,7,0,0,0,81,0
0,1041.3839,4619.355,960.8625,4113.6556,8,586,0,2389.6671,946.0075,45,0,6606.2926,941.4545,2745,0,609.2024,898.0069,1962.2173,1124.2046,1244.5919,0,737.5038,588.4681,4344.7566,501.6441,1714.6443,1231.2565,451.1586,691.7524,1002.631,1314.9927,2089.8043,2264.3763,781.9482,0.8,27193.1682,46,8,0,0,0,64,0
0,910.856,4208.9102,904.1466,4029.8342,7.2,566,0,2275.0573,853.4528,48,0,6250.9629,912.3408,3341,0,597.9228,851.0341,1432.1107,1136.7876,1201.6633,0,683.8135,592.7155,4009.717,447.8221,1552.5852,1184.8682,466.7212,646.6201,984.1956,1322.1673,2048.6734,1890.7704,745.6341,0.6,25697.9075,38,5,0,0,0,51.84,0
1,851.6204,3599.0489,866.2096,3699.3069,6.5,701,0,2074.9085,770.4181,45,0,5560.771,855.7901,3635,0,583.7335,831.3186,1014.3705,1063.1966,1155.6421,0,673.8801,580.0782,3769.7017,457.1155,1416.0425,1098.5583,445.6544,620.0518,881.0167,1234.4126,1978.4554,1315.2582,713.9862,1,23332.6475,38,3,0,0,0,42.25,0
0,738.4541,3299.7563,744.023,3497.0614,7.3,205,0,1911.1842,707.1143,47,0,5310.4477,760.3039,506,0,480.7109,849.9279,748.5347,925.1043,1146.4947,1,603.7348,522.3835,3617.6699,344.6926,1333.6311,1009.0577,399.5129,580.7264,808.5991,1160.6268,1844.3103,1142.4878,642.5925,2.9,21974.6877,39,6,0,0,0,53.29,0
0,750.7443,3347.1917,742.9776,3571.4993,7.2,47,0,1948.5869,700.8048,55,0,5326.6833,782.7648,1,0,480.2525,846.6055,710.2235,929.1962,1125.6065,1,600.2408,524.9503,3641.047,358.9339,1311.0108,1010.8395,386.3975,581.871,814.8394,1196.8499,1860.0342,1079.4015,616.3329,2,22202.9031,33,6,0,0,0,51.84,0
0,784.1824,3328.4414,743.0684,3580.1177,7,20,0,1937.2688,709.9839,59,0,5325.1908,773.7276,0,0,509.4436,826.1854,718.391,897.6443,1144.0097,0,596.5989,540.5834,3639.4011,368.6133,1305.1732,1030.9678,377.6759,592.1578,851.2954,1175.3756,1866.2016,1057.785,618.1866,0.5,22157.1702,35,9,0,0,0,49,0
0,777.5651,3342.6331,725.8489,3571.0209,7.2,15,0,1915.6661,696.9251,62,0,5396.1591,763.2328,0,0,505.1141,841.9712,753.8894,893.8343,1124.3317,1,610.2606,545.4118,3692.373,391.6072,1280.7082,1028.102,386.1639,569.8907,835.9263,1193.7256,1870.8459,1051.2314,614.6035,1.5,22263.1319,32,10,0,0,0,51.84,0
0,798.6344,3399.6656,726.9772,3530.8396,7.2,9,0,1888.3214,709.1248,64,0,5400.6829,759.5858,0,0,495.9012,841.935,746.1996,876.4097,1136.8252,1,605.8525,546.6351,3677.4544,387.2294,1275.7827,1023.3244,386.8788,561.2407,833.5413,1174.931,1909.7838,1013.3038,642.687,2,22257.4614,31,10,0,0,0,51.84,0
0,824.1757,3395.1193,741.1229,3553.9912,6.5,18,0,1908.0714,712.6423,77,0,5406.8727,771.2404,4,0,507.6193,841.8282,709.4751,882.4016,1120.1291,1,592.8277,549.2322,3673.0656,374.9051,1315.1392,1020.4949,401.5884,555.4532,829.9852,1199.6253,1879.1467,1050.2025,647.3106,1.9,22331.0314,29,10,0,0,0,42.25,0
0,809.278,3363.9638,745.5434,3536.3412,6,55,0,1884.4159,722.991,84,0,5409.1288,728.8666,317,0,474.9173,831.8301,724.7789,888.2636,1170.2086,0,617.8747,526.0777,3710.0336,374.314,1298.2146,1049.7767,408.3827,558.9909,832.8712,1215.2009,1885.0439,1052.0179,621.552,0.3,22302.3427,26,10,0,0,0,36,0
0,831.4827,3329.9856,745.615,3500.346,5.8,105,0,1890.9289,753.8419,87,0,5386.481,734.9623,407,0,455.2943,820.7152,735.4324,909.9866,1203.1803,0,658.7398,544.3717,3720.205,368.8868,1291.6411,1004.8862,418.0203,567.1904,857.6898,1188.2223,1897.4402,1044.3015,633.6861,0.3,22205.2501,26,10,0,1.7,0,33.64,0
0,838.4285,3286.2843,755.4449,3481.6361,5.6,121,0,1887.142,757.0315,91,0,5271.1615,797.732,541,0,480.5588,807.0153,733.0029,893.0592,1188.3104,0,652.2498,518.7561,3618.3221,359.9855,1270.2866,1037.0813,415.7155,573.4279,832.507,1173.2486,1852.0185,1026.0902,639.8756,0.3,21840.0997,26,10,0,0,0,31.36,0
0,857.8673,3254.4494,743.5124,3374.5491,5.7,245,0,1862.6133,791.3704,90,0,5141.7087,762.4535,968,0,500.9467,829.7035,761.3312,905.3389,1229.3793,0,652.2831,553.8195,3542.2043,357.3124,1271.8316,1051.0022,397.9778,565.9168,861.045,1125.5167,1860.4404,1025.3433,686.2622,0.8,21433.3135,19,10,0,0,0,32.49,0
1,908.7063,3276.7783,745.5664,3349.6872,6,233,0,1919.7707,812.7981,91,0,4977.276,810.5625,1144,0,512.5475,855.4549,766.6141,916.1977,1248.6557,0,667.3625,561.9276,3469.7809,335.2089,1316.2909,999.7379,404.0986,589.7888,888.1086,1138.5227,1802.854,1034.5698,701.2675,1.4,21250.9607,24,10,0,0.6,0,36,0
0,936.4742,3238.9996,798.0348,3356.4534,6.5,200,0,1916.9551,802.6691,90,0,4924.6108,800.0859,1058,0,570.7595,835.5924,804.5104,1024.6813,1198.4306,1,660.5928,574.7216,3498.3772,396.0868,1358.0173,1097.7263,435.1062,606.5365,924.3787,1211.7898,1768.7393,1136.2942,768.7754,1.6,21273.9425,39,10,0,0,0,42.25,0
0,998.2574,3323.7998,803.9512,3360.7609,6.7,281,0,1977.6802,842.1635,91,0,5045.7736,819.4952,1255,0,626.5646,802.6835,958.6578,1102.7489,1236.0878,1,664.0537,577.3757,3490.5937,468.4916,1442.6699,1166.101,435.2273,649.1435,966.9089,1303.3421,1946.804,1262.2129,775.3809,3,21891.4242,43,10,1,0,0,44.89,0
0,1006.4432,3527.6502,864.1104,3521.6943,7.2,339,1,2032.8804,906.1076,88,0,5084.2837,832.0131,1451,0,691.1605,824.895,1176.125,1142.8953,1202.2795,1,738.7947,551.9319,3623.7444,582.3039,1522.5334,1148.7015,399.5933,632.5617,1036.6817,1319.1727,2052.4224,1459.9813,784.0545,3.2,22684.3815,41,10,0,0,0,51.84,0
0,1047.6943,3607.4282,898.3925,3646.6557,6.9,360,0,2091.862,915.0104,87,0,5376.7809,860.3068,1668,0,765.3399,865.2757,1318.4494,1175.9559,1106.4339,1,671.241,551.7959,3871.5159,751.7657,1572.9041,1233.8114,463.4796,635.6874,1050.7509,1390.2198,2059.1562,1752.7781,812.2806,3.2,23616.5228,34,10,0,0,0,47.61,1
0,1096.3804,3817.0116,896.9941,3774.2083,7.6,404,1,2199.7397,914.8531,82,0,5487.9152,874.0599,1753,0,777.523,829.483,1438.367,1147.1053,1162.3022,1,721.4821,560.06,3909.3995,895.7095,1689.5497,1264.0001,468.2172,668.368,1044.9982,1482.6636,2085.694,1904.195,826.8852,3.1,24446.1816,52,9,0,0,1,57.76,0
1,1057.603,3891.8026,915.4686,3890.3362,8.7,427,0,2166.8972,932.2647,72,0,5691.5836,851.7867,2147,0,700.183,867.4024,1708.0897,1103.7115,1200.7911,1,675.6441,618.6428,3907.6109,960.3077,1598.0899,1283.5877,471.6646,675.651,1025.3073,1471.3608,2081.3032,2143.9827,823.3601,2.2,24698.9844,76,8,0,0,0,75.69,0
0,1072.1757,4074.6605,914.4858,3921.5088,9.1,487,0,2237.7154,948.9186,57,1,5892.3561,841.215,2635,0,700.7687,849.1401,1820.3773,1139.8569,1254.8919,1,696.2165,634.6476,4049.4272,866.2846,1557.1445,1238.2934,465.5795,658.6473,1006.933,1434.5855,2026.2626,2358.9371,813.3227,4.7,25193.6606,58,6,0,0,0,82.81,0
1,1045.0603,4485.4635,887.1313,4102.5109,8.6,540,0,2194.508,976.8712,49,0,6139.7486,825.6056,2454,1,618.2674,919.5279,2109.8078,1092.8211,1236.3164,1,642.9777,648.6453,4230.7879,755.5229,1552.0549,1260.6727,460.9744,637.1099,941.299,1422.4043,2054.0246,2470.9102,782.422,4.3,26181.5027,40,2,0,0,0,73.96,0
2,939.892,4866.0533,928.859,4236.5082,7.3,496,0,2321.7426,942.8035,54,0,6598.3694,810.5277,2339,0,618.452,895.7296,2240.3353,1095.0027,1244.5914,1,712.634,617.4835,4448.9586,754.0738,1612.2102,1247.1048,445.79,650.558,1029.5523,1422.852,2106.1303,2576.5739,855.5609,3.2,27612.8246,47,1,0,0,0,53.29,0
0,956.8463,4974.1637,931.7087,4267.4839,6.1,435,4,2412.0975,888.6523,59,0,6766.6056,783.5284,2295,0,636.4269,886.1855,2192.3958,1058.8643,1292.1174,1,730.3097,611.0109,4458.7784,601.3651,1604.5315,1247.7755,453.5259,631.0292,989.4866,1384.6215,2144.8293,2596.5204,814.3986,2.9,28013.1114,45,0,0,0,0,37.21,0
0,929.9962,4864.3815,889.3411,4222.6046,4.8,434,0,2319.2513,859.0169,54,0,6727.6961,847.7933,2579,0,680.6602,873.5681,1958.0805,1053.3092,1224.2317,1,705.991,620.657,4481.6274,531.0243,1599.6779,1200.4811,456.7519,607.2313,896.8486,1393.3661,2166.3994,2164.1087,770.9551,4.4,27775.0043,35,0,0,0,0,23.04,0
0,879.3057,4368.4141,893.4715,4007.0742,3.6,457,0,2176.1836,815.1363,56,0,6150.8137,796.9069,3298,0,621.8542,856.4028,1644.3895,994.3565,1209.253,1,687.7302,613.3537,4301.1136,500.9863,1508.7991,1110.2294,420.4254,586.7004,883.2407,1365.8792,2034.6079,1665.8992,785.1241,3.2,25912.8854,23,0,0,0,0,12.96,0
0,817.7397,3599.961,806.3136,3672.9735,1.9,544,0,2012.5954,792.0363,52,0,5610.8688,771.7776,2840,0,618.3105,870.5998,1085.4037,940.8033,1226.8092,1,659.3,596.937,3982.784,431.9848,1405.113,1113.6457,440.9555,561.9718,817.6284,1361.278,1978.8947,1251.6034,701.1711,2.9,23624.4684,18,0,0,0,0,3.61,0
0,731.9439,3352.2248,721.6374,3648.4422,0.9,148,0,1914.2777,702.0525,51,0,5566.9966,724.9897,380,0,432.7285,845.3674,781.115,923.7575,1208.9814,0,611.6548,530.0314,3810.7311,324.394,1285.3661,1061.0769,384.5493,561.9927,764.0028,1167.6459,1883.0038,1212.0756,651.0446,2.4,22628.6882,13,0,0,0,0,0.81,0
0,770.5923,3335.4617,711.8593,3634.6473,0.3,57,0,1953.7441,714.9534,52,0,5487.5332,709.3713,0,0,454.1751,840.6507,795.3,921.2139,1198.3986,0,601.4685,542.1099,3801.4075,319.5895,1288.6309,1056.8576,379.4017,564.1147,767.086,1204.1808,1875.2637,1172.9958,631.9798,1.1,22580.8692,13,0,0,0,0,0.09,0
1,783.087,3363.5771,723.7352,3652.5296,-0.4,32,0,1920.964,701.8256,53,0,5519.0969,699.7771,0,0,461.418,815.4369,809.8449,939.1179,1197.3179,0,602.5202,530.6277,3814.2314,315.3233,1262.1836,1056.7685,395.89,564.2394,761.1136,1193.9126,1886.1922,1156.6335,645.8079,2.1,22612.6874,12,0,0,0,0,0.16,0
0,767.7751,3355.1177,715.747,3648.4176,-0.9,16,0,1944.1417,709.0157,56,0,5561.8322,731.2165,0,0,471.5467,817.269,828.5291,917.705,1204.9865,0,595.5544,534.3949,3814.6848,356.0351,1257.9964,1056.8915,398.8823,559.2729,766.4043,1200.8756,1879.6801,1170.0152,643.5863,2.1,22662.7461,16,0,0,0,0,0.81,0
0,754.7956,3377.3704,720.0628,3622.6279,-0.8,12,0,1929.1843,711.4972,56,0,5578.0224,750.0434,0,0,480.5331,838.586,851.6515,896.8524,1186.4685,0,580.6459,538.8641,3833.3226,328.2375,1247.2291,1049.6244,403.9012,542.9409,763.6713,1210.3073,1912.468,1163.9085,625.6884,2.8,22710.532,20,0,0,0,0,0.64,0
0,770.8753,3390.6325,720.2755,3624.142,-1.3,28,0,1917.6414,699.4265,61,0,5561.3992,703.4248,7,0,504.1688,859.5327,826.3568,895.5726,1226.6548,0,571.148,533.6391,3823.6419,328.3129,1243.1925,1064.0397,400.6061,553.9553,756.8286,1244.7743,1919.1386,1168.4808,661.9908,2.3,22724.5624,19,0,0,0,0,1.69,0
0,765.7991,3349.1454,729.364,3621.6096,-1.8,74,0,1904.632,710.2793,62,0,5579.8946,722.5293,561,0,484.5181,833.1864,823.4066,890.7683,1243.5569,0,585.5217,514.3807,3826.489,338.1288,1257.8588,1028.79,389.641,538.2181,758.9242,1235.0484,1922.6168,1182.7374,635.9624,1.7,22697.2946,23,0,0,0,0,3.24,0
0,777.855,3300.1178,735.8538,3586.3784,-2.2,185,0,1896.3937,767.2071,66,0,5523.5439,739.6593,842,0,509.716,870.7812,859.4578,882.1055,1332.7356,0,609.6925,567.3215,3773.9084,316.5079,1261.0494,1046.4349,410.3537,560.6104,815.1123,1287.982,1872.7148,1164.9564,661.3649,1.8,22502.0884,21,0,0,0,0,4.84,0
0,842.8271,3281.1543,794.2197,3438.4156,-1.9,421,0,1898.198,920.7815,66,0,5343.1486,872.2193,2448,0,539.5372,809.0988,802.664,984.1083,1362.8371,0,635.035,577.2499,3722.5453,355.6308,1376.3503,1143.7907,430.3803,622.9099,901.4928,1372.7935,1907.8723,1128.9106,734.0786,1.6,22340.4779,23,0,0,0,0,3.61,0
0,929.4473,3290.7245,915.6114,3044.5223,-1.3,795,0,1731.2435,967.4978,66,0,5205.0679,1030.8858,4292,0,564.8979,927.9521,1200.6108,1016.4187,1388.926,0,679.0016,572.4944,3415.7005,364.753,1355.6412,1234.7616,475.7699,708.0694,962.957,1365.9754,1850.5437,1348.4977,805.8153,1,21259.419,21,0,0,0,0,1.69,0
1,1063.3674,3255.3301,896.1285,2856.224,1.4,538,5,1705.0526,1056.864,53,0,4949.6267,1101.4986,2782,0,644.5484,978.1099,1284.7591,1074.5521,1466.3868,1,786.8405,601.9209,3167.2986,449.5822,1343.4957,1257.6117,537.2781,770.2095,1031.6371,1436.1398,1731.6873,1388.7347,886.952,1.7,20444.8548,16,0,0,0,0,1.96,0
1,1108.2539,3348.5074,984.6127,2863.9,3.3,360,1,1704.6803,1090.8044,45,0,4988.3994,1059.2869,1594,0,555.1002,1036.6043,1298.7661,1101.5442,1505.7553,1,795.5478,619.6067,3097.039,650.7543,1457.8157,1299.1783,510.2203,775.264,1131.6949,1420.4285,1762.7592,1603.3561,955.932,2.1,20643.5295,29,0,0,0,0,10.89,0
1,1063.1361,3610.5285,968.6758,2889.5419,4.8,345,4,1794.1619,1093.8609,34,0,5132.544,1119.5908,1525,0,537.5076,986.4456,1437.978,1122.4213,1445.3183,1,794.0093,602.6438,3131.7695,909.0984,1453.7216,1292.9735,492.2321,738.0139,1131.4599,1375.6006,1736.8632,1674.6889,946.827,2.3,21124.7312,47,0,1,0,0,23.04,0
0,1090.4398,3716.5926,949.006,2917.2789,7.2,375,1,1725.1255,1025.3336,30,0,5274.5464,1076.5803,1679,0,600.8723,990.5393,1585.6055,1206.4822,1370.6385,1,826.2087,580.1556,3166.0891,880.0807,1448.1426,1346.2546,473.955,746.0792,1148.2672,1458.7994,1821.7357,1913.1004,961.2522,4,21528.3102,36,0,0,0,0,51.84,0
0,1048.2196,3878.0022,1012.8157,2967.8757,8.5,439,1,1709.0474,1162.6823,31,0,5300.6273,1067.309,1872,0,649.7809,976.7853,1510.0556,1208.0331,1394.3043,1,805.4494,624.1597,3169.9721,827.2139,1536.8382,1355.625,515.2369,734.888,1168.6098,1456.5046,1826.2315,1998.4818,974.8488,4,21845.099,44,0,0,0,0,72.25,1
1,1052.8195,3898.3924,1014.3261,2983.2017,8.1,496,1,1718.0156,1122.4775,36,0,5356.0775,1074.9446,2021,0,545.7551,1012.3565,1583.8393,1175.6646,1417.7071,1,813.1109,626.6613,3183.5413,775.3275,1511.2051,1332.1746,528.7101,748.397,1139.2866,1458.3639,1809.0989,1948.0556,1024.0653,4.8,21917.8964,43,0,0,0,1,65.61,0
1,1105.7144,3938.693,1071.0173,3043.5644,8.4,576,2,1746.7264,1153.5022,40,0,5379.1707,1096.0141,2332,0,448.9932,920.6499,1530.0491,1216.395,1262.3483,1,818.132,677.2461,3196.6832,630.993,1567.8384,1386.2067,520.2041,769.8202,1102.5241,1393.2134,1813.8137,1987.2469,1037.8939,4.4,22079.7032,39,0,0,0,0,70.56,0
1,1068.8827,3950.2102,1011.5553,3097.9152,8.1,528,3,1782.8061,1136.42,48,1,5557.6651,1026.7598,2655,0,563.0828,896.8988,1554.2751,1310.0797,1338.5005,1,815.3059,639.2156,3200.8508,515.7945,1633.7243,1311.327,455.3347,801.4155,1092.933,1344.3013,1846.845,2048.2748,966.4726,4.1,22414.318,43,1,0,0,0,65.61,0
1,1037.9809,4254.7155,1063.4504,3274.4686,7.3,637,1,1862.4353,1091.6227,51,0,5725.3165,1030.5781,3361,1,528.689,927.6387,1654.0289,1290.5425,1282.4617,1,754.1772,612.1611,3337.2084,467.9386,1556.2652,1332.7241,508.39,822.0159,1026.8473,1334.117,1951.8667,2135.7718,1005.8636,4.7,23296.3932,35,1,0,0,0,53.29,0
2,1133.3072,4504.8849,1146.7709,3763.1122,6,998,1,2240.5713,1081.4126,54,0,6198.06,966.5739,3926,0,487.959,976.7376,1890.2407,1426.9651,1263.4535,1,795.1495,616.348,3975.0427,495.1762,1807.8714,1417.7321,452.2898,784.9589,1146.027,1478.7336,2119.8724,2346.326,1020.0273,4.3,26088.1485,36,0,0,0,0,36,0
1,1049.2491,4710.3713,999.2479,4001.4807,5,796,1,2199.5633,1006.5483,62,0,6486.185,877.4958,2624,0,475.4408,923.7513,1828.4834,1321.7602,1237.4215,1,747.6011,629.4723,4153.512,430.8277,1781.1547,1412.9988,439.963,743.5475,1032.8143,1417.0099,2039.7292,2328.5282,929.0267,3.7,26789.0061,34,0,0,0,0,25,0
0,929.9841,4467.3655,1006.5185,4033.3592,4.5,588,2,2217.0294,935.7584,66,0,6307.7359,852.5275,2566,0,458.8891,900.9131,1779.5022,1280.8167,1203.4069,1,725.2061,602.0851,4183.1655,471.764,1704.2499,1364.868,412.4264,732.9177,958.02,1433.302,2061.2633,2100.9999,891.5805,3.1,26407.4707,25,0,0,0,0,20.25,0
5,848.2497,4311.7238,975.0945,3910.2537,4.2,599,0,2134.7371,908.8191,70,0,6106.8713,847.3148,2947,0,414.5451,908.0678,1562.462,1103.2303,1204.4923,1,707.832,629.8016,4088.1953,466.8415,1579.581,1189.4036,423.2569,706.3607,881.4695,1294.6651,1903.5511,1668.7208,834.2147,2.6,25329.5784,29,0,0,0,0,17.64,0
1,792.8036,3662.7543,894.6717,3700.1973,3.9,671,0,1978.7,885.6364,72,0,5582.4004,850.6157,2625,0,499.9525,871.5753,1092.1739,1036.0963,1116.1792,1,671.2636,611.3368,3831.0077,453.0526,1439.5928,1111.7706,409.3352,636.8484,861.3074,1289.4751,1922.0133,1322.0508,759.5665,2.9,23406.1409,35,0,0,0,0,15.21,0
1,739.6916,3426.4124,735.2432,3579.4874,3.5,189,1,1829.713,740.9754,76,0,5538.5027,715.3773,343,0,417.4425,888.7727,822.2344,931.0517,1181.8595,1,662.2655,512.7812,3756.6942,319.4333,1241.701,1035.3474,406.6356,573.3025,802.4401,1222.9774,1867.4626,1151.0469,635.9077,2.2,22462.9507,36,0,0,0,0,12.25,0
0,743.6745,3431.789,728.1006,3612.5969,3.4,70,0,1806.1035,739.2311,78,0,5546.1541,709.663,0,0,434.042,883.0123,783.4939,937.4498,1189.1727,1,657.6327,502.5713,3728.4223,348.472,1259.7236,1038.7555,410.0194,562.6758,818.269,1212.6503,1905.3146,1076.4365,621.4983,1.5,22502.7543,37,8,0,0,0,11.56,0
0,731.8418,3374.6737,717.4043,3588.3461,3.9,31,0,1840.7101,766.6692,80,0,5530.687,691.9815,0,0,429.2033,892.3796,779.622,908.9045,1197.6568,1,626.5488,516.1958,3756.4626,364.3097,1271.4336,1020.5086,412.0651,552.2712,803.6686,1229.1988,1887.7019,1040.627,610.8264,2.3,22479.2138,43,8,0,0,0,15.21,0
0,751.9478,3410.834,721.9,3587.8526,3.5,17,0,1865.9954,772.9932,83,0,5548.3587,691.4929,0,0,439.6659,871.4238,806.5689,907.3085,1195.514,1,611.9649,517.1025,3782.7657,382.0395,1245.9667,1047.603,403.1302,543.4025,812.7713,1231.2941,1902.0484,1046.1194,609.4573,2,22575.1156,60,7,0,0,0,12.25,0
0,756.562,3375.2242,724.6291,3604.7454,2.9,14,0,1870.3382,767.3173,87,0,5596.8528,711.0258,0,0,439.2633,847.3992,808.3175,899.8872,1198.317,1,611.186,504.9425,3764.869,366.5368,1259.1842,1039.6703,425.362,553.6189,823.4981,1255.1823,1893.0801,1100.4018,625.7104,2.5,22619.4762,56,0,0,0,0,8.41,0
0,754.4679,3429.3576,728.6048,3607.8391,2.6,21,0,1868.8049,778.2723,90,0,5578.9977,719.1592,12,0,426.8018,871.789,832.1229,896.8987,1189.1952,1,604.0869,506.0264,3785.68,371.2788,1288.6986,1074.7128,431.6335,540.5629,831.875,1242.9797,1888.1283,1078.8405,631.0353,2.7,22690.4859,50,0,0,0,0,6.76,0
0,771.3739,3421.4875,736.8259,3576.3091,1.8,77,0,1854.4166,719.7853,88,0,5599.342,708.1344,543,0,450.6435,862.9739,814.0949,881.8451,1188.7107,1,662.7802,506.5266,3769.4009,359.7847,1303.0971,1057.6146,433.0705,533.7915,828.921,1241.6298,1894.911,1055.7593,634.6387,1.3,22660.594,50,0,0,0,0,3.24,0
0,782.0906,3406.4142,739.8179,3532.0198,1.4,195,0,1873.5749,764.7699,91,0,5515.4988,728.1645,815,0,457.304,847.3698,854.1116,890.7314,1178.7636,1,645.4596,518.3487,3753.3027,357.3846,1283.688,1055.6505,436.291,564.7532,877.4204,1281.6937,1893.8251,1011.2467,672.6553,1.2,22540.0172,51,0,0,0,0,1.96,0
0,855.3967,3360.03,804.75,3418.7676,1.2,450,0,1872.7412,848.8989,92,0,5366.9105,843.3679,2467,0,577.6591,872.812,1076.9529,1003.475,1258.5463,0,689.6928,555.9671,3707.8953,446.6755,1407.4715,1153.0336,485.4112,652.9773,936.7608,1332.7328,1891.2808,1142.1752,787.863,0.8,22357.8297,47,0,0,0,0,1.44,0
2,950.7101,3330.4547,899.7891,3081.5155,1.1,786,3,1765.4609,1005.1945,92,0,5256.0669,928.7064,4276,0,629.9105,886.7633,1162.4487,1058.8597,1272.2151,1,730.9208,560.3572,3374.647,332.5568,1369.8034,1165.311,507.9738,658.1935,1044.2954,1372.0034,1779.5583,1243.9635,835.8121,2,21329.5101,49,0,0,0,0,1.21,0
0,1024.1827,3413.6369,921.4873,2855.4485,3.1,531,3,1687.0946,1025.9451,71,0,5026.9246,1005.7706,2648,0,669.833,950.2893,1237.5801,1135.25,1412.9875,1,779.9757,577.6253,3181.0949,304.5945,1497.3936,1348.1874,552.3615,734.4283,1102.0191,1406.8793,1701.0881,1352.0206,937.6624,2.5,20769.5605,39,0,0,0,0,9.61,0
1,1129.3379,3385.08,967.5034,2901.5985,5.1,325,3,1710.5071,1091.6397,49,0,5098.5207,1059.0195,1554,0,738.5719,963.7714,1291.5766,1252.67,1382.4222,1,751.2933,592.9014,3213.5696,336.6172,1510.7153,1344.6995,577.0407,755.2336,1113.5686,1432.7729,1744.8945,1409.7722,991.6317,2.5,20997.6586,45,0,0,0,0,26.01,0
1,1131.6411,3660.8814,937.7995,2898.2488,7.2,330,8,1729.6812,1036.9542,36,0,5265.7106,939.2063,1372,0,723.3433,932.9543,1442.8684,1187.3331,1388.4757,1,732.684,561.5656,3180.8626,342.2138,1492.6392,1245.7174,536.3322,729.4387,1134.6389,1523.1296,1743.1655,1574.5908,1022.5066,1.9,21494.3189,40,0,1,0,0,51.84,0
0,1081.8156,3715.9295,972.7311,2914.613,9.1,356,1,1764.2227,1077.3311,33,0,5332.6639,1058.1031,1621,0,533.5439,1030.8262,1518.7103,1154.57,1373.3967,1,793.4283,557.3785,3272.4873,365.923,1514.3921,1201.5903,517.9139,764.457,1154.9176,1499.7889,1762.2749,1547.3179,944.2742,2.9,21776.3723,49,0,0,0,0,82.81,0
2,1093.6212,3694.7529,1032.9823,2905.8593,10.5,447,2,1783.2592,1130.616,29,0,5369.8895,1109.1851,1736,0,595.4872,1093.8434,1507.1852,1285.5869,1295.9704,1,791.0871,610.6213,3202.4352,423.8196,1499.244,1278.4631,535.5367,766.0497,1191.4745,1572.2386,1841.8507,1668.143,1009.3872,2.2,21869.5294,48,0,0,0,0,110.25,1
1,1067.7017,3671.5955,1116.4647,2915.3991,12,453,1,1794.3501,1141.9563,29,0,5406.1441,1158.9375,1964,0,500.0228,1061.9565,1262.7765,1229.149,1274.8886,1,775.5358,634.7894,3193.5323,344.8695,1584.0496,1293.3194,506.1855,780.5172,1203.8217,1547.5835,1863.2277,1644.9321,993.6311,2.3,21975.8819,47,0,0,0,1,144,0
1,1048.862,3748.0022,1064.9489,2970.083,11.9,510,1,1727.3806,1146.2821,25,0,5346.7895,1069.8787,2279,0,525.1087,962.6266,1337.4832,1254.8216,1355.0252,1,817.2973,619.5701,3189.9203,391.497,1573.4245,1231.6799,514.0442,778.8598,1138.9366,1464.8092,1896.1965,1644.429,1027.3501,4,21916.6058,72,0,0,0,0,141.61,0
3,1037.4719,3776.0337,1074.2114,2990.3234,11,538,1,1837.1932,1061.9111,26,1,5496.8473,1073.5263,2665,0,574.2328,879.0054,1343.991,1282.8494,1302.395,1,773.6186,599.9889,3246.0657,503.9876,1534.4825,1279.6715,513.3865,742.4554,1084.7751,1395.4597,1820.0175,1761.0945,999.223,4.1,22096.423,57,0,0,0,0,121,0
5,1039.23,4145.0127,954.2288,3140.7711,10.6,594,0,1859.9899,1160.5537,26,0,5741.5921,965.4086,3334,1,516.0035,970.7467,1643.8243,1277.0472,1268.7119,1,727.5413,627.4257,3368.3578,503.2313,1646.3051,1320.052,472.1726,731.4096,1068.2073,1438.4879,1826.2975,2058.0018,903.7669,3.4,23166.8141,54,0,0,0,0,112.36,0
5,1054.2967,4643.8334,974.5674,3662.1004,9.1,905,2,2223.1935,1174.7622,27,0,6426.2591,954.0894,3881,0,427.2293,1007.182,1758.7044,1320.4023,1285.8977,1,736.2387,652.8035,4045.0118,465.4671,1834.9766,1359.2603,509.5023,721.5627,1085.0525,1549.1797,2171.7956,2121.2249,936.7766,2.9,26556.3501,50,0,0,0,0,82.81,0
0,1005.2851,4804.7928,928.2095,3827.123,7.5,771,2,2188.4072,1048.9542,30,0,6655.7645,938.5308,2609,0,493.4627,951.996,1839.0072,1232.2227,1281.5617,1,704.9736,644.8637,4230.8858,458.4773,1739.1261,1287.1151,483.8268,668.0065,1068.4997,1458.138,2266.8924,2130.4433,892.3105,2.4,27171.1298,49,0,0,0,0,56.25,0
