"timestamp","spot_number","return_num","station_dist","station_type","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","semester","past_rent","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-11-20 03:",3516,0,52,0,11.1,0,1.6,65,0,8,34,123.21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1575.2209,1331.6489,1829.6969,960.5569,849.3727,712.9493,996.2223,1437.5331,1890.7057,1631.1555,1178.6788,813.5203,589.0865,1180.7608,1804.6781,1511.6965,1725.8204,1109.1284,1040.8685,859.9629,1423.2248,1815.1128,2136.4147,1524.5101,1314.5323,821.2999,637.7926,1437.1823,7952.2858,0,0,6377,6099,3463,3502,3540,3266
"2022-07-21 08:",3516,1,52,0,21.1,1.7,3.9,96,0,10,13.5,445.21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644.1234,1389.8972,1621.0468,978.961,815.0313,768.4396,923.8112,1264.3037,1499.3597,1130.7858,1147.3202,867.6426,636.2576,1213.6857,1856.2311,1554.8798,1490.6671,1122.0981,1011.2874,888.7176,1344.619,1745.1184,2051.4446,1559.8644,1379.9952,992.5951,818.2317,1615.4485,7852.9652,621,1916,6377,6099,3463,3502,3540,3266
"2022-01-05 16:",3516,1,52,0,1.8,0,1.3,36,0,10,49,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1648.9592,1393.9854,1339.9021,896.0043,728.5094,713.2576,996.028,1105.0448,1275.6095,1064.8061,1085.5911,856.2675,611.2392,1262.5144,1865.3594,1562.5264,1233.0165,995.8982,825.4687,909.6281,1356.1591,1671.2103,1815.1398,1419.2024,1311.451,1024.1202,833.5507,1906.5943,7420.9534,261,659,6377,6099,3463,3502,3540,3266
"2022-02-18 06:",3516,0,52,0,-7,0,1.2,55,0,0,51,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1688.5304,1427.4376,1739.8433,984.7208,927.6241,740.5498,1122.2245,1641.3163,1953.8816,1557.6944,1367.6395,881.9307,738.1766,1200.7251,1918.2348,1606.8172,1606.2437,1164.5857,963.7124,847.8665,1586.3999,2021.3255,2234.1362,1529.3713,1365.7841,899.9282,730.3172,1622.0488,8337.6837,150,567,6377,6099,3463,3502,3540,3266
"2022-10-25 20:",3516,8,52,0,12.3,0,1.8,55,0,0,43,151.29,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1343.1014,1135.4216,1297.651,741.6132,893.9807,793.2811,1054.8939,1334.9871,1717.0524,1441.9902,1163.5882,815.2904,634.5827,1325.4125,1761.2821,1475.346,1320.6528,970.9929,894.5633,857.9552,1436.8017,1805.5486,2132.6777,1520.8734,1409.5774,999.9286,710.7823,1561.8628,7644.082,198,395,6377,6099,3463,3502,3540,3266
"2022-03-03 19:",3516,2,52,0,7.5,0,2.4,30,0,0,49,56.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1543.2755,1304.6431,1402.3376,940.2915,847.2953,778.6466,1125.0005,1363.3496,1603.2627,1362.7493,1133.2511,849.804,637.7411,1219.7198,1831.6025,1534.2497,1403.1573,1042.4239,925.904,906.5875,1474.1242,1983.5724,2153.1846,1481.8635,1438.5919,1065.432,732.6601,1705.3829,8040.2735,239,471,6377,6099,3463,3502,3540,3266
"2022-01-08 12:",3516,0,52,0,0.6,0,1.2,50,0,8,76,0.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1571.3255,1328.3561,1363.1318,937.9451,881.5136,857.3652,1147.6703,1580.3505,1575.1972,1467.3365,1174.6736,841.5215,781.4618,1281.6779,1684.3358,1410.8911,1232.0927,1178.9444,939.9107,1002.4553,1493.865,1728.5127,1998.6826,1410.2862,1351.4978,930.4507,710.9376,1694.4072,8439.6696,195,758,6377,6099,3463,3502,3540,3266
"2022-06-29 09:",3516,1,52,0,25.2,0,5,94,0,10,22,635.04,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143.2557,1811.8506,1606.166,1006.6228,755.0027,722.579,960.509,1163.7885,1418.5609,1051.1004,1010.2625,799.429,610.7339,1285.5563,2287.9924,1916.5464,1506.3975,1127.9986,983.8343,827.3263,1393.8005,1653.8497,1869.8233,1555.2372,1423.5536,1041.5145,835.0436,1785.8497,7777.6732,378,1032,6377,6099,3463,3502,3540,3266
"2022-04-20 18:",3516,7,52,0,20.2,0,2.9,30,0,0,64,408.04,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1586.111,1340.8553,1313.3478,845.919,801.0044,771.124,1161.6207,1389.3591,1520.4329,1141.8748,1204.9279,867.9605,614.1515,1204.7616,1673.8244,1402.086,1468.0588,1106.6657,997.8361,948.3073,1485.6237,1870.7446,2107.5591,1430.8254,1384.8592,1043.9537,848.2455,1819.8,8118.1009,377,1182,6377,6099,3463,3502,3540,3266
"2022-12-14 09:",3517,0,52,0,-10.5,0,3.1,48,0.3,0,80,110.25,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.4778,140.8795,119.277,445.4924,650.8876,569.8868,629.4817,517.138,606.8847,523.1289,607.3395,423.5258,297.8978,533.4793,351.6368,138.427,184.2562,499.1721,668.4624,639.5602,589.3024,574.9134,471.8051,542.0683,550.1254,558.9613,357.4342,800.8672,4692.2456,322,0,6377,6099,3463,3502,3540,3266
"2022-10-22 11:",3517,7,52,0,16.7,0,2.4,63,0,0,56,278.89,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,597.6072,210.2252,232.3031,481.3665,660.3441,647.0682,688.4638,564.2242,588.8302,485.232,545.1282,326.4777,321.692,557.0349,495.5431,195.0783,237.4249,503.4988,783.3429,691.6404,674.7425,556.5253,497.1925,546.6474,521.6373,480.2821,360.6122,869.5175,5130.4672,251,0,6377,6099,3463,3502,3540,3266
"2022-03-13 03:",3517,0,52,0,11.2,32.2,3.2,100,0,10,36.5,125.44,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,636.9144,224.0523,252.1038,512.7423,816.9131,817.2604,779.2187,685.7105,595.2209,551.9842,620.2056,447.6874,350.6971,611.5795,559.3811,220.2089,295.0432,681.6169,983.6738,878.1457,778.3196,573.4124,606.6726,556.5877,576.5476,633.8532,416.8487,849.9601,6247.8905,3,0,6377,6099,3463,3502,3540,3266
"2022-02-21 01:",3517,0,52,0,-6,0,0.8,50,0,0,15,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632.3386,222.4431,221.7815,528.3592,850.653,815.8725,773.3046,698.096,554.6822,492.9084,629.8499,473.5611,343.2538,643.9196,423.9535,166.8959,291.7415,644.1931,1031.1367,961.3064,784.883,525.3048,585.2647,515.8801,621.556,609.9292,418.1675,900.1779,6389.7085,10,0,6377,6099,3463,3502,3540,3266
"2022-02-19 10:",3517,0,52,0,-0.9,0,2.4,52,0,10,52,0.81,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,605.534,213.0137,237.6758,458.3096,731.7662,787.4653,733.2105,613.0306,596.9477,502.8649,605.5683,420.3319,331.5282,589.6534,493.8479,194.4108,286.7184,540.5885,907.2723,836.5144,785.9151,477.9692,550.9971,513.6052,617.0614,527.1262,379.3881,767.4877,5781.0419,204,0,6377,6099,3463,3502,3540,3266
"2022-06-22 06:",3517,0,52,0,22.2,0,1.8,87,0,9,8,492.84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545.4223,191.8678,285.0123,443.5531,759.5969,848.2706,779.9641,682.0425,594.0322,550.4963,551.5951,428.5823,332.5873,540.4427,464.9159,183.0214,255.4334,696.6411,1002.6221,902.8248,802.9724,591.858,548.8614,544.2076,598.97,629.8005,349.4624,915.4361,6236.4451,207,0,6377,6099,3463,3502,3540,3266
"2022-03-04 19:",3517,5,52,0,9.9,0,6.4,72,0,4,88,98.01,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,464.9809,163.5702,184.0082,415.0613,797.9566,731.4359,771.3857,699.293,647.5981,558.8438,714.8338,488.9184,330.5429,635.0057,335.4991,132.0742,170.516,609.8142,887.6384,834.587,775.0796,553.3129,603.5815,561.16,682.6692,623.0359,398.5616,837.2569,5822.9587,245,0,6377,6099,3463,3502,3540,3266
"2022-08-24 22:",3517,8,52,0,24.1,0,2.1,70,0,4,15,580.81,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,404.5086,142.2972,147.8037,416.8744,751.2176,784.7266,729.8241,606.7651,575.9186,551.0995,593.0054,470.8406,353.7284,558.8543,456.7425,179.8036,277.4456,561.5302,949.8375,828.4325,747.5927,559.0055,558.4061,503.0966,595.2325,569.3994,351.6995,793.048,5770.0356,160,0,6377,6099,3463,3502,3540,3266
"2022-02-17 05:",3517,0,52,0,-9.9,0,3.3,47,0,0,27,98.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680.504,239.3868,240.3219,479.4063,805.5274,817.0585,768.4834,702.6268,607.9175,512.5241,609.8673,440.7518,306.4932,591.8911,385.0503,151.5808,242.2749,685.9551,1020.8917,933.8423,837.65,551.956,607.5066,517.2269,592.1599,576.3458,376.2381,875.637,6348.8147,147,0,6377,6099,3463,3502,3540,3266
"2022-05-11 16:",3517,10,52,0,24.3,0,3.7,40,0,9,45,590.49,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,412.7761,145.2056,207.0245,373.3654,538.1611,512.7783,640.2587,638.0061,629.5786,622.9024,709.3309,444.4267,368.8689,594.2531,227.0747,89.3911,141.3334,390.7772,539.2662,575.7983,505.3301,498.635,535.9233,558.2074,678.4289,546.105,376.9663,775.3262,4075.7353,190,0,6377,6099,3463,3502,3540,3266
"2022-06-14 06:",3517,1,52,0,18.8,0,4.2,64,0,7,10,353.44,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.2908,202.0231,250.1631,495.1219,782.9393,801.8413,786.7408,691.7201,614.5163,499.5151,583.6157,390.0561,350.1562,588.3778,425.2192,167.394,240.649,665.2628,1016.7685,954.8107,800.8594,576.6359,576.2482,524.2346,611.0443,565.624,382.1501,899.504,6304.3447,182,0,6377,6099,3463,3502,3540,3266
"2022-07-22 02:",3517,1,52,0,23.6,0,1,85,0,8,15,556.96,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522.3503,183.7513,257.1267,486.6682,789.5012,836.7783,743.1915,660.4878,621.3907,544.241,565.0887,447.2728,324.3181,559.2409,498.5705,196.2698,256.1874,665.7068,1011.0505,942.1176,805.9707,585.5205,605.433,535.2897,568.0441,639.73,388.2996,899.84,6280.9848,15,0,6377,6099,3463,3502,3540,3266
"2022-09-27 13:",3517,0,52,0,26.3,0,2.2,40,0,1,31,691.69,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,358.7531,126.202,92.3,278.9161,506.5712,553.2331,584.4454,544.0679,634.477,544.8115,634.9859,456.291,306.0734,530.2667,278.2555,109.5395,73.6936,360.8948,539.3365,597.4203,469.9989,491.9679,504.059,579.3399,571.4487,511.8,322.5317,862.786,3890.8163,211,0,6377,6099,3463,3502,3540,3266
"2022-08-25 03:",3517,1,52,0,22.1,0,1.3,78,0,5,15,488.41,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.094,201.9537,245.8861,476.5416,768.5558,815.5618,730.8284,673.2375,592.6916,495.8797,575.0456,460.728,352.2312,600.1061,515.7325,203.026,233.2049,622.6484,1040.01,921.3164,788.8515,589.9805,583.7131,493.8291,605.2963,635.5295,414.291,860.9371,6164.3139,11,0,6377,6099,3463,3502,3540,3266
"2022-11-17 19:",3517,10,52,0,11.7,0,1.3,63,0,0,30,136.89,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,488.2997,171.7732,218.3909,339.4241,691.7629,744.6412,704.6666,575.6263,589.6132,632.8634,738.4676,495.1662,397.1082,618.315,440.1487,173.2713,265.0573,508.3706,793.0984,801.7413,730.3898,570.4147,545.312,552.4245,642.4442,624.7787,425.6986,910.7001,5314.0949,281,0,6377,6099,3463,3502,3540,3266
"2022-12-05 20:",3517,1,52,0,-2.2,0,1.5,46,0,0,30,4.84,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,457.2139,160.8377,179.2825,358.1031,736.6954,806.7147,801.4385,664.9764,613.9743,547.7246,710.4617,492.5965,358.2595,590.2649,439.1355,172.8726,206.8665,556.8431,920.7702,853.0101,725.1391,563.1631,555.8615,518.402,636.8379,612.2237,433.2904,815.1713,5758.7142,138,0,6377,6099,3463,3502,3540,3266
"2022-03-18 17:",3517,3,52,0,8.7,0,4.3,53,0,10,14,75.69,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,516.4072,181.6612,175.3863,416.0386,641.0222,593.8065,703.1346,631.1443,567.8502,668.9796,757.4029,477.0522,361.3491,592.4416,332.5686,130.9208,196.6299,500.371,706.4841,688.7965,821.8649,523.7612,617.441,565.2604,681.1831,603.8173,410.0715,931.2268,5071.5184,233,0,6377,6099,3463,3502,3540,3266
"2022-08-31 07:",3517,1,52,0,19.6,0,0.8,93,0,10,11,384.16,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.3588,144.707,163.8165,437.45,713.0056,737.9698,736.318,666.7018,593.2457,572.471,605.0869,436.5946,299.3197,530.6475,429.2869,168.9952,149.0725,660.1977,925.8762,873.8682,759.7079,588.654,577.1222,600.9634,595.9012,616.9868,377.3124,936.1585,5844.3934,440,0,6377,6099,3463,3502,3540,3266
"2022-01-06 01:",3517,0,52,0,-3.1,0,1.5,53,0,0,70,9.61,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.665,216.5774,242.7156,479.4716,806.043,789.7811,776.8995,722.6013,554.5144,515.8724,589.3857,422.9431,332.1702,582.935,437.3187,172.1573,288.591,707.4192,1072.0792,951.7822,801.8479,578.5347,611.5192,528.2343,635.7159,611.6972,438.4395,865.2382,6385.3237,9,0,6377,6099,3463,3502,3540,3266
"2022-07-08 17:",3517,7,52,0,27.9,0,2.7,72,0,9,19,778.41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,534.238,187.9335,188.978,410.1512,502.502,550.9493,655.5727,637.9121,671.4331,664.4026,701.8492,496.527,402.8267,618.7473,284.67,112.0646,195.7998,429.2654,573.7561,657.313,606.8196,483.8571,589.3511,597.3655,661.3971,505.43,465.0452,948.727,4386.3293,285,0,6377,6099,3463,3502,3540,3266
"2022-11-10 07:",3517,1,52,0,8.9,0,1.1,91,0,0,64,79.21,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.4238,164.7814,168.9869,425.7113,757.3278,796.8602,786.7522,608.5021,633.6212,559.2223,550.1722,409.5126,304.3433,528.471,514.5219,202.5494,195.1371,669.2026,1000.232,940.922,824.5584,550.9706,516.0068,579.3315,585.0794,563.5849,425.2143,837.6136,6201.5665,452,0,6377,6099,3463,3502,3540,3266
"2022-02-20 08:",3517,0,52,0,-8.4,0,4.4,52,0,0,39,70.56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,595.0898,209.3394,256.113,496.5973,751.5304,781.8927,755.2266,691.2804,592.9703,465.9119,594.9848,430.8829,320.6815,577.4399,484.5815,190.7626,237.6495,616.1593,927.0886,904.7411,817.9752,575.8491,579.3295,507.6028,588.8443,552.2456,391.1238,859.9671,6051.2112,100,0,6377,6099,3463,3502,3540,3266
"2022-12-26 18:",3517,3,52,0,-1.5,0,0.4,53,0.3,0,33,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,485.3892,170.7494,200.5953,390.3037,626.5307,712.6612,822.3167,622.2176,611.3443,573.6567,679.1753,484.5023,349.3934,620.3622,389.2249,153.2242,233.2006,511.937,756.2343,822.5771,681.8829,576.8733,601.8717,608.0494,631.5083,625.3209,419.8655,923.4242,5324.4436,374,0,6377,6099,3463,3502,3540,3266
"2022-08-01 20:",3517,6,52,0,30.2,0,3.5,71,0,9,31,912.04,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,559.7069,196.8928,175.4964,429.167,711.004,762.4396,682.6882,601.7902,624.6409,549.7703,620.0316,444.9129,342.0122,599.4046,441.8878,173.956,193.8086,549.1719,864.0558,841.6731,759.0984,483.6848,554.891,485.182,629.0711,571.1361,353.717,910.9972,5599.298,147,0,6377,6099,3463,3502,3540,3266
"2022-01-21 18:",3517,7,52,0,1.7,0,1.6,37,0,0,51,2.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,466.7681,164.1989,181.8439,426.2145,669.7639,689.8152,809.5525,569.2648,684.9821,611.8117,741.3103,517.4393,354.0298,581.1992,286.2285,112.6782,209.639,501.1955,833.8633,772.4837,687.1091,538.4642,604.5344,545.6866,662.5751,618.5729,455.8685,885.1863,5389.9977,329,0,6377,6099,3463,3502,3540,3266
"2022-02-04 00:",3517,1,52,0,-5,0,1,54,0,8,28,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656.3115,230.876,236.7502,463.5951,817.5413,808.8795,774.0006,694.3549,572.0065,549.605,616.2776,479.7638,343.8449,630.5692,438.6295,172.6729,273.9231,684.902,1013.388,873.5414,818.6571,556.7165,616.9943,522.5618,642.3791,614.2029,427.4581,818.1029,6254.505,22,0,6377,6099,3463,3502,3540,3266
"2022-11-19 22:",3517,5,52,0,12.4,0,1.3,56,0,3,40,153.76,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,602.4445,211.9269,215.5031,476.0043,740.9178,740.4944,759.9661,663.1691,561.132,564.6842,630.464,468.5107,351.1617,568.0495,465.5636,183.2762,254.1339,513.35,864.4492,756.0225,767.9517,583.0991,506.2722,539.9656,635.4084,573.4144,388.8296,847.0834,5619.156,113,0,6377,6099,3463,3502,3540,3266
"2022-03-11 08:",3517,1,52,0,6,0,1.3,61,0,9,58,36,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.2678,132.3632,139.0022,422.3352,696.7977,691.3297,724.2898,622.1112,621.8392,520.0146,643.4802,466.2987,327.104,605.2329,267.2342,105.2007,166.8525,581.7856,835.6084,845.4206,781.7907,526.5943,550.2431,593.7429,615.0557,561.7965,369.8774,880.4889,5579.3577,439,0,6377,6099,3463,3502,3540,3266
"2022-05-24 22:",3517,10,52,0,21.1,0,1.4,61,0,0,29.5,445.21,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,448.1524,157.6502,204.5223,504.7893,720.6646,776.396,777.0676,687.6906,562.8903,574.2058,604.1475,464.9064,335.8317,575.5606,349.067,137.4157,226.7782,611.7529,920.1905,862.0461,751.7337,581.8078,599.0517,493.6541,636.8085,621.6766,385.651,946.8065,5924.6407,139,0,6377,6099,3463,3502,3540,3266
"2022-11-04 09:",3517,1,52,0,2.3,0,4.1,47,0,0,14,5.29,0,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.0515,122.0851,105.9882,392.2612,580.1159,625.127,653.7011,562.4698,596.4612,524.3512,540.2461,416.8136,276.9983,518.6723,349.6443,137.643,112.538,508.5847,703.2268,635.702,604.0325,567.0039,552.7549,536.3945,614.5233,563.4462,351.0448,841.3983,4702.7512,276,0,6377,6099,3463,3502,3540,3266
"2022-05-08 22:",3517,1,52,0,11.9,0.8,3.8,89,0,10,11,141.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,591.4862,208.072,233.1865,519.3796,694.603,855.6099,761.4903,666.6059,605.3788,564.6264,623.0015,426.9683,351.1108,653.896,494.0864,194.5044,308.1048,665.8208,916.848,869.9849,762.4518,572.1486,561.7463,562.3491,627.6305,600.8781,410.9451,875.2725,6046.1883,72,0,6377,6099,3463,3502,3540,3266
"2022-06-07 05:",3517,2,52,0,15.6,0,2.8,67,0,4,11.5,243.36,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634.6687,223.2625,278.2811,518.3279,807.6197,908.4947,822.3771,774.2616,646.7393,582.6017,652.7003,499.0191,359.5833,615.3873,530.3503,208.7803,256.483,733.5667,1114.3076,990.494,831.5303,618.0108,619.9825,609.9786,645.4727,664.9754,429.1184,1040.1574,6726.718,166,0,6377,6099,3463,3502,3540,3266
"2022-07-24 12:",3517,2,52,0,25.9,0,2.3,83,0,10,22,670.81,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,494.6292,173.9998,250.4525,444.573,676.2651,768.1844,674.1613,602.3573,592.9036,537.0756,586.6335,441.62,303.3794,584.8693,375.8837,147.9723,246.5352,497.7712,805.6967,788.1547,655.4212,537.2539,532.3723,508.4501,564.9814,524.6613,334.069,876.1799,5310.2276,200,0,6377,6099,3463,3502,3540,3266
"2022-11-15 06:",3517,0,52,0,4.5,0,1.9,79,0,0,23,20.25,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.0144,197.7047,254.005,428.0376,767.4971,792.7651,810.1305,606.4816,606.5149,524.2123,540.8067,422.4275,304.0423,532.9724,511.5306,201.3719,237.5838,690.7997,1001.5551,940.4435,850.6632,607.713,513.4597,544.6399,612.9397,570.5627,374.5519,900.588,6281.8918,191,0,6377,6099,3463,3502,3540,3266
"2022-06-17 13:",3517,5,52,0,26.5,0,2,62,0,4,8,702.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,192.5782,67.745,98.6395,371.9743,552.3147,571.0729,575.9001,574.8818,604.9832,564.4088,636.8569,423.7591,316.8867,543.2953,333.0404,131.1062,114.0791,517.226,572.4927,599.0452,574.5595,521.4437,540.0486,553.1256,606.8416,506.4202,383.611,933.244,4334.5854,221,0,6377,6099,3463,3502,3540,3266
"2022-04-28 17:",3517,7,52,0,21.3,0,4.6,37,0,10,122,453.69,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,473.172,166.4515,207.0867,387.5669,560.3317,584.9324,690.8101,632.2765,644.788,582.6788,686.3239,484.9143,334.1865,548.3436,238.2852,93.8045,173.2427,514.8081,620.5532,582.3523,639.692,492.4796,491.4607,590.5177,656.6803,599.2931,397.3553,861.1664,4581.0467,302,0,6377,6099,3463,3502,3540,3266
"2022-04-12 23:",3517,0,52,0,16.5,0.1,2.8,86,0,10,11,272.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,594.0958,208.9899,223.409,500.1321,829.551,813.4823,770.5593,723.34,564.1981,566.1372,594.9538,435.2364,341.299,602.0663,451.0057,177.5451,246.4339,673.6351,1034.3443,975.2619,849.0841,570.1746,565.8844,562.956,617.2256,586.6783,423.1057,939.9194,6446.0501,65,0,6377,6099,3463,3502,3540,3266
"2022-07-19 14:",3517,2,52,0,30.1,0,4.7,61,0,3,62,906.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,207.8457,73.1157,182.1894,419.4713,545.2369,506.218,602.1738,549.3236,619.9147,572.031,633.0213,396.4652,338.3831,573.329,224.9958,88.5732,174.7579,376.1378,564.4254,570.1519,573.4269,406.0318,500.7014,577.9902,598.8664,464.723,346.7979,782.3875,4157.242,199,0,6377,6099,3463,3502,3540,3266
"2022-11-14 11:",3517,1,52,0,12.2,0,1.9,79,0,7,41,148.84,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,284.4638,100.0683,192.9388,351.3363,595.0942,559.7925,691.9257,610.9599,649.0452,552.4194,566.5659,426.3256,315.2381,540.5919,252.348,99.3408,165.1743,441.8657,648.608,651.4398,599.0961,509.1004,538.3281,600.3906,625.831,497.541,391.1379,758.6947,4539.1583,181,0,6377,6099,3463,3502,3540,3266
"2022-01-05 18:",3517,5,52,0,0.7,0,2,42,0,10,73,0.49,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,471.6723,165.9241,210.8603,451.7089,664.8516,614.9662,754.0617,685.2462,698.4286,577.9707,739.4902,506.1312,354.8141,634.7443,371.517,146.2531,252.4538,581.548,788.228,754.774,724.5087,532.2663,622.7523,574.3076,690.5298,598.5086,398.4926,906.242,5334.6471,310,0,6377,6099,3463,3502,3540,3266
"2022-07-24 10:",3517,3,52,0,25.2,0,2.6,87,0,10,18,635.04,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,600.1433,211.1172,255.137,449.3087,716.9754,773.882,665.7613,572.1009,555.0149,536.8593,572.5713,417.8206,305.6875,593.2415,416.6527,164.0217,276.0419,584.8803,886.0997,823.0878,706.0638,535.1873,545.3262,510.3922,550.4817,525.0788,342.42,891.0572,5606.059,185,0,6377,6099,3463,3502,3540,3266
"2022-10-29 18:",3517,6,52,0,17.1,0,0.9,53,0,5,29,292.41,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,445.2483,156.6288,244.0441,370.0108,637.7053,757.8165,719.3779,648.2524,587.273,582.3128,708.688,488.6555,366.0793,649.0632,478.7696,188.4748,253.603,484.347,741.92,701.5117,735.5879,527.3282,530.8611,554.2373,592.8455,553.4067,448.621,842.1666,5148.2771,246,0,6377,6099,3463,3502,3540,3266
