"y","bus_passenger","past_rent","sub_passenger","temp","wet","X8_9","m25","m5","f20","m30","f0","sunny","f55","m40","m20","f25","m65","f65","f15","m45","f60","m0","wind","f30","m55","rain","dust","f70","f35","f45","m60","m35","most_use","f40","m70","m50","f50","cloud","weekend","X9_10","X17_18","X23_24","temp.sqr","X15_16","X22_23","semester","snow"
6,518,5,2250,8.6,44,0,2963.5517,1506.7686,6528.9455,1641.8179,538.9577,1,1027.0062,1168.9304,4757.0999,3130.6843,493.8618,630.6731,1817.7206,1241.0129,742.2968,593.5086,4.9,1806.3596,1075.4959,0,40,1229.5101,1422.5599,1252.1535,772.0421,1428.7068,23679.7256,1241.5133,1025.0886,1079.6753,1020.0474,5,0,0,0,0,73.96,0,0,1,0
3,552,3,2325,8.4,45,0,3016.2619,1480.9712,6625.3074,1621.5174,500.7147,1,1063.5322,1151.7127,4921.545,3148.6581,491.2994,649.9952,1740.3769,1221.638,803.267,433.0417,4.2,1836.5502,1107.8755,0,47,1287.2205,1441.1322,1264.8904,723.0524,1587.4117,24198.3839,1178.4772,1093.2177,1094.4288,1019.3919,6,0,0,0,0,70.56,0,0,1,0
1,607,1,2652,8.7,47,0,3025.8266,1561.3344,6615.7628,1652.8926,465.6283,1,1026.8719,1189.7597,4667.1568,3150.9007,486.1984,613.3921,1641.1046,1210.3276,792.608,479.0054,4.2,1816.594,1045.7783,0,44,1343.093,1463.2002,1285.4993,720.4731,1572.9478,23965.2815,1136.6731,1005.0666,1082.8635,1023.9109,2,0,0,0,0,75.69,1,0,1,0
7,687,3,3046,8.5,48,0,3157.6403,1333.6877,6607.9102,1632.4391,500.7876,1,989.702,1191.7197,4678.1436,3202.9629,469.4063,594.3109,1672.2085,1242.3967,735.1479,529.7203,5,1846.968,1066.7225,0,52,1250.3605,1469.379,1315.5061,684.2605,1558.838,24154.2811,1131.3019,1015.7124,1022.2541,974.9027,2,0,0,0,0,72.25,0,0,1,0
8,814,3,3878,7.1,52,0,3205.919,1476.9166,6783.7513,1753.1917,539.6333,1,959.1523,1245.6271,4662.5849,3399.3253,499.4604,578.6463,1757.286,1274.5336,760.6125,528.5586,3.2,1865.6605,1102.1618,0,50,1268.3429,1567.92,1248.8995,716.5079,1595.7906,24834.1433,1029.3878,990.608,1065.4126,960.8279,0,0,0,1,0,50.41,0,0,1,0
8,1105,11,4100,6.2,53,0,3779.7911,1559.0965,7177.0714,2102.9137,552.1557,1,941.5168,1419.0247,4861.983,4142.755,549.3288,583.8645,1804.9262,1455.0532,787.3047,506.3601,2,2299.3285,1154.2701,0,39,1302.3115,1643.9978,1284.2866,755.8496,1892.9311,27900.7716,1108.4544,1011.9983,1125.6717,992.6851,0,0,0,0,0,38.44,0,0,1,0
11,882,9,2919,5.6,55,0,4087.7345,1537.7046,7239.538,2131.6164,512.6195,1,956.1912,1365.6606,4987.3869,4487.3552,489.0769,542.7953,1866.4495,1434.2071,757.4582,535.2828,2.8,2301.5161,1082.7172,0,26,1325.0593,1677.9201,1194.4059,729.4431,1796.8099,28709.8771,1096.0683,923.3631,1127.956,989.9778,0,0,0,0,0,31.36,0,0,1,0
8,692,6,2969,5.1,60,0,4144.4259,1463.9352,7335.2196,2237.458,577.3515,1,886.6974,1346.9753,4981.2984,4558.9949,485.6185,523.9367,1761.012,1399.141,781.8887,526.0451,2.5,2275.1829,1060.6523,0,26,1254.7086,1570.1228,1121.2513,711.6739,1775.2677,28877.9702,1086.0144,939.79,1058.9125,949.811,0,0,0,0,0,26.01,0,0,1,0
9,716,3,3043,4.5,60,0,4162.3,1286.4986,7257.0012,2163.7957,532.4849,1,785.3233,1338.8811,4832.4521,4555.4452,479.7622,558.621,1653.5614,1255.8146,722.2102,506.2306,2.7,2274.5724,932.9536,0,22,1207.4026,1555.4168,1083.3549,618.1624,1785.9017,28586.8851,964.6663,945.1227,991.2692,853.9844,0,0,0,0,0,20.25,0,0,1,0
2,737,11,2891,4.1,61,0,4095.3792,1115.9407,7049.7467,2074.156,431.3925,1,708.3333,1272.8781,4661.9692,4480.4147,455.4387,539.0825,1413.4643,1217.4999,709.5837,500.0965,3,2211.5941,899.8213,0,30,1202.5611,1503.1385,971.101,576.6777,1626.3963,27702.7947,944.2471,886.2475,879.9411,838.3119,0,0,0,0,0,16.81,0,1,1,0
7,453,3,1550,3.7,61,0,3869.9801,985.4595,6693.5907,2013.0347,330.2416,1,627.9952,969.0699,4369.6896,4258.8364,404.0091,508.6876,1160.8563,1061.1477,630.2218,435.5899,2.5,2012.3506,841.8284,0,26,1212.4917,1376.5306,841.5111,527.7798,1436.3729,26030.3856,775.5322,848.282,766.6516,743.0704,0,0,0,0,1,13.69,0,0,1,0
3,191,0,393,2.9,64,0,3913.485,971.9148,6571.3807,1979.4835,333.6653,1,610.1007,953.5822,4246.0479,4284.6625,405,520.3141,1078.3791,1049.5353,650.8533,422.666,1.2,1993.0914,818.7349,0,26,1192.3502,1321.6929,797.8305,534.9894,1391.1804,25701.0243,714.1576,839.4307,789.2864,757.7757,0,0,0,0,0,8.41,0,0,1,0
2,82,4,0,2.3,66,0,3938.3628,916.5307,6553.0519,1960.8404,351.4705,1,624.2611,949.1051,4164.8698,4316.5529,398.4161,514.1335,1031.6763,1004.7345,651.1913,419.0852,1.3,2038.228,843.8956,0,32,1209.0673,1364.3008,826.672,540.6896,1382.544,25718.7506,750.6105,849.1154,806.4759,781.5443,0,0,0,0,0,5.29,0,0,1,0
3,74,4,0,1.6,69,0,3821.1802,855.33,6541.8217,1921.5657,382.2182,0,639.7214,923.618,3982.3545,4300.8629,432.9293,515.4678,1038.0798,1001.8916,645.6906,433.0478,0.9,2029.5376,817.6233,0,36,1230.2593,1362.6455,827.2384,538.536,1376.4663,25336.4344,747.4555,847.358,772.6137,763.1162,0,0,0,0,0,2.56,0,0,1,0
0,51,1,0,1.4,71,0,3835.6039,871.4845,6530.3691,1899.4926,377.5852,1,598.8879,912.2349,3970.7537,4266.6773,415.6003,514.3512,1026.5403,1010.0579,642.8237,403.3394,1.3,2047.3772,780.6265,0,30,1187.1058,1398.7588,810.1735,535.9247,1384.6365,25333.6691,757.299,865.5144,768.8421,778.9308,0,0,0,0,0,1.96,0,0,1,0
1,50,1,15,1.3,73,0,3822.8034,867.0058,6435.7248,1914.7457,405.158,1,595.9354,913.5369,3890.7953,4233.9228,431.0643,523.8222,999.4563,1012.9524,647.5768,421.371,1.2,2070.4846,786.6084,0,30,1214.2114,1389.3914,830.1059,536.7008,1408.6101,25166.4781,787.3949,872.2297,773.6208,787.4899,0,0,0,0,0,1.69,0,0,1,0
0,113,1,660,1,73,0,3723.2101,838.0386,6441.0753,1882.4452,410.5129,0,584.4969,902.5623,3856.4045,4218.5987,430.9797,516.6631,1024.1241,997.3853,612.3735,417.4881,1.3,2068.1928,812.6591,0,29,1223.6653,1387.9637,846.3897,530.1083,1368.9702,24946.8605,795.2044,854.554,800.5593,768.9356,0,0,0,0,0,1,0,0,1,0
1,245,0,925,1.1,74,0,3701.7998,822.1815,6259.8286,1854.9439,410.109,1,622.4194,926.0634,3768.2217,4126.3629,468.594,547.9103,1028.3004,1065.5859,652.2175,442.2888,2,2035.255,819.237,0,35,1265.824,1391.9072,865.3299,582.0326,1368.4337,24506.7528,793.3736,835.7856,823.6356,764.1527,0,0,0,0,0,1.21,0,0,1,0
2,493,1,2605,0.6,75,0,3517.7566,789.8723,6128.1508,1814.544,432.5998,0,714.5756,1020.7036,3718.8663,3955.5284,472.258,524.7098,947.3253,1139.1835,665.3486,469.9761,1.4,1998.3845,877.3745,0,28,1262.198,1433.3582,970.9453,598.8595,1419.1593,23985.7481,862.776,874.0143,889.9014,826.4379,0,0,0,0,0,0.36,0,0,1,0
15,866,7,4775,0.3,77,1,3122.8769,1037.0366,6065.1677,1670.0365,331.0647,0,745.1253,1086.0367,3731.0707,3576.3432,475.8433,569.9003,1165.6438,1203.2538,725.4709,540.6091,0.7,1778.3857,926.8306,0,29,1348.4541,1381.1041,1099.8508,648.9541,1373.6108,22698.5956,1086.8331,978.6295,975.3565,925.5696,0,0,0,0,0,0.09,0,0,1,0
9,585,17,3205,0.8,76,0,2945.765,1020.1059,5837.0433,1590.0418,364.8193,0,848.5494,1075.3915,3757.6339,3278.4,541.0291,612.0067,1304.954,1143.4114,827.4928,574.2964,1.3,1709.7325,1003.2863,0,32,1433.291,1461.3497,1088.2358,675.0741,1471.1645,22051.1307,1087.634,959.9664,1022.829,983.4278,0,0,1,0,0,0.64,0,0,1,0
3,438,13,1841,3.1,68,0,3002.2912,1087.6094,5911.4378,1592.8182,406.7293,1,917.9118,1113.4832,4054.9945,3222.0271,524.2023,596.8909,1291.4291,1154.9183,832.9048,654.4762,2.1,1742.987,1020.4746,0,32,1296.9876,1441.8872,1137.1126,702.899,1460.5997,22429.0427,1169.0087,976.2819,1092.4146,1041.9686,0,0,0,0,0,9.61,0,0,1,0
10,380,5,1732,6,56,0,3049.1845,1081.2856,6338.0252,1598.0747,465.8388,1,960.9661,1113.0218,4484.4976,3247.1045,493.3266,654.4871,1435.3341,1182.4112,839.9167,717.6752,1.5,1774.5626,1007.1548,0,40,1240.0734,1456.8543,1158.0563,721.7837,1501.2658,23449.5692,1169.0301,948.1813,1027.2641,1014.5554,3,0,0,0,0,36,0,0,1,0
2,435,3,2013,7.3,43,0,2968.4318,1118.4177,6310.0842,1660.3651,506.3926,1,978.8369,1137.0067,4620.609,3242.8709,452.3439,621.672,1577.14,1246.3868,748.4119,680.5483,1.2,1800.4048,1057.2437,0,49,1281.4936,1448.8911,1183.0564,719.8112,1551.7277,23603.3846,1204.1056,979.6909,995.9485,1005.8826,4,0,0,0,0,53.29,0,0,1,0
2,516,5,2207,8.8,32,0,3034.5061,1198.406,6392.7115,1684.9619,539.8503,1,1033.5826,1114.1906,4690.6421,3243.1557,473.5731,630.7652,1549.2801,1335.4208,782.4376,710.0507,2.3,1785.7278,1081.159,0,46,1259.4588,1407.6959,1220.9923,713.1595,1517.159,23756.56,1167.3441,985.5756,1015.2249,1064.0223,6,0,0,0,0,77.44,0,0,1,0
4,505,2,2447,8.7,26,0,2924.1939,1264.4573,6384.8778,1646.3716,454.7123,1,1062.8941,1099.7677,4681.4641,3239.7069,518.6669,677.0096,1642.335,1279.2476,789.0571,611.9493,1.9,1776.8336,1085.9444,0,35,1425.2718,1400.8429,1224.1739,710.8323,1578.0705,23632.3613,1223.2125,936.8204,1029.5189,1094.7268,7,0,0,0,0,75.69,0,0,1,0
1,585,5,2555,8.1,23,0,2936.7682,1253.3181,6446.1824,1710.9654,387.436,1,989.2126,1114.7426,4577.3919,3201.6884,473.3882,660.5599,1668.2469,1251.8235,812.3744,528.7872,1.9,1832.2818,1004.5951,0,25,1407.4172,1335.0011,1192.6174,687.0638,1558.147,23598.4262,1152.7171,1024.8302,1029.5496,1092.5226,4,0,0,0,0,65.61,1,0,1,0
11,707,4,2962,8.1,22,0,2965.2838,1243.7192,6482.32,1689.3419,557.4062,1,943.5323,1100.2947,4591.8506,3285.3727,484.0285,692.6984,1640.438,1238.9308,805.9328,519.2778,1.9,1777.2866,1061.4473,0,21,1339.9138,1404.4147,1145.591,716.2443,1543.9297,23739.8,1090.0307,1054.6863,1015.9415,1089.1443,3,0,0,0,0,65.61,0,0,1,0
6,796,3,3913,7,27,0,3098.9193,1345.5246,6685.9482,1780.1543,593.2838,1,989.6764,1203.3384,4533.1987,3586.1317,480.8116,621.3115,1787.8395,1263.5723,753.3399,497.2637,1.8,1851.9272,1036.2259,0,32,1319.1647,1466.6082,1175.1095,622.151,1631.3755,24634.2631,1033.6498,1046.3627,1035.2197,1057.9827,2,0,0,1,0,49,0,0,1,0
13,1037,10,4223,5.6,44,0,3575.9794,1480.4023,7027.265,2069.0187,544.5226,1,1033.9429,1278.7203,5029.1354,4349.0878,509.6921,619.6962,1902.7163,1404.0787,831.4114,503.4974,1.9,2159.1243,997.8647,0,33,1311.26,1649.8392,1145.8663,703.5688,1822.6814,27682.1312,1057.6623,1048.0112,1088.8169,1071.1018,0,0,0,0,0,31.36,0,0,1,0
7,797,15,2782,4.8,53,0,3924.0919,1558.2196,7135.4642,2197.535,406.9279,1,949.8177,1274.1116,5170.0637,4673.3049,480.1353,616.7006,1902.7594,1416.2871,716.1202,445.4514,1.3,2208.192,1024.3724,0,22,1316.6093,1646.4108,1182.8887,708.0164,1883.9876,28839.0501,1128.428,964.0663,1078.8684,1041.6656,4,0,0,0,0,23.04,0,0,1,0
10,719,8,3233,4,58,0,4079.8925,1558.6688,7409.1678,2299.5501,420.1486,0,926.94,1293.9323,5233.3278,4759.3642,477.1161,652.2183,1812.4769,1394.0194,760.1139,502.5128,0.5,2202.1647,980.2319,0,23,1324.2435,1605.0653,1132.0355,686.1893,1696.7775,29285.3099,969.5652,913.492,1049.0187,995.7838,0,0,0,0,0,16,0,0,1,0
4,706,5,3175,3.5,62,0,4102.4837,1392.9991,7351.6105,2233.4293,419.0129,0,849.3141,1276.1621,5141.6012,4755.1414,479.9725,633.2495,1561.7593,1273.1436,731.0637,423.3474,0.6,2197.6092,915.3135,0,25,1302.4137,1533.8753,1089.8356,679.5981,1742.5639,29058.3145,907.6527,840.1549,931.6466,923.9894,0,0,0,0,0,12.25,0,0,1,0
4,674,5,3126,3.2,66,0,4119.8514,1277.3873,7251.8456,2042.3141,409.7252,0,805.6212,1184.1215,4951.4307,4556.7659,465.825,604.665,1386.2713,1124.1059,672.2098,485.04,0.3,2148.4822,810.9885,0,28,1297.1639,1474.8129,957.7034,665.2106,1620.4588,28165.9616,962.7602,845.1656,936.1722,877.4872,0,0,0,0,0,10.24,0,1,1,0
5,437,2,1686,2.5,68,0,3888.9897,993.8344,6935.0194,2026.777,312.4275,1,664.876,961.4268,4470.7927,4391.9778,418.2129,530.8465,1191.1553,1027.625,629.7694,357.4635,1.7,1985.3294,793.6574,0,24,1200.8931,1375.5272,829.9119,551.3227,1509.0487,26583.4619,748.4674,835.5363,841.6649,804.5202,0,0,0,0,1,6.25,0,0,1,0
6,240,3,645,2,67,0,3933.5725,908.1827,6874.979,2034.0946,336.5906,1,664.8307,946.3771,4378.6229,4348.0698,415.078,524.7929,1156.2509,1035.0132,606.1523,357.8176,1.7,1998.3933,798.174,0,21,1171.2487,1370.1361,813.694,551.4686,1389.3533,26327.2215,762.0104,822.1739,804.7308,779.2654,0,0,0,0,0,4,0,0,1,0
2,123,5,0,1.7,67,0,3925.0305,895.5904,6808.5954,1958.2502,388.188,1,651.9203,995.9192,4233.6124,4371.6509,437.7154,533.9893,1127.7337,1021.9694,616.6001,391.5625,1.5,2012.2864,753.7601,0,19,1184.5277,1392.9764,822.8732,551.2616,1383.0207,26085.4229,742.6667,839.1993,806.384,773.66,0,0,0,0,0,2.89,0,0,1,0
0,89,4,0,1.3,67,0,3887.0644,858.4708,6783.1389,1972.5352,373.7584,1,658.9029,955.834,4157.0549,4331.0295,415.045,545.1827,1073.9886,1053.4301,626.7655,372.3793,2.3,2064.2398,773.2637,0,28,1185.7064,1375.69,837.3434,528.5331,1371.2093,25941.962,775.5554,842.6151,803.8307,778.5172,9,0,0,0,0,1.69,0,0,1,0
1,73,0,0,1,68,0,3911.0273,810.9803,6701.2683,1999.1841,337.3443,0,671.1398,960.1026,4110.1545,4336.5747,418.9779,524.1742,1059.2409,1073.2127,619.3514,371.3449,1.9,2063.1643,776.6565,0,25,1121.0939,1378.5362,838.1906,539.9101,1428.1702,25928.0796,803.0981,826.7497,799.9696,760.7433,0,0,0,0,0,1,0,0,1,0
2,45,1,11,1,69,0,3919.2381,823.2413,6631.8664,1948.0835,370.2512,0,660.9678,1002.2677,3977.4093,4284.2091,421.8072,529.884,1032.3824,1058.6952,614.5235,380.6972,1,2031.9573,757.8156,0,25,1179.398,1367.1759,826.9579,531.4465,1346.1624,25506.102,801.9532,829.6337,823.2992,761.4061,8,0,0,0,0,1,0,0,1,0
0,119,1,650,1.7,63,0,3825.9268,832.0895,6562.8106,1965.1883,375.8406,1,647.32,1014.3952,3871.5377,4279.0176,394.7517,538.4949,996.1961,1000.8064,624.1618,360.0357,1.7,2009.6115,764.3939,0,21,1166.54,1364.2112,806.0934,557.8336,1352.5626,25230.8663,768.2206,826.7858,799.092,785.6607,10,0,0,0,0,2.89,0,0,1,0
3,227,2,926,2.3,62,0,3790.1884,825.7461,6479.2059,1966.8928,365.5467,1,659.8829,1004.1426,3837.4739,4217.7638,418.5047,536.192,1002.9202,1003.6073,621.9168,354.215,2.4,1976.6982,780.2471,0,32,1168.6652,1389.3213,824.8953,583.1266,1414.3303,25071.8746,806.1689,887.7158,833.0823,789.5628,10,0,0,0,0,5.29,0,0,1,0
0,495,2,2525,2.8,68,0,3572.9801,834.2191,6334.4711,1931.8113,351.7531,1,753.7724,1126.5546,3752.1744,4058.3489,426.3009,577.6409,990.0592,1137.8212,695.1181,413.0359,2.5,1971.1292,873.1851,0,23,1201.1929,1348.2769,894.5258,617.201,1379.675,24348.8669,890.4192,907.3157,889.0841,834.6911,10,0,0,0,0,7.84,0,0,1,0
16,850,6,4655,2.8,71,1,3299.5827,1072.9107,6238.1903,1808.3099,363.8029,1,775.8432,1147.9915,3857.9385,3543.8496,456.1408,578.5394,1139.8635,1129.4597,701.8084,559.461,1.9,1828.0675,930.6904,0,29,1254.4531,1349.5504,1009.9344,651.3981,1339.5046,23264.9935,1014.526,910.0125,980.6724,890.6455,10,0,0,0,0,7.84,0,0,1,0
9,610,15,3100,3.2,68,0,3091.8767,1149.7876,5810.6464,1709.2574,396.3477,1,878.7033,1171.6011,3797.2644,3309.5295,500.5642,591.2685,1259.7236,1130.2889,733.4825,545.8247,2.5,1779.2646,1032.7911,0,27,1298.5711,1331.6355,1086.6402,667.251,1437.3782,22266.8527,1070.0277,938.5367,1035.0126,943.6863,8,0,1,0,0,10.24,0,0,1,0
7,406,12,1811,4.3,65,0,3065.0916,1100.1095,5901.5771,1713.4516,412.3329,1,951.5931,1185.0928,3936.1212,3258.9252,514.0519,640.9033,1320.7972,1150.6842,795.9721,559.7849,2,1788.426,1115.7529,0,33,1269.4027,1409.1232,1085.5094,741.4615,1582.0224,22654.7383,1101.5191,947.4248,1026.6167,996.6057,7,0,0,0,0,18.49,0,0,1,0
4,400,5,1696,5.3,62,0,3088.3696,1088.3966,5992.098,1703.3858,430.4471,1,925.7748,1218.6414,3950.5136,3204.6452,511.7643,647.3357,1402.2082,1135.6629,703.4377,607.4589,2.3,1836.0941,1112.2205,0,36,1221.4806,1455.6261,1168.1249,647.4641,1597.8492,22828.5816,1160.5813,943.5377,1006.5471,1047.6266,7,0,0,0,0,28.09,0,0,1,0
8,477,4,1951,6.7,57,0,3079.2376,1131.7428,6331.2561,1739.9415,462.3024,1,959.5514,1175.5583,4057.5744,3168.7017,511.0868,600.1638,1491.4856,1135.7875,703.318,598.3548,1.4,1848.0012,1086.8277,0,45,1180.2886,1536.7018,1127.6405,680.2474,1621.5768,23382.9911,1214.6153,903.2638,1019.9586,1020.4731,4,0,0,0,0,44.89,0,0,1,0
4,564,5,2152,9.3,53,0,3072.099,1156.3428,6176.4598,1733.1962,499.4237,1,1029.0136,1242.0508,4113.6921,3099.561,510.3517,604.0062,1503.7475,1212.8821,737.3653,590.6792,2.3,1793.2276,1056.998,0,49,1222.5987,1541.3926,1196.9795,732.6351,1591.2131,23120.8414,1220.6616,901.6735,1003.0141,1098.3461,2,0,0,0,0,86.49,0,0,1,0
2,559,7,2388,10.1,53,0,3089.2422,1204.2893,6154.156,1760.2697,425.0609,1,975.8433,1163.5987,4269.9515,3124.8276,508.5249,603.6609,1566.5273,1211.0677,775.3269,377.2,3.5,1847.0039,1030.291,0,67,1250.102,1573.525,1185.3993,762.0099,1543.2277,23362.2036,1203.955,999.7315,1021.7019,996.7055,6,0,0,0,0,102.01,0,0,1,0
2,710,3,2587,9.9,54,0,3119.009,1310.6532,6255.2759,1783.5601,484.3804,1,993.29,1228.0483,4239.5069,3153.8479,508.9285,643.7026,1689.3038,1285.709,823.6266,373.9574,2.8,1846.1108,1119.3056,0,71,1249.044,1497.4189,1223.1651,727.6542,1560.7667,23455.4962,1209.9148,954.9442,1057.2139,1040.5042,4,0,0,0,0,98.01,1,0,1,0
11,705,2,3098,9.1,54,0,3169.6759,1394.8199,6273.1175,1796.0527,495.5996,1,952.9537,1304.2956,4290.6151,3267.0683,520.7341,646.7977,1766.9008,1300.2238,788.0683,484.8981,3,1887.1874,1059.7143,0,57,1275.8209,1514.3979,1269.5608,778.3454,1622.2945,23820.4093,1198.1196,982.0934,1027.3877,1070.2293,1,0,0,0,0,82.81,0,0,1,0
1,861,4,4154,7.7,54,0,3435.1282,1458.8658,6660.7319,1904.7338,524.5604,1,983.0133,1396.9313,4457.2013,3500.8519,528.7434,634.0033,1914.8249,1251.5192,797.1482,461.2828,2.8,2048.4184,1133.1238,0,53,1274.0229,1547.5573,1261.0793,746.3806,1688.77,25243.3928,1075.8515,964.5921,1146.9764,1069.0341,0,0,0,1,0,59.29,0,0,1,0
12,1047,8,4511,6.5,57,0,4174.7553,1594.8321,7064.4047,2313.076,478.4982,0,1080.7093,1554.0012,4919.5232,4540.7897,521.1591,641.9873,2026.4055,1430.0746,806.4919,509.5429,1,2315.9902,1184.6244,0,41,1257.283,1733.2472,1278.7306,764.0903,2034.4571,29096.2434,1211.8308,966.8018,1229.4462,1071.1752,1,0,0,0,0,42.25,0,0,1,0
9,856,9,3249,5.8,63,0,4554.0905,1495.3657,7641.3531,2515.2526,576.8247,1,1005.3733,1480.0389,5267.4323,5019.4075,530.2498,615.8875,2052.3152,1447.5343,785.7704,581.7541,1.4,2517.2013,1187.7772,0,39,1267.3735,1714.6936,1248.9822,783.1154,1924.4436,31153.8745,1192.8021,964.8609,1158.4565,1100.6776,0,0,0,0,0,33.64,0,0,1,0
4,678,11,3242,5,67,0,4909.7039,1432.0903,7820.0527,2547.9886,582.5416,0,933.4056,1463.8452,5244.2128,5218.3134,499.6799,607.2127,1921.5142,1452.0393,752.8017,535.0628,0.9,2475.386,1107.7024,0,48,1280.1557,1694.1258,1121.1026,812.6253,1969.8886,31879.6718,1134.9168,977.7621,1119.1261,1038.6649,0,0,0,0,0,25,0,0,1,0
4,701,6,3391,4,64,0,4923.0115,1358.817,7755.1242,2523.7009,422.6521,0,885.4429,1390.6282,5353.3606,5341.5736,493.9473,596.0066,1815.6555,1250.6056,743.0397,548.6718,1,2444.5653,1006.0335,0,50,1247.1747,1716.9497,1058.9824,779.7886,1876.6628,31934.9486,1054.8506,922.0345,1031.6542,979.2452,0,0,0,0,0,16,0,0,1,0
8,779,0,3774,3.9,60,0,4831.9063,1234.8545,7446.222,2407.4157,451.0002,1,778.7564,1294.309,5232.8331,5144.7406,444.8853,592.4689,1528.346,1188.0226,696.9139,485.1085,2.9,2415.9497,944.7464,0,41,1212.2861,1550.6897,955.769,721.2319,1765.1967,30794.9538,945.7172,894.2155,1013.0258,905.2262,0,0,0,0,0,15.21,0,1,1,0
8,527,6,2724,2.8,50,0,4659.8711,982.6673,7156.2012,2353.0903,394.0715,1,658.7454,1105.6515,4833.9923,4657.6926,406.4654,546.508,1262.621,1128.4151,651.9054,343.7632,1.6,2167.94,853.7749,0,39,1136.377,1360.4229,867.289,570.5248,1657.4163,28846.6267,810.8769,820.0301,906.6508,783.5605,0,0,0,0,1,7.84,0,0,1,0
3,438,2,4,2.1,56,0,4539.6625,958.2992,6953.3101,2249.899,395.8301,1,662.2487,1050.845,4607.0862,4446.0605,388.9528,552.1304,1216.5116,1062.0356,638.6232,316.1434,1.2,2100.9795,813.8067,0,30,1137.7548,1310.4526,856.8877,539.0519,1577.4845,27784.9349,775.1848,826.6831,808.225,744.3516,0,1,0,0,0,4.41,0,0,1,0
3,120,1,0,1.7,58,0,4405.7604,943.2698,6781.46,2178.6271,387.4504,1,641.5963,1016.573,4563.7995,4377.6593,394.0144,566.1747,1181.6502,1038.4125,637.063,327.5807,1.1,2072.4138,814.7741,0,34,1131.8743,1342.5266,842.3161,552.9562,1465.2118,27187.4585,774.7348,803.6372,821.7223,755.055,0,1,0,0,0,2.89,0,0,1,0
2,119,6,0,1.1,59,0,4236.0042,964.1078,6622.9295,2143.3371,404.8703,0,634.9628,964.1626,4343.8284,4322.6388,408.7838,562.088,1130.6373,1029.6757,643.3337,311.9951,1,2041.2085,837.9041,0,37,1120.684,1353.0851,865.5549,585.3584,1395.8354,26458.867,751.7222,825.6497,847.714,784.9305,1,1,0,0,0,1.21,0,0,1,0
1,59,3,0,0.6,61,0,4131.0946,937.3731,6517.8623,2048.1528,412.2119,0,633.0935,956.4368,4177.2015,4286.0651,426.9935,577.3868,1096.2408,1041.3245,639.953,318.2261,1.6,2027.3233,810.8475,0,37,1147.4343,1372.0302,914.5611,549.2134,1405.0142,25964.744,745.3998,810.9646,829.7249,788.1954,2,1,0,0,0,0.36,0,0,1,0
0,66,0,18,0.4,63,0,3947.4415,912.9576,6327.0667,2043.276,411.9775,0,645.6542,950.7274,4024.6984,4217.4245,423.5012,566.4663,1030.0282,1013.3953,626.1319,369.8515,0.3,2010.4303,799.9191,0,43,1150.7177,1358.2853,912.2857,533.6842,1363.6154,25292.2381,744.776,843.9425,832.3328,818.9223,3,1,0,0,0,0.16,0,0,1,0
2,113,0,630,0.3,60,0,3837.0535,909.029,6187.2814,2032.4591,379.2498,0,642.3373,933.2015,3849.7346,4148.1923,416.3743,570.5305,1014.7463,991.2597,645.2098,358.9626,0.1,1961.3282,795.4568,0,38,1177.2922,1327.8429,887.3241,569.1157,1370.6314,24714.5234,754.1119,832.1294,823.9532,796.3064,6,1,0,0,0,0.09,0,0,1,0
1,173,1,623,-0.1,57,0,3767.05,881.5276,6107.3499,2030.5209,384.0749,0,663.157,927.2296,3781.3086,4046.9361,422.0923,600.4688,1009.2922,1017.6413,631.6309,367.0939,0.8,1918.4671,783.7601,0,34,1175.0266,1338.8791,899.983,570.5572,1338.9874,24329.4991,763.3626,845.2034,826.8388,785.1422,8,1,0,0,0,0.01,0,0,1,0
1,169,1,882,-0.3,59,0,3638.0613,860.6795,5910.5779,1957.2295,411.492,0,636.6781,973.3535,3695.8382,3979.436,409.043,588.2796,943.5467,1040.7794,630.4902,363.5375,0.7,1870.9059,773.2025,0,30,1202.9439,1328.8885,888.4904,544.9835,1364.2011,23745.1384,744.4639,830.1492,820.9079,777.1062,8,1,0,0,0,0.09,0,0,1,0
0,336,2,1453,-0.6,59,1,3600.806,778.8831,5763.2543,2024.9051,415.3805,0,715.831,992.0699,3661.9536,3874.3998,443.1236,569.598,930.624,1041.4222,676.4475,347.0566,1.6,1885.308,785.95,0,28,1203.1885,1307.4316,888.0623,550.977,1389.4954,23507.5538,840.0013,827.4552,864.0306,789.8262,8,1,0,0,0,0.36,0,0,1,0
5,377,4,1847,0.3,51,0,3447.7085,829.2106,5616.0506,1944.2067,465.8298,0,734.5147,1080.2928,3680.6024,3754.1775,429.8877,599.8928,963.9552,1127.133,653.6051,429.6404,1.3,1922.1211,799.6003,0,33,1222.5255,1344.5442,984.6262,575.1334,1455.587,23164.998,890.8645,808.328,941.8024,830.5392,8,1,1,0,0,0.09,0,0,1,0
2,351,2,1864,1.4,47,0,3373.216,856.2275,5549.7568,2008.9223,579.1752,0,809.8262,1149.6773,3643.012,3752.5488,415.8334,650.1014,1082.4312,1176.2923,762.3525,430.7327,0.5,2041.1518,846.3986,0,39,1185.4939,1466.5524,1024.2814,606.1461,1512.9602,23348.1203,1007.5058,843.8732,955.5254,908.3976,7,1,0,0,0,1.96,0,0,1,0
