"y","m30","f20","m25","X8_9","temp","sub_passenger","past_rent","f40","f50","f15","m20","f25","f45","f60","wet","m60","X9_10","semester","f35","m35","f55","bus_passenger","rain","m40","m55","m0","m50","m45","f30","dust","m70","m65","f65","f0","wind","sunny","m5","f70","X16_17","most_use","cloud","X15_16","X10_11","temp.sqr","X13_14","X12_13"
1,1751.0925,5032.3757,3337.8363,0,19.5,1889,0,906.6794,785.6286,974.5009,3203.3627,3505.1182,906.4762,698.833,63,559.0595,1,0,1247.8801,1434.0791,771.4378,409,0,1015.5214,782.08,500.8957,895.7191,1088.8809,1866.2955,19,763.4276,428.6511,566.4098,548.6459,2.4,1,658.5819,1173.1986,0,21378.0401,0,0,0,380.25,0,0
1,1795.4674,4953.2699,3307.7032,0,21.2,1818,1,1019.5061,833.0405,996.3175,3061.8758,3479.2809,949.8624,732.4691,54,614.4696,0,0,1371.2741,1467.1252,840.8107,369,0,1063.0945,811.376,630.0324,880.906,1132.272,1953.7205,18,786.8181,449.6228,556.3443,658.2663,3.2,1,722.4454,1165.9426,0,21389.717,0,0,1,449.44,0,0
1,1906.8922,5031.341,3337.7744,0,22,2056,1,1113.907,914.3386,1155.9447,3165.5985,3524.2076,1042.0915,736.8718,45,653.0204,0,0,1446.2085,1543.0595,924.2052,398,0,1146.382,875.7074,662.1534,958.5067,1182.7535,1969.8346,24,819.3997,430.4035,536.7842,811.6693,4.2,1,787.7037,1014.2116,0,21924.9163,0,0,0,484,0,0
0,1979.2409,5036.0278,3470.1489,0,23,2399,0,1131.4715,958.1563,1287.8686,3346.2382,3610.0874,1150.3556,709.8007,49,656.4156,0,0,1550.5548,1617.7422,988.5169,460,0,1172.715,941.9182,806.8072,934.3246,1171.9904,2101.3058,17,830.0283,448.2085,553.2538,926.2431,3.4,1,905.7187,1061.9229,0,22711.346,0,0,0,529,0,1
2,1938.8091,5193.1278,3617.8425,0,23.6,2583,0,1185.2495,964.7928,1530.2308,3428.7023,3804.1977,1191.9309,717.8924,45,651.3911,0,0,1586.6633,1630.7424,994.5508,567,0,1220.9124,904.7804,691.6243,946.5197,1240.3321,2104.1567,13,828.4834,422.1173,528.447,1039.7612,3.8,1,990.9018,1133.8317,0,23304.2418,1,0,0,556.96,1,0
2,1935.2965,5423.1316,3624.8543,0,24.4,2840,1,1170.0559,998.6688,1698.4032,3553.7195,3833.2505,1262.6945,739.9274,47,700.1723,0,0,1555.6126,1707.2815,1024.2523,595,0,1155.102,939.3219,740.8111,971.0618,1218.5382,2092.5526,22,864.8712,439.1578,534.0654,1087.4072,3.9,1,1162.8064,1203.7979,0,23725.6991,1,0,0,595.36,0,0
1,2013.9076,5551.3683,3757.7903,0,25,3223,2,1144.8637,997.7474,1899.4353,3762.4054,3922.5776,1285.9667,679.4245,45,691.6534,0,0,1635.4632,1753.4024,965.3307,644,0,1215.6842,959.76,820.9681,1064.6195,1167.2724,2089.7923,14,908.8667,416.3904,601.9361,1205.9761,3.3,1,1241.9981,1208.2588,0,24486.7071,0,1,0,625,0,0
2,2015.0214,5645.2763,3826.7007,0,25.1,3878,3,1109.7568,977.532,1914.3808,3829.7867,3941.0936,1304.6333,709.4946,43,725.1568,0,0,1575.9046,1721.6541,1044.3598,696,0,1170.6462,892.3917,730.5688,1045.6799,1160.1731,2065.8676,17,893.95,442.8598,607.9967,1177.8779,3.4,1,1270.7122,1254.0167,1,24621.305,0,0,0,630.01,0,0
2,2180.9248,6040.6673,4024.5224,0,24.9,3507,4,1199.0936,968.6221,2017.4037,4129.8472,4199.9381,1241.4544,720.1104,46,686.855,0,0,1695.7604,1802.9838,1006.8647,730,0,1192.5071,945.229,812.8101,1079.8142,1185.9838,2184.365,28,888.4443,412.8546,601.5668,1105.9863,3.7,1,1446.4881,1258.7398,0,26259.009,0,0,0,620.01,0,0
3,2300.3314,6591.1391,4267.9361,0,24.5,3298,2,1004.8666,921.048,2035.7722,4568.9177,4370.3761,1137.6287,732.1513,48,674.0471,0,0,1574.8874,1770.3315,869.6936,654,0,1237.2163,986.7247,759.6124,1006.8253,1228.9515,2175.7881,22,877.392,432.5565,598.0636,982.1899,2.7,1,1627.5522,1179.0161,0,27619.7074,1,0,0,600.25,0,0
1,2345.3489,7139.5965,4473.9727,0,23.1,3199,2,1047.0243,928.5163,2064.5242,5052.4754,4636.4829,1085.1446,713.1843,52,701.0908,0,0,1605.4203,1777.6944,870.6886,645,0,1171.1932,935.2953,655.623,1006.3753,1213.8305,2207.5265,22,838.3024,455.529,557.6922,865.8826,2.7,1,1673.2613,1185.6861,0,29238.5176,0,0,0,533.61,0,0
1,2347.6816,7563.145,4634.0464,0,22,3478,2,1032.306,969.4779,1991.5971,5220.8612,4676.4683,1107.0153,720.1602,56,691.1729,0,0,1557.2661,1764.3418,895.1591,598,0,1184.0845,964.7195,548.6486,1000.5122,1208.4685,2112.242,16,828.0242,435.2567,564.0361,713.7873,1.9,1,1583.539,1240.7648,0,29876.0524,2,0,0,484,0,0
0,2392.4573,7493.4949,4761.0765,0,21.2,3676,0,960.6496,905.9531,1778.1729,5361.3017,4715.8732,965.2622,680.9828,61,661.5633,0,0,1514.4221,1780.6841,807.1574,595,0,1129.0587,935.4533,545.9797,951.0683,1131.7231,2162.2528,5,883.9833,431.0551,573.393,648.8008,2.7,1,1413.2,1269.2573,0,30181.5626,2,0,0,449.44,0,0
0,2310.7217,7144.7044,4716.9925,0,20.7,3800,0,963.3183,879.8564,1669.8706,5294.5553,4492.9669,915.2927,700.5227,64,639.2689,0,0,1518.566,1625.1765,792.4339,700,0,1127.6912,894.1909,523.1152,920.4201,1068.8945,2101.3199,19,842.9719,430.495,569.7402,568.648,2.3,1,1274.9076,1229.8451,0,29205.0032,0,0,0,428.49,0,0
0,2240.9971,7093.418,4551.4648,0,20.4,2313,1,860.6221,799.8362,1462.1814,5235.9977,4381.5818,795.7479,599.1287,61,534.5041,0,0,1345.7546,1521.0802,665.2439,500,0,1035.3795,836.682,368.8492,846.3383,1044.3186,1982.7754,13,788.4937,387.4529,465.1409,442.2138,2.7,1,948.1348,1130.0896,0,28353.0696,0,0,0,416.16,0,0
0,2099.5629,6733.5191,4362.5951,0,19.6,1,0,815.1608,770.5823,1309.3092,4924.6277,4159.0099,796.7284,594.1794,66,527.417,0,0,1320.307,1464.8713,664.8268,468,0,985.6825,805.3374,398.3564,820.1018,964.4222,1944.8396,17,776.8942,379.3159,446.6502,410.5213,1.8,1,923.3162,1150.4492,0,27009.3326,0,0,0,384.16,0,0
0,2036.2978,6525.6176,4262.8392,0,18.9,0,0,771.1518,786.3368,1270.8379,4688.5257,4062.7491,782.0367,617.9505,65,507.3035,0,0,1291.1892,1433.1367,679.4956,183,0,953.4106,813.8634,405.9333,839.9195,958.6174,1916.9722,14,766.6439,404.8708,445.4344,467.3942,0.9,0,919.4592,1166.6964,0,26217.3275,0,0,0,357.21,0,0
0,1947.3042,6341.059,4166.9641,0,18.4,0,0,747.3071,760.924,1235.3979,4537.2398,4050.1517,774.7292,605.7736,72,502.6533,0,0,1262.1506,1385.292,685.1312,93,0,916.8221,802.165,392.4579,818.8628,952.5446,1963.8371,18,767.0462,403.9821,453.8701,433.4434,0.8,0,922.4448,1158.7109,0,25653.9985,0,0,0,338.56,0,0
0,1916.3674,6248.3258,3979.4195,0,17.6,0,0,730.7021,771.7305,1160.7128,4344.7424,3922.2909,780.402,620.0172,72,526.3551,0,0,1271.9054,1323.4502,646.3722,68,0,905.7228,786.1186,386.7112,843.8114,927.6682,1905.9757,17,757.5821,396.4843,460.7503,444.0922,1.8,1,875.2755,1141.2346,0,24912.4773,0,0,0,309.76,0,0
0,1863.1943,6078.6867,3823.7841,0,17,13,0,718.8575,770.0967,1146.6338,4136.5236,3858.1924,780.8079,595.5413,75,489.4426,0,0,1272.6694,1327.9495,645.2652,53,0,894.7274,792.5983,434.5099,836.3623,952.9377,1851.3034,21,747.4654,386.4206,460.1475,432.5974,1.9,1,858.7703,1153.3001,0,24212.3034,0,0,0,289,0,0
0,1831.9201,5879.0953,3678.5051,0,16.5,746,0,738.2484,747.2265,1079.3694,3741.7302,3754.2061,780.0628,588.0316,79,503.0384,0,0,1264.9845,1307.982,648.6743,113,0,890.5329,787.4473,435.136,807.9878,954.127,1831.9072,17,759.3861,378.8644,456.0602,449.7368,2.3,1,794.6117,1143.0528,0,23290.3305,0,0,0,272.25,0,0
0,1793.8464,5773.4855,3569.2733,0,16.2,725,0,750.1419,741.9916,1084.748,3570.3986,3720.8368,753.701,589.7915,80,509.4285,0,0,1264.7485,1317.1584,705.3941,179,0,899.8789,775.0638,431.8728,823.3339,970.268,1772.8386,16,761.2878,381.3225,463.3595,445.2728,1.6,1,738.0484,1136.6417,0,22782.5861,0,0,0,262.44,0,0
0,1769.6883,5652.6703,3501.3882,0,16.4,941,0,728.2193,745.2521,1027.5146,3557.2937,3615.3471,749.0779,594.2518,82,551.0872,0,0,1229.0971,1277.1297,658.7638,195,0,920.45,781.7378,422.5837,797.8677,967.525,1773.714,14,727.0239,372.3694,478.3045,475.4286,1.4,1,709.2504,1094.8355,0,22376.3284,4,0,0,268.96,0,0
0,1748.1602,5556.0041,3406.4212,1,19.2,1477,0,769.0573,767.5457,1074.3709,3462.4382,3502.8869,794.5268,625.2307,72,515.7133,0,0,1248.5069,1263.1842,678.4579,390,0,928.0052,803.0095,407.002,786.6748,1027.2056,1790.5945,19,729.5582,419.4443,502.3051,422.0145,2,1,723.9687,1071.4537,0,21978.1962,6,0,0,368.64,0,0
1,1759.0314,5213.6532,3283.4838,0,21.1,1889,0,805.2995,766.011,1122.3075,3360.2773,3410.0771,787.5388,606.5662,63,540.6117,1,0,1268.3275,1318.0681,691.4893,409,0,952.5919,810.7534,448.1518,757.2671,1043.1398,1769.5769,10,734.4953,359.1614,496.1722,428.2505,2.2,1,694.3416,1095.0759,0,21382.4953,8,0,0,445.21,0,0
0,1764.774,5154.7878,3284.2492,0,22.3,1818,0,948.1771,857.9176,1139.1401,3337.6564,3460.7128,785.3021,632.388,59,560.5704,0,0,1294.0343,1354.4907,728.3226,369,0,975.4727,784.2007,424.6574,817.0368,1051.5268,1860.2415,26,731.0386,371.7862,523.4917,488.0293,2.1,1,750.6765,1100.9728,0,21510.9467,4,0,1,497.29,0,0
0,1901.1116,5209.3985,3318.7785,0,24.1,2056,0,1023.2667,870.6199,1280.9671,3339.5273,3474.3662,845.3123,672.2453,54,591.266,0,0,1421.1595,1440.7994,808.1764,398,0,1033.6057,811.0922,432.8889,850.3963,1102.0189,1941.5813,21,723.8321,382.912,512.0534,514.1221,1.4,1,837.007,1068.104,0,22046.7223,4,0,0,580.81,0,0
0,1911.5345,5352.6249,3404.4013,0,25.5,2399,0,1075.2021,848.218,1438.5883,3649.286,3572.2911,933.3594,681.7373,46,540.6688,0,0,1546.4733,1571.1573,775.2533,460,0,1160.8294,840.6583,523.5643,873.7733,1138.7972,2012.818,19,742.1558,412.4329,532.9371,742.6046,2.4,1,921.0659,1088.9339,0,23020.5864,4,0,0,650.25,0,1
0,2029.0782,5548.5518,3498.7875,0,26.3,2583,0,1109.4186,870.2539,1739.9308,3644.6448,3725.2089,945.9691,655.9417,42,580.6817,0,0,1569.1069,1605.0122,760.2943,567,0,1158.5691,842.2701,719.3882,908.5666,1173.8093,2032.2557,22,742.2672,415.662,567.0611,833.5818,2.5,1,918.6077,1131.8686,0,23652.646,2,0,0,691.69,1,0
2,1967.0615,5544.9538,3540.0894,0,26.7,2840,0,1030.1465,881.1889,1813.2605,3718.7334,3736.7838,1031.9815,670.5197,42,592.5491,0,0,1553.3056,1549.7863,750.42,595,0,1098.4805,824.0384,688.6879,903.0514,1256.7578,2027.6434,19,737.4118,415.1373,521.0926,941.5834,2,1,1070.7256,1175.0884,0,23638.3572,4,0,0,712.89,0,0
2,1966.3119,5459.7622,3594.692,0,27.6,3223,1,995.9457,919.3613,1859.876,3818.3564,3805.0821,990.592,683.1957,43,634.5643,0,0,1515.2632,1553.4452,773.8801,644,0,1185.8,865.0766,771.4743,894.8183,1217.2082,2046.1531,15,794.0266,481.8864,531.8515,1155.4159,1.6,1,1178.552,1116.063,0,23759.0661,6,1,0,761.76,0,0
0,1991.3562,5634.8335,3714.8929,0,28.2,3878,3,962.9683,917.6292,1895.4953,3888.5408,3851.6915,942.8057,668.0598,40,607.6233,0,0,1418.7713,1655.7871,810.3451,696,0,1086.5097,850.731,682.8648,893.4302,1191.724,2049.2535,23,839.3433,450.0067,546.7248,958.315,1.3,1,1250.2723,1155.1399,1,24205.1268,2,0,0,795.24,0,0
1,2042.8326,6133.8321,3743.5496,0,28.2,3507,0,947.4411,867.1385,1992.5381,3990.1084,3943.2893,913.0652,684.519,39,607.5461,0,0,1441.8044,1658.375,773.802,730,0,1117.8183,841.4072,541.7015,914.6286,1154.3411,2085.9641,22,827.7263,485.6682,547.4592,982.3699,1.8,1,1350.4633,1199.1018,0,25039.7555,5,0,0,795.24,0,0
0,2032.2838,6512.1509,3948.3705,0,27,3298,0,958.4679,899.9669,2014.5466,4370.0921,4160.5278,951.3855,710.5306,43,598.9954,0,0,1361.8209,1640.5386,772.9156,654,0,1117.3123,880.7582,583.0661,903.0047,1169.3712,2065.0944,21,845.0937,435.0284,535.0145,853.4858,2.3,1,1496.0648,1202.4148,0,26090.879,8,0,0,729,0,0
1,2060.9082,6766.4238,4000.0094,0,26,3199,1,942.2454,858.8963,1958.6188,4613.8991,4229.1406,911.2145,697.6493,46,649.2475,0,0,1434.9323,1589.6033,763.8703,645,0,1091.785,850.4136,595.4011,860.7596,1113.2404,2090.9735,19,853.6238,438.7061,547.5841,841.7492,1.8,1,1459.5198,1229.0473,0,26785.8902,7,0,0,676,0,0
0,2043.0186,6993.3199,4095.1214,0,24.3,3478,1,858.4366,857.7875,1895.4668,4695.7947,4359.5169,849.4902,659.8252,58,617.499,0,0,1298.0485,1583.2649,818.6013,598,0,1063.765,865.6464,609.2149,863.8355,1067.6937,2146.0171,13,858.817,421.2533,532.2553,690.4647,2.5,1,1382.5269,1249.6984,0,27214.102,3,0,0,590.49,0,0
0,1997.0271,6706.9745,3976.3249,0,23.5,3676,0,845.597,826.5983,1555.5776,4564.0022,4409.2667,867.8175,661.3855,62,580.474,0,0,1274.3056,1521.271,775.0712,595,0,1002.6621,846.4919,458.629,858.7471,1058.2263,2081.7341,11,858.4289,394.1537,507.3568,554.3002,1.1,1,1276.0264,1180.4414,0,26530.9061,7,0,0,552.25,0,0
4,2012.8854,6482.2003,3896.5743,0,23,3800,0,823.8687,808.2647,1418.8393,4538.7819,4132.621,837.7702,670.2045,63,599.5506,0,0,1287.013,1488.4104,746.7259,700,0,934.0335,838.3217,481.2361,835.5753,1015.1504,2017.6409,11,854.601,391.791,513.2712,531.6615,0.7,0,1154.4227,1183.0482,0,25856.1272,10,0,0,529,0,0
0,1917.7562,6492.6874,3847.1952,0,22.8,2313,0,709.4634,770.7118,1271.0202,4366.1557,4080.1487,732.6448,619.51,66,539.8529,0,0,1260.6502,1405.5037,657.8,500,0,933.5176,809.0131,367.4931,783.504,1060.5063,1934.7886,17,766.5296,379.972,480.8936,385.7497,0.8,0,876.2027,1075.1003,0,25304.8857,9,0,0,519.84,0,0
0,1879.6959,6353.6828,3859.3038,0,22.5,337,1,735.52,783.7572,1219.6471,4322.9762,4026.6442,755.0793,633.8981,66,535.9503,0,0,1255.8858,1325.8872,643.6798,139,0,923.2455,788.0702,391.0008,807.9917,1026.0035,1910.974,24,769.4783,366.5047,460.7902,433.2034,1.5,1,858.2264,1050.4004,0,24935.0499,8,0,0,506.25,0,0
0,1874.4021,6237.7506,3822.088,0,22.3,0,2,754.607,800.0442,1200.261,4113.623,4044.6603,772.6037,633.9125,66,551.1223,0,0,1283.5132,1354.7798,644.282,67,0,934.219,804.3564,418.7401,800.4282,1000.5708,1881.3297,33,796.6974,397.7191,488.2765,409.4929,1.3,1,795.7366,1111.6824,0,24612.1467,10,0,0,497.29,0,0
0,1896.0132,6182.8582,3776.4375,0,22.3,0,0,793.4021,778.6773,1192.539,3985.5673,4029.7267,792.912,639.8929,67,577.9474,0,0,1305.9277,1342.2383,642.2079,38,0,894.8511,802.6926,410.7132,823.1413,1014.1753,1897.7103,12,810.7661,412.7652,494.976,436.5166,2.6,1,830.3762,1127.7305,0,24416.4792,10,0,0,497.29,0,0
0,1891.6729,6106.0185,3789.3283,0,22.1,0,0,803.1421,780.1368,1162.5635,3895.0918,4013.4842,814.1092,635.3743,66,587.189,0,0,1294.1776,1377.3996,657.011,38,0,905.3227,773.1995,437.4402,833.3038,985.7601,1902.2249,19,821.1016,413.6638,497.0305,424.8681,1.6,1,816.2659,1114.4255,0,24269.3978,10,0,0,488.41,0,0
0,1879.4916,6057.264,3722.9299,0,21.8,15,0,793.9311,762.2323,1133.1547,3843.6912,3985.4521,809.2528,625.8623,66,550.6544,0,0,1340.0824,1317.5411,667.4846,34,0,919.0301,763.1404,446.0788,810.3075,1008.3752,1880.4051,13,826.7337,441.1624,495.5813,449.9942,1.3,1,799.8981,1138.734,0,24026.8574,10,0,0,475.24,0,0
0,1828.6862,5970.5188,3673.195,0,21.1,736,0,796.3155,801.5145,1095.96,3692.3996,3969.3331,842.6739,622.7381,65,549.5012,0,0,1337.2312,1337.6887,670.228,111,0,917.8447,764.5193,467.7267,817.0788,967.5942,1925.9157,13,829.0398,391.4927,514.1348,454.409,1,0,717.8389,1091.3024,0,23734.9683,10,0,0,445.21,0,0
0,1840.3542,5876.3177,3664.3765,0,20.7,970,0,832.9378,802.3536,1088.8889,3627.3666,3888.2947,844.1451,624.6102,74,595.5819,0,0,1311.1317,1389.1259,717.5103,254,0,941.095,803.5446,455.3885,849.7754,1036.222,1931.9904,10,833.4434,417.4274,526.244,445.2932,2.3,1,748.4752,1165.9813,0,23528.9577,10,0,0,428.49,0,0
0,1794.0012,5683.2466,3450.8687,0,20.1,2780,0,885.5922,920.7637,1162.3738,3524.3434,3728.6287,890.2464,648.7571,81,664.4802,0,0,1365.4288,1430.6241,778.5297,552,0.2,1057.0567,876.7077,543.4848,983.853,1220.6942,1902.8662,15,865.4005,432.4838,521.3088,476.7958,2.6,0,923.8131,1195.6488,0,22880.0077,10,0,0,404.01,0,0
0,1688.411,5817.915,3102.8939,1,19.8,4535,0,971.6304,973.5928,1367.3322,4045.4362,3357.5995,1034.4232,696.8286,86,656.2809,0,0,1276.7146,1451.8648,824.8,801,0.5,1094.7243,947.6241,592.4404,1076.2598,1252.7255,1673.2204,9,914.5209,448.1009,561.5821,451.6634,2.3,0,1084.881,1221.9479,0,22414.0554,10,0,0,392.04,0,0
0,1564.3279,5889.6611,2901.132,0,19.7,2947,0,1100.7422,1009.7876,1404.6589,4144.8389,3014.7528,1115.8117,779.7139,86,716.4092,1,0,1320.3312,1396.6057,901.3328,589,0.4,1122.6131,1075.5476,643.9259,1190.2286,1359.7537,1648.7135,12,959.0587,519.0616,593.0521,419.606,2.6,0,1218.854,1294.0973,0,21880.3631,10,0,0,388.09,0,0
0,1592.385,6099.3068,2972.4395,0,19.6,1722,0,1167.4214,1037.9885,1681.4351,4570.8667,2998.5654,1167.2006,765.5469,87,791.2976,0,0,1309.5283,1416.421,1005.6589,390,0.5,1089.2171,1113.2337,622.3563,1226.0075,1391.9166,1730.124,12,916.7826,525.4619,607.2053,409.1144,2.3,0,1445.0342,1246.7445,0,22689.6367,10,0,1,384.16,0,0
1,1609.9732,6451.6826,3028.9497,0,20.4,1582,0,1232.9542,1036.0724,1784.9342,5113.8908,3028.9335,1169.6086,702.5713,87,725.2901,0,0,1384.875,1425.6157,1044.8066,390,0.1,1084.3932,1063.6911,662.093,1181.6204,1394.2436,1718.104,13,931.0807,536.4214,674.5157,380.7471,2.3,0,1499.1782,1149.2419,0,23762.0245,10,0,0,416.16,0,0
0,1583.3401,6739.6368,2988.2116,0,20.6,1840,1,1207.4302,1063.5951,1823.7906,5175.4159,3068.8596,1134.8824,704.9534,85,758.6331,0,0,1355.2258,1485.6897,1002.5933,438,0.1,1117.7184,1125.9905,667.6508,1202.3634,1366.3423,1748.4829,15,965.0017,539.0712,625.9618,406.3021,3.1,0,1616.2888,1154.9567,0,24144.8624,10,0,0,424.36,0,1
1,1601.7163,6930.6902,3001.9868,0,21.2,2023,0,1227.6998,1134.5083,1981.9762,5192.7093,3072.4234,1184.8569,748.4415,86,739.7908,0,0,1387.1578,1531.825,1034.8374,452,0.3,1165.3587,1085.2985,605.7645,1221.2479,1392.0157,1702.0667,14,974.548,524.3681,626.0949,439.8338,1.8,0,1611.2042,1198.3049,0,24420.5755,10,0,0,449.44,1,0
1,1609.9071,6898.8218,3037.4533,0,21.5,2510,2,1167.2935,1059.384,1947.5174,5130.1979,3080.5683,1189.9434,817.9328,77,751.1098,0,0,1469.9046,1608.1739,1033.8572,527,0.1,1162.0753,1115.9016,418.9512,1234.8871,1363.0924,1801.5876,15,1016.5296,531.1449,653.0888,362.6329,2.8,0,1677.0066,1326.4805,0,24636.6145,10,0,0,462.25,0,0
5,1632.698,6537.2568,3023.4199,0,22.2,2667,0,1149.4792,1050.2122,1950.4042,4929.4538,3057.2,1190.2376,804.0604,73,751.0406,0,0,1409.9966,1522.7266,999.1895,624,0,1222.2701,1087.3873,524.1736,1208.3051,1444.9373,1774.2737,10,988.0907,522.8423,663.9754,514.9436,1.8,1,1565.6651,1358.4009,0,23887.0254,10,1,0,492.84,0,0
2,1627.899,6484.6387,2986.2504,0,21.8,3085,2,1101.1594,1031.8692,1945.6208,4761.4653,3197.9459,1113.8263,768.0913,75,734.428,0,0,1342.2885,1559.2078,917.3903,649,0,1172.198,1111.7322,497.6901,1222.4877,1341.5075,1791.9377,17,988.4633,537.5782,577.0204,565.1271,3.4,1,1511.9716,1346.0269,1,23751.6333,10,0,0,475.24,0,0
2,1753.7824,6361.4061,3092.5288,0,21.4,4033,3,1061.9638,988.1242,1964.5197,4485.801,3298.1632,1082.3708,732.9419,68,784.367,0,0,1424.315,1599.7358,914.017,751,0,1253.1329,1007.6937,448.2567,1217.8335,1399.5948,1774.5684,14,928.4683,455.498,570.3267,518.5211,2.2,1,1482.3617,1249.2522,0,23790.3007,10,0,0,457.96,0,0
2,1936.0495,6831.8215,3547.261,0,21.4,4215,3,1183.5341,1065.8279,1971.6733,4695.2627,4006.4488,1125.1003,763.3038,66,781.2529,0,0,1547.3754,1789.5609,901.7202,1148,0,1339.7516,1007.9766,452.8656,1290.5873,1475.6839,2119.6526,6,916.1915,500.3907,587.0467,522.4361,2.8,1,1428.0076,1260.7446,0,26473.4324,9,0,0,457.96,0,0
0,2148.6495,7277.691,3798.3169,0,21.2,3019,2,1176.2092,976.5152,1977.0867,4968.4882,4230.9135,1046.737,737.3699,71,772.6398,0,0,1576.6777,1710.3457,851.9947,827,0,1248.3422,985.122,410.7793,1250.4414,1333.6428,2175.7474,9,965.4967,501.3286,559.9986,487.0192,1.6,1,1495.7672,1313.4816,0,27886.8299,10,0,0,449.44,0,0
0,2205.0704,7271.396,3822.2845,0,21,2860,1,1077.5442,965.9488,1928.5531,5032.8868,4273.5994,1014.6436,758.4263,71,699.0233,0,0,1522.4946,1674.4904,859.3657,595,0,1193.6867,926.239,469.1529,1218.3896,1223.9137,2192.2828,12,959.9915,455.5088,595.2682,469.7829,2.3,1,1434.7311,1226.4314,0,27994.5049,8,0,0,441,0,0
1,2113.9793,7091.7513,3849.3315,0,20.9,2840,0,970.8046,940.2643,1791.4348,4889.226,4191.9604,912.1249,724.927,70,644.9789,0,0,1451.4482,1678.7033,798.2061,627,0,1150.1236,860.613,438.9584,1100.4198,1184.9434,2035.7101,12,926.5822,440.11,567.1288,495.3894,2,1,1309.461,1210.7915,0,27302.1101,10,0,0,436.81,0,0
0,2045.1137,6729.7427,3810.877,0,20.7,2506,0,932.4132,850.9202,1549.9438,4576.4503,4134.904,882.1466,697.3826,73,647.1194,0,0,1431.8037,1599.4061,806.0751,600,0,1164.7998,841.9701,456.777,985.3038,1120.4667,1977.9271,10,879.1246,420.5017,533.3394,463.4908,3.1,1,1159.8223,1220.7645,0,26306.2246,6,0,0,428.49,0,0
0,1943.3236,6459.8757,3760.0988,0,20.5,1436,1,782.774,757.4021,1317.7375,4232.6442,4106.8843,778.6517,630.0508,71,582.6293,0,0,1275.2029,1432.919,638.0109,334,0,1033.2366,776.8554,386.1704,823.5039,981.4135,1897.6872,9,790.3903,376.9121,498.6907,388.7925,3,1,848.0604,1139.3144,0,25108.6357,10,0,0,420.25,0,0
0,1888.0713,6322.431,3755.6322,0,20.3,294,0,773.0774,771.8589,1183.4286,4139.3431,4030.0902,748.021,628.2252,72,594.1918,0,1,1294.0026,1362.9735,638.2177,141,0,979.502,774.8911,403.6799,864.397,955.0395,1897.1416,6,824.1678,385.8189,490.7788,386.1358,2.9,1,799.115,1117.7249,0,24689.6855,10,0,0,412.09,0,0
0,1884.7068,6321.0527,3728.0692,0,20.3,0,0,788.9616,759.8233,1216.5183,3987.4266,4025.1068,743.8788,607.0095,73,587.7869,0,1,1304.6616,1344.5459,630.2661,49,0,964.8986,771.2921,397.2888,867.4539,990.4504,1945.9459,10,829.0056,393.3105,485.0092,399.4228,2.4,1,837.1522,1174.0093,0,24541.5155,9,0,0,412.09,0,0
0,1882.9308,6318.4968,3685.3997,0,19.9,0,0,776.8828,746.0267,1133.3828,3857.913,4030.6424,734.1586,623.6064,80,582.9383,0,1,1324.1147,1331.0148,650.6607,39,0.1,968.1368,767.2519,397.734,871.2321,983.0355,1928.8948,11,804.8569,397.2036,505.3324,422.0922,2,0,825.5306,1207.3461,0,24359.407,10,0,0,396.01,0,0
0,1880.5941,6207.9288,3667.3664,0,19.1,0,0,773.5966,768.0181,1126.0535,3857.5672,4058.1475,738.069,624.7498,92,581.9782,0,1,1333.4858,1301.6553,638.7115,33,1.8,959.5427,801.4311,410.7729,857.6961,1018.3603,1932.9842,13,814.3906,398.1253,510.5521,418.3246,1.8,0,797.5289,1216.1568,0,24239.7293,10,0,0,364.81,0,0
0,1844.7022,6174.4385,3645.4313,0,18.4,14,0,804.2327,775.4604,1096.4402,3769.7195,4055.1533,768.4556,615.0693,95,585.1181,0,1,1342.561,1305.4289,615.8379,41,3.9,990.8786,786.2932,428.5726,842.6528,1009.0765,1928.4711,4,817.389,407.2798,523.3861,421.4184,2.7,0,795.8843,1186.3311,0,24065.9058,10,0,0,338.56,0,0
0,1855.7316,6119.2569,3605.9858,0,18.1,553,0,810.362,785.2575,1057.8733,3684.2988,4034.2958,785.45,627.5827,97,582.9859,0,1,1313.9271,1312.3421,628.4146,107,3.7,973.5627,754.0143,406.2192,860.4844,958.0431,1909.5728,9,846.8359,403.2332,520.2579,400.1507,2.8,0,752.5853,1197.8353,0,23835.4109,10,0,0,327.61,0,0
0,1850.9115,5990.386,3534.2172,0,17.9,954,0,870.0068,806.4538,1038.773,3617.9264,3919.7743,783.3936,640.2438,97,575.7846,0,1,1298.9591,1318.1729,638.686,235,1.3,999.4635,775.2452,430.2502,820.8673,1028.1068,1883.5496,24.5,788.9875,395.2998,558.8331,393.5301,3.4,0,744.7164,1244.0836,0,23413.897,10,0,0,320.41,0,0
0,1841.1879,5883.8051,3398.6587,0,18,2698,0,913.2621,883.437,1120.0094,3526.2196,3797.1719,962.8106,693.6057,98,648.2359,0,1,1371.4545,1393.146,730.4001,531,1.2,1097.5618,926.6566,490.0419,984.8938,1131.1496,1869.204,4,808.2297,419.8808,563.942,395.6034,3.1,0,922.5494,1306.3857,0,23080.8477,10,0,0,324,0,0
