"y","m30","f20","sub_passenger","m25","temp","past_rent","f15","f40","m20","semester","bus_passenger","X10_11","rain","X8_9","f45","X9_10","f25","wet","f50","m50","m35","m55","f55","m45","m0","cloud","X15_16","f35","m5","f30","f0","dust","f60","m40","f70","m65","sunny","wind","m70","temp.sqr","f65","m60","most_use","X12_13","X13_14"
1,1987.1486,5014.7695,3962,3461.494,1.1,0,1002.9422,788.8963,3060.5916,0,723,0,0,0,999.9461,0,3702.9449,74,837.7435,884.6691,1515.8027,776.5617,787.7225,1045.0666,531.9859,9,0,1354.3022,873.1528,1898.2962,408.4166,29,753.9444,994.5742,1199.8616,450.1245,1,2.8,876.2562,1.21,618.7889,607.2116,21995.3497,0,0
1,1926.8968,4899.2655,1166,3518.1665,0.9,0,810.8642,740.4864,2813.8935,0,362,0,0,0,979.5203,0,3708.7899,75,792.4223,845.0835,1424.2559,744.7992,753.3699,1037.7303,497.0972,8,0,1286.4655,609.4041,1918.2531,403.045,28,721.0197,896.9688,1186.8485,441.0624,0,1.5,871.3815,0.81,598.7396,579.0217,21495.9867,0,0
0,1768.6366,4984.0756,319,3416.9302,0.6,0,624.7277,711.5363,2724.7673,0,203,0,0,0,761.3617,0,3580.1829,75,717.6586,749.8151,1333.3334,743.2161,673.1856,970.2347,414.5938,9,0,1181.4152,470.2152,1884.8524,343.2253,27,635.2793,895.762,1145.3585,424.8363,0,1.3,783.018,0.36,505.2386,537.363,20874.1936,0,0
1,1765.9561,5007.5642,1,3449.8626,0.7,1,605.8332,698.8754,2761.1498,0,65,0,0,0,775.1001,0,3637.2328,81,711.7672,766.7922,1298.8684,709.9803,662.4176,963.4141,426.6739,9,0,1207.9439,444.4648,1887.471,332.3311,30,641.0496,884.8557,1212.3185,418.9969,0,1.6,782.3677,0.49,512.173,524.4742,21016.0488,0,0
0,1747.6222,4980.5129,0,3456.5987,0.7,1,582.792,727.4408,2788.5948,0,17,0,0,0,785.4322,0,3665.298,81,684.1675,779.3861,1292.2232,705.5771,666.8511,961.2036,441.5134,9,0,1238.0208,428.2473,1892.3083,345.1318,31,638.1279,872.2138,1187.8481,414.6474,0,1.3,793.1148,0.49,519.4533,523.2548,21061.1789,0,0
0,1736.8592,4990.509,0,3478.9939,-0.4,0,612.6588,710.2491,2766.1461,0,19,0,0,0,775.7705,0,3660.8975,77,703.6787,809.4018,1299.4078,734.9129,651.9989,972.9738,458.0187,0,0,1229.7883,439.4328,1920.5468,340.5756,30,636.5435,890.5016,1209.5271,417.1738,0,2.4,772.5876,0.16,506.6489,521.8646,21083.1486,0,0
0,1753.8279,5009.4618,0,3470.7597,-1.6,0,605.7831,703.2089,2801.692,0,13,0,0,0,781.8964,0,3645.3716,78,692.8638,799.5994,1304.0884,700.7751,655.9734,963.7398,450.7315,0,0,1233.1164,445.6092,1906.5811,346.8314,27,633.1964,887.1485,1197.8386,408.4671,0,2,795.8666,2.56,506.116,524.7697,21124.8989,0,0
0,1744.4878,5006.1417,12,3507.3218,-2.2,0,584.2396,708.6911,2779.9815,0,37,0,0,0,788.2734,0,3644.9303,76,704.1759,795.2073,1310.1349,705.018,669.6746,1006.9669,446.1981,0,0,1208.7816,433.3701,1913.1474,346.6203,40,630.0459,867.3928,1176.5258,417.227,0,2.5,775.9919,4.84,492.5156,518.97,21114.927,0,0
0,1755.528,4987.1576,533,3528.7522,-2.9,0,608.1986,729.2817,2804.2118,0,73,0,0,0,823.8623,0,3658.787,74,697.6113,823.1289,1302.2315,727.137,664.3869,1001.119,445.893,0,0,1209.1864,436.69,1936.3364,346.2872,30,652.5745,922.3312,1188.0812,443.7448,0,3.3,811.6538,8.41,517.363,520.1243,21182.1909,0,0
0,1757.5362,4950.9677,879,3460.1136,-3.6,0,581.5113,756.5117,2743.7162,0,165,0,0,0,845.7905,0,3614.7621,73,718.2116,859.3558,1358.1896,801.5231,691.5141,1011.561,462.159,0,0,1277.9817,457.1604,1956.8949,349.9687,33,665.3061,929.9184,1204.6782,455.1808,0,2.6,810.804,12.96,531.4881,559.0654,21120.162,0,0
1,1771.1274,4735.728,2390,3341.18,-4,0,621.6162,762.7603,2700.5523,0,409,0,0,0,926.4106,0,3485.6262,76,801.5529,952.5671,1409.4014,948.0406,786.05,1171.3598,497.5077,0,0,1283.4648,489.7856,1936.5794,393.2866,37,672.485,1006.0616,1270.5529,471.0293,0,2.5,819.309,16,567.9657,608.9792,20663.6595,0,0
5,1673.442,4435.8508,4454,2885.0788,-4.6,0,755.4508,898.8889,2567.7235,0,703,0,0,1,1050.9343,0,3148.3347,75,911.8173,1030.6452,1439.1881,923.6226,817.9676,1247.1875,429.8143,0,0,1373.5342,708.9889,1764.2484,411.0521,42,761.902,1050.2679,1310.776,528.4385,0,1.9,862.0225,21.16,569.5154,656.0574,19287.4005,0,0
4,1657.2913,4089.8537,2763,2692.5035,-4.3,0,742.958,1023.4973,2525.5709,0,563,0,0,0,1169.6089,1,2878.7932,73,933.4412,1049.6416,1484.9312,1016.4731,901.2309,1271.5629,476.2704,0,0,1351.6933,802.3288,1700.6607,436.1389,41,771.5786,1067.1779,1362.727,507.5462,0,3.8,895.6861,18.49,623.2557,735.4294,18381.2978,0,0
0,1662.6421,4018.2643,1469,2649.8149,-3.5,1,707.7921,1124.0373,2566.0131,0,339,1,0,0,1149.9966,0,2853.2876,66,988.5911,1116.5761,1626.0089,1080.6244,975.3952,1334.0195,564.9719,0,0,1417.7404,745.1764,1726.2785,401.6917,43,805.8685,1142.6576,1389.6236,535.5387,0,2.8,882.974,12.25,602.1127,752.9536,18520.0498,0,0
2,1649.5387,4008.8564,1379,2658.0089,-1.9,1,769.4529,1119.5857,2691.9563,0,308,0,0,0,1169.7304,0,2936.7126,55,969.2849,1104.4923,1552.6038,997.706,928.1541,1308.7639,565.6571,0,0,1472.2093,871.9803,1713.4265,450.879,42,790.0707,1203.1293,1418.5423,506.5349,0,3.2,842.2518,3.61,563.289,770.371,18683.3125,0,0
1,1658.6124,4202.652,1599,2720.6444,-0.6,2,1064.8502,1054.4294,2795.5505,0,370,0,0,0,1216.4054,0,2971.0811,45,967.2959,1094.7253,1497.8116,1018.4863,930.3996,1313.2655,433.2093,0,0,1468.1053,870.0727,1695.3672,490.2858,43,808.3733,1156.5536,1323.5624,493.4305,0,2.5,896.2076,0.36,586.3449,768.8867,19009.8245,1,0
3,1656.7619,4289.9368,1782,2704.3944,-0.5,1,1102.9943,1098.4005,2844.3175,0,467,0,0,0,1239.7109,0,3010.1518,43,993.7276,1142.2775,1506.2213,1120.3341,1014.2967,1326.4952,429.6683,0,0,1465.6131,989.5104,1759.9491,497.7917,43,816.125,1171.0539,1423.9683,518.293,0,2.9,894.3292,0.25,632.3722,794.5583,19237.3459,0,1
1,1687.9267,4528.7112,1826,2684.0141,0,2,1232.4237,1105.8834,2991.9275,0,409,0,0,0,1216.8104,0,2990.4077,37,1053.8112,1180.6273,1569.0751,1063.6873,1048.0621,1339.2199,454.1507,0,0,1468.4375,937.4322,1747.3041,570.3768,45,843.3569,1293.9246,1356.8135,491.0259,0,3.6,974.4273,0,637.2655,744.8914,19667.8039,0,0
0,1684.6875,4624.7426,2153,2816.5996,0.9,0,1546.4401,1031.82,3013.6792,0,534,0,0,0,1182.3616,0,2983.4293,32,1031.6571,1160.9242,1632.6032,982.3819,1045.2699,1305.28,486.001,0,1,1473.7527,1068.2919,1740.7127,602.7906,52,867.7802,1260.19,1363.4909,552.0688,0,3.5,873.5649,0.81,665.3859,755.3437,19970.2068,0,0
2,1699.522,4815.212,2758,2808.911,0.7,0,1858.1393,957.4987,3258.2331,0,543,0,0,0,1122.2438,0,2975.8739,29,956.938,1059.9317,1582.6272,970.1476,977.017,1227.5617,521.1488,0,0,1409.7165,1374.2412,1672.2686,633.0531,36,775.1386,1269.5939,1307.8821,562.3241,0,3,877.7466,0.49,578.8968,730.1684,20222.3643,0,0
2,1699.5822,5033.8087,3630,3008.4172,-0.4,6,2189.9791,892.226,3736.9267,0,654,0,0,0,1026.0213,0,3154.2415,29,882.2542,1065.7813,1699.7198,951.0715,896.1653,1269.0243,470.0364,0,0,1383.1168,1558.3154,1704.994,579.4513,35,746.8165,1295.1382,1276.415,507.3438,0,2.8,886.4459,0.16,591.7059,702.3097,21420.8069,0,0
1,2077.9551,5798.6708,4137,3700.5412,-1.7,4,2240.3257,1015.6965,4175.1044,0,905,0,0,0,1146.1821,0,3973.6604,31,941.8321,1078.443,1909.7167,1041.3257,917.0961,1403.997,471.4909,0,0,1501.48,1622.1074,2123.0683,505.1516,34,745.109,1379.2063,1290.1995,478.6264,0,2.2,801.7977,2.89,622.002,721.0145,25260.1969,0,0
0,2093.9431,6041.0025,2757,3839.9021,-2.6,4,2253.256,880.7411,4419.1781,0,730,0,0,0,951.9932,0,4167.7493,35,855.3406,1000.8044,1760.4638,889.6418,938.6701,1246.116,499.3686,0,0,1409.6378,1557.8975,2169.1348,537.752,33,746.7407,1237.8793,1262.536,497.7653,0,0.7,840.2927,6.76,571.6492,673.3507,25901.0115,0,0
0,2158.7032,5777.427,3519,3759.2817,-2.5,1,1904.7227,849.1998,4050.6744,0,652,0,0,0,960.5351,0,4063.2589,34,825.7104,989.9876,1628.7147,829.998,895.873,1224.347,482.9153,0,0,1394.9223,1269.1329,2048.6651,469.6017,26,732.5094,1114.4729,1226.7881,489.8588,0,2.5,790.273,6.25,595.7314,637.75,24881.6473,0,0
0,2055.1527,4976.072,4445,3591.9289,-3.5,1,985.2175,816.937,3229.9279,0,824,0,0,0,915.8512,0,3757.592,37,827.717,891.6476,1508.3825,784.0163,810.0082,1122.9576,530.3913,0,0,1346.114,849.88,1966.2933,415.4266,30,705.2109,1053.7061,1179.2421,463.3358,0,0.8,824.7854,12.25,557.9976,653.1591,22431.4633,0,0
0,1921.5068,4907.8057,1263,3559.623,-4.4,0,818.371,805.8697,3015.9655,0,384,0,0,0,910.2341,0,3695.7545,41,769.299,829.5264,1373.7068,754.1582,750.2842,1056.3934,464.2915,0,0,1351.0216,555.8951,2054.8981,452.6118,39,719.7761,1036.0955,1179.462,463.4324,0,1,825.1418,19.36,556.9318,627.6015,21880.282,0,0
0,1814.2849,4923.6254,304,3445.6412,-5.1,0,618.6153,712.0011,2741.6409,0,171,0,0,0,712.8872,0,3633.3975,42,732.9114,740.6995,1260.9501,697.7786,669.7334,961.1983,430.4211,0,0,1226.3562,493.0383,1900.2941,337.0844,38,655.5735,894.8169,1189.3007,410.0242,0,1.5,772.3474,26.01,481.9518,553.6753,20946.1903,0,0
0,1816.806,4946.6068,1,3471.05,-5.6,0,638.3783,691.204,2804.8499,0,65,0,0,0,707.5146,0,3617.2127,45,718.6989,742.1624,1231.2925,676.3594,676.7742,961.5483,463.7496,0,0,1263.7848,485.2308,1906.1708,338.3385,39,660.1451,912.2503,1182.2962,413.5405,0,1.3,781.3908,31.36,476.1428,522.324,21057.7735,0,0
0,1798.4028,4938.8003,0,3447.8615,-6,0,670.9914,703.2812,2803.609,0,17,0,0,0,701.5286,0,3654.633,48,717.0778,756.5019,1212.7513,686.2011,690.6971,949.3753,482.5646,6,0,1237.7062,517.4785,1921.6897,346.4119,37,660.0677,917.9087,1207.2392,414.4396,0,1.3,782.5851,36,474.5378,524.8788,21015.4538,0,0
0,1784.7372,4936.599,0,3435.3492,-6.6,0,668.6242,699.9549,2798.212,0,19,0,0,0,695.8045,0,3691.7005,49,721.3048,766.1009,1215.3463,687.2364,676.8048,958.5225,475.468,0,0,1258.0358,493.4241,1950.5218,349.0026,35,644.3496,909.1889,1200.7445,409.597,0,2.2,781.3408,43.56,484.7861,501.0067,21070.5018,0,0
0,1750.2316,4943.5125,0,3440.3751,-7,0,678.6348,709.6838,2839.5731,0,13,0,0,0,704.1617,0,3698.9595,52,709.6823,742.4207,1226.9726,688.3981,680.5889,960.3698,499.4808,0,0,1273.593,500.7314,1935.9849,370.6127,36,642.6093,909.9922,1217.0649,398.82,0,1,776.3321,49,469.9149,515.8853,21109.2023,0,0
1,1744.212,4987.5214,12,3451.7501,-7.2,0,670.3431,717.9554,2820.9895,0,37,0,0,0,711.3062,0,3705.7365,52,717.0835,733.7693,1211.9458,712.1095,699.9952,974.0201,491.2428,0,0,1268.6953,499.6189,1945.8215,381.632,42,650.1219,928.8003,1200.6546,407.5604,0,1.9,777.9506,51.84,455.1418,524.7709,21136.6721,0,0
0,1763.6548,4976.4909,533,3478.0602,-7.3,1,666.1173,718.1476,2842.5515,0,73,0,0,0,730.8193,0,3738.8821,54,725.108,723.1921,1239.7007,711.5819,699.1136,999.5204,489.5298,0,0,1260.0986,481.4079,1980.2451,404.7311,35,656.8425,934.6902,1206.3331,413.3529,0,1.8,792.1598,53.29,481.4927,521.3198,21279.6839,0,0
0,1765.5455,4927.9203,879,3449.5003,-7.6,0,646.3455,759.3347,2825.7755,0,165,0,0,0,713.6146,0,3706.9504,55,743.6827,794.6455,1245.02,791.3077,729.8877,990.0505,456.4535,6,0,1289.5483,500.7994,1947.9,364.1278,40,689.5152,922.2871,1191.4505,425.3057,0,2.4,812.1216,57.76,516.3436,530.958,21158.1603,0,0
2,1778.6537,4822.5069,2390,3343.4782,-7.7,0,652.1441,809.3612,2786.3893,0,409,0,0,0,811.2247,0,3566.3979,57,832.0302,923.3035,1409.0259,825.7137,840.5197,1145.8054,426.4479,7,0,1297.6226,457.4312,1900.0812,424.6022,41,709.0737,1060.4327,1234.1795,446.152,0,2.3,799.4512,59.29,504.9579,590.1475,20904.1557,0,0
5,1620.1198,4545.3299,4454,2930.9373,-7.5,1,690.2456,885.6897,2577.6412,0,703,0,0,1,884.67,0,3203.5405,58,924.6223,1067.3595,1373.2947,885.5022,894.4149,1093.0194,402.2292,7,0,1336.2544,596.2558,1828.1569,450.2952,44,763.5693,1070.84,1270.5417,503.9147,0,2.6,850.2804,56.25,530.0965,690.2943,19415.2747,0,0
5,1555.5334,4190.6382,2763,2718.9466,-6.4,0,696.807,960.1705,2504.3141,0,563,0,0,0,951.2107,1,2922.5586,56,961.8928,1124.7572,1338.0577,987.0627,932.4923,1250.0208,445.0286,7,0,1361.8976,676.0576,1709.1042,513.298,31,786.12,1089.6847,1372.3668,546.9377,0,0.9,920.0955,40.96,565.6465,713.9206,18301.0504,0,0
5,1564.3917,4145.0578,1469,2741.5037,-4.4,1,821.3495,1052.7098,2575.883,0,339,1,0,0,1056.0268,0,2833.1156,50,976.2988,1068.1668,1448.5316,1022.4542,980.5778,1269.4163,435.2444,8,0,1465.8649,755.8631,1720.2381,480.8359,44,826.4779,1170.7645,1388.2712,544.8752,0,1.3,909.8634,19.36,584.6982,719.9369,18494.5864,0,0
3,1592.4525,4107.8265,1379,2697.6369,-2.4,1,910.7332,1133.1315,2610.7795,0,308,0,0,0,1092.4421,0,2958.7394,46,965.6046,1056.1659,1439.6284,1017.8358,1006.2098,1204.6195,516.8689,10,0,1435.3185,883.0221,1617.9179,517.5629,46,823.1101,1259.185,1364.9849,507.085,0,1.5,936.9902,5.76,623.0919,710.4745,18460.2996,0,0
0,1603.4921,4277.7087,1599,2742.3477,-0.6,0,980.6779,1089.3076,2861.982,0,370,0,0,0,1059.2734,0,2968.0072,41,998.6057,1056.7712,1483.1251,940.0276,937.6466,1232.9358,432.2067,10,0,1453.2256,757.1266,1683.5546,488.8472,54,789.9385,1198.9597,1234.861,503.3555,0,2.3,978.1981,0.36,619.2322,749.1417,19073.443,1,0
3,1671.4248,4358.3839,1782,2726.1302,0.5,0,1147.1794,1126.269,2921.7887,0,467,0,0,0,1086.3815,0,2865.9786,37,1010.9872,1169.2213,1521.8152,1029.7398,990.2168,1328.1765,467.2198,10,0,1521.5787,937.2301,1654.6865,632.8631,52,817.3868,1196.0328,1238.3729,516.0204,0,2,950.5563,0.25,611.5315,743.1703,19241.7866,0,1
2,1728.0743,4520.3603,1826,2752.27,1.3,1,1354.9482,1152.9498,3029.5296,0,409,0,0,0,1130.2733,0,2883.6704,35,1033.8839,1130.985,1510.499,1001.8198,1006.2126,1314.2073,523.4519,10,0,1522.5026,1004.7249,1752.1457,580.2782,51,818.6951,1243.6034,1251.788,552.1517,1,2.3,961.8978,1.69,619.8731,734.7522,19699.0519,0,0
2,1729.8699,4615.5504,2153,2861.2712,1.7,0,1536.2369,1094.2499,3088.8297,0,534,0,0,0,1088.9487,0,2964.5801,36,996.866,1054.2821,1541.0543,928.5539,1004.2336,1290.724,523.4234,10,1,1544.8454,1200.7496,1734.3122,574.8059,49,810.0181,1241.8475,1327.7908,537.0426,1,1.5,944.3051,2.89,610.056,703.9489,20080.3132,0,0
2,1712.6398,4898.5381,2758,2938.594,1.8,1,1802.8236,1039.0558,3218.7427,0,543,0,0,0,1060.5371,0,2991.8163,36,973.3887,1026.7982,1560.9858,976.748,959.1355,1226.5677,462.081,10,0,1415.5244,1370.8304,1648.9586,541.2881,49,774.7603,1209.665,1277.2771,531.5554,1,1.3,925.7484,3.24,577.2199,680.9115,20385.7997,0,0
1,1729.9652,5166.1776,3630,3081.7565,1.4,6,2114.3699,1004.9255,3592.0114,0,654,0,0,0,996.8984,0,3189.9537,38,932.8818,1006.8772,1602.4372,985.0915,919.3602,1240.6573,517.6759,10,0,1433.8211,1708.9523,1752.6285,504.9309,50,746.9095,1202.3741,1270.6503,478.1139,1,1.2,905.2865,1.96,583.7802,680.438,21548.7512,0,0
1,2067.4543,5840.3126,4137,3632.8523,0.7,10,2328.6729,1065.8853,4045.7786,0,905,0,0,0,1061.4715,0,4007.6916,42,1012.0697,978.198,1690.9901,974.52,971.0346,1284.3955,476.6288,10,0,1632.7299,1878.2507,2206.7941,458.4481,73,752.8192,1216.5459,1235.673,505.533,0,2,915.633,0.49,610.5533,688.5434,25124.6035,0,0
0,2101.4152,6094.8715,2757,3848.3147,0.1,5,2301.9008,980.8542,4130.0855,0,730,0,0,0,1052.2321,0,4106.3751,42,946.7451,924.0806,1632.2916,918.758,850.6365,1211.9287,473.301,10,0,1648.1679,1799.2747,2138.6823,434.1231,82,704.3916,1131.2558,1231.2718,471.6176,0,1.3,882.3974,0.01,603.7624,675.8487,25700.2038,0,0
2,2034.7251,5873.572,3519,3763.9719,-0.6,2,1942.693,941.1628,3839.492,0,652,0,0,0,1062.8854,0,4059.1331,44,908.1559,911.6234,1521.6794,907.1108,830.883,1176.7038,486.9643,9,0,1540.7638,1485.5817,2075.4238,461.3982,78,744.3104,1146.0455,1247.5894,487.8744,0,1.6,882.0477,0.36,615.0753,588.2312,24708.7611,0,0
0,1944.6477,5143.4073,4445,3534.1431,-1,0,1128.991,923.382,3155.8753,0,824,0,0,0,931.2939,0,3809.9785,46,875.9373,924.0112,1523.1841,870.0983,838.5855,1173.1242,492.7192,8,0,1419.2462,842.9634,2035.6102,455.1051,68,747.4844,1114.4628,1226.8523,460.746,0,2,892.3545,1,600.2293,600.2506,22566.0924,0,0
3,1871.5158,4978.618,1263,3534.5626,-1.3,1,800.6874,881.9749,2888.0512,0,384,0,0,0,851.1446,0,3749.5508,46,828.5044,832.5151,1353.0831,810.0104,769.7463,1098.9758,467.948,7,0,1356.5203,617.4476,1985.1965,460.7364,67,718.5013,1043.1623,1162.5476,428.6366,0,2.2,881.1481,1.69,585.3484,568.3649,21717.0983,0,0
0,1805.2209,4996.1149,304,3505.2319,-1.9,4,657.2524,731.6472,2725.8432,0,171,0,0,0,733.4287,0,3681.0111,48,726.2676,738.7464,1312.6947,734.4792,711.664,1001.2015,486.8413,8,0,1222.6284,485.1722,1873.6803,311.6862,69,624.9407,911.5343,1168.7657,426.4844,0,1.2,812.207,3.61,525.774,551.5991,21122.4254,0,0
0,1809.4288,5039.1197,0,3497.8968,-2.5,1,677.9427,725.8642,2765.4938,0,71,0,0,0,724.9956,0,3692.5747,53,728.9382,736.2446,1281.6702,741.1644,692.9651,1013.7634,458.345,7,0,1235.1833,495.0426,1899.173,327.3134,66,639.6066,883.1899,1133.0606,442.0276,0,1.7,796.1369,6.25,505.4817,526.3638,21220.5403,0,0
0,1830.4885,5004.5189,0,3499.6137,-3.1,0,694.4675,714.7589,2786.1166,0,23,0,0,0,728.1194,0,3684.6999,53,740.8782,718.045,1269.0922,713.5802,681.3852,1013.8123,477.0877,0,0,1239.2033,476.8808,1905.1784,340.2212,70,632.9334,868.5323,1130.471,422.3068,0,1.5,780.6793,9.61,504.6834,521.766,21218.9115,0,0
0,1811.3189,5008.0168,0,3534.4788,-3.7,0,708.0799,720.518,2818.2734,0,17,0,0,0,719.3336,0,3680.4839,55,720.3157,748.7977,1245.3405,721.393,680.7326,983.5934,418.0031,0,0,1228.5692,513.6014,1919.9065,317.2813,71,645.6399,875.802,1164.3847,439.6261,0,0.9,773.2306,13.69,511.5867,516.9671,21246.388,0,0
0,1821.6173,4966.1025,0,3545.7381,-4.5,0,714.7073,714.0227,2778.3579,0,21,0,0,0,707.9885,0,3711.7306,59,705.6134,736.15,1225.0948,716.1862,672.359,1003.4115,419.6764,0,0,1239.2938,515.5136,1928.0063,330.15,60,660.754,876.4111,1155.9727,447.5487,0,1.6,763.1355,20.25,518.6519,519.2479,21215.9413,0,0
0,1821.7793,5015.1474,7,3545.0453,-4.8,0,703.6267,707.7436,2780.5806,0,36,0,0,0,680.0894,0,3741.9028,62,713.8558,737.8118,1234.8361,719.3895,700.7122,998.7819,422.1544,0,0,1240.7358,501.3521,1916.0988,336.2309,59,652.4215,865.3585,1179.1844,430.2526,0,2.1,789.372,23.04,491.9447,514.7797,21296.1261,0,0
0,1812.68,5054.0981,549,3509.9574,-4.6,0,712.9253,716.611,2767.0336,0,79,0,0,0,717.04,0,3712.881,62,738.4226,746.7405,1215.4999,758.696,700.029,1008.8125,443.4311,0,0,1261.5443,474.9079,1922.7526,339.4033,58,634.9939,895.7122,1194.9703,453.3727,0,2.8,834.819,21.16,520.7774,520.5682,21256.4469,0,0
0,1838.6591,5032.8659,840,3477.111,-5.4,0,698.6146,758.5705,2765.6896,0,190,0,0,0,731.6237,0,3704.9738,60,738.4536,759.8974,1265.0238,801.0049,704.4742,1026.215,426.0456,0,0,1286.6959,480.9182,1902.8353,334.1769,57,665.6662,910.1391,1190.9673,415.8532,0,2.2,829.4821,29.16,533.0984,557.2018,21273.8544,0,0
2,1850.4013,4911.043,2408,3349.1429,-5.5,0,690.8519,828.1219,2712.3928,0,382,0,0,0,789.0511,0,3621.1591,60,768.5667,866.0032,1350.7484,895.3446,821.6775,1094.459,433.8309,0,0,1334.6531,477.8777,1908.0433,399.6969,57,703.2221,1114.3119,1197.7868,469.4233,0,1.5,848.9536,30.25,551.6661,614.6091,21037.5839,0,0
4,1708.304,4577.0961,4521,2965.945,-5.9,0,692.9302,932.0352,2510.2592,0,798,0,0,1,905.0192,0,3240.4111,62,911.872,966.3935,1443.8821,982.1754,860.2866,1205.135,434.9017,0,0,1311.672,529.3628,1737.5508,378.0776,62,746.6684,1056.3386,1380.4266,475.536,0,2.5,830.0255,34.81,584.2306,667.8144,19495.1203,0,0
8,1618.895,4154.1002,2779,2707.7563,-5.1,1,852.1718,980.0643,2491.2461,0,535,0,0,0,1037.6785,1,2870.9255,62,950.1574,1054.5811,1442.563,926.4729,988.9927,1343.5304,429.1649,0,0,1286.8968,729.1295,1638.3826,362.3099,67,769.8042,1179.7429,1451.9185,526.9562,0,2.3,853.937,26.01,608.15,728.4245,18210.7655,0,0
3,1528.1069,4060.0781,1542,2676.2793,-3,2,898.2249,1061.6199,2490.9356,0,383,1,0,0,1089.7515,0,2875.7551,53,933.4435,1093.3679,1469.5658,1092.3515,962.7143,1315.2247,444.5838,0,0,1331.1931,804.439,1607.1841,405.5688,62,790.2159,1182.1001,1390.8253,546.0655,0,2,924.8026,9,617.7173,759.5426,18039.098,0,0
1,1593.5672,4105.3856,1360,2675.3376,-1.1,2,967.8594,1097.5142,2506.3805,0,321,0,0,0,1086.4054,0,2923.9935,41,963.9306,1042.8067,1455.9611,1048.5879,989.263,1253.2676,484.4217,0,0,1413.5717,849.8831,1671.6272,492.251,52,787.3777,1166.1954,1357.3101,500.0299,0,2.7,837.6758,1.21,615.4118,729.1875,18345.8244,0,0
4,1620.3242,4231.7063,1634,2734.7321,0.3,1,1095.7959,1125.6536,2629.1948,0,378,0,0,0,1139.3816,0,2888.7594,35,950.0097,1041.5243,1487.4814,1084.259,982.0331,1267.8483,456.497,0,0,1420.2365,733.1055,1741.5465,589.6873,58,810.9914,1153.743,1392.7596,480.4861,0,3.4,928.5626,0.09,640.4325,735.0112,18753.9812,1,0
2,1631.5152,4400.8707,1901,2742.9254,1.7,2,1286.7591,1147.7357,2803.6428,0,473,0,0,0,1117.7551,0,2940.9951,33,972.8018,1091.2253,1491.6646,1148.392,1007.8737,1278.4626,477.161,0,0,1465.8026,777.0189,1704.2663,651.9014,53,780.7081,1167.8932,1310.6514,496.6182,1,4.2,943.9138,2.89,685.8402,763.659,19181.6827,0,1
0,1639.3873,4588.4278,1856,2735.4908,2.8,1,1562.5994,1131.1083,2948.9347,0,507,0,0,0,1152.1156,0,2929.4599,31,1039.1849,1141.7671,1595.6954,1085.1446,950.2714,1348.6224,540.113,0,0,1441.1287,927.6003,1705.1164,696.3489,59,802.4767,1218.2919,1335.756,509.4384,1,4.2,958.0808,7.84,675.4948,754.8811,19583.641,0,0
2,1717.7176,4653.4628,2286,2829.0337,2.8,0,1709.2088,1085.9842,3110.9762,0,513,0,0,0,1105.1518,0,2948.0913,31,1002.07,1077.7064,1579.6087,1116.6357,993.8487,1323.6466,559.5933,0,1,1340.4747,1058.8059,1749.2959,632.4625,67,771.9594,1203.0604,1381.4521,491.9404,1,2.6,919.131,7.84,646.3314,764.9445,19928.6609,0,0
1,1731.0035,4895.5607,2830,2910.6127,3.1,2,2001.143,1051.2128,3306.7045,0,555,0,0,0,1086.183,0,2930.3581,31,1032.0568,1080.6341,1534.2658,1016.6768,910.2923,1254.171,595.5164,0,0,1330.4894,1386.7166,1643.9713,599.5385,49,772.0241,1170.4626,1245.2536,489.8572,1,1.6,890.8632,9.61,620.9333,734.6416,20282.966,0,0
0,1780.3294,5185.5534,3608,3020.0523,2,6,2248.4339,1005.8055,3729.0274,0,647,0,0,0,1038.2229,0,3113.5551,33,988.0769,1072.8606,1627.733,992.8577,922.8827,1323.9564,536.4125,0,0,1347.7172,1688.565,1696.5351,609.2916,49,729.1137,1212.9772,1243.5413,540.4582,1,2.2,847.6854,4,591.2743,714.9201,21500.5029,0,0
1,2104.0734,5945.3535,4116,3563.6936,0.7,9,2386.5336,1102.9692,4266.5776,0,883,0,0,0,1177.3614,0,3963.6664,35,1023.379,1110.6809,1815.3616,971.3395,928.8627,1401.9515,593.0981,0,0,1525.5951,1790.7025,2131.4114,499.506,52,760.8493,1315.4336,1270.7547,473.8679,0,2.2,939.1772,0.49,612.8807,747.0125,25315.7326,0,0
0,2108.0514,6224.9751,2681,3689.5483,0,3,2314.445,1031.8433,4410.9092,0,756,0,0,0,1108.9954,0,4046.367,37,895.0218,1009.3917,1747.9277,875.3681,878.7137,1343.4769,601.3408,0,0,1429.8093,1749.0644,2180.7051,460.82,49,737.5225,1263.136,1311.325,451.1185,0,3.2,884.0594,0,572.4298,725.1271,25838.2931,0,0
1,2118.4013,6022.0874,3691,3702.9572,-1.2,0,1949.2074,910.5866,4116.3687,0,656,0,0,0,940.6335,0,4051.5313,41,883.4666,920.4722,1591.6307,836.1002,847.9577,1277.0801,498.4951,0,0,1390.1517,1533.1807,2130.9852,404.2532,51,678.8321,1178.7441,1223.8172,433.4512,0,1.8,873.7326,1.44,597.1872,652.4343,25124.1135,0,0
