"y","rain","wind","wet","snow","cloud","temp.sqr","sunny","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","weekend","m0","m5","m20","m25","m30","m35","m45","m50","m55","m65","m70","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger"
2,0,1.5,44,0,0,1.96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,517.4044,878.6157,2534.5863,2626.2692,1662.9091,1466.3247,1295.4737,1122.7146,1081.0416,551.6107,906.669,200.087,863.6813,4061.4116,2868.6999,1684.9537,1418.3272,1043.2783,1104.404,946.7855,919.8563,776.9227,593.273,1475.7007,306,1430
4,0,2.1,36,0,2,0.81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,458.3968,857.3689,2710.3982,2693.7614,1720.4887,1510.9998,1293.3652,1154.8022,1075.5495,541.5435,926.741,172.5057,1014.0743,4233.7315,2922.4458,1625.2388,1447.0067,1013.2716,1121.1977,1008.2463,921.7864,798.234,622.8533,1309.883,350,1601
2,0,2.8,43,0,4,2.89,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,554.3713,776.4583,2856.6664,2721.8669,1717.156,1460.7442,1311.0648,1217.4117,1066.5346,542.9097,956.0724,221.8147,1117.9918,4305.2457,2941.0495,1699.0385,1398.3945,1056.2872,1156.7422,1044.9356,930.1997,807.4246,629.8864,1360.3603,407,1661
0,0,2.4,43,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,451.932,774.643,2913.5869,2828.2211,1716.8676,1520.8883,1334.6582,1235.0978,1092.2724,541.6243,924.2738,188.5142,1331.7675,4551.2047,2947.6832,1718.2784,1423.4154,1152.2567,1176.4602,1042.1027,1000.6554,841.7481,617.1358,1314.2719,409,1746
0,0,2.2,48,0,6,4.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,518.499,862.0225,3048.8963,2861.655,1743.0036,1563.615,1273.3366,1182.228,1004.7152,503.9378,908.7911,195.9476,1509.9943,4622.7266,3001.5806,1732.9643,1458.7331,1115.5868,1213.4825,987.4939,964.4287,844.4154,633.3601,1320.5806,475,2078
2,0,2.4,49,0,7,5.29,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,527.9048,1113.7642,3128.9349,2945.7799,1758.573,1541.2622,1286.7302,1200.9963,931.7262,509.5979,924.7538,186.5631,1773.7533,4704.3098,3014.8984,1653.7936,1330.0928,1060.8693,1165.018,1036.4946,913.6478,837.3723,575.3131,1322.5985,576,2675
2,0,3,56,0,8,2.56,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,478.9472,1462.203,3566.9292,3144.4974,1832.8592,1580.843,1265.1751,1119.0981,862.4286,528.022,918.6571,218.3977,2060.307,5077.701,3165.3341,1699.6399,1307.0461,1050.205,1125.9201,969.4632,912.9846,794.8837,591.3638,1304.803,626,3455
0,0,1.9,58,0,9,1.69,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,486.4166,1744.4481,4113.3908,3613.3573,2164.098,1658.274,1371.9742,1149.0736,922.902,510.3344,933.1072,213.0678,2215.459,5727.6594,3976.3613,2191.8572,1477.9913,1075.355,1187.7941,969.3633,952.0257,790.7419,613.0449,1259.3332,939,4126
3,0,2.6,65,0,9,1.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,477.2858,1583.4592,4065.1125,3726.0957,2131.5452,1653.4535,1213.1551,1018.1303,864.4499,491.4713,876.745,214.495,2102.8311,5850.444,4043.4377,2116.7063,1431.2488,979.0794,1112.8779,904.3468,909.9748,784.2587,628.8605,1230.6667,729,2725
0,0,1.8,68,0,9,1.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,497.7466,1381.3895,3789.5552,3683.61,2130.5112,1583.3262,1167.5954,952.5821,816.706,479.5888,848.6156,216.5793,1698.0712,5604.409,3963.7459,2055.64,1380.969,899.9572,1040.8249,849.9934,842.1525,732.2397,628.7436,1215.3251,627,3443
1,0,2.8,74,0,9,1.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,531.9859,873.1528,3060.5916,3461.494,1987.1486,1515.8027,1045.0666,884.6691,776.5617,450.1245,876.2562,189.6668,1002.9422,5014.7695,3702.9449,1898.2962,1354.3022,788.8963,999.9461,837.7435,787.7225,753.9444,618.7889,1199.8616,723,3962
1,0,1.5,75,0,8,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,497.0972,609.4041,2813.8935,3518.1665,1926.8968,1424.2559,1037.7303,845.0835,744.7992,441.0624,871.3815,187.1731,810.8642,4899.2655,3708.7899,1918.2531,1286.4655,740.4864,979.5203,792.4223,753.3699,721.0197,598.7396,1186.8485,362,1166
0,0,1.3,75,0,9,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,414.5938,470.2152,2724.7673,3416.9302,1768.6366,1333.3334,970.2347,749.8151,743.2161,424.8363,783.018,159.3929,624.7277,4984.0756,3580.1829,1884.8524,1181.4152,711.5363,761.3617,717.6586,673.1856,635.2793,505.2386,1145.3585,203,319
1,0,1.6,81,0,9,0.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.6739,444.4648,2761.1498,3449.8626,1765.9561,1298.8684,963.4141,766.7922,709.9803,418.9969,782.3677,154.3335,605.8332,5007.5642,3637.2328,1887.471,1207.9439,698.8754,775.1001,711.7672,662.4176,641.0496,512.173,1212.3185,65,1
0,0,1.3,81,0,9,0.49,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.5134,428.2473,2788.5948,3456.5987,1747.6222,1292.2232,961.2036,779.3861,705.5771,414.6474,793.1148,160.2783,582.792,4980.5129,3665.298,1892.3083,1238.0208,727.4408,785.4322,684.1675,666.8511,638.1279,519.4533,1187.8481,17,0
0,0,2.4,77,0,0,0.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.0187,439.4328,2766.1461,3478.9939,1736.8592,1299.4078,972.9738,809.4018,734.9129,417.1738,772.5876,158.1625,612.6588,4990.509,3660.8975,1920.5468,1229.7883,710.2491,775.7705,703.6787,651.9989,636.5435,506.6489,1209.5271,19,0
0,0,2,78,0,0,2.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.7315,445.6092,2801.692,3470.7597,1753.8279,1304.0884,963.7398,799.5994,700.7751,408.4671,795.8666,161.0678,605.7831,5009.4618,3645.3716,1906.5811,1233.1164,703.2089,781.8964,692.8638,655.9734,633.1964,506.116,1197.8386,13,0
0,0,2.5,76,0,0,4.84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.1981,433.3701,2779.9815,3507.3218,1744.4878,1310.1349,1006.9669,795.2073,705.018,417.227,775.9919,160.9701,584.2396,5006.1417,3644.9303,1913.1474,1208.7816,708.6911,788.2734,704.1759,669.6746,630.0459,492.5156,1176.5258,37,12
0,0,3.3,74,0,0,8.41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.893,436.69,2804.2118,3528.7522,1755.528,1302.2315,1001.119,823.1289,727.137,443.7448,811.6538,160.815,608.1986,4987.1576,3658.787,1936.3364,1209.1864,729.2817,823.8623,697.6113,664.3869,652.5745,517.363,1188.0812,73,533
0,0,2.6,73,0,0,12.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.159,457.1604,2743.7162,3460.1136,1757.5362,1358.1896,1011.561,859.3558,801.5231,455.1808,810.804,162.5245,581.5113,4950.9677,3614.7621,1956.8949,1277.9817,756.5117,845.7905,718.2116,691.5141,665.3061,531.4881,1204.6782,165,879
1,0,2.5,76,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.5077,489.7856,2700.5523,3341.18,1771.1274,1409.4014,1171.3598,952.5671,948.0406,471.0293,819.309,182.6413,621.6162,4735.728,3485.6262,1936.5794,1283.4648,762.7603,926.4106,801.5529,786.05,672.485,567.9657,1270.5529,409,2390
5,0,1.9,75,0,0,21.16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.8143,708.9889,2567.7235,2885.0788,1673.442,1439.1881,1247.1875,1030.6452,923.6226,528.4385,862.0225,190.8914,755.4508,4435.8508,3148.3347,1764.2484,1373.5342,898.8889,1050.9343,911.8173,817.9676,761.902,569.5154,1310.776,703,4454
4,0,3.8,73,0,0,18.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.2704,802.3288,2525.5709,2692.5035,1657.2913,1484.9312,1271.5629,1049.6416,1016.4731,507.5462,895.6861,202.5419,742.958,4089.8537,2878.7932,1700.6607,1351.6933,1023.4973,1169.6089,933.4412,901.2309,771.5786,623.2557,1362.727,563,2763
0,0,2.8,66,0,0,12.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564.9719,745.1764,2566.0131,2649.8149,1662.6421,1626.0089,1334.0195,1116.5761,1080.6244,535.5387,882.974,186.5443,707.7921,4018.2643,2853.2876,1726.2785,1417.7404,1124.0373,1149.9966,988.5911,975.3952,805.8685,602.1127,1389.6236,339,1469
2,0,3.2,55,0,0,3.61,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,565.6571,871.9803,2691.9563,2658.0089,1649.5387,1552.6038,1308.7639,1104.4923,997.706,506.5349,842.2518,209.3871,769.4529,4008.8564,2936.7126,1713.4265,1472.2093,1119.5857,1169.7304,969.2849,928.1541,790.0707,563.289,1418.5423,308,1379
1,0,2.5,45,0,0,0.36,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,433.2093,870.0727,2795.5505,2720.6444,1658.6124,1497.8116,1313.2655,1094.7253,1018.4863,493.4305,896.2076,227.6871,1064.8502,4202.652,2971.0811,1695.3672,1468.1053,1054.4294,1216.4054,967.2959,930.3996,808.3733,586.3449,1323.5624,370,1599
3,0,2.9,43,0,0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,429.6683,989.5104,2844.3175,2704.3944,1656.7619,1506.2213,1326.4952,1142.2775,1120.3341,518.293,894.3292,231.1731,1102.9943,4289.9368,3010.1518,1759.9491,1465.6131,1098.4005,1239.7109,993.7276,1014.2967,816.125,632.3722,1423.9683,467,1782
1,0,3.6,37,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,454.1507,937.4322,2991.9275,2684.0141,1687.9267,1569.0751,1339.2199,1180.6273,1063.6873,491.0259,974.4273,264.8813,1232.4237,4528.7112,2990.4077,1747.3041,1468.4375,1105.8834,1216.8104,1053.8112,1048.0621,843.3569,637.2655,1356.8135,409,1826
0,0,3.5,32,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,486.001,1068.2919,3013.6792,2816.5996,1684.6875,1632.6032,1305.28,1160.9242,982.3819,552.0688,873.5649,279.9341,1546.4401,4624.7426,2983.4293,1740.7127,1473.7527,1031.82,1182.3616,1031.6571,1045.2699,867.7802,665.3859,1363.4909,534,2153
2,0,3,29,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,521.1488,1374.2412,3258.2331,2808.911,1699.522,1582.6272,1227.5617,1059.9317,970.1476,562.3241,877.7466,293.9877,1858.1393,4815.212,2975.8739,1672.2686,1409.7165,957.4987,1122.2438,956.938,977.017,775.1386,578.8968,1307.8821,543,2758
2,0,2.8,29,0,0,0.16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,470.0364,1558.3154,3736.9267,3008.4172,1699.5822,1699.7198,1269.0243,1065.7813,951.0715,507.3438,886.4459,269.0952,2189.9791,5033.8087,3154.2415,1704.994,1383.1168,892.226,1026.0213,882.2542,896.1653,746.8165,591.7059,1276.415,654,3630
1,0,2.2,31,0,0,2.89,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,471.4909,1622.1074,4175.1044,3700.5412,2077.9551,1909.7167,1403.997,1078.443,1041.3257,478.6264,801.7977,234.591,2240.3257,5798.6708,3973.6604,2123.0683,1501.48,1015.6965,1146.1821,941.8321,917.0961,745.109,622.002,1290.1995,905,4137
0,0,0.7,35,0,0,6.76,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,499.3686,1557.8975,4419.1781,3839.9021,2093.9431,1760.4638,1246.116,1000.8044,889.6418,497.7653,840.2927,249.7305,2253.256,6041.0025,4167.7493,2169.1348,1409.6378,880.7411,951.9932,855.3406,938.6701,746.7407,571.6492,1262.536,730,2757
0,0,2.5,34,0,0,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,482.9153,1269.1329,4050.6744,3759.2817,2158.7032,1628.7147,1224.347,989.9876,829.998,489.8588,790.273,218.0815,1904.7227,5777.427,4063.2589,2048.6651,1394.9223,849.1998,960.5351,825.7104,895.873,732.5094,595.7314,1226.7881,652,3519
0,0,0.8,37,0,0,12.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,530.3913,849.88,3229.9279,3591.9289,2055.1527,1508.3825,1122.9576,891.6476,784.0163,463.3358,824.7854,192.9228,985.2175,4976.072,3757.592,1966.2933,1346.114,816.937,915.8512,827.717,810.0082,705.2109,557.9976,1179.2421,824,4445
0,0,1,41,0,0,19.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,464.2915,555.8951,3015.9655,3559.623,1921.5068,1373.7068,1056.3934,829.5264,754.1582,463.4324,825.1418,210.1914,818.371,4907.8057,3695.7545,2054.8981,1351.0216,805.8697,910.2341,769.299,750.2842,719.7761,556.9318,1179.462,384,1263
0,0,1.5,42,0,0,26.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,430.4211,493.0383,2741.6409,3445.6412,1814.2849,1260.9501,961.1983,740.6995,697.7786,410.0242,772.3474,156.5412,618.6153,4923.6254,3633.3975,1900.2941,1226.3562,712.0011,712.8872,732.9114,669.7334,655.5735,481.9518,1189.3007,171,304
0,0,1.3,45,0,0,31.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.7496,485.2308,2804.8499,3471.05,1816.806,1231.2925,961.5483,742.1624,676.3594,413.5405,781.3908,157.1238,638.3783,4946.6068,3617.2127,1906.1708,1263.7848,691.204,707.5146,718.6989,676.7742,660.1451,476.1428,1182.2962,65,1
0,0,1.3,48,0,6,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.5646,517.4785,2803.609,3447.8615,1798.4028,1212.7513,949.3753,756.5019,686.2011,414.4396,782.5851,160.8727,670.9914,4938.8003,3654.633,1921.6897,1237.7062,703.2812,701.5286,717.0778,690.6971,660.0677,474.5378,1207.2392,17,0
0,0,2.2,49,0,0,43.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.468,493.4241,2798.212,3435.3492,1784.7372,1215.3463,958.5225,766.1009,687.2364,409.597,781.3408,162.0756,668.6242,4936.599,3691.7005,1950.5218,1258.0358,699.9549,695.8045,721.3048,676.8048,644.3496,484.7861,1200.7445,19,0
0,0,1,52,0,0,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.4808,500.7314,2839.5731,3440.3751,1750.2316,1226.9726,960.3698,742.4207,688.3981,398.82,776.3321,172.1112,678.6348,4943.5125,3698.9595,1935.9849,1273.593,709.6838,704.1617,709.6823,680.5889,642.6093,469.9149,1217.0649,13,0
1,0,1.9,52,0,0,51.84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.2428,499.6189,2820.9895,3451.7501,1744.212,1211.9458,974.0201,733.7693,712.1095,407.5604,777.9506,177.2286,670.3431,4987.5214,3705.7365,1945.8215,1268.6953,717.9554,711.3062,717.0835,699.9952,650.1219,455.1418,1200.6546,37,12
0,0,1.8,54,0,0,53.29,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.5298,481.4079,2842.5515,3478.0602,1763.6548,1239.7007,999.5204,723.1921,711.5819,413.3529,792.1598,187.9556,666.1173,4976.4909,3738.8821,1980.2451,1260.0986,718.1476,730.8193,725.108,699.1136,656.8425,481.4927,1206.3331,73,533
0,0,2.4,55,0,6,57.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.4535,500.7994,2825.7755,3449.5003,1765.5455,1245.02,990.0505,794.6455,791.3077,425.3057,812.1216,169.0998,646.3455,4927.9203,3706.9504,1947.9,1289.5483,759.3347,713.6146,743.6827,729.8877,689.5152,516.3436,1191.4505,165,879
2,0,2.3,57,0,7,59.29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.4479,457.4312,2786.3893,3343.4782,1778.6537,1409.0259,1145.8054,923.3035,825.7137,446.152,799.4512,197.1838,652.1441,4822.5069,3566.3979,1900.0812,1297.6226,809.3612,811.2247,832.0302,840.5197,709.0737,504.9579,1234.1795,409,2390
5,0,2.6,58,0,7,56.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.2292,596.2558,2577.6412,2930.9373,1620.1198,1373.2947,1093.0194,1067.3595,885.5022,503.9147,850.2804,209.1162,690.2456,4545.3299,3203.5405,1828.1569,1336.2544,885.6897,884.67,924.6223,894.4149,763.5693,530.0965,1270.5417,703,4454
5,0,0.9,56,0,7,40.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0286,676.0576,2504.3141,2718.9466,1555.5334,1338.0577,1250.0208,1124.7572,987.0627,546.9377,920.0955,238.3745,696.807,4190.6382,2922.5586,1709.1042,1361.8976,960.1705,951.2107,961.8928,932.4923,786.12,565.6465,1372.3668,563,2763
5,0,1.3,50,0,8,19.36,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.2444,755.8631,2575.883,2741.5037,1564.3917,1448.5316,1269.4163,1068.1668,1022.4542,544.8752,909.8634,223.2986,821.3495,4145.0578,2833.1156,1720.2381,1465.8649,1052.7098,1056.0268,976.2988,980.5778,826.4779,584.6982,1388.2712,339,1469
3,0,1.5,46,0,10,5.76,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,516.8689,883.0221,2610.7795,2697.6369,1592.4525,1439.6284,1204.6195,1056.1659,1017.8358,507.085,936.9902,240.3548,910.7332,4107.8265,2958.7394,1617.9179,1435.3185,1133.1315,1092.4421,965.6046,1006.2098,823.1101,623.0919,1364.9849,308,1379
0,0,2.3,41,0,10,0.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,432.2067,757.1266,2861.982,2742.3477,1603.4921,1483.1251,1232.9358,1056.7712,940.0276,503.3555,978.1981,227.0192,980.6779,4277.7087,2968.0072,1683.5546,1453.2256,1089.3076,1059.2734,998.6057,937.6466,789.9385,619.2322,1234.861,370,1599
3,0,2,37,0,10,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,467.2198,937.2301,2921.7887,2726.1302,1671.4248,1521.8152,1328.1765,1169.2213,1029.7398,516.0204,950.5563,293.9001,1147.1794,4358.3839,2865.9786,1654.6865,1521.5787,1126.269,1086.3815,1010.9872,990.2168,817.3868,611.5315,1238.3729,467,1782
2,0,2.3,35,0,10,1.69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,523.4519,1004.7249,3029.5296,2752.27,1728.0743,1510.499,1314.2073,1130.985,1001.8198,552.1517,961.8978,269.4796,1354.9482,4520.3603,2883.6704,1752.1457,1522.5026,1152.9498,1130.2733,1033.8839,1006.2126,818.6951,619.8731,1251.788,409,1826
2,0,1.5,36,0,10,2.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,523.4234,1200.7496,3088.8297,2861.2712,1729.8699,1541.0543,1290.724,1054.2821,928.5539,537.0426,944.3051,266.9381,1536.2369,4615.5504,2964.5801,1734.3122,1544.8454,1094.2499,1088.9487,996.866,1004.2336,810.0181,610.056,1327.7908,534,2153
2,0,1.3,36,0,10,3.24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,462.081,1370.8304,3218.7427,2938.594,1712.6398,1560.9858,1226.5677,1026.7982,976.748,531.5554,925.7484,251.3725,1802.8236,4898.5381,2991.8163,1648.9586,1415.5244,1039.0558,1060.5371,973.3887,959.1355,774.7603,577.2199,1277.2771,543,2758
1,0,1.2,38,0,10,1.96,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,517.6759,1708.9523,3592.0114,3081.7565,1729.9652,1602.4372,1240.6573,1006.8772,985.0915,478.1139,905.2865,234.4882,2114.3699,5166.1776,3189.9537,1752.6285,1433.8211,1004.9255,996.8984,932.8818,919.3602,746.9095,583.7802,1270.6503,654,3630
1,0,2,42,0,10,0.49,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,476.6288,1878.2507,4045.7786,3632.8523,2067.4543,1690.9901,1284.3955,978.198,974.52,505.533,915.633,212.902,2328.6729,5840.3126,4007.6916,2206.7941,1632.7299,1065.8853,1061.4715,1012.0697,971.0346,752.8192,610.5533,1235.673,905,4137
0,0,1.3,42,0,10,0.01,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,473.301,1799.2747,4130.0855,3848.3147,2101.4152,1632.2916,1211.9287,924.0806,918.758,471.6176,882.3974,201.6055,2301.9008,6094.8715,4106.3751,2138.6823,1648.1679,980.8542,1052.2321,946.7451,850.6365,704.3916,603.7624,1231.2718,730,2757
2,0,1.6,44,0,9,0.36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,486.9643,1485.5817,3839.492,3763.9719,2034.7251,1521.6794,1176.7038,911.6234,907.1108,487.8744,882.0477,214.2716,1942.693,5873.572,4059.1331,2075.4238,1540.7638,941.1628,1062.8854,908.1559,830.883,744.3104,615.0753,1247.5894,652,3519
0,0,2,46,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,492.7192,842.9634,3155.8753,3534.1431,1944.6477,1523.1841,1173.1242,924.0112,870.0983,460.746,892.3545,211.3491,1128.991,5143.4073,3809.9785,2035.6102,1419.2462,923.382,931.2939,875.9373,838.5855,747.4844,600.2293,1226.8523,824,4445
3,0,2.2,46,0,7,1.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,467.948,617.4476,2888.0512,3534.5626,1871.5158,1353.0831,1098.9758,832.5151,810.0104,428.6366,881.1481,213.9644,800.6874,4978.618,3749.5508,1985.1965,1356.5203,881.9749,851.1446,828.5044,769.7463,718.5013,585.3484,1162.5476,384,1263
0,0,1.2,48,0,8,3.61,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,486.8413,485.1722,2725.8432,3505.2319,1805.2209,1312.6947,1001.2015,738.7464,734.4792,426.4844,812.207,144.746,657.2524,4996.1149,3681.0111,1873.6803,1222.6284,731.6472,733.4287,726.2676,711.664,624.9407,525.774,1168.7657,171,304
0,0,1.7,53,0,7,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.345,495.0426,2765.4938,3497.8968,1809.4288,1281.6702,1013.7634,736.2446,741.1644,442.0276,796.1369,152.0032,677.9427,5039.1197,3692.5747,1899.173,1235.1833,725.8642,724.9956,728.9382,692.9651,639.6066,505.4817,1133.0606,71,0
0,0,1.5,53,0,0,9.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.0877,476.8808,2786.1166,3499.6137,1830.4885,1269.0922,1013.8123,718.045,713.5802,422.3068,780.6793,157.9978,694.4675,5004.5189,3684.6999,1905.1784,1239.2033,714.7589,728.1194,740.8782,681.3852,632.9334,504.6834,1130.471,23,0
0,0,0.9,55,0,0,13.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.0031,513.6014,2818.2734,3534.4788,1811.3189,1245.3405,983.5934,748.7977,721.393,439.6261,773.2306,147.3443,708.0799,5008.0168,3680.4839,1919.9065,1228.5692,720.518,719.3336,720.3157,680.7326,645.6399,511.5867,1164.3847,17,0
0,0,1.6,59,0,0,20.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.6764,515.5136,2778.3579,3545.7381,1821.6173,1225.0948,1003.4115,736.15,716.1862,447.5487,763.1355,153.3206,714.7073,4966.1025,3711.7306,1928.0063,1239.2938,714.0227,707.9885,705.6134,672.359,660.754,518.6519,1155.9727,21,0
0,0,2.1,62,0,0,23.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.1544,501.3521,2780.5806,3545.0453,1821.7793,1234.8361,998.7819,737.8118,719.3895,430.2526,789.372,156.1449,703.6267,5015.1474,3741.9028,1916.0988,1240.7358,707.7436,680.0894,713.8558,700.7122,652.4215,491.9447,1179.1844,36,7
0,0,2.8,62,0,0,21.16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443.4311,474.9079,2767.0336,3509.9574,1812.68,1215.4999,1008.8125,746.7405,758.696,453.3727,834.819,157.6179,712.9253,5054.0981,3712.881,1922.7526,1261.5443,716.611,717.04,738.4226,700.029,634.9939,520.7774,1194.9703,79,549
0,0,2.2,60,0,0,29.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.0456,480.9182,2765.6896,3477.111,1838.6591,1265.0238,1026.215,759.8974,801.0049,415.8532,829.4821,155.1907,698.6146,5032.8659,3704.9738,1902.8353,1286.6959,758.5705,731.6237,738.4536,704.4742,665.6662,533.0984,1190.9673,190,840
