"y","station_dist","station_type","temp","rain","wind","wet","cloud","dust","temp.sqr","sunny","semester","past_rent","X8_9","X9_10","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger"
0,40,0,21.7,0,1.4,53,10,54,470.89,1,1,5,0,0,0,0,0,0,0,0,1,502.9572,210.5028,356.7687,1194.1741,1295.7511,1025.3736,1095.8145,762.672,799.1777,598.5903,632.1856,439.3096,339.7372,564.5579,421.2122,206.3714,410.4887,1639.0101,1293.9894,979.6583,985.6853,683.1928,550.0305,523.1799,570.3381,474.2766,372.1558,961.7166,9509.4564,546,0
0,33,0,20.3,0,2.4,73,9,10,412.09,0,1,6,0,0,0,0,0,0,0,0,0,958.1272,494.5833,653.7171,787.5989,865.3737,730.6082,1142.6602,937.7016,1017.1604,881.246,916.999,576.013,524.6674,948.6099,956.6414,508.492,715.1715,894.6473,891.6524,959.3284,1237.7092,996.6015,1074.2616,902.2299,1095.9517,828.0497,639.9219,1369.0653,7509.5783,0,0
0,51,0,0.6,0,1.2,50,9,78,0.36,0,0,0,0,0,0,0,0,0,0,0,1,414.5341,191.3229,558.2593,3007.3553,3566.6626,1847.7201,1201.5886,856.7098,979.4279,717.2759,726.7827,493.2462,410.255,773.9456,352.3195,163.6158,709.5689,4899.5288,3668.1127,1836.1996,1201.7259,740.5793,747.9626,726.0429,638.7824,626.9851,507.1392,1110.5268,21228.8936,8,0
0,428,0,19.1,0,4.8,43,0,62,364.81,1,1,0,0,0,0,0,0,0,0,0,1,414.4685,173.4681,474.6165,1174.194,1418.4815,1007.8802,1032.3583,718.9231,681.3929,549.4159,558.731,416.7388,315.771,542.0896,493.7528,241.9127,442.5821,1615.7435,1295.1591,924.7938,857.1668,616.7803,637.5403,564.6786,553.9955,446.4393,356.8191,825.2057,9325.7772,470,0
0,58,0,-6.7,0,1,63,0,29,44.89,0,0,0,0,0,0,0,0,0,0,0,0,727.4766,339.2431,424.4235,649.8062,1104.8201,1073.4115,1119.3278,809.3357,905.526,802.5832,785.2114,617.0689,410.6731,814.0387,664.5038,328.5187,439.0288,888.9788,1385.7894,1191.5526,1186.336,854.9849,819.6379,891.793,906.0614,738.0184,599.0138,1431.4159,8600.0224,85,0
0,128,0,29.3,0,2.4,68,8,32,858.49,0,0,1,0,0,0,0,0,0,0,0,0,534.0906,295.2551,406.0894,666.4609,532.9612,511.9988,617.436,644.5412,686.9801,566.5023,678.8245,541.7063,364.2349,706.5156,1063.8147,617.5852,1091.8137,647.9914,609.4236,512.4208,732.6747,805.9149,745.3167,636.6396,687.2681,720.3671,506.3864,1225.3332,4831.3674,369,637
0,52,0,-5.5,0,1.5,63,4,41,30.25,0,0,4,0,1,0,0,0,0,0,0,0,1780.8144,1505.4528,1762.543,1007.9489,798.9405,720.9942,1079.6969,1322.0672,1441.6252,1109.3471,1178.637,820.0431,649.1423,1260.4759,1962.644,1644.0167,1659.9649,1136.8929,850.2586,885.9363,1493.0595,1775.1943,2041.5409,1466.0056,1574.5369,1054.261,763.8148,1867.6447,7973.7278,245,931
6,59,0,12.5,0,2.2,33,0,55,156.25,0,1,5,0,0,0,0,0,0,0,0,1,1117.7317,607.9257,1184.2022,1054.4059,1237.6378,1334.3193,1458.6611,1344.2663,1409.4183,1204.3697,1125.057,827.5468,629.5559,1029.0074,1555.8887,813.2431,1324.0113,1117.9656,1277.0312,1207.8029,1262.1152,1359.0548,1519.1512,1229.6856,1312.7031,1020.4418,724.5792,1538.0062,9949.939,299,2313
0,89,0,-1.8,0,1.5,41,4,18,3.24,0,1,0,0,0,0,0,0,0,1,0,0,1506.1659,1273.2717,1477.5725,758.8077,716.1244,754.2948,1102.6201,1414.9463,1769.2786,1537.0968,1136.5709,837.4619,657.4086,1297.8167,1666.4344,1395.896,1509.4289,934.5805,965.9398,942.182,1441.6085,1885.3871,2097.934,1481.0557,1428.7292,943.621,689.7727,1580.9564,7616.1578,239,427
1,37,1,23,0,1.3,91,7,24,529,0,0,1,0,0,0,0,0,0,0,0,0,811.3193,441.27,948.8139,722.7341,886.3028,828.9631,1089.9794,1019.9925,1227.9114,1196.0713,1054.2708,813.5721,559.4954,984.8674,1184.0926,618.9105,883.4636,862.8606,1097.6107,1002.8215,1042.629,1143.7516,1423.9303,1085.7088,1109.4589,966.6173,625.1691,1559.1628,7533.9012,41,335
0,109,0,12.4,0,4.5,91,10,7,153.76,0,1,0,0,0,0,0,0,0,0,0,1,497.2235,245.8703,283.5965,457.8895,602.6543,764.7182,740.1527,599.8373,576.772,535.2043,687.8179,504.5739,340.3233,681.0018,468.2664,227.2328,308.1987,571.2388,662.9742,695.1662,752.867,487.5011,645.1399,632.5793,744.3244,559.31,489.0996,1126.2657,5247.6609,2,0
0,428,0,3.3,0,2.2,82,7,142,10.89,0,0,0,0,0,0,0,0,0,0,0,1,431.6328,180.6519,331.9967,1116.1625,1409.0016,1054.0716,930.8349,615.6805,591.9203,517.5964,565.2026,434.0862,305.37,551.3269,248.2222,121.6158,319.0266,1542.0575,1326.0096,911.9298,728.7374,540.7903,523.7775,464.3171,569.1731,511.3576,332.2914,846.7718,9018.8049,5,0
5,69,1,26.9,0,2.9,37,0,27,723.61,0,1,5,0,0,0,0,0,0,0,0,0,565.0278,344.5902,802.9522,1071.719,1009.873,956.1897,940.9979,961.7939,940.735,818.5937,812.1482,650.8416,406.6413,779.2989,487.2424,281.8369,584.4635,1060.1384,1185.1122,950.775,949.0291,977.6086,852.473,837.0583,1067.6881,775.6897,648.5381,1306.87,8123.8343,298,0
9,611,0,25.8,0,1.9,36,0,31,665.64,0,1,18,0,0,0,1,0,0,0,0,0,528.445,243.897,1249.4922,4784.9404,3543.6411,2114.4843,1774.861,1270.5762,1456.3389,1182.648,975.2901,724.7748,490.2317,941.7775,566.3311,263.0024,1801.0449,6910.9453,4005.2941,2120.7662,1656.2599,1083.2391,1188.7659,1091.0304,905.5048,779.5018,607.7779,1462.8576,26911.1923,1125,0
6,73,0,8.7,0,3.5,45,0,19,75.69,0,1,6,0,0,0,0,0,1,0,0,0,636.8528,388.3938,659.1355,924.2422,1190.8614,1103.6091,1132.3237,970.663,994.1527,904.9758,895.9244,724.3908,516.8418,904.1867,499.4477,288.8969,645.6679,1181.7119,1364.2656,1075.0115,1022.3221,993.9943,976.3285,896.8068,1130.8148,852.5129,639.5196,1550.3901,8994.3475,190,0
0,86,0,14,0,2,62,1,28,196,0,1,1,0,0,0,0,0,0,0,0,1,569.0856,189.6951,271.9152,630.4257,756.3945,799.4109,883.7492,598.7151,565.8879,489.2117,435.5779,357.8644,243.4401,593.5315,778.2519,278.257,382.5466,825.5026,994.2186,922.2892,921.8215,631.1219,604.3682,481.5105,554.6815,464.5551,386.6592,882.8987,6733.8122,265,1536
5,33,0,14.1,0,2.8,29,10,92,198.81,0,1,5,0,0,0,0,0,0,0,0,0,914.6805,472.1566,724.5109,718.7691,747.7534,677.472,823.4731,813.0074,767.8599,630.4497,657.7285,531.8739,396.2354,864.6594,963.1356,511.9438,761.0668,968.2705,843.9467,758.0533,992.562,895.0843,912.235,832.8866,1001.2002,738.7396,573.7573,1331.3365,6530.3001,216,0
0,160,0,1.5,0,1.2,42,7,40,2.25,0,0,3,0,0,0,0,0,0,0,0,0,1098.6966,567.1453,743.6132,857.5586,645.0923,577.1219,800.5296,662.8901,679.9754,596.7197,545.8409,489.79,428.3987,756.135,898.8257,477.7612,614.2877,913.1255,839.0766,763.7665,1045.2152,901.1086,980.7621,931.7346,1046.4525,857.5838,584.1286,1390.482,6441.4862,326,0
10,33,0,15.2,0,1.9,45,10,58,231.04,1,1,5,0,0,0,0,0,0,0,0,0,1096.0425,565.7752,816.3323,717.5403,729.9362,637.0513,803.914,725.7985,790.9987,612.039,598.9509,429.2561,398.2258,718.0727,1056.9426,561.8056,725.3456,821.1717,750.4602,766.8897,895.0753,800.1751,848.0261,728.7365,911.6775,726.4523,546.6311,1181.5622,6122.0387,197,0
0,80,0,4,0,3.2,54,10,17,16,0,0,0,0,0,0,0,0,0,0,0,0,423.4058,177.2082,302.681,1082.3574,1359.6435,1003.8245,948.8337,621.511,607.3192,513.2336,512.5881,409.3505,300.5525,505.648,206.4461,101.1475,358.6968,1531.6238,1419.9107,975.1699,809.5085,562.8778,489.2732,460.2112,571.9595,510.1857,316.4417,888.1759,9130.872,19,0
1,554,0,-1.2,0,1.5,90,0,79,1.44,0,0,0,0,1,0,0,0,0,0,0,0,458.7753,211.7421,530.6362,2716.6593,2784.5708,1674.928,1379.1435,1145.4777,1332.5862,1110.7949,988.6431,726.6111,543.7811,957.4652,350.5629,162.8004,709.064,4171.116,2978.331,1718.429,1366.6554,1054.2375,991.9151,880.0027,891.0632,798.7888,609.0443,1391.189,18789.833,525,2792
9,61,1,17.8,0,3.9,55,4,26,316.84,1,1,4,0,0,0,0,1,0,0,0,0,530.6927,262.4203,251.2518,430.5858,572.7807,566.6972,643.8766,555.0571,621.0486,553.222,645.4287,495.7983,356.4788,795.0916,589.4191,286.0245,263.5176,351.5702,518.1031,736.7173,663.894,535.5453,776.2148,643.0002,768.7027,576.8663,427.6157,1223.183,4484.2249,319,449
22,33,0,22.1,0,3.2,58,7,29,488.41,1,1,19,0,0,0,0,0,0,1,0,0,989.1131,510.5783,639.7458,845.8116,861.088,763.7529,1050.2148,888.8656,984.849,764.3042,770.2175,605.9352,460.8544,897.1316,848.2043,450.8539,595.0374,1006.1312,955.8271,882.7034,1172.743,1003.2574,1044.8281,913.8801,1093.7858,807.7193,648.1595,1339.736,7538.272,341,0
3,62,0,18.1,0,1.6,86,8,16.5,327.61,0,1,25,0,1,0,0,0,0,0,0,0,664.1339,221.3781,440.8858,1045.0456,803.5989,674.1423,722.35,576.0939,672.2431,517.7259,573.5331,387.3616,299.6424,576.574,1295.5961,463.2291,827.1882,1110.2917,894.8859,745.1335,809.6169,607.4725,636.3371,503.0949,653.9851,541.3992,421.5141,953.9819,6805.0648,487,3373
1,71,0,19.6,0,1.3,89,5,15,384.16,0,1,3,0,0,0,0,0,0,0,0,0,1029.0412,531.189,656.6509,802.9651,919.3867,701.6988,1163.9818,967.1485,1025.6413,885.3647,898.6411,596.4914,546.8217,1007.2565,912.2935,484.9194,681.7892,905.3049,923.061,987.7251,1285.6377,1061.4119,1040.6707,962.0169,1145.2175,810.5444,639.1575,1393.7712,7689.7611,1,0
0,428,0,-8.5,0,1.8,81,0,58,72.25,0,0,0,0,1,0,0,0,0,0,0,0,400.8944,167.787,374.3672,1052.206,1242.6257,942.7113,882.1648,667.2542,860.3693,652.8231,568.5816,406.0785,318.6783,599.8782,294.7783,144.4256,362.3591,1506.159,1207.1294,875.0245,823.6859,646.9,706.7832,581.3517,647.2938,528.4972,387.0796,941.2001,8531.7066,661,0
0,83,0,-0.5,0,1.8,46,0,66,0.25,0,0,0,0,0,0,0,0,1,0,0,0,497.9937,208.4259,376.4471,1053.2347,1412.3004,986.5745,947.2568,753.6429,732.1808,674.4999,636.6496,485.0522,365.2668,578.0802,328.8006,161.0949,343.6548,1340.4058,1437.8793,970.8089,885.9837,694.5359,601.3115,540.4405,654.2873,549.106,419.7429,1032.2159,9034.4441,340,0
9,76,1,17.3,0,3.2,62,5,19,299.29,1,1,11,0,0,0,0,0,0,0,0,0,715.2045,300.1049,592.2491,1140.4622,989.431,779.2521,929.3139,865.6417,923.0322,890.9789,946.6544,694.4473,585.0255,915.4258,607.5234,297.0918,973.4651,1607.2542,1242.091,953.3933,981.908,925.4396,890.7244,875.2246,1061.4539,791.7649,695.8631,1561.1886,8623.1057,288,430
1,10,0,27,0,2.7,79,10,29,729,0,0,1,0,0,0,0,0,0,0,0,0,614.2118,204.7372,281.3298,699.313,783.106,668.4183,746.6415,574.4021,659.6787,493.8445,551.7938,403.6212,303.8732,648.4855,545.3073,194.97,395.1788,829.7185,865.8607,746.785,822.7003,586.6799,573.7998,569.1098,645.7781,521.9039,428.1842,1097.3488,6162.5433,430,1950
6,73,0,24.7,0,0.2,64,0,6,610.09,1,1,4,0,0,0,0,0,0,1,0,0,522.0007,183.6283,205.3234,386.3541,765.0078,762.4322,748.7787,681.7658,610.6829,599.7942,661.2618,507.0465,336.3863,594.5664,447.0527,175.989,195.6035,530.6409,839.76,759.5286,815.0786,587.3481,564.2831,539.7799,644.4605,632.3641,393.1769,891.7776,5607.5809,173,0
8,36,0,26.8,0,1.7,46,5,56,718.24,0,1,5,0,0,0,0,0,0,0,0,0,539.2354,328.8601,531.8451,995.3834,1080.9926,996.4038,980.9087,887.2984,971.3412,772.7039,859.7891,620.2994,366.592,733.6466,515.4069,298.1281,482.2381,1096.1472,1117.032,1023.3476,1082.1732,897.8035,904.2023,818.8663,1071.335,760.3306,587.1671,1369.9923,8372.3885,351,0
2,118,0,-0.6,0,1.9,71,0,45,0.36,0,0,0,0,0,0,0,0,0,0,0,0,913.0614,496.607,931.9194,1021.1766,992.1913,1099.7044,1252.6106,1226.5292,1469.9531,1261.2157,1185.2023,859.8563,584.9103,1231.2899,929.1061,485.6318,943.2097,1125.615,1263.7371,1198.987,1351.8625,1237.8135,1518.3978,1300.1557,1273.1397,1161.9256,776.6714,1697.0188,9305.8845,269,1891
2,128,0,17.4,0,1.4,72,6,33,302.76,0,1,2,1,0,0,0,0,0,0,0,0,770.3598,355.55,925.8915,3629.0335,3260.4631,1762.5169,1523.6212,1043.7217,1265.1289,1066.9973,975.0313,690.8411,493.1413,870.5462,627.3813,291.3537,1183.3354,5507.286,3584.2328,1764.7683,1355.788,986.9712,1001.7175,969.6867,946.668,765.3172,603.1647,1347.8722,22387.7098,667,3710
0,52,0,4.1,0,3,61,0,30,16.81,0,1,2,0,0,0,0,0,0,0,1,0,1658.353,1401.9268,1560.7468,864.1777,837.8043,787.5641,1068.4274,1438.7854,1760.0783,1452.2962,1205.895,844.5333,620.2203,1183.8257,1759.7158,1474.0326,1610.4232,1038.1292,1008.6233,848.3785,1444.661,1936.5517,2220.7343,1529.0074,1405.9376,985.0375,661.8487,1565.9114,7897.7655,209,289
5,52,0,25.4,0,1.9,86,9,38,645.16,0,0,3,0,0,0,0,0,0,0,0,0,588.0249,206.8542,271.311,488.1364,751.2316,833.1524,784.8825,670.4339,620.7288,536.1149,560.6867,442.69,329.9861,580.9087,496.4333,195.4284,218.5986,657.3169,1047.1295,983.3217,784.0142,574.6898,578.148,528.5729,602.1319,652.2389,386.7224,858.1321,6329.1852,9,0
4,83,0,5.1,0,1.6,41,0,55,26.01,0,0,0,0,0,0,0,0,1,0,0,1,403.1091,168.7136,311.9232,968.8412,1532.9142,1114.9177,951.9487,763.374,738.0319,608.5946,579.5652,494.8425,333.6542,585.5255,223.6689,109.5858,320.2089,1361.6631,1486.0495,1062.6992,925.3747,638.4756,601.9459,538.6869,648.5991,551.7492,333.3468,1035.0022,9404.4083,190,0
0,48,0,7.5,0,3.4,37,0,10,56.25,0,1,1,0,0,0,0,0,0,0,0,0,1632.7819,1380.3094,1792.0429,896.2898,802.5389,790.8311,1051.3707,1528.458,2075.352,1683.5006,1244.9506,866.154,622.2943,1215.2998,1933.8074,1619.8616,1805.9732,1126.7488,951.8728,909.9665,1550.0517,1970.5032,2309.0391,1570.5655,1389.169,922.2722,700.3542,1613.4822,8079.6703,16,28
2,76,1,-7.2,0,4.2,52,0,34,51.84,0,0,1,1,0,0,0,0,0,0,0,0,490.0375,205.623,477.7665,946.9126,1210.1622,1079.1615,1094.7625,1000.1634,1215.0995,1096.6021,1083.2052,753.0765,566.2382,904.9543,568.1362,277.8308,504.2045,1444.5456,1540.3912,1302.5262,1356.0494,968.4128,999.4508,952.2167,1083.7105,912.0214,667.721,1548.7529,9974.5112,419,1240
0,428,0,16.8,0,1.6,66,1,44,282.24,1,1,0,0,0,0,0,0,0,0,0,0,399.6081,167.248,443.9025,1368.2504,1486.2894,1060.3234,938.0155,603.3237,589.0376,515.6868,535.5898,392.3731,317.833,566.2521,271.0629,132.806,480.8483,1935.6724,1452.7269,999.8893,965.3215,660.1523,570.5379,526.1092,540.3138,488.5478,395.346,896.5467,10206.4888,802,0
2,52,0,-1.7,0,2.2,32,9,19,2.89,0,1,2,0,0,0,0,0,0,0,0,1,1327.8587,1122.536,1340.6767,912.4506,818.5479,780.2893,1134.4779,1248.8481,1840.7598,1399.5176,1122.6323,825.7657,615.462,1399.8866,1562.8482,1309.1261,1352.6801,974.1828,933.3898,847.8117,1369.0057,1617.4583,1917.9637,1446.6526,1360.1592,955.597,638.3699,1591.3098,7770.1557,299,827
2,40,0,4.9,0,2.7,56,4,48,24.01,0,1,6,0,0,0,0,0,0,0,0,0,320.6866,134.2169,555.592,2268.5535,1506.7179,956.077,923.9326,712.1382,770.7937,679.7528,697.9165,502.5392,323.9778,602.0313,335.6431,164.4469,666.5767,2768.1046,1412.3187,945.5064,1041.27,750.8835,718.8297,615.6831,602.6343,501.775,403.696,992.2698,11822.4807,437,0
2,47,0,12.5,0,1.3,66,0,55,156.25,0,1,1,0,0,0,0,0,0,0,0,0,775.147,362.6252,452.6969,468.0204,593.4868,644.1299,658.2122,657.5373,746.1434,614.2827,616.5289,533.9596,428.0219,816.4538,615.4793,267.3476,370.3316,458.3763,626.1162,631.1979,773.0356,632.1395,745.4529,610.2536,722.817,661.058,474.1928,1107.2285,4852.5753,310,0
1,82,0,9.9,0,0.9,87,0,39,98.01,0,1,3,0,0,0,0,0,0,0,0,0,1608.9356,1360.1507,1731.3923,949.7359,837.3166,757.6209,963.5551,1438.2757,1919.6165,1572.3665,1167.9978,771.5846,636.8851,1166.5346,1983.6604,1661.6218,1739.2381,1132.6203,972.2324,851.0446,1471.7863,1962.8048,2220.1922,1582.3187,1372.362,910.9192,694.6782,1504.0734,7935.9121,3,0
3,58,0,16.8,0,1.2,64,8,31,282.24,1,1,14,1,0,0,0,0,0,0,0,0,499.8483,233.0933,330.2369,509.7963,771.1746,744.621,668.9946,677.4069,626.1329,553.9536,587.0566,430.4918,331.3472,640.9691,489.5462,242.0224,431.7811,610.4406,806.6845,759.3043,917.7979,711.8628,741.253,681.6122,729.0508,694.0213,481.1403,1202.4776,5788.8138,761,0
2,41,0,27.6,0,2.6,67,10,40,761.76,0,0,1,0,0,0,0,0,0,0,0,1,1266.2479,1070.4522,1347.8667,925.6445,895.7248,955.9704,1242.4209,1317.3734,1514.1844,1369.5368,1258.1548,770.3807,551.668,1157.3297,1465.2876,1227.4041,1315.4183,1350.7608,1159.499,1173.1043,1485.7049,1642.4768,1964.6397,1286.6857,1368.4277,895.5249,670.6038,1585.3884,9188.8296,325,958
3,37,1,16.7,0,2.5,32,0,63,278.89,0,1,5,0,0,0,0,0,0,0,0,0,993.9749,540.6152,575.0506,803.9196,919.6466,1102.0894,1347.8106,1183.8925,1402.3747,1202.8978,1056.4056,822.1994,653.7633,1143.4536,1133.7665,592.6053,623.1364,815.1929,1161.5743,1058.8674,1379.7474,1211.7334,1519.8549,1235.7128,1286.5162,1061.4909,765.6881,1470.9706,8588.8482,320,1437
0,69,0,7.9,0,1.9,89,8,33.5,62.41,0,1,1,0,0,0,0,0,0,0,1,0,503.0782,210.5537,456.3991,1407.0617,1578.5332,1025.6228,1102.9074,649.9394,710.2361,583.0947,630.8341,473.6624,302.6554,557.0094,391.507,191.8173,497.6963,1802.8259,1644.0964,1120.2894,1023.9992,708.1511,566.4323,564.7275,564.1057,548.9623,402.2101,987.562,10705.336,298,0
9,92,0,27.2,0,6.8,78,10,16,739.84,0,0,8,1,0,0,0,0,0,0,0,0,1194.0196,558.5793,475.6862,565.1615,711.0905,743.4654,786.854,742.2795,939.0959,720.9023,689.8938,548.0995,436.7258,895.9374,1003.9854,436.1039,478.6867,691.8118,895.9598,819.5133,1010.8912,851.3578,889.9731,784.37,869.2474,772.6526,589.2787,1417.2874,6224.7475,1146,0
0,100,0,2.5,0,3.9,61,9,403,6.25,0,1,0,0,0,0,0,0,0,0,0,0,614.1955,286.0364,597.4823,660.8639,868.2619,816.7323,818.0869,718.886,784.0289,733.5727,689.5064,548.3271,388.2211,720.7006,565.808,301.3656,542.7164,734.9366,887.4478,746.1869,895.7519,717.8321,826.1457,742.8207,718.7905,718.5537,436.223,1130.6427,6428.2682,390,1426
0,128,0,0.3,0,1.8,52,8,47,0.09,0,0,0,0,0,0,0,0,0,0,0,0,727.1452,401.9798,747.6752,722.3997,710.0819,808.4798,825.117,884.3747,938.8341,800.3321,947.5715,635.4013,449.3528,970.6481,901.8948,523.584,692.756,838.6802,946.8886,871.2863,1012.6034,1019.5126,1148.598,934.6705,1008.0919,882.6116,677.2716,1519.7377,6735.5369,27,0
0,225,0,28.9,0,2.3,70,6,43,835.21,0,1,3,0,0,0,0,0,0,0,0,1,1367.1313,743.5719,1249.6867,1122.5182,1362.4865,1326.2892,1502.9469,1405.7088,1474.5387,1352.5865,1170.5736,795.1399,615.9176,1086.6812,1543.1584,806.5893,1371.1192,1160.2516,1250.417,1136.6318,1405.1927,1308.3801,1692.8813,1244.9739,1335.5006,1109.7732,788.1135,1572.5344,10266.7339,544,2600
0,100,0,-2.6,0,2.3,91,7,18,6.76,0,0,0,1,0,0,0,0,0,0,0,0,807.3196,377.6761,526.5866,544.4426,831.6987,816.8044,936.013,870.5861,985.9441,760.145,756.1827,694.3583,527.8001,978.7761,808.7277,351.289,457.6477,675.6683,726.8126,797.8228,973.7344,939.6615,948.0973,755.4877,1005.8057,890.7811,654.2576,1388.4416,6302.9968,135,0
53,27,1,13,0,4.5,25,0,62,169,0,1,30,0,0,1,0,0,0,0,0,0,1134.917,585.8423,770.2399,803.0342,829.5569,722.6301,830.2823,782.8415,731.8551,714.3276,605.1148,517.0668,448.6486,808.3248,896.283,476.4093,699.8339,1067.2975,920.1222,716.6107,989.3189,827.6099,965.0762,932.8956,942.5825,762.6125,567.7639,1372.771,6878.8528,473,0
2,405,0,29.3,0,2.8,84,5,17,858.49,0,0,2,0,0,0,0,0,0,0,0,0,763.9888,357.4048,399.3482,543.8091,573.0365,584.4641,710.0056,611.4565,720.9071,624.6788,671.3392,540.1218,385.853,816.7813,671.5616,291.7079,423.4278,559.8394,600.6174,618.2431,733.2617,613.7902,720.095,523.6936,688.6898,652.2658,496.0992,1070.3412,4923.2769,313,0
5,34,0,3.2,0,2.3,39,4,60,10.24,0,0,1,0,0,0,1,0,0,0,0,0,375.1686,157.0196,317.6469,914.6116,1315.5796,975.4974,948.8438,742.739,861.7351,713.9741,699.6494,448.2244,398.626,658.2522,386.3732,189.3019,276.0924,1256.6789,1278.4496,913.1277,802.8096,603.8931,611.0338,531.4905,618.7176,528.4243,384.7317,1006.5256,8405.5982,689,0
1,90,0,15.7,0,2.6,88,10,19,246.49,0,1,1,0,1,0,0,0,0,0,0,1,445.0013,186.2471,428.1374,1057.7395,1331.4477,992.7136,992.7387,602.8924,583.0731,512.6943,522.9469,380.5196,322.071,559.4886,313.9115,153.8,418.5649,1489.6616,1199.4363,880.7163,797.2248,571.2367,500.0207,448.7284,520.7472,452.2586,346.1166,868.9743,8741.6785,400,0
6,160,0,31.7,0,3.1,61,6,46,1004.89,0,0,4,0,0,0,0,0,0,0,0,0,1115.5091,575.8239,507.5505,770.9281,751.3965,621.9038,798.8114,754.9035,669.6442,653.1917,561.8147,521.8122,432.5392,849.7547,951.8489,505.9449,611.6601,806.6206,827.7559,755.645,1069.9863,909.5594,977.3749,818.6109,973.7651,776.5615,589.6539,1462.6409,6403.0476,304,0
0,220,1,6.7,0,4.4,25,0,57,44.89,0,1,0,0,0,0,0,0,0,0,0,1,482.1,201.7737,492.6394,1134.9739,1493.7984,1063.3398,977.9552,698.6351,637.229,712.5433,646.8032,436.9917,360.3051,644.2596,395.3854,193.7173,418.843,1426.9426,1310.7512,1027.1449,898.3479,611.0715,665.065,517.5052,610.581,552.539,383.6328,988.8605,9333.2539,526,0
1,181,0,6.7,0,2,74,8,28,44.89,0,1,0,0,0,0,0,0,0,0,0,0,1097.9221,597.1514,894.1536,732.3064,894.7079,952.5905,1092.123,1011.9244,1233.9772,1220.6435,1047.7522,745.3541,576.728,984.7009,1206.9012,630.832,992.8376,850.6136,1144.9601,1079.6891,1318.6341,1136.2287,1601.3664,1195.1708,1076.3518,1037.5683,691.3271,1561.4736,8065.6247,3,4
0,546,0,10.8,0,1.8,88,3,11,116.64,0,1,0,0,0,0,0,0,0,0,0,0,437.4082,201.8803,771.9361,3824.4341,3675.5722,1863.1164,1393.6407,1031.1413,1045.6671,833.6715,839.4958,591.013,432.9189,825.0606,335.5882,155.8464,1028.6794,6289.7468,4045.439,1974.0065,1428.045,849.5789,864.3819,805.0244,667.7819,668.3546,525.367,1316.4319,24494.0007,235,1020
4,611,0,24.7,0.1,3.1,76,10,20,610.09,0,1,3,0,0,0,0,0,0,0,0,0,403.8065,186.372,900.9571,4296.1175,3787.3509,1902.976,1339.1141,951.4584,1055.8183,836.502,798.6701,500.6092,418.8449,810.9415,397.9405,184.8022,1282.3427,6566.3147,4042.333,1992.9181,1336.2686,759.0467,793.6931,766.1514,664.3564,632.7493,499.9715,1149.8618,25263.3929,323,735
0,69,0,-5.7,0,3.4,69,2,58,32.49,0,0,0,0,0,0,0,0,1,0,0,0,347.169,145.3011,377.002,1051.5066,1406.2975,1125.4824,1002.6915,681.9092,779.4254,629.79,676.7606,501.8627,372.7114,623.194,289.5315,141.8549,352.7202,1399.7281,1439.5912,978.2503,975.1043,588.5004,635.2779,555.791,592.892,546.5071,435.0995,1036.0035,9378.6519,365,0
2,44,0,5,0,3,51,9,16,25,0,0,3,0,0,0,0,0,0,1,0,0,1307.9166,711.3657,1094.4919,976.871,983.0659,1118.5486,1228.9245,1157.0066,1316.4833,1262.4847,1120.6108,848.295,586.839,949.1117,1605.5254,839.1878,1192.9076,1042.3935,1211.7206,1162.0476,1237.2883,1238.994,1491.3659,1231.3206,1209.1817,1033.6595,697.9444,1503.7335,8960.86,557,707
4,475,0,25.5,0,1.5,51,7,38,650.25,1,1,3,0,0,0,0,0,1,0,0,0,780.9256,365.3281,482.8614,541.3552,636.4672,798.5295,891.4999,828.3228,853.7285,697.1749,639.434,651.6873,459.4754,896.5814,745.3569,323.7628,427.8719,565.0201,716.8381,741.2295,909.897,884.5653,740.4741,684.5847,820.5607,750.3904,521.1797,1235.395,5800.8365,155,0
3,62,0,26.9,0,2.6,84,9,17,723.61,0,0,6,0,0,0,0,0,0,0,0,0,588.3673,196.1225,193.2,617.7286,801.9244,774.6392,696.0686,560.5746,563.8993,473.4926,439.7344,357.9879,215.2887,498.5754,715.7732,255.9184,323.6234,811.0735,1059.0334,939.9148,842.8025,562.3527,489.9554,470.597,545.7814,457.6492,327.7371,852.0772,6543.185,632,4029
3,113,0,12.3,0,4.9,58,10,9,151.29,0,1,0,0,0,0,1,0,0,0,0,0,481.9068,222.4181,1985.3363,4769.0454,3735.0881,2098.2159,1795.353,1374.6035,1396.671,1076.4881,957.9751,671.5096,493.0981,990.0632,392.918,182.47,2323.3681,6759.1364,4184.2945,2224.4493,1661.6579,1095.7212,1082.3534,985.7782,980.4257,818.4988,598.5805,1293.1431,27227.2405,967,4042
0,91,0,8.8,0,0,64,0,14,77.44,0,1,1,0,0,0,0,0,0,0,0,0,769.1408,425.1959,664.9049,629.8535,750.3218,779.0801,944.5858,864.9333,975.9393,791.6133,889.2102,722.3893,429.3854,936.8071,901.7268,523.4867,833.5814,733.0363,1044.3181,946.0769,990.8089,1077.6638,1159.0519,910.7734,1023.2535,931.183,620.0023,1542.571,6818.0814,4,0
