"y","m25","m50","f20","m30","temp","semester","sub_passenger","f15","f40","past_rent","bus_passenger","wet","X8_9","rain","X9_10","m45","m55","f50","m5","m35","cloud","f45","dust","m20","f70","f35","m0","m60","m40","m65","temp.sqr","f65","f25","f55","m70","f0","f60","wind","f30","most_use","sunny","X11_12","X13_14","X15_16","X10_11","X16_17","snow"
0,3766.3647,847.4297,5076.6598,2034.1823,-5.3,0,4097,945.7983,792.7058,3,647,52,0,0,0,1093.8718,835.0666,864.8525,707.7642,1388.5917,0,832.5079,35,3206.895,1254.3475,1358.9568,539.184,619.6377,993.2484,419.2726,28.09,600.2828,3825.3814,794.1112,885.7405,483.6035,684.2264,5.5,1928.8414,22585.8731,0,0,0,0,0,0,0
0,3592.5913,681.6736,5096.8481,1865.9654,-5.9,0,407,779.9876,796.6287,1,173,55,0,0,0,994.7663,768.9619,760.6379,541.4068,1241.3497,0,746.5052,22,3004.2668,1154.4702,1209.3945,451.6372,564.4021,980.8954,399.2144,34.81,539.2526,3649.1617,645.3043,853.0227,344.234,639.0984,3.6,1854.7545,21514.332,0,0,0,0,0,0,0
0,3576.5725,682.6853,5082.614,1868.6205,-6.2,0,0,799.0811,794.9505,1,35,56,0,0,0,1011.773,748.0896,741.6373,530.1364,1235.7983,0,759.1109,24,2998.2926,1153.826,1243.5398,448.9058,544.437,954.5962,396.9367,38.44,521.9664,3619.7477,652.0776,848.8259,357.4981,620.3202,3.2,1873.422,21498.6074,0,0,0,0,0,0,0
0,3549.2339,699.2251,5133.1389,1908.4165,-6.2,0,0,784.5118,788.317,0,13,57,0,0,0,983.5034,729.2699,763.797,547.1444,1232.7358,0,758.7771,18,3061.5149,1164.5875,1232.8111,456.5407,565.1628,972.0533,383.5266,38.44,506.5923,3651.088,659.0652,856.4685,372.9071,623.4624,2.8,1869.8155,21638.7546,0,0,0,0,0,0,0
0,3502.4394,710.2537,5065.1304,1929.4505,-6.2,0,0,771.4623,790.9476,0,17,48,0,0,0,973.1811,728.8645,763.6542,538.7842,1236.7909,0,746.4529,33,3030.485,1149.0549,1216.2915,476.1149,556.085,948.3658,391.5933,38.44,509.1722,3628.4066,667.2251,857.2255,364.8425,642.5924,5.1,1896.7252,21505.7195,0,0,0,0,0,0,0
0,3510.8305,695.4867,5132.8993,1928.6331,-6.7,0,0,789.1706,792.2074,0,10,48,0,0,0,961.1176,751.2854,771.6744,538.6178,1223.7612,0,747.8879,50,3087.4955,1153.8742,1241.1559,476.4006,546.7413,930.8957,404.7166,44.89,504.5969,3608.2241,665.3125,868.6334,365.0681,633.2806,4.9,1886.4676,21619.4672,0,0,0,0,0,0,0
0,3501.1309,719.6442,5131.8663,1936.1033,-7.2,0,2,778.8577,783.8485,0,14,50,0,0,0,1000.2005,755.6115,726.4761,559.4409,1254.2519,0,750.2881,57,3137.0635,1167.0694,1239.3507,480.3047,532.9401,939.3904,394.416,51.84,514.5942,3626.9476,683.4468,851.3068,348.8647,630.0887,4.6,1895.2755,21721.9897,0,0,0,0,0,0,0
0,3476.9402,712.1336,5092.8807,1909.5862,-7.6,0,211,759.8947,770.7782,0,42,51,0,0,0,968.7191,763.3669,721.2065,559.8202,1234.1853,0,759.7108,41,3104.3684,1161.6084,1237.1796,444.7068,553.5222,901.6598,389.6889,57.76,489.3652,3572.1631,664.4322,850.9935,358.064,625.4936,4.7,1882.3319,21509.6354,0,0,0,0,0,0,0
0,3456.0891,707.6731,5039.7855,1897.0111,-8,0,266,801.0555,769.7496,0,92,52,0,0,0,1001.4879,766.9387,714.028,544.6626,1210.7271,0,758.5254,42,3066.843,1172.3804,1223.0252,444.22,517.1638,901.8271,380.2656,64,516.4699,3593.8553,652.8053,867.6102,352.9673,627.8985,4.6,1869.4065,21356.7428,0,0,0,0,0,0,0
1,3399.6532,697.8316,4949.9832,1880.7929,-8.3,0,434,777.5631,745.0769,0,106,52,0,0,0,999.3989,782.1925,748.868,552.499,1220.6218,0,737.1693,41,3022.613,1202.3782,1246.8796,431.4435,548.1464,909.6403,404.5569,68.89,531.2762,3510.2796,679.7711,807.122,348.5397,644.8717,4,1871.4504,21102.2737,0,0,0,0,0,0,0
0,3349.518,734.7749,4884.2717,1869.8121,-8.4,0,820,731.692,773.7971,0,179,52,1,0,0,1022.6357,834.2573,774.5618,578.0106,1234.1826,0,797.2383,39,2951.0703,1167.4701,1207.0594,450.5305,543.1357,915.8214,420.8518,70.56,551.9403,3431.5517,707.3922,831.4407,356.9999,635.9484,4.4,1825.3205,20752.7863,0,0,0,0,0,0,0
1,3208.5973,765.3862,4744.2163,1877.6796,-7.4,0,1110,774.7111,763.4216,0,236,49,0,0,1,1029.9709,843.7865,771.0915,560.5072,1259.4271,0,777.0591,43,2858.4,1199.1812,1293.895,426.3933,567.8629,896.4499,417.2347,54.76,515.82,3308.1588,727.2273,816.0437,323.0248,643.5937,4.7,1842.8345,20393.2086,0,0,0,0,0,0,0
1,3174.896,769.0131,4608.4641,1937.4,-6.5,0,977,728.3811,869.4101,1,197,44,0,0,0,1023.1893,847.6965,812.3542,562.0837,1325.5587,0,872.2372,41,2864.8204,1154.0218,1269.1716,507.9007,604.2982,965.623,437.5901,42.25,505.7086,3281.6095,783.2552,847.7629,348.8172,670.9584,4.2,1869.7836,20331.7039,0,0,0,0,1,0,0
0,3245.4748,801.225,4613.8801,1994.1606,-4.6,0,1049,793.9777,935.4098,0,253,39,0,0,0,1049.1818,901.0067,847.1053,596.6882,1378.4955,0,920.7128,40,2903.9734,1165.5425,1335.4204,548.236,588.0989,1057.1017,400.1537,21.16,512.6001,3391.6044,812.2255,883.243,414.7492,689.2817,3.5,1890.5207,20753.5299,0,1,0,0,0,0,0
1,3396.9719,793.612,4760.9616,2110.5996,-3.7,0,1477,1002.3156,945.6721,0,297,33,0,0,0,1023.4107,973.6781,920.0369,637.6662,1405.5335,0,972.2063,41,3114.2823,1203.1955,1383.236,566.0933,619.6246,1104.9363,411.55,13.69,556.3692,3423.4701,816.6058,884.5216,450.4232,705.6277,3.9,1960.5736,21555.6286,0,0,0,0,0,0,0
1,3512.1562,795.4811,5066.1162,2100.6234,-3.2,0,1561,1127.749,969.3801,0,392,29,0,0,0,1085.7039,929.762,854.4734,773.5891,1489.4612,0,985.5822,38,3151.6207,1245.1961,1443.0368,706.5979,628.1915,1086.4008,404.4742,10.24,608.2707,3603.1244,888.7155,931.0529,676.2498,698.998,5.6,2014.0822,22380.2211,0,0,1,0,0,0,0
1,3534.0703,830.5202,5123.9178,2118.7359,-2,0,1741,1323.6945,981.97,0,356,29,0,0,0,1083.7835,895.4955,904.6259,908.8865,1446.0423,0,987.8902,35,3403.0326,1184.241,1377.9766,709.1798,590.7788,1134.2252,406.4164,4,588.5955,3689.3955,863.8591,911.1488,790.5776,699.283,4.6,2054.8857,22748.0567,0,0,0,0,0,0,0
0,3611.9756,844.7921,5317.48,2066.0728,-1.3,0,1965,1342.6658,1007.9631,0,436,26,0,0,0,1123.5609,852.1048,882.3866,1049.6699,1497.1133,0,1009.3412,39,3491.2014,1131.793,1416.5787,701.415,574.7458,1117.6892,416.8107,1.69,566.2576,3760.8522,850.7039,870.13,754.5258,708.1033,4.8,1958.6712,23119.9452,0,0,0,1,0,0,0
2,3712.3069,808.0082,5544.5787,2146.8853,-0.6,0,2177,1713.8926,952.2458,0,364,25,0,0,0,1065.6679,907.7852,880.2588,1281.589,1529.8057,0,1029.9231,49,3711.1825,1150.7875,1477.713,607.0527,614.4023,1093.2299,436.903,0.36,616.8008,4008.4944,924.0333,918.6956,664.0142,712.5049,3.6,1972.8453,24103.8118,0,0,0,0,0,1,0
1,3941.6142,812.0771,5951.8895,2207.9036,-1.1,0,2153,1940.5864,942.8761,0,392,31,0,0,0,1054.3042,882.4558,920.0917,1547.4012,1543.1238,0,998.9086,38,4127.8569,1248.6036,1408.5481,611.9644,568.2446,1076.6904,430.4697,1.21,622.9277,4111.2344,904.9853,905.7687,701.8207,721.9296,4.5,2025.3809,25317.5514,0,0,0,0,0,0,0
0,4260.2975,845.0608,6245.9819,2282.2133,-2.2,0,2077,2027.3158,905.9906,0,443,36,0,0,0,1097.6625,861.8673,919.8703,1632.7863,1566.5771,0,956.8295,43,4452.432,1259.1718,1409.3738,617.1287,608.1756,1066.4711,436.7414,4.84,625.5047,4280.1477,888.0329,927.7105,690.258,723.2475,2.8,2036.7664,26533.7897,0,0,0,0,0,0,0
1,4337.0683,844.888,6340.7897,2330.7355,-2.9,0,2028,1955.0086,901.7394,0,334,38,0,0,0,1038.8008,855.9333,845.5918,1701.844,1523.5681,0,914.3575,37,4586.0899,1213.3109,1364.5754,558.8933,569.2181,1045.7029,420.3649,8.41,603.2312,4336.72,864.0816,893.1248,505.8359,716.5765,3.3,2016.3382,26835.8851,0,0,0,0,0,0,0
0,4206.7599,873.6848,6269.333,2224.7817,-3.4,0,2432,1688.7456,903.9245,0,412,38,0,0,0,1048.2363,889.1675,863.9618,1507.2131,1514.828,0,849.6858,14,4503.8976,1237.0503,1447.8383,588.2148,577.0279,1028.0571,420.7484,11.56,615.2637,4264.8137,828.1962,946.6391,446.2611,704.8072,3,1983.1364,26415.3886,0,0,0,0,0,0,0
0,3979.1998,798.7685,5855.0886,2077.8227,-3.9,0,3013,1411.0487,883.6001,1,414,38,0,0,0,1063.4797,837.8495,862.2664,1218.0877,1424.4363,0,866.3218,20,4015.4344,1201.9733,1389.6731,530.5849,564.4796,963.6001,419.6233,15.21,600.5645,4139.4191,777.3539,876.9932,444.6822,695.0524,3.9,2024.3419,24905.4159,0,0,0,0,0,0,0
0,3627.1973,745.609,5163.5802,1994.5637,-4.4,0,2793,908.0313,849.8399,0,486,40,0,0,0,1055.1618,796.8372,811.2391,624.9221,1326.8721,0,819.0829,19,3206.0277,1193.0502,1386.2221,558.4851,574.8376,942.6597,393.9772,19.36,582.5704,3850.8186,728.2375,898.9423,442.5834,688.2948,3.4,1928.235,22483.5167,0,0,0,0,0,0,0
0,3527.6268,713.0874,5150.04,1851.3507,-4.8,0,318,796.8168,760.9963,2,146,44,0,0,0,993.4305,783.4783,736.2342,462.2499,1271.6348,0,737.4838,21,2933.763,1149.3724,1252.7238,409.5322,541.5632,898.7939,391.4244,23.04,541.9326,3718.7315,640.9398,835.4414,318.6211,633.2682,3.6,1923.1384,21629.009,0,0,0,0,0,0,0
0,3544.2656,714.381,5139.3537,1843.889,-5.3,0,0,821.6977,769.6284,0,59,47,0,0,0,1002.8356,754.3356,740.1799,467.7576,1281.555,1,741.0569,21,2959.7965,1109.446,1269.0057,427.3361,545.3697,909.3403,398.3741,28.09,533.6238,3730.2205,600.8344,820.4145,324.4035,634.1804,2.1,1928.1506,21696.2366,0,0,0,0,0,0,0
0,3538.4403,714.4395,5196.377,1838.3204,-6,0,0,840.9684,752.7459,0,36,50,0,0,0,980.6593,780.269,765.178,499.1771,1259.6255,0,734.0506,15,3005.9263,1150.2273,1237.5636,436.1009,535.8759,919.7568,378.6346,36,533.2076,3751.732,610.6587,820.0218,325.7235,635.1332,0.8,1952.0051,21779.9902,0,0,0,0,0,0,0
0,3533.0811,737.5895,5217.6747,1839.9045,-6.7,0,0,869.0246,776.7141,0,17,50,0,0,0,996.7048,773.1291,740.9166,503.7842,1251.6256,0,772.4906,25,3046.6971,1151.9663,1249.7316,443.0675,526.7933,915.9372,374.863,44.89,521.8293,3728.7719,610.7396,796.2258,341.9042,622.8016,0.5,1967.4212,21834.9077,0,0,0,0,0,0,0
0,3568.0564,726.7747,5234.6514,1835.8063,-7.2,0,0,849.913,765.8308,0,16,55,0,0,0,968.6908,776.6477,756.4872,522.0953,1242.5297,0,774.3473,19,3044.1976,1113.3329,1260.6765,455.0877,522.3792,949.7777,376.6588,51.84,525.6819,3710.9593,612.4433,830.6416,334.986,624.6663,0.2,1951.9001,21848.7773,0,0,0,0,0,0,0
0,3536.8039,722.3963,5196.2462,1816.7179,-7.3,0,8,839.3524,785.0673,0,35,56,0,0,0,977.7947,754.9648,766.205,499.6369,1252.9861,0,779.7145,22,3031.3165,1114.5224,1253.0665,422.3801,502.0417,921.9772,372.7057,53.29,518.1493,3721.5356,613.617,842.5355,328.6988,617.6529,1.3,1941.3033,21749.976,0,0,0,0,0,0,0
0,3528.0303,711.923,5186.5991,1844.2298,-7.6,0,515,854.7908,784.8786,0,69,59,0,0,0,988.5636,746.6172,775.0959,506.0201,1240.742,0,770.5228,23,3034.2821,1165.066,1243.3124,403.5695,524.6898,895.6966,373.0468,57.76,509.8664,3744.037,662.271,867.5709,315.3337,651.3302,1.6,1949.2109,21770.4436,0,0,0,0,0,0,0
1,3451.3467,706.3054,5105.9636,1833.4234,-7.7,0,816,840.0677,790.6241,0,167,59,0,0,0,998.7044,800.442,772.5902,504.0806,1257.5884,0,779.5465,25,3019.5624,1157.8184,1270.1123,414.5602,573.6641,930.2227,403.2663,59.29,550.3795,3684.3046,672.4106,927.7463,300.3083,659.0361,1.9,1959.8622,21582.1636,0,0,0,0,0,0,0
1,3331.5302,869.128,4967.3595,1814.1917,-7.9,0,2288,791.7749,882.3647,0,378,60,0,0,0,1188.4952,888.9366,861.162,508.2473,1335.3895,0,875.5057,27,2934.8105,1181.3862,1332.1589,464.112,619.6327,1044.4305,451.8487,62.41,575.6191,3584.5427,711.907,937.3698,313.6201,716.8836,1.6,1931.8174,21231.8004,0,0,0,0,0,0,0
5,2947.4704,939.6538,4670.1416,1719.2706,-7.5,0,4267,767.5946,961.5444,1,715,61,1,0,0,1117.861,920.5161,879.1693,537.0957,1374.491,0,956.1387,25,2770.0885,1310.8452,1310.2958,446.6825,647.9091,1045.478,465.8344,56.25,584.7953,3257.4827,812.0155,951.964,318.6798,719.1334,1.8,1792.1419,19841.3825,0,0,0,0,0,0,0
5,2845.2291,1045.6384,4299.4286,1698.5019,-5,0,2513,790.5799,1014.229,2,456,60,0,0,1,1152.5798,1009.2756,950.1752,536.6915,1409.9393,0,1021.0472,24,2790.4486,1334.2531,1330.9753,454.5207,749.1845,1106.1223,511.3788,25,609.6527,2939.6711,880.2799,1019.2685,349.3199,750.0264,2.6,1655.0009,18969.1948,0,0,0,0,0,0,0
1,2869.9459,1077.1471,4304.3166,1704.7827,-2,0,1417,770.9736,1096.2646,3,328,53,0,0,0,1201.1341,1059.9583,992.1549,527.1689,1361.1368,1,1083.8797,39,2780.4427,1333.7294,1350.1917,503.3121,766.9508,1132.7067,470.4247,4,628.645,2963.3529,1011.3572,925.6394,394.3666,748.4875,2.3,1694.8021,19028.9714,0,0,0,0,1,0,0
0,2840.0331,1061.3133,4373.7857,1771.955,0.1,0,1421,822.2088,1134.4363,1,341,51,0,0,0,1200.7858,995.7166,973.8761,584.6571,1387.8516,7,1076.8722,44,2866.6521,1395.8549,1400.8045,527.9548,711.6317,1049.1612,477.5948,0.01,651.8831,2963.2547,996.5101,955.9047,410.3092,783.6393,1.8,1754.4554,19358.7921,0,1,0,0,0,0,0
0,2848.8345,1082.3565,4430.0311,1821.8344,-0.2,0,1516,1031.8377,1072.2916,1,371,74,0,0,0,1235.7157,1015.2001,1049.5328,655.8004,1439.3254,9,1094.4574,52,2983.9872,1313.9499,1380.0705,505.2038,726.4516,1115.7912,522.1527,0.04,619.7982,3024.613,967.1462,978.6652,430.9507,766.7434,3.7,1617.6824,19546.3785,0,0,0,0,0,0,0
2,2939.0002,1119.3406,4550.6876,1751.6257,1.1,0,1612,1135.8152,1081.5851,2,436,69,0,0,0,1237.4578,1099.7247,1051.3457,689.1062,1434.2384,9,1072.3971,54,3021.561,1253.2861,1461.5283,453.1826,769.2257,1174.4224,568.6364,1.21,673.7927,3016.3365,1040.3868,942.2557,519.6556,811.9629,2.5,1680.3654,19855.3431,1,0,1,0,0,0,0
1,2865.6614,1130.11,4659.7497,1754.4208,3.4,0,1843,1351.8103,1170.1475,1,484,47,0,0,0,1261.0976,1084.5449,1019.5881,746.6278,1425.9319,7,1148.1801,60,3131.2166,1325.3707,1444.9528,466.7849,754.0667,1155.2708,539.1681,11.56,633.4838,3043.6049,1036.0704,977.6906,498.8133,862.4701,5.2,1674.398,19999.9361,1,0,0,0,0,0,0
2,2883.7103,1111.4595,4749.9928,1781.6345,3.1,0,2039,1532.2836,1086.9955,0,520,45,0,0.1,0,1297.9797,1092.5792,1090.8608,777.6452,1445.8016,7,1111.4779,67,3247.0685,1249.9207,1472.6753,511.3821,730.727,1184.2072,575.7351,9.61,624.7371,3077.1003,1060.7038,930.7186,404.7024,870.1891,5.5,1702.4873,20360.4706,0,0,0,1,0,0,0
1,2967.5925,1077.9461,5016.181,1720.5795,2.3,0,2552,1634.9633,1025.3441,1,565,44,0,0,0,1232.2705,1007.6536,1007.7061,936.3273,1407.8307,6,1117.0628,53,3432.8337,1300.4998,1387.1518,516.6886,694.7602,1166.2424,533.7715,5.29,627.7498,3115.9516,1009.6029,881.3217,415.4872,818.4222,4,1759.9888,20808.1096,1,0,0,0,0,1,0
1,3129.4547,1069.6371,5200.5871,1845.2871,2,0,3346,1854.0945,955.1511,1,646,44,0,0,0,1242.9543,966.8546,999.3924,1138.9463,1540.8043,4,1013.1987,34,3698.2647,1260.0976,1373.4892,533.3846,675.2269,1259.0847,501.7987,4,632.0724,3232.4962,1009.2533,904.566,466.0257,814.7804,4.1,1742.646,21763.0293,1,0,0,0,0,0,0
1,3629.503,1057.1846,5886.3814,2188.1533,0.5,0,3899,1935.3701,1047.1272,2,893,49,0,0,0,1226.037,972.0467,1048.276,1274.3911,1742.113,4,1058.1326,43,4075.224,1190.4748,1495.9431,497.2818,739.94,1226.9041,481.8556,0.25,598.4875,3791.7123,973.0071,924.2634,464.0507,817.9837,3.7,2046.7263,24855.7564,0,0,0,0,0,0,0
0,3850.7919,997.843,6107.6989,2164.4956,-0.9,0,2494,1926.2019,1008.5281,2,789,48,0,0,0,1195.7758,819.7197,984.2876,1310.9531,1675.658,0,1015.1443,31,4223.1306,1183.443,1415.7938,526.5348,665.8245,1234.2454,491.0494,0.81,619.7115,3878.371,909.9985,908.6349,509.9801,810.9963,4.5,2083.7745,25399.7143,0,0,0,0,0,0,0
1,3932.5914,952.2011,6075.8777,2189.5348,-1.8,0,2466,1812.4642,975.0246,3,530,47,0,0,0,1162.549,858.3369,994.8127,1296.1433,1583.6186,0,986.0072,23,4102.294,1156.518,1335.862,545.653,608.3809,1179.338,454.7391,3.24,595.9227,3957.0967,865.0785,931.9027,498.2224,746.1659,3.4,2050.8349,25227.7101,0,0,0,0,0,0,0
0,3821.4312,891.3661,5698.6196,2155.4955,-2.7,0,2845,1549.7071,907.3603,1,582,51,0,0,0,1121.6591,799.1698,954.6549,1082.3673,1488.7978,0,917.7651,20,3769.1658,1156.7697,1352.8682,570.1427,601.0703,1134.6647,456.2362,7.29,607.7592,3907.5689,831.943,947.0366,474.8073,750.577,3.5,1951.7145,24145.6615,0,0,0,0,0,0,0
0,3636.0893,794.8248,5246.7497,2019.971,-3.5,0,2535,986.1109,905.7616,4,605,55,0,0,0,1094.3301,762.7088,892.5502,684.1659,1321.2133,0,850.2659,20,3227.145,1128.2849,1298.5888,547.3628,605.7681,1075.1455,455.9231,12.25,578.7664,3809.9753,818.6223,875.2896,456.7727,717.0813,2.6,1942.9371,22502.6695,0,0,0,0,0,0,0
0,3483.0401,691.8685,5302.3882,1838.7857,-4.3,0,315,863.6196,777.4369,1,182,56,0,0,0,983.3126,753.4439,731.411,513.0014,1237.6108,0,790.9969,20,3113.2123,1116.492,1230.6167,469.4194,503.6917,937.0932,413.2237,18.49,522.1668,3679.6606,675.5045,818.4851,333.7396,635.2519,3.2,1891.2921,21776.6065,0,0,0,0,0,0,0
0,3555.8614,697.4481,5331.2205,1865.9246,-4.8,0,0,855.9434,815.3741,0,63,57,0,0,0,954.496,771.0753,741.4092,493.7069,1198.8469,0,765.2929,23,3097.592,1164.1534,1217.8842,451.0665,508.1932,911.3009,388.1274,23.04,518.1101,3765.9973,633.4945,821.9248,347.5755,630.9248,2.3,1924.8561,21958.183,0,0,0,0,0,0,0
0,3564.7158,718.3202,5355.8605,1879.9738,-5.1,0,0,890.0016,801.1764,0,12,60,0,0,0,989.1155,758.4069,769.8827,478.5628,1208.1706,0,784.0681,33,3152.1872,1156.3533,1261.6855,429.5415,491.5024,915.2529,395.8667,26.01,544.4469,3775.7193,643.4515,817.9483,334.8661,621.8437,2.9,1891.8847,22090.1974,0,0,0,0,0,0,0
0,3551.5693,716.9633,5337.6083,1887.2918,-5.2,0,0,898.8378,801.2749,0,19,56,0,0,0,989.3338,739.7494,774.7761,488.5485,1209.3896,0,780.309,29,3178.4102,1128.2216,1267.3261,448.5321,496.651,929.609,408.3342,27.04,545.0824,3785.3216,636.7747,808.0172,346.0569,621.3102,2.8,1905.7602,22122.6771,0,0,0,0,0,0,0
0,3513.8337,715.7787,5359.271,1886.8178,-5.4,0,0,871.5974,798.1674,0,15,58,0,0,0,998.3203,745.7158,762.8228,475.9513,1199.8599,0,753.747,34,3195.9453,1123.1884,1279.7587,427.5106,500.8891,908.6806,390.3287,29.16,528.3421,3761.739,638.007,804.46,339.9688,628.3653,3.6,1916.1127,22113.3381,0,0,0,0,0,0,0
0,3512.3179,722.045,5324.8465,1914.1718,-5.9,0,12,877.662,799.9279,0,28,50,0,0,0,1007.2555,703.6441,749.5893,469.7852,1199.8105,0,754.3739,32,3184.7265,1175.761,1282.5814,446.1893,510.1665,898.4774,396.9356,34.81,527.5956,3761.0259,654.9138,825.8135,367.6506,624.0552,2.9,1933.4194,22112.8999,0,0,0,0,0,0,0
0,3507.7069,703.5845,5324.1329,1890.8115,-6.6,0,528,859.1519,808.6995,0,71,45,0,0,0,997.1237,719.4659,770.6592,500.5204,1207.4569,0,744.4008,29,3177.1696,1141.9326,1251.4234,427.7358,517.355,894.665,402.4584,43.56,516.799,3794.2552,641.0006,844.5498,353.9759,641.679,1.4,1938.1393,22091.0957,0,0,0,0,0,0,0
1,3506.3907,759.4645,5262.3467,1836.0636,-6.8,0,823,849.1292,829.5181,0,156,43,0,0,0,1013.7086,760.8119,788.2819,515.4095,1215.2447,0,760.2687,27,3109.4487,1177.6875,1303.043,419.5368,555.5385,899.9774,427.8717,46.24,577.6392,3731.4042,679.6767,829.7818,347.3144,654.8895,2.6,1930.9191,21894.8607,0,0,0,0,0,0,0
1,3408.4042,910.6475,5142.9115,1888.5261,-7.1,0,2277,823.4586,838.2213,1,387,43,0,0,0,1108.1793,839.4794,833.6094,505.2678,1313.1751,0,882.5933,31,3065.6022,1155.535,1367.4527,441.7243,623.4652,1008.5779,461.7448,50.41,567.4734,3663.5764,770.9589,914.5482,342.5264,689.6637,2.3,1897.3208,21746.969,0,0,0,0,0,0,0
5,3001.7695,987.7243,4752.1056,1722.5374,-7.3,0,4186,791.5998,980.1806,1,766,44,1,0,0,1139.8574,930.0343,910.0151,523.3812,1344.7995,0,994.0423,35,2888.33,1232.4117,1366.1142,453.4605,700.9509,1086.7323,466.9335,53.29,562.7364,3276.1849,837.5325,936.5176,346.8121,758.949,0.6,1813.4999,20165.341,0,0,0,0,0,0,0
3,2892.006,1105.297,4458.5619,1689.6044,-5.8,0,2536,747.3408,1089.3587,1,556,40,0,0,1,1258.0533,1043.8128,959.9444,531.9165,1474.3901,0,1088.2963,27,2901.235,1344.404,1383.7151,476.574,745.5316,1182.2603,508.3454,33.64,578.5926,2991.2969,921.6243,1053.2215,360.8336,796.5397,2.3,1666.0719,19456.8813,0,0,0,0,0,0,0
3,2905.8296,1039.4857,4427.4623,1737.4367,-4.6,0,1513,798.6698,1155.3358,0,344,33,0,0,0,1261.3302,1168.414,1069.1908,558.3691,1432.886,0,1152.4085,36,2886.8926,1341.6962,1453.8712,475.0593,777.6905,1165.6967,570.1272,21.16,620.3067,3063.0211,1017.2101,1026.8408,384.2018,826.1783,3.7,1828.2401,19735.6396,0,0,0,0,1,0,0
2,2975.6775,1090.7382,4605.4468,1730.6649,-3,0,1361,907.6735,1110.6334,0,342,34,0,0,0,1275.6021,1142.1698,1088.8977,601.2645,1499.1888,1,1209.0864,48,3058.9659,1433.3269,1489.497,476.232,769.7924,1180.5373,515.6685,9,641.37,3115.0347,1077.8387,946.1732,515.0702,809.5387,4.2,1788.0191,20262.4947,0,1,0,0,0,0,0
2,3024.7731,1162.4024,4675.3323,1731.5857,-1.5,0,1535,1106.665,1179.1076,3,361,35,0,0,0,1373.9622,1198.7841,1139.5074,669.4058,1483.87,4,1182.9653,38,3246.5188,1407.2219,1463.4385,527.6433,754.1835,1232.6579,520.9523,2.25,655.5895,3198.1333,1103.3676,989.4763,488.9796,832.4481,4.1,1866.9689,20690.6206,0,0,0,0,0,0,0
2,3071.9221,1209.3181,4708.3105,1733.3156,-0.6,0,1764,1194.5671,1226.4653,1,455,34,0,0,0,1383.8872,1135.3986,1189.8705,752.3086,1518.5981,6,1227.8436,41,3276.2677,1464.8279,1518.7613,543.9451,810.5384,1286.9503,582.9963,0.36,696.3197,3170.6127,1144.9151,946.376,464.442,824.6158,4.1,1914.2047,20911.9927,0,0,1,0,0,0,0
0,3008.1804,1196.3999,4867.5342,1746.5027,-0.3,0,1882,1298.3106,1156.3288,1,433,37,0,0,0,1455.4943,1151.088,1171.6582,893.9282,1539.9817,4,1196.1782,48,3263.7957,1461.5254,1617.9226,542.4813,765.5061,1236.8773,533.4361,0.09,669.2111,3199.5134,1112.2865,1090.3452,529.5344,863.4077,3.9,1857.5055,21100.9362,0,0,0,0,0,0,0
2,3031.4645,1234.2816,5058.4501,1777.1153,-0.2,0,2180,1484.5903,1193.7134,0,505,38,0,0,0,1449.2099,1128.823,1160.1707,859.2023,1564.9222,2,1135.1801,47,3317.296,1412.6533,1552.275,605.2239,759.3012,1256.3531,521.3285,0.04,697.1041,3293.1914,1030.8292,1027.6273,525.0946,837.6031,3.9,1838.9063,21433.6208,0,0,0,1,0,0,0
1,3042.0273,1088.0605,5021.4808,1752.8878,-1.2,0,2775,1596.8126,1117.9269,3,617,39,0,0,0,1336.1547,1044.1881,1095.4923,1050.4571,1525.9771,6,1166.6203,44,3353.7736,1396.6551,1460.2646,598.6567,731.9524,1157.0241,493.1356,1.44,685.8127,3208.7909,939.84,973.2999,600.6898,808.3058,4.7,1796.6965,21161.8986,0,0,0,0,0,1,0
0,3232.3443,1093.5471,5324.7774,1892.3924,-1.7,0,3460,1720.4145,1075.199,3,630,42,0,0,0,1303.4319,1029.8501,1074.9295,1241.6161,1623.0402,7,1016.561,50,3745.8022,1349.2539,1455.6235,626.1053,685.0505,1170.2767,472.7908,2.89,614.5706,3358.8492,936.9555,936.9014,496.0149,799.3929,3.8,1829.8209,22462.6501,0,0,0,0,0,0,0
2,3621.7621,1027.991,5965.0798,2139.7296,-2.2,0,3865,1925.1715,1099.0445,3,935,42,0,0,0,1380.1009,1013.1407,1028.0901,1434.3144,1717.5757,2,1137.4232,36,4095.0447,1369.795,1528.9707,507.9026,712.1989,1228.8108,455.6985,4.84,630.6292,4001.2721,932.4257,976.6676,546.0335,792.4803,4.9,2098.2822,25167.7169,0,0,0,0,0,0,0
0,3864.5547,1007.2397,6158.9439,2194.5218,-3.3,0,2480,1899.9916,993.191,3,736,40,0,0,0,1286.4331,976.6409,910.6226,1413.6415,1625.8292,0,978.9033,36,4325.0672,1399.9851,1567.6732,513.531,654.5657,1263.4401,453.2492,10.89,645.5995,4252.3495,895.392,963.8738,481.8949,725.2978,4.7,2109.9175,26098.857,0,0,0,0,0,0,0
