"y","bus_passenger","past_rent","temp","sub_passenger","m5","wet","sunny","f15","m50","most_use","m35","m20","f30","f45","f20","m30","m25","f0","f70","wind","m0","m70","m55","m40","f60","f65","m45","f25","f40","m60","m65","f50","dust","f35","f55","X18_19","cloud","X17_18","rain","weekend","semester","X22_23","X1_2","X7_8"
4,815,1,1.8,4778,1026.6932,56,1,1156.7807,957.6588,22298.3704,1336.2194,3687.6387,1774.109,1046.5475,5855.7925,1738.8027,3016.1852,293.0266,1286.8506,3,483.1096,842.46,905.1745,1073.1755,714.3169,606.6245,1141.646,3457.6415,926.6948,648.8905,458.4072,877.6352,12,1431.9814,794.6549,0,0,0,0,0,1,0,0,0
4,565,4,2.3,2963,1023.9529,47,1,1243.0289,1086.1053,21542.0208,1337.4058,3733.8528,1681.6654,1074.0639,5747.5232,1657.6997,2814.1269,269.2001,1337.8368,4.1,463.5694,942.973,1006.0142,1103.9206,740.3093,585.9403,1206.377,3204.8748,1024.4489,665.1833,492.2083,952.9402,14,1364.8722,891.6214,0,0,0,0,0,1,0,0,0
2,402,3,3.8,1752,1155.9226,43,1,1243.119,1104.6198,21859.2907,1381.1071,3810.1682,1696.9192,1053.5218,5879.6345,1662.3608,2891.3274,310.6001,1344.2118,3.2,522.9443,925.1764,1053.5504,1158.8841,769.6883,592.104,1199.9496,3111.3348,1044.0222,661.9953,530.4685,1039.0909,20,1426.4387,881.5008,0,0,0,0,0,1,0,0,0
1,405,2,4.9,1791,1101.767,36,1,1393.9873,1132.8487,22014.3009,1404.3818,3938.8553,1699.2851,1105.6357,5900.7694,1699.8189,2809.9772,303.2762,1296.7385,3.7,647.6034,859.1482,996.7006,1138.595,745.312,605.4451,1218.1395,3129.0525,1078.2396,698.1253,505.2486,1013.729,32,1432.1607,924.6749,0,0,0,0,0,1,0,0,0
0,428,2,6.4,2063,1196.9821,33,1,1439.8519,1109.3616,22328.1555,1440.1564,4058.1943,1749.9503,1082.961,5958.9023,1729.9605,2869.3572,390.7432,1285.4775,3.3,537.235,900.8876,1012.1743,1152.2271,782.3255,649.5015,1258.7453,3113.7633,1089.7762,674.6734,523.4581,1039.5804,43,1407.8712,944.0465,0,1,0,0,0,1,0,0,0
5,496,0,8,2317,1249.2207,31,1,1510.4612,1121.8274,22271.0454,1441.6137,4030.1959,1798.0431,1204.9652,5908.8533,1717.6973,2817.457,540.4452,1269.3,3.1,619.2005,905.2415,1053.5977,1207.7531,840.9362,631.1865,1333.9421,3103.1202,1148.8133,677.9914,517.2647,1067.6746,39,1454.0649,1011.7303,0,1,0,0,0,1,0,0,0
7,566,5,8.7,2396,1175.4986,27,1,1441.437,1120.6845,22575.8116,1411.5599,4222.3562,1842.0406,1191.7468,5939.0242,1704.5233,2889.0081,570.2671,1351.3034,3.2,653.6009,913.8925,1031.7439,1087.9563,834.3327,582.7376,1233.3912,3078.6852,1082.2871,664.3254,520.6367,1069.1363,47,1488.6141,1087.2379,0,2,0,0,0,1,0,0,0
5,684,7,9.4,2729,1167.3565,25,1,1540.844,1110.7191,22350.9242,1434.3332,4156.6847,1769.1922,1235.3831,5877.6026,1649.9435,2909.1309,524.935,1371.7144,4.7,498.4951,898.3827,977.0157,1119.8153,819.048,595.8122,1179.1835,3152.6266,1039.7341,668.345,500.9146,1031.7068,45,1401.4105,1022.672,0,0,0,0,0,1,0,0,0
8,637,3,9.6,3249,1310.2132,25,1,1679.4389,1067.7421,22681.1072,1470.3252,4170.6597,1741.8023,1173.6905,5850.574,1815.9656,3035.6675,508.7458,1297.6737,3.9,516.0899,863.6366,909.357,1096.753,746.6264,555.0181,1136.5501,3204.6461,963.41,656.5057,479.2812,1023.3392,58,1391.4668,966.2575,0,0,0,0,0,1,0,0,0
6,839,9,8.5,4279,1416.3751,27,1,1819.5422,1072.2732,24123.1273,1535.469,4383.7528,1865.3421,1120.5208,6327.6403,1901.3132,3285.655,629.5229,1272.0253,2.9,542.6152,907.7663,988.0811,1185.3142,766.3723,564.811,1245.5264,3386.3036,1013.0122,694.0849,470.733,1016.0943,50,1437.6513,977.247,0,0,1,0,0,1,0,0,0
12,1073,5,7.2,4939,1478.7565,29,1,1944.3054,1088.1326,28229.2549,1758.4691,5000.5448,2258.3453,1204.0117,7238.3897,2183.0679,3854.4333,583.8559,1244.1251,2.3,461.4083,865.5219,1008.3221,1208.5635,760.0241,561.1288,1326.4883,4375.0273,1088.2398,702.9403,519.1109,1036.8316,46,1560.9775,944.3517,1,0,0,0,0,1,0,0,0
9,917,9,6.3,3370,1517.5685,34,1,2015.8353,1052.78,30487.467,1787.8099,5496.8131,2300.8125,1142.6331,7796.2684,2338.6004,4438.8298,467.517,1277.9114,2.1,506.7605,913.08,951.0141,1113.3478,710.6193,570.1006,1269.6503,4815.7062,1030.3138,660.1953,458.291,954.9397,33,1512.6267,903.6542,0,0,0,0,0,1,0,0,0
6,689,5,5.7,3296,1537.5431,37,1,1952.7464,1058.2278,31629.3488,1768.9804,5762.2099,2337.2629,1037.1277,8172.6536,2435.4226,4704.3517,461.9101,1287.6907,3.2,487.4054,875.7312,858.3859,1191.1081,734.1003,553.0104,1200.5186,4960.5665,985.9882,706.8741,447.514,974.8208,28,1487.9012,904.8028,0,0,0,0,0,1,0,0,0
2,702,5,5.1,3524,1441.1154,39,1,1685.4237,1031.8019,31422.6683,1733.89,5852.6075,2239.9487,1020.0406,7904.4677,2466.5418,4787.3085,440.3189,1269.6032,3,538.8542,858.9628,848.0582,1128.6938,735.0158,513.7112,1193.523,4979.2784,982.7914,649.0477,457.8673,870.152,23,1458.6257,905.8304,0,0,0,0,0,1,0,0,0
7,768,7,4.5,3699,1267.0093,40,1,1444.1829,975.4628,30433.9392,1673.3591,5755.7039,2159.9423,1004.0828,7460.6198,2460.7098,4761.8593,467.6831,1282.797,2.6,567.3038,827.593,858.7476,1116.95,712.1176,523.719,1112.6184,4790.4533,876.0805,662.8913,427.1499,864.8501,23,1371.2917,883.6348,0,0,0,0,0,1,1,0,0
2,448,5,3.8,2729,967.7483,43,1,1221.4383,819.0448,28087.0629,1538.4119,5126.6517,2037.7803,889.1663,6951.5847,2301.3324,4429.7786,330.9196,1200.0898,1.9,349.1611,810.8158,751.0912,995.9139,625.7355,470.192,1024.4149,4454.4181,718.4825,542.1608,394.3674,769.4705,24,1247.1052,732.5097,0,0,0,0,0,1,0,0,0
3,425,7,2.7,2,927.6218,47,1,1168.2644,843.2205,27119.8779,1490.9901,4743.442,1983.1696,849.3248,6806.6491,2204.4632,4278.7155,291.3544,1176.0485,1.8,314.5945,797.1412,742.1725,992.8136,616.6677,483.7334,1043.4643,4313.4454,758.3154,530.5428,401.257,745.9366,24,1299.003,715.5904,0,0,0,0,1,1,0,0,0
1,143,3,2.4,0,875.5094,50,1,1116.1397,857.1329,26258.1862,1395.4824,4529.6069,1913.0446,856.6558,6637.5946,2123.7855,4133.3767,313.9421,1236.8419,1.6,371.5146,812.1174,755.3546,930.0177,629.2006,467.7256,991.5199,4228.8988,767.2228,561.9026,409.5525,757.5796,32,1296.3967,689.0112,0,0,0,0,1,1,0,1,0
3,100,1,1.8,0,783.9153,54,0,1053.9401,834.4344,25653.0866,1363.0752,4318.9364,1921.1218,854.7782,6506.1227,2039.8963,4008.3336,307.9978,1205.0111,1,403.6465,821.5625,734.1035,957.4521,643.1633,455.726,993.9413,4203.4002,737.0838,555.1455,401.9374,767.3637,27,1292.2004,688.5005,0,0,0,0,1,1,0,0,0
0,69,2,1.4,0,753.0291,57,1,998.8053,837.5299,25328.2623,1381.5826,4181.2655,1952.046,865.3604,6406.1285,1987.2086,3901.2377,332.5155,1227.0701,1.1,415.3993,801.1916,763.9988,980.1033,647.7813,482.7304,1004.0699,4185.5989,759.1634,517.2948,381.7713,776.5135,24,1333.1945,663.9432,0,0,0,0,1,1,0,0,0
1,39,1,1,24,738.006,61,0,966.9424,827.4418,24600.9046,1367.1008,3949.5414,1918.8817,848.7767,6211.9106,1970.584,3779.1017,318.8436,1258.1417,0.5,410.693,785.2477,747.1761,976.1718,637.2947,468.7504,977.2247,4086.3098,756.0616,514.9272,404.4811,759.9693,23,1317.4746,672.9572,0,0,0,0,1,1,0,0,0
0,124,1,1,736,697.0853,61,0,862.4406,839.8774,24082.184,1358.7801,3748.3815,1892.2186,872.4967,6072.3767,1943.1835,3745.3841,314.522,1229.8217,1,432.6722,831.3279,714.4715,931.6917,614.9899,507.3005,1017.0082,3994.4049,747.9397,508.269,397.2445,772.1652,23,1327.4546,659.0744,0,0,0,0,1,1,0,0,0
0,179,0,1.3,717,694.2209,59,1,848.1268,833.8357,23436.9751,1371.8051,3608.4087,1836.4992,853.7874,5854.9099,1885.4678,3607.6145,310.9847,1299.8342,1.4,408.9571,852.1749,748.9869,910.5612,631.6099,506.7189,1017.0393,3964.1579,756.4754,497.2967,393.3605,763.858,25,1308.112,673.2453,0,0,0,0,1,1,0,0,0
2,174,0,1.1,900,665.8739,62,1,810.3974,799.6409,22927.6638,1313.03,3544.6617,1790.5021,880.4633,5725.0584,1890.4882,3485.2462,343.8207,1238.6822,1.8,410.4027,784.9686,754.6652,989.2083,653.2778,508.2588,1075.6525,3877.8216,776.0191,505.0166,384.6149,820.811,18,1300.8556,669.7541,0,0,0,0,1,1,0,0,1
4,352,1,1,1590,668.8374,64,0,820.7819,827.533,22417.5118,1347.3253,3424.214,1801.0309,922.9202,5519.2453,1852.9031,3434.3089,363.2996,1245.2092,1.7,393.2765,846.249,809.0968,981.5001,680.5002,498.8815,1064.1918,3757.6788,874.9319,510.1256,398.8292,861.0761,28,1280.8055,720.6131,0,0,0,0,1,1,0,0,0
2,374,1,3.2,1931,678.2447,59,1,860.7957,827.4541,22201.9356,1384.3068,3415.1069,1785.3894,1001.8257,5385.8098,1844.1582,3403.9491,448.0898,1246.5137,1.8,368.1591,919.08,777.6885,974.6862,720.2447,503.933,1081.6798,3668.0499,877.1289,519.5023,387.6322,907.1268,26,1315.1655,731.9722,0,0,0,0,1,1,0,0,0
2,387,2,6.8,1893,687.1313,49,0,921.154,947.966,22311.2712,1504.5045,3337.6181,1902.8324,1113.3355,5249.9354,1935.2368,3327.6965,478.8548,1215.4317,1,470.4463,890.9504,845.0407,1082.7276,715.4892,526.0681,1112.025,3633.0006,1010.3113,566.5856,414.7943,987.8157,49,1420.4469,858.8786,0,0,0,0,1,1,0,0,0
3,406,5,8.9,2295,740.4329,37,1,995.2178,997.4451,22800.1276,1706.3338,3374.8043,1949.4006,1291.1413,5282.7113,2005.4294,3299.78,618.6072,1230.0315,2.7,633.5322,904.1118,929.652,1209.9813,806.6773,557.7932,1230.5282,3671.0661,1122.4366,623.9938,406.9969,1114.3591,60,1510.6021,967.7403,0,0,0,0,1,1,0,0,0
3,500,1,10.2,2758,844.4649,31,1,1108.1406,996.0285,23529.4485,1685.3953,3444.7825,2015.3394,1224.1533,5466.8106,2140.4587,3436.0202,710.7013,1230.8754,3.2,822.6937,891.0525,943.7042,1219.8116,790.3457,530.2874,1239.9179,3785.9975,1182.611,659.4591,385.8705,1173.0259,57,1554.6443,897.9299,0,0,0,0,1,1,0,0,0
5,578,4,11.6,2905,873.5949,27,1,1318.0752,1066.7017,24172.5138,1815.4486,3548.7086,2091.6983,1222.8162,5620.1333,2120.8631,3568.6229,869.0348,1214.2463,2.8,757.9859,930.0441,964.9978,1217.0695,801.9693,554.7165,1248.2452,3835.0573,1259.8071,632.2215,401.5527,1124.1018,51,1571.9817,995.5148,0,0,0,0,1,1,0,0,0
5,610,2,12.3,2864,1003.0986,26,1,1361.106,1009.1367,24104.8628,1739.8079,3578.8895,2026.5247,1186.561,5608.164,2187.6625,3599.7328,1021.3175,1174.9752,2.9,771.594,922.4753,971.6522,1236.501,797.988,561.8657,1263.2068,3880.0273,1192.0841,605.0248,401.57,1067.1616,48,1484.0541,998.5179,0,0,0,0,1,1,0,0,0
3,611,6,12.8,3288,1119.8693,25,1,1493.2498,1039.6576,24831.8562,1778.1577,3780.2,2071.3357,1342.4378,5731.1858,2236.4153,3681.793,1026.7816,1203.2688,2.3,681.5615,921.3222,912.8567,1244.5216,741.8731,582.5015,1284.3876,3992.1796,1269.8268,589.0333,426.4914,1044.5579,48,1560.5891,995.5199,0,0,0,0,1,1,0,0,0
6,729,4,13.2,3953,1172.5188,30,1,1692.4222,1058.3787,25503.7794,1807.2471,3969.9766,2106.1602,1229.8674,5903.8604,2251.5288,3764.8855,1097.6517,1180.1483,2.7,675.5634,893.3147,927.2492,1267.0475,761.6836,580.1076,1311.1338,4185.1973,1215.3781,648.2583,445.5988,1081.6954,49,1514.9235,997.2146,0,0,0,0,1,1,0,0,0
4,737,6,11.6,3898,1359.4734,36,1,1991.9404,1087.5306,27363.0448,1878.758,4284.6078,2167.5201,1181.5603,6482.5997,2419.478,4006.747,865.1148,1323.1107,2.8,599.5549,864.0368,988.5333,1310.1512,791.8018,597.073,1307.7319,4494.0908,1188.5979,673.3449,473.0202,1118.7506,56,1629.2434,1034.7346,0,0,1,0,1,1,0,0,0
4,732,6,9.9,3691,1520.5025,44,1,2012.169,1053.7748,29181.5328,1724.757,4821.2489,2204.7078,1092.9802,7278.8386,2524.3509,4364.7748,739.3513,1311.48,2.4,672.2884,845.1771,927.7976,1226.296,811.9095,554.4041,1249.4899,4718.2546,1088.4135,653.9342,447.4118,958.6891,40,1544.6002,986.4677,1,0,0,0,1,1,0,0,0
3,632,2,8.9,3213,1611.5471,52,1,2059.1081,1030.2408,30681.0581,1698.362,5281.2193,2242.4633,1064.3931,7697.2357,2537.1755,4775.1769,681.1368,1292.5499,1.5,713.5889,856.9274,898.8579,1291.1177,781.1702,559.5636,1216.8752,4909.8934,1089.9069,654.3083,417.5996,945.3662,24,1539.532,891.3011,0,0,0,0,1,1,0,0,0
3,593,3,8,3549,1560.9584,58,0,1908.2548,982.0585,31746.2234,1826.1636,5512.1352,2265.5028,968.0989,7792.7269,2615.4427,5069.0572,530.021,1221.3982,0.8,528.2905,805.6754,884.7311,1206.0978,737.2561,505.363,1193.6101,5109.5662,976.9569,633.3933,423.8399,893.9327,19,1555.6288,865.9932,0,0,0,0,1,1,0,0,0
4,552,2,7.4,3730,1573.4188,63,0,1732.4174,974.0341,31640.7561,1707.8718,5605.8048,2217.4704,899.9592,7859.9207,2570.4074,5106.6445,446.918,1223.7143,0.3,494.8361,879.2305,881.6492,1130.7611,710.2989,514.8281,1157.4027,5050.5006,932.9178,614.1472,409.5537,858.4511,20,1522.1359,869.6593,0,0,0,0,1,1,0,0,0
2,650,3,6.8,3888,1340.4543,66,0,1448.2586,861.9991,30143.503,1630.0238,5359.0386,2120.6635,858.9356,7436.2098,2455.6342,4857.3256,470.7499,1170.7023,0.1,504.6756,883.7227,868.6045,1060.5252,712.445,494.6407,1162.5337,4808.8484,827.1388,617.4182,387.904,830.8816,20,1475.7591,838.9584,0,0,0,0,1,1,1,0,0
1,450,5,6.4,2203,1093.5285,69,0,1213.5122,831.2198,28556.9173,1539.0769,5052.1109,1956.9752,773.8548,7038.1581,2331.7327,4735.0837,338.1966,1148.4469,0.7,370.7613,827.9908,784.1644,989.8549,646.808,463.4193,1077.9026,4566.53,745.7593,534.401,356.4028,749.9948,24,1337.2498,714.9084,0,0,0,0,1,1,0,0,0
3,218,3,6,1,1007.3017,72,1,1133.198,836.5447,27319.5981,1491.8109,4769.8416,1893.2164,795.5843,6682.6515,2181.725,4525.5503,345.2279,1147.0858,1.7,364.5329,801.4433,761.62,965.0284,638.2723,464.3517,1042.4551,4431.8078,733.1088,530.388,361.9326,753.2118,24,1342.9946,680.2057,0,0,0,0,1,1,0,0,0
2,47,3,5.8,0,987.4161,71,1,1060.8871,832.311,26612.5893,1460.139,4616.9816,1870.7865,770.7218,6512.6923,2174.4064,4363.9444,348.4555,1203.4007,2,349.5071,807.1065,740.4445,910.2205,625.0916,473.204,1055.5072,4250.8389,755.7131,526.7506,364.9347,759.3672,29,1362.8002,672.6858,0,0,0,0,1,1,0,1,0
0,52,5,5.4,0,974.0604,71,1,1078.8491,839.3388,25640.5172,1417.0957,4278.7573,1868.9058,757.27,6260.3052,2088.1211,4174.1584,372.9218,1177.5004,1.6,366.9983,791.2151,724.4618,931.5914,622.4044,486.9111,1020.3363,4177.0901,757.0755,510.338,365.0233,769.681,22,1376.0836,653.48,0,0,0,0,1,1,0,0,0
1,38,1,5,0,892.6906,73,1,1048.2535,823.9549,24888.0535,1369.6062,4071.2323,1838.4868,749.2032,6139.6413,2047.8822,4004.9576,324.6739,1209.2617,2.2,342.3526,820.8142,725.1837,879.5517,597.9656,475.0507,1025.0537,4105.9187,763.6657,512.2022,382.6825,766.9107,21,1310.3284,651.9288,0,2,0,0,1,1,0,0,0
0,55,0,4.7,17,813.634,75,1,973.971,826.8249,24146.6577,1339.8321,3814.4927,1800.8616,762.0339,5976.4046,2023.7959,3896.3094,397.1822,1212.9692,2.1,352.5748,823.7714,722.2584,893.9855,592.3996,473.4099,1011.4266,3988.2422,761.0256,514.1693,390.201,775.5155,21,1306.7192,618.7329,0,2,0,0,1,1,0,0,0
0,96,0,4.4,532,722.7363,75,1,893.8912,809.1994,23378.2873,1339.4013,3528.7858,1782.6441,781.4155,5840.0223,1997.92,3726.552,383.4617,1197.133,1.9,355.76,839.361,724.0604,887.3853,605.9924,476.7594,983.4792,3893.323,757.8214,497.6877,382.7084,753.396,21,1269.6388,599.3476,0,0,0,0,1,1,0,0,0
0,124,0,4,552,715.6008,79,1,866.2755,783.1384,22859.2011,1312.2287,3395.2211,1749.1322,764.8458,5720.6764,1982.8531,3575.4815,400.5926,1212.0076,1.7,344.382,800.6612,694.2781,899.2206,594.1002,481.9127,981.988,3828.7301,746.6654,529.6257,379.1756,750.1313,14,1294.878,590.4872,0,0,0,0,1,1,0,0,0
2,131,1,3.8,674,688.4902,79,1,846.1426,797.7428,22321.4611,1304.2655,3306.2775,1724.4349,779.1968,5605.3182,1911.7491,3500.032,367.3173,1174.8672,1.3,350.4509,803.598,710.3782,911.0973,621.2251,482.5924,1000.0167,3711.9116,756.4297,512.5964,365.0092,753.7187,16,1257.4723,596.8742,0,0,0,0,1,1,0,0,1
0,192,1,4.1,1072,661.3149,79,1,864.7137,824.9462,22052.8169,1311.8681,3252.9883,1727.9202,785.6186,5571.3426,1907.8402,3398.8083,422.1425,1140.9703,1.8,368.2194,725.7539,714.8939,938.4833,592.7857,486.7585,988.71,3607.4622,763.3181,518.3573,357.7412,737.2025,15,1274.587,635.8944,0,0,0,0,1,1,0,0,0
4,210,1,6.3,1534,647.4776,70,1,852.8323,823.4056,21676.2666,1382.5857,3245.417,1767.7069,803.124,5299.4587,1851.7779,3336.0111,389.6805,1143.3327,1.6,376.849,676.7523,770.1418,1000.8053,618.4696,522.9637,1054.1948,3506.664,798.5973,484.3185,361.5079,760.714,19,1286.6453,708.1596,0,0,0,0,1,1,0,0,0
4,209,1,9.5,1427,674.5903,59,1,840.9193,861.4896,21819.9212,1421.82,3293.1784,1815.2977,881.43,5291.6817,1841.1994,3306.9148,416.4572,1145.6524,1.4,342.3847,768.126,807.2224,1030.9417,719.8213,521.8244,1110.4277,3511.1426,846.9276,576.8015,363.7644,785.6499,33,1338.6866,763.2251,0,0,0,0,1,1,0,0,0
3,290,2,11.9,1482,753.6484,54,1,974.592,926.9182,22253.3227,1595.133,3275.9792,1836.0229,920.9537,5265.9644,1981.3564,3303.273,545.1235,1205.6103,1.7,444.3621,764.7285,837.6275,1007.2367,772.6056,539.2615,1119.6729,3518.6472,985.9596,627.3796,383.7631,860.6564,50,1476.9466,751.8286,0,0,0,0,1,1,0,0,0
4,349,4,14.5,1851,818.4131,43,1,1149.7383,980.0694,22794.3662,1613.768,3310.5948,1838.3341,1005.2191,5482.9397,1975.6074,3375.3134,751.2722,1193.854,2.1,626.8047,820.9888,858.5135,1159.63,756.825,538.1002,1161.3291,3619.5364,1012.7106,599.2954,380.86,852.5215,58,1578.2724,753.2766,0,0,0,0,1,1,0,0,0
1,459,5,15.3,2256,915.393,38,1,1276.5451,906.4402,23238.376,1647.8565,3397.6939,1875.0514,1000.9906,5522.6126,1957.199,3508.1243,950.7612,1194.802,1.6,660.0781,843.7136,841.5157,1249.5135,756.9902,559.8844,1218.2366,3702.6835,1059.673,613.5367,355.1149,876.1887,53,1627.1548,774.5193,0,0,0,0,1,1,0,0,0
2,434,2,16.4,2267,1072.6626,38,1,1384.5104,892.4075,23734.6339,1650.0908,3444.3341,1992.8197,1140.2356,5623.5229,2060.4778,3532.0536,1050.0029,1274.3308,1.6,707.5285,787.9747,862.8956,1266.1824,734.08,533.0573,1299.0682,3835.7085,1041.4335,579.9223,369.4116,882.1187,49,1595.6265,841.6373,0,0,0,0,1,1,0,0,0
10,541,9,16,2630,1132.5,37,1,1513.2781,896.0437,24038.152,1666.8569,3617.3357,1975.7632,1151.6058,5738.7897,2034.9226,3659.6092,986.6108,1268.4091,1.9,839.3375,853.2217,890.0949,1252.6567,685.685,536.002,1248.8854,3842.4823,1078.3367,581.9898,368.0996,960.6538,47,1502.3924,856.2731,0,1,0,0,1,1,0,0,0
6,522,8,15.5,2738,1237.4175,40,1,1566.0324,928.7815,24535.4289,1647.7227,3831.3309,1912.2185,1094.0877,5859.4978,2029.9856,3790.732,1010.7536,1207.0477,2.1,767.8663,824.1318,913.0313,1249.7926,706.3875,545.651,1266.6284,3986.0776,1012.6286,567.0195,358.1503,910.887,40,1477.8638,862.5363,0,3,0,0,1,1,0,0,0
4,602,11,14.4,2872,1377.7192,42,0,1676.9138,922.3081,25636.5249,1574.9198,4052.9223,2004.1847,1039.2935,6332.6533,2092.0576,3963.4615,963.7765,1338.7895,1,800.9088,891.2302,871.7141,1113.8527,643.7172,554.1101,1228.0997,4180.9815,906.4959,616.1026,341.586,881.1784,31,1435.3442,864.7824,0,6,1,0,1,1,0,0,0
6,553,8,12.5,2592,1411.7834,51,1,1711.2721,915.6237,27023.0378,1541.8816,4534.7321,2070.6326,976.4674,6881.0284,2149.1208,4104.817,818.3788,1247.5015,1.8,620.1134,861.9264,869.4206,1046.7627,642.134,587.114,1191.6273,4362.0907,869.6695,629.3305,389.0152,862.6921,36,1378.7346,795.5614,1,3,0,0,1,1,0,0,0
2,562,7,11.1,2628,1315.1258,59,1,1734.5488,905.8503,27918.219,1551.4014,4705.4503,2109.1135,955.4903,7120.6489,2177.2304,4325.3085,700.6933,1183.6973,2.1,712.0333,846.1504,857.5193,1028.2587,642.2837,581.4455,1201.9771,4522.2335,891.026,600.6332,371.0588,896.485,23,1406.8325,769.9694,0,2,0,0,1,1,0,0,0
2,519,5,10.8,2892,1172.4767,61,1,1652.7763,914.6518,27858.1534,1563.1865,4597.3663,2123.125,959.1521,7224.4808,2129.6016,4229.5944,650.6714,1198.6526,1.8,556.2173,815.5333,815.2382,967.5857,664.4544,568.7779,1123.9444,4572.1436,842.7885,589.4732,417.3727,860.3104,21,1418.6552,778.6521,0,7,0,0,1,1,0,0,0
0,520,4,10.2,2771,1082.5753,63,1,1522.8073,932.8575,27484.6073,1508.568,4610.0008,2092.059,962.382,6934.6976,2154.404,4172.429,560.5317,1181.0337,1.5,533.3989,809.5348,830.2088,1000.5027,660.8132,560.223,1120.2676,4599.9506,795.3746,578.9351,434.5528,835.7239,15,1412.4983,751.3245,0,7,0,0,1,1,0,0,0
4,428,0,9.6,2582,958.4984,66,1,1300.3122,897.0327,26746.1963,1534.1061,4438.8919,2037.9575,906.9517,6740.6465,2091.8102,4019.682,449.5652,1191.4014,2.5,517.6967,823.8673,777.1657,960.0747,660.8582,559.2501,1059.2153,4482.2601,810.0925,563.3946,421.6568,823.5694,21,1400.842,695.3855,0,7,0,0,1,1,1,0,0
3,320,4,9.2,1287,764.1927,67,1,1115.5248,797.6735,25488.6986,1384.43,4069.2784,1863.1961,795.6385,6554.9166,2055.7303,3998.665,370.456,1161.1486,2,376.5994,789.0693,748.2191,908.3118,589.1399,477.55,1038.4773,4246.6338,709.6735,516.1975,378.6215,738.3674,17,1315.8484,657.4933,0,7,0,0,1,1,0,0,0
3,153,4,8.6,228,709.1562,68,1,1093.1722,832.5754,25095.4716,1346.8803,3970.4544,1899.09,810.6232,6505.5999,2005.0443,3886.1596,370.6656,1159.0849,1.2,386.5468,785.4453,749.6523,917.3141,588.9056,481.1915,995.291,4190.7274,714.7084,507.8707,397.2722,704.1135,14,1291.5157,657.7338,0,8,0,0,0,1,0,0,0
0,67,2,8.3,0,734.0938,69,0,1011.5848,905.7874,25385.9747,1432.3378,3968.5866,1946.5285,816.612,6437.8701,2040.5518,3945.1603,380.282,1237.3725,1,425.357,819.7768,764.2495,976.8594,636.3944,494.2012,1073.6341,4233.0432,773.9778,559.6256,422.048,749.7654,31,1381.8964,678.3822,0,7,0,0,0,1,0,1,0
2,49,2,7.8,0,769.2658,73,0,1022.0742,899.2091,25138.335,1460.0187,3920.8623,1938.4134,845.7771,6350.7954,2013.3685,3886.5641,419.0274,1283.2129,1,398.5032,829.0556,769.7199,988.1085,643.2189,498.7784,1061.3061,4188.362,788.983,556.0548,416.9312,762.6502,21,1379.9506,645.9708,0,5,0,0,0,1,0,0,0
0,41,0,7.2,0,724.4952,71,1,991.2197,916.4577,25060.7452,1429.2289,3871.378,1938.7619,858.6154,6321.9419,2005.9844,3885.1466,403.7785,1275.8643,1.3,417.5048,813.0941,769.4607,953.7163,667.2642,484.9222,1024.6966,4234.4738,783.4072,563.9183,431.4327,764.1938,23,1373.8297,651.1676,0,0,0,0,0,1,0,0,0
0,45,0,6.9,11,702.2269,75,1,988.1278,882.5803,24778.9439,1392.2532,3844.432,1936.143,834.3756,6256.9055,1974.7301,3838.4787,406.2162,1263.4002,1.2,423.1538,789.7816,753.8924,938.8521,623.9945,460.8098,1015.5524,4157.6974,771.5491,544.1418,420.9886,754.8131,21,1378.304,669.917,0,0,0,0,0,1,0,0,0
0,90,1,6.7,666,704.5913,76,1,917.3805,891.8982,24373.4655,1358.4851,3711.5203,1897.7062,815.0514,6213.2141,1936.0128,3758.4226,380.1855,1277.0253,1.3,418.1077,816.8798,745.1209,932.5154,634.1377,501.3206,1009.2459,4124.281,792.5884,562.7561,401.8199,785.3865,21,1373.8234,659.272,0,2,0,0,0,1,0,0,0
0,224,0,6.2,1015,715.0968,79,1,922.2924,923.2064,24156.5512,1412.3172,3596.2075,1886.3998,821.1149,6124.8692,1982.2687,3721.7363,355.4369,1261.3566,2.1,401.8304,807.5677,753.1528,941.376,667.1848,522.445,1107.8893,4061.597,809.5353,569.1114,401.8757,790.0208,18,1371.1555,699.7368,0,4,0,0,0,1,0,0,0
6,487,1,6.3,2712,854.1814,80,1,981.2283,1029.1045,23490.1774,1477.5059,3573.6547,1863.8363,889.4867,5912.2148,1920.836,3497.1037,426.4871,1342.7646,1.6,475.3285,898.3082,816.3716,1089.9177,698.4684,535.0798,1157.7912,3903.3116,876.0628,608.7993,443.7383,932.2253,20,1341.7144,812.7646,0,7,0,0,0,1,0,0,1
5,784,5,6.4,4787,1011.357,78,1,1083.09,987.0539,22751.0908,1394.2927,3764.3683,1721.5758,1055.12,6038.3459,1779.9172,3161.9525,343.9708,1320.4362,1.5,458.4845,895.1512,906.4685,1094.4038,729.44,538.1098,1211.0985,3511.8814,1009.3309,613.5949,455.8301,964.9133,20,1378.757,786.5718,0,4,0,0,0,1,0,0,0
2,546,6,8.1,3068,1085.6987,73,1,1094.6047,1042.5436,21944.3839,1459.8538,3846.5115,1682.066,1083.3014,5787.2878,1650.3935,2951.8781,372.5281,1350.379,1.7,502.9524,952.1876,1009.3551,1138.6235,755.2934,548.7068,1331.3255,3162.7012,1072.2901,695.2378,470.5904,1045.8109,31,1403.692,907.7684,0,3,0,0,0,1,0,0,0
