"y","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m20","m25","m30","m35","m45","m50","m55","m65","f15","f20","f35","f65","bus_passenger","sub_passenger"
5,18.6,0,2.2,81,0,6,22,345.96,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4586.1168,4166.7049,1994.3982,1341.8284,939.0605,805.589,828.8502,420.739,1361.8096,6551.4677,1329.0479,521.534,119,0
5,18.4,0,2.1,83,0,6,23,338.56,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4395.5961,4054.99,1992.9324,1365.5917,920.6546,821.8494,849.0102,419.1569,1340.6592,6378.7463,1359.048,522.1221,75,0
4,18,0,0.9,83,0,7,22,324,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4261.8804,3894.1669,1935.6667,1372.2579,947.1288,824.3392,787.5879,413.7323,1297.0899,6283.5014,1338.6206,509.6948,56,25
1,17.9,0,1.7,85,0,4,24,320.41,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4046.5086,3784.1133,1862.2938,1351.4376,978.1853,831.3285,796.5628,415.7092,1185.433,6198.0216,1378.9194,511.5907,133,782
0,17.8,0,0.9,88,0,6,19,316.84,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3875.5682,3722.1326,1890.1456,1327.9212,997.2985,792.9715,817.0404,433.3777,1149.0075,6090.2835,1369.7598,510.0739,165,690
3,18.6,0,0.9,86,0,5,16,345.96,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3749.9001,3626.1394,1864.9279,1310.3688,998.1582,830.9201,776.9369,427.1408,1132.5606,5953.6655,1346.6842,552.0346,166,896
4,20.7,0,1.5,76,0,7,23,428.49,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3622.7719,3503.7146,1857.9611,1363.1201,979.4157,847.4688,834.7776,449.7056,1114.8679,5740.7337,1341.0334,546.7644,332,1528
6,23.6,0,1.5,63,0,5,23,556.96,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3576.1854,3445.7672,1894.6737,1441.9377,1047.7566,880.1957,817.3293,495.4019,1177.3723,5515.2632,1395.8237,586.1693,364,1968
7,25.8,0,1.4,53,0,4,28,665.64,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3592.7112,3431.0145,1929.4286,1566.3499,1069.0706,921.2307,836.3218,498.7793,1233.5625,5576.5441,1473.1308,572.7235,358,1895
1,27.3,0,1.4,51,0,3,36,745.29,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3744.9453,3505.1528,1936.8017,1655.2216,1115.8306,927.693,859.3264,519.147,1278.626,5557.2935,1542.6758,582.4755,390,2094
5,29.1,0,2.1,46,0,0,35,846.81,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3970.8696,3633.8542,1929.9193,1648.4711,1157.0884,985.9642,930.9348,493.9718,1409.791,5809.7226,1633.0134,550.0865,519,2319
5,30.9,0,1.9,37,0,1,32,954.81,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3973.8918,3680.6261,2062.0577,1736.2266,1106.3644,1004.2712,938.1158,517.4366,1500.9198,5951.4346,1585.1575,534.5491,585,2792
4,31.4,0,2.8,35,0,2,34,985.96,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4099.0766,3769.0355,2060.339,1811.7756,1194.9551,970.8607,935.9187,516.2819,1751.1496,6095.0801,1545.277,637.5124,581,2798
6,30.6,0,2.9,38,0,4,33,936.36,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4409.5829,3950.9146,2136.5697,1719.1877,1200.2444,962.4939,991.5466,492.4359,1799.4233,6256.4827,1693.7987,579.1513,623,3257
11,31.8,0,2.5,37,0,4,37,1011.24,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4575.9509,4111.7838,2272.4924,1750.514,1258.0996,971.658,1001.1105,474.3016,2016.3098,6472.5584,1569.666,593.533,604,3566
7,32.2,0,2.7,37,0,6,21,1036.84,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4880.1996,4358.4638,2388.0674,1812.9567,1265.9138,1047.6059,992.8043,456.3973,2074.0016,6878.0358,1560.5517,642.6761,680,3597
8,30.1,0,3.2,42,0,4,51,906.01,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5250.8201,4827.6307,2511.9973,1825.1398,1261.7089,1104.7752,985.8734,505.7401,2202.9138,7386.3767,1528.9779,636.8704,583,3079
13,29.2,0,3.4,45,0,5,36,852.64,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5653.9147,5158.3588,2536.2639,1856.8788,1251.7373,1122.33,949.164,505.126,2141.4999,7665.9095,1535.215,624.2402,568,2713
7,26.9,0,3.7,52,0,3,15,723.61,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6006.4549,5352.5969,2564.8049,1873.3257,1317.6543,1029.5879,970.6972,501.4789,2129.2263,8029.1947,1502.6395,617.7123,488,3434
11,25.3,0,3,56,0,2,19.5,640.09,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5916.9328,5264.113,2572.7129,1788.5396,1230.1338,1034.3738,926.3283,493.0737,2134.1948,8003.0016,1494.2375,584.6271,628,3775
11,24.2,0,2.9,59,0,3,22.5,585.64,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5828.074,5057.4528,2487.6615,1799.9889,1225.0941,973.67,891.639,501.4261,1756.578,7582.1002,1516.231,559.7192,607,3908
7,23,0,3.3,61,0,1,22.5,529,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5442.1193,4890.0454,2395.8937,1615.3493,1069.4612,869.8685,822.3646,426.035,1576.9866,7446.6561,1411.0187,490.7674,524,2260
5,22.2,0,2.9,61,0,0,26.5,492.84,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5234.7395,4712.73,2273.3131,1568.9591,1026.2714,824.0241,783.5837,424.8961,1493.9018,7177.7329,1369.5013,487.9824,177,1
4,21.4,0,3.1,63,0,1,12,457.96,1,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4997.7481,4559.5066,2192.4497,1532.2889,1011.3643,832.4717,769.2406,425.6973,1394.1794,6936.9128,1317.6311,505.573,50,0
5,20.7,0,3.1,64,0,5,4,428.49,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4909.5835,4273.6836,2074.7415,1403.9525,1013.393,798.0885,736.5873,426.8042,1397.7496,6858.5342,1323.3185,505.0686,23,0
3,20.1,0,2.1,65,0,0,10,404.01,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4671.7335,4153.844,2024.1769,1417.8469,978.3997,826.1521,736.663,419.1646,1360.9641,6754.4439,1291.7641,507.4024,17,0
0,19.7,0,2.4,67,0,0,11,388.09,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4397.0979,3997.7179,1947.6079,1418.7005,980.268,808.0738,759.2793,445.2461,1278.2422,6576.6991,1302.5383,510.3837,71,22
0,19.2,0,2.2,68,0,0,7,368.64,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4070.2759,3832.111,1886.5197,1352.2786,1003.8077,786.6037,751.8995,415.7936,1207.2925,6358.1954,1323.3463,483.9204,131,679
0,19,0,2.6,69,0,1,10,361,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3998.4867,3677.1699,1893.507,1368.4819,993.8328,775.0823,727.3465,411.6504,1200.9546,6202.1334,1309.8953,497.3618,130,586
1,20.2,0,2.9,66,0,1,8,408.04,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3820.9023,3576.919,1893.4952,1373.5772,1013.115,792.6711,738.8962,417.4889,1129.4335,6015.3206,1257.6826,511.8738,131,664
4,22.1,0,3.1,60,0,1,11,488.41,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3807.2555,3538.3009,1883.7556,1333.177,1061.8337,802.8584,769.0777,400.4306,1155.0728,5908.4322,1296.8208,517.0105,216,1071
2,24.1,0,3,54,0,3,20,580.81,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3669.6361,3432.1152,1853.9683,1355.7023,1110.8565,834.4108,763.9602,407.9506,1118.95,5708.5493,1277.9274,547.9145,253,1356
4,25.9,0,2.8,50,0,5,20,670.81,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3731.0289,3420.524,1922.9827,1536.2876,1097.8039,873.0848,793.3217,423.0072,1143.8048,5641.276,1382.2196,530.0579,234,1339
2,27.6,0,2.2,46,0,8,29,761.76,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3730.7298,3457.8492,2024.4429,1670.8145,1153.388,880.5469,879.3577,426.6375,1128.108,5577.7011,1487.7504,566.1336,288,1440
5,28.5,0,1.7,45,0,7,30,812.25,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3836.5278,3616.1026,2076.1719,1709.1431,1158.8706,890.3231,900.4195,438.607,1309.2881,5726.7256,1609.5697,578.8253,422,1785
7,29.9,0,2.5,42,0,8,34,894.01,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4030.4081,3668.4731,2097.5033,1671.1834,1115.5703,941.1073,911.1915,426.9354,1427.1359,5934.7772,1521.6551,581.8807,416,1959
6,30.9,0,1.7,39,0,8,38,954.81,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4083.1481,3795.7262,2135.5766,1760.3779,1064.4614,944.4411,875.1159,448.6995,1747.4777,6115.0451,1591.4419,550.3404,436,2145
6,30.8,0,2.3,38,0,8,44,948.64,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4096.1779,3760.3345,2244.8127,1689.4078,1044.787,938.4691,876.4442,432.3283,1846.8292,6129.6726,1527.7733,554.0453,463,2429
6,30.5,0,2.2,42,0,8,44,930.25,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4192.73,3914.0912,2273.2944,1676.691,1060.2798,926.3251,840.0751,429.7075,1927.2665,6346.087,1607.9331,573.2267,514,2504
9,29.2,0,3.7,48,0,9,50,852.64,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4376.9084,4029.7826,2234.2282,1675.3935,1083.6006,934.1151,878.4718,433.4296,2052.958,6596.4053,1668.1082,579.5412,556,2507
9,27.7,0,3.6,54,0,10,46,767.29,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4548.5051,4121.7697,2268.9216,1663.373,1102.8563,947.0178,959.7993,419.0926,2000.4541,6875.9222,1523.5316,553.3791,509,2553
5,25.9,0,2.9,59,0,10,35,670.81,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4729.2469,4209.1608,2248.4959,1623.4775,1094.2238,895.9343,866.54,417.6666,2074.5888,7204.3376,1519.9595,597.0952,460,2238
5,24.9,0,2.5,62,0,10,27,620.01,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4695.9971,4268.5496,2273.9375,1671.9243,1062.2115,934.4165,853.7395,408.8075,2009.1954,7300.0209,1500.326,585.9038,467,2820
4,24.1,0,2.1,67,0,8,25,580.81,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4723.3401,4209.2726,2142.0754,1566.5892,1036.7486,921.9489,844.9471,443.1272,1901.3112,7085.5796,1514.8896,590.3954,464,2635
14,23.5,0,2,70,0,8,28,552.25,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4541.0417,4142.3545,2005.3653,1525.9606,997.6804,912.1689,801.7356,430.1274,1644.1847,6908.0701,1432.081,594.7946,456,2397
6,22.8,0,2.1,76,0,10,31,519.84,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4300.9104,4002.4265,1938.8155,1485.9425,980.1381,746.1657,812.1758,408.2704,1412.5897,6838.9507,1333.6265,536.3529,302,1158
5,22.1,0,2.7,79,0,9,25,488.41,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4224.2354,3974.2165,1898.5492,1453.6759,977.6464,745.0171,762.0472,413.2952,1358.2208,6662.047,1359.4204,525.4869,131,195
3,21.8,0,1.2,81,0,9,30,475.24,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4172.3557,3868.0034,1918.645,1474.498,1005.8809,754.5585,796.7233,409.1942,1317.3646,6620.4283,1323.9128,534.3222,67,0
0,21.9,0,0.8,79,0,10,46,479.61,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4214.0087,3841.2674,1894.2823,1458.3104,1012.0701,747.3006,761.152,398.3262,1343.4741,6571.229,1339.3139,525.9632,41,0
0,21.3,2.4,1.1,90,0,10,41,453.69,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4126.345,3737.6658,1893.6104,1445.8786,988.219,798.422,775.3351,419.3452,1329.1215,6512.7762,1358.1135,529.041,38,0
0,20.3,15.5,2.2,92,0,10,42,412.09,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4060.6276,3728.7456,1888.9538,1433.0201,1019.8166,796.394,779.0016,409.1167,1281.2009,6460.3928,1348.8778,522.5583,40,20
1,19.7,0.1,1.2,84,0,10,12,388.09,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3945.7151,3668.1492,1895.608,1440.5703,994.7155,819.0785,773.799,406.6331,1228.7485,6387.0302,1345.1744,535.917,105,720
0,19.6,0,1.9,91,0,8,8,384.16,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3888.0784,3610.7741,1869.8073,1413.0216,1082.0326,821.1435,757.5603,405.5242,1197.5263,6335.5589,1377.4285,555.8082,225,1037
3,20,0,2.1,92,0,8,15,400,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3817.3703,3374.9435,1836.1285,1500.9986,1202.3675,944.2822,898.4976,440.4915,1240.2505,6163.9809,1350.4699,570.7136,538,2932
19,21.5,0,2.8,87,0,6,16,462.25,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3977.9096,3031.785,1716.7855,1478.873,1294.6268,1088.7245,997.7051,497.0296,1393.5624,5961.8839,1367.3409,571.5069,721,4677
10,23.5,0,3.2,73,0,6,10,552.25,1,1,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4054.4923,2986.7502,1716.1257,1479.5634,1355.085,1211.5273,1022.1639,541.9856,1445.3473,5685.1255,1384.3079,596.6216,535,2976
5,25.5,0,2.2,66,0,4,23,650.25,1,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4124.0645,2961.8794,1689.8825,1546.0729,1259.0985,1240.8899,1119.0565,564.2912,1511.8053,5824.3194,1375.5926,666.101,386,1734
3,27,0,2.4,58,0,6,38,729,1,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4488.6505,2991.9304,1645.5617,1527.0757,1225.577,1166.5844,1024.7713,523.9813,1579.8194,6093.0949,1401.6148,679.9836,393,1749
3,28.7,0,2.3,55,0,7,39,823.69,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4627.8431,3004.8143,1750.8376,1495.1067,1333.8661,1159.7572,1017.0634,533.5475,1659.1848,6144.0929,1416.1832,605.1842,427,1981
7,28.4,0,2.7,53,0,8,42,806.56,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4564.0013,3043.8333,1726.0003,1539.6898,1370.4079,1192.9559,1040.8835,557.7808,1606.9307,6220.5155,1431.3389,631.6996,475,1949
6,28.7,0,1.4,56,0,9,46,823.69,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4845.7372,3091.9792,1725.6752,1555.9231,1309.3502,1259.8701,1089.684,601.6924,1809.0614,6323.9144,1399.1977,621.4333,583,2143
6,27.2,0,4.2,58,0,9,29,739.84,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4604.3265,3187.3188,1782.6321,1557.4732,1254.8562,1301.9129,1068.4434,529.0868,1763.4284,6447.4038,1362.5305,682.6207,546,2440
9,24,0,3.5,70,0,9,39,576,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4554.8066,3178.7255,1762.5709,1563.8989,1240.8374,1339.4462,1059.7113,542.4227,1836.1266,6430.9247,1488.9051,620.3937,604,2880
7,25,0,3,64,0,7,35,625,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4471.2511,3260.8602,1764.1845,1608.8602,1301.428,1271.2857,985.9846,532.9791,1933.6799,6576.1885,1539.786,588.0422,713,3593
14,25.2,0,3.5,63,0,7,38,635.04,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4619.4155,3737.5098,2120.0284,1862.4776,1409.8832,1331.1076,1051.2305,498.8731,2003.9726,7060.6953,1606.3028,609.8296,986,4233
14,24.4,0,3.9,64,0,5,27,595.36,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4787.9845,3951.3008,2211.284,1743.7424,1367.6015,1205.1916,1006.1935,480.9475,1908.1393,7158.6587,1587.6995,584.8712,812,2844
9,23.4,0,3.2,65,0,8,21,547.56,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4772.3537,3987.6361,2197.2186,1759.8038,1307.2427,1220.988,937.3689,501.2566,1803.8022,7168.9217,1537.666,584.0662,570,2498
4,22.7,0,2.9,61,0,8,13,515.29,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4704.8427,3957.2305,2219.1637,1639.6731,1228.5087,1100.308,933.5195,483.4639,1690.2468,7094.5983,1455.3488,610.6378,546,2563
10,22,0,3.7,57,0,6,38,484,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4621.262,3996.4781,2136.6186,1560.9766,1112.9984,1020.4577,894.1691,475.6774,1542.1666,6883.2493,1429.8861,580.8379,507,2493
6,21.5,0,3.4,58,0,9,44.5,462.25,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4354.7158,3938.8982,2001.1964,1430.1797,1028.9747,848.4452,802.9793,405.0609,1462.1571,6714.7389,1295.9265,521.026,351,1195
4,20.8,0,4.1,57,0,5,6,432.64,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279.3559,3950.8057,2009.2372,1473.1906,1033.1075,845.6595,762.5075,427.9017,1464.3309,6784.235,1307.5856,528.0203,209,289
2,20.2,0,3.8,59,0,5,8,408.04,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4268.3979,3899.4875,1986.4367,1465.4878,1075.4533,856.1489,782.1699,438.5917,1385.8213,6754.284,1281.7923,528.5989,55,0
2,19.5,0,4.1,61,0,3,15,380.25,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4127.6998,3866.2965,1933.3965,1421.803,1067.1535,829.7605,757.3418,423.9357,1358.7173,6671.2622,1267.4031,532.3478,30,0
0,19,0,4,63,0,3,11,361,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4023.141,3823.893,1891.4989,1417.9044,1010.1211,848.2196,763.1854,407.3121,1347.6247,6580.0518,1301.5633,532.8846,26,0
0,18.8,0,3.6,65,0,2,12,353.44,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3949.0911,3744.1653,1909.8259,1427.1954,1029.9871,841.6913,757.2083,405.7286,1318.9809,6513.1808,1276.005,516.2242,45,20
3,18.6,0,3.8,66,0,4,5,345.96,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3913.9677,3726.4775,1911.603,1408.8636,1041.9358,817.2661,768.2493,404.4357,1305.8151,6506.1202,1268.0954,521.4818,110,703
0,18.8,0,4.2,64,0,7,10,353.44,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3871.4956,3606.1177,1906.4624,1412.622,1064.4357,822.5851,745.247,446.7583,1235.4168,6410.7726,1267.9467,537.1994,215,1064
3,19.7,0,4.2,61,0,7,11,388.09,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3806.3301,3488.7316,1903.3449,1501.0406,1174.5745,985.3101,825.1395,441.9009,1329.459,6242.3677,1299.1268,577.089,524,2855
17,20.7,0,5.7,57,0,7,9,428.49,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3938.0494,3000.984,1771.2212,1478.3222,1183.9142,1093.0748,996.338,477.0541,1307.9833,6095.4854,1278.9558,589.1153,788,4813
13,22.4,0,4.6,51,0,4,13,501.76,1,1,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4029.8393,2920.3107,1745.0019,1451.5755,1328.7133,1171.3664,1119.3174,505.7196,1399.7685,5900.9378,1378.4713,602.6612,542,2985
7,24.2,0,4.2,48,0,5,21,585.64,1,1,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3950.7851,2862.5079,1734.5802,1593.4052,1377.025,1208.5369,1128.8057,515.4118,1540.228,5928.3556,1430.4833,605.6802,396,1710
0,25.8,0,3.9,45,0,7,27,665.64,1,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4421.6697,2911.8722,1729.1146,1551.8905,1339.3708,1158.9751,1081.3948,522.858,1736.5197,6185.1616,1450.9734,618.777,374,1836
6,27,0,3.6,43,0,8,24,729,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4474.537,2926.0317,1674.4988,1531.1783,1312.3781,1144.5168,1069.5061,515.7522,1756.61,6354.977,1494.1544,610.1948,390,1910
9,26.8,0,3.4,44,0,9,28,718.24,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4454.3914,2821.0531,1665.1227,1534.0389,1368.245,1178.9675,1132.6824,547.7995,1811.6709,6401.6936,1396.6862,663.5108,490,2138
5,25.9,0,3.7,48,0,9,25,670.81,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4543.4116,2966.5817,1727.1413,1591.0295,1381.2786,1203.2947,1132.5223,556.2422,1818.6832,6264.3626,1467.9776,728.0096,465,2179
8,25.1,0,4.2,48,0,10,14,630.01,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4353.8498,2992.465,1667.7771,1516.2481,1365.5313,1252.8225,1040.0731,517.0481,1838.4837,6316.4739,1366.7817,629.6061,584,2511
6,24.2,0,4.3,50,0,10,11,585.64,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4479.4067,2974.8886,1669.15,1608.9076,1271.7766,1282.6452,1047.9784,520.6629,1824.1234,6334.9565,1345.7483,587.7631,600,3117
8,23.4,0,4,52,0,10,5,547.56,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4554.7594,3192.4364,1782.595,1641.359,1320.9314,1237.0672,1027.9128,505.8114,2002.4697,6566.8745,1434.0292,558.3011,677,3585
20,22.5,0,4.8,52,0,10,24,506.25,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4578.6794,3571.1916,2072.7036,1795.6639,1339.8102,1130.286,1025.2521,497.3772,2042.2219,7131.3729,1565.6079,586.5828,959,4360
13,21.5,0,4.8,53,0,8,19.5,462.25,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4766.6257,3839.3244,2130.329,1760.0598,1299.6483,1183.577,982.2812,455.916,1956.9333,7277.7679,1562.2484,575.6616,809,2869
12,20.6,0,5.2,53,0,9,8,424.36,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4713.3623,3988.2074,2161.9445,1744.1118,1331.5357,1148.2753,995.2619,477.8368,1967.5598,7373.2024,1500.8587,614.64,617,2863
10,19.8,0,5.9,58,0,10,9,392.04,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4691.8392,3996.8645,2224.8682,1644.0164,1187.3904,1045.8877,960.4667,465.7778,1808.1102,7239.8055,1443.1272,596.372,601,2806
3,19.3,0,3.9,60,0,9,13,372.49,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4548.9474,4051.2301,2135.6003,1675.6528,1148.7301,951.6455,883.2971,428.5602,1589.9056,7230.1755,1366.0808,593.8563,596,2616
