"y","m20","bus_passenger","past_rent","temp","f15","sub_passenger","m35","wet","sunny","f20","m25","most_use","m50","f50","m0","m40","f45","m30","m5","f65","f0","f25","f60","m45","f70","f35","f40","f30","m55","f55","wind","m65","m60","m70","dust","cloud","X18_19","rain","semester","X17_18","X22_23","X7_8","X21_22","X23_24"
0,2761.1498,65,2,0.7,605.8332,1,1298.8684,81,0,5007.5642,3449.8626,21016.0488,766.7922,711.7672,426.6739,884.8557,775.1001,1765.9561,444.4648,512.173,332.3311,3637.2328,641.0496,963.4141,1212.3185,1207.9439,698.8754,1887.471,709.9803,662.4176,1.6,418.9969,524.4742,782.3677,30,9,0,0,0,0,0,0,0,0
0,2788.5948,17,0,0.7,582.792,0,1292.2232,81,0,4980.5129,3456.5987,21061.1789,779.3861,684.1675,441.5134,872.2138,785.4322,1747.6222,428.2473,519.4533,345.1318,3665.298,638.1279,961.2036,1187.8481,1238.0208,727.4408,1892.3083,705.5771,666.8511,1.3,414.6474,523.2548,793.1148,31,9,0,0,0,0,0,0,0,0
0,2766.1461,19,0,-0.4,612.6588,0,1299.4078,77,0,4990.509,3478.9939,21083.1486,809.4018,703.6787,458.0187,890.5016,775.7705,1736.8592,439.4328,506.6489,340.5756,3660.8975,636.5435,972.9738,1209.5271,1229.7883,710.2491,1920.5468,734.9129,651.9989,2.4,417.1738,521.8646,772.5876,30,0,0,0,0,0,0,0,0,0
0,2801.692,13,0,-1.6,605.7831,0,1304.0884,78,0,5009.4618,3470.7597,21124.8989,799.5994,692.8638,450.7315,887.1485,781.8964,1753.8279,445.6092,506.116,346.8314,3645.3716,633.1964,963.7398,1197.8386,1233.1164,703.2089,1906.5811,700.7751,655.9734,2,408.4671,524.7697,795.8666,27,0,0,0,0,0,0,0,0,0
0,2779.9815,37,0,-2.2,584.2396,12,1310.1349,76,0,5006.1417,3507.3218,21114.927,795.2073,704.1759,446.1981,867.3928,788.2734,1744.4878,433.3701,492.5156,346.6203,3644.9303,630.0459,1006.9669,1176.5258,1208.7816,708.6911,1913.1474,705.018,669.6746,2.5,417.227,518.97,775.9919,40,0,0,0,0,0,0,0,0,0
0,2804.2118,73,0,-2.9,608.1986,533,1302.2315,74,0,4987.1576,3528.7522,21182.1909,823.1289,697.6113,445.893,922.3312,823.8623,1755.528,436.69,517.363,346.2872,3658.787,652.5745,1001.119,1188.0812,1209.1864,729.2817,1936.3364,727.137,664.3869,3.3,443.7448,520.1243,811.6538,30,0,0,0,0,0,0,0,0,0
0,2743.7162,165,0,-3.6,581.5113,879,1358.1896,73,0,4950.9677,3460.1136,21120.162,859.3558,718.2116,462.159,929.9184,845.7905,1757.5362,457.1604,531.4881,349.9687,3614.7621,665.3061,1011.561,1204.6782,1277.9817,756.5117,1956.8949,801.5231,691.5141,2.6,455.1808,559.0654,810.804,33,0,0,0,0,0,0,0,0,0
0,2700.5523,409,2,-4,621.6162,2390,1409.4014,76,0,4735.728,3341.18,20663.6595,952.5671,801.5529,497.5077,1006.0616,926.4106,1771.1274,489.7856,567.9657,393.2866,3485.6262,672.485,1171.3598,1270.5529,1283.4648,762.7603,1936.5794,948.0406,786.05,2.5,471.0293,608.9792,819.309,37,0,0,0,0,0,0,1,0,0
0,2567.7235,703,1,-4.6,755.4508,4454,1439.1881,75,0,4435.8508,2885.0788,19287.4005,1030.6452,911.8173,429.8143,1050.2679,1050.9343,1673.442,708.9889,569.5154,411.0521,3148.3347,761.902,1247.1875,1310.776,1373.5342,898.8889,1764.2484,923.6226,817.9676,1.9,528.4385,656.0574,862.0225,42,0,0,0,0,0,0,0,0,0
0,2525.5709,563,7,-4.3,742.958,2763,1484.9312,73,0,4089.8537,2692.5035,18381.2978,1049.6416,933.4412,476.2704,1067.1779,1169.6089,1657.2913,802.3288,623.2557,436.1389,2878.7932,771.5786,1271.5629,1362.727,1351.6933,1023.4973,1700.6607,1016.4731,901.2309,3.8,507.5462,735.4294,895.6861,41,0,0,0,0,0,0,0,0,0
0,2566.0131,339,4,-3.5,707.7921,1469,1626.0089,66,0,4018.2643,2649.8149,18520.0498,1116.5761,988.5911,564.9719,1142.6576,1149.9966,1662.6421,745.1764,602.1127,401.6917,2853.2876,805.8685,1334.0195,1389.6236,1417.7404,1124.0373,1726.2785,1080.6244,975.3952,2.8,535.5387,752.9536,882.974,43,0,0,0,0,0,0,0,0,0
0,2691.9563,308,1,-1.9,769.4529,1379,1552.6038,55,0,4008.8564,2658.0089,18683.3125,1104.4923,969.2849,565.6571,1203.1293,1169.7304,1649.5387,871.9803,563.289,450.879,2936.7126,790.0707,1308.7639,1418.5423,1472.2093,1119.5857,1713.4265,997.706,928.1541,3.2,506.5349,770.371,842.2518,42,0,0,0,0,0,0,0,0,0
1,2795.5505,370,0,-0.6,1064.8502,1599,1497.8116,45,0,4202.652,2720.6444,19009.8245,1094.7253,967.2959,433.2093,1156.5536,1216.4054,1658.6124,870.0727,586.3449,490.2858,2971.0811,808.3733,1313.2655,1323.5624,1468.1053,1054.4294,1695.3672,1018.4863,930.3996,2.5,493.4305,768.8867,896.2076,43,0,0,0,0,0,0,0,0,0
1,2844.3175,467,1,-0.5,1102.9943,1782,1506.2213,43,0,4289.9368,2704.3944,19237.3459,1142.2775,993.7276,429.6683,1171.0539,1239.7109,1656.7619,989.5104,632.3722,497.7917,3010.1518,816.125,1326.4952,1423.9683,1465.6131,1098.4005,1759.9491,1120.3341,1014.2967,2.9,518.293,794.5583,894.3292,43,0,0,0,0,0,0,0,0,0
2,2991.9275,409,2,0,1232.4237,1826,1569.0751,37,0,4528.7112,2684.0141,19667.8039,1180.6273,1053.8112,454.1507,1293.9246,1216.8104,1687.9267,937.4322,637.2655,570.3768,2990.4077,843.3569,1339.2199,1356.8135,1468.4375,1105.8834,1747.3041,1063.6873,1048.0621,3.6,491.0259,744.8914,974.4273,45,0,0,0,0,0,0,0,0,0
2,3013.6792,534,1,0.9,1546.4401,2153,1632.6032,32,0,4624.7426,2816.5996,19970.2068,1160.9242,1031.6571,486.001,1260.19,1182.3616,1684.6875,1068.2919,665.3859,602.7906,2983.4293,867.7802,1305.28,1363.4909,1473.7527,1031.82,1740.7127,982.3819,1045.2699,3.5,552.0688,755.3437,873.5649,52,0,0,0,0,0,0,0,0,0
1,3258.2331,543,1,0.7,1858.1393,2758,1582.6272,29,0,4815.212,2808.911,20222.3643,1059.9317,956.938,521.1488,1269.5939,1122.2438,1699.522,1374.2412,578.8968,633.0531,2975.8739,775.1386,1227.5617,1307.8821,1409.7165,957.4987,1672.2686,970.1476,977.017,3,562.3241,730.1684,877.7466,36,0,0,0,0,0,0,0,0,0
0,3736.9267,654,0,-0.4,2189.9791,3630,1699.7198,29,0,5033.8087,3008.4172,21420.8069,1065.7813,882.2542,470.0364,1295.1382,1026.0213,1699.5822,1558.3154,591.7059,579.4513,3154.2415,746.8165,1269.0243,1276.415,1383.1168,892.226,1704.994,951.0715,896.1653,2.8,507.3438,702.3097,886.4459,35,0,0,0,0,1,0,0,0,0
2,4175.1044,905,0,-1.7,2240.3257,4137,1909.7167,31,0,5798.6708,3700.5412,25260.1969,1078.443,941.8321,471.4909,1379.2063,1146.1821,2077.9551,1622.1074,622.002,505.1516,3973.6604,745.109,1403.997,1290.1995,1501.48,1015.6965,2123.0683,1041.3257,917.0961,2.2,478.6264,721.0145,801.7977,34,0,1,0,0,0,0,0,0,0
5,4419.1781,730,0,-2.6,2253.256,2757,1760.4638,35,0,6041.0025,3839.9021,25901.0115,1000.8044,855.3406,499.3686,1237.8793,951.9932,2093.9431,1557.8975,571.6492,537.752,4167.7493,746.7407,1246.116,1262.536,1409.6378,880.7411,2169.1348,889.6418,938.6701,0.7,497.7653,673.3507,840.2927,33,0,0,0,0,0,0,0,0,0
1,4050.6744,652,1,-2.5,1904.7227,3519,1628.7147,34,0,5777.427,3759.2817,24881.6473,989.9876,825.7104,482.9153,1114.4729,960.5351,2158.7032,1269.1329,595.7314,469.6017,4063.2589,732.5094,1224.347,1226.7881,1394.9223,849.1998,2048.6651,829.998,895.873,2.5,489.8588,637.75,790.273,26,0,0,0,0,0,0,0,0,0
0,3229.9279,824,2,-3.5,985.2175,4445,1508.3825,37,0,4976.072,3591.9289,22431.4633,891.6476,827.717,530.3913,1053.7061,915.8512,2055.1527,849.88,557.9976,415.4266,3757.592,705.2109,1122.9576,1179.2421,1346.114,816.937,1966.2933,784.0163,810.0082,0.8,463.3358,653.1591,824.7854,30,0,0,0,0,0,0,0,1,0
2,3015.9655,384,0,-4.4,818.371,1263,1373.7068,41,0,4907.8057,3559.623,21880.282,829.5264,769.299,464.2915,1036.0955,910.2341,1921.5068,555.8951,556.9318,452.6118,3695.7545,719.7761,1056.3934,1179.462,1351.0216,805.8697,2054.8981,754.1582,750.2842,1,463.4324,627.6015,825.1418,39,0,0,0,0,0,1,0,0,0
1,2741.6409,171,1,-5.1,618.6153,304,1260.9501,42,0,4923.6254,3445.6412,20946.1903,740.6995,732.9114,430.4211,894.8169,712.8872,1814.2849,493.0383,481.9518,337.0844,3633.3975,655.5735,961.1983,1189.3007,1226.3562,712.0011,1900.2941,697.7786,669.7334,1.5,410.0242,553.6753,772.3474,38,0,0,0,0,0,0,0,0,1
2,2804.8499,65,0,-5.6,638.3783,1,1231.2925,45,0,4946.6068,3471.05,21057.7735,742.1624,718.6989,463.7496,912.2503,707.5146,1816.806,485.2308,476.1428,338.3385,3617.2127,660.1451,961.5483,1182.2962,1263.7848,691.204,1906.1708,676.3594,676.7742,1.3,413.5405,522.324,781.3908,39,0,0,0,0,0,0,0,0,0
0,2803.609,17,1,-6,670.9914,0,1212.7513,48,0,4938.8003,3447.8615,21015.4538,756.5019,717.0778,482.5646,917.9087,701.5286,1798.4028,517.4785,474.5378,346.4119,3654.633,660.0677,949.3753,1207.2392,1237.7062,703.2812,1921.6897,686.2011,690.6971,1.3,414.4396,524.8788,782.5851,37,6,0,0,0,0,0,0,0,0
0,2798.212,19,0,-6.6,668.6242,0,1215.3463,49,0,4936.599,3435.3492,21070.5018,766.1009,721.3048,475.468,909.1889,695.8045,1784.7372,493.4241,484.7861,349.0026,3691.7005,644.3496,958.5225,1200.7445,1258.0358,699.9549,1950.5218,687.2364,676.8048,2.2,409.597,501.0067,781.3408,35,0,0,0,0,0,0,0,0,0
0,2839.5731,13,0,-7,678.6348,0,1226.9726,52,0,4943.5125,3440.3751,21109.2023,742.4207,709.6823,499.4808,909.9922,704.1617,1750.2316,500.7314,469.9149,370.6127,3698.9595,642.6093,960.3698,1217.0649,1273.593,709.6838,1935.9849,688.3981,680.5889,1,398.82,515.8853,776.3321,36,0,0,0,0,0,0,0,0,0
0,2820.9895,37,0,-7.2,670.3431,12,1211.9458,52,0,4987.5214,3451.7501,21136.6721,733.7693,717.0835,491.2428,928.8003,711.3062,1744.212,499.6189,455.1418,381.632,3705.7365,650.1219,974.0201,1200.6546,1268.6953,717.9554,1945.8215,712.1095,699.9952,1.9,407.5604,524.7709,777.9506,42,0,0,0,0,0,0,0,0,0
0,2842.5515,73,0,-7.3,666.1173,533,1239.7007,54,0,4976.4909,3478.0602,21279.6839,723.1921,725.108,489.5298,934.6902,730.8193,1763.6548,481.4079,481.4927,404.7311,3738.8821,656.8425,999.5204,1206.3331,1260.0986,718.1476,1980.2451,711.5819,699.1136,1.8,413.3529,521.3198,792.1598,35,0,0,0,0,0,0,0,0,0
0,2825.7755,165,0,-7.6,646.3455,879,1245.02,55,0,4927.9203,3449.5003,21158.1603,794.6455,743.6827,456.4535,922.2871,713.6146,1765.5455,500.7994,516.3436,364.1278,3706.9504,689.5152,990.0505,1191.4505,1289.5483,759.3347,1947.9,791.3077,729.8877,2.4,425.3057,530.958,812.1216,40,6,0,0,0,0,0,0,0,0
0,2786.3893,409,0,-7.7,652.1441,2390,1409.0259,57,0,4822.5069,3343.4782,20904.1557,923.3035,832.0302,426.4479,1060.4327,811.2247,1778.6537,457.4312,504.9579,424.6022,3566.3979,709.0737,1145.8054,1234.1795,1297.6226,809.3612,1900.0812,825.7137,840.5197,2.3,446.152,590.1475,799.4512,41,7,0,0,0,0,0,1,0,0
1,2577.6412,703,1,-7.5,690.2456,4454,1373.2947,58,0,4545.3299,2930.9373,19415.2747,1067.3595,924.6223,402.2292,1070.84,884.67,1620.1198,596.2558,530.0965,450.2952,3203.5405,763.5693,1093.0194,1270.5417,1336.2544,885.6897,1828.1569,885.5022,894.4149,2.6,503.9147,690.2943,850.2804,44,7,0,0,0,0,0,0,0,0
0,2504.3141,563,4,-6.4,696.807,2763,1338.0577,56,0,4190.6382,2718.9466,18301.0504,1124.7572,961.8928,445.0286,1089.6847,951.2107,1555.5334,676.0576,565.6465,513.298,2922.5586,786.12,1250.0208,1372.3668,1361.8976,960.1705,1709.1042,987.0627,932.4923,0.9,546.9377,713.9206,920.0955,31,7,0,0,0,0,0,0,0,0
2,2575.883,339,3,-4.4,821.3495,1469,1448.5316,50,0,4145.0578,2741.5037,18494.5864,1068.1668,976.2988,435.2444,1170.7645,1056.0268,1564.3917,755.8631,584.6982,480.8359,2833.1156,826.4779,1269.4163,1388.2712,1465.8649,1052.7098,1720.2381,1022.4542,980.5778,1.3,544.8752,719.9369,909.8634,44,8,0,0,0,0,0,0,0,0
0,2610.7795,308,3,-2.4,910.7332,1379,1439.6284,46,0,4107.8265,2697.6369,18460.2996,1056.1659,965.6046,516.8689,1259.185,1092.4421,1592.4525,883.0221,623.0919,517.5629,2958.7394,823.1101,1204.6195,1364.9849,1435.3185,1133.1315,1617.9179,1017.8358,1006.2098,1.5,507.085,710.4745,936.9902,46,10,0,0,0,0,0,0,0,0
1,2861.982,370,1,-0.6,980.6779,1599,1483.1251,41,0,4277.7087,2742.3477,19073.443,1056.7712,998.6057,432.2067,1198.9597,1059.2734,1603.4921,757.1266,619.2322,488.8472,2968.0072,789.9385,1232.9358,1234.861,1453.2256,1089.3076,1683.5546,940.0276,937.6466,2.3,503.3555,749.1417,978.1981,54,10,0,0,0,0,0,0,0,0
1,2921.7887,467,7,0.5,1147.1794,1782,1521.8152,37,0,4358.3839,2726.1302,19241.7866,1169.2213,1010.9872,467.2198,1196.0328,1086.3815,1671.4248,937.2301,611.5315,632.8631,2865.9786,817.3868,1328.1765,1238.3729,1521.5787,1126.269,1654.6865,1029.7398,990.2168,2,516.0204,743.1703,950.5563,52,10,0,0,0,0,0,0,0,0
2,3029.5296,409,0,1.3,1354.9482,1826,1510.499,35,1,4520.3603,2752.27,19699.0519,1130.985,1033.8839,523.4519,1243.6034,1130.2733,1728.0743,1004.7249,619.8731,580.2782,2883.6704,818.6951,1314.2073,1251.788,1522.5026,1152.9498,1752.1457,1001.8198,1006.2126,2.3,552.1517,734.7522,961.8978,51,10,0,0,0,0,0,0,0,0
2,3088.8297,534,2,1.7,1536.2369,2153,1541.0543,36,1,4615.5504,2861.2712,20080.3132,1054.2821,996.866,523.4234,1241.8475,1088.9487,1729.8699,1200.7496,610.056,574.8059,2964.5801,810.0181,1290.724,1327.7908,1544.8454,1094.2499,1734.3122,928.5539,1004.2336,1.5,537.0426,703.9489,944.3051,49,10,0,0,0,0,0,0,0,0
1,3218.7427,543,2,1.8,1802.8236,2758,1560.9858,36,1,4898.5381,2938.594,20385.7997,1026.7982,973.3887,462.081,1209.665,1060.5371,1712.6398,1370.8304,577.2199,541.2881,2991.8163,774.7603,1226.5677,1277.2771,1415.5244,1039.0558,1648.9586,976.748,959.1355,1.3,531.5554,680.9115,925.7484,49,10,0,0,0,0,0,0,0,0
3,3592.0114,654,1,1.4,2114.3699,3630,1602.4372,38,1,5166.1776,3081.7565,21548.7512,1006.8772,932.8818,517.6759,1202.3741,996.8984,1729.9652,1708.9523,583.7802,504.9309,3189.9537,746.9095,1240.6573,1270.6503,1433.8211,1004.9255,1752.6285,985.0915,919.3602,1.2,478.1139,680.438,905.2865,50,10,0,0,0,1,0,0,0,0
3,4045.7786,905,2,0.7,2328.6729,4137,1690.9901,42,0,5840.3126,3632.8523,25124.6035,978.198,1012.0697,476.6288,1216.5459,1061.4715,2067.4543,1878.2507,610.5533,458.4481,4007.6916,752.8192,1284.3955,1235.673,1632.7299,1065.8853,2206.7941,974.52,971.0346,2,505.533,688.5434,915.633,73,10,1,0,0,0,0,0,0,0
2,4130.0855,730,2,0.1,2301.9008,2757,1632.2916,42,0,6094.8715,3848.3147,25700.2038,924.0806,946.7451,473.301,1131.2558,1052.2321,2101.4152,1799.2747,603.7624,434.1231,4106.3751,704.3916,1211.9287,1231.2718,1648.1679,980.8542,2138.6823,918.758,850.6365,1.3,471.6176,675.8487,882.3974,82,10,0,0,0,0,0,0,0,0
1,3839.492,652,2,-0.6,1942.693,3519,1521.6794,44,0,5873.572,3763.9719,24708.7611,911.6234,908.1559,486.9643,1146.0455,1062.8854,2034.7251,1485.5817,615.0753,461.3982,4059.1331,744.3104,1176.7038,1247.5894,1540.7638,941.1628,2075.4238,907.1108,830.883,1.6,487.8744,588.2312,882.0477,78,9,0,0,0,0,0,0,0,0
3,3155.8753,824,1,-1,1128.991,4445,1523.1841,46,0,5143.4073,3534.1431,22566.0924,924.0112,875.9373,492.7192,1114.4628,931.2939,1944.6477,842.9634,600.2293,455.1051,3809.9785,747.4844,1173.1242,1226.8523,1419.2462,923.382,2035.6102,870.0983,838.5855,2,460.746,600.2506,892.3545,68,8,0,0,0,0,0,0,1,0
1,2888.0512,384,1,-1.3,800.6874,1263,1353.0831,46,0,4978.618,3534.5626,21717.0983,832.5151,828.5044,467.948,1043.1623,851.1446,1871.5158,617.4476,585.3484,460.7364,3749.5508,718.5013,1098.9758,1162.5476,1356.5203,881.9749,1985.1965,810.0104,769.7463,2.2,428.6366,568.3649,881.1481,67,7,0,0,0,0,1,0,0,0
0,2725.8432,171,2,-1.9,657.2524,304,1312.6947,48,0,4996.1149,3505.2319,21122.4254,738.7464,726.2676,486.8413,911.5343,733.4287,1805.2209,485.1722,525.774,311.6862,3681.0111,624.9407,1001.2015,1168.7657,1222.6284,731.6472,1873.6803,734.4792,711.664,1.2,426.4844,551.5991,812.207,69,8,0,0,0,0,0,0,0,1
0,2765.4938,71,2,-2.5,677.9427,0,1281.6702,53,0,5039.1197,3497.8968,21220.5403,736.2446,728.9382,458.345,883.1899,724.9956,1809.4288,495.0426,505.4817,327.3134,3692.5747,639.6066,1013.7634,1133.0606,1235.1833,725.8642,1899.173,741.1644,692.9651,1.7,442.0276,526.3638,796.1369,66,7,0,0,0,0,0,0,0,0
0,2786.1166,23,0,-3.1,694.4675,0,1269.0922,53,0,5004.5189,3499.6137,21218.9115,718.045,740.8782,477.0877,868.5323,728.1194,1830.4885,476.8808,504.6834,340.2212,3684.6999,632.9334,1013.8123,1130.471,1239.2033,714.7589,1905.1784,713.5802,681.3852,1.5,422.3068,521.766,780.6793,70,0,0,0,0,0,0,0,0,0
0,2818.2734,17,0,-3.7,708.0799,0,1245.3405,55,0,5008.0168,3534.4788,21246.388,748.7977,720.3157,418.0031,875.802,719.3336,1811.3189,513.6014,511.5867,317.2813,3680.4839,645.6399,983.5934,1164.3847,1228.5692,720.518,1919.9065,721.393,680.7326,0.9,439.6261,516.9671,773.2306,71,0,0,0,0,0,0,0,0,0
0,2778.3579,21,0,-4.5,714.7073,0,1225.0948,59,0,4966.1025,3545.7381,21215.9413,736.15,705.6134,419.6764,876.4111,707.9885,1821.6173,515.5136,518.6519,330.15,3711.7306,660.754,1003.4115,1155.9727,1239.2938,714.0227,1928.0063,716.1862,672.359,1.6,447.5487,519.2479,763.1355,60,0,0,0,0,0,0,0,0,0
0,2780.5806,36,0,-4.8,703.6267,7,1234.8361,62,0,5015.1474,3545.0453,21296.1261,737.8118,713.8558,422.1544,865.3585,680.0894,1821.7793,501.3521,491.9447,336.2309,3741.9028,652.4215,998.7819,1179.1844,1240.7358,707.7436,1916.0988,719.3895,700.7122,2.1,430.2526,514.7797,789.372,59,0,0,0,0,0,0,0,0,0
0,2767.0336,79,0,-4.6,712.9253,549,1215.4999,62,0,5054.0981,3509.9574,21256.4469,746.7405,738.4226,443.4311,895.7122,717.04,1812.68,474.9079,520.7774,339.4033,3712.881,634.9939,1008.8125,1194.9703,1261.5443,716.611,1922.7526,758.696,700.029,2.8,453.3727,520.5682,834.819,58,0,0,0,0,0,0,0,0,0
0,2765.6896,190,0,-5.4,698.6146,840,1265.0238,60,0,5032.8659,3477.111,21273.8544,759.8974,738.4536,426.0456,910.1391,731.6237,1838.6591,480.9182,533.0984,334.1769,3704.9738,665.6662,1026.215,1190.9673,1286.6959,758.5705,1902.8353,801.0049,704.4742,2.2,415.8532,557.2018,829.4821,57,0,0,0,0,0,0,0,0,0
0,2712.3928,382,0,-5.5,690.8519,2408,1350.7484,60,0,4911.043,3349.1429,21037.5839,866.0032,768.5667,433.8309,1114.3119,789.0511,1850.4013,477.8777,551.6661,399.6969,3621.1591,703.2221,1094.459,1197.7868,1334.6531,828.1219,1908.0433,895.3446,821.6775,1.5,469.4233,614.6091,848.9536,57,0,0,0,0,0,0,1,0,0
0,2510.2592,798,0,-5.9,692.9302,4521,1443.8821,62,0,4577.0961,2965.945,19495.1203,966.3935,911.872,434.9017,1056.3386,905.0192,1708.304,529.3628,584.2306,378.0776,3240.4111,746.6684,1205.135,1380.4266,1311.672,932.0352,1737.5508,982.1754,860.2866,2.5,475.536,667.8144,830.0255,62,0,0,0,0,0,0,0,0,0
1,2491.2461,535,1,-5.1,852.1718,2779,1442.563,62,0,4154.1002,2707.7563,18210.7655,1054.5811,950.1574,429.1649,1179.7429,1037.6785,1618.895,729.1295,608.15,362.3099,2870.9255,769.8042,1343.5304,1451.9185,1286.8968,980.0643,1638.3826,926.4729,988.9927,2.3,526.9562,728.4245,853.937,67,0,0,0,0,0,0,0,0,0
0,2490.9356,383,1,-3,898.2249,1542,1469.5658,53,0,4060.0781,2676.2793,18039.098,1093.3679,933.4435,444.5838,1182.1001,1089.7515,1528.1069,804.439,617.7173,405.5688,2875.7551,790.2159,1315.2247,1390.8253,1331.1931,1061.6199,1607.1841,1092.3515,962.7143,2,546.0655,759.5426,924.8026,62,0,0,0,0,0,0,0,0,0
2,2506.3805,321,1,-1.1,967.8594,1360,1455.9611,41,0,4105.3856,2675.3376,18345.8244,1042.8067,963.9306,484.4217,1166.1954,1086.4054,1593.5672,849.8831,615.4118,492.251,2923.9935,787.3777,1253.2676,1357.3101,1413.5717,1097.5142,1671.6272,1048.5879,989.263,2.7,500.0299,729.1875,837.6758,52,0,0,0,0,0,0,0,0,0
0,2629.1948,378,3,0.3,1095.7959,1634,1487.4814,35,0,4231.7063,2734.7321,18753.9812,1041.5243,950.0097,456.497,1153.743,1139.3816,1620.3242,733.1055,640.4325,589.6873,2888.7594,810.9914,1267.8483,1392.7596,1420.2365,1125.6536,1741.5465,1084.259,982.0331,3.4,480.4861,735.0112,928.5626,58,0,0,0,0,0,0,0,0,0
0,2803.6428,473,1,1.7,1286.7591,1901,1491.6646,33,1,4400.8707,2742.9254,19181.6827,1091.2253,972.8018,477.161,1167.8932,1117.7551,1631.5152,777.0189,685.8402,651.9014,2940.9951,780.7081,1278.4626,1310.6514,1465.8026,1147.7357,1704.2663,1148.392,1007.8737,4.2,496.6182,763.659,943.9138,53,0,0,0,0,0,0,0,0,0
3,2948.9347,507,0,2.8,1562.5994,1856,1595.6954,31,1,4588.4278,2735.4908,19583.641,1141.7671,1039.1849,540.113,1218.2919,1152.1156,1639.3873,927.6003,675.4948,696.3489,2929.4599,802.4767,1348.6224,1335.756,1441.1287,1131.1083,1705.1164,1085.1446,950.2714,4.2,509.4384,754.8811,958.0808,59,0,0,0,0,0,0,0,0,0
2,3110.9762,513,1,2.8,1709.2088,2286,1579.6087,31,1,4653.4628,2829.0337,19928.6609,1077.7064,1002.07,559.5933,1203.0604,1105.1518,1717.7176,1058.8059,646.3314,632.4625,2948.0913,771.9594,1323.6466,1381.4521,1340.4747,1085.9842,1749.2959,1116.6357,993.8487,2.6,491.9404,764.9445,919.131,67,0,0,0,0,0,0,0,0,0
0,3306.7045,555,2,3.1,2001.143,2830,1534.2658,31,1,4895.5607,2910.6127,20282.966,1080.6341,1032.0568,595.5164,1170.4626,1086.183,1731.0035,1386.7166,620.9333,599.5385,2930.3581,772.0241,1254.171,1245.2536,1330.4894,1051.2128,1643.9713,1016.6768,910.2923,1.6,489.8572,734.6416,890.8632,49,0,0,0,0,0,0,0,0,0
2,3729.0274,647,1,2,2248.4339,3608,1627.733,33,1,5185.5534,3020.0523,21500.5029,1072.8606,988.0769,536.4125,1212.9772,1038.2229,1780.3294,1688.565,591.2743,609.2916,3113.5551,729.1137,1323.9564,1243.5413,1347.7172,1005.8055,1696.5351,992.8577,922.8827,2.2,540.4582,714.9201,847.6854,49,0,0,0,0,1,0,0,0,0
2,4266.5776,883,2,0.7,2386.5336,4116,1815.3616,35,0,5945.3535,3563.6936,25315.7326,1110.6809,1023.379,593.0981,1315.4336,1177.3614,2104.0734,1790.7025,612.8807,499.506,3963.6664,760.8493,1401.9515,1270.7547,1525.5951,1102.9692,2131.4114,971.3395,928.8627,2.2,473.8679,747.0125,939.1772,52,0,1,0,0,0,0,0,0,0
2,4410.9092,756,3,0,2314.445,2681,1747.9277,37,0,6224.9751,3689.5483,25838.2931,1009.3917,895.0218,601.3408,1263.136,1108.9954,2108.0514,1749.0644,572.4298,460.82,4046.367,737.5225,1343.4769,1311.325,1429.8093,1031.8433,2180.7051,875.3681,878.7137,3.2,451.1185,725.1271,884.0594,49,0,0,0,0,0,0,0,0,0
4,4116.3687,656,2,-1.2,1949.2074,3691,1591.6307,41,0,6022.0874,3702.9572,25124.1135,920.4722,883.4666,498.4951,1178.7441,940.6335,2118.4013,1533.1807,597.1872,404.2532,4051.5313,678.8321,1277.0801,1223.8172,1390.1517,910.5866,2130.9852,836.1002,847.9577,1.8,433.4512,652.4343,873.7326,51,0,0,0,0,0,0,0,0,0
1,3355.4986,860,0,-1.9,980.5884,4890,1544.932,43,0,5049.4117,3515.735,22483.2178,874.3986,848.9077,561.0235,1119.3807,901.7213,1892.0549,795.5882,582.9558,455.9447,3781.2139,678.3691,1207.8859,1256.3818,1313.4913,869.2397,2030.8804,804.3689,806.8394,1.8,431.0549,638.713,798.6571,47,0,0,0,0,0,0,0,1,0
2,3031.42,439,4,-2.7,747.4716,1353,1463.4172,47,0,5022.2071,3450.0394,21897.0225,806.0625,797.6767,540.4417,1023.9591,883.0656,1856.3923,689.925,580.1228,420.7115,3739.4259,683.9038,1109.8532,1200.983,1298.1265,869.694,2035.9941,797.3206,751.8318,1.7,426.0062,615.3066,826.224,62,0,0,0,0,0,1,0,0,0
0,2763.1811,172,1,-3.4,680.381,330,1313.0372,50,0,5085.3867,3530.7779,21229.2778,737.0367,728.083,449.0944,932.8175,725.3803,1797.3658,499.9078,521.431,338.9321,3675.0727,646.7358,1061.3546,1163.6158,1179.1525,770.5275,1885.3039,685.4949,690.0191,1.6,413.9627,566.6822,774.4869,66,0,0,0,0,0,0,0,0,1
0,2769.9698,82,2,-4.2,663.6361,0,1304.0931,52,0,5070.0387,3526.5295,21264.002,716.9923,717.8279,465.6439,900.4401,746.3827,1789.4639,499.8851,524.1968,316.2951,3652.2394,627.0878,1070.9973,1142.7692,1219.7126,786.05,1931.955,688.5591,675.9472,1.3,393.1114,544.2668,749.9617,70,0,0,0,0,0,0,0,0,0
0,2775.9512,21,0,-4.5,665.25,0,1260.1155,54,0,5067.387,3554.3337,21245.0846,743.5398,710.4544,479.7673,915.8945,738.2892,1810.2923,480.7031,519.8637,333.5431,3669.5737,624.6749,1043.3499,1135.6772,1178.4694,768.3348,1928.9618,691.2845,669.8262,0.9,394.6711,518.4933,775.5116,64,0,0,0,0,0,0,0,0,0
