"y","station_dist","station_type","rain","wet","snow","cloud","temp.sqr","sunny","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m10","m30","m35","m45","m55","m65","m70","f20","f25","f35","f60","f70","bus_passenger","sub_passenger"
2,37,0,0,74,0,0,156.25,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.094,2058.4524,1363.7584,984.4036,762.9007,395.8853,746.8339,6449.544,4083.2001,1269.8858,606.0537,1200.3659,115,0
3,51,0,0,84,0,10,712.89,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,222.9778,1698.2055,1579.6546,1286.0094,999.5654,493.4197,894.5537,5118.0363,3192.4773,1378.7958,828.8324,1362.6565,619,2942
8,17,1,0,55,0,7,184.96,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,227.7298,1637.093,1439.7567,1247.6871,1103.7251,488.5119,894.0187,6534.2614,3141.8401,1336.2413,862.4378,1334.4425,514,2328
1,83,0,0,37,0,10,0.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,237.7633,1829.2528,1582.0333,1199.9794,1048.8256,532.4897,1007.7286,5210.5598,3253.5608,1277.5881,730.6409,1269.9778,644,3319
0,554,0,0,49,0,1,384.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,342.042,1986.9029,1739.1695,1146.8901,799.2473,412.7519,834.213,5538.2357,3821.0861,1587.3471,694.4803,1277.7794,549,2987
1,17,1,0,73,0,0,161.29,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.1025,2289.8345,1486.2583,996.0008,753.7248,363.9193,772.3975,6809.1377,4466.3674,1284.8113,587.3523,1128.2791,552,4
11,128,0,0,55,0,2,488.41,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,236.1416,2320.6559,1714.5925,1243.4893,987.8197,498.2216,951.7741,7287.8986,4546.8864,1480.2515,763.3091,1345.5823,652,3126
2,51,0,0,37,0,1,640.09,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,292.2115,1610.6091,1490.7202,1315.8123,1088.3158,503.0612,888.4873,6479.5559,3178.9336,1460.2085,775.4632,1260.6099,567,0
1,611,0,0,62,0,7,14.44,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.2022,1965.9697,1429.9769,1012.252,780.3564,370.6726,801.8186,6692.6927,4264.7673,1340.1211,624.6705,1207.1425,34,0
0,232,0,2.9,96,0,10,650.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,265.805,1755.6057,1588.7767,1210.2535,1008.7293,481.9312,966.7848,4730.0271,3086.6451,1334.2872,754.0273,1369.5022,437,0
0,17,1,0,51,0,8,0.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.6654,1816.4807,1214.6898,953.5406,694.3508,384.1292,798.7697,4925.6825,3639.8678,1208.1478,627.5516,1152.0054,45,250
3,611,0,0,94,0,10,625,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.9211,1826.003,1448.2031,1211.328,831.566,397.6718,828.2622,5277.5254,3754.4149,1334.9709,699.3409,1308.9673,509,2777
3,611,0,0,82,0,8,30.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,224.6448,1866.4271,1416.4492,1197.1434,913.5889,482.3032,883.2253,4999.1883,3572.865,1305.3029,746.7469,1347.1154,816,3742
7,83,0,0,75,0,8,882.09,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,235.1823,2183.66,1755.6147,1217.3515,965.6558,461.2747,900.7123,6467.5989,4284.4668,1563.75,791.9157,1302.8539,918,3167
0,116,1,0,72,0,0,84.64,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.62,1859.5883,1308.8947,956.5364,746.4881,394.9283,858.9015,5460.0731,3693.6986,1275.8921,552.7061,1128.8623,25,0
4,232,0,0,51,0,4,1115.56,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,303.0421,2146.3437,1749.0269,1183.553,788.0434,491.7476,846.2487,5357.0034,3856.614,1426.0874,802.3601,1357.6682,652,2694
3,611,0,0,85,0,0,193.21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,220.1575,2362.4155,1721.6131,1391.1997,981.3704,468.3037,876.0383,10793.565,4770.838,1599.0603,815.4868,1445.661,653,3082
2,51,0,0,50,0,8,650.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,271.435,1603.8448,1622.9211,1338.6565,1002.943,502.8444,937.5523,6192.6055,3327.4708,1441.818,817.7152,1487.1762,554,2500
0,546,0,0,76,0,0,79.21,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.6035,1916.2436,1381.8747,1130.9756,776.1488,358.4064,771.7034,6375.3269,4127.5031,1352.9906,588.4623,1251.7934,73,0
0,113,0,0,51,1.4,0,90.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,249.1792,2229.4594,1645.7912,1085.5446,823.4288,438.499,817.5231,6846.5966,4602.8389,1473.8883,642.7011,1213.0465,0,0
0,611,0,0,93,0,7,538.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.4165,2135.7014,1400.5028,961.3319,777.1398,416.852,700.2172,5825.0776,4068.0219,1311.8882,635.9867,1168.1361,48,0
1,51,0,0,88,0,0,243.36,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.1302,1887.7175,1290.5347,1026.7387,809.9907,398.6691,857.7632,6247.1018,3996.3477,1448.0579,602.5873,1224.3982,105,739
2,611,0,0,70,0,10,973.44,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,281.4584,1835.0161,1427.2768,1149.4462,980.1943,450.0355,884.17,5067.6733,3211.351,1446.0487,757.6117,1320.8744,701,3401
0,554,0,0,60,0,0,0.36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.751,1884.1558,1235.5555,964.5702,744.5283,385.3327,794.2662,5227.0438,3536.0451,1165.303,612.309,1176.4329,46,209
7,116,1,0,75,0,1,388.09,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.0219,1871.5625,1342.7238,1024.5411,821.0166,415.7668,789.6749,6248.7809,3895.7217,1204.7213,651.8275,1101.1301,136,0
4,554,0,0,31,0,1,876.16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,254.3372,1689.4724,1629.0225,1455.9698,1113.9091,577.6617,1070.9799,6272.5519,3147.7454,1402.3725,812.6597,1423.2994,473,2199
4,116,1,0,88,0,0,404.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.1493,1947.9887,1334.7359,1052.1367,837.2541,359.5164,807.8524,5733.6856,3966.7118,1281.4975,694.2919,1275.0738,242,955
0,232,0,0,82,0,6,640.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.3843,1949.2516,1429.2064,991.5764,780.5469,401.879,773.5615,5738.4412,4111.5294,1297.7344,620.4195,1181.6717,55,0
0,232,0,0,81,0.5,9,4.84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.4201,1655.5987,1199.5701,907.0188,734.231,438.3799,754.8039,4174.7932,2932.8963,1086.8994,629.731,1183.6856,85,416
5,37,0,0,62,0,0,174.24,1,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,282.1686,1669.7015,1452.3454,1336.3241,1096.1858,454.4398,922.2877,6499.0693,3107.4054,1475.9407,783.4059,1452.294,425,1786
1,554,0,0,64,0,10,552.25,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,244.5869,1697.904,1584.3758,1358.9763,1042.8864,563.3513,849.6885,5887.6438,3217.5953,1554.7659,763.5936,1247.8077,553,2905
0,554,0,0,89,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.5515,1910.8681,1191.7691,1001.6389,723.6205,425.155,864.4033,5245.6588,3752.1761,1218.9864,666.7221,1284.8339,153,802
0,113,0,0,56,0,1,600.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,260.5048,1667.0528,1366.4072,1348.6421,1131.7963,518.52,974.4463,5756.1791,3036.3943,1444.0136,720.72,1218.7143,467,2032
1,611,0,0,95,0,10,676,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.344,2002.808,1327.0972,996.2182,794.8355,428.2082,769.1877,5696.4798,3873.977,1294.5716,630.4089,1265.9818,45,8
1,554,0,0,87,0,5,289,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.9303,1876.4173,1490.9232,1185.3353,897.1425,451.3055,829.3726,5802.6629,3811.6677,1379.7228,652.6194,1192.3822,516,2797
14,232,0,0,67,0,8,338.56,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,223.6386,1638.3161,1416.4866,1289.427,1046.4905,490.0062,1083.8222,6512.2555,3070.9848,1413.5162,877.1083,1420.4571,503,2248
1,232,0,0,63,0,3,361,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.2953,1891.4989,1417.9044,1010.1211,763.1854,407.3121,768.4821,6580.0518,4139.5024,1301.5633,675.6888,1359.958,26,0
3,37,0,1.6,88,0,10,64,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,197.5606,2230.1836,1719.392,1162.0287,907.2882,457.1798,880.5477,7302.0897,4485.6163,1465.8924,714.8493,1238.696,729,3156
2,546,0,0,29,0,0,384.16,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,256.3755,1747.1902,1630.6665,1362.6795,922.2341,516.4376,982.4028,5506.6933,3184.5838,1430.6556,770.0784,1371.0797,609,2557
2,546,0,0,54,0,4,1017.61,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,294.5173,2009.4328,1468.3342,991.5652,744.9294,451.7816,736.239,4644.7064,3595.4615,1371.8347,744.2894,1298.2526,287,1308
2,113,0,0,70,0,10,676,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,244.8835,1801.7513,1691.3436,1296.9976,1038.0499,525.2028,840.9228,6558.2273,3362.5163,1513.1995,785.8956,1225.4138,566,2903
5,51,0,0,59,0,1,408.04,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,333.5632,1510.7869,1535.7577,1384.799,1054.0343,479.0532,886.8169,5882.5236,3071.4056,1419.0822,817.5313,1416.102,398,1905
9,128,0,0,72,0,10,707.56,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,209.9599,2134.6093,1757.0632,1256.2552,944.7145,481.2003,831.4988,6509.4874,4131.4495,1524.1274,731.7252,1337.7005,782,2771
0,17,1,5.8,99,0,10,595.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.3693,1976.7813,1442.4043,1008.1617,729.7416,386.3084,791.0924,5869.5556,4040.7657,1317.1423,648.0274,1217.8616,160,1
2,128,0,0,48,1.7,3,17.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,232.6016,1924.8559,1683.8728,1369.1024,1090.8643,530.317,946.4896,6437.5803,3543.673,1629.5918,805.4713,1251.342,825,4581
3,546,0,0,81,0,10,676,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,306.9052,1582.6813,1377.1623,1293.2476,919.1945,501.425,876.2848,4817.8702,2995.1094,1440.9154,795.9852,1480.3732,365,1634
0,83,0,0,89,0,7,171.61,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.4329,1904.0725,1385.5296,1020.8135,811.388,399.4198,793.3686,6122.5138,3880.8706,1347.7511,631.7969,1319.1486,180,775
0,113,0,0,60,0,0,51.84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.6725,1997.0553,1399.5234,1074.7362,731.7259,406.5035,802.0201,6691.5527,4191.4754,1303.3383,664.4725,1183.9807,150,249
0,113,0,0,55,0,0,176.89,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.0628,1780.2268,1372.0722,931.8477,761.4115,391.081,914.6431,5604.7306,3573.2668,1296.2782,650.8898,1136.6188,51,275
3,37,0,0,58,0,0,262.44,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.9944,1870.4546,1299.1277,1043.3274,777.1694,428.7872,834.5955,6353.1244,4137.6407,1361.285,662.3178,1240.8061,137,0
4,128,0,0,35,0,2,985.96,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,324.7821,2060.339,1811.7756,1194.9551,935.9187,516.2819,872.9548,6095.0801,4177.7398,1545.277,772.3943,1246.7986,581,2798
7,37,0,0,32,0,7,114.49,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,263.5374,2164.0193,1770.8555,1161.7032,916.5245,492.3565,924.7833,7186.7243,4281.6296,1441.8878,753.103,1320.3738,627,2928
0,554,0,0,83,0,7,620.01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.5743,1900.639,1391.0762,974.6325,790.3249,388.0795,747.6729,5609.6595,4136.2344,1329.9599,585.7002,1204.6248,43,0
8,83,0,0,34,0,0,86.49,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,233.2994,2291.8618,1826.1945,1256.9771,932.1363,485.1973,931.7429,7165.4896,4374.158,1372.4935,715.2458,1262.1188,553,2578
5,116,1,0,72,0,8,829.44,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,301.404,1874.0227,1521.1204,1115.4198,846.1666,437.7358,808.4435,4908.1844,3486.8884,1477.3168,681.4385,1207.7237,523,2623
2,83,0,0,31,0,2,213.16,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,224.0845,1780.5982,1614.3632,1203.6086,972.7921,527.2962,920.0007,5420.456,3261.8896,1422.2569,802.6964,1253.2057,547,2367
0,113,0,0,88,0.4,10,0.04,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.9697,1900.5381,1358.454,1057.3073,790.5064,414.9734,809.497,5866.7361,3950.9835,1314.8653,602.0563,1205.8705,188,858
0,113,0,0,77,0,10,767.29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.0429,1903.8607,1454.6393,959.6208,764.5632,428.123,861.4057,5738.0062,3988.1367,1310.6798,659.0293,1234.0582,196,314
1,546,0,0,57,0,7,77.44,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,242.3817,2210.5058,1791.4919,1313.211,993.0251,503.5046,905.5253,7465.3913,4620.8688,1579.7363,711.4431,1275.6452,728,3088
0,232,0,0,83,0,0,16,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.7296,1815.413,1286.1303,941.0541,766.1816,448.4993,823.8626,5432.5784,3660.7568,1268.8835,602.595,1295.7172,169,843
1,83,0,0.6,97,0,10,670.81,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.4752,1634.976,1355.7332,1109.3917,1035.2393,521.0333,894.2487,4645.3602,3011.6645,1301.3834,783.9677,1430.1828,595,2738
1,51,0,0,46,0,0,65.61,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170.4568,2037.1735,1429.1713,1147.4289,786.8118,391.0702,805.617,6593.6762,4068.2785,1407.7588,628.0248,1142.7975,327,1176
5,128,0,0,83,0,8,136.89,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,310.9877,2570.731,1759.0235,1189.5707,855.7888,511.6372,897.2653,8908.0457,5493.5672,1449.6706,660.9837,1244.7762,586,4595
4,232,0,0,90,0,9,320.41,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9835,1948.3776,1397.125,1160.3886,842.0362,476.1784,846.6646,6248.619,3891.9411,1421.6822,714.8519,1250.716,493,2722
9,37,0,0,62,0,1,338.56,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.942,2035.4612,1396.4634,1046.4597,797.7508,428.4627,855.4746,6529.5402,4123.6716,1318.3383,624.0765,1098.272,388,1
0,546,0,0,83,0,10,665.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.3716,1931.7484,1412.9302,917.8515,754.2586,384.0978,785.1629,5686.7425,4011.7504,1374.9985,660.2137,1261.1383,224,348
4,611,0,0,27,0,5,388.09,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,331.678,2186.2458,1708.1901,1124.5751,879.4087,397.9456,812.1494,6325.7674,4066.5723,1528.0779,722.3608,1176.706,491,2453
10,546,0,0,46,0,1,453.69,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,339.804,1594.9063,1564.276,1361.3698,1186.0182,519.4181,1003.2595,6612.0139,3152.4651,1526.983,883.7893,1352.685,547,2108
2,113,0,0,45,0,0,625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,378.9077,2013.9076,1753.4024,1167.2724,959.76,416.3904,908.8667,5551.3683,3922.5776,1635.4632,679.4245,1208.2588,644,3223
3,113,0,0,69,0,9,1011.24,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,225.2979,1792.8081,1668.4742,1321.9918,948.4503,465.6123,913.5262,5301.2506,3117.6159,1369.9555,810.177,1301.4627,758,3887
3,37,0,0,57,0,0,0.04,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.6828,2169.2204,1420.2237,1025.1354,817.6412,430.5326,805.4646,6644.653,4231.0225,1321.3519,639.4701,1135.9049,119,0
0,546,0,0,52,0,10,3.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,208.2884,2094.7535,1710.2591,1126.1285,889.7541,476.5998,848.7947,5909.9704,3980.082,1297.4501,691.7834,1238.4408,607,3599
0,51,0,0,98,0,10,428.49,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.9403,1959.5556,1300.7462,1039.3964,703.2095,385.0684,854.3644,5767.8951,3954.7979,1300.8561,677.7474,1293.1927,241,971
4,232,0,0,37,0,8,388.09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,323.2858,2138.1151,1749.506,1339.7234,911.4563,455.735,877.8177,5502.056,3987.3554,1565.1068,834.4792,1135.8638,543,2888
4,116,1,0,59,0,1,79.21,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.6194,1707.3525,1445.1921,1193.1433,881.3444,494.0877,985.6895,4635.6382,3335.9892,1403.1732,778.6904,1459.3803,735,4383
3,17,1,0,74,0,10,985.96,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,373.933,2123.4738,1520.0787,1091.6801,862.525,365.7948,729.0157,5315.2321,3752.6942,1405.3043,762.8898,1216.9442,646,2654
6,116,1,0,39,0,0,26.01,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,248.7019,2466.5418,1733.89,1193.523,848.0582,457.8673,858.9628,7904.4677,4979.2784,1458.6257,735.0158,1269.6032,702,3524
2,554,0,0,74,0,10,761.76,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,261.3336,1729.3994,1652.5519,1271.7702,1000.2361,483.2116,913.4009,5050.2404,3103.7795,1302.2337,729.7369,1337.3925,642,2824
13,116,1,0,66,0,9,364.81,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,328.0381,2118.0461,1604.8845,1141.6499,846.058,439.794,802.4684,6550.7449,4145.5871,1528.9258,701.1647,1307.7123,677,3838
1,546,0,0,43,0,7,53.29,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,285.337,1802.253,1496.1163,1250.1513,1104.3638,465.7843,986.3415,5326.3722,3195.5798,1477.7194,719.4083,1348.135,334,1334
0,554,0,0,79,0,2,320.41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,280.6416,2515.0021,1742.045,1201.6936,954.5567,504.4828,910.0091,8034.1147,5134.1918,1534.261,716.3934,1243.1847,643,4297
0,116,1,0,86,0.7,10,0.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,230.4976,1339.2228,1092.9758,896.1655,724.1678,393.605,819.3734,2837.966,2091.4133,966.1105,625.0294,1073.4911,205,811
0,611,0,0,98,0.7,10,2.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,201.8659,1884.8985,1540.1233,1086.995,897.1259,456.97,828.6554,4966.6828,3534.2726,1311.965,644.1743,1256.3306,328,1579
2,37,0,0,65,0,0,219.04,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.2723,1926.8746,1427.4442,995.3038,830.5537,412.3101,789.5492,6441.4779,4135.6941,1369.9908,634.69,1153.1359,51,0
5,546,0,0,50,0,4,1043.29,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,321.7244,1683.7463,1506.4151,1317.3406,1049.4894,518.6434,928.3385,6188.9771,3115.3913,1394.5389,846.6883,1487.6514,557,2233
2,51,0,0,46,0,8,852.64,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,329.0853,2555.598,1784.665,1316.26,973.8091,523.7831,1010.2245,6961.3954,4483.7752,1691.9265,802.4561,1409.1595,650,3437
0,17,1,0,56,0.5,0,57.76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.1158,1877.7389,1300.3999,975.3983,739.8377,412.6859,766.7375,5064.0606,3832.7802,1232.2704,633.7099,1195.2374,19,0
3,116,1,0,44,0,0,37.21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,236.0861,2190.1839,1528.6066,1093.9933,853.7628,431.7508,915.9946,5798.064,4054.1621,1415.739,735.8373,1372.0805,548,3129
0,611,0,0,55,0,9,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.133,1995.0012,1332.4384,1064.9976,797.4676,400.22,799.7335,6557.0845,4304.6847,1326.3642,597.6473,1176.7025,165,331
4,17,1,0,54,0,1,82.81,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,223.7991,1796.0527,1622.2945,1300.2238,1059.7143,520.7341,982.0934,6273.1175,3267.0683,1514.3979,788.0683,1275.8209,705,3098
9,83,0,0,69,0,3,650.25,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,294.0994,2078.0369,1483.0571,950.0354,802.2664,417.2851,803.9006,5957.9903,4233.3063,1416.9277,672.8891,1266.4048,513,2774
2,232,0,0,58,0,2,331.24,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,282.9264,1704.2324,1553.1172,1273.2889,996.5605,516.3216,958.11,6196.3622,3159.2094,1358.5263,812.9792,1257.5864,700,3438
3,128,0,0,36,0,1,302.76,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,281.2261,1625.7344,1563.3149,1291.8953,1038.3706,538.922,1004.3414,5565.1083,3050.6482,1481.6618,791.3093,1425.8667,404,1727
1,546,0,0,49,0,0,46.24,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,217.1291,1935.2368,1504.5045,1112.025,845.0407,414.7943,890.9504,5249.9354,3633.0006,1420.4469,715.4892,1215.4317,387,1893
0,51,0,0,78,0,0,5.29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.0624,1882.2065,1333.1449,1150.5192,900.8797,464.8767,805.8584,4779.2719,3707.0523,1335.8955,719.1797,1227.3303,385,2235
2,232,0,0,62,0,9,225,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,257.7847,1749.2053,1648.1476,1268.4017,1094.054,439.5789,860.9569,6462.8767,3128.6998,1336.4081,762.9876,1329.1303,713,3214
1,554,0,0,71,0,9,912.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,229.7322,2186.3449,1538.2359,1145.1089,884.8364,408.1184,911.2571,6196.1104,4085.8292,1479.8512,737.0298,1317.6726,683,2738
1,113,0,0,54,0,7,372.49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,290.9386,2078.4186,1677.587,1114.157,871.3939,464.9686,850.451,5386.7092,3783.8237,1632.3819,726.1907,1161.3616,490,2267
