"y","temp","rain","wind","wet","cloud","dust","temp.sqr","sunny","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X18_19","X19_20","X22_23","X23_24","weekend","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f15","f30","f40","f55","f60","f65","f70","bus_passenger","sub_passenger"
3,16.7,0,2.5,32,0,63,278.89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,369.452,1496.6977,4811.9583,2908.7436,1628.221,1483.2486,1206.963,1334.8972,1194.0898,1095.964,677.4588,548.0458,872.1872,510.4627,1715.1833,1784.3697,1196.2929,1032.7359,787.8555,626.0591,1364.6818,496,2130
4,17.4,0,2.8,29,0,54,302.76,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,278.4129,1443.3506,4740.8283,2849.7,1606.7662,1500.5332,1199.477,1328.742,1151.0964,1052.2603,676.3444,516.4698,949.0214,359.6671,1748.1222,1669.8917,1140.2663,1097.2949,796.6385,663.073,1380.5271,532,2320
7,17.4,0,3.4,27,0,45,302.76,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,265.4934,1409.3528,4750.0419,2841.2208,1646.2327,1503.114,1206.9441,1336.9268,1188.3606,1073.234,709.8627,511.177,880.3576,532.6196,1750.6435,1750.384,1118.3737,1054.3666,793.1067,653.3788,1285.481,617,2631
3,16.9,0,3.1,27,0,38,285.61,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,236.1383,1311.3038,4636.1833,2900.0481,1641.2654,1537.0377,1176.0255,1356.4822,1111.5449,1034.3634,696.127,544.9549,908.7851,479.125,1817.1149,1755.9446,1070.177,1048.2484,731.3141,576.0997,1377.5479,708,3184
9,15.4,0,2.5,36,0,32,237.16,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.582,1305.332,4764.396,2984.4593,1709.8227,1631.3597,1251.1691,1358.4184,1162.9019,1015.3546,720.6423,536.4189,828.0835,555.4389,1841.1139,1840.9212,1077.1239,1014.9199,713.8596,556.7197,1331.5146,824,4054
12,13.3,0,2,45,0,37,176.89,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,269.3081,1400.4005,5054.218,3585.0293,2097.1344,1897.8853,1349.3213,1467.099,1233.8656,997.0757,742.8299,546.4516,921.5935,642.8484,2051.7924,2149.6316,1205.3134,1020.7392,775.5503,601.481,1364.1251,1071,4625
11,11.9,0,2.3,53,0,25,141.61,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,231.1726,1315.7044,5254.8314,3788.3355,2169.7398,1823.2169,1289.7109,1449.2413,1230.1453,973.7969,701.3881,500.9091,904.2722,520.753,2104.9956,2229.6802,1092.2795,962.3117,755.2795,583.9698,1382.4067,851,2961
12,11.2,0,2.6,58,2,17,125.44,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.6346,1312.1803,5300.905,3990.9864,2247.5784,1772.6174,1268.4008,1513.9515,1147.4074,978.2085,666.2566,462.466,880.2638,508.6332,2070.667,2220.4711,1020.4637,935.6368,740.9329,592.2929,1369.2797,666,2931
3,11,0,2.5,64,0,13,121,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.0637,1189.9861,4995.3571,4104.1209,2184.9056,1756.7227,1247.8964,1436.5356,1049.6711,883.2156,657.2484,432.2629,840.1291,524.0495,1744.8873,2169.2163,955.3642,886.0342,690.4609,567.0486,1374.9827,701,3193
9,10.4,0,1.7,65,4,13,108.16,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,213.4239,1114.6466,4793.5411,4079.5541,2080.1228,1584.3034,1181.6051,1343.2697,949.5327,859.7881,629.1862,455.8798,821.3669,445.7864,1501.4447,2060.7693,841.2341,837.6505,716.9082,571.1272,1341.6573,670,2851
6,9.6,0,2.2,69,0,13,92.16,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,184.9831,970.6992,4398.8562,3918.705,2025.8685,1526.0602,988.511,1183.3893,864.3817,752.8192,564.0141,419.0432,808.0018,394.2447,1206.3968,2004.5246,726.1867,720.3166,653.195,486.0842,1205.7151,407,1596
8,9.1,0,1.1,68,0,23,82.81,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.7767,872.8925,4309.8154,3865.243,1976.609,1381.9876,974.0118,1157.1204,858.042,738.7761,583.0833,408.9052,799.3739,397.735,1116.5712,1973.2752,701.1085,727.4302,656.6222,467.899,1186.0495,150,351
1,8.8,0,0,64,0,14,77.44,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.2427,892.6024,4246.6836,3855.4497,1939.7196,1350.5321,982.611,1083.7132,858.1792,748.3319,567.6518,409.6603,815.3805,396.9459,1092.3968,1959.4234,712.0837,701.8915,647.3992,484.3993,1204.271,76,1
1,8.3,0,0.8,64,1,16,68.89,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.3216,807.8735,4155.2617,3851.2178,1943.2191,1343.2443,967.2919,1061.7447,856.1848,746.0345,553.5075,421.4441,811.3432,441.1557,1034.8218,1920.8374,704.8117,685.5272,627.7406,481.1719,1188.985,61,0
0,8.2,0,1.3,63,0,15,67.24,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.2977,772.4958,4062.9331,3833.3172,1949.6648,1331.7256,961.7285,1069.8414,888.7919,756.1446,558.0351,404.1598,785.235,433.2288,1004.8841,1946.0366,706.64,706.8335,655.6868,474.6404,1205.9956,32,0
0,7.9,0,0.9,65,6,21,62.41,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.871,757.0639,3930.8317,3776.7179,1923.8198,1316.8405,958.66,1070.8578,891.4771,733.1053,567.0652,430.5836,806.78,409.2145,989.5535,1910.9998,708.8209,713.7706,650.475,478.1898,1208.1104,56,8
1,7.8,0,1,67,0,20,60.84,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.3625,741.1328,3855.2144,3719.4211,1942.5392,1347.7062,974.4436,1059.7112,882.9712,751.295,573.3036,417.2252,854.2168,409.2708,968.6937,1917.6848,727.3183,690.8716,630.4467,503.9401,1147.2466,105,683
0,7.6,0,1.3,68,7,24,57.76,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.9672,757.0004,3768.9464,3670.2308,1913.7611,1378.9198,953.8742,1094.5083,902.9207,812.1405,587.8588,441.1908,830.4635,408.0856,972.3862,1936.2379,756.7676,728.3232,657.2522,530.4552,1238.0761,250,1001
0,7.4,0,1.4,65,7,22,54.76,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.5454,911.1577,3652.8069,3530.4552,1939.6535,1367.6025,1124.4806,1239.2204,1009.7365,876.4379,645.8819,446.5835,825.3004,423.0019,964.9285,1912.1342,873.4055,762.3352,689.8848,526.4503,1307.9889,507,2845
2,8,0,1.7,62,7,25,64,1,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,282.6352,1062.8464,3762.7972,3045.9686,1744.088,1405.7233,1028.875,1277.7507,979.8031,873.7519,667.3152,478.9169,934.4097,333.4177,1081.8891,1713.3707,944.7915,804.0028,781.4186,594.5388,1329.2367,846,4971
0,8.9,0,0.2,65,7,34,79.21,0,1,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,313.9032,1103.6411,3774.574,2902.6993,1637.0505,1368.995,1096.6126,1334.1943,1031.4541,977.5889,720.4574,504.5839,925.1875,323.9873,1145.3582,1694.7859,986.4943,920.2842,791.3956,608.3804,1382.1209,605,3160
4,11.7,0,0.6,50,8,33,136.89,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,305.6991,1199.7532,4095.5358,2939.1893,1596.256,1469.7752,1107.3905,1344.6135,1070.5024,1040.9181,687.7573,507.0759,1005.9248,341.8105,1268.431,1697.2897,1119.0515,945.9825,774.5561,701.6659,1315.8879,414,1794
1,12.6,0,2,46,9,49,158.76,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,339.0161,1431.2349,4578.4367,2958.0105,1694.9843,1533.022,1169.6718,1398.7029,1082.0471,992.1613,701.2485,473.8782,995.1873,441.8892,1475.7664,1751.5166,1206.7955,923.7891,788.4981,680.3358,1199.2407,349,1674
2,13.1,0,2.5,48,10,54,171.61,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,299.4095,1522.0278,4729.2435,2902.42,1694.9705,1549.9505,1178.7375,1301.0147,1008.6217,978.4972,666.823,472.5789,934.0075,479.8749,1644.8494,1851.3853,1145.6059,958.6278,781.3727,635.4078,1250.8419,399,1996
4,13.1,0,2.9,46,10,57,171.61,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,307.2222,1627.4996,4744.5849,2969.1644,1656.3661,1469.4923,1089.8314,1301.128,1067.644,1061.4034,682.913,500.1725,946.9471,557.0905,1610.5651,1719.2286,1199.7376,974.6744,821.2828,667.4384,1192.39,524,2345
3,12.5,0,2.9,54,10,54,156.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,305.6451,1477.0655,4769.3023,2968.527,1594.5417,1523.34,1117.617,1277.4931,1087.4919,1001.3233,691.774,496.3789,959.143,516.7334,1592.1372,1795.7098,1119.0968,1052.4452,817.0898,642.8409,1315.9819,552,2399
0,11.5,0,3.2,59,10,43,132.25,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,297.8033,1433.7847,4695.1062,2895.1328,1645.2876,1435.417,1096.7143,1307.5779,1094.0206,981.21,717.3865,526.0794,930.9233,402.8138,1626.8937,1804.5479,1075.8699,996.6291,832.7825,646.3077,1391.2981,634,2674
4,11.4,0,2.5,61,10,61,129.96,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,266.5845,1277.4733,4695.1645,3041.1756,1684.4804,1520.2285,1083.3063,1276.7874,1117.4544,1031.8492,721.768,491.3056,921.5686,463.2293,1667.398,1806.426,979.505,958.038,749.717,590.0339,1252.8513,633,3035
8,11.1,0,2.9,58,8,38,123.21,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.7111,1444.5926,4840.2558,3135.2472,1793.2133,1603.9478,1123.1712,1212.5674,1072.4007,1034.9466,646.2371,456.5025,885.0045,502.8437,1888.4286,1787.2261,949.181,999.2925,746.4542,560.8337,1273.8288,838,4078
12,10.5,0,2.9,59,7,32,110.25,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,286.9734,1395.8707,5249.5735,3667.8887,2193.4319,1721.9095,1275.0048,1362.236,1147.482,1014.6019,704.5431,422.1207,895.069,544.674,1988.51,2252.7898,1158.3028,950.6102,793.973,579.2001,1293.2785,1061,4542
8,10,0,2.9,58,10,22,100,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,276.2601,1449.3971,5415.2726,4115.3938,2333.0841,1760.2883,1255.8457,1291.7215,1084.4471,1011.6915,705.8139,466.3745,875.944,575.7079,2088.0883,2347.6966,1079.1351,926.5343,806.3276,587.1479,1358.4367,805,2995
13,9.4,0,2.5,60,10,20,88.36,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.0082,1444.5742,5519.7886,4145.7147,2255.6618,1703.3498,1259.5105,1293.2218,1130.8852,1020.1103,726.3305,425.5376,870.3043,489.0194,2089.3445,2214.8539,1033.9423,881.7506,764.9383,584.3367,1351.8805,669,3154
3,8.6,0,2.6,54,7,20,73.96,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.5442,1362.1081,5389.2607,4116.2023,2153.2768,1629.6468,1113.864,1209.4011,1068.0481,931.1976,616.67,438.6303,881.7218,531.4529,1815.7893,2164.641,998.8702,846.9538,774.7888,576.4994,1270.986,757,3333
6,7.8,0,3.4,53,9,16,60.84,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,215.561,1217.8167,5087.1031,4154.8462,2084.0131,1660.0222,1057.0116,1123.5515,957.1802,836.3819,612.9455,403.1683,859.734,503.2522,1474.3859,2075.6881,866.5346,802.193,719.9201,543.1615,1284.2168,718,3058
5,6.6,0,3.9,53,8,16,43.56,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,174.2527,999.2208,4531.7843,3982.0954,2079.3717,1440.5426,910.4925,1039.7418,864.2743,836.2038,555.8509,361.7111,798.4725,347.9926,1249.2336,2001.7288,721.3472,695.0152,646.4978,514.176,1155.4084,448,1653
1,5.6,0,3,49,1,15,31.36,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.5537,956.5848,4326.7609,3956.9111,2055.6971,1406.0209,854.7327,1024.6871,824.5215,797.1239,585.5706,382.2115,818.8631,387.6494,1114.7297,1993.8414,683.0691,683.6729,649.043,501.5896,1141.5234,261,653
1,5,0,2.8,49,6,8,25,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.4233,821.1465,4147.3627,3916.8376,2012.2348,1396.5891,898.7139,1047.5709,861.4059,806.2363,608.8768,367.8317,832.2344,385.5374,1113.2776,2004.6647,734.3385,702.5074,662.3391,512.6826,1140.2965,114,0
0,4.4,0,1.8,49,0,7,19.36,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.1107,776.6509,4052.0435,3864.7551,1974.1451,1340.0354,892.3634,1016.436,854.622,777.3695,595.6065,388.276,805.6559,399.5937,1100.3218,1966.8224,771.3144,666.7603,649.7567,506.6543,1167.269,61,0
0,3.8,0,2.4,53,0,15,14.44,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.4478,760.2004,3987.7002,3845.0995,1986.2049,1345.5416,898.519,1020.6101,864.1994,808.3452,572.1927,383.7844,835.2079,397.0403,1074.7011,1955.5436,742.7466,657.1546,656.8962,492.8527,1190.3293,48,0
0,3.2,0,2.3,57,0,10,10.24,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.2836,784.5701,3882.8565,3808.4173,1979.5088,1353.5114,911.6299,1025.6953,859.263,827.5281,570.8853,403.2868,844.7144,418.2536,1091.4338,1960.3697,742.8514,656.3836,650.9167,474.5019,1184.3438,53,8
0,2.6,0,2.4,60,0,13,6.76,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.5202,720.7065,3781.0361,3765.3526,1972.3799,1349.3534,898.4919,1025.6298,849.3379,829.7533,567.2012,396.0366,858.5427,429.3417,1013.1858,1977.4522,732.8794,633.2669,660.6485,498.8128,1210.6242,102,707
0,2.2,0,2.6,61,0,15,4.84,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.6687,736.6495,3721.7822,3685.141,1960.7595,1364.8964,897.5107,975.9426,907.2535,829.2518,628.5074,421.7811,826.2462,410.6614,998.8433,1983.1429,780.2414,669.0848,667.2133,553.8984,1174.486,211,990
1,1.8,0,2.5,57,0,17,3.24,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.595,919.7897,3626.0527,3485.4197,1896.871,1402.3869,1060.5075,1090.8381,1002.6154,883.3919,659.1517,416.4113,772.2888,482.1026,1035.6761,1948.082,805.592,762.4211,661.0039,582.0327,1250.0417,511,2684
0,1.8,0,3,56,0,12,3.24,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,222.973,1026.6932,3687.6387,3016.1852,1738.8027,1336.2194,1073.1755,1141.646,957.6588,905.1745,648.8905,458.4072,842.46,293.0266,1156.7807,1774.109,926.6948,794.6549,714.3169,606.6245,1286.8506,815,4778
0,2.3,0,4.1,47,0,14,5.29,1,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,213.9548,1023.9529,3733.8528,2814.1269,1657.6997,1337.4058,1103.9206,1206.377,1086.1053,1006.0142,665.1833,492.2083,942.973,269.2001,1243.0289,1681.6654,1024.4489,891.6214,740.3093,585.9403,1337.8368,565,2963
2,3.8,0,3.2,43,0,20,14.44,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,241.3585,1155.9226,3810.1682,2891.3274,1662.3608,1381.1071,1158.8841,1199.9496,1104.6198,1053.5504,661.9953,530.4685,925.1764,310.6001,1243.119,1696.9192,1044.0222,881.5008,769.6883,592.104,1344.2118,402,1752
1,4.9,0,3.7,36,0,32,24.01,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,298.8932,1101.767,3938.8553,2809.9772,1699.8189,1404.3818,1138.595,1218.1395,1132.8487,996.7006,698.1253,505.2486,859.1482,303.2762,1393.9873,1699.2851,1078.2396,924.6749,745.312,605.4451,1296.7385,405,1791
1,6.4,0,3.3,33,1,43,40.96,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,247.9545,1196.9821,4058.1943,2869.3572,1729.9605,1440.1564,1152.2271,1258.7453,1109.3616,1012.1743,674.6734,523.4581,900.8876,390.7432,1439.8519,1749.9503,1089.7762,944.0465,782.3255,649.5015,1285.4775,428,2063
1,8,0,3.1,31,1,39,64,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,285.7847,1249.2207,4030.1959,2817.457,1717.6973,1441.6137,1207.7531,1333.9421,1121.8274,1053.5977,677.9914,517.2647,905.2415,540.4452,1510.4612,1798.0431,1148.8133,1011.7303,840.9362,631.1865,1269.3,496,2317
3,8.7,0,3.2,27,2,47,75.69,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,301.6611,1175.4986,4222.3562,2889.0081,1704.5233,1411.5599,1087.9563,1233.3912,1120.6845,1031.7439,664.3254,520.6367,913.8925,570.2671,1441.437,1842.0406,1082.2871,1087.2379,834.3327,582.7376,1351.3034,566,2396
9,9.4,0,4.7,25,0,45,88.36,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,230.0741,1167.3565,4156.6847,2909.1309,1649.9435,1434.3332,1119.8153,1179.1835,1110.7191,977.0157,668.345,500.9146,898.3827,524.935,1540.844,1769.1922,1039.7341,1022.672,819.048,595.8122,1371.7144,684,2729
4,9.6,0,3.9,25,0,58,92.16,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,238.1948,1310.2132,4170.6597,3035.6675,1815.9656,1470.3252,1096.753,1136.5501,1067.7421,909.357,656.5057,479.2812,863.6366,508.7458,1679.4389,1741.8023,963.41,966.2575,746.6264,555.0181,1297.6737,637,3249
4,8.5,0,2.9,27,0,50,72.25,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.4373,1416.3751,4383.7528,3285.655,1901.3132,1535.469,1185.3142,1245.5264,1072.2732,988.0811,694.0849,470.733,907.7663,629.5229,1819.5422,1865.3421,1013.0122,977.247,766.3723,564.811,1272.0253,839,4279
11,7.2,0,2.3,29,0,46,51.84,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,212.9577,1478.7565,5000.5448,3854.4333,2183.0679,1758.4691,1208.5635,1326.4883,1088.1326,1008.3221,702.9403,519.1109,865.5219,583.8559,1944.3054,2258.3453,1088.2398,944.3517,760.0241,561.1288,1244.1251,1073,4939
8,6.3,0,2.1,34,0,33,39.69,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,233.8887,1517.5685,5496.8131,4438.8298,2338.6004,1787.8099,1113.3478,1269.6503,1052.78,951.0141,660.1953,458.291,913.08,467.517,2015.8353,2300.8125,1030.3138,903.6542,710.6193,570.1006,1277.9114,917,3370
7,5.7,0,3.2,37,0,28,32.49,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.9562,1537.5431,5762.2099,4704.3517,2435.4226,1768.9804,1191.1081,1200.5186,1058.2278,858.3859,706.8741,447.514,875.7312,461.9101,1952.7464,2337.2629,985.9882,904.8028,734.1003,553.0104,1287.6907,689,3296
1,5.1,0,3,39,0,23,26.01,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.7019,1441.1154,5852.6075,4787.3085,2466.5418,1733.89,1128.6938,1193.523,1031.8019,848.0582,649.0477,457.8673,858.9628,440.3189,1685.4237,2239.9487,982.7914,905.8304,735.0158,513.7112,1269.6032,702,3524
6,4.5,0,2.6,40,0,23,20.25,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,261.8322,1267.0093,5755.7039,4761.8593,2460.7098,1673.3591,1116.95,1112.6184,975.4628,858.7476,662.8913,427.1499,827.593,467.6831,1444.1829,2159.9423,876.0805,883.6348,712.1176,523.719,1282.797,768,3699
3,3.8,0,1.9,43,0,24,14.44,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,161.1511,967.7483,5126.6517,4429.7786,2301.3324,1538.4119,995.9139,1024.4149,819.0448,751.0912,542.1608,394.3674,810.8158,330.9196,1221.4383,2037.7803,718.4825,732.5097,625.7355,470.192,1200.0898,448,2729
2,2.7,0,1.8,47,0,24,7.29,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,145.1973,927.6218,4743.442,4278.7155,2204.4632,1490.9901,992.8136,1043.4643,843.2205,742.1725,530.5428,401.257,797.1412,291.3544,1168.2644,1983.1696,758.3154,715.5904,616.6677,483.7334,1176.0485,425,2
1,2.4,0,1.6,50,0,32,5.76,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,171.468,875.5094,4529.6069,4133.3767,2123.7855,1395.4824,930.0177,991.5199,857.1329,755.3546,561.9026,409.5525,812.1174,313.9421,1116.1397,1913.0446,767.2228,689.0112,629.2006,467.7256,1236.8419,143,0
1,1.8,0,1,54,0,27,3.24,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,186.2986,783.9153,4318.9364,4008.3336,2039.8963,1363.0752,957.4521,993.9413,834.4344,734.1035,555.1455,401.9374,821.5625,307.9978,1053.9401,1921.1218,737.0838,688.5005,643.1633,455.726,1205.0111,100,0
0,1.4,0,1.1,57,0,24,1.96,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,191.7223,753.0291,4181.2655,3901.2377,1987.2086,1381.5826,980.1033,1004.0699,837.5299,763.9988,517.2948,381.7713,801.1916,332.5155,998.8053,1952.046,759.1634,663.9432,647.7813,482.7304,1227.0701,69,0
0,1,0,0.5,61,0,23,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,189.5502,738.006,3949.5414,3779.1017,1970.584,1367.1008,976.1718,977.2247,827.4418,747.1761,514.9272,404.4811,785.2477,318.8436,966.9424,1918.8817,756.0616,672.9572,637.2947,468.7504,1258.1417,39,24
2,1,0,1,61,0,23,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,199.6943,697.0853,3748.3815,3745.3841,1943.1835,1358.7801,931.6917,1017.0082,839.8774,714.4715,508.269,397.2445,831.3279,314.522,862.4406,1892.2186,747.9397,659.0744,614.9899,507.3005,1229.8217,124,736
1,1.3,0,1.4,59,0,25,1.69,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,188.749,694.2209,3608.4087,3607.6145,1885.4678,1371.8051,910.5612,1017.0393,833.8357,748.9869,497.2967,393.3605,852.1749,310.9847,848.1268,1836.4992,756.4754,673.2453,631.6099,506.7189,1299.8342,179,717
0,1.1,0,1.8,62,0,18,1.21,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,189.4163,665.8739,3544.6617,3485.2462,1890.4882,1313.03,989.2083,1075.6525,799.6409,754.6652,505.0166,384.6149,784.9686,343.8207,810.3974,1790.5021,776.0191,669.7541,653.2778,508.2588,1238.6822,174,900
0,1,0,1.7,64,0,28,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,181.5121,668.8374,3424.214,3434.3089,1852.9031,1347.3253,981.5001,1064.1918,827.533,809.0968,510.1256,398.8292,846.249,363.2996,820.7819,1801.0309,874.9319,720.6131,680.5002,498.8815,1245.2092,352,1590
1,3.2,0,1.8,59,0,26,10.24,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,169.9191,678.2447,3415.1069,3403.9491,1844.1582,1384.3068,974.6862,1081.6798,827.4541,777.6885,519.5023,387.6322,919.08,448.0898,860.7957,1785.3894,877.1289,731.9722,720.2447,503.933,1246.5137,374,1931
2,6.8,0,1,49,0,49,46.24,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,217.1291,687.1313,3337.6181,3327.6965,1935.2368,1504.5045,1082.7276,1112.025,947.966,845.0407,566.5856,414.7943,890.9504,478.8548,921.154,1902.8324,1010.3113,858.8786,715.4892,526.0681,1215.4317,387,1893
2,8.9,0,2.7,37,0,60,79.21,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,292.3991,740.4329,3374.8043,3299.78,2005.4294,1706.3338,1209.9813,1230.5282,997.4451,929.652,623.9938,406.9969,904.1118,618.6072,995.2178,1949.4006,1122.4366,967.7403,806.6773,557.7932,1230.0315,406,2295
3,10.2,0,3.2,31,0,57,104.04,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,379.7039,844.4649,3444.7825,3436.0202,2140.4587,1685.3953,1219.8116,1239.9179,996.0285,943.7042,659.4591,385.8705,891.0525,710.7013,1108.1406,2015.3394,1182.611,897.9299,790.3457,530.2874,1230.8754,500,2758
4,11.6,0,2.8,27,0,51,134.56,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,349.839,873.5949,3548.7086,3568.6229,2120.8631,1815.4486,1217.0695,1248.2452,1066.7017,964.9978,632.2215,401.5527,930.0441,869.0348,1318.0752,2091.6983,1259.8071,995.5148,801.9693,554.7165,1214.2463,578,2905
