"y","temp","rain","wind","wet","cloud","temp.sqr","sunny","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m0","m10","m5","m25","m30","m35","m40","m45","m55","m60","m65","m70","f15","f20","f25","f30","f40","f45","f50","f55","f65","bus_passenger","sub_passenger"
12,23.1,0,2.7,52,0,533.61,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,655.623,302.5946,1673.2613,4473.9727,2345.3489,1777.6944,1171.1932,1213.8305,935.2953,701.0908,455.529,838.3024,2064.5242,7139.5965,4636.4829,2207.5265,1047.0243,1085.1446,928.5163,870.6886,557.6922,645,3199
16,22,0,1.9,56,2,484,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,548.6486,253.2221,1583.539,4634.0464,2347.6816,1764.3418,1184.0845,1208.4685,964.7195,691.1729,435.2567,828.0242,1991.5971,7563.145,4676.4683,2112.242,1032.306,1107.0153,969.4779,895.1591,564.0361,598,3478
1,21.2,0,2.7,61,2,449.44,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,545.9797,251.9904,1413.2,4761.0765,2392.4573,1780.6841,1129.0587,1131.7231,935.4533,661.5633,431.0551,883.9833,1778.1729,7493.4949,4715.8732,2162.2528,960.6496,965.2622,905.9531,807.1574,573.393,595,3676
8,20.7,0,2.3,64,0,428.49,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,523.1152,241.4372,1274.9076,4716.9925,2310.7217,1625.1765,1127.6912,1068.8945,894.1909,639.2689,430.495,842.9719,1669.8706,7144.7044,4492.9669,2101.3199,963.3183,915.2927,879.8564,792.4339,569.7402,700,3800
9,20.4,0,2.7,61,0,416.16,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,368.8492,170.2377,948.1348,4551.4648,2240.9971,1521.0802,1035.3795,1044.3186,836.682,534.5041,387.4529,788.4937,1462.1814,7093.418,4381.5818,1982.7754,860.6221,795.7479,799.8362,665.2439,465.1409,500,2313
6,19.6,0,1.8,66,0,384.16,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.3564,183.8568,923.3162,4362.5951,2099.5629,1464.8713,985.6825,964.4222,805.3374,527.417,379.3159,776.8942,1309.3092,6733.5191,4159.0099,1944.8396,815.1608,796.7284,770.5823,664.8268,446.6502,468,1
0,18.9,0,0.9,65,0,357.21,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.9333,187.3538,919.4592,4262.8392,2036.2978,1433.1367,953.4106,958.6174,813.8634,507.3035,404.8708,766.6439,1270.8379,6525.6176,4062.7491,1916.9722,771.1518,782.0367,786.3368,679.4956,445.4344,183,0
6,18.4,0,0.8,72,0,338.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.4579,181.1341,922.4448,4166.9641,1947.3042,1385.292,916.8221,952.5446,802.165,502.6533,403.9821,767.0462,1235.3979,6341.059,4050.1517,1963.8371,747.3071,774.7292,760.924,685.1312,453.8701,93,0
5,17.6,0,1.8,72,0,309.76,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.7112,178.4817,875.2755,3979.4195,1916.3674,1323.4502,905.7228,927.6682,786.1186,526.3551,396.4843,757.5821,1160.7128,6248.3258,3922.2909,1905.9757,730.7021,780.402,771.7305,646.3722,460.7503,68,0
0,17,0,1.9,75,0,289,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.5099,200.5425,858.7703,3823.7841,1863.1943,1327.9495,894.7274,952.9377,792.5983,489.4426,386.4206,747.4654,1146.6338,6078.6867,3858.1924,1851.3034,718.8575,780.8079,770.0967,645.2652,460.1475,53,13
2,16.5,0,2.3,79,0,272.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.136,200.8315,794.6117,3678.5051,1831.9201,1307.982,890.5329,954.127,787.4473,503.0384,378.8644,759.3861,1079.3694,5879.0953,3754.2061,1831.9072,738.2484,780.0628,747.2265,648.6743,456.0602,113,746
1,16.2,0,1.6,80,0,262.44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.8728,199.3255,738.0484,3569.2733,1793.8464,1317.1584,899.8789,970.268,775.0638,509.4285,381.3225,761.2878,1084.748,5773.4855,3720.8368,1772.8386,750.1419,753.701,741.9916,705.3941,463.3595,179,725
5,16.4,0,1.4,82,4,268.96,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.5837,195.0382,709.2504,3501.3882,1769.6883,1277.1297,920.45,967.525,781.7378,551.0872,372.3694,727.0239,1027.5146,5652.6703,3615.3471,1773.714,728.2193,749.0779,745.2521,658.7638,478.3045,195,941
3,19.2,0,2,72,6,368.64,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.002,187.8466,723.9687,3406.4212,1748.1602,1263.1842,928.0052,1027.2056,803.0095,515.7133,419.4443,729.5582,1074.3709,5556.0041,3502.8869,1790.5945,769.0573,794.5268,767.5457,678.4579,502.3051,390,1477
7,21.1,0,2.2,63,8,445.21,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.1518,206.839,694.3416,3283.4838,1759.0314,1318.0681,952.5919,1043.1398,810.7534,540.6117,359.1614,734.4953,1122.3075,5213.6532,3410.0771,1769.5769,805.2995,787.5388,766.011,691.4893,496.1722,409,1889
4,22.3,0,2.1,59,4,497.29,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,424.6574,195.9956,750.6765,3284.2492,1764.774,1354.4907,975.4727,1051.5268,784.2007,560.5704,371.7862,731.0386,1139.1401,5154.7878,3460.7128,1860.2415,948.1771,785.3021,857.9176,728.3226,523.4917,369,1818
7,24.1,0,1.4,54,4,580.81,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,432.8889,199.7947,837.007,3318.7785,1901.1116,1440.7994,1033.6057,1102.0189,811.0922,591.266,382.912,723.8321,1280.9671,5209.3985,3474.3662,1941.5813,1023.2667,845.3123,870.6199,808.1764,512.0534,398,2056
16,25.5,0,2.4,46,4,650.25,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,523.5643,241.645,921.0659,3404.4013,1911.5345,1571.1573,1160.8294,1138.7972,840.6583,540.6688,412.4329,742.1558,1438.5883,5352.6249,3572.2911,2012.818,1075.2021,933.3594,848.218,775.2533,532.9371,460,2399
6,26.3,0,2.5,42,2,691.69,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,719.3882,332.0244,918.6077,3498.7875,2029.0782,1605.0122,1158.5691,1173.8093,842.2701,580.6817,415.662,742.2672,1739.9308,5548.5518,3725.2089,2032.2557,1109.4186,945.9691,870.2539,760.2943,567.0611,567,2583
11,26.7,0,2,42,4,712.89,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,688.6879,317.8553,1070.7256,3540.0894,1967.0615,1549.7863,1098.4805,1256.7578,824.0384,592.5491,415.1373,737.4118,1813.2605,5544.9538,3736.7838,2027.6434,1030.1465,1031.9815,881.1889,750.42,521.0926,595,2840
7,27.6,0,1.6,43,6,761.76,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,771.4743,356.0644,1178.552,3594.692,1966.3119,1553.4452,1185.8,1217.2082,865.0766,634.5643,481.8864,794.0266,1859.876,5459.7622,3805.0821,2046.1531,995.9457,990.592,919.3613,773.8801,531.8515,644,3223
16,28.2,0,1.3,40,2,795.24,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,682.8648,315.1678,1250.2723,3714.8929,1991.3562,1655.7871,1086.5097,1191.724,850.731,607.6233,450.0067,839.3433,1895.4953,5634.8335,3851.6915,2049.2535,962.9683,942.8057,917.6292,810.3451,546.7248,696,3878
14,28.2,0,1.8,39,5,795.24,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,541.7015,250.0157,1350.4633,3743.5496,2042.8326,1658.375,1117.8183,1154.3411,841.4072,607.5461,485.6682,827.7263,1992.5381,6133.8321,3943.2893,2085.9641,947.4411,913.0652,867.1385,773.802,547.4592,730,3507
7,27,0,2.3,43,8,729,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,583.0661,269.1072,1496.0648,3948.3705,2032.2838,1640.5386,1117.3123,1169.3712,880.7582,598.9954,435.0284,845.0937,2014.5466,6512.1509,4160.5278,2065.0944,958.4679,951.3855,899.9669,772.9156,535.0145,654,3298
18,26,0,1.8,46,7,676,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,595.4011,274.8,1459.5198,4000.0094,2060.9082,1589.6033,1091.785,1113.2404,850.4136,649.2475,438.7061,853.6238,1958.6188,6766.4238,4229.1406,2090.9735,942.2454,911.2145,858.8963,763.8703,547.5841,645,3199
16,24.3,0,2.5,58,3,590.49,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,609.2149,281.1755,1382.5269,4095.1214,2043.0186,1583.2649,1063.765,1067.6937,865.6464,617.499,421.2533,858.817,1895.4668,6993.3199,4359.5169,2146.0171,858.4366,849.4902,857.7875,818.6013,532.2553,598,3478
17,23.5,0,1.1,62,7,552.25,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,458.629,211.6746,1276.0264,3976.3249,1997.0271,1521.271,1002.6621,1058.2263,846.4919,580.474,394.1537,858.4289,1555.5776,6706.9745,4409.2667,2081.7341,845.597,867.8175,826.5983,775.0712,507.3568,595,3676
13,23,0,0.7,63,10,529,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,481.2361,222.1085,1154.4227,3896.5743,2012.8854,1488.4104,934.0335,1015.1504,838.3217,599.5506,391.791,854.601,1418.8393,6482.2003,4132.621,2017.6409,823.8687,837.7702,808.2647,746.7259,513.2712,700,3800
10,22.8,0,0.8,66,9,519.84,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,367.4931,169.6119,876.2027,3847.1952,1917.7562,1405.5037,933.5176,1060.5063,809.0131,539.8529,379.972,766.5296,1271.0202,6492.6874,4080.1487,1934.7886,709.4634,732.6448,770.7118,657.8,480.8936,500,2313
6,22.5,0,1.5,66,8,506.25,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.0008,180.4614,858.2264,3859.3038,1879.6959,1325.8872,923.2455,1026.0035,788.0702,535.9503,366.5047,769.4783,1219.6471,6353.6828,4026.6442,1910.974,735.52,755.0793,783.7572,643.6798,460.7902,139,337
1,22.3,0,1.3,66,10,497.29,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.7401,193.2647,795.7366,3822.088,1874.4021,1354.7798,934.219,1000.5708,804.3564,551.1223,397.7191,796.6974,1200.261,6237.7506,4044.6603,1881.3297,754.607,772.6037,800.0442,644.282,488.2765,67,0
1,22.3,0,2.6,67,10,497.29,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.7132,189.5597,830.3762,3776.4375,1896.0132,1342.2383,894.8511,1014.1753,802.6926,577.9474,412.7652,810.7661,1192.539,6182.8582,4029.7267,1897.7103,793.4021,792.912,778.6773,642.2079,494.976,38,0
2,22.1,0,1.6,66,10,488.41,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.4402,201.8956,816.2659,3789.3283,1891.6729,1377.3996,905.3227,985.7601,773.1995,587.189,413.6638,821.1016,1162.5635,6106.0185,4013.4842,1902.2249,803.1421,814.1092,780.1368,657.011,497.0305,38,0
0,21.8,0,1.3,66,10,475.24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.0788,205.8821,799.8981,3722.9299,1879.4916,1317.5411,919.0301,1008.3752,763.1404,550.6544,441.1624,826.7337,1133.1547,6057.264,3985.4521,1880.4051,793.9311,809.2528,762.2323,667.4846,495.5813,34,15
1,21.1,0,1,65,10,445.21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.7267,215.8736,717.8389,3673.195,1828.6862,1337.6887,917.8447,967.5942,764.5193,549.5012,391.4927,829.0398,1095.96,5970.5188,3969.3331,1925.9157,796.3155,842.6739,801.5145,670.228,514.1348,111,736
3,20.7,0,2.3,74,10,428.49,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.3885,210.1792,748.4752,3664.3765,1840.3542,1389.1259,941.095,1036.222,803.5446,595.5819,417.4274,833.4434,1088.8889,5876.3177,3888.2947,1931.9904,832.9378,844.1451,802.3536,717.5103,526.244,254,970
0,20.1,0.2,2.6,81,10,404.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543.4848,250.8387,923.8131,3450.8687,1794.0012,1430.6241,1057.0567,1220.6942,876.7077,664.4802,432.4838,865.4005,1162.3738,5683.2466,3728.6287,1902.8662,885.5922,890.2464,920.7637,778.5297,521.3088,552,2780
1,19.8,0.5,2.3,86,10,392.04,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592.4404,273.4337,1084.881,3102.8939,1688.411,1451.8648,1094.7243,1252.7255,947.6241,656.2809,448.1009,914.5209,1367.3322,5817.915,3357.5995,1673.2204,971.6304,1034.4232,973.5928,824.8,561.5821,801,4535
4,19.7,0.4,2.6,86,10,388.09,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643.9259,297.1962,1218.854,2901.132,1564.3279,1396.6057,1122.6131,1359.7537,1075.5476,716.4092,519.0616,959.0587,1404.6589,5889.6611,3014.7528,1648.7135,1100.7422,1115.8117,1009.7876,901.3328,593.0521,589,2947
1,19.6,0.5,2.3,87,10,384.16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,622.3563,287.241,1445.0342,2972.4395,1592.385,1416.421,1089.2171,1391.9166,1113.2337,791.2976,525.4619,916.7826,1681.4351,6099.3068,2998.5654,1730.124,1167.4214,1167.2006,1037.9885,1005.6589,607.2053,390,1722
2,20.4,0.1,2.3,87,10,416.16,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,662.093,305.581,1499.1782,3028.9497,1609.9732,1425.6157,1084.3932,1394.2436,1063.6911,725.2901,536.4214,931.0807,1784.9342,6451.6826,3028.9335,1718.104,1232.9542,1169.6086,1036.0724,1044.8066,674.5157,390,1582
1,20.6,0.1,3.1,85,10,424.36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,667.6508,308.146,1616.2888,2988.2116,1583.3401,1485.6897,1117.7184,1366.3423,1125.9905,758.6331,539.0712,965.0017,1823.7906,6739.6368,3068.8596,1748.4829,1207.4302,1134.8824,1063.5951,1002.5933,625.9618,438,1840
1,21.2,0.3,1.8,86,10,449.44,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,605.7645,279.5829,1611.2042,3001.9868,1601.7163,1531.825,1165.3587,1392.0157,1085.2985,739.7908,524.3681,974.548,1981.9762,6930.6902,3072.4234,1702.0667,1227.6998,1184.8569,1134.5083,1034.8374,626.0949,452,2023
1,21.5,0.1,2.8,77,10,462.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,418.9512,193.3618,1677.0066,3037.4533,1609.9071,1608.1739,1162.0753,1363.0924,1115.9016,751.1098,531.1449,1016.5296,1947.5174,6898.8218,3080.5683,1801.5876,1167.2935,1189.9434,1059.384,1033.8572,653.0888,527,2510
8,22.2,0,1.8,73,10,492.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,524.1736,241.9259,1565.6651,3023.4199,1632.698,1522.7266,1222.2701,1444.9373,1087.3873,751.0406,522.8423,988.0907,1950.4042,6537.2568,3057.2,1774.2737,1149.4792,1190.2376,1050.2122,999.1895,663.9754,624,2667
11,21.8,0,3.4,75,10,475.24,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,497.6901,229.7025,1511.9716,2986.2504,1627.899,1559.2078,1172.198,1341.5075,1111.7322,734.428,537.5782,988.4633,1945.6208,6484.6387,3197.9459,1791.9377,1101.1594,1113.8263,1031.8692,917.3903,577.0204,649,3085
20,21.4,0,2.2,68,10,457.96,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,448.2567,206.8875,1482.3617,3092.5288,1753.7824,1599.7358,1253.1329,1399.5948,1007.6937,784.367,455.498,928.4683,1964.5197,6361.4061,3298.1632,1774.5684,1061.9638,1082.3708,988.1242,914.017,570.3267,751,4033
19,21.4,0,2.8,66,9,457.96,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,452.8656,209.0145,1428.0076,3547.261,1936.0495,1789.5609,1339.7516,1475.6839,1007.9766,781.2529,500.3907,916.1915,1971.6733,6831.8215,4006.4488,2119.6526,1183.5341,1125.1003,1065.8279,901.7202,587.0467,1148,4215
12,21.2,0,1.6,71,10,449.44,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,410.7793,189.5901,1495.7672,3798.3169,2148.6495,1710.3457,1248.3422,1333.6428,985.122,772.6398,501.3286,965.4967,1977.0867,7277.691,4230.9135,2175.7474,1176.2092,1046.737,976.5152,851.9947,559.9986,827,3019
7,21,0,2.3,71,8,441,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,469.1529,216.5315,1434.7311,3822.2845,2205.0704,1674.4904,1193.6867,1223.9137,926.239,699.0233,455.5088,959.9915,1928.5531,7271.396,4273.5994,2192.2828,1077.5442,1014.6436,965.9488,859.3657,595.2682,595,2860
10,20.9,0,2,70,10,436.81,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,438.9584,202.5957,1309.461,3849.3315,2113.9793,1678.7033,1150.1236,1184.9434,860.613,644.9789,440.11,926.5822,1791.4348,7091.7513,4191.9604,2035.7101,970.8046,912.1249,940.2643,798.2061,567.1288,627,2840
5,20.7,0,3.1,73,6,428.49,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,456.777,210.8199,1159.8223,3810.877,2045.1137,1599.4061,1164.7998,1120.4667,841.9701,647.1194,420.5017,879.1246,1549.9438,6729.7427,4134.904,1977.9271,932.4132,882.1466,850.9202,806.0751,533.3394,600,2506
4,20.5,0,3,71,10,420.25,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,386.1704,178.2324,848.0604,3760.0988,1943.3236,1432.919,1033.2366,981.4135,776.8554,582.6293,376.9121,790.3903,1317.7375,6459.8757,4106.8843,1897.6872,782.774,778.6517,757.4021,638.0109,498.6907,334,1436
4,20.3,0,2.9,72,10,412.09,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.6799,186.3134,799.115,3755.6322,1888.0713,1362.9735,979.502,955.0395,774.8911,594.1918,385.8189,824.1678,1183.4286,6322.431,4030.0902,1897.1416,773.0774,748.021,771.8589,638.2177,490.7788,141,294
2,20.3,0,2.4,73,9,412.09,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.2888,183.3638,837.1522,3728.0692,1884.7068,1344.5459,964.8986,990.4504,771.2921,587.7869,393.3105,829.0056,1216.5183,6321.0527,4025.1068,1945.9459,788.9616,743.8788,759.8233,630.2661,485.0092,49,0
1,19.9,0.1,2,80,10,396.01,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.734,183.5692,825.5306,3685.3997,1882.9308,1331.0148,968.1368,983.0355,767.2519,582.9383,397.2036,804.8569,1133.3828,6318.4968,4030.6424,1928.8948,776.8828,734.1586,746.0267,650.6607,505.3324,39,0
0,19.1,1.8,1.8,92,10,364.81,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.7729,189.5875,797.5289,3667.3664,1880.5941,1301.6553,959.5427,1018.3603,801.4311,581.9782,398.1253,814.3906,1126.0535,6207.9288,4058.1475,1932.9842,773.5966,738.069,768.0181,638.7115,510.5521,33,0
0,18.4,3.9,2.7,95,10,338.56,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.5726,197.8024,795.8843,3645.4313,1844.7022,1305.4289,990.8786,1009.0765,786.2932,585.1181,407.2798,817.389,1096.4402,6174.4385,4055.1533,1928.4711,804.2327,768.4556,775.4604,615.8379,523.3861,41,14
0,18.1,3.7,2.8,97,10,327.61,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.2192,187.4853,752.5853,3605.9858,1855.7316,1312.3421,973.5627,958.0431,754.0143,582.9859,403.2332,846.8359,1057.8733,6119.2569,4034.2958,1909.5728,810.362,785.45,785.2575,628.4146,520.2579,107,553
0,17.9,1.3,3.4,97,10,320.41,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.2502,198.577,744.7164,3534.2172,1850.9115,1318.1729,999.4635,1028.1068,775.2452,575.7846,395.2998,788.9875,1038.773,5990.386,3919.7743,1883.5496,870.0068,783.3936,806.4538,638.686,558.8331,235,954
0,18,1.2,3.1,98,10,324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.0419,226.1726,922.5494,3398.6587,1841.1879,1393.146,1097.5618,1131.1496,926.6566,648.2359,419.8808,808.2297,1120.0094,5883.8051,3797.1719,1869.204,913.2621,962.8106,883.437,730.4001,563.942,531,2698
0,18,2.8,2.9,99,10,324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.9112,259.3432,1052.9131,3106.7088,1704.2576,1451.6367,1146.0848,1187.8846,1004.5249,651.2612,463.4081,896.914,1350.951,5902.0604,3422.6679,1702.7945,1004.9336,1123.1487,983.1686,794.0568,567.6318,892,4626
1,18.2,2.3,2.3,99,10,331.24,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583.9291,269.5054,1128.9789,2900.6113,1602.65,1467.1225,1200.6915,1266.2838,1060.4553,683.7198,561.2721,948.4237,1381.9247,5817.6357,3101.1401,1676.1578,1070.9006,1167.1415,1125.3679,933.3223,558.0362,588,2891
1,18.4,2.5,2.8,99,10,338.56,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,624.4386,288.202,1258.8834,2897.3464,1614.1603,1459.3223,1190.8561,1315.5339,1124.9258,690.7794,492.3079,999.8787,1578.3243,6215.9376,3053.1407,1725.9269,1169.1813,1228.7148,1109.6276,977.1412,585.0577,379,1704
0,18.8,2.4,3.2,98,10,353.44,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,621.9144,287.0369,1380.2531,3080.693,1600.7161,1452.138,1231.4907,1278.0248,1029.5992,714.5565,497.9702,974.3899,1760.3728,6447.0668,3029.9457,1679.4148,1174.3821,1288.4355,1085.1374,1044.8396,627.2843,333,1574
0,19.1,0.6,2.2,97,10,364.81,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,584.1704,269.6169,1594.814,3011.6782,1671.8663,1421.3251,1210.7691,1337.087,1109.0383,739.907,506.7504,959.1536,1916.9359,6609.5863,3083.6391,1667.0817,1206.0899,1285.6745,1073.7581,1067.8219,580.9409,461,1745
0,19.1,2.7,3.3,99,10,364.81,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,568.8333,262.538,1604.3196,2959.1747,1725.8689,1469.0635,1220.9156,1400.54,1157.4424,736.9612,530.1564,1140.9136,2010.3275,6630.2902,3049.533,1714.818,1189.5785,1307.6676,1094.8107,1093.045,612.3604,461,1985
0,19.3,2.9,3,98,10,372.49,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,549.9239,253.8104,1661.2565,3037.7871,1706.8597,1619.3181,1273.2826,1351.7724,1148.772,757.6994,515.4638,1067.3135,1880.8435,6790.5755,3124.8137,1715.2608,1174.9341,1291.982,1127.6727,1055.8149,684.4903,561,2236
0,19.6,1,2.6,97,10,384.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,414.4547,191.2866,1540.9749,3080.8581,1700.7159,1544.6732,1262.0377,1385.0592,1151.6388,774.8463,541.7054,1114.7034,1918.7811,6496.4566,3114.2818,1702.6309,1114.273,1249.7834,1107.3567,989.4664,653.0287,577,2674
0,19.6,0.9,2.8,98,10,384.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,474.1295,218.8285,1329.8059,3162.4235,1727.5284,1620.4695,1215.086,1322.7805,1145.8221,702.4493,518.574,1036.4775,1814.2726,6373.5288,3141.4198,1731.9726,1085.103,1166.2445,1103.184,927.5047,611.29,658,3173
1,19.6,2,2.4,98,10,384.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,624.4565,288.2101,1303.6239,3196.6891,1760.9545,1504.0841,1228.1783,1320.6585,1073.1647,677.5242,496.5777,978.478,1923.8058,6417.0903,3320.7328,1717.6342,970.114,1142.2227,1021.5908,942.1021,567.9204,826,3923
0,19.7,0.6,1.2,97,10,388.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,577.7416,266.6499,1443.8306,3617.1877,2002.8519,1688.1564,1249.6618,1357.0391,1082.5981,684.7384,460.9422,928.0899,1890.3653,6920.5075,4046.5083,2114.5306,1088.1241,1222.768,1052.0656,889.939,568.6539,1108,4240
2,19.7,1.6,2.2,98,10,388.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,547.2415,252.5726,1478.5594,3720.0554,2078.7963,1676.2927,1179.3167,1306.6053,1016.6384,670.921,483.166,900.5417,1971.5614,7093.3009,4304.1662,2100.3376,1033.9657,1041.985,982.0999,859.6433,564.2442,902,2873
0,19.6,1.3,3.2,98,10,384.16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,582.1937,268.7042,1483.2269,3977.9681,2067.6345,1589.9271,1144.7587,1333.7048,1010.638,700.1375,463.5274,856.1251,1889.1958,7196.2467,4317.976,2167.9156,966.0798,1025.7912,962.6221,815.2226,553.9882,659,2918
