"y","bus_passenger","past_rent","sub_passenger","temp","wet","f20","X8_9","m20","most_use","sunny","f0","m30","m25","dust","f25","m45","m0","m55","m5","m50","f70","f65","f40","f15","wind","f55","m40","f50","f30","f45","rain","cloud","f35","f60","m65","m35","m60","m70","temp.sqr","weekend","X18_19","X6_7","semester","X21_22","X1_2","snow","X7_8","X16_17"
5,422,8,1575,14.9,79,6532.2837,0,4404.1637,25681.5434,1,352.0363,1989.0368,3916.2823,6,4113.9547,1080.558,360.8056,775.5077,896.588,831.8064,1149.3554,510.6628,829.9357,1344.7841,2,677.9926,1000.0042,767.6615,1942.5514,832.9331,0,9,1316.9161,612.9978,425.2226,1466.3547,501.49,757.6782,222.01,0,0,0,1,0,0,0,0,0
3,196,6,405,14.6,80,6473.454,0,4238.833,25264.8298,0,368.2876,1933.1051,3897.9368,8,4105.2985,1030.0364,376.9185,798.302,848.1847,811.9655,1144.6291,518.6605,816.1288,1228.2078,0.9,692.9412,962.6611,771.2195,1952.6682,835.5756,0,8,1279.4229,615.39,417.0896,1384.1113,518.1407,751.3919,213.16,0,0,0,1,0,0,0,0,0
3,91,3,1,14.4,81,6431.4914,0,4117.2451,25041.3116,1,375.0976,1861.8382,3881.659,7,4118.6845,1024.8075,350.4137,777.4293,862.418,797.1899,1177.6245,529.74,808.2799,1207.4163,3,687.1557,944.6942,768.1285,1991.4461,819.2732,0,10,1291.8623,611.4137,423.5864,1347.085,525.3881,742.5789,207.36,0,0,0,1,0,1,0,0,0
0,53,2,0,14.2,81,6378.0025,0,4045.1634,24989.4985,1,378.2024,1889.6509,3902.55,18,4103.8783,1036.2001,405.9419,822.6518,824.8307,828.2731,1123.351,537.0761,820.9008,1157.1483,2.4,644.4719,898.773,784.3033,1985.3328,818.9874,0,10,1328.1911,592.952,420.6597,1356.7295,529.3062,763.7679,201.64,0,0,0,1,0,0,0,0,0
2,50,3,0,14.1,82,6355.6379,0,3990.5621,24957.9047,1,364.2597,1912.3169,3866.4273,21,4120.0517,1009.7885,396.4846,781.853,832.8067,837.8082,1165.1877,548.3047,828.9631,1162.7117,2,649.453,902.1848,754.2913,2022.146,835.9025,0,8,1339.5281,615.4016,416.0559,1351.2347,540.2765,749.4335,198.81,0,0,0,1,0,0,0,0,0
0,50,0,13,13.8,82,6283.1572,0,3878.0638,24532.8008,1,388.729,1851.5184,3770.102,7,4036.115,995.9628,400.8384,759.6819,776.8029,820.1042,1128.7736,528.1076,821.3796,1140.5516,1.6,641.1705,919.011,758.8098,1991.9065,814.2268,0,7,1369.0014,624.1038,410.5293,1352.9365,531.9592,759.6755,190.44,0,0,0,1,0,0,0,0,0
0,119,0,684,13.4,84,6193.5297,0,3839.4102,24331.5991,1,405.3415,1871.0424,3715.5845,5,4035.6365,1007.0864,410.8422,796.8881,760.8381,796.7287,1161.9229,553.7521,819.0635,1108.0906,2,631.6586,923.7216,754.1015,1995.5941,819.13,0,8,1341.1911,623.8988,393.1474,1339.6106,539.018,758.223,179.56,0,0,0,1,0,0,0,0,0
0,254,1,1032,13.1,83,6136.773,0,3753.6472,24085.9561,1,383.7229,1895.0571,3671.3844,8.5,3961.1216,1050.6985,406.001,831.8698,736.7033,858.5487,1197.5348,550.8996,844.9196,1083.6817,2.1,684.0255,974.2453,813.3916,1923.8237,831.0693,0,8,1369.9742,637.6483,429.7222,1374.1749,586.3199,799.9741,171.61,0,0,1,1,0,0,0,0,0
4,544,2,2821,12.8,84,6027.0823,0,3664.8578,23592.9733,1,425.8221,1889.6335,3535.9889,8.5,3806.0228,1209.2927,394.7778,881.5122,883.8241,987.3256,1320.8597,571.0933,944.2913,1149.1104,1.8,769.3916,1085.0295,924.891,1920.9309,943.6045,0,4,1376.0888,688.0999,421.3329,1372.3683,605.1136,823.1928,163.84,0,0,0,1,0,0,0,1,0
13,839,7,4947,13.2,84,5856.1576,1,3797.3992,22391.8624,1,325.8411,1696.8663,3147.5591,8,3430.7525,1215.5888,401.9898,954.1558,957.8781,1005.3176,1431.1939,609.8761,992.2541,1289.0439,2.6,800.0235,1069.9527,994.0273,1733.4237,1074.7215,0,3,1353.4487,740.3941,442.4829,1376.2553,636.7732,951.9961,174.24,0,0,0,1,0,0,0,0,0
6,624,13,3098,14.9,79,5911.1203,0,3888.1817,21977.0431,1,342.2839,1638.2361,2933.6743,17,3078.6964,1253.8966,432.3838,1004.9173,1083.9383,1061.4496,1567.4651,612.2,1093.8579,1308.5671,2.1,939.9174,1095.2677,1085.006,1652.419,1146.9776,0,8,1402.3542,790.3283,518.9144,1472.3611,649.4347,1039.2672,222.01,0,0,0,1,0,0,0,0,0
2,373,7,1796,15.6,77,5965.2819,0,4212.9221,22391.6935,1,356.2574,1645.7628,2901.5418,13,3054.0594,1264.0949,486.2248,1048.5184,1179.2891,1133.4827,1536.7708,686.5492,1144.0214,1410.2878,2.6,964.0021,1066.7356,1083.5922,1723.5996,1154.4676,0,9,1449.0469,842.4194,507.2546,1439.479,745.341,1001.4584,243.36,0,0,0,1,0,0,0,0,0
2,380,1,1746,17.2,71,6417.9675,0,4769.1031,23619.1562,1,409.3455,1689.2494,2985.2743,11,3122.8129,1273.7045,439.2135,1038.414,1412.9754,1129.1646,1348.9715,670.5451,1191.2656,1718.6875,3,1018.6426,1115.8898,1116.1639,1765.5883,1241.0978,0,6,1492.299,883.6459,499.6784,1376.8617,705.7463,982.5853,295.84,0,0,0,1,0,0,0,0,0
9,422,2,2120,17.9,67,6387.9823,0,5023.1654,23780.8582,1,430.4393,1669.7377,3042.0829,13,3111.3394,1340.2028,489.5272,1094.5214,1540.3209,1110.2565,1324.0414,672.1462,1253.3094,1810.0452,2.2,1004.239,1115.4247,1134.1818,1717.4864,1228.5917,0,8,1433.2165,841.6319,474.2888,1395.8476,697.6306,972.179,320.41,0,0,0,1,0,0,0,0,0
5,503,9,2248,18.4,67,6512.2555,0,4964.7555,23763.6184,1,460.1637,1638.3161,3003.6467,22,3070.9848,1289.427,484.5504,1046.4905,1530.5563,1141.6611,1420.4571,649.1173,1268.9634,1939.2292,2.9,1007.4156,1186.5926,1136.7492,1743.657,1236.7823,0,8,1413.5162,877.1083,490.0062,1416.4866,720.6028,1083.8222,338.56,0,0,0,1,0,0,0,0,0
3,528,5,2312,18.7,65,6474.4126,0,4838.1922,23772.2289,1,487.34,1719.7165,2996.9108,10,3092.95,1341.134,463.5569,1080.6786,1583.2689,1175.4016,1365.6669,705.5423,1269.7037,1917.737,1.9,964.1963,1146.3663,1155.9434,1776.2276,1297.6217,0,8,1425.5995,835.7674,505.5298,1448.2197,695.0891,991.8786,349.69,0,0,0,1,0,0,0,0,0
8,621,5,2693,18.7,66,6298.4131,0,4595.9963,23217.5663,1,371.4689,1690.4054,2933.0101,12,3066.7385,1320.9677,349.1313,1060.225,1432.4081,1106.5711,1282.1624,668.6531,1205.5338,1922.9981,2.7,1067.6171,1187.8513,1065.6687,1816.9095,1267.8354,0,9,1405.5249,919.3696,488.637,1410.5685,752.1439,1007.8482,349.69,0,0,0,1,0,0,0,0,0
8,699,6,3224,18.3,67,6410.0106,0,4759.0223,23632.6126,1,484.3206,1687.4558,3060.9848,13,3093.8921,1300.9358,409.1088,1138.6545,1308.1363,1121.0104,1354.4274,681.0468,1124.3676,1891.2338,2.2,965.9214,1139.5751,1085.2598,1748.3837,1234.3814,0,10,1390.4147,851.1451,493.314,1482.4486,730.4745,958.9596,334.89,0,0,0,1,0,0,0,0,1
6,884,6,4198,17.6,72,6617.1722,0,4842.4466,24144.8176,1,506.5662,1849.0319,3146.666,10,3129.0318,1194.6862,424.4183,1023.1035,1368.5386,1119.2231,1329.0683,590.2821,1046.0407,1966.1218,2.7,931.7471,1173.8856,1048.3773,1718.5486,1249.483,0,10,1349.5806,789.6127,502.0478,1492.3399,738.9398,925.1933,309.76,0,0,0,1,0,0,0,0,0
15,1091,8,4368,17.1,76,7099.9351,0,5063.5235,27277.571,1,525.0213,2207.6515,3649.6702,5,3941.1588,1308.2869,482.842,1094.9787,1478.8032,1229.4891,1354.93,652.4331,1150.8336,1980.5628,2.7,891.0725,1230.3892,1082.2337,2124.6863,1242.4917,0,10,1522.7568,834.95,520.152,1668.1888,702.2202,894.7305,292.41,0,1,0,1,0,0,0,0,0
12,828,16,2968,16.4,78,7352.1488,0,5235.8798,28824.1383,1,529.0159,2386.7089,3963.9937,13,4284.5525,1310.9567,496.9823,1084.8058,1468.1649,1077.7431,1341.4638,684.1897,1149.9602,2067.7347,1.7,877.9196,1259.0462,992.1553,2272.6579,1166.1056,0,7,1578.9703,799.2243,463.8384,1749.2264,738.5539,905.1186,268.96,0,0,0,1,0,0,0,0,0
6,706,7,3033,16,77,7404.0643,0,5248.7613,28713.4077,1,501.2433,2300.8667,4114.4037,6,4363.7699,1200.4656,476.869,1003.0482,1470.8975,1094.2034,1256.89,669.5565,990.4027,1992.0961,1.5,892.8222,1182.7422,962.7413,2075.4157,1069.4364,0,10,1560.6172,758.2136,459.5123,1645.5089,717.1492,961.2959,256,0,0,0,1,0,0,0,0,0
6,719,10,3109,15.6,81,7282.568,0,5146.1037,28283.559,1,469.7635,2263.3273,4112.8392,8,4354.6411,1244.706,420.1706,951.5288,1400.0758,1029.5881,1315.712,698.0284,948.3711,2003.6244,2,844.3873,1121.7084,922.5651,2054.7212,1022.9921,0,10,1510.2431,750.7334,438.3699,1559.1154,671.2583,907.9111,243.36,0,0,0,1,1,0,0,0,0
7,715,5,3015,15.3,81,6904.1203,0,4923.5671,27193.3598,1,438.3368,2101.1523,4059.2221,6,4150.5483,1177.2579,430.8479,894.4567,1203.0802,912.5084,1248.0602,639.2579,900.8433,1627.1664,1.8,823.5751,1073.7378,862.9488,2041.8821,971.7637,0,10,1438.5269,704.1253,437.6022,1574.3407,645.6447,856.6921,234.09,0,0,0,1,0,0,0,0,0
2,423,2,1699,15,79,6648.0695,0,4479.266,26047.7876,1,361.424,2047.9204,3968.6383,14,4122.9857,1063.7435,374.8328,819.3039,1060.8937,794.0509,1084.9872,523.8136,789.3218,1433.1615,1.4,678.6559,918.3634,786.0374,1967.8803,826.5924,0,10,1361.1639,648.7663,374.5397,1451.8635,555.3907,781.013,225,0,0,0,1,0,0,0,0,0
9,277,3,787,14.8,79,6535.6688,0,4327.0563,25574.883,1,369.6712,1963.3824,3882.4385,6,4126.6319,1074.0609,395.1184,780.6039,938.9192,800.1876,1089.7997,533.6177,762.0177,1353.3157,1.1,676.3538,909.3157,753.1131,1953.9409,770.6979,0,10,1335.2868,635.1988,383.1125,1450.4774,561.4337,789.2698,219.04,0,0,0,1,0,0,0,0,0
2,168,0,0,14.6,84,6530.0296,0,4220.484,25519.7936,1,430.5492,1976.8279,3838.9807,40.5,4139.4335,1136.7644,422.3655,814.5842,925.9913,825.8449,1161.7056,527.9675,791.0749,1272.9207,1.2,661.6473,950.1958,767.18,2000.7614,816.9915,0,10,1364.1583,635.2552,404.9346,1449.1182,567.7533,797.472,213.16,0,0,0,1,0,1,0,0,0
3,114,2,0,14.1,85,6418.6949,0,4088.5418,25130.7874,1,408.6724,1973.5008,3795.2296,8,4143.3311,1093.3369,437.7783,793.7423,847.7656,800.4387,1162.4669,523.8524,805.2834,1214.7637,2.3,647.6589,931.5855,767.1152,2008.6163,800.85,0,10,1336.3028,635.7144,397.8779,1366.5701,575.9319,797.9709,198.81,0,0,0,1,0,0,0,0,0
1,75,1,0,13.4,85,6400.0262,0,3997.5096,25007.1418,1,391.3937,1940.4981,3802.1284,39.5,4127.0801,1075.3876,421.1875,772.6073,866.7082,805.2327,1152.0562,514.0629,814.0638,1154.918,2,650.8605,921.041,777.2387,1996.361,805.0761,0,9,1341.3307,632.1571,396.079,1402.2077,566.5786,784.9904,179.56,0,0,0,1,0,0,0,0,0
0,45,1,11,12.5,86,6310.9781,0,3891.8943,24684.2942,1,356.7901,1939.8078,3715.4348,9,4106.5927,1058.8071,451.8367,770.4983,806.0818,794.9247,1182.4827,544.4439,814.0981,1078.6341,2.7,634.2705,928.1032,756.3885,1978.844,788.6074,0,7,1371.8456,629.0817,380.7426,1368.8969,572.4913,815.6705,156.25,0,0,0,1,0,0,0,0,0
1,127,0,676,11.9,85,6285.5299,0,3849.7131,24543.4828,1,384.467,1926.1384,3680.985,6,4073.0792,1054.1459,439.8628,788.5478,767.3267,787.025,1190.2367,549.3933,814.3621,1041.0851,2.9,642.7915,935.1363,773.1145,1980.6402,827.2403,0,5,1370.3142,627.7547,384.8438,1377.0828,583.6007,830.1626,141.61,0,0,0,1,0,0,0,0,0
0,256,4,1020,11.5,84,6239.9295,0,3757.7786,24186.8144,1,395.7952,1903.9276,3636.7611,27.5,3973.2848,1076.0636,413.6401,800.9443,737.7023,839.5336,1189.1225,603.2123,804.6867,1068.0144,1.4,685.3563,938.8059,817.8036,1942.9261,845.2553,0,2,1366.3026,653.1468,436.6443,1365.9041,596.6682,790.1656,132.25,0,0,1,1,0,0,0,0,0
4,513,6,2722,11,86,6009.6826,0,3715.4974,23681.9546,1,383.5187,1882.7965,3542.3104,27.5,3829.4835,1232.1189,483.4169,870.721,913.1619,953.5077,1272.8153,589.0098,926.5949,1120.572,2.4,790.4415,1077.3081,912.0668,1943.8006,920.1522,0,0,1387.6115,695.1866,430.5366,1370.7721,619.6016,823.8084,121,0,0,0,1,0,0,0,1,0
7,819,10,4693,11.5,84,5908.9513,1,3757.5716,22583.298,1,350.1342,1769.7679,3087.8972,33.5,3476.4038,1258.4052,457.6341,931.6182,1038.5364,1040.4513,1324.0482,624.3604,1084.4893,1259.7837,3.1,821.8969,1061.7859,1042.3895,1820.9327,1020.3861,0,0,1362.8404,715.4739,457.5183,1398.9331,603.8485,891.1566,132.25,0,0,0,1,0,0,0,0,0
4,559,8,2995,12.5,78,5682.4429,0,3809.9788,21877.5451,1,612.7072,1724.3692,2899.7465,35.5,3112.1813,1281.6006,663.3285,995.7483,1058.0526,1064.4446,1363.2016,599.7402,1148.3691,1418.0402,3.7,904.9359,1118.34,1040.2511,1805.8227,1114.9683,0,3,1394.0361,833.9776,479.5844,1448.9676,711.1122,916.3112,156.25,0,0,0,1,0,0,0,0,0
5,396,4,1766,14.2,74,5664.567,0,3986.5791,22262.0844,1,602.5948,1765.6874,2923.9919,8,3095.5837,1310.5319,641.7614,1026.8219,1165.9305,1079.8883,1271.3749,648.0679,1155.8644,1463.7818,4.2,967.1569,1142.097,1082.8001,1819.267,1095.0814,0,3,1520.2476,809.1844,495.0943,1486.1607,720.9293,896.1597,201.64,0,0,0,1,0,0,0,0,0
3,391,4,1763,15.2,68,6015.2795,0,4198.4281,22932.6026,1,777.1162,1794.0417,2908.8768,20,3110.7508,1336.1884,755.7377,1061.0209,1191.6242,1086.5004,1322.5016,617.9509,1170.1601,1477.0386,3.8,960.8945,1128.5993,1091.9667,1851.2378,1064.108,0,6,1525.9101,775.9888,462.4309,1528.0778,766.1466,872.6299,231.04,0,0,0,1,0,0,0,0,0
4,447,3,2053,16.2,67,6201.1109,0,4227.753,23126.9965,1,802.7343,1714.4084,2934.8832,19,3052.2712,1353.3665,875.3328,1084.7717,1405.481,1074.2351,1262.6132,612.1325,1151.3733,1808.1447,2.8,988.9357,1219.4632,1124.5742,1963.7827,1115.6701,0,8,1512.2945,771.3271,476.0671,1520.4926,732.5384,855.3866,262.44,0,0,0,1,0,0,0,0,0
2,524,2,2288,16.9,66,6076.7557,0,4188.9831,22845.1168,1,780.8083,1704.4553,2904.7356,25,3114.0358,1277.0346,794.6383,1104.2556,1537.3234,1051.1118,1280.0484,624.5799,1199.0951,1933.0494,3.5,963.0231,1266.3523,1134.7901,1900.6183,1203.5987,0,7,1450.1138,748.6071,521.0347,1505.4192,770.0646,905.2329,285.61,0,0,0,1,0,0,0,0,0
6,508,2,2462,17.3,62,6115.2237,0,4357.232,23212.5722,1,627.0137,1757.4295,2914.1683,19,3149.6697,1336.6014,690.7204,1071.7389,1433.6139,1099.2554,1291.2461,621.2237,1196.1588,2012.2096,3.2,1054.131,1249.0452,1169.4062,1934.6944,1165.8941,0,5,1486.0148,787.2199,501.3154,1498.1398,764.4933,1023.6623,299.29,0,0,0,1,0,0,0,0,0
5,616,5,2814,18.3,58,6131.3198,0,4384.0601,23374.7121,1,628.0141,1717.0584,2969.0598,13,3208.9691,1275.4999,651.7948,1023.5246,1435.3185,1141.742,1333.5842,608.744,1243.4698,2054.839,3.2,1000.7591,1235.7193,1106.5988,2008.3524,1166.9637,0,3,1421.7434,808.6932,493.825,1534.1491,719.9376,977.3314,334.89,0,0,0,1,0,0,0,0,0
8,700,7,3438,18.2,58,6196.3622,0,4432.4989,23455.9851,1,633.1852,1704.2324,3149.12,16,3159.2094,1273.2889,613.0091,996.5605,1499.2138,1085.9347,1257.5864,607.5423,1180.9794,1899.7236,3.3,925.4464,1176.9643,1087.1454,1902.9187,1112.4383,0,2,1358.5263,812.9792,516.3216,1553.1172,753.4305,958.11,331.24,0,0,0,1,0,0,0,0,1
9,821,7,4483,18.3,56,6312.4918,0,4615.1144,24379.251,1,631.6571,1859.1289,3337.5427,11,3405.7539,1310.8314,568.9644,1014.1297,1594.7062,1115.8676,1243.3188,581.1387,1149.2485,2087.3711,3.4,933.8906,1243.5176,1082.0246,1927.1921,1122.8115,0,1,1377.6614,765.3931,486.545,1544.3658,689.965,969.3134,334.89,0,0,0,1,0,0,0,0,0
16,955,9,5289,16.7,62,6852.3365,0,4996.7149,27635.9561,1,535.6877,2172.5673,3858.1136,17,4220.818,1336.3237,570.9905,1095.6851,1687.9107,1085.0263,1309.1949,611.9947,1148.9369,2265.4975,3.3,1017.3243,1249.1868,1111.1968,2229.9697,1176.4386,0,1,1544.1422,778.2289,491.8728,1761.2939,687.8209,924.4594,278.89,0,1,0,1,0,0,0,0,0
10,913,16,3491,15.5,52,7290.8136,0,5372.3908,29372.1391,1,516.5574,2358.0792,4178.2012,15,4599.0219,1333.0264,449.4835,994.366,1707.3121,1096.4124,1303.186,580.1326,1054.4573,2313.4344,2.3,959.9881,1210.5222,962.8217,2324.9971,1073.6924,0,0,1513.3083,798.06,455.7094,1735.327,709.886,926.1284,240.25,0,0,0,1,0,0,0,0,0
10,666,11,3414,15,50,7479.2833,0,5429.6512,30133.8901,1,493.9607,2376.8595,4546.6454,19,4820.3699,1375.5633,511.8489,1002.6136,1577.2399,1038.421,1334.7136,591.7783,1010.2675,2198.0863,3.1,919.1109,1211.7097,937.2385,2288.4155,1100.845,0,5,1477.313,750.6156,458.5089,1715.3523,655.1165,899.3686,225,0,0,0,1,0,0,0,0,0
8,714,8,3652,14.1,54,7587.9435,0,5706.6771,30657.4253,0,519.6611,2423.4232,4641.4331,18,4896.8096,1261.5431,466.0845,967.2198,1481.4628,993.4435,1298.0414,589.2195,953.3086,1982.5533,0.5,897.4831,1129.8231,913.9622,2205.8191,1066.6305,0,1,1485.2415,712.4335,462.8748,1710.0782,632.1842,892.3413,198.81,0,0,0,1,1,0,0,0,0
7,726,5,3775,13.1,64,7635.4619,0,5637.2434,30399.7717,0,492.4779,2414.8055,4730.3028,17,4790.9852,1210.8512,527.967,918.7565,1413.5785,930.2494,1261.4413,572.5751,962.6885,1949.1108,0.9,892.6999,1218.8046,901.6464,2176.1484,981.5128,0,0,1427.305,725.0227,446.4482,1587.5195,659.6189,843.2253,171.61,0,0,0,1,0,0,0,0,0
5,549,6,2647,12.3,63,7057.4548,0,5094.0547,28181.3364,1,411.3456,2263.7277,4462.3658,17,4534.6852,1136.6124,391.4556,815.588,1106.65,878.2092,1141.007,515.7455,798.3999,1591.8039,2.2,725.5004,1037.3263,805.4896,1943.3522,819.38,0,0,1264.6416,644.3178,415.0486,1561.0544,531.3427,766.1153,151.29,0,0,0,1,0,0,0,0,0
8,277,7,787,12,68,6853.2207,0,4897.2636,27396.8764,1,364.3686,2238.0022,4392.8895,9,4375.6703,1065.0302,384.3178,828.5892,960.9182,868.1173,1194.8536,512.5575,778.9113,1535.0006,2.6,723.4957,974.7089,800.9993,1941.1128,796.3987,0,0,1224.9166,637.4926,393.5639,1473.8007,546.6481,745.5287,144,1,0,0,1,0,0,0,0,0
1,168,0,0,12,74,6754.6093,0,4724.7088,26799.7455,1,377.0267,2112.9607,4359.8582,13,4275.8802,1086.5474,397.1426,837.1442,986.5002,870.2829,1202.7035,521.6258,777.8058,1353.4498,2.7,713.4089,974.3579,815.1657,1878.4713,819.916,0,0,1259.7266,656.6204,397.6946,1433.5304,537.8652,738.0467,144,1,0,0,1,0,1,0,0,0
2,114,2,0,12,77,6525.1344,0,4373.4227,25718.6404,1,325.2408,2039.1026,4170.933,3,4139.9654,1045.0117,397.396,828.884,912.5811,862.481,1170.1501,526.6598,793.9589,1287.3048,3.5,702.636,958.1308,798.1635,1851.9394,789.8754,0,5,1227.1006,643.409,418.7261,1391.0423,566.9582,733.2843,144,1,0,0,1,0,0,0,0,0
1,75,1,0,11.9,78,6422.5027,0,4177.8159,25157.4156,1,339.7678,2016.99,4054.0645,47.5,4094.0383,1051.7914,397.5985,806.2211,857.1986,874.783,1190.5796,530.7328,779.7807,1247.0821,3.3,693.415,958.704,779.4179,1843.4286,816.3458,0,0,1195.9836,638.4729,414.4745,1352.592,538.3735,767.6541,141.61,1,0,0,1,0,0,0,0,0
0,45,1,11,11.7,80,6292.9726,0,3993.029,24530.7104,1,297.5461,1963.0001,3930.4255,42.5,3989.686,1004.2108,397.2951,771.5789,858.873,836.2929,1122.7869,551.9421,759.741,1168.7009,2.3,683.5041,970.968,775.4601,1822.182,816.2988,0,6,1199.1058,623.4703,408.9591,1340.3094,542.1738,778.7077,136.89,1,0,0,1,0,0,0,0,0
1,127,1,676,11.4,80,6157.7886,0,3811.1996,24025.8016,1,326.4754,1913.6512,3820.5605,6,3929.7218,1012.685,401.1204,797.2382,775.5076,841.0623,1192.6542,552.2353,772.9308,1107.3324,2.5,658.2445,945.5288,773.9064,1819.9764,821.4892,0,3,1247.7367,636.8388,379.1064,1325.1668,517.4312,755.9286,129.96,1,0,0,1,0,0,0,0,0
2,256,1,1020,11.2,82,6002.3027,0,3662.6916,23443.3715,1,312.3347,1924.8363,3681.9393,36.5,3846.8309,1053.4842,417.2357,834.6123,729.1216,849.6423,1164.6115,540.4937,769.0664,1088.6524,2.8,704.4266,919.4938,767.4445,1784.1504,801.6944,0,4,1245.9395,654.5221,388.97,1294.6808,530.5823,735.6713,125.44,1,0,1,1,0,0,0,0,0
1,513,0,2722,11.2,81,5830.05,0,3554.2638,22732.7036,1,354.205,1904.3194,3537.1393,36,3688.671,967.0808,397.4536,804.446,723.2412,860.0748,1206.3508,546.7589,737.2988,1046.7011,2.3,657.6111,908.8716,779.8597,1761.4545,783.4881,0,4,1188.188,644.3577,415.1028,1268.6176,534.5271,751.1868,125.44,1,0,0,1,0,0,0,1,0
2,819,1,4693,12.4,79,5635.4507,1,3517.8015,22314.7171,1,361.7055,1910.9622,3397.3619,33,3637.8128,1055.4379,433.8899,841.58,748.3276,830.482,1283.0785,532.3388,823.5337,1037.9336,2.5,702.4282,977.3329,779.7521,1719.6306,831.0409,0,2,1197.9505,669.1464,411.0592,1297.7469,556.0732,789.4595,153.76,1,0,0,1,0,0,0,0,0
2,559,9,2995,14.6,70,5534.5252,0,3547.2249,22120.1802,1,412.0741,1921.602,3333.3991,30.5,3483.6492,1041.0537,474.9666,851.6711,814.8093,863.7096,1216.0821,556.4148,897.2019,1018.6552,3.4,788.0635,999.3531,844.9553,1751.8803,915.6669,0,3,1198.2689,701.4676,417.6697,1349.6306,555.8497,815.9093,213.16,1,0,0,1,0,0,0,0,0
10,396,7,1766,16.3,65,5446.2564,0,3465.6534,22062.501,1,585.3906,1919.49,3302.0175,19,3473.2179,1137.1818,491.0424,913.7386,819.7275,867.4108,1216.9003,571.406,996.9297,1135.763,2.5,898.7181,1059.0755,914.4726,1782.92,963.1659,0,1,1239.0558,707.8774,474.8567,1433.89,577.5795,829.4171,265.69,1,0,0,1,0,0,0,0,0
3,391,8,1763,17.8,59,5419.6722,0,3616.3497,22943.1937,1,585.1921,2020.6289,3378.292,21,3509.3293,1191.4549,607.9213,892.3677,936.3645,915.782,1231.4014,580.4213,1065.1522,1230.112,1.8,922.0043,1122.4211,926.4691,1962.7966,1018.1183,0,2,1452.4604,721.0978,440.3936,1583.6646,567.1407,831.3879,316.84,1,0,0,1,0,0,0,0,0
5,447,3,2053,18.9,55,5619.1068,0,3798.1669,23512.0462,1,818.3089,2032.3897,3459.7753,27,3591.4286,1235.9546,634.5075,875.2887,1073.5709,922.0809,1255.555,596.8937,1128.9952,1428.7031,2.2,915.1116,1179.9665,968.2433,1929.4565,1118.8045,0,2,1489.4886,781.6838,422.4412,1592.2338,649.4929,801.6779,357.21,1,0,0,1,0,0,0,0,0
4,524,7,2288,18.7,55,5754.693,0,3816.2292,24084.4551,1,982.1816,2160.1217,3583.6801,24,3609.4495,1259.9773,696.42,991.8978,1175.7111,911.0244,1162.429,602.9856,1131.5872,1614.7035,2.3,852.1342,1124.492,1033.4221,1974.5872,1130.2691,0,3,1540.8616,789.7966,446.621,1644.8328,668.4939,844.4161,349.69,1,0,0,1,0,0,0,0,0
6,508,4,2462,20.5,47,5684.0945,0,3904.6098,24199.5779,1,1078.8742,2199.477,3558.2485,16,3618.1732,1285.1786,707.954,934.2488,1253.8815,903.9455,1218.1993,631.4811,1144.3208,1624.1232,1.9,879.3373,1123.4239,1000.4122,2029.2042,1103.5109,0,3,1497.3798,785.6535,435.9714,1708.3909,572.8096,912.6744,420.25,1,0,0,1,0,0,0,0,0
4,616,7,2814,21.4,43,5775.5619,0,4074.0421,24498.043,1,1207.9427,2147.338,3590.9935,11,3665.4097,1169.0086,775.482,886.9491,1304.3953,908.9829,1225.1142,634.0068,1010.6657,1769.3039,1.9,883.1972,1089.1729,987.2769,2060.6701,1142.87,0,3,1509.5923,757.057,487.5649,1674.4354,583.7527,899.7898,457.96,1,0,0,1,0,0,0,0,0
6,700,5,3438,20.9,46,5772.8825,0,4250.6081,24478.8832,1,1158.1128,2131.4058,3676.3116,22,3661.2082,1180.8921,632.1663,923.5097,1286.2139,914.341,1154.3858,635.5482,1028.8385,1822.303,3.2,906.6822,1176.7527,964.8065,1989.7388,1082.2333,0,2,1415.4561,717.8863,475.3204,1581.2721,593.6534,910.3612,436.81,1,0,0,1,0,0,0,0,1
7,821,4,4483,19.6,50,6076.0679,0,4449.8516,25665.9883,1,986.3732,2244.3829,3906.4889,26,3805.631,1182.4399,600.89,955.4008,1400.0439,981.4988,1164.4256,653.3743,1015.3856,2037.5441,2,909.0159,1139.7788,943.1372,2091.5506,1084.56,0,1,1403.8068,737.6059,464.8016,1688.2086,588.8743,845.8294,384.16,1,0,0,1,0,0,0,0,0
3,955,9,5289,18.7,50,6448.9502,0,4733.0416,26949.4335,1,912.5499,2272.7399,4205.9219,19,4078.7129,1186.0066,624.8912,928.2634,1367.1962,938.0719,1178.1598,605.9974,1010.869,1959.2118,1.8,918.7617,1143.0373,918.6155,2131.3591,999.2637,0,1,1400.4996,734.2318,461.5498,1678.2083,637.616,805.2039,349.69,1,1,0,1,0,0,0,0,0
9,913,1,3491,17.2,56,6800.5155,0,5258.21,28229.9269,1,780.4126,2445.9583,4486.8742,10,4245.744,1137.2145,624.4318,948.8806,1538.9326,949.6369,1171.8619,612.399,978.923,1930.9504,2.2,897.0976,1068.34,941.3506,2072.2332,962.5933,0,5,1283.5685,697.0919,447.504,1636.8232,628.587,819.1033,295.84,1,0,0,1,0,0,0,0,0
