"y","past_rent","bus_passenger","sub_passenger","temp","f45","sunny","f15","f50","wet","f40","X17_18","m40","m25","most_use","m50","f0","f35","m20","f20","m55","f60","m35","m45","m0","m70","m5","cloud","m65","f25","wind","f55","dust","f65","m60","m30","f30","f70","semester","rain","X16_17","X19_20","X18_19","X8_9","X9_10","X7_8","X20_21"
8,1,673,3518,-3.2,1047.9287,0,1599.9351,1020.1847,52,1028.5096,1,1308.4221,3128.1315,22244.4677,1134.4027,425.8869,1548.3385,3422.3417,5283.9687,1006.7212,778.6621,1650.199,1251.3437,523.3651,999.5029,1391.8704,7,512.9676,3377.1563,3.5,906.0694,28.5,625.301,678.3493,1963.8414,1870.4906,1334.7633,0,0,0,0,0,0,0,0,0
6,2,931,3844,-3.8,1021.5773,0,1730.3707,1028.6576,47,1012.6614,0,1246.1505,3643.3433,25127.0862,1115.4187,528.6509,1526.2997,3786.2025,6026.069,1101.309,787.187,1785.3574,1365.8639,495.8804,983.7436,1474.3784,4,524.275,4050.2167,3.7,848.6378,31.5,674.522,669.5309,2099.6682,2209.9294,1379.802,0,0,0,0,1,0,0,0,0
1,6,775,2617,-4.8,963.0183,0,1648.9141,940.9245,45,931.9639,0,1233.3866,3964.8454,25795.9372,1032.8949,426.5116,1457.39,3959.03,6154.0539,1013.5605,736.0265,1693.8657,1274.2051,452.1747,940.6348,1413.3763,0,481.4282,4240.8236,4,893.1637,31,642.2892,680.7489,2126.2505,2199.6781,1292.1017,0,0,0,1,0,0,0,0,0
3,6,587,3337,-5.7,877.4963,0,1423.0468,912.6378,45,939.9637,0,1144.1828,3869.335,24873.0141,939.9362,487.6347,1401.9044,3764.3843,5894.7288,989.5248,689.5721,1554.1041,1146.1085,450.6272,938.0026,1227.9304,0,473.2419,4181.4425,4.3,828.5826,27.5,650.9797,670.8931,2074.727,2132.388,1259.9325,0,0,0,0,0,0,0,0,1
1,1,830,3960,-6.5,859.385,0,1008.75,881.7765,46,871.9374,0,1056.4405,3558.7111,22814.7448,907.1578,469.2545,1361.2652,3151.3814,5200.0312,922.1573,706.1315,1531.7383,1141.7602,498.7763,914.7482,831.7973,0,518.5189,3919.4628,2.8,776.1646,25,615.5799,629.4993,2048.5972,2043.5576,1257.1543,0,0,0,0,0,0,0,0,0
1,2,374,1037,-7,830.8781,0,751.2015,919.045,46,841.607,0,1044.2321,3541.3337,22324.5541,828.9016,449.8361,1321.5635,3008.1216,5112.379,849.9867,669.5218,1402.4515,1102.3111,472.161,896.3876,635.5926,0,455.4868,3919.5309,3.1,735.8966,26,604.3821,621.4771,2019.5067,1999.6672,1197.7758,0,0,0,0,0,0,0,0,0
1,1,135,277,-7.6,698.054,0,773.7601,743.2931,54,797.2576,0,894.342,3485.0882,21757.2957,711.2069,342.4266,1202.5561,2931.6329,5150.4577,739.9477,655.9881,1319.2803,1029.9022,438.1834,827.7029,499.3465,0,416.6237,3817.6016,3.5,620.9352,30.5,549.1007,531.493,1859.0456,1991.6333,1215.3187,0,0,0,0,0,0,0,0,0
1,1,62,1,-7.7,745.2473,0,770.1334,758.1131,56,782.3651,0,912.7208,3565.1688,22053.7122,714.8166,339.1062,1232.5251,3022.251,5209.7854,783.6155,649.8926,1314.3292,1017.5006,433.6858,827.4689,498.9003,0,418.6781,3837.9608,3.7,615.717,30.5,547.119,515.0015,1863.6305,2008.0614,1203.3348,0,0,0,0,0,0,0,0,0
0,0,11,0,-8,724.6769,0,760.0104,749.1078,59,801.2202,0,900.9166,3580.2897,22026.0301,711.8735,329.152,1245.2946,3030.4445,5148.389,772.21,646.0449,1296.2841,1043.5086,442.8172,832.3759,484.4323,0,399.269,3837.6383,2.8,606.5419,32,542.1225,504.7876,1897.2913,1990.3986,1196.0512,0,0,0,0,0,0,0,0,0
1,0,20,0,-8.1,753.8372,0,731.9615,749.8978,59,783.7291,0,897.7798,3579.4637,22050.3275,713.9459,322.4892,1248.9049,2986.0373,5163.03,768.7571,636.2339,1304.1358,1041.3167,433.5095,826.1903,477.1765,0,395.2427,3868.8023,2.7,594.4248,29,529.4544,498.7265,1893.3521,2006.6014,1226.5896,0,0,0,0,0,0,0,0,0
0,0,20,0,-8.2,752.6447,0,749.9901,751.1149,61,796.6767,0,907.1544,3591.8877,22067.4234,709.4126,332.7973,1252.1677,2984.3976,5192.7978,755.8008,648.0522,1291.7811,1017.1436,423.5617,814.0295,471.1201,0,393.9717,3871.0565,2.5,623.5318,20,540.9405,519.2692,1875.3779,2007.9571,1225.3394,0,0,0,0,0,0,0,0,0
1,0,31,6,-8.2,741.8752,0,715.5209,747.587,63,786.8845,0,903.9377,3628.3066,22194.4108,711.7633,326.8681,1253.466,2981.944,5201.2085,749.0879,643.3292,1300.633,1060.5936,422.272,817.4247,441.4408,1,409.9943,3882.615,3.3,647.4269,31,533.4841,532.0305,1909.5809,2036.6568,1239.3016,0,0,0,0,0,0,0,0,0
1,0,86,507,-8.2,737.4038,0,716.5222,752.7623,64,808.0579,0,874.982,3595.1307,22154.651,675.6521,332.7823,1261.2699,2982.276,5177.5595,751.8725,652.4177,1265.913,1047.3432,443.1931,864.3359,458.3858,2,410.2998,3907.1755,3.3,666.5655,33,502.9044,528.4154,1924.2634,2041.063,1303.0836,0,0,0,0,0,0,0,0,0
2,0,188,786,-8.4,770.3505,0,717.485,752.7009,64,827.9888,0,884.8565,3540.5866,21939.1995,756.6488,325.8874,1269.4038,2903.0106,5121.2767,753.2937,646.8691,1305.1921,1088.9285,409.6046,898.9413,473.9299,2,414.7382,3863.7286,2.7,702.1948,34,539.5916,580.6522,1870.0313,2065.9698,1246.6346,0,0,0,0,0,0,0,0,0
8,0,371,2339,-8.6,826.788,0,742.2794,833.7151,62,899.0235,0,1005.96,3480.8516,21774.2913,860.0331,342.2414,1360.086,2900.1024,4993.2542,855.3481,718.05,1410.78,1188.5916,426.7756,886.2523,481.1091,6,409.9729,3745.1131,2.7,788.1576,37,555.2055,606.8281,1891.1781,1992.9259,1385.9394,0,0,0,0,0,0,0,1,0
4,2,735,4383,-8.9,1029.097,0,749.4602,907.2305,59,946.0556,0,1074.8978,2964.703,20198.9393,980.7619,339.8308,1403.1732,2782.2637,4635.6382,881.3444,778.6904,1445.1921,1193.1433,482.3417,985.6895,497.1229,1,494.0877,3335.9892,4.6,827.1996,39,586.6919,685.5567,1707.3525,1924.6274,1459.3803,0,0,0,0,0,1,0,0,0
1,3,544,2605,-8.4,1105.0469,0,738.586,976.8268,61,985.5344,0,1074.6237,2747.0504,19056.0788,1059.3583,332.1053,1370.5255,2797.0462,4300.6742,1007.1185,752.6112,1370.6835,1297.3953,585.3295,1041.8938,524.38,1,535.3826,3053.2753,2.8,891.0855,42,608.5891,698.4498,1650.0554,1766.7683,1521.1973,0,0,0,0,0,0,1,0,0
1,5,332,1492,-7.6,1133.9478,0,757.7213,1030.4031,51,1042.154,0,1186.806,2765.992,19155.2559,1070.9791,352.64,1463.2647,2750.0516,4273.075,1017.1151,784.6098,1407.8105,1321.3927,579.3702,1028.1499,558.817,1,533.6708,3006.8954,4.4,1016.7724,42,612.718,768.6191,1682.0001,1806.1666,1484.4982,0,0,0,0,0,0,0,0,0
3,5,314,1291,-6.8,1133.0378,0,876.0552,980.0818,44,999.414,0,1105.5703,2724.7403,19150.6017,990.2598,406.1276,1449.4242,2838.2274,4203.3408,990.6196,777.4395,1406.3273,1227.7552,560.1222,1068.3336,671.1922,1,512.8434,3098.4623,3.9,989.5074,33,597.7392,725.9909,1697.1287,1732.9507,1483.6633,0,0,0,0,0,0,0,0,0
4,0,414,1550,-5.7,1092.6186,0,1102.5926,1019.9257,41,1114.1984,0,1190.535,2777.922,19655.8669,1037.2641,419.5264,1442.1072,2952.6681,4344.5681,996.6093,761.9844,1485.6464,1302.6645,559.2675,1024.8427,751.3313,1,534.6843,3161.3431,3.6,969.8654,31,603.1018,691.7218,1709.329,1782.283,1416.4583,0,0,0,0,0,0,0,0,0
2,1,397,1662,-5.2,1167.9038,0,1246.0805,1078.8867,37,1122.8521,0,1209.5739,2793.2836,19915.5052,1052.9787,459.8318,1461.7089,3160.4649,4416.4509,992.7621,777.5649,1509.7539,1351.0075,621.7241,1125.3427,783.3618,1,544.2673,3080.6792,4.8,1054.017,35,623.8111,727.904,1687.2857,1805.8781,1397.196,0,0,0,0,0,0,0,0,0
1,2,439,1673,-5.2,1157.4564,0,1430.2617,1052.5996,33,1060.4248,0,1203.1431,2829.8572,20132.9718,1095.6146,463.6419,1485.5166,3151.6059,4542.3474,1037.6318,796.7715,1466.2216,1270.8129,598.2062,1076.6713,869.301,1,527.8455,3101.0549,6.1,1123.9201,34,627.6242,734.4619,1717.0121,1839.3561,1496.9179,0,0,0,0,0,0,0,0,0
0,2,549,1980,-4.5,1147.7758,0,1591.7985,1014.101,36,1079.8456,0,1186.7286,2915.4595,20464.174,1107.5597,426.3073,1425.9549,3283.0297,4682.6801,1009.2729,785.7236,1441.1377,1254.6137,568.892,1020.5669,946.9497,2,546.3688,3170.2862,3.5,1033.3394,30,631.3822,767.557,1713.955,1831.6709,1390.8601,0,0,0,0,0,0,0,0,0
1,1,574,2443,-4.8,1150.7221,0,1720.6557,1013.6077,38,1013.1081,0,1180.9294,2992.5287,21022.4983,1069.3634,398.443,1480.4041,3394.9485,4938.0546,994.2933,729.1055,1479.9081,1267.2528,597.3761,1041.323,1074.7487,3,540.7897,3211.3529,4.9,1016.0773,45,625.1808,716.8245,1667.5965,1857.7049,1342.6024,0,0,1,0,0,0,0,0,0
6,2,661,3381,-5,1045.9976,0,1967.4552,965.8671,37,1009.6996,1,1206.6071,3114.1666,22006.7665,959.1736,436.0644,1383.5937,3611.0776,5250.9854,1009.5274,740.6537,1617.1731,1298.5613,542.1657,1023.8997,1283.4492,2,490.2809,3352.8896,3.6,1011.0555,31,620.601,694.0991,1837.1941,1839.6864,1335.567,0,0,0,0,0,0,0,0,0
5,4,905,3846,-5.8,1123.9533,0,2025.3722,1000.6046,39,995.0201,0,1313.7119,3766.1108,25118.3909,1015.2819,430.3198,1538.9567,3965.3768,5716.2238,1000.4937,759.5447,1761.8055,1288.913,520.1397,1065.3413,1395.8469,1,519.3148,4194.0521,4.4,960.179,26,641.0401,677.537,2040.2289,2135.6363,1412.1059,0,0,0,0,1,0,0,0,0
2,3,703,2531,-6.4,1058.9678,0,1947.6108,965.6251,42,959.7139,0,1167.3123,3874.5545,25660.5653,923.9498,523.5288,1526.7211,4066.132,5950.9151,947.3939,731.5825,1659.7458,1179.5892,472.3866,986.5157,1382.9545,0,493.1969,4279.6372,3.9,922.7852,23,605.0905,650.0107,2126.0077,2176.8519,1394.7862,0,0,0,1,0,0,0,0,0
3,5,597,3401,-7.2,962.0943,0,1592.6436,914.6035,44,919.8364,0,1098.0441,3866.0749,24730.682,910.4032,510.5528,1423.3983,3783.7716,5727.9094,907.419,710.9052,1540.2783,1216.0796,507.2812,914.9237,1063.6277,0,504.5965,4157.449,4.2,876.0053,27,608.3295,632.2846,2102.176,2129.6245,1357.5822,0,0,0,0,0,0,0,0,1
3,3,801,4099,-8.1,886.1236,0,948.9578,919.9039,47,869.7357,0,1048.0243,3600.9071,22798.8087,859.3531,406.7276,1410.6184,3119.1571,5219.1442,838.7573,712.3237,1430.7106,1155.3614,510.6923,957.2542,690.7112,0,500.7322,3985.1053,4.8,829.0988,30,590.1042,586.6741,2012.5949,2020.5711,1298.5543,0,0,0,0,0,0,0,0,0
3,2,385,1126,-8.9,877.9911,0,851.5251,885.4448,52,874.9586,0,1003.5457,3539.0845,22345.1817,827.397,397.8499,1364.8492,3045.8647,5088.4504,806.7102,688.3229,1387.2328,1087.9446,488.6601,928.1787,587.8769,0,474.54,3940.8837,3.6,768.7425,33,607.9531,607.6801,1946.8088,2032.0076,1250.6697,0,0,0,0,0,0,0,0,0
0,1,161,241,-9.4,709.8183,0,802.2433,740.4056,52,788.1841,0,912.4193,3580.8878,21790.358,729.8312,349.6866,1250.9074,2917.3147,5189.2133,754.8459,669.6432,1221.4542,1020.8769,407.9617,834.4003,480.8461,0,449.5222,3800.3115,2.3,666.3771,29,538.1616,547.5559,1832.7456,1997.5235,1206.6362,0,0,0,0,0,0,0,0,0
1,1,73,0,-9.6,738.3005,0,798.8736,736.7251,54,781.8996,0,918.5715,3610.9061,21901.823,712.4658,348.8696,1288.8335,3006.2991,5133.2181,734.5385,649.7586,1248.3652,1026.704,402.6016,818.7386,503.3737,0,430.515,3790.5544,2.9,648.3366,26,540.7154,525.4601,1819.884,2003.7626,1172.8151,0,0,0,0,0,0,0,0,0
1,0,19,0,-9.3,740.3647,0,797.6244,754.868,54,784.9543,0,872.9386,3617.1199,22025.4697,752.8935,359.6249,1315.6786,3047.1696,5127.5087,710.3065,645.275,1237.4356,1019.9491,398.4538,823.8953,493.825,0,437.4495,3848.9138,4.2,649.3098,24,523.7489,537.2701,1821.769,2009.8745,1192.4362,0,0,0,0,0,0,0,0,0
1,3,17,0,-9,726.8335,0,789.2725,736.6909,51,779.7227,0,887.0221,3658.7709,22002.5407,759.0226,352.5906,1325.8057,3018.4928,5116.3844,735.4353,655.8124,1234.2647,1010.7662,396.003,836.7074,491.7544,0,443.7605,3841.9753,3.4,668.8665,28,527.8025,526.6654,1806.4291,2000.4178,1179.3603,0,0,0,0,0,0,0,0,0
0,0,13,0,-9.2,741.7499,0,792.2614,734.2505,49,795.6082,0,874.4044,3655.7899,22051.2741,750.1549,342.0139,1333.0156,3067.4557,5116.5607,708.8823,658.2447,1212.7278,1004.2441,395.7006,804.2462,482.3975,0,435.5037,3837.54,3.4,667.7057,33,521.7202,519.6336,1806.9925,2021.1919,1185.3716,0,0,0,0,0,0,0,0,0
1,1,32,11,-9.6,751.6615,0,779.4266,728.8659,48,799.7696,0,874.416,3625.2724,22086.6597,726.5909,326.2994,1317.1175,3086.7019,5104.9457,717.7839,652.959,1249.7461,1028.3466,402.9264,821.7661,494.3797,0,442.1054,3831.8869,3.1,673.2467,28,523.3833,534.144,1838.4974,2032.4918,1175.4132,0,0,0,0,0,0,0,0,0
0,0,75,535,-9.9,767.5917,0,762.3018,747.5954,47,788.947,0,884.8011,3627.9558,22138.32,743.6907,338.6647,1298.6829,3062.9404,5143.1767,727.3968,642.7541,1232.0784,989.5755,409.4735,845.6152,480.692,0,433.9092,3852.312,3.3,702.0302,27,532.0022,536.5185,1873.5106,2047.6632,1204.7654,0,0,0,0,0,0,0,0,0
2,0,185,787,-10.1,774.4591,0,762.2392,741.0608,48,808.1432,0,896.4688,3591.6577,21939.4458,744.0308,332.4645,1308.7583,3020.1393,5052.1347,814.1149,642.7474,1236.6657,1030.8261,413.4767,855.8433,504.3121,0,411.0378,3834.2107,3.1,720.7188,26,579.8117,557.7222,1851.5806,2044.2988,1234.7103,0,0,0,0,0,0,0,0,0
7,1,381,2343,-10.3,812.5502,0,753.1511,804.4427,48,814.1353,0,1017.0634,3496.2871,21822.282,882.9845,359.8585,1414.8335,2976.8239,4905.1924,858.5947,674.0908,1399.0834,1089.5031,431.0134,867.9868,512.0248,0,457.2248,3749.2137,2.8,763.8827,28,590.4877,563.3857,1871.2361,2009.6119,1251.167,0,0,0,0,0,0,0,1,0
5,2,805,4270,-10.7,914.9956,0,747.1379,902.7343,50,979.8854,0,1062.147,3034.1214,20101.1337,994.8226,325.0036,1380.7131,2811.2131,4528.502,909.6561,701.1879,1380.4074,1166.7801,415.5223,878.6451,495.6206,0,469.0939,3332.9843,0.6,834.524,29,597.4643,629.8359,1759.8984,1873.294,1256.8069,0,0,0,0,0,1,0,0,0
1,4,523,2588,-9.6,1049.9113,0,756.6242,937.325,48,1044.0836,0,1097.298,2761.4168,19014.1785,1086.7586,316.6765,1367.9373,2774.3698,4244.3181,981.4897,786.2845,1367.8782,1223.1871,407.977,891.8177,533.0334,0,541.5739,3021.4246,2.3,917.8898,30,616.9908,715.679,1716.0483,1760.7854,1379.8608,0,0,0,0,0,0,1,0,0
1,1,330,1397,-8.4,1102.8029,0,839.4763,959.4916,44,1073.0407,0,1152.7314,2649.9086,18870.4823,1055.8849,347.5128,1389.2056,2706.6645,4145.4397,954.5287,779.7585,1471.4344,1221.3872,494.2307,887.5828,587.2308,0,554.0058,3015.6061,2.2,973.3412,27,644.1636,725.9644,1638.8282,1853.3952,1418.8122,0,0,0,0,0,0,0,0,0
4,1,326,1372,-6.4,1086.1599,0,953.0741,962.3855,39,1027.8479,0,1130.4366,2687.0063,19058.3281,1027.8984,384.9431,1411.0738,2744.721,4218.6881,1019.8879,741.6436,1421.0517,1247.9426,500.2258,897.4989,646.8988,0,512.2359,3086.8701,1.9,972.5437,32,635.4529,692.7889,1670.0825,1818.8346,1340.8895,0,0,0,0,0,0,0,0,0
0,1,366,1478,-5.5,1131.3723,0,1141.6841,1002.5954,36,1097.2658,0,1193.7706,2747.2416,19369.6034,1021.0933,372.2151,1382.6365,2856.2597,4284.6756,1071.5334,785.9425,1447.3616,1213.0761,514.3731,957.432,717.2395,0,551.4785,3129.7764,2.4,945.3513,30,637.8865,705.9351,1710.0749,1811.5771,1378.5297,0,0,0,0,0,0,0,0,0
6,0,413,1565,-4.3,1147.0621,0,1285.2742,977.045,34,1082.8841,0,1213.8552,2696.3616,19519.661,1084.9665,441.4856,1363.0471,2957.4843,4404.1716,1112.3162,817.4263,1445.0385,1208.559,526.2302,1003.616,825.2572,0,542.2845,3169.8999,2.1,1005.0688,31,673.6035,727.0593,1689.1485,1794.5095,1459.159,0,0,0,0,0,0,0,0,0
2,0,426,1728,-2.4,1144.5255,0,1394.8433,1050.0351,31,1139.3877,0,1253.5832,2761.2121,20091.5608,1055.2987,622.2194,1446.1942,3052.8392,4585.199,1062.6691,807.9017,1469.068,1191.339,573.9362,961.8639,926.8374,0,528.8258,3170.9054,2.3,981.5774,37,641.1272,753.1617,1794.7906,1811.3523,1425.2147,0,0,0,0,0,0,0,0,0
3,3,487,1993,-2,1187.6323,0,1505.5388,1100.9083,31,1059.1881,0,1265.614,2835.5855,20171.7798,1070.6858,571.5304,1319.1815,3111.9428,4681.6023,1064.5579,761.015,1457.8963,1211.5862,586.066,958.602,1010.8243,0,518.3645,3223.8162,2.7,982.4777,38,639.9437,728.8558,1779.8915,1761.8637,1381.2664,0,0,0,0,0,0,0,0,0
4,1,470,2478,-0.9,1121.1991,0,1711.0904,1042.0109,29,1025.9528,0,1192.5398,2923.9772,20746.1388,1074.595,594.3977,1388.1871,3315.6866,4889.993,1043.2147,743.2029,1510.4823,1152.4978,566.5507,883.1822,1175.6499,0,502.8954,3201.9028,2.5,932.253,40,626.4824,668.2991,1702.1159,1813.7939,1399.9608,0,0,1,0,0,0,0,0,0
15,0,624,3376,-1.1,1030.6647,0,1913.2989,1042.3662,31,945.6885,1,1242.0451,3125.3523,21927.6111,994.0709,624.7258,1320.9339,3628.6017,5212.6233,998.9065,744.4942,1579.3237,1179.9487,600.7259,953.8153,1444.764,0,475.1639,3403.9411,2.9,934.7964,45,626.6383,703.2146,1860.3237,1796.5114,1346.4811,0,0,0,0,0,0,0,0,0
10,6,937,3785,-2.8,1058.3484,0,1997.7665,1097.0748,34,1033.9951,0,1236.0319,3721.8913,25126.413,1041.2007,595.0198,1457.6212,3991.4137,5947.5011,1054.33,758.4164,1723.8587,1373.1622,541.8065,970.3627,1553.2025,0,499.6106,4000.8356,2.5,976.8243,48,625.208,696.8086,2098.9144,2184.377,1320.5111,0,0,0,0,1,0,0,0,0
5,4,741,2578,-3.8,1017.4337,0,1971.9221,1044.4134,38,919.9279,0,1167.4455,3903.6551,25984.8682,1073.8007,556.7428,1372.3699,4162.4193,6167.4364,1011.4354,761.4133,1668.8163,1284.7462,533.7688,949.3192,1501.1775,0,484.3939,4175.9401,2.5,888.7392,48,611.3928,702.3276,2266.0775,2268.1536,1288.1563,0,0,0,1,0,0,0,0,0
3,5,611,3408,-4.7,975.8101,0,1610.3527,979.4635,39,887.2076,0,1121.0633,3925.5576,25272.1303,963.1605,491.8941,1377.6614,3989.1029,5832.4794,963.6877,745.8324,1583.1962,1212.7194,526.278,903.5235,1331.1073,0,453.4986,4198.0331,0.3,896.6276,41,600.6321,688.0196,2182.4565,2183.6432,1245.4744,0,0,0,0,0,0,0,0,1
4,2,751,4133,-4.7,893.1802,0,1045.4214,926.7845,42,880.7281,0,1081.7601,3682.983,23119.2998,899.3498,459.5702,1336.1101,3340.5364,5207.278,857.0805,742.2186,1502.1654,1197.1058,512.7038,879.692,813.7087,0,471.4156,3946.821,2,780.685,27,611.8832,627.8135,2035.2204,2068.1855,1182.3396,0,0,0,0,0,0,0,0,0
0,5,417,1210,-5.3,888.875,0,897.3059,899.8187,45,816.2024,0,970.0755,3727.8222,22610.9063,856.6982,402.4746,1319.1027,3104.4454,5124.1271,863.316,694.0324,1426.4432,1131.4945,478.061,870.7251,619.545,0,445.1801,3966.342,0.7,763.8454,43,592.3134,602.9117,1909.742,2032.8817,1187.1065,0,0,0,0,0,0,0,0,0
2,1,172,233,-6,741.4313,0,718.1238,758.282,46,789.4352,0,957.4502,3599.9565,21893.362,730.9447,354.0115,1254.1169,2875.1436,5230.9301,756.6764,666.2601,1316.8578,1049.478,444.8743,847.2185,477.5651,0,407.491,3815.2123,2.1,686.6246,43,541.6311,518.9311,1802.1804,1998.9644,1152.2253,0,0,0,0,0,0,0,0,0
0,0,83,0,-6.1,751.6807,0,745.0277,765.8816,45,809.1033,0,956.4855,3634.5893,22003.3067,721.3455,350.5529,1284.3222,2932.7224,5218.4595,727.593,646.5195,1299.1774,1073.3566,440.0552,825.2921,471.8349,0,418.9799,3803.853,1.5,689.2083,41,533.9104,524.9782,1821.5444,2008.6385,1144.1174,0,0,0,0,0,0,0,0,0
1,0,16,0,-6.5,767.5199,0,730.0914,756.8343,49,799.5071,0,924.741,3623.4263,22089.1167,745.4895,358.9641,1288.4456,2996.7955,5204.081,755.8486,642.4864,1305.1973,1072.9932,459.0877,809.8996,487.3923,0,411.217,3806.2201,2.3,687.9651,38,537.3644,507.6281,1837.1002,2027.8507,1136.2688,0,0,0,0,0,0,0,0,0
0,1,23,0,-6.5,739.2837,0,759.4078,752.0709,50,802.0806,0,930.7646,3669.2665,22059.9044,750.0879,332.7297,1272.8506,3015.2404,5178.2032,740.44,636.6025,1283.798,1052.1475,447.1111,834.7643,490.0421,0,402.7054,3811.904,0.5,689.0193,42,531.2502,516.9026,1812.9939,2015.6478,1133.4754,0,0,0,0,0,0,0,0,0
0,1,24,0,-7.1,754.8048,0,735.8748,738.6115,52,792.3758,0,916.9516,3639.9669,22021.5949,741.0985,369.981,1280.3742,2987.2634,5193.9117,739.9558,626.3256,1283.4466,1056.1461,435.3287,813.8039,496.7695,0,397.1558,3800.2346,2.6,686.674,38,516.4118,497.1402,1822.5525,2013.845,1139.1613,0,0,0,0,0,0,0,0,0
1,0,34,7,-7.4,764.018,0,714.8055,738.4224,54,787.2852,0,928.2201,3646.3162,22064.9674,747.8316,326.9197,1291.5856,2966.9187,5227.7516,734.4896,630.527,1268.1831,1088.7382,458.7905,830.5806,501.9284,0,393.7138,3829.5312,0.8,705.5982,43,544.9044,529.4143,1815.128,2019.553,1153.2537,0,0,0,0,0,0,0,0,0
1,0,85,549,-7.4,757.4739,0,704.174,744.6194,55,792.8073,0,938.4849,3629.0459,22133.6114,709.7741,349.9172,1313.7691,2974.7881,5230.6951,762.8709,627.6535,1303.5369,1079.6494,430.9671,821.4156,472.5358,0,403.3099,3833.3869,1.9,710.3772,47,564.0378,514.2947,1819.4553,2028.9341,1180.3403,0,0,0,0,0,0,0,0,0
2,1,184,778,-7,795.2852,0,723.1977,758.0559,55,823.6402,0,972.6515,3618.5646,22023.5744,755.8375,344.4244,1330.1271,2983.3213,5173.8828,786.7346,663.3416,1320.0192,1092.4294,406.8807,890.9159,481.4263,0,406.6324,3824.0442,1.2,752.5304,51,583.0345,566.0979,1803.7985,1969.8167,1195.8909,0,0,0,0,0,0,0,0,0
4,1,343,2147,-7.8,841.2303,0,717.93,834.8389,57,854.0494,0,1067.4217,3564.8992,21904.3708,860.8483,354.8321,1418.0245,2938.7804,5080.1403,898.4743,679.4995,1372.7278,1147.7126,398.7873,868.0585,516.9412,0,445.3717,3711.3527,2.3,810.0783,50,589.2896,594.4792,1851.3945,1967.0514,1227.3328,0,0,0,0,0,0,0,1,0
7,3,763,4128,-7.9,994.249,0,756.3939,913.2391,59,934.2984,0,1119.0367,3103.0446,20236.1605,918.2509,335.8698,1334.8894,2783.7662,4673.818,919.4804,724.821,1414.0232,1230.6181,424.0651,945.2805,496.5463,0,470.5409,3282.8432,2.7,876.7435,53,569.4489,695.1112,1765.7271,1878.0488,1273.347,0,0,0,0,0,1,0,0,0
0,4,530,2513,-5.1,1025.7992,0,732.5508,898.3241,51,999.3423,0,1063.385,2836.4452,19203.6673,1029.0821,348.2592,1397.1774,2702.3193,4350.0792,1086.2568,757.709,1369.3269,1236.7927,490.2421,953.0938,529.0471,0,536.5838,3085.2877,1.7,932.5893,43,617.4502,714.3268,1698.4755,1764.5561,1323.4,0,0,0,0,0,0,1,0,0
3,4,372,1562,-2.2,1151.829,0,785.7379,948.7591,43,1099.3594,0,1188.3047,2893.8594,19320.8026,1044.2918,395.0063,1403.9941,2770.0713,4365.8836,1125.0899,766.0849,1382.9808,1239.3646,597.0688,960.755,564.704,0,512.2651,3066.3219,2,989.3162,41,604.7847,736.3199,1616.0061,1821.6854,1385.5003,0,0,0,0,0,0,0,0,0
5,1,346,1442,0.1,1149.8826,0,815.7573,985.6271,33,1075.2464,0,1147.075,2926.9398,19516.8419,972.7276,357.9369,1448.6279,2824.1043,4370.5639,1086.849,764.5131,1386.5962,1175.1317,580.8607,955.2518,587.4452,1,492.7809,3135.7252,1.9,1061.8146,45,625.9175,668.3161,1623.4972,1800.7874,1306.8843,0,0,0,0,0,0,0,0,0
5,7,411,1561,1.7,1161.4914,1,985.0639,994.805,31,1079.9193,0,1177.4776,3017.0947,20012.4118,1025.2274,344.7229,1443.2761,2970.5692,4504.8516,1083.3553,840.1071,1464.3164,1276.928,560.0555,889.4459,666.7644,2,536.5223,3137.4953,1.2,1045.5031,49,626.2747,727.1491,1646.9844,1827.8241,1264.5457,0,0,0,0,0,0,0,0,0
8,3,409,1707,3,1109.4122,1,1145.7201,1001.884,27,1068.6486,0,1196.1996,3091.8902,20531.4828,1054.1305,394.9439,1480.8152,3197.3486,4623.1634,1091.574,802.3737,1470.5995,1306.797,548.5115,970.4036,782.6784,3,532.3119,3121.5562,1.8,1137.7661,54,584.8589,720.1684,1729.4101,1816.6996,1291.3139,0,0,0,0,0,0,0,0,0
3,1,446,1928,5.1,1227.5737,1,1438.194,1036.5403,26,1047.3139,0,1275.9749,3154.0158,20861.7298,1124.2311,396.306,1468.9617,3205.9151,4741.9173,1078.1557,795.4837,1487.7004,1309.4808,540.4462,979.0466,966.4735,2,539.9148,3257.6721,1.8,1084.465,52,588.461,702.6283,1743.9896,1801.5578,1315.8449,0,0,0,0,0,0,0,0,0
3,1,490,2194,5.2,1215.1824,1,1621.3709,1058.2376,23,1054.6417,0,1253.6324,3163.8698,21270.7135,1107.4911,474.2481,1468.8602,3237.374,4996.6635,1024.4376,856.9394,1509.9632,1235.4887,556.0283,915.3909,1093.0421,4,544.254,3294.1832,2.4,1091.0045,54,631.0886,701.0624,1774.2542,1825.5454,1288.5395,0,0,0,0,0,0,0,0,0
