"y","temp","rain","wind","wet","snow","cloud","temp.sqr","sunny","semester","past_rent","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X19_20","X20_21","X21_22","X22_23","X23_24","weekend","m0","m5","m25","m35","m50","m65","f20","f25","f30","f45","f55","f65","f70","bus_passenger","sub_passenger"
4,-0.4,0,2.8,29,0,0,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,470.0364,1558.3154,3008.4172,1699.7198,1065.7813,507.3438,5033.8087,3154.2415,1704.994,1026.0213,896.1653,591.7059,1276.415,654,3630
6,-1.7,0,2.2,31,0,0,2.89,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.4909,1622.1074,3700.5412,1909.7167,1078.443,478.6264,5798.6708,3973.6604,2123.0683,1146.1821,917.0961,622.002,1290.1995,905,4137
6,-2.6,0,0.7,35,0,0,6.76,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,499.3686,1557.8975,3839.9021,1760.4638,1000.8044,497.7653,6041.0025,4167.7493,2169.1348,951.9932,938.6701,571.6492,1262.536,730,2757
3,-2.5,0,2.5,34,0,0,6.25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,482.9153,1269.1329,3759.2817,1628.7147,989.9876,489.8588,5777.427,4063.2589,2048.6651,960.5351,895.873,595.7314,1226.7881,652,3519
3,-3.5,0,0.8,37,0,0,12.25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,530.3913,849.88,3591.9289,1508.3825,891.6476,463.3358,4976.072,3757.592,1966.2933,915.8512,810.0082,557.9976,1179.2421,824,4445
3,-4.4,0,1,41,0,0,19.36,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,464.2915,555.8951,3559.623,1373.7068,829.5264,463.4324,4907.8057,3695.7545,2054.8981,910.2341,750.2842,556.9318,1179.462,384,1263
2,-5.1,0,1.5,42,0,0,26.01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,430.4211,493.0383,3445.6412,1260.9501,740.6995,410.0242,4923.6254,3633.3975,1900.2941,712.8872,669.7334,481.9518,1189.3007,171,304
1,-5.6,0,1.3,45,0,0,31.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.7496,485.2308,3471.05,1231.2925,742.1624,413.5405,4946.6068,3617.2127,1906.1708,707.5146,676.7742,476.1428,1182.2962,65,1
1,-6,0,1.3,48,0,6,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.5646,517.4785,3447.8615,1212.7513,756.5019,414.4396,4938.8003,3654.633,1921.6897,701.5286,690.6971,474.5378,1207.2392,17,0
0,-6.6,0,2.2,49,0,0,43.56,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.468,493.4241,3435.3492,1215.3463,766.1009,409.597,4936.599,3691.7005,1950.5218,695.8045,676.8048,484.7861,1200.7445,19,0
0,-7,0,1,52,0,0,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.4808,500.7314,3440.3751,1226.9726,742.4207,398.82,4943.5125,3698.9595,1935.9849,704.1617,680.5889,469.9149,1217.0649,13,0
1,-7.2,0,1.9,52,0,0,51.84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.2428,499.6189,3451.7501,1211.9458,733.7693,407.5604,4987.5214,3705.7365,1945.8215,711.3062,699.9952,455.1418,1200.6546,37,12
0,-7.3,0,1.8,54,0,0,53.29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.5298,481.4079,3478.0602,1239.7007,723.1921,413.3529,4976.4909,3738.8821,1980.2451,730.8193,699.1136,481.4927,1206.3331,73,533
0,-7.6,0,2.4,55,0,6,57.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.4535,500.7994,3449.5003,1245.02,794.6455,425.3057,4927.9203,3706.9504,1947.9,713.6146,729.8877,516.3436,1191.4505,165,879
3,-7.7,0,2.3,57,0,7,59.29,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.4479,457.4312,3343.4782,1409.0259,923.3035,446.152,4822.5069,3566.3979,1900.0812,811.2247,840.5197,504.9579,1234.1795,409,2390
13,-7.5,0,2.6,58,0,7,56.25,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.2292,596.2558,2930.9373,1373.2947,1067.3595,503.9147,4545.3299,3203.5405,1828.1569,884.67,894.4149,530.0965,1270.5417,703,4454
9,-6.4,0,0.9,56,0,7,40.96,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0286,676.0576,2718.9466,1338.0577,1124.7572,546.9377,4190.6382,2922.5586,1709.1042,951.2107,932.4923,565.6465,1372.3668,563,2763
3,-4.4,0,1.3,50,0,8,19.36,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,435.2444,755.8631,2741.5037,1448.5316,1068.1668,544.8752,4145.0578,2833.1156,1720.2381,1056.0268,980.5778,584.6982,1388.2712,339,1469
1,-2.4,0,1.5,46,0,10,5.76,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,516.8689,883.0221,2697.6369,1439.6284,1056.1659,507.085,4107.8265,2958.7394,1617.9179,1092.4421,1006.2098,623.0919,1364.9849,308,1379
0,-0.6,0,2.3,41,0,10,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,432.2067,757.1266,2742.3477,1483.1251,1056.7712,503.3555,4277.7087,2968.0072,1683.5546,1059.2734,937.6466,619.2322,1234.861,370,1599
1,0.5,0,2,37,0,10,0.25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,467.2198,937.2301,2726.1302,1521.8152,1169.2213,516.0204,4358.3839,2865.9786,1654.6865,1086.3815,990.2168,611.5315,1238.3729,467,1782
1,1.3,0,2.3,35,0,10,1.69,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,523.4519,1004.7249,2752.27,1510.499,1130.985,552.1517,4520.3603,2883.6704,1752.1457,1130.2733,1006.2126,619.8731,1251.788,409,1826
0,1.7,0,1.5,36,0,10,2.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,523.4234,1200.7496,2861.2712,1541.0543,1054.2821,537.0426,4615.5504,2964.5801,1734.3122,1088.9487,1004.2336,610.056,1327.7908,534,2153
1,1.8,0,1.3,36,0,10,3.24,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,462.081,1370.8304,2938.594,1560.9858,1026.7982,531.5554,4898.5381,2991.8163,1648.9586,1060.5371,959.1355,577.2199,1277.2771,543,2758
2,1.4,0,1.2,38,0,10,1.96,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,517.6759,1708.9523,3081.7565,1602.4372,1006.8772,478.1139,5166.1776,3189.9537,1752.6285,996.8984,919.3602,583.7802,1270.6503,654,3630
9,0.7,0,2,42,0,10,0.49,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.6288,1878.2507,3632.8523,1690.9901,978.198,505.533,5840.3126,4007.6916,2206.7941,1061.4715,971.0346,610.5533,1235.673,905,4137
0,0.1,0,1.3,42,0,10,0.01,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,473.301,1799.2747,3848.3147,1632.2916,924.0806,471.6176,6094.8715,4106.3751,2138.6823,1052.2321,850.6365,603.7624,1231.2718,730,2757
2,-0.6,0,1.6,44,0,9,0.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,486.9643,1485.5817,3763.9719,1521.6794,911.6234,487.8744,5873.572,4059.1331,2075.4238,1062.8854,830.883,615.0753,1247.5894,652,3519
2,-1,0,2,46,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,492.7192,842.9634,3534.1431,1523.1841,924.0112,460.746,5143.4073,3809.9785,2035.6102,931.2939,838.5855,600.2293,1226.8523,824,4445
0,-1.3,0,2.2,46,0,7,1.69,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,467.948,617.4476,3534.5626,1353.0831,832.5151,428.6366,4978.618,3749.5508,1985.1965,851.1446,769.7463,585.3484,1162.5476,384,1263
0,-1.9,0,1.2,48,0,8,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,486.8413,485.1722,3505.2319,1312.6947,738.7464,426.4844,4996.1149,3681.0111,1873.6803,733.4287,711.664,525.774,1168.7657,171,304
1,-2.5,0,1.7,53,0,7,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.345,495.0426,3497.8968,1281.6702,736.2446,442.0276,5039.1197,3692.5747,1899.173,724.9956,692.9651,505.4817,1133.0606,71,0
0,-3.1,0,1.5,53,0,0,9.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.0877,476.8808,3499.6137,1269.0922,718.045,422.3068,5004.5189,3684.6999,1905.1784,728.1194,681.3852,504.6834,1130.471,23,0
1,-3.7,0,0.9,55,0,0,13.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.0031,513.6014,3534.4788,1245.3405,748.7977,439.6261,5008.0168,3680.4839,1919.9065,719.3336,680.7326,511.5867,1164.3847,17,0
0,-4.5,0,1.6,59,0,0,20.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.6764,515.5136,3545.7381,1225.0948,736.15,447.5487,4966.1025,3711.7306,1928.0063,707.9885,672.359,518.6519,1155.9727,21,0
0,-4.8,0,2.1,62,0,0,23.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.1544,501.3521,3545.0453,1234.8361,737.8118,430.2526,5015.1474,3741.9028,1916.0988,680.0894,700.7122,491.9447,1179.1844,36,7
0,-4.6,0,2.8,62,0,0,21.16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443.4311,474.9079,3509.9574,1215.4999,746.7405,453.3727,5054.0981,3712.881,1922.7526,717.04,700.029,520.7774,1194.9703,79,549
2,-5.4,0,2.2,60,0,0,29.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.0456,480.9182,3477.111,1265.0238,759.8974,415.8532,5032.8659,3704.9738,1902.8353,731.6237,704.4742,533.0984,1190.9673,190,840
4,-5.5,0,1.5,60,0,0,30.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.8309,477.8777,3349.1429,1350.7484,866.0032,469.4233,4911.043,3621.1591,1908.0433,789.0511,821.6775,551.6661,1197.7868,382,2408
13,-5.9,0,2.5,62,0,0,34.81,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.9017,529.3628,2965.945,1443.8821,966.3935,475.536,4577.0961,3240.4111,1737.5508,905.0192,860.2866,584.2306,1380.4266,798,4521
3,-5.1,0,2.3,62,0,0,26.01,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.1649,729.1295,2707.7563,1442.563,1054.5811,526.9562,4154.1002,2870.9255,1638.3826,1037.6785,988.9927,608.15,1451.9185,535,2779
3,-3,0,2,53,0,0,9,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,444.5838,804.439,2676.2793,1469.5658,1093.3679,546.0655,4060.0781,2875.7551,1607.1841,1089.7515,962.7143,617.7173,1390.8253,383,1542
0,-1.1,0,2.7,41,0,0,1.21,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,484.4217,849.8831,2675.3376,1455.9611,1042.8067,500.0299,4105.3856,2923.9935,1671.6272,1086.4054,989.263,615.4118,1357.3101,321,1360
0,0.3,0,3.4,35,0,0,0.09,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,456.497,733.1055,2734.7321,1487.4814,1041.5243,480.4861,4231.7063,2888.7594,1741.5465,1139.3816,982.0331,640.4325,1392.7596,378,1634
2,1.7,0,4.2,33,0,0,2.89,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,477.161,777.0189,2742.9254,1491.6646,1091.2253,496.6182,4400.8707,2940.9951,1704.2663,1117.7551,1007.8737,685.8402,1310.6514,473,1901
4,2.8,0,4.2,31,0,0,7.84,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,540.113,927.6003,2735.4908,1595.6954,1141.7671,509.4384,4588.4278,2929.4599,1705.1164,1152.1156,950.2714,675.4948,1335.756,507,1856
0,2.8,0,2.6,31,0,0,7.84,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,559.5933,1058.8059,2829.0337,1579.6087,1077.7064,491.9404,4653.4628,2948.0913,1749.2959,1105.1518,993.8487,646.3314,1381.4521,513,2286
0,3.1,0,1.6,31,0,0,9.61,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,595.5164,1386.7166,2910.6127,1534.2658,1080.6341,489.8572,4895.5607,2930.3581,1643.9713,1086.183,910.2923,620.9333,1245.2536,555,2830
1,2,0,2.2,33,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,536.4125,1688.565,3020.0523,1627.733,1072.8606,540.4582,5185.5534,3113.5551,1696.5351,1038.2229,922.8827,591.2743,1243.5413,647,3608
5,0.7,0,2.2,35,0,0,0.49,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593.0981,1790.7025,3563.6936,1815.3616,1110.6809,473.8679,5945.3535,3963.6664,2131.4114,1177.3614,928.8627,612.8807,1270.7547,883,4116
2,0,0,3.2,37,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,601.3408,1749.0644,3689.5483,1747.9277,1009.3917,451.1185,6224.9751,4046.367,2180.7051,1108.9954,878.7137,572.4298,1311.325,756,2681
3,-1.2,0,1.8,41,0,0,1.44,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,498.4951,1533.1807,3702.9572,1591.6307,920.4722,433.4512,6022.0874,4051.5313,2130.9852,940.6335,847.9577,597.1872,1223.8172,656,3691
3,-1.9,0,1.8,43,0,0,3.61,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,561.0235,795.5882,3515.735,1544.932,874.3986,431.0549,5049.4117,3781.2139,2030.8804,901.7213,806.8394,582.9558,1256.3818,860,4890
2,-2.7,0,1.7,47,0,0,7.29,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,540.4417,689.925,3450.0394,1463.4172,806.0625,426.0062,5022.2071,3739.4259,2035.9941,883.0656,751.8318,580.1228,1200.983,439,1353
1,-3.4,0,1.6,50,0,0,11.56,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,449.0944,499.9078,3530.7779,1313.0372,737.0367,413.9627,5085.3867,3675.0727,1885.3039,725.3803,690.0191,521.431,1163.6158,172,330
1,-4.2,0,1.3,52,0,0,17.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.6439,499.8851,3526.5295,1304.0931,716.9923,393.1114,5070.0387,3652.2394,1931.955,746.3827,675.9472,524.1968,1142.7692,82,0
1,-4.5,0,0.9,54,0,0,20.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479.7673,480.7031,3554.3337,1260.1155,743.5398,394.6711,5067.387,3669.5737,1928.9618,738.2892,669.8262,519.8637,1135.6772,21,0
0,-4.8,0,1.1,57,0,0,23.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.781,470.754,3536.5222,1267.5323,730.2592,391.9787,5110.9426,3694.5601,1931.8855,770.2627,664.0198,531.599,1136.5285,31,0
0,-5,0,1.2,56,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.8576,487.2957,3511.4113,1273.4056,718.3363,389.1261,5087.2607,3665.9181,1934.8265,772.7135,676.0029,525.4984,1146.0734,21,0
0,-5.3,0,0.6,58,0,0,28.09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.3317,510.6402,3508.602,1259.798,730.784,405.5522,5102.841,3721.4543,1944.8068,760.3401,667.0799,514.7444,1188.1349,37,10
0,-5.4,0,1.4,57,0,0,29.16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.7588,473.3541,3481.0991,1260.5024,759.0664,394.3463,5109.076,3706.5981,1941.0249,761.8397,701.9946,529.4745,1202.9087,84,536
1,-5.7,0,1.6,59,0,0,32.49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.6822,504.684,3465.1617,1329.0456,796.9496,416.3324,5104.3079,3665.7553,1957.4003,803.3708,746.2684,535.2116,1253.7399,170,830
2,-5.8,0,1.3,62,0,0,33.64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.8431,506.8854,3333.7199,1386.0352,904.6794,418.9254,4886.7308,3544.9167,1934.5884,851.0977,815.0137,553.9927,1287.4788,383,2357
19,-5.8,0,1.3,64,0,0,33.64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527.42,534.2307,2976.6532,1482.1686,976.0836,498.77,4498.1376,3199.593,1856.1376,1005.2542,871.2779,555.2024,1312.4636,762,4469
2,-5.3,0,1.5,63,0,0,28.09,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478.0551,579.973,2660.8899,1430.0627,1081.7492,558.4085,4179.9615,2918.2224,1710.8145,1039.7456,948.805,572.3999,1449.5354,551,2667
2,-3,0,1.1,59,0,0,9,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,442.9315,685.634,2695.4674,1545.9096,1086.2296,496.7508,4119.1857,2933.9881,1727.1568,1084.7755,943.2768,630.4882,1356.3297,348,1563
0,0.3,0,0.8,48,0,0,0.09,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,513.6455,673.3528,2627.0855,1539.8608,1114.7388,460.2009,4242.3509,2921.9517,1686.1937,1030.1765,982.235,647.342,1425.0677,346,1524
3,1.9,0,2.4,37,0,0,3.61,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,453.7144,757.3121,2660.2517,1580.3724,1058.1047,444.0486,4422.1104,2912.9564,1829.1435,1121.828,968.9654,642.1188,1290.6166,374,1736
3,2.5,0,1.7,32,0,0,6.25,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,517.3713,852.8282,2735.3634,1587.223,1201.1361,479.6407,4442.3775,3018.1795,1848.8578,1168.5758,1022.1402,660.8086,1285.1048,467,1958
3,3.7,0,2.4,24,0,0,13.69,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,532.2147,941.0121,2892.0214,1616.1752,1094.4249,518.3318,4559.6137,3100.1181,1826.0883,1179.2792,970.2173,593.1998,1368.7134,471,1989
2,4.2,0,2.1,24,0,0,17.64,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,541.6763,1031.4553,2891.404,1566.9818,1088.6004,498.057,4635.4605,3198.18,1792.4393,1086.3858,1023.6945,615.1573,1292.4774,587,2397
2,4.4,0,2.4,21,0,0,19.36,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,583.0886,1351.904,2989.6988,1586.4321,1033.6085,504.1745,4864.2162,3176.3425,1767.9665,1095.6097,980.9991,642.5585,1242.8952,611,2968
3,2.8,0,2.3,25,0,0,7.84,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,563.8024,1636.1598,3321.542,1580.6947,1076.3954,492.2065,5244.3801,3355.9506,1733.587,1134.8914,935.9422,577.7605,1218.3469,724,3902
6,1.4,0,2.1,33,0,0,1.96,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527.4347,1897.7172,4085.1705,1789.4842,1067.6441,486.3922,6062.3026,4218.6575,2166.3914,1155.4144,955.3235,590.9435,1252.7941,795,4384
3,0.3,0,1.8,41,0,0,0.09,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,490.8721,1917.2652,4300.386,1773.0155,957.1829,454.7567,6242.9003,4487.173,2206.1804,1077.3408,921.3599,579.6686,1244.7781,743,2849
5,-0.5,0,1.8,46,0,0,0.25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,468.6499,1694.7218,4199.695,1682.6957,949.9299,439.9105,6155.4568,4301.7836,2209.942,1014.8981,961.9633,590.6676,1273.2122,670,4094
4,-1.3,0,2.1,50,0,0,1.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,451.9009,894.9787,3661.1242,1620.6947,825.8492,430.5141,5154.8415,3834.0677,1947.1676,935.69,825.7714,570.1823,1197.4975,952,5942
0,-1.9,0,1.8,53,0,0,3.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,502.4786,639.5043,3688.0274,1496.0419,800.3938,434.616,5076.194,3740.9032,1917.3814,865.2502,787.4656,552.9138,1216.2357,488,1519
2,-2.2,0,1,55,0,0,4.84,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,397.4195,492.6251,3568.3228,1347.0204,756.9183,396.8457,5046.1828,3577.6298,1856.3539,756.1035,706.5516,491.5265,1146.2945,203,422
0,-2.8,0,0.7,55,0,0,7.84,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,388.5525,498.2775,3562.9002,1324.7721,739.376,378.9377,4993.8208,3529.0029,1877.9897,766.9893,703.8771,492.6154,1166.065,80,0
2,-3.1,0,0.8,54,0,0,9.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,413.9222,518.8652,3566.5713,1303.4202,737.57,380.9029,5007.6017,3576.7902,1880.6245,761.9234,684.753,499.1929,1180.2015,29,0
1,-3.3,0,0.1,53,0,0,10.89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,401.313,503.5378,3585.3199,1282.6498,736.0716,384.5593,5047.2595,3621.7373,1891.7775,745.9839,683.7874,484.8846,1212.8532,19,0
2,-3.6,0,0.1,54,0,0,12.96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,394.7335,498.1388,3593.1222,1281.6038,756.3677,381.7499,5056.7689,3602.6159,1871.7828,761.0365,688.4166,492.7805,1192.3592,15,0
0,-3.9,0,1.9,55,0,0,15.21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,394.1271,506.0366,3613.5127,1276.9517,735.3438,386.219,5027.7845,3625.8562,1894.0772,758.6783,696.418,499.2016,1194.4084,17,6
0,-4.3,0,1.9,56,0,0,18.49,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,417.5835,482.9145,3626.1229,1282.7346,752.0289,410.9975,5017.862,3651.5245,1890.5657,777.4962,745.3267,471.5277,1222.295,67,456
0,-4.7,0,2.4,59,0,2,22.09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,404.9469,494.5304,3614.4477,1320.5835,748.2105,410.3547,4974.4476,3649.7453,1863.5551,787.1373,730.1559,493.4916,1227.2427,107,541
1,-4.9,0,2,60,0,1,24.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,397.5252,500.3169,3594.1649,1302.7369,772.1922,416.2118,4909.0664,3593.1223,1846.0178,787.7601,736.3508,505.8951,1277.0173,137,758
0,-4.9,0,2.3,61,0,1,24.01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,418.6428,487.0808,3460.6491,1348.8183,818.9135,441.1701,4708.0566,3507.121,1873.389,825.4366,772.3766,536.0136,1256.639,329,1371
1,-4,0,2.2,60,0,4,16,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,399.2071,490.5361,3335.5973,1405.8746,832.2763,427.7097,4427.1011,3385.777,1862.9031,941.784,823.5315,548.7806,1308.1095,362,1689
1,-2.4,0,2.1,58,0,9,5.76,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,512.4373,522.0851,3337.144,1559.2637,862.0376,473.2689,4340.9637,3443.1552,1913.6722,967.4814,868.2557,557.3169,1322.1888,291,1539
2,-0.8,0,2.3,53,0,9,0.64,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,505.5806,543.3528,3402.9214,1555.3226,918.6317,464.482,4613.6363,3527.6577,2015.3743,1025.5787,894.6118,511.333,1280.1747,368,1762
4,0.6,0,1.2,50,0,8,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,508.3673,656.7258,3545.1571,1597.6004,926.572,461.8077,4821.3145,3698.9352,2022.0012,969.8995,856.1103,524.1229,1279.0725,475,2277
0,2.3,0,1.1,52,0,9,5.29,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,615.4489,803.1972,3677.9653,1655.2194,908.1411,478.7552,5041.9497,3912.2165,2021.1238,1037.6445,936.3764,548.7666,1294.718,456,2369
