"y","m30","f20","f15","m25","temp","X10_11","sub_passenger","X9_10","m20","m50","bus_passenger","semester","f50","wet","rain","f45","m5","f70","f30","past_rent","f40","m45","f0","m35","m0","m55","m70","f35","m40","most_use","f55","f65","m65","m60","cloud","f60","f25","wind","X8_9","dust","sunny","X7_8","X11_12","X15_16","temp.sqr","X13_14","X16_17","X14_15"
0,2019.4973,6182.2341,1324.1336,3920.1677,25.8,0,2561,0,4138.1301,828.114,436,0,781.2236,86,0,849.5726,993.8306,1257.4688,1972.8869,0,874.129,952.3586,482.5542,1525.2286,586.4937,821.9392,780.3922,1371.7713,1015.1992,25217.2379,712.0568,504.2752,400.4629,592.9411,7,683.0712,4087.3219,0.7,0,21,0,0,0,0,665.64,0,0,0
0,1958.42,5833.2557,1126.8639,3789.3771,25.5,0,1329,0,3829.3913,760.4623,340,0,762.3493,86,0,724.8299,785.6125,1173.4034,1874.1437,2,732.8663,906.5339,378.9303,1472.2673,449.7678,775.8565,723.6591,1264.3801,913.8878,24006.2907,662.9796,440.8674,386.3758,504.6375,6,606.6208,3985.0555,1.3,0,18,1,0,0,0,650.25,0,0,0
1,1949.4794,5705.9877,1044.8067,3757.1701,25.2,0,293,0,3593.3464,748.7956,154,0,726.2464,87,0,718.4579,740.6368,1154.8642,1889.7339,0,747.0764,913.8463,383.0603,1427.1955,471.7943,793.8513,726.6358,1290.9014,915.0087,23527.9354,659.1062,442.2115,394.1553,525.909,6,620.0237,3914.121,2,0,10,1,0,0,0,635.04,0,0,0
1,1904.3484,5677.8645,991.5145,3726.5579,24.6,0,0,0,3591.551,748.6432,68,0,734.7023,87,0,722.7006,756.1034,1163.2244,1887.4147,0,758.4094,910.6037,379.839,1412.4546,467.3658,762.3114,732.06,1283.7024,882.6235,23440.7547,644.0577,447.9304,406.4157,515.3846,5,618.2547,3956.8612,1,0,26,0,0,0,0,605.16,0,0,0
0,1886.5744,5691.0642,950.9657,3708.6546,24.3,0,0,0,3487.5262,738.5246,40,0,727.9652,88,0,711.9224,691.6257,1146.7221,1896.3154,0,763.3801,923.2517,387.2486,1425.0624,469.3698,757.1008,709.439,1271.6631,898.3268,23287.3829,629.6439,457.6252,407.9519,540.5285,8,608.6795,3920.5226,0.8,0,25,0,0,0,0,590.49,0,0,0
0,1904.6131,5593.8618,928.643,3685.8158,24.3,0,0,0,3430.1474,766.4347,36,0,710.1195,89,0,715.8459,652.7708,1132.2304,1874.4707,0,772.8908,890.6178,374.1289,1424.2914,488.6395,787.357,713.5324,1282.399,904.7386,23128.0746,640.8244,445.1267,409.6981,527.645,8,608.4591,3932.4754,1.2,0,16,1,0,0,0,590.49,0,0,0
0,1884.6488,5563.8222,936.1504,3630.7853,23.9,0,9,0,3374.8643,774.2641,41,0,734.3282,90,0,724.2587,642.7912,1132.9869,1882.192,0,758.1561,909.9233,386.7668,1410.7232,476.2955,775.4499,726.8308,1279.0627,903.2634,22910.2188,626.9056,472.7185,390.9883,527.5739,7,606.4859,3884.1203,1.8,0,19,1,0,0,0,571.21,0,0,0
0,1896.4696,5444.2733,904.0003,3592.8166,23.8,0,728,0,3265.2497,742.2437,92,0,751.1487,90,0,714.5279,646.0978,1207.0952,1885.3913,0,749.4346,883.8017,372.4715,1374.4581,467.1268,777.1818,738.8666,1283.8208,899.828,22631.935,651.9757,466.3998,390.8795,554.8057,7,588.8154,3889.4556,0.1,0,25,0,0,0,0,566.44,0,0,0
0,1873.8454,5339.3622,880.4458,3535.6911,23.7,0,977,0,3258.1568,747.5679,223,0,749.7787,91,0,751.2254,624.8796,1211.9149,1832.6805,0,762.287,910.3564,390.9887,1423.2077,482.3653,758.4496,715.7415,1289.5317,930.9452,22315.7215,675.016,478.0246,366.6281,527.6162,8,611.7343,3763.2461,2,0,26,1,0,0,0,561.69,0,0,0
1,1828.2231,5239.1793,880.4427,3309.5775,23.9,0,2627,0,3098.7301,945.0678,452,0,870.9661,91,0,843.9185,586.1946,1292.6562,1779.0866,0,848.6066,1002.8548,396.8678,1385.0472,481.6007,812.7274,766.8306,1383.3105,1078.4645,21600.064,762.4548,476.8739,430.064,582.9659,5,692.0378,3576.9097,1.3,0,23,1,1,0,0,571.21,0,0,0
3,1674.9752,4841.388,904.8933,2945.3769,24.5,0,4442,0,3137.948,1023.169,807,0,924.5464,89,0,911.264,644.0454,1385.5121,1610.8253,0,949.7443,1117.9135,399.2318,1410.3583,507.611,859.823,817.4371,1269.031,1113.6324,20121.6499,876.4578,499.4786,482.8737,588.0007,4,742.6591,3231.7472,0.5,1,25,0,0,0,0,600.25,0,0,0
7,1589.9403,4548.9492,965.493,2793.0515,25.5,0,2792,1,3076.8297,1008.6666,563,0,983.9414,83,0,989.7419,608.8869,1408.1704,1604.761,2,1023.338,1122.4402,377.7951,1381.3911,478.3107,951.1754,816.3377,1309.1415,1151.2892,19230.5475,921.1873,540.4531,479.8233,645.2901,4,703.5939,2926.4832,1.4,0,23,1,0,0,0,650.25,0,0,0
6,1593.6246,4453.4869,943.8992,2736.3549,26.8,1,1645,0,3124.5645,1051.8717,386,0,955.2445,79,0,1031.3156,615.3922,1323.3236,1643.3707,2,1146.6531,1192.8889,354.3115,1415.8424,536.1494,975.7621,872.9586,1321.3946,1137.706,19231.6284,1014.5841,600.1072,472.8719,672.0797,7,777.5953,2942.9898,1.2,0,21,1,0,0,0,718.24,0,0,0
4,1624.1192,4477.3515,980.5674,2783.9764,28.4,0,1521,0,3211.1794,1022.435,385,0,975.1879,70,0,1067.9489,673.3853,1241.9496,1654.1318,1,1142.4691,1184.1729,466.7511,1406.7695,507.6435,984.6664,875.1317,1326.6988,1129.0463,19406.1188,1055.2666,593.7771,471.107,638.2874,6,801.0022,2921.8922,2,0,16,1,0,1,0,806.56,0,0,0
2,1641.5685,4499.7778,1208.2441,2768.6547,29.2,0,1843,0,3239.3534,1062.2777,441,0,990.6133,67,0,1055.044,722.801,1274.4085,1715.9157,0,1162.4662,1193.4566,458.4408,1367.9736,518.9641,966.7399,940.0425,1380.79,1165.6522,19627.0266,995.6997,586.2655,512.8654,670.7629,4,787.0471,3012.9929,2.3,0,30,1,0,0,0,852.64,0,0,0
6,1578.4851,4601.4158,1236.1248,2756.103,30.5,0,1959,0,3208.7103,1064.8622,484,0,1009.5162,63,0,1145.3513,760.0882,1410.0528,1783.4236,3,1180.3707,1227.1362,578.7621,1477.9386,498.7677,973.6735,930.2121,1389.7604,1186.0499,19794.6959,996.7047,574.7098,497.5146,717.6832,5,817.7076,2998.8591,2.7,0,26,1,0,0,0,930.25,1,0,0
1,1579.2498,4602.7028,1323.4645,2716.3611,31.2,0,2045,0,3295.687,1073.3007,532,0,999.4437,59,0,1160.1862,815.7524,1383.3309,1789.7409,1,1245.1244,1249.4172,617.0553,1459.7087,513.9777,1022.2294,954.2477,1410.477,1165.0313,19887.4012,1106.8667,638.5813,491.8541,691.1834,3,800.0578,3033.4739,2.9,0,20,1,0,0,0,973.44,0,0,1
1,1586.9842,4772.3635,1414.0215,2827.9392,31.4,0,2193,0,3491.419,1128.4174,621,0,981.8255,56,0,1107.1845,881.5926,1388.0674,1766.2526,0,1159.5977,1189.1516,571.4386,1496.1089,493.3493,994.0752,1048.6982,1305.7769,1222.3152,20311.2545,1050.5675,581.2054,471.4393,727.2034,3,771.6991,3064.4102,3.2,0,22,1,0,0,1,985.96,0,0,0
0,1574.9573,4976.8619,1460.0408,2960.1953,31.9,0,2746,0,3511.8764,1049.7945,634,0,951.5951,55,0,1127.2471,973.7038,1163.3928,1760.7961,0,1117.8949,1196.6935,570.0911,1466.1918,522.9741,998.9399,931.9696,1313.7772,1149.4301,20713.0942,968.7339,564.4431,462.1499,672.3296,2,729.2691,3148.4382,3.2,0,22,1,0,0,0,1017.61,0,1,0
3,1699.993,5248.2453,1573.3498,2989.0427,31.8,0,3496,0,3594.8071,1035.6461,752,0,934.0683,56,0,1096.3036,1084.6678,1255.5492,1687.175,10,1085.468,1207.7416,584.579,1607.2702,594.2921,969.6011,876.7416,1348.9898,1288.9181,21431.1782,885.5524,534.8627,453.9742,681.0637,1,758.1254,3255.6551,2.8,0,32,1,0,0,0,1011.24,0,0,0
3,1956.3479,5885.9489,1780.7646,3460.4399,31.3,0,4119,0,4128.6102,1113.9155,994,0,959.368,61,0,1087.2035,1273.7912,1295.2376,2075.0426,7,1178.9015,1279.0015,529.7779,1758.9504,658.4771,961.7984,826.1348,1549.4318,1368.9611,24703.1603,952.6114,594.0552,439.3532,678.2423,1,734.0212,3888.3886,2.9,0,37,1,0,0,0,979.69,0,0,0
0,2097.4852,6210.9081,1797.1127,3738.9283,30.1,0,2881,0,4322.34,1011.4998,873,0,895.9029,66,0,934.4913,1248.233,1355.3557,2115.5342,9,978.6965,1175.038,541.9956,1690.8604,579.532,922.5703,824.4139,1513.7588,1352.4169,25813.1067,920.8718,552.1855,438.5147,686.1356,1,749.2286,4123.2917,2.7,0,38,1,0,0,0,906.01,0,0,0
0,2112.8989,6226.4477,1753.6798,3854.3339,28.7,0,2811,0,4382.6682,1009.4578,637,0,923.1588,72,0,939.6128,1226.491,1310.1215,2071.2316,4,949.7491,1182.2022,482.3995,1692.628,558.407,870.5578,806.0969,1419.3077,1255.4414,25896.4,865.3706,555.1297,421.805,689.1941,3,734.6041,4136.884,2.4,0,35,1,0,0,0,823.69,0,0,0
0,2134.6299,6141.8721,1526.3252,3937.7415,28,0,3115,0,4323.7763,945.5033,644,0,839.1424,75,0,872.7452,1154.5406,1276.2434,2040.1041,1,904.54,1133.7776,446.3976,1600.1595,534.8187,833.6876,833.8633,1379.4337,1163.6841,25585.1491,784.3956,593.4482,421.045,656.4813,2,704.1649,4027.432,2,0,15,1,0,0,0,784,0,0,0
0,2035.2677,5891.7536,1280.8475,3788.7736,27.3,0,2653,0,4065.6599,831.5927,639,0,801.174,75,0,840.7562,959.4375,1309.0047,1985.8253,0,858.2509,1059.0038,542.7764,1550.9275,485.529,786.894,800.1379,1379.2291,1129.9154,24723.7197,764.0107,549.899,427.6938,617.4109,3,664.0092,4026.283,1.4,0,17,1,0,0,0,745.29,0,0,0
0,1939.6042,5566.6797,996.0338,3694.3485,26.8,0,1481,0,3671.9626,749.8953,394,0,752.5998,79,0,744.8527,732.9609,1259.5812,1850.6051,0,768.4098,922.4843,437.8708,1471.6671,434.6773,764.3721,796.4173,1277.4203,948.7726,23437.2115,725.7841,471.8318,366.957,522.9109,3,624.5871,3964.924,1.9,0,20,1,0,0,0,718.24,0,0,0
0,1974.3461,5611.4979,883.5388,3639.2026,26.4,0,351,0,3659.2916,745.4872,149,0,755.3022,78,0,753.617,640.6329,1254.0485,1881.2078,0,780.6694,905.9827,434.9736,1363.9102,466.9499,723.3651,788.8821,1280.526,943.07,23408.6358,691.5952,469.1599,411.6197,516.0209,0,625.655,3998.6536,0.9,0,9,0,0,0,0,696.96,0,0,0
0,1937.1994,5563.28,928.4014,3552.2843,25.8,0,0,0,3605.7481,780.0309,72,0,739.3922,77,0,777.2448,655.7989,1247.8359,1909.8735,0,751.4547,875.0773,458.3152,1332.8307,470.684,739.151,798.0383,1262.2925,930.9179,23136.3724,668.3947,475.6525,417.71,541.0628,3,622.1931,3972.8639,1.4,0,10,1,0,0,0,665.64,0,0,0
0,1896.0414,5501.3147,892.233,3605.0321,25.4,0,0,0,3518.9261,788.1372,35,0,752.1565,78,0,763.5609,631.8217,1240.142,1904.304,0,744.2161,900.0423,452.1385,1362.7024,470.6057,751.4592,792.026,1271.9499,918.1625,23021.4038,670.3211,480.3631,408.8629,549.7088,3,627.2815,3961.1332,0.7,0,14,0,0,0,0,645.16,0,0,0
0,1904.5637,5440.045,887.6828,3557.3893,25,0,0,0,3506.8844,789.9199,35,0,740.8736,82,0,796.5908,601.1017,1248.4904,1898.386,0,765.9001,922.3058,451.0745,1337.531,459.8593,739.3136,783.2468,1290.7651,889.2309,22852.2218,666.4667,477.1478,409.5009,513.2594,0,606.4569,3916.6573,1.2,0,13,1,0,0,0,625,0,0,0
0,1890.6687,5408.9734,887.0626,3557.5154,24.9,0,9,0,3480.0638,768.595,52,0,741.0767,86,0,775.2639,612.5572,1209.6618,1922.0621,0,766.4947,904.2274,474.9654,1328.5389,455.3858,720.3919,768.8053,1267.4737,908.1248,22775.1889,658.7794,490.2242,432.8839,523.0692,0,606.6263,3919.8929,0.4,0,22,0,0,0,0,620.01,0,0,0
0,1895.5199,5366.5925,851.4861,3486.1949,24.6,0,723,0,3322.6564,783.7685,111,0,748.7634,86,0,756.4884,599.7139,1278.8198,1911.0684,0,767.0626,951.6351,469.5513,1315.1301,465.2768,728.409,780.9913,1290.0682,903.6663,22502.3866,648.7752,495.9026,418.2871,530.5815,2,596.4963,3915.1562,1,0,19,0,0,0,0,605.16,0,0,0
0,1874.6186,5296.7957,859.3815,3436.0529,24.4,0,977,0,3170.4291,797.9245,221,0,773.509,89,0,770.1969,608.2322,1333.0364,1876.0726,0,784.5126,964.1072,489.3597,1349.0387,467.8062,736.2668,793.4615,1280.4098,931.8319,22142.9745,679.7797,527.8177,415.4611,579.7875,4,641.0789,3859.5571,1.7,0,30,1,0,0,0,595.36,0,0,0
0,1837.9065,5062.6252,853.0128,3295.0543,25,0,2558,0,3139.6701,900.7421,470,0,806.652,90,0,880.7097,570.2337,1292.9047,1813.8874,0,932.1657,1038.4998,461.1239,1379.7563,443.6732,783.9664,846.8268,1339.6777,1022.6117,21559.4444,768.0283,535.6625,432.4542,628.0094,6,655.3836,3690.8669,1.3,0,25,1,1,0,0,625,0,0,0
4,1644.5785,4803.4311,923.3215,2966.8157,26.6,0,4635,0,3129.6977,969.2912,866,0,909.8088,82,0,946.4283,620.6502,1398.602,1642.3732,0,1025.2004,1058.7617,429.153,1377.0381,471.3759,819.9634,926.9431,1304.2379,1009.2166,20161.2371,798.3574,565.2229,449.0749,643.8335,2,727.076,3293.0649,2.7,1,25,1,0,0,0,707.56,0,0,0
7,1640.2599,4462.0573,1017.1208,2771.1727,28.3,0,2803,1,3143.9202,1034.0263,534,0,951.5409,77,0,1060.047,620.611,1446.505,1667.5972,0,1079.243,1165.0872,426.4385,1285.1753,493.7596,924.626,974.286,1365.3099,1083.2923,19291.8047,936.5288,598.6037,482.9698,720.2034,2,733.7732,2956.3122,1.9,0,15,1,0,0,0,800.89,0,0,0
7,1581.8249,4419.9475,1026.9979,2656.4184,29.5,1,1672,0,3127.5822,1027.3556,371,0,991.3615,69,0,1148.9777,619.7056,1453.9989,1710.5462,1,1192.3633,1134.6276,464.0581,1327.2184,529.8159,1009.6456,998.9179,1451.86,1131.5537,19256.284,1005.0913,628.7033,486.1125,723.9488,2,770.331,2980.8864,1.6,0,27,1,0,0,0,870.25,0,0,0
2,1681.5713,4432.8965,1006.8959,2702.2752,31,0,1587,0,3128.7698,1041.3898,398,0,947.1711,66,0,1207.7775,687.4829,1333.5623,1701.6911,2,1214.646,1171.047,534.8311,1320.9613,563.4853,967.6178,928.3188,1496.6865,1073.8197,19432.7156,999.2892,589.193,514.1402,680.8927,4,743.1135,2967.8639,2.6,0,48,1,0,1,0,961,0,0,0
2,1646.6474,4622.2101,1186.3604,2774.0879,31.7,0,1687,0,3204.1645,1062.4584,429,0,976.2247,61,0,1240.7703,749.1706,1316.8784,1665.2159,5,1161.8311,1129.0559,591.7731,1383.4546,508.162,956.6912,914.2994,1383.9705,1132.3229,19619.9134,1053.2149,607.9075,486.1658,691.8594,6,774.0009,2940.1625,3.1,0,46,1,0,0,0,1004.89,0,0,0
5,1627.9134,4651.0317,1242.7392,2828.4313,32.6,0,1985,0,3297.45,1033.9655,503,0,1079.3698,57,0,1232.9165,774.9342,1366.6966,1752.119,4,1226.2295,1157.7442,544.6767,1427.6774,465.5084,969.7908,1015.3471,1487.4673,1132.6706,19993.3581,1108.4633,623.4312,519.6534,749.6876,5,765.0598,2921.268,1.6,0,33,1,0,0,0,1062.76,1,0,0
1,1625.1257,4718.8474,1370.871,2842.1317,32.5,0,2002,0,3351.2724,1063.2093,534,0,1015.8958,58,0,1259.9177,807.6906,1364.271,1740.9988,6,1198.6603,1195.2768,558.5076,1430.5583,475.8133,1037.8079,971.3517,1380.8625,1073.5492,20020.6978,1082.764,654.6807,560.9676,694.7174,6,785.3697,2930.901,2.1,0,45,1,0,0,0,1056.25,0,0,1
0,1675.5324,4789.8673,1484.4539,2820.5818,32.2,0,2377,0,3382.8639,1039.3543,597,0,997.4148,58,0,1264.9696,926.1287,1410.908,1752.0986,1,1167.2038,1192.7638,609.5909,1359.5473,474.1734,978.0346,954.1644,1355.635,1079.4901,20127.373,1049.6462,580.297,537.7616,722.4965,7,783.269,2991.2467,2.5,0,39,1,0,0,1,1036.84,0,0,0
3,1740.4796,4955.7733,1655.3045,2821.1898,32.8,0,2869,0,3329.9695,1050.6557,621,0,994.6828,60,0,1267.8488,944.9858,1323.525,1696.7987,3,1119.6046,1207.6277,600.9207,1405.9537,440.3142,941.747,903.3841,1336.0469,1090.0831,20263.2748,997.0374,596.3514,509.6175,719.7655,6,759.6112,2977.0633,3,0,57,1,0,0,0,1075.84,0,1,0
2,1759.1024,5080.33,1733.7424,2827.7461,32.3,0,3683,0,3607.6587,1061.8396,845,0,985.1802,60,0,1196.304,1060.0558,1319.5349,1697.4461,6,1041.0699,1171.4125,551.8147,1415.5751,450.5246,868.4319,849.2716,1279.026,1204.5687,20869.4024,924.4841,610.518,481.8869,714.1807,7,738.3019,3202.518,2.1,0,65,1,0,0,0,1043.29,0,0,0
1,2099.6737,5774.2118,1743.9851,3427.9257,31.8,0,4199,0,3962.2621,1083.2346,934,0,1000.5325,63,0,1175.9753,1198.7713,1346.4038,1969.5684,5,1055.5746,1276.5189,582.1584,1600.4329,418.2839,883.3444,843.5717,1497.9316,1191.4439,24318.5774,911.7142,589.4964,496.5628,666.8334,7,772.5865,3986.5712,2.9,0,63,1,0,0,0,1011.24,0,0,0
2,2174.5739,6268.3103,1792.5163,3798.7729,30.8,0,2871,0,4359.5305,994.7512,895,0,938.5905,67,0,1028.6695,1221.216,1413.3369,2079.462,1,1021.7313,1173.3185,543.4863,1546.2414,444.0945,838.8019,801.6216,1552.3646,1122.7241,25956.4814,931.4529,577.222,474.3619,640.7382,4,733.7567,4177.2258,2.8,0,58,1,0,0,0,948.64,0,0,0
0,2126.7973,6441.2314,1689.3429,3835.9608,29.9,0,2922,0,4408.3291,904.7451,696,0,920.09,70,0,1000.5697,1177.8566,1371.6103,2033.1742,0,935.7437,1208.3388,469.9912,1534.301,497.7516,901.7959,774.2397,1403.2111,1060.8754,25941.4652,878.4829,577.4527,482.032,655.8482,7,743.9396,4158.4603,2.7,0,38,1,0,0,0,894.01,0,0,0
1,2105.1891,6338.4515,1452.7721,3882.1593,29.5,0,2849,0,4459.1827,882.9591,711,0,869.0017,73,0,953.4959,1128.9839,1408.255,2057.9571,1,882.604,1068.4849,459.3594,1514.9784,496.5682,879.2644,812.9056,1389.477,1056.545,25967.6688,860.1085,544.3897,460.1496,654.854,8,720.308,4220.2737,2,0,31,1,0,0,0,870.25,0,0,0
0,2085.8062,6192.6299,1278.101,3891.4672,29,0,2704,0,4252.9465,838.5831,627,0,897.5516,73,0,926.8663,914.8475,1384.8471,2030.6229,2,877.9665,1049.2223,510.0401,1441.9203,539.3026,826.5458,791.8277,1343.4557,1035.743,25438.28,811.315,556.069,421.0363,642.9957,7,720.4902,4199.4313,0.4,0,24,0,0,0,0,841,0,0,0
1,1994.8077,5842.8013,1052.7909,3743.0626,28.7,0,1590,0,3825.4181,765.8404,403,0,769.0269,74,0,732.7578,717.4965,1232.7064,1929.2036,0,765.4973,863.8567,414.6474,1396.9807,397.6392,779.0118,780.0885,1216.8223,868.958,24010.4605,692.8636,501.2701,372.9478,581.5041,4,635.1104,4061.3642,0.5,0,21,0,0,0,0,823.69,0,0,0
0,1952.0215,5824.8151,990.7757,3778.8324,28.2,0,347,0,3806.6861,765.6936,196,0,744.7851,77,0,756.4598,728.9176,1245.5252,1921.652,0,774.7135,868.5038,398.7683,1336.7815,404.9667,767.3393,781.808,1237.89,860.5744,23936.813,671.3135,502.2954,398.1842,555.4898,6,639.5203,4078.1344,0.9,0,29,0,0,0,0,795.24,0,0,0
0,1969.337,5802.2302,1008.8407,3725.7993,27.7,0,0,0,3616.4777,781.1034,51,0,743.0579,78,0,750.073,697.4367,1255.8227,1917.2222,1,760.7428,918.1734,404.4421,1329.7084,443.9762,763.1993,785.5292,1241.597,875.2132,23668.6542,662.0508,525.7031,396.2063,532.2618,9,647.2051,4066.2824,1.7,0,26,1,0,0,0,767.29,0,0,0
0,1940.1632,5684.9479,976.5583,3650.0538,27.6,0,0,0,3515.3042,784.3776,50,0,718.4951,78,0,736.7177,677.4776,1238.4389,1925.3085,0,744.5207,892.0124,403.3125,1315.774,418.2502,743.7973,771.7783,1217.3028,868.3998,23285.9726,652.0948,520.9111,394.3797,560.6922,10,657.5375,4037.1182,1,0,33,0,0,0,0,761.76,0,0,0
0,1919.7956,5648.0925,977.1004,3589.2205,27.3,0,0,0,3448.9179,811.0468,34,0,711.7256,79,0,774.1043,656.8971,1250.8233,1937.2989,0,743.6375,894.7959,405.4163,1326.1703,412.2997,750.3638,752.0591,1206.8261,870.6763,23112.9682,657.2861,517.2879,392.5812,548.5271,5,635.6848,4036.6464,1.7,0,36,1,0,0,0,745.29,0,0,0
0,1900.1863,5559.8433,906.1556,3577.5727,26.9,0,11,0,3332.3384,783.8777,56,0,735.7186,80,0,759.3032,619.6365,1258.5343,1942.3599,0,742.5019,900.8862,385.7742,1321.6076,419.6883,729.3511,763.7839,1271.9463,872.4665,22878.2637,644.1435,509.8941,402.1798,530.5151,5,640.5905,3972.4092,0.7,0,35,0,0,0,0,723.61,0,0,0
0,1954.4715,5523.0734,912.9538,3575.2346,26.6,0,694,0,3239.5304,795.8648,90,0,749.7753,84,0,757.5795,584.5894,1293.4962,1936.7817,0,777.3383,913.7186,409.2267,1310.629,407.6314,743.4154,794.7558,1267.3168,897.3229,22772.3002,646.3337,510.1427,374.2597,573.1172,8,652.5822,3965.2628,1.7,0,41,1,0,0,0,707.56,0,0,0
1,1922.1066,5413.5626,927.7599,3531.5367,26.4,0,925,0,3194.8122,840.2972,235,0,799.8366,84,0,740.5551,590.0349,1247.0536,1922.6937,0,764.5489,975.5241,388.3897,1315.5501,402.6332,703.9357,814.1116,1282.0993,922.5991,22426.7114,680.8377,550.3772,420.3446,603.1497,8,699.3324,3844.3502,0.4,0,86,0,0,0,0,696.96,0,0,0
0,1916.0086,5244.4861,906.5535,3411.3605,26.6,0,2570,0,3076.3529,959.7452,492,0,867.6942,84,0,832.0466,583.0251,1281.4257,1890.4028,0,849.3002,1037.5851,418.1492,1325.4643,393.0959,863.4115,865.8308,1355.0388,989.4216,21913.3411,709.5078,574.3864,443.1774,624.5114,8,695.4083,3694.2271,0.6,0,60,0,1,0,0,707.56,0,0,0
1,1659.8214,4932.7633,884.6018,3005.803,27.2,0,4626,0,3075.6695,1082.346,814,0,995.5962,77,0,931.467,645.1085,1413.2884,1722.6489,1,946.6548,1038.8987,401.7479,1380.8829,400.1998,866.0194,968.7027,1268.3527,1062.2331,20341.2396,788.4849,610.4345,469.0898,662.995,9,741.9817,3295.2979,2.4,1,18,1,0,0,0,739.84,0,0,0
10,1596.1709,4580.9222,882.6705,2810.1861,28.1,0,2889,1,3044.0137,1061.4423,601,0,980.2242,69,0,1054.9386,635.8788,1495.1212,1598.1884,0,1027.8722,1074.8939,381.9852,1395.8122,450.3066,857.3162,971.5421,1417.7337,1087.7206,19376.556,870.139,603.603,473.1765,713.748,9,711.1442,2933.5288,2.4,0,22,1,0,0,0,789.61,0,0,0
10,1600.53,4494.3785,925.9208,2703.3467,29.4,1,1671,0,3026.7729,1165.8446,360,0,1069.0059,67,0,1132.9947,612.6106,1449.0345,1618.5794,2,1122.7496,1152.3017,454.4703,1427.6588,506.0018,987.1288,924.1095,1408.0626,1125.58,19198.793,917.0086,663.7744,472.9831,707.5233,9,754.5409,2919.4641,2,0,50,1,0,0,0,864.36,0,0,0
4,1637.2689,4518.4295,1006.4438,2667.1771,30.5,0,1636,0,3115.499,1104.1851,369,0,1015.813,61,0,1195.63,639.8347,1371.2991,1658.9824,1,1208.9204,1090.9699,541.0096,1440.8682,510.3591,979.8958,932.6078,1373.7005,1153.4592,19353.6184,908.6879,610.7139,463.6622,649.6431,9,732.0341,2941.6928,1.3,0,33,1,0,1,0,930.25,0,0,0
5,1672.2403,4755.3712,1183.1787,2608.9653,31.2,0,1791,0,3127.1803,1100.3658,479,0,959.9991,64,0,1153.365,721.1535,1312.6145,1678.0213,5,1165.8269,1090.6066,646.628,1429.4107,472.1153,964.5441,917.7775,1428.1178,1162.0061,19751.2239,942.6723,624.457,460.3002,683.2233,9,725.5137,3051.917,2.4,0,48,1,0,0,0,973.44,0,0,0
2,1616.1158,4704.2074,1360.2279,2700.376,32,0,1995,0,3126.4406,1099.2518,516,0,1018.7322,59,0,1272.8799,823.5803,1387.7305,1619.6931,7,1193.3289,1075.2556,653.9973,1451.4868,479.4791,1007.5498,949.3909,1462.7077,1163.9765,19731.623,969.4875,578.2588,501.406,653.5252,9,763.2466,3050.5956,2.3,0,39,1,0,0,0,1024,1,0,0
2,1585.0209,4770.0191,1405.2742,2716.5907,32.4,0,2063,0,3266.1894,1134.9692,503,0,1032.3089,58,0,1216.9735,943.0884,1335.4097,1687.5371,3,1180.3107,1155.1718,641.8772,1420.129,478.9014,1012.0439,941.0699,1414.9312,1183.735,19864.8043,1005.5835,610.9541,471.8584,660.6149,8,805.5048,3004.3869,2.3,0,39,1,0,0,0,1049.76,0,0,1
1,1614.7441,4951.7714,1461.6525,2791.1333,33,0,2237,0,3248.0273,1142.1712,563,0,1053.5977,55,0,1280.1429,976.9847,1320.1031,1761.7991,2,1200.56,1104.0626,650.9978,1391.6137,467.3133,974.5135,926.4807,1451.7856,1185.8271,20246.3283,1031.5342,629.9638,490.6385,668.9221,7,786.5335,3035.4538,2.8,0,31,1,0,0,1,1089,0,0,0
1,1627.6985,5066.0316,1586.9652,2880.3022,33,0,2826,0,3356.0155,1099.1535,669,0,982.1454,56,0,1155.3649,980.8652,1274.7361,1716.4469,2,1180.5994,1125.1315,681.65,1445.9775,505.3882,949.8292,898.9172,1404.955,1180.7858,20598.4948,985.2402,598.7923,446.5782,696.5511,6,757.1705,3101.0676,3.5,0,24,1,0,0,0,1089,0,1,0
0,1705.7754,5302.6687,1632.4353,2990.2884,32.6,0,3465,0,3453.2985,1117.8646,762,0,978.2346,57,0,1213.3732,1140.0797,1246.1527,1748.285,5,1140.1847,1195.1914,615.8937,1544.0308,581.7233,935.4216,910.4691,1479.6623,1237.5895,21446.295,964.0861,596.1612,457.8567,679.8223,4,736.863,3222.2859,3.1,0,58,1,0,0,0,1062.76,0,0,0
4,2020.3946,5962.1742,1843.1604,3522.0896,31.9,0,4091,0,4032.5198,1058.9357,1039,0,1051.0457,56,0,1202.3992,1246.5662,1252.0009,2094.1458,8,1109.05,1303.862,609.4155,1658.3733,506.8024,1006.3302,890.0024,1537.2208,1307.2452,24707.7805,938.9751,612.5187,489.5774,706.9636,3,778.2385,3880.8624,3.4,0,38,1,0,0,0,1017.61,0,0,0
2,2105.327,6320.1073,1855.7097,3935.5344,31,0,2868,0,4316.1971,1038.736,789,0,1037.7301,57,0,1156.5991,1301.4875,1318.6512,2169.1846,4,1064.5486,1217.2316,590.3573,1544.261,511.4367,968.532,844.802,1560.7539,1172.0656,26266.3518,892.9884,582.7724,485.0235,676.2065,6,759.6709,4314.9865,3.5,0,44,1,0,0,0,961,0,0,0
