"y","temp","rain","wind","wet","cloud","temp.sqr","sunny","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X19_20","X20_21","X21_22","X23_24","weekend","m5","m20","m25","m35","m45","m55","m60","m65","m70","f20","f25","f30","f40","f50","f60","f65","bus_passenger","sub_passenger"
0,-1.6,0,2,78,0,2.56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.6092,2801.692,3470.7597,1304.0884,963.7398,700.7751,524.7697,408.4671,795.8666,5009.4618,3645.3716,1906.5811,703.2089,692.8638,633.1964,506.116,13,0
0,-2.2,0,2.5,76,0,4.84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.3701,2779.9815,3507.3218,1310.1349,1006.9669,705.018,518.97,417.227,775.9919,5006.1417,3644.9303,1913.1474,708.6911,704.1759,630.0459,492.5156,37,12
0,-2.9,0,3.3,74,0,8.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.69,2804.2118,3528.7522,1302.2315,1001.119,727.137,520.1243,443.7448,811.6538,4987.1576,3658.787,1936.3364,729.2817,697.6113,652.5745,517.363,73,533
1,-3.6,0,2.6,73,0,12.96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.1604,2743.7162,3460.1136,1358.1896,1011.561,801.5231,559.0654,455.1808,810.804,4950.9677,3614.7621,1956.8949,756.5117,718.2116,665.3061,531.4881,165,879
1,-4,0,2.5,76,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.7856,2700.5523,3341.18,1409.4014,1171.3598,948.0406,608.9792,471.0293,819.309,4735.728,3485.6262,1936.5794,762.7603,801.5529,672.485,567.9657,409,2390
0,-4.6,0,1.9,75,0,21.16,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708.9889,2567.7235,2885.0788,1439.1881,1247.1875,923.6226,656.0574,528.4385,862.0225,4435.8508,3148.3347,1764.2484,898.8889,911.8173,761.902,569.5154,703,4454
0,-4.3,0,3.8,73,0,18.49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,802.3288,2525.5709,2692.5035,1484.9312,1271.5629,1016.4731,735.4294,507.5462,895.6861,4089.8537,2878.7932,1700.6607,1023.4973,933.4412,771.5786,623.2557,563,2763
0,-3.5,0,2.8,66,0,12.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,745.1764,2566.0131,2649.8149,1626.0089,1334.0195,1080.6244,752.9536,535.5387,882.974,4018.2643,2853.2876,1726.2785,1124.0373,988.5911,805.8685,602.1127,339,1469
0,-1.9,0,3.2,55,0,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,871.9803,2691.9563,2658.0089,1552.6038,1308.7639,997.706,770.371,506.5349,842.2518,4008.8564,2936.7126,1713.4265,1119.5857,969.2849,790.0707,563.289,308,1379
0,-0.6,0,2.5,45,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,870.0727,2795.5505,2720.6444,1497.8116,1313.2655,1018.4863,768.8867,493.4305,896.2076,4202.652,2971.0811,1695.3672,1054.4294,967.2959,808.3733,586.3449,370,1599
2,-0.5,0,2.9,43,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,989.5104,2844.3175,2704.3944,1506.2213,1326.4952,1120.3341,794.5583,518.293,894.3292,4289.9368,3010.1518,1759.9491,1098.4005,993.7276,816.125,632.3722,467,1782
0,0,0,3.6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,937.4322,2991.9275,2684.0141,1569.0751,1339.2199,1063.6873,744.8914,491.0259,974.4273,4528.7112,2990.4077,1747.3041,1105.8834,1053.8112,843.3569,637.2655,409,1826
0,0.9,0,3.5,32,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1068.2919,3013.6792,2816.5996,1632.6032,1305.28,982.3819,755.3437,552.0688,873.5649,4624.7426,2983.4293,1740.7127,1031.82,1031.6571,867.7802,665.3859,534,2153
1,0.7,0,3,29,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1374.2412,3258.2331,2808.911,1582.6272,1227.5617,970.1476,730.1684,562.3241,877.7466,4815.212,2975.8739,1672.2686,957.4987,956.938,775.1386,578.8968,543,2758
2,-0.4,0,2.8,29,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1558.3154,3736.9267,3008.4172,1699.7198,1269.0243,951.0715,702.3097,507.3438,886.4459,5033.8087,3154.2415,1704.994,892.226,882.2542,746.8165,591.7059,654,3630
0,-1.7,0,2.2,31,0,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622.1074,4175.1044,3700.5412,1909.7167,1403.997,1041.3257,721.0145,478.6264,801.7977,5798.6708,3973.6604,2123.0683,1015.6965,941.8321,745.109,622.002,905,4137
1,-2.6,0,0.7,35,0,6.76,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1557.8975,4419.1781,3839.9021,1760.4638,1246.116,889.6418,673.3507,497.7653,840.2927,6041.0025,4167.7493,2169.1348,880.7411,855.3406,746.7407,571.6492,730,2757
1,-2.5,0,2.5,34,0,6.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1269.1329,4050.6744,3759.2817,1628.7147,1224.347,829.998,637.75,489.8588,790.273,5777.427,4063.2589,2048.6651,849.1998,825.7104,732.5094,595.7314,652,3519
0,-3.5,0,0.8,37,0,12.25,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,849.88,3229.9279,3591.9289,1508.3825,1122.9576,784.0163,653.1591,463.3358,824.7854,4976.072,3757.592,1966.2933,816.937,827.717,705.2109,557.9976,824,4445
1,-4.4,0,1,41,0,19.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555.8951,3015.9655,3559.623,1373.7068,1056.3934,754.1582,627.6015,463.4324,825.1418,4907.8057,3695.7545,2054.8981,805.8697,769.299,719.7761,556.9318,384,1263
0,-5.1,0,1.5,42,0,26.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,493.0383,2741.6409,3445.6412,1260.9501,961.1983,697.7786,553.6753,410.0242,772.3474,4923.6254,3633.3975,1900.2941,712.0011,732.9114,655.5735,481.9518,171,304
0,-5.6,0,1.3,45,0,31.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.2308,2804.8499,3471.05,1231.2925,961.5483,676.3594,522.324,413.5405,781.3908,4946.6068,3617.2127,1906.1708,691.204,718.6989,660.1451,476.1428,65,1
0,-6,0,1.3,48,6,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.4785,2803.609,3447.8615,1212.7513,949.3753,686.2011,524.8788,414.4396,782.5851,4938.8003,3654.633,1921.6897,703.2812,717.0778,660.0677,474.5378,17,0
0,-6.6,0,2.2,49,0,43.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.4241,2798.212,3435.3492,1215.3463,958.5225,687.2364,501.0067,409.597,781.3408,4936.599,3691.7005,1950.5218,699.9549,721.3048,644.3496,484.7861,19,0
0,-7,0,1,52,0,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.7314,2839.5731,3440.3751,1226.9726,960.3698,688.3981,515.8853,398.82,776.3321,4943.5125,3698.9595,1935.9849,709.6838,709.6823,642.6093,469.9149,13,0
0,-7.2,0,1.9,52,0,51.84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.6189,2820.9895,3451.7501,1211.9458,974.0201,712.1095,524.7709,407.5604,777.9506,4987.5214,3705.7365,1945.8215,717.9554,717.0835,650.1219,455.1418,37,12
0,-7.3,0,1.8,54,0,53.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.4079,2842.5515,3478.0602,1239.7007,999.5204,711.5819,521.3198,413.3529,792.1598,4976.4909,3738.8821,1980.2451,718.1476,725.108,656.8425,481.4927,73,533
0,-7.6,0,2.4,55,6,57.76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.7994,2825.7755,3449.5003,1245.02,990.0505,791.3077,530.958,425.3057,812.1216,4927.9203,3706.9504,1947.9,759.3347,743.6827,689.5152,516.3436,165,879
0,-7.7,0,2.3,57,7,59.29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.4312,2786.3893,3343.4782,1409.0259,1145.8054,825.7137,590.1475,446.152,799.4512,4822.5069,3566.3979,1900.0812,809.3612,832.0302,709.0737,504.9579,409,2390
1,-7.5,0,2.6,58,7,56.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596.2558,2577.6412,2930.9373,1373.2947,1093.0194,885.5022,690.2943,503.9147,850.2804,4545.3299,3203.5405,1828.1569,885.6897,924.6223,763.5693,530.0965,703,4454
1,-6.4,0,0.9,56,7,40.96,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,676.0576,2504.3141,2718.9466,1338.0577,1250.0208,987.0627,713.9206,546.9377,920.0955,4190.6382,2922.5586,1709.1042,960.1705,961.8928,786.12,565.6465,563,2763
0,-4.4,0,1.3,50,8,19.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,755.8631,2575.883,2741.5037,1448.5316,1269.4163,1022.4542,719.9369,544.8752,909.8634,4145.0578,2833.1156,1720.2381,1052.7098,976.2988,826.4779,584.6982,339,1469
2,-2.4,0,1.5,46,10,5.76,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,883.0221,2610.7795,2697.6369,1439.6284,1204.6195,1017.8358,710.4745,507.085,936.9902,4107.8265,2958.7394,1617.9179,1133.1315,965.6046,823.1101,623.0919,308,1379
2,-0.6,0,2.3,41,10,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,757.1266,2861.982,2742.3477,1483.1251,1232.9358,940.0276,749.1417,503.3555,978.1981,4277.7087,2968.0072,1683.5546,1089.3076,998.6057,789.9385,619.2322,370,1599
2,0.5,0,2,37,10,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,937.2301,2921.7887,2726.1302,1521.8152,1328.1765,1029.7398,743.1703,516.0204,950.5563,4358.3839,2865.9786,1654.6865,1126.269,1010.9872,817.3868,611.5315,467,1782
0,1.3,0,2.3,35,10,1.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1004.7249,3029.5296,2752.27,1510.499,1314.2073,1001.8198,734.7522,552.1517,961.8978,4520.3603,2883.6704,1752.1457,1152.9498,1033.8839,818.6951,619.8731,409,1826
1,1.7,0,1.5,36,10,2.89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1200.7496,3088.8297,2861.2712,1541.0543,1290.724,928.5539,703.9489,537.0426,944.3051,4615.5504,2964.5801,1734.3122,1094.2499,996.866,810.0181,610.056,534,2153
1,1.8,0,1.3,36,10,3.24,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1370.8304,3218.7427,2938.594,1560.9858,1226.5677,976.748,680.9115,531.5554,925.7484,4898.5381,2991.8163,1648.9586,1039.0558,973.3887,774.7603,577.2199,543,2758
0,1.4,0,1.2,38,10,1.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1708.9523,3592.0114,3081.7565,1602.4372,1240.6573,985.0915,680.438,478.1139,905.2865,5166.1776,3189.9537,1752.6285,1004.9255,932.8818,746.9095,583.7802,654,3630
0,0.7,0,2,42,10,0.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1878.2507,4045.7786,3632.8523,1690.9901,1284.3955,974.52,688.5434,505.533,915.633,5840.3126,4007.6916,2206.7941,1065.8853,1012.0697,752.8192,610.5533,905,4137
1,0.1,0,1.3,42,10,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1799.2747,4130.0855,3848.3147,1632.2916,1211.9287,918.758,675.8487,471.6176,882.3974,6094.8715,4106.3751,2138.6823,980.8542,946.7451,704.3916,603.7624,730,2757
0,-0.6,0,1.6,44,9,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1485.5817,3839.492,3763.9719,1521.6794,1176.7038,907.1108,588.2312,487.8744,882.0477,5873.572,4059.1331,2075.4238,941.1628,908.1559,744.3104,615.0753,652,3519
0,-1,0,2,46,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,842.9634,3155.8753,3534.1431,1523.1841,1173.1242,870.0983,600.2506,460.746,892.3545,5143.4073,3809.9785,2035.6102,923.382,875.9373,747.4844,600.2293,824,4445
0,-1.3,0,2.2,46,7,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.4476,2888.0512,3534.5626,1353.0831,1098.9758,810.0104,568.3649,428.6366,881.1481,4978.618,3749.5508,1985.1965,881.9749,828.5044,718.5013,585.3484,384,1263
2,-1.9,0,1.2,48,8,3.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,485.1722,2725.8432,3505.2319,1312.6947,1001.2015,734.4792,551.5991,426.4844,812.207,4996.1149,3681.0111,1873.6803,731.6472,726.2676,624.9407,525.774,171,304
0,-2.5,0,1.7,53,7,6.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.0426,2765.4938,3497.8968,1281.6702,1013.7634,741.1644,526.3638,442.0276,796.1369,5039.1197,3692.5747,1899.173,725.8642,728.9382,639.6066,505.4817,71,0
0,-3.1,0,1.5,53,0,9.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.8808,2786.1166,3499.6137,1269.0922,1013.8123,713.5802,521.766,422.3068,780.6793,5004.5189,3684.6999,1905.1784,714.7589,740.8782,632.9334,504.6834,23,0
0,-3.7,0,0.9,55,0,13.69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.6014,2818.2734,3534.4788,1245.3405,983.5934,721.393,516.9671,439.6261,773.2306,5008.0168,3680.4839,1919.9065,720.518,720.3157,645.6399,511.5867,17,0
0,-4.5,0,1.6,59,0,20.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515.5136,2778.3579,3545.7381,1225.0948,1003.4115,716.1862,519.2479,447.5487,763.1355,4966.1025,3711.7306,1928.0063,714.0227,705.6134,660.754,518.6519,21,0
0,-4.8,0,2.1,62,0,23.04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.3521,2780.5806,3545.0453,1234.8361,998.7819,719.3895,514.7797,430.2526,789.372,5015.1474,3741.9028,1916.0988,707.7436,713.8558,652.4215,491.9447,36,7
0,-4.6,0,2.8,62,0,21.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474.9079,2767.0336,3509.9574,1215.4999,1008.8125,758.696,520.5682,453.3727,834.819,5054.0981,3712.881,1922.7526,716.611,738.4226,634.9939,520.7774,79,549
0,-5.4,0,2.2,60,0,29.16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.9182,2765.6896,3477.111,1265.0238,1026.215,801.0049,557.2018,415.8532,829.4821,5032.8659,3704.9738,1902.8353,758.5705,738.4536,665.6662,533.0984,190,840
0,-5.5,0,1.5,60,0,30.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.8777,2712.3928,3349.1429,1350.7484,1094.459,895.3446,614.6091,469.4233,848.9536,4911.043,3621.1591,1908.0433,828.1219,768.5667,703.2221,551.6661,382,2408
1,-5.9,0,2.5,62,0,34.81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529.3628,2510.2592,2965.945,1443.8821,1205.135,982.1754,667.8144,475.536,830.0255,4577.0961,3240.4111,1737.5508,932.0352,911.872,746.6684,584.2306,798,4521
1,-5.1,0,2.3,62,0,26.01,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,729.1295,2491.2461,2707.7563,1442.563,1343.5304,926.4729,728.4245,526.9562,853.937,4154.1002,2870.9255,1638.3826,980.0643,950.1574,769.8042,608.15,535,2779
0,-3,0,2,53,0,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,804.439,2490.9356,2676.2793,1469.5658,1315.2247,1092.3515,759.5426,546.0655,924.8026,4060.0781,2875.7551,1607.1841,1061.6199,933.4435,790.2159,617.7173,383,1542
2,-1.1,0,2.7,41,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,849.8831,2506.3805,2675.3376,1455.9611,1253.2676,1048.5879,729.1875,500.0299,837.6758,4105.3856,2923.9935,1671.6272,1097.5142,963.9306,787.3777,615.4118,321,1360
1,0.3,0,3.4,35,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,733.1055,2629.1948,2734.7321,1487.4814,1267.8483,1084.259,735.0112,480.4861,928.5626,4231.7063,2888.7594,1741.5465,1125.6536,950.0097,810.9914,640.4325,378,1634
2,1.7,0,4.2,33,0,2.89,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,777.0189,2803.6428,2742.9254,1491.6646,1278.4626,1148.392,763.659,496.6182,943.9138,4400.8707,2940.9951,1704.2663,1147.7357,972.8018,780.7081,685.8402,473,1901
1,2.8,0,4.2,31,0,7.84,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,927.6003,2948.9347,2735.4908,1595.6954,1348.6224,1085.1446,754.8811,509.4384,958.0808,4588.4278,2929.4599,1705.1164,1131.1083,1039.1849,802.4767,675.4948,507,1856
2,2.8,0,2.6,31,0,7.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1058.8059,3110.9762,2829.0337,1579.6087,1323.6466,1116.6357,764.9445,491.9404,919.131,4653.4628,2948.0913,1749.2959,1085.9842,1002.07,771.9594,646.3314,513,2286
1,3.1,0,1.6,31,0,9.61,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1386.7166,3306.7045,2910.6127,1534.2658,1254.171,1016.6768,734.6416,489.8572,890.8632,4895.5607,2930.3581,1643.9713,1051.2128,1032.0568,772.0241,620.9333,555,2830
1,2,0,2.2,33,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1688.565,3729.0274,3020.0523,1627.733,1323.9564,992.8577,714.9201,540.4582,847.6854,5185.5534,3113.5551,1696.5351,1005.8055,988.0769,729.1137,591.2743,647,3608
0,0.7,0,2.2,35,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1790.7025,4266.5776,3563.6936,1815.3616,1401.9515,971.3395,747.0125,473.8679,939.1772,5945.3535,3963.6664,2131.4114,1102.9692,1023.379,760.8493,612.8807,883,4116
3,0,0,3.2,37,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1749.0644,4410.9092,3689.5483,1747.9277,1343.4769,875.3681,725.1271,451.1185,884.0594,6224.9751,4046.367,2180.7051,1031.8433,895.0218,737.5225,572.4298,756,2681
1,-1.2,0,1.8,41,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1533.1807,4116.3687,3702.9572,1591.6307,1277.0801,836.1002,652.4343,433.4512,873.7326,6022.0874,4051.5313,2130.9852,910.5866,883.4666,678.8321,597.1872,656,3691
1,-1.9,0,1.8,43,0,3.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,795.5882,3355.4986,3515.735,1544.932,1207.8859,804.3689,638.713,431.0549,798.6571,5049.4117,3781.2139,2030.8804,869.2397,848.9077,678.3691,582.9558,860,4890
0,-2.7,0,1.7,47,0,7.29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689.925,3031.42,3450.0394,1463.4172,1109.8532,797.3206,615.3066,426.0062,826.224,5022.2071,3739.4259,2035.9941,869.694,797.6767,683.9038,580.1228,439,1353
0,-3.4,0,1.6,50,0,11.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,499.9078,2763.1811,3530.7779,1313.0372,1061.3546,685.4949,566.6822,413.9627,774.4869,5085.3867,3675.0727,1885.3039,770.5275,728.083,646.7358,521.431,172,330
1,-4.2,0,1.3,52,0,17.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.8851,2769.9698,3526.5295,1304.0931,1070.9973,688.5591,544.2668,393.1114,749.9617,5070.0387,3652.2394,1931.955,786.05,717.8279,627.0878,524.1968,82,0
0,-4.5,0,0.9,54,0,20.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.7031,2775.9512,3554.3337,1260.1155,1043.3499,691.2845,518.4933,394.6711,775.5116,5067.387,3669.5737,1928.9618,768.3348,710.4544,624.6749,519.8637,21,0
0,-4.8,0,1.1,57,0,23.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.754,2838.0784,3536.5222,1267.5323,1047.3797,682.0138,514.7991,391.9787,752.7613,5110.9426,3694.5601,1931.8855,762.29,717.9522,622.5838,531.599,31,0
1,-5,0,1.2,56,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487.2957,2842.6456,3511.4113,1273.4056,1051.9296,695.7045,521.0605,389.1261,751.0437,5087.2607,3665.9181,1934.8265,778.9695,709.3169,628.7115,525.4984,21,0
0,-5.3,0,0.6,58,0,28.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510.6402,2854.5954,3508.602,1259.798,1057.1199,651.6932,533.6011,405.5522,753.5957,5102.841,3721.4543,1944.8068,782.3892,706.3353,609.1766,514.7444,37,10
0,-5.4,0,1.4,57,0,29.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473.3541,2838.5287,3481.0991,1260.5024,1053.0847,675.5704,536.4901,394.3463,803.2578,5109.076,3706.5981,1941.0249,786.1678,715.4235,642.2429,529.4745,84,536
1,-5.7,0,1.6,59,0,32.49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504.684,2790.4047,3465.1617,1329.0456,1069.0534,740.2558,541.716,416.3324,835.42,5104.3079,3665.7553,1957.4003,773.0044,717.7542,641.3467,535.2116,170,830
0,-5.8,0,1.3,62,0,33.64,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.8854,2745.0221,3333.7199,1386.0352,1283.0229,800.765,603.7107,418.9254,860.1117,4886.7308,3544.9167,1934.5884,842.8997,798.2702,665.3684,553.9927,383,2357
1,-5.8,0,1.3,64,0,33.64,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.2307,2597.6519,2976.6532,1482.1686,1286.2548,898.6462,682.0291,498.77,942.6419,4498.1376,3199.593,1856.1376,978.8997,878.2672,763.5476,555.2024,762,4469
0,-5.3,0,1.5,63,0,28.09,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,579.973,2577.7518,2660.8899,1430.0627,1287.1307,952.4459,684.8521,558.4085,974.456,4179.9615,2918.2224,1710.8145,969.5275,910.8905,788.585,572.3999,551,2667
0,-3,0,1.1,59,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,685.634,2606.6861,2695.4674,1545.9096,1245.0589,1049.6192,697.6526,496.7508,911.2956,4119.1857,2933.9881,1727.1568,1022.1916,923.6747,827.7799,630.4882,348,1563
1,0.3,0,0.8,48,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,673.3528,2648.902,2627.0855,1539.8608,1193.0663,989.1951,733.0628,460.2009,889.5578,4242.3509,2921.9517,1686.1937,1088.1594,924.2497,817.5858,647.342,346,1524
1,1.9,0,2.4,37,0,3.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,757.3121,2804.9404,2660.2517,1580.3724,1234.4822,1027.2847,738.9627,444.0486,895.6908,4422.1104,2912.9564,1829.1435,1123.8949,940.2153,770.0696,642.1188,374,1736
0,2.5,0,1.7,32,0,6.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,852.8282,2920.1466,2735.3634,1587.223,1286.22,1045.2335,710.03,479.6407,954.9992,4442.3775,3018.1795,1848.8578,1164.8828,973.9405,743.6109,660.8086,467,1958
2,3.7,0,2.4,24,0,13.69,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,941.0121,2951.4301,2892.0214,1616.1752,1276.3003,1049.7218,694.0058,518.3318,1008.7797,4559.6137,3100.1181,1826.0883,1127.7,971.05,798.3843,593.1998,471,1989
0,4.2,0,2.1,24,0,17.64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1031.4553,3129.9654,2891.404,1566.9818,1203.8513,1056.5049,746.1637,498.057,975.9305,4635.4605,3198.18,1792.4393,1081.2478,995.4328,786.0069,615.1573,587,2397
