"y","past_rent","station_dist","bus_passenger","temp","m60","X18_19","f30","wet","m20","f25","f65","m35","sub_passenger","m5","m0","f40","m55","f60","m25","dust","f0","m45","m65","station_type","f55","m30","m50","f15","m70","wind","f70","f35","f45","f50","f20","m40","X9_10","m10","semester","X19_20","weekend","most_use","X10_11","f10","cloud","X17_18","X8_9","X7_8","rain","X22_23"
0,0,89,113,17.5,903.4258,0,998.4367,61,912.5303,1058.0003,752.7826,1074.2531,214,1767.3689,1640.7697,2030.8276,1406.2895,1002.3076,860.4174,27.5,1990.7757,2013.9769,710.3345,0,1545.9913,837.24,1737.8921,1768.0666,1364.2855,3.5,1843.0172,1521.0307,2387.2537,1687.5242,1131.1209,1649.5465,0,1387.0622,1,0,0,8393.0294,0,1667.5824,2,0,0,0,0,1
2,0,100,430,22.8,536.245,0,921.3362,47,796.5254,1055.9084,496.6494,998.4225,1386,500.0485,704.3645,778.4997,676.741,627.5225,1112.7508,44,494.2052,896.0483,334.7253,0,794.8695,1043.5758,766.5041,576.9486,741.733,2.5,1096.6001,995.0548,886.5131,727.489,923.9804,806.0225,0,328.0292,1,0,1,7847.5543,0,263.2281,8,0,0,0,0,0
6,9,127,478,5.9,834.482,0,1109.8594,70,743.3163,1299.9947,745.5426,1150.9035,5153,498.6598,1015.8319,1176.2575,999.1243,1136.7135,994.2636,24,1170.7872,1230.4116,566.878,0,1236.5677,1093.9476,1220.8814,534.5105,1201.0214,1,1640.2252,1345.4423,1506.6948,1184.7618,974.2864,1153.0761,0,552.5029,1,0,0,8712.0138,0,611.9557,0,0,1,0,0,0
2,2,67,235,21.7,736.7365,0,1065.9972,99,1232.8007,1374.6082,625.8102,1228.8795,80,530.0572,540.6519,993.6944,1047.5124,907.178,1189.5938,10,569.7742,983.4744,570.0753,0,1110.527,956.6144,1019.4612,571.1383,850.6948,0.8,1491.642,1093.5965,820.8204,896.735,1599.3285,1035.3826,0,226.8616,0,0,0,9741.4188,0,278.6319,10,0,0,0,0.1,0
0,1,82,3,8.7,693.7424,0,899.7781,85,584.5968,1042.5944,669.9568,923.3667,0,643.9519,759.1115,1022.9259,889.586,923.2972,760.1172,58,914.2922,968.3147,437.0428,0,994.1101,799.3176,770.5484,807.8688,943.2371,1.3,1518.5698,993.7907,1186.9387,946.6003,713.787,859.2436,0,419.6513,1,0,0,6717.3485,0,530.7816,5,0,0,0,0,0
0,0,410,8,15.5,816.4358,0,906.0343,89,883.2535,944.3062,650.2296,1024.2204,0,1748.3542,1619.4518,1866.9134,1175.1533,835.6969,785.6096,24,1807.4666,2050.9978,644.793,0,1302.6709,698.3101,1598.2596,1652.5277,1163.7363,1.8,1387.9509,1457.8204,2142.572,1574.7806,1101.3481,1475.4609,0,1369.0408,1,0,1,7800.9026,0,1514.032,8,0,0,0,0,0
0,0,100,78,6.8,758.5231,0,1634.6501,83,1007.9489,1931.5032,626.2881,1457.2723,539,637.493,681.3779,1158.3256,999.1201,859.9161,1560.3495,17,674.4617,1180.1881,444.5706,0,1206.6477,1538.6128,940.2523,662.6178,990.8037,1.9,1402.7737,1498.3418,1276.4693,1099.2642,1379.0456,1184.5057,0,317.3244,1,0,0,12007.7242,0,359.2376,0,0,0,0,0,0
2,7,73,144,10.7,688.0597,0,1103.4733,82,869.0293,1396.277,648.137,1099.6703,0,571.681,627.1664,941.3018,910.2488,858.9379,1142.915,24,512.7347,1005.5154,462.9574,0,1096.579,1156.6417,805.336,587.6656,866.2364,1,1415.3771,1172.1569,915.4723,869.5165,1173.4606,988.1394,0,382.4863,1,1,1,9113.6241,0,296.5827,10,0,0,0,0,0
1,1,40,504,-0.6,514.2627,0,969.4908,59,1381.2103,1247.4433,397.0305,931.1008,0,285.8516,382.7192,713.4297,666.1853,495.2857,1395.2841,69,300.4102,851.705,353.4767,0,583.9122,914.147,710.2532,476.0603,713.4386,0.6,933.4994,875.9453,724.9549,614.657,1862.6948,752.5594,0,160.1799,0,0,0,9577.3164,0,147.185,10,0,0,0,0,0
0,0,41,165,-4.9,687.1973,0,831.6208,33,635.0702,710.782,750.4414,719.6113,0,903.5847,884.3478,853.3255,831.7435,1036.3053,728.4099,39,1064.1956,652.0424,542.5144,0,1132.2334,620.6552,730.9505,683.4939,1205.6527,2.3,1944.4481,930.0698,901.9956,842.7547,631.2285,620.1197,0,431.7938,0,0,0,5807.4477,0,493.492,0,0,0,0,0,0
0,2,40,453,-2.7,489.4192,0,940.0384,37,2585.4026,1411.0095,390.2735,982.251,0,695.8103,497.1209,734.0495,657.2008,500.2773,1618.6591,37,366.1693,909.9083,297.4404,0,638.2854,976.7197,690.3417,780.6114,695.3306,3.5,1043.2579,968.947,722.4156,648.4777,3051.0163,792.2214,0,208.0608,1,0,0,12534.0436,0,179.4033,0,0,0,0,0,0
0,1,82,1,7.2,660.7724,0,847.5016,64,633.7792,920.9264,699.9659,850.5593,0,720.2688,694.6573,1028.8535,893.9126,910.5028,714.0054,31,836.1122,916.837,444.4527,0,1012.9084,836.5848,780.9925,667.62,995.322,2,1518.0943,908.8714,1137.3393,947.5273,815.673,893.8211,0,384.0196,0,0,0,6527.9011,0,485.395,10,0,0,0,0,0
5,4,62,314,29.2,386.505,0,1030.4623,48,776.2018,1109.7941,441.0672,876.2171,1918,318.308,633.9232,836.5144,524.6762,567.2684,935.951,50,1141.8779,764.9264,295.0229,0,617.5701,868.8118,559.2364,472.1747,667.2687,3.7,1002.755,1051.338,666.1252,516.5092,1053.4669,795.9659,0,211.3079,1,0,1,7702.243,0,408.2686,9,1,0,0,0,0
1,2,183,26,18.4,685.9266,0,998.4414,62,807.933,989.8124,620.7593,1210.9774,0,744.9345,938.8292,1034.8322,823.083,842.8444,959.8841,48,970.8656,941.8993,491.5016,0,1065.4659,787.6814,874.2812,804.9606,946.738,2.2,1364.4146,1088.5399,968.8248,936.9374,948.8238,997.4282,0,484.622,1,0,0,7792.0934,0,516.0529,1,0,0,0,0,0
1,0,40,310,2.6,404.7758,0,1022.3441,91,1207.0444,1464.9855,348.5622,1001.9278,0,515.713,429.98,571.2316,528.8207,478.9259,1394.8823,19,274.4659,559.2911,300.6995,0,511.736,998.7577,537.1866,459.0682,594.0768,0.7,822.3377,911.3254,541.5331,491.7674,1768.1831,589.1375,0,179.9597,1,0,0,9769.4503,0,134.4733,4,0,0,0,0,0
0,0,410,293,-7.2,911.8812,0,924.7967,77,1043.339,1175.4277,783.6896,997.2147,985,1527.7998,1684.795,1773.1299,1081.1393,1062.1897,949.1069,57,2011.6797,1366.6084,680.726,0,1566.4559,840.0015,1203.7883,1485.1979,1280.5795,1.6,1814.9122,1474.8017,1948.029,1588.2361,1261.9606,1264.3764,1,1424.2799,0,0,0,8666.6488,0,1685.0923,0,0,0,0,0,0
0,0,41,224,15.3,874.6871,0,943.4418,80,996.7572,1038.1013,801.5541,1001.4719,611,1700.0737,1620.0043,1972.1081,1373.1005,919.5487,886.5898,21,1893.2347,1937.2873,720.032,0,1363.2458,833.9673,1725.5427,1706.0926,1309.1826,1.9,1607.9132,1604.1873,2363.1186,1584.8054,1197.5434,1486.6127,0,1369.5077,1,0,0,8502.06,0,1585.8758,7,0,0,0,0,0
1,0,221,391,11.2,381.5948,0,802.406,81,499.0561,944.693,405.694,808.9838,0,244.3643,578.4944,584.6845,564.8732,561.4849,734.0993,36,592.2858,571.3969,339.0779,0,609.7775,790.7182,502.0306,275.9215,567.8029,2.3,864.9673,761.92,511.3714,503.1762,666.9744,590.8946,0,203.5018,1,0,1,6008.8508,0,233.1622,4,0,0,1,0,0
1,9,546,554,25.5,763.9787,0,1810.6679,50,4541.8967,3327.4708,594.3729,1622.9211,2500,1648.6446,588.1099,1254.0656,1002.943,817.7152,2917.9626,24,372.0413,1338.6565,502.8444,0,996.2493,1603.8448,1287.4252,1961.8054,937.5523,3,1487.1762,1441.818,1184.4284,1097.3271,6192.6055,1205.9492,0,271.435,1,0,0,23459.1874,0,172.7747,8,0,0,0,0,0
6,2,23,478,-3.2,482.3199,0,1028.3874,29,1260.3521,1494.9907,351.6956,989.1324,0,476.9708,582.2441,635.4231,650.2531,527.6961,1433.7522,17,379.332,736.919,312.7392,1,583.9674,1104.7385,623.16,499.7302,668.7121,3.3,1058.896,850.7093,546.3589,589.4752,1800.7666,748.8334,0,243.6869,1,0,1,9962.8292,0,185.8522,9,0,0,0,0,0
0,0,86,45,27.1,296.252,0,847.7108,83,519.8784,923.2647,327.4687,695.687,4,229.3141,430.0299,472.754,362.9542,326.3145,717.275,26,292.6896,492.8776,205.7111,0,432.7873,771.6712,440.746,223.7696,383.6005,1.6,740.2909,671.7383,396.0062,360.8765,705.2086,517.1807,0,143.3433,0,0,1,5852.434,0,104.6484,0,0,0,0,0,0
2,2,86,349,-2,365.8715,0,770.7684,64,566.3145,936.9836,383.4079,678.7784,3055,226.6681,459.4327,577.0393,518.7003,471.13,804.9594,64,594.8857,623.3924,273.4889,0,619.1905,680.7256,588.0473,458.7883,467.2553,0.9,880.9263,802.8512,588.545,559.7845,748.5338,619.0404,1,153.1445,0,0,0,5989.9149,0,212.6962,0,0,0,0,0,0
5,9,29,181,30.7,453.9386,0,639.3203,67,379.196,661.2704,366.7254,609.7466,0,143.5383,364.8465,468.4662,632.7726,521.0583,562.4282,58,383.9471,666.116,343.3137,1,659.1016,529.7055,557.2955,149.9013,538.0727,1.6,869.7333,493.4841,509.5292,553.3666,451.8067,633.3367,0,128.3449,0,0,0,4326.9578,0,151.1464,8,0,0,0,0,0
3,4,36,326,12.2,673.4351,0,1196.2725,90,1118.1763,1578.9602,549.7944,1066.1972,0,928.3414,607.045,986.3751,783.7636,816.3278,1330.0452,34,495.2072,1051.8069,428.6599,0,1020.1766,1241.1975,782.4288,750.9689,782.5768,1.6,1225.212,1072.5983,965.1415,846.2992,1501.5515,930.9012,0,370.2146,1,0,1,10104.9987,0,286.444,9,0,1,0,0,0
0,0,220,27,-0.6,421.9955,0,989.9186,63,1333.8203,1414.5773,345.0411,931.3195,0,417.7854,432.8018,615.9965,533.1068,495.8226,1384.6841,48,278.1138,640.8593,288.1955,1,515.4165,1035.9751,552.786,442.0146,532.7769,1.6,832.4576,822.6392,532.6159,478.1113,1695.1208,614.0296,0,181.141,1,0,1,9608.0549,0,136.2605,3,0,0,0,0,0
0,2,86,93,18.8,296.4234,0,938.5501,83,629.051,1024.2341,328.4101,762.1418,243,186.7976,356.4316,504.1006,447.8773,372.8918,801.3446,12,354.3408,568.0688,197.0057,0,491.2812,807.1873,413.2186,259.0165,411.1403,1.8,737.962,827.7132,451.4156,392.9795,834.3244,572.2495,0,118.8105,1,0,0,6624.5465,0,126.6916,0,0,0,0,0,0
0,0,58,45,22.4,586.2832,0,1096.5215,84,660.766,1308.0055,584.1482,1052.8561,0,457.5147,775.9536,867.347,786.2702,737.3985,1083.3322,18,715.0163,846.8978,379.7677,0,977.196,986.149,770.7645,430.3939,787.2923,1.5,1462.7641,1172.4933,796.6287,937.3524,913.8743,848.068,0,361.8493,1,0,1,8273.9979,0,353.4903,8,0,0,0,0,0
1,1,475,72,18.2,641.2409,0,1026.9268,77,601.9115,965.8217,666.022,1021.6521,0,454.9984,905.1431,981.5773,749.614,827.915,832.7317,19,761.1177,941.7328,537.3497,0,1015.9618,911.8215,706.5717,474.4564,937.8262,1.7,1325.3458,1171.0224,947.2552,769.663,744.9877,862.1229,0,423.4388,1,0,0,7276.8754,0,330.6088,0,0,0,0,0,0
2,1,428,384,27.2,468.0717,0,1072.9883,81,1147.0648,1476.2553,464.0591,981.7253,0,310.9295,363.1224,730.9706,725.5324,557.206,1475.9747,14,394.4097,778.7211,337.3249,0,538.0696,1124.7721,648.9928,405.4299,588.4392,5.3,1010.8208,954.8034,614.302,576.3288,1409.9263,721.9385,0,151.9776,0,0,0,9643.5102,0,193.2391,10,0,0,0,0,0
11,7,611,418,22.3,688.49,0,1715.8107,70,4456.3456,3237.9901,682.4706,1522.7077,1967,1612.6696,674.3273,1259.1131,1096.2177,776.9281,2888.2247,22,397.5018,1205.1687,505.5183,0,1008.0584,1703.7278,1212.0339,1963.6153,952.6041,0.9,1391.184,1433.0801,1121.0381,1135.8887,6086.604,1239.8755,0,311.2274,1,0,0,23044.4907,0,184.5987,10,0,0,0,0,0
4,2,181,550,24.2,865.243,0,1231.3884,46,932.03,1255.3077,771.491,1434.1457,1795,1000.2353,1362.0557,1285.4231,1171.3609,1134.5665,1147.7428,78,1930.6806,1460.1465,637.0904,0,1370.6849,1098.8077,1255.393,1015.3908,1181.1432,5.2,1604.8724,1447.3647,1673.6949,1310.5304,1068.2107,1456.7574,0,740.8115,1,0,0,9614.9977,0,1009.1418,4,1,0,0,0,0
1,0,51,552,3.5,731.1278,0,1706.9113,46,3264.3923,3045.5364,657.7324,1488.2319,2825,1232.0173,470.1356,1061.4183,1039.7585,784.7881,2972.28,72,563.8507,1244.3188,501.1722,0,949.8967,1730.0468,1143.5718,1965.0783,889.16,2.1,1233.0082,1364.4516,1084.6239,998.5598,5019.4898,1159.4258,0,216.9855,0,0,0,20591.3401,0,261.8506,10,0,0,0,0,0
0,1,48,245,13.5,761.5031,0,891.7999,54,777.6189,901.4709,776.3316,1009.0125,593,1450.1487,2060.7611,1577.9947,978.6582,1067.1053,825.5804,64,2228.9923,1291.6306,620,0,1432.9053,792.2894,1011.4402,1664.3164,1250.5175,3.1,1817.9638,1333.2659,1761.7128,1413.0917,954.255,1012.8755,0,1742.1111,1,0,0,7485.2929,0,1867.1244,10,0,0,0,0,0
7,2,21,575,25.7,408.2984,0,801.2058,48,1015.4252,915.5516,447.2397,769.073,4171,458.0001,589.1083,632.9967,553.1337,541.0076,824.1158,25,768.065,632.7996,302.465,1,639.409,722.5599,574.8724,548.2199,653.9733,1.9,988.6676,840.4612,599.3374,573.0874,1181.1877,584.6591,0,196.3695,1,0,0,7069.5802,0,274.6147,4,1,0,0,0,0
1,1,73,248,19.1,654.4958,0,1231.03,79,1247.6913,1642.411,549.9571,1137.5414,0,949.9674,523.2783,1007.8365,754.2484,854.6648,1378.2729,27,478.0733,1039.9934,430.6456,0,1077.8434,1239.4595,776.0529,783.8715,736.7259,2.1,1253.4769,1158.0197,988.4772,828.0466,1649.3701,898.5653,0,319.1292,1,0,0,10683.7959,0,276.5335,8,0,0,0,0,0
0,2,37,123,25.2,516.2731,0,1836.8095,86,3335.2773,3625.2865,511.1108,1327.5574,618,581.3717,421.3101,729.0334,698.8504,626.0178,3562.5031,24,314.2182,987.4788,411.1013,0,633.0261,1845.3066,824.4776,960.8725,751.8481,2,1190.5412,1233.6726,744.2477,794.8,5363.7255,922.8444,0,194.4501,0,0,1,22130.1385,0,145.9223,10,0,0,1,0,0
1,0,41,197,12.7,626.5178,0,691.0604,59,555.095,590.0114,673.3676,635.4446,0,1066.3056,1167.2655,789.5783,724.4261,915.2355,628.2182,62,1206.7619,698.8985,516.4863,0,1013.1033,587.6297,592.5823,1124.92,1109.3244,2.9,1808.6812,823.6374,903.1609,825.0745,436.769,509.894,0,569.9314,1,0,0,4947.8657,0,559.6033,9,0,0,0,0,0
0,0,83,200,25.6,398.1461,0,983.5294,97,1106.5376,1415.3156,361.4151,1009.3151,0,377.0727,379.8702,579.526,566.0916,466.0971,1459.778,13.5,356.1945,629.4821,299.2168,0,502.3886,987.5787,588.3792,365.9063,521.4471,2,837.3428,816.6078,537.742,456.6321,1581.93,617.1245,0,158.9875,0,0,0,9360.5922,0,174.5162,10,0,0,0,1.5,0
0,1,37,36,-2.8,541.3133,0,1984.896,87,3096.6259,3773.0387,544.255,1177.482,7,506.0314,423.5663,775.0396,705.0772,634.1768,3489.9484,40,339.6475,1001.714,412.7366,0,697.5994,1888.7419,728.177,830.9079,863.352,0.1,1247.9118,1203.6008,715.7435,703.8225,5239.9549,897.7856,0,195.492,0,0,0,21854.2886,0,157.7316,0,0,0,0,0,0
0,0,48,1,-5.9,843.1295,0,830.3743,66,956.2444,996.0859,680.9541,1093.2127,0,1771.2515,1706.7298,1977.7894,1218.066,901.5953,864.1999,37,1995.7311,1865.9877,688.7311,0,1374.3181,732.1449,1572.4593,1623.5966,1156.5603,1.1,1562.4824,1582.8474,2200.5848,1571.6916,1200.0495,1568.6883,0,1442.8227,0,0,0,8255.159,0,1671.7328,0,0,0,0,0,0
2,2,88,443,-9,352.7555,0,869.9391,55,682.1036,942.9516,398.885,721.2704,2132,360.2245,539.6605,557.0105,509.3172,466.9707,752.7274,18,529.8695,598.0142,276.7365,0,629.6317,667.1025,510.8572,500.0684,555.5154,5.3,863.6152,827.4702,634.3188,472.9792,797.0286,537.466,0,179.8868,0,1,0,6260.5934,0,189.4502,6,0,0,0,0,0
0,2,62,9,-2.6,277.5609,0,739.8658,57,424.794,786.2318,327.7672,625.9547,0,193.5612,422.1583,391.293,368.5757,361.5019,664.3258,51,270.0193,513.9752,200.3627,0,382.3434,742.1904,388.2808,179.3151,435.6336,1.9,724.7876,595.9857,416.5162,345.1026,477.4647,507.7951,0,140.7195,0,0,1,5056.8129,0,96.5432,8,0,0,0,0,0
0,0,225,0,20.3,724.2114,0,1013.581,85,692.4162,1064.6354,654.6137,1033.4964,0,909.7953,846.8653,1120.0351,1027.1257,991.25,859.2663,18,1167.4004,1121.3929,528.4656,0,1054.8864,845.7322,1144.8618,899.4334,975.8792,1.8,1528.3811,1122.0775,1420.6028,1111.4318,848.213,987.5289,0,460.6037,0,0,0,7479.418,0,610.1854,0,0,0,0,0,0
0,0,34,47,21.5,369.5881,0,1027.7034,97,1217.7573,1425.4718,376.707,949.9298,0,360.0133,384.799,555.0294,569.5186,474.8209,1455.7968,10,323.2371,575.9332,298.6358,0,530.785,1014.1272,510.9529,303.3288,515.6063,2.3,815.2289,776.4924,560.7639,466.8287,1617.1025,595.3424,0,161.0498,0,0,0,9484.3812,0,158.3691,10,0,0,0,0,0
1,2,73,208,13,401.19,0,593.3097,70,363.3187,630.7239,368.8443,632.6393,0,83.6926,270.6348,519.6944,620.6182,556.1123,582.1471,33,262.2554,652.3513,336.9098,0,554.3041,580.915,461.0605,59.6569,592.82,1.9,775.8247,528.8113,507.4071,521.5478,420.8442,533.74,0,95.2034,1,0,0,4332.7092,1,103.241,0,0,0,0,0,0
0,0,225,0,19.1,737.816,0,1034.9893,92,697.4823,1051.2177,630.1206,1072.398,0,854.711,915.5969,1152.6486,1045.7359,992.376,866.7347,13,1215.9344,1149.3002,568.7133,0,1071.0372,866.3994,1108.5153,916.5655,954.5198,1.8,1447.0781,1120.9732,1470.0219,1084.2979,869.8447,920.7299,0,497.9859,1,0,0,7580.0393,0,635.5536,10,0,0,0,1.8,0
1,13,57,556,25.5,678.8507,0,1087.7877,83,935.4945,1297.8365,571.0523,963.1819,0,565.1177,493.2663,992.532,816.313,742.7903,1158.1611,23,518.4959,1046.9442,463.4744,0,1055.2392,1075.3628,767.7214,549.0975,811.4762,1.4,1358.5654,1139.7579,1017.3116,819.8443,1106.5298,939.8207,1,300.8256,0,0,0,8764.1122,0,299.9147,4,0,0,0,0,0
0,1,17,8,0.6,493.2462,0,1836.1996,50,3007.3553,3668.1127,507.1392,1201.5886,0,558.2593,414.5341,740.5793,726.7827,626.9851,3566.6626,78,352.3195,979.4279,410.255,1,638.7824,1847.7201,717.2759,709.5689,773.9456,1.2,1110.5268,1201.7259,747.9626,726.0429,4899.5288,856.7098,0,191.3229,0,0,1,21228.8936,0,163.6158,9,0,0,0,0,0
0,0,41,465,19.6,763.2373,0,842.6431,98,984.9057,1011.0456,783.4602,946.2,893,1468.1802,1437.7847,1561.4311,949.8562,1084.4008,847.2092,9,1796.2693,1233.364,617.4834,0,1253.5586,805.0813,1075.3468,1498.576,1307.4869,2.8,1690.6725,1347.857,1916.7569,1447.0456,1150.1766,1060.1521,0,1215.4644,1,0,0,7935.1185,0,1504.6525,10,0,0,0,0.9,0
2,1,181,371,16,890.2056,0,1090.8634,37,1226.6607,1220.2498,770.0753,1450.4833,1902,1229.7212,1351.9726,1280.5192,1153.6907,1077.7854,1332.1112,47,1291.6812,1581.8816,613.2998,0,1280.8935,1209.0933,1417.6767,1221.1712,1111.4057,1.9,1595.9313,1389.2724,1516.5424,1273.6113,1155.6844,1343.3415,0,735.3273,1,0,1,10074.4185,0,675.1454,1,0,0,0,0,0
0,0,92,313,-2.5,706.8005,0,1107.9558,56,630.3091,1102.2812,638.0411,1158.3989,0,482.3197,887.95,1037.243,796.7835,875.849,935.0659,40,746.3906,973.0767,533.7295,0,1012.8972,963.2532,826.2417,520.713,931.4618,2.1,1405.7531,1176.4753,969.9702,795.3472,812.9175,984.4731,0,415.3957,1,0,0,7886.6569,0,324.2119,4,0,0,0,0,0
14,9,37,388,23.2,755.811,0,1113.1988,33,1033.4233,1192.4509,667.996,1260.0148,1794,1220.2404,1007.8425,1280.5008,1105.2512,871.5994,1152.7618,96,1493.0063,1387.1339,599.0281,1,1190.4373,1125.529,1219.9331,1283.8593,995.9274,4.1,1530.5712,1263.6784,1490.5622,1206.0675,1156.6653,1221.7011,0,548.1576,1,0,1,9297.7223,0,780.3754,1,1,0,0,0,0
0,0,40,7,0.2,415.9068,0,891.7563,64,1116.4995,1309.3414,332.6583,883.0496,0,416.9493,393.4818,530.2374,556.085,516.3055,1357.0637,63,247.8606,520.4913,330.7234,0,591.1751,997.6004,580.9258,365.9483,532.4377,2.6,894.9349,788.5005,529.7115,517.2252,1576.7596,656.2111,0,164.6845,0,0,1,8920.571,0,121.4387,0,0,0,0,0,0
0,0,40,51,-9.6,415.6908,0,951.6559,48,1119.004,1443.9223,322.6917,954.0959,0,292.9614,461.9775,558.9131,534.6325,535.0343,1371.0126,28,222.7614,530.2029,317.8293,0,523.0748,1036.8282,548.7271,325.2499,531.3294,3.1,835.4741,796.2061,500.272,477.8028,1537.4659,593.0204,0,193.3519,0,0,0,9210.1909,0,109.1413,0,0,0,0,0,0
1,1,76,165,19.7,719.8436,0,1067.7968,93,1152.8733,1297.8366,572.6861,1106.9845,387,382.7554,458.2686,841.9698,1044.3447,832.7476,1156.0735,8,481.5259,1007.1585,553.301,1,1050.4026,936.2868,984.1539,410.4067,928.6013,1.6,1431.1901,1070.9883,828.1814,903.4216,1590.1101,975.572,0,192.2926,1,0,0,9378.9499,0,235.4765,10,0,0,0,0,0
0,0,59,372,18.5,794.7368,0,1054.9254,91,946.0965,1167.2499,710.9434,1234.7544,1386,1196.3582,1226.7578,1178.8002,1092.6885,1026.2353,1164.3069,29,1505.2695,1260.9639,611.2787,0,1155.0407,1079.2476,1261.0977,1305.1169,1021.3771,2.9,1560.2238,1340.872,1587.8812,1198.6899,1161.5588,1118.8443,0,667.224,1,1,1,9149.0115,0,786.7852,10,0,0,0,3.8,0
3,2,80,189,12,452.6798,0,1136.2472,92,1080.9821,1495.6772,420.298,1058.6901,0,417.5803,404.9708,608.64,610.946,555.4167,1598.5152,19,293.5705,665.7753,348.6176,0,591.9042,1107.1296,615.7663,424.6617,592.0049,0.5,976.514,934.693,536.0247,523.0382,1601.0023,714.0031,0,169.493,1,0,1,10012.9367,0,143.8337,8,0,0,0,0,0
1,0,73,130,11.9,420.3781,0,857.2101,90,446.109,918.8589,380.2506,722.2521,0,204.5093,610.4625,546.1223,517.5719,549.4067,742.4319,38,496.8938,629.8819,306.9401,0,507.2313,815.084,481.9618,282.8539,574.3864,3.1,845.5967,747.4939,540.095,503.7944,612.327,582.9923,0,214.7477,1,0,1,5861.7669,0,195.6097,6,0,1,0,0,0
8,5,17,667,13.5,632.2075,0,2093.8823,43,5466.5639,4441.213,604.2985,1770.0864,4071,2006.3256,505.3397,893.9447,877.5624,738.5521,4711.1068,37,485.7505,1094.9477,491.6579,1,832.1251,2250.2524,956.4253,1967.9838,937.3962,1.1,1265.7164,1368.8256,870.8794,865.775,7136.2412,1204.0992,0,233.2335,1,0,0,29238.1716,0,225.5809,0,0,0,0,0,1
0,0,92,85,13.5,546.1929,0,1049.3326,42,597.398,1131.9901,541.7475,990.1801,0,405.4298,770.59,786.5432,768.5896,698.0552,883.6602,34,639.6344,851.6561,349.5296,1,942.3323,915.2716,838.2938,371.8883,768.9114,1.8,1375.6796,1079.6259,833.5662,871.7548,769.6062,808.0955,0,359.3481,1,0,0,7417.0647,0,316.2232,1,0,0,0,0,0
2,3,128,395,8,452.3221,0,614.7859,44,604.3223,581.3581,582.4594,592.8363,633,694.2031,740.2902,762.9366,634.0498,737.0464,604.3924,47,769.9134,647.1006,397.5234,0,696.0681,545.4001,530.2627,669.4587,781.5674,3.5,1303.5519,676.5479,834.4942,739.5328,614.0859,595.5345,0,409.2465,0,0,0,4833.7289,0,446.9642,9,0,0,0,0,0
1,0,43,202,19.2,667.1896,0,1076.2557,72,847.6698,1050.12,627.8282,1135.5766,1355,897.4844,847.485,1110.4996,983.2392,958.0228,946.4145,19,1176.4495,1043.0889,517.2367,0,1018.3924,879.0657,1053.347,994.8598,968.4008,2,1247.1565,1174.91,1359.6719,1100.828,931.1053,1025.4442,0,460.9406,0,0,1,8041.1176,0,614.9152,6,0,1,0,0,0
0,0,89,179,27.3,845.7327,0,808.9399,67,818.8897,881.4422,724.6276,1123.2357,335,1293.303,1504.6106,1853.3305,1185.8392,999.5763,764.6012,22,1769.7739,1459.9783,672.3449,0,1419.5613,701.8864,1361.9343,1357.8578,1284.8762,2.1,1805.3002,1445.6147,2186.2028,1508.1572,1078.618,1236.2685,0,1271.9574,0,0,0,7623.2278,0,1482.459,1,0,0,0,0,0
0,9,160,0,3.1,690.3282,0,989.2532,82,759.4175,939.9554,594.2575,1148.9474,0,711.787,1014.4797,1019.0599,890.0229,816.8055,886.5067,24.5,961.9618,1008.0774,455.4494,0,1040.5615,830.9753,951.5044,765.5223,900.3127,1.1,1312.421,1089.2547,956.4413,983.652,934.5578,928.6218,0,523.6727,1,0,1,7578.868,0,511.3201,5,0,0,0,0,0
2,1,554,801,17.3,743.1222,0,1842.366,62,6335.9988,3419.4435,633.0093,1626.3841,3728,1954.8339,563.1013,1090.6611,1065.9421,734.2393,3381.2199,35,432.3528,1350.4653,466.2998,0,1015.8353,1884.0113,1121.809,2561.8753,868.5861,2,1331.9221,1430.6447,1244.7835,1061.5542,8422.8397,1252.4231,0,259.8929,1,0,0,28342.908,0,200.7834,2,1,0,0,0,0
0,0,160,20,-6.8,565.5259,0,911.2812,58,698.5607,947.3159,620.9921,1150.3375,0,622.7434,948.301,970.2327,858.022,803.15,820.7141,9,881.5933,982.1722,518.9017,0,1099.6064,715.0957,848.103,663.2877,791.9055,1.3,1374.8855,1145.7641,1030.9333,891.5149,848.3457,920.7308,0,489.5118,1,0,0,7237.4149,0,468.6012,0,0,0,0,0,0
0,3,21,164,11.5,380.9189,0,909.7493,92,591.3384,1082.8628,331.9253,775.3656,620,263.8439,421.8191,549.0497,448.413,427.437,813.2971,12,419.1508,599.6993,243.9862,1,515.9503,801.9624,471.5832,339.5113,483.2074,0.1,814.5414,798.0824,557.0755,431.9675,794.0386,587.3401,0,140.6064,1,0,1,6566.6966,0,149.8637,8,0,0,0,0,1
0,0,69,340,27.4,420.1585,0,994.0228,89,1039.4971,1301.0327,448.268,1012.303,0,328.3066,443.6008,581.4647,600.964,469.4729,1420.0753,22,369.2166,663.9516,308.7041,0,568.1943,1030.978,512.8905,352.4384,623.8327,2.6,979.4855,857.0572,614.1723,509.5653,1344.8971,742.7761,0,185.6607,0,0,1,8999.8632,0,180.8962,10,0,0,0,5.4,0
