"y","temp","rain","wind","wet","cloud","dust","sunny","semester","past_rent","X4_5","X5_6","X6_7","X7_8","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X22_23","X23_24","m10","m5","m35","m45","m55","m70","f25","f30","f60","f65","bus_passenger","sub_passenger","weekend"
0,5.2,0,0.6,82,0,55,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.5201,1070.9509,1404.8718,1112.1167,857.2711,768.1889,3689.4832,1886.5344,663.4808,546.6305,514,2535,0
2,7,0,1.3,77,0,58,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.224,1201.4242,1450.1471,1117.532,867.2251,886.5437,3376.46,1782.2495,735.3435,558.7539,718,4396,0
0,9.6,0,0.8,65,0,53,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,275.2313,1328.5562,1437.0102,1247.5161,960.2872,959.9965,3050.8981,1744.1103,774.6877,592.1773,546,2743,0
1,11.9,0,2,52,0,65,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,272.9986,1504.9965,1530.2537,1237.654,1019.004,924.0095,3054.0305,1693.2604,785.8644,584.3159,380,1582,0
0,13.8,0,2.2,38,0,72,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,260.3707,1690.3492,1551.134,1327.3477,1014.4298,911.8958,3185.441,1727.6162,812.2729,640.9548,321,1518,0
1,15.2,0,3,32,0,57,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,283.0754,1703.0846,1571.0387,1199.6651,1012.2183,968.402,3182.7875,1726.3937,760.7312,603.7856,415,1800,0
1,16.3,0,3.5,26,0,76,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,278.1053,1841.2189,1618.2789,1304.2921,1108.2663,1065.9303,3164.1354,1733.0275,795.8539,621.5797,383,1926,0
1,16.2,0,4,30,0,58,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,306.0803,1872.8025,1569.2152,1280.2678,1108.4151,1004.1992,3127.6041,1787.6692,797.6012,617.6451,422,1987,0
0,16.2,0,3.6,28,0,64,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,237.5546,1656.8209,1552.0154,1322.9767,1056.4109,944.3654,3156.9511,1747.7278,846.9433,630.7257,561,2222,0
4,15.7,0,3.9,31,0,57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,264.1254,1651.3494,1497.9406,1334.1645,1077.5762,882.2616,3208.9246,1794.2659,802.9989,599.7937,549,2845,0
3,15,0,3.7,30,0,59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,234.7207,1847.1511,1541.9589,1282.8135,993.5863,940.0089,3323.6454,1823.721,751.3671,589.1937,662,3673,0
1,13.5,0,3.3,35,0,68,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200.7339,1998.2252,1754.9718,1314.7915,941.0197,940.6855,3979.9813,2175.1941,768.1472,653.713,911,4277,0
5,11.5,0,3.6,33,0,67,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,240.235,2090.1871,1728.5251,1260.8598,984.0244,935.856,4294.431,2171.1387,743.2194,594.4646,791,2965,0
2,10.2,0,2.3,39,0,33,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,202.6836,1921.6825,1641.1903,1213.098,894.6926,895.8654,4207.5309,2166.1779,729.7644,657.2036,616,2695,0
0,9.4,0,2,37,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.9835,1724.7199,1595.3715,1140.7422,855.556,903.6902,4130.7677,2022.9698,702.0173,628.5283,589,2694,0
3,8.3,0,1.4,39,0,71,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,207.3353,1528.0926,1564.0481,1086.7757,798.3907,886.4639,3983.3822,1995.1863,690.3123,606.7985,506,2668,0
0,7.3,0,1.4,45,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,189.2516,1064.4757,1370.9486,1028.6898,733.2979,856.2925,3930.8307,1920.1269,637.7468,546.6628,355,1337,0
2,7.1,0,1.7,49,0,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.1111,892.4614,1344.0863,991.6228,706.4228,822.0933,3914.1034,1921.8266,639.992,527.8584,382,3,0
0,6.5,0,1.2,49,0,19,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.2859,862.4409,1331.5938,986.1862,713.8406,822.3017,3915.1872,1922.991,648.1138,551.6492,38,0,0
0,6.2,0,0.2,49,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.2541,879.4217,1322.9902,985.2458,685.1679,847.7153,3928.2498,1934.9357,647.4123,533.9146,36,0,0
0,5.6,0,1.3,52,0,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.1561,878.4382,1278.1695,996.4819,690.7819,863.6488,3896.0622,1945.3586,642.9872,541.9466,16,0,0
0,5.6,0,1.2,56,0,19,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.4418,869.1198,1282.8717,1016.8585,682.9487,877.3528,3900.8549,1970.9893,634.2218,561.692,36,13,0
0,5.4,0,1.2,60,6,27,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.3119,871.9792,1311.7677,1006.1639,691.9815,889.0947,3879.345,1949.4693,617.0787,536.9823,74,560,0
0,5,0,0.5,60,6,34,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.3304,902.4391,1318.1557,1000.0636,725.3445,894.6684,3883.9376,1926.8768,665.42,581.2417,207,924,0
0,5.3,0,1.3,62,7,30,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.7107,982.9919,1390.2627,1202.2107,845.6842,896.7108,3759.4612,1920.2674,675.9045,562.9632,512,2621,0
2,6.4,0,2.5,60,8,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.1028,1160.6274,1403.4397,1231.0997,912.8871,944.0097,3475.9716,1789.1245,739.964,620.6794,756,4335,0
0,8.8,0,2.4,53,8,46,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,296.5312,1294.374,1488.644,1302.9748,1074.8029,1050.868,3212.9462,1729.408,776.1571,623.9822,541,2760,0
2,11.1,0,1.7,39,7,61,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,331.7917,1457.8294,1546.3609,1334.3956,1082.2601,929.8494,3193.3231,1743.2001,810.5142,646.0785,344,1576,0
0,13.1,0,2.2,33,7,56,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,285.0398,1697.0182,1597.4005,1363.2116,1054.0528,894.0029,3254.1075,1748.6456,799.7397,614.8574,350,1544,0
2,14.1,0,4.1,31,7,66,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,312.2043,1640.0408,1628.4712,1350.9724,1022.7274,917.4844,3238.4044,1802.4311,788.7371,625.639,381,1753,0
1,15.2,0,3.9,29,7,74,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306.0187,1681.4588,1664.8029,1355.5525,1064.9442,969.3024,3315.7606,1788.0604,853.5612,607.1602,454,1967,0
0,15.5,0,3.3,27,6,80,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,319.7085,1775.0462,1690.6782,1394.42,1150.2846,1056.0931,3326.5171,1753.5122,882.9653,633.8318,456,1994,0
1,15.2,0,4.4,27,6,66,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,305.8872,1695.0821,1571.619,1339.5594,1027.0662,975.1521,3395.7962,1833.3139,835.0992,643.8132,516,2371,0
0,15.2,0,3.6,28,8,70,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,274.8142,1517.0017,1591.8395,1302.5698,999.9733,964.4799,3323.1534,1789.9093,814.6064,622.2744,605,2844,0
3,14.6,0,3.4,26,8,58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,238.4693,1763.5702,1702.2127,1310.7038,980.4818,956.4138,3409.2754,1825.1849,828.7852,607.6768,693,3731,0
6,13.3,0,2.7,26,8,59,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,279.4835,1976.4488,1893.9921,1414.8353,927.8169,967.9135,4087.1417,2202.4565,862.2716,628.0299,904,4249,0
3,11.7,0,3,27,6,41,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,269.7991,2147.9176,1918.0085,1285.907,984.9587,952.9862,4300.6052,2274.9887,812.4513,640.6357,776,2828,0
1,11.4,0,2.3,29,9,17,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,240.2689,2106.7714,1873.6123,1186.7811,916.2848,962.6864,4270.723,2172.6389,758.8461,636.3288,583,2880,0
1,10.7,0,2.5,32,7,12,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.5374,1829.7142,1770.8555,1161.7032,916.5245,924.7833,4281.6296,2003.9464,753.103,619.7103,627,2928,0
2,9.8,0,1.7,38,6,18.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,253.9045,1562.2443,1638.8311,1088.9692,834.6562,917.8864,4247.6385,1990.5326,721.8568,612.5388,515,2918,0
1,9.5,0,2.5,44,6,15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184.7844,1077.1749,1398.1431,1058.2644,744.5014,875.9466,4005.3175,1862.3674,653.0426,529.5487,435,1407,0
2,9.4,0,2.3,48,7,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.8221,980.4037,1312.0447,977.0683,737.3936,867.4353,3889.335,1893.7668,636.1792,508.7972,461,2,0
1,9.1,0,2.8,55,8,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.0597,897.8374,1283.7917,980.9357,730.65,862.1102,3877.3626,1871.9368,634.7219,532.3414,56,0,0
0,8.9,0,2.2,64,9,32,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.4843,939.341,1286.0194,988.0479,746.0266,894.5359,3920.1963,1917.2329,635.3485,528.0709,31,0,0
1,8.9,0,2,69,9,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.2369,917.1522,1293.0504,986.0439,730.2151,867.2125,3856.5471,1922.4038,611.7871,526.6629,27,0,0
0,8.8,0,1.5,70,8,31,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.3084,922.4623,1296.0263,1007.0758,737.9462,864.8551,3851.3479,1895.8371,629.571,539.2096,34,12,0
0,8.6,0,2.1,77,9,34,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.7135,895.5703,1312.8298,1007.5698,743.7034,936.9364,3888.1286,1900.0204,651.1447,521.0936,88,591,0
0,8,0,1.8,79,9,21,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.0239,923.4948,1283.9521,1029.0154,723.9097,905.3924,3819.1057,1889.8221,666.3565,601.5939,196,892,0
1,8.2,0,2.2,81,9,31,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.5238,1101.1919,1383.4504,1202.4097,849.5396,876.9095,3745.1608,1939.4224,713.5804,578.3483,483,2498,0
3,8.8,0,2.1,78,9,32,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.4783,1253.6177,1329.6721,1240.6695,949.5785,962.7148,3378.4624,1806.4468,823.8242,632.4574,800,4532,0
0,9.5,0,1.3,73,5,38,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,292.6431,1389.9838,1428.8688,1316.1348,992.4477,991.3624,3176.3616,1711.7061,858.0417,648.5658,567,2784,0
2,11.7,0,1.9,60,2,48,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,294.8938,1555.6404,1505.0381,1331.1599,1018.0038,1037.4819,3110.4616,1771.8823,823.159,651.3383,357,1595,0
2,13.6,0,2.4,57,1,54,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,300.0087,1810.2817,1463.4072,1332.4752,982.3889,1028.3372,3150.2276,1814.4067,775.8013,655.6808,377,1533,0
1,14.4,0,2.4,45,0,78,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,318.77,1803.2437,1448.63,1300.1565,996.9164,1031.0407,3163.8651,1836.6819,783.6944,666.4166,361,1740,0
0,15.8,0,2.8,32,1,75,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,288.0568,1831.8554,1486.759,1420.3737,1041.3628,1036.8758,3128.3395,1784.0184,767.926,643.0749,430,1916,0
2,16.2,0,4,21,8,73,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,270.2505,1804.4039,1542.4578,1463.211,1043.1461,1028.497,3194.9107,1825.2371,830.2686,676.1246,476,2052,0
0,16.5,0,2.9,27,8,66,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,237.9474,1768.6174,1466.9727,1408.5186,971.8786,1095.5285,3178.4486,1788.7883,799.2269,642.9223,496,2367,0
0,16.8,0,3.5,29,3,78,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,240.8169,1709.9959,1585.8771,1433.7753,970.7287,1024.6649,3192.3453,1768.3653,768.7103,587.7448,589,2858,0
4,16.1,0,3.8,29,4,85,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,237.8379,1853.0109,1617.6177,1472.0654,951.9232,1003.4272,3369.6403,1823.0562,718.8301,615.8228,682,3717,0
2,14.8,0,3.6,35,6,81,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,262.3807,2026.4332,1912.9237,1489.2307,916.8064,1014.6465,3975.8924,2025.8326,744.7033,602.8182,919,4254,0
3,13,0,2.8,41,6,76,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,226.8417,2089.4062,1833.1593,1443.771,831.302,987.8581,4344.4478,2081.3679,720.1265,593.4313,720,2857,0
2,11.9,0,2.7,42,7,62,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,259.3733,2110.5004,1811.5797,1275.6215,807.0826,994.8284,4348.8664,2145.2856,697.8563,614.6829,552,2728,0
1,11.3,0,1.5,44,6,33,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.9665,1993.9913,1785.3992,1237.5182,767.024,999.9862,4370.1211,2062.9826,672.7872,629.978,618,2891,0
1,10.7,0,1.6,47,7,28,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,255.6,1664.317,1654.8257,1202.3428,755.6442,975.7836,4223.577,2047.6085,669.0965,616.5325,584,2955,0
0,10.2,0,1.3,45,7,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,198.5882,1168.1855,1421.3335,1022.7855,704.9279,898.0631,4048.6585,1997.4017,644.3809,544.7705,488,1559,0
0,10.3,0,2.3,46,8,39,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.2537,898.3228,1340.9015,1029.0302,667.5935,875.3222,3857.2045,1957.2259,647.9009,532.0013,459,5,0
0,10.8,0,2.2,45,9,38,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.4776,940.9429,1315.2838,1016.2233,699.5174,917.0706,3862.1304,2026.635,633.6802,555.4825,61,0,0
0,10.4,0,2.7,43,9,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.1666,968.1166,1318.1845,1038.8578,669.9108,873.9947,3903.4408,2026.3485,618.8658,545.005,25,0,0
0,10,0,3.4,43,9,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.6437,965.0595,1312.8185,1040.6091,687.2476,881.5096,3901.8039,2001.8167,626.2041,558.3919,24,0,0
1,9.6,0,2.2,43,10,31,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.4447,937.8344,1290.4495,1026.687,676.8172,914.1369,3894.5356,1985.7798,635.5552,543.9931,35,11,0
1,9.3,0,2.1,47,10,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.9061,932.132,1305.0731,1019.7641,706.4035,958.0282,3889.5496,2006.0899,643.5212,553.7268,83,574,0
0,9,0,2.5,52,10,30,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.9994,954.78,1355.0965,1030.0015,691.9892,924.24,3879.7734,1977.6865,636.9152,592.2368,211,901,0
0,8.8,0,2.5,54,9,33,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.5901,1108.5535,1389.2645,1231.9196,775.5774,917.1872,3804.3837,1986.3739,653.2664,593.4662,467,2521,0
6,9.1,0,2.9,53,8,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.9437,1266.5755,1482.4587,1265.1682,935.4705,975.6409,3439.4246,1897.2585,738.4414,588.2478,796,4526,0
0,10.2,0,2.3,47,0,29,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,286.1058,1367.7013,1577.04,1340.4101,1015.7549,1021.9376,3223.112,1764.4991,770.1867,613.2565,608,2796,0
0,12.3,0,3,39,0,34,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,306.8284,1517.3265,1630.3114,1352.0781,1076.2393,954.7102,3177.0546,1787.2995,791.5888,634.3772,351,1592,0
0,13.9,0,3.5,35,1,53,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,322.0355,1589.8645,1574.4812,1385.8289,986.1185,1056.6757,3188.2494,1836.1422,812.7226,634.901,349,1474,0
3,14.8,0,4.7,30,0,69,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,298.9628,1723.9298,1557.3947,1301.9053,1014.5471,1029.1722,3138.0663,1822.4417,821.1122,665.185,378,1837,0
0,15.1,0,5.2,31,0,66,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,260.7835,1774.1896,1542.3763,1349.8867,1115.7669,1066.8835,3120.6399,1815.8211,868.3388,688.1739,451,2021,0
1,14.8,0,4.6,32,0,62,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,258.5282,1775.4895,1640.5761,1393.874,1129.6575,952.742,3124.7463,1826.0238,863.5343,653.7962,437,2117,0
2,14.8,0,4.6,32,0,68,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,257.5925,1670.3113,1636.2214,1333.6597,1079.4857,947.9914,3121.774,1788.287,845.3676,651.8219,503,2264,0
1,14.2,0,5.5,33,0,70,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,252.9158,1628.2955,1633.8889,1344.0903,1013.8826,860.8674,3205.4282,1771.5323,841.7736,620.4406,591,2815,0
2,13,0,4.5,25,0,62,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,235.2211,1816.9186,1646.9933,1329.8152,1009.1053,903.9439,3406.7792,1758.4569,841.9331,593.531,651,3786,0
4,12.2,0,3.3,22,0,47,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,221.8371,2013.1916,1830.2667,1374.2794,987.046,930.7917,4206.6222,2083.6498,814.901,598.1285,871,4193,0
0,10.5,0,5.2,31,0,43,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,233.8964,2215.5919,1850.7456,1284.8493,937.6403,889.2244,4302.2482,2094.8249,796.2493,591.3569,785,2988,0
4,9.4,0,3.5,50,0,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,212.009,2276.5752,1796.783,1257.4794,941.8986,897.4084,4409.2519,2009.1084,751.463,612.6822,647,2893,0
4,8.8,0,2.9,55,0,6,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.8748,2029.5174,1718.9597,1240.9051,908.2444,901.9716,4390.8855,1978.8407,757.4507,607.9575,618,3123,0
3,8.3,0,3.6,61,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,219.5754,1671.176,1564.3617,1164.8126,836.9653,886.6039,4278.2778,1955.3672,726.3207,594.9866,591,3266,0
1,7.8,0,1.4,63,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,205.0357,1089.1192,1403.2499,1009.5897,810.8479,846.811,4065.6528,1963.0841,659.0501,501.7288,445,1553,0
0,7.4,0,1.3,67,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.0871,950.1543,1338.5365,987.2713,767.4035,849.287,3921.3869,1923.8638,655.9598,495.0868,741,1,0
2,7.2,0,1.3,70,0,15,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.8175,930.5511,1283.6702,990.3842,772.4158,869.3134,3869.0754,1913.4844,640.9219,499.6219,140,0,0
0,6.6,0,0.8,72,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.0069,875.3433,1305.211,977.0233,748.7852,856.7708,3910.6967,1940.5003,639.9194,505.5342,33,0,0
0,6.3,0,0.9,74,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.3099,870.4659,1311.6204,1003.3955,739.8795,841.1858,3890.1874,1936.356,638.009,488.9459,24,0,0
0,5.9,0,0.9,79,0,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.2553,898.4482,1291.0372,1039.7457,706.7366,855.5585,3867.2473,1912.8544,630.7469,518.2884,35,9,0
0,5.6,0,1.6,78,0,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.9717,863.0742,1301.4674,1043.1798,715.1904,873.0733,3868.1442,1945.9469,632.9266,521.7953,96,565,0
0,5.3,0,2,79,0,19,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.7065,921.0006,1291.7057,1047.8841,760.5201,899.6192,3799.2287,1927.362,682.3852,566.7493,180,930,0
2,5.4,0,2.6,77,0,22,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.6962,1053.8155,1361.1991,1199.5764,878.1018,887.9261,3684.5713,1928.9024,718.8115,592.8689,518,2536,0
3,7.7,0,2.3,69,0,18,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.7624,1268.1687,1450.3702,1313.9953,879.2283,899.7217,3325.4969,1786.3457,733.1967,591.797,768,4268,0
1,10.2,0,2,60,0,27,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,294.7001,1261.2727,1461.1754,1298.1143,1023.6083,993.5808,3043.0897,1692.6613,776.2965,579.4653,573,2713,0
2,12.4,0,0.6,52,0,57,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,289.8963,1465.4413,1553.1608,1335.073,1002.3997,994.4814,3043.4395,1673.4993,848.7637,651.7643,348,1642,0
1,14.6,0,2,42,0,67,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,290.5266,1596.0626,1558.9629,1386.971,946.5334,1040.1877,3182.5794,1742.5943,841.7434,624.1769,360,1600,0
3,16.4,0,2.7,35,0,83,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,316.6821,1729.553,1663.3788,1432.7262,958.062,969.2361,3261.4588,1709.3832,830.866,628.1238,445,1909,0
1,17.9,0,2.7,30,0,89,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,310.8532,1682.5264,1614.6859,1396.8996,983.4569,1011.2732,3216.7356,1731.6841,853.652,658.9939,495,2190,0
2,19.2,0,3.3,27,1,96,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,304.8907,1415.4581,1594.6694,1373.9418,967.6975,1012.6698,3278.4468,1742.4575,833.1689,683.8227,466,2313,0
4,19.6,0,3.4,29,0,95,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,256.3755,1577.7702,1630.6665,1362.6795,922.2341,982.4028,3184.5838,1735.5043,770.0784,655.6227,609,2557,0
1,19.5,0,4.2,30,0,106,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,233.121,1696.2031,1662.3406,1243.5758,985.8787,920.6444,3250.4679,1772.5017,798.4905,626.8554,614,3185,0
5,19.4,0,3.9,33,0,112,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,209.3086,2022.3768,1726.5982,1369.2545,1007.4423,964.3791,3569.2914,1902.0741,827.7313,636.8777,691,4069,0
0,18.4,0,3.4,31,0,109,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,226.7239,2375.2582,1896.3954,1429.1159,912.4953,946.5721,4418.4458,2286.693,834.7229,689.6334,835,4651,0
3,16.9,0,2.2,33,0,94,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,270.6352,2690.6376,1880.5562,1341.9666,905.2892,942.0693,4738.9628,2313.4466,839.4189,639.6408,801,3372,0
1,15.4,0,2,35,0,68,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,239.2836,2720.055,1884.811,1274.601,891.3923,907.7985,4680.6669,2269.2435,794.7374,642.388,634,3202,0
1,14.2,0,1.7,40,0,46,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.7423,2427.9713,1866.883,1133.95,888.0578,915.6371,4578.2143,2190.5723,769.7488,638.697,606,3561,0
4,13.5,0,1.1,43,0,37,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,233.2335,2006.3256,1770.0864,1094.9477,877.5624,937.3962,4441.213,2093.8823,738.5521,604.2985,667,4071,0
0,13.5,0,1.8,42,1,34,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,190.3796,1273.3103,1511.7219,968.3465,811.4985,859.2309,4059.117,2017.1493,672.8758,553.6322,608,2738,0
4,12.9,0,0.5,44,0,26,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.3865,1014.7007,1400.7696,913.6359,756.3112,887.1755,3763.4043,1889.2928,675.2936,528.2852,713,3,1
