"y","temp","rain","wind","wet","snow","cloud","temp.sqr","sunny","past_rent","X5_6","X6_7","X7_8","X8_9","X9_10","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m10","m5","m20","m25","m30","m35","m45","m50","m65","m70","f0","f15","f20","f25","f30","f35","f40","f50","f60","f65","sub_passenger","f70"
0,-7.3,0,1.3,56,0,0,53.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.9444,499.6369,3031.3165,3536.8039,1816.7179,1252.9861,977.7947,722.3963,372.7057,842.5355,328.6988,839.3524,5196.2462,3721.5356,1941.3033,1253.0665,785.0673,766.205,617.6529,518.1493,8,1114.5224
0,-7.6,0,1.6,59,0,0,57.76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.2626,506.0201,3034.2821,3528.0303,1844.2298,1240.742,988.5636,711.923,373.0468,867.5709,315.3337,854.7908,5186.5991,3744.037,1949.2109,1243.3124,784.8786,775.0959,651.3302,509.8664,515,1165.066
0,-7.7,0,1.9,59,0,0,59.29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.3354,504.0806,3019.5624,3451.3467,1833.4234,1257.5884,998.7044,706.3054,403.2663,927.7463,300.3083,840.0677,5105.9636,3684.3046,1959.8622,1270.1123,790.6241,772.5902,659.0361,550.3795,816,1157.8184
0,-7.9,0,1.6,60,0,0,62.41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.205,508.2473,2934.8105,3331.5302,1814.1917,1335.3895,1188.4952,869.128,451.8487,937.3698,313.6201,791.7749,4967.3595,3584.5427,1931.8174,1332.1589,882.3647,861.162,716.8836,575.6191,2288,1181.3862
2,-7.5,0,1.8,61,0,0,56.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.1608,537.0957,2770.0885,2947.4704,1719.2706,1374.491,1117.861,939.6538,465.8344,951.964,318.6798,767.5946,4670.1416,3257.4827,1792.1419,1310.2958,961.5444,879.1693,719.1334,584.7953,4267,1310.8452
1,-5,0,2.6,60,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,209.778,536.6915,2790.4486,2845.2291,1698.5019,1409.9393,1152.5798,1045.6384,511.3788,1019.2685,349.3199,790.5799,4299.4286,2939.6711,1655.0009,1330.9753,1014.229,950.1752,750.0264,609.6527,2513,1334.2531
0,-2,0,2.3,53,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.2975,527.1689,2780.4427,2869.9459,1704.7827,1361.1368,1201.1341,1077.1471,470.4247,925.6394,394.3666,770.9736,4304.3166,2963.3529,1694.8021,1350.1917,1096.2646,992.1549,748.4875,628.645,1417,1333.7294
0,0.1,0,1.8,51,0,7,0.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,243.6708,584.6571,2866.6521,2840.0331,1771.955,1387.8516,1200.7858,1061.3133,477.5948,955.9047,410.3092,822.2088,4373.7857,2963.2547,1754.4554,1400.8045,1134.4363,973.8761,783.6393,651.8831,1421,1395.8549
2,-0.2,0,3.7,74,0,9,0.04,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,233.1709,655.8004,2983.9872,2848.8345,1821.8344,1439.3254,1235.7157,1082.3565,522.1527,978.6652,430.9507,1031.8377,4430.0311,3024.613,1617.6824,1380.0705,1072.2916,1049.5328,766.7434,619.7982,1516,1313.9499
1,1.1,0,2.5,69,0,9,1.21,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,209.1611,689.1062,3021.561,2939.0002,1751.6257,1434.2384,1237.4578,1119.3406,568.6364,942.2557,519.6556,1135.8152,4550.6876,3016.3365,1680.3654,1461.5283,1081.5851,1051.3457,811.9629,673.7927,1612,1253.2861
0,3.4,0,5.2,47,0,7,11.56,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,215.4386,746.6278,3131.2166,2865.6614,1754.4208,1425.9319,1261.0976,1130.11,539.1681,977.6906,498.8133,1351.8103,4659.7497,3043.6049,1674.398,1444.9528,1170.1475,1019.5881,862.4701,633.4838,1843,1325.3707
0,3.1,0.1,5.5,45,0,7,9.61,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,236.0221,777.6452,3247.0685,2883.7103,1781.6345,1445.8016,1297.9797,1111.4595,575.7351,930.7186,404.7024,1532.2836,4749.9928,3077.1003,1702.4873,1472.6753,1086.9955,1090.8608,870.1891,624.7371,2039,1249.9207
0,2.3,0,4,44,0,6,5.29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,238.4714,936.3273,3432.8337,2967.5925,1720.5795,1407.8307,1232.2705,1077.9461,533.7715,881.3217,415.4872,1634.9633,5016.181,3115.9516,1759.9888,1387.1518,1025.3441,1007.7061,818.4222,627.7498,2552,1300.4998
1,2,0,4.1,44,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,246.1771,1138.9463,3698.2647,3129.4547,1845.2871,1540.8043,1242.9543,1069.6371,501.7987,904.566,466.0257,1854.0945,5200.5871,3232.4962,1742.646,1373.4892,955.1511,999.3924,814.7804,632.0724,3346,1260.0976
0,0.5,0,3.7,49,0,4,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,229.5145,1274.3911,4075.224,3629.503,2188.1533,1742.113,1226.037,1057.1846,481.8556,924.2634,464.0507,1935.3701,5886.3814,3791.7123,2046.7263,1495.9431,1047.1272,1048.276,817.9837,598.4875,3899,1190.4748
0,-0.9,0,4.5,48,0,0,0.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,243.0159,1310.9531,4223.1306,3850.7919,2164.4956,1675.658,1195.7758,997.843,491.0494,908.6349,509.9801,1926.2019,6107.6989,3878.371,2083.7745,1415.7938,1008.5281,984.2876,810.9963,619.7115,2494,1183.443
0,-1.8,0,3.4,47,0,0,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,251.8395,1296.1433,4102.294,3932.5914,2189.5348,1583.6186,1162.549,952.2011,454.7391,931.9027,498.2224,1812.4642,6075.8777,3957.0967,2050.8349,1335.862,975.0246,994.8127,746.1659,595.9227,2466,1156.518
0,-2.7,0,3.5,51,0,0,7.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,263.1424,1082.3673,3769.1658,3821.4312,2155.4955,1488.7978,1121.6591,891.3661,456.2362,947.0366,474.8073,1549.7071,5698.6196,3907.5689,1951.7145,1352.8682,907.3603,954.6549,750.577,607.7592,2845,1156.7697
0,-3.5,0,2.6,55,0,0,12.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,252.6281,684.1659,3227.145,3636.0893,2019.971,1321.2133,1094.3301,794.8248,455.9231,875.2896,456.7727,986.1109,5246.7497,3809.9753,1942.9371,1298.5888,905.7616,892.5502,717.0813,578.7664,2535,1128.2849
0,-4.3,0,3.2,56,0,0,18.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,216.655,513.0014,3113.2123,3483.0401,1838.7857,1237.6108,983.3126,691.8685,413.2237,818.4851,333.7396,863.6196,5302.3882,3679.6606,1891.2921,1230.6167,777.4369,731.411,635.2519,522.1668,315,1116.492
0,-4.8,0,2.3,57,0,0,23.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.1843,493.7069,3097.592,3555.8614,1865.9246,1198.8469,954.496,697.4481,388.1274,821.9248,347.5755,855.9434,5331.2205,3765.9973,1924.8561,1217.8842,815.3741,741.4092,630.9248,518.1101,0,1164.1534
0,-5.1,0,2.9,60,0,0,26.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.2497,478.5628,3152.1872,3564.7158,1879.9738,1208.1706,989.1155,718.3202,395.8667,817.9483,334.8661,890.0016,5355.8605,3775.7193,1891.8847,1261.6855,801.1764,769.8827,621.8437,544.4469,0,1156.3533
0,-5.2,0,2.8,56,0,0,27.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.0145,488.5485,3178.4102,3551.5693,1887.2918,1209.3896,989.3338,716.9633,408.3342,808.0172,346.0569,898.8378,5337.6083,3785.3216,1905.7602,1267.3261,801.2749,774.7761,621.3102,545.0824,0,1128.2216
0,-5.4,0,3.6,58,0,0,29.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.3126,475.9513,3195.9453,3513.8337,1886.8178,1199.8599,998.3203,715.7787,390.3287,804.46,339.9688,871.5974,5359.271,3761.739,1916.1127,1279.7587,798.1674,762.8228,628.3653,528.3421,0,1123.1884
0,-5.9,0,2.9,50,0,0,34.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.9328,469.7852,3184.7265,3512.3179,1914.1718,1199.8105,1007.2555,722.045,396.9356,825.8135,367.6506,877.662,5324.8465,3761.0259,1933.4194,1282.5814,799.9279,749.5893,624.0552,527.5956,12,1175.761
0,-6.6,0,1.4,45,0,0,43.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.4164,500.5204,3177.1696,3507.7069,1890.8115,1207.4569,997.1237,703.5845,402.4584,844.5498,353.9759,859.1519,5324.1329,3794.2552,1938.1393,1251.4234,808.6995,770.6592,641.679,516.799,528,1141.9326
0,-6.8,0,2.6,43,0,0,46.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.6323,515.4095,3109.4487,3506.3907,1836.0636,1215.2447,1013.7086,759.4645,427.8717,829.7818,347.3144,849.1292,5262.3467,3731.4042,1930.9191,1303.043,829.5181,788.2819,654.8895,577.6392,823,1177.6875
0,-7.1,0,2.3,43,0,0,50.41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.8721,505.2678,3065.6022,3408.4042,1888.5261,1313.1751,1108.1793,910.6475,461.7448,914.5482,342.5264,823.4586,5142.9115,3663.5764,1897.3208,1367.4527,838.2213,833.6094,689.6637,567.4734,2277,1155.535
1,-7.3,0,0.6,44,0,0,53.29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.2892,523.3812,2888.33,3001.7695,1722.5374,1344.7995,1139.8574,987.7243,466.9335,936.5176,346.8121,791.5998,4752.1056,3276.1849,1813.4999,1366.1142,980.1806,910.0151,758.949,562.7364,4186,1232.4117
2,-5.8,0,2.3,40,0,0,33.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,219.9568,531.9165,2901.235,2892.006,1689.6044,1474.3901,1258.0533,1105.297,508.3454,1053.2215,360.8336,747.3408,4458.5619,2991.2969,1666.0719,1383.7151,1089.3587,959.9444,796.5397,578.5926,2536,1344.404
0,-4.6,0,3.7,33,0,0,21.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.2576,558.3691,2886.8926,2905.8296,1737.4367,1432.886,1261.3302,1039.4857,570.1272,1026.8408,384.2018,798.6698,4427.4623,3063.0211,1828.2401,1453.8712,1155.3358,1069.1908,826.1783,620.3067,1513,1341.6962
0,-3,0,4.2,34,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,219.7986,601.2645,3058.9659,2975.6775,1730.6649,1499.1888,1275.6021,1090.7382,515.6685,946.1732,515.0702,907.6735,4605.4468,3115.0347,1788.0191,1489.497,1110.6334,1088.8977,809.5387,641.37,1361,1433.3269
0,-1.5,0,4.1,35,0,4,2.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,243.5276,669.4058,3246.5188,3024.7731,1731.5857,1483.87,1373.9622,1162.4024,520.9523,989.4763,488.9796,1106.665,4675.3323,3198.1333,1866.9689,1463.4385,1179.1076,1139.5074,832.4481,655.5895,1535,1407.2219
0,-0.6,0,4.1,34,0,6,0.36,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,251.0512,752.3086,3276.2677,3071.9221,1733.3156,1518.5981,1383.8872,1209.3181,582.9963,946.376,464.442,1194.5671,4708.3105,3170.6127,1914.2047,1518.7613,1226.4653,1189.8705,824.6158,696.3197,1764,1464.8279
0,-0.3,0,3.9,37,0,4,0.09,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,250.3757,893.9282,3263.7957,3008.1804,1746.5027,1539.9817,1455.4943,1196.3999,533.4361,1090.3452,529.5344,1298.3106,4867.5342,3199.5134,1857.5055,1617.9226,1156.3288,1171.6582,863.4077,669.2111,1882,1461.5254
0,-0.2,0,3.9,38,0,2,0.04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,279.3338,859.2023,3317.296,3031.4645,1777.1153,1564.9222,1449.2099,1234.2816,521.3285,1027.6273,525.0946,1484.5903,5058.4501,3293.1914,1838.9063,1552.275,1193.7134,1160.1707,837.6031,697.1041,2180,1412.6533
0,-1.2,0,4.7,39,0,6,1.44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,276.3027,1050.4571,3353.7736,3042.0273,1752.8878,1525.9771,1336.1547,1088.0605,493.1356,973.2999,600.6898,1596.8126,5021.4808,3208.7909,1796.6965,1460.2646,1117.9269,1095.4923,808.3058,685.8127,2775,1396.6551
0,-1.7,0,3.8,42,0,7,2.89,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,288.9712,1241.6161,3745.8022,3232.3443,1892.3924,1623.0402,1303.4319,1093.5471,472.7908,936.9014,496.0149,1720.4145,5324.7774,3358.8492,1829.8209,1455.6235,1075.199,1074.9295,799.3929,614.5706,3460,1349.2539
0,-2.2,0,4.9,42,0,2,4.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,234.4161,1434.3144,4095.0447,3621.7621,2139.7296,1717.5757,1380.1009,1027.991,455.6985,976.6676,546.0335,1925.1715,5965.0798,4001.2721,2098.2822,1528.9707,1099.0445,1028.0901,792.4803,630.6292,3865,1369.795
0,-3.3,0,4.7,40,0,0,10.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,237.0142,1413.6415,4325.0672,3864.5547,2194.5218,1625.8292,1286.4331,1007.2397,453.2492,963.8738,481.8949,1899.9916,6158.9439,4252.3495,2109.9175,1567.6732,993.191,910.6226,725.2978,645.5995,2480,1399.9851
0,-4.9,0,5,39,0,0,24.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,237.2238,1296.0001,4295.8517,3904.2851,2219.5794,1628.472,1189.454,909.6056,463.7372,911.7074,450.311,1838.876,6107.2434,4191.9102,2128.5497,1498.8824,967.6579,920.5749,770.0362,665.9672,2582,1395.7702
0,-6.1,0,4.3,44,0,0,37.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,236.0861,1117.0614,3931.4835,3841.3849,2190.1839,1528.6066,1093.9933,940.0284,431.7508,915.9946,375.0182,1404.1087,5798.064,4054.1621,2047.3345,1415.739,945.8091,892.3236,735.8373,645.2694,3129,1372.0805
0,-6.9,0,3,46,0,0,47.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,229.6253,700.7611,3325.9953,3595.3528,2011.5758,1453.7077,1105.5661,866.7017,403.2504,866.1917,398.362,898.1245,5279.8111,3819.4416,1978.1066,1361.0066,839.3404,865.9767,713.8666,627.0468,2845,1293.4034
0,-7.5,0,2.1,44,0,0,56.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,179.0285,542.4137,3104.7565,3581.0025,1886.4937,1251.809,985.2631,734.1298,396.5439,852.4922,377.9824,791.1341,5206.9403,3801.1636,1916.4189,1258.7067,739.45,744.2066,672.6441,522.7184,335,1206.8087
0,-8,0,2.3,46,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.133,510.6619,3122.3303,3592.8724,1862.7998,1224.9122,972.759,706.0077,409.898,829.6916,395.0858,791.4962,5285.2383,3815.0427,1913.9971,1266.1892,757.7719,736.9497,666.5516,537.5534,3,1226.683
0,-8.4,0,1.6,46,0,0,70.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.8638,510.7723,3122.7172,3633.8742,1885.6769,1248.0864,979.3315,718.0516,400.451,845.6756,371.4813,819.5406,5287.1864,3864.491,1945.4367,1260.9646,778.6174,749.8811,662.628,558.8318,0,1227.212
0,-8.5,0,1.5,49,0,0,72.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.4427,517.0164,3122.5448,3610.7963,1912.3135,1250.0481,1009.6218,727.0836,408.6241,840.7197,370.7187,812.2605,5312.5058,3885.3676,1940.86,1278.7694,788.5693,733.8426,663.5559,554.6425,0,1206.0649
0,-9,0,1.6,50,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.1575,493.4665,3110.9159,3630.7055,1912.5187,1255.2459,1007.916,739.0534,395.1794,842.5668,402.7517,804.9141,5278.0547,3872.8329,1940.1117,1300.297,767.9555,723.6694,668.0578,545.4627,0,1229.0719
0,-9.1,0,1.5,52,0,0,82.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.2219,496.4544,3114.0311,3655.3574,1916.0256,1251.7962,1032.859,739.6193,389.4335,866.1203,396.3823,804.1961,5333.0177,3898.0095,1955.3454,1296.4036,770.9912,735.7047,662.0826,555.0809,8,1182.1246
0,-9.3,0,1.4,54,0,0,86.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.2409,503.3407,3072.6432,3622.6136,1911.3788,1233.2223,1036.1728,696.2201,416.9781,819.8739,386.1746,827.1945,5276.3596,3856.5671,1956.0916,1276.6318,801.445,736.313,669.611,569.6687,507,1206.8737
0,-9.5,0,1.8,55,0,0,90.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.2965,500.4235,3060.5811,3565.3024,1881.4352,1235.202,1006.5386,781.9483,426.4163,918.0769,402.4387,834.2303,5187.904,3837.1734,1944.085,1301.7838,840.5829,725.9403,714.6893,591.8812,794,1228.7571
0,-9.8,0,1.7,54,0,0,96.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.0716,489.8371,3014.5448,3480.3637,1884.8204,1357.8765,1168.7118,888.9791,489.9944,863.6333,364.1596,797.8875,5022.1559,3736.8206,1997.3396,1339.4537,884.7321,796.4543,730.4672,574.5026,2225,1243.9405
0,-9.6,0,1.9,52,0,0,92.16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.4382,527.2693,2832.5762,3079.6945,1756.0122,1355.3539,1237.7052,983.0333,489.5933,900.4582,360.1152,788.129,4637.5629,3337.7987,1795.4745,1298.9466,969.1706,871.1133,792.8216,603.6359,4294,1292.853
2,-8,0,2.2,46,0,0,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224.2417,553.0703,2824.981,2949.1657,1745.1486,1325.6248,1221.2351,976.0272,545.0704,986.6981,361.9209,814.2767,4368.0165,3118.2536,1719.3582,1344.7501,1033.8916,908.7129,831.6562,640.2386,2513,1392.4969
0,-6.5,0,2.5,41,0,0,42.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.2203,517.8022,2854.1458,2892.7684,1713.6192,1428.0992,1276.2913,1042.492,508.6068,955.5348,383.4147,824.8091,4321.8173,3044.8385,1788.7701,1375.8277,1050.0908,933.9742,800.6336,710.8265,1468,1520.972
0,-4.9,0,2.3,33,0,0,24.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,223.7271,631.0729,2952.9456,2869.3526,1755.2115,1403.3418,1278.0214,1003.0278,482.3961,925.5418,457.7055,909.1198,4314.3952,3017.0459,1771.9146,1371.1629,1133.281,984.2428,754.3634,653.5959,1405,1381.4742
0,-3.6,0,2.9,30,0,0,12.96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,219.4181,762.1699,3014.3179,2835.5934,1773.4787,1423.0159,1297.4987,1116.0689,537.7349,1005.2001,493.2246,1180.54,4447.6009,3014.7946,1758.8092,1367.1143,1146.8285,946.0961,799.1784,638.2448,1564,1376.2064
1,-2.5,0,4.1,28,0,0,6.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,268.5,912.683,3053.109,2811.9804,1730.4062,1496.47,1236.1173,1116.0943,547.9093,1021.7704,467.996,1282.9533,4518.6988,3067.076,1772.4735,1450.1463,1201.5175,992.4592,854.7685,659.1564,1689,1348.2731
0,-2.5,0,4.1,28,0,0,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,271.8201,801.8009,3186.4748,2863.0847,1710.7811,1510.5698,1297.59,1059.8042,504.0094,970.9803,460.5892,1306.8656,4557.7722,3034.5989,1804.4995,1438.7237,1231.998,1054.6559,848.7906,685.1395,1756,1375.0703
1,-2,0,4.8,26,0,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,304.9761,915.7721,3265.9693,2977.9233,1773.1988,1559.508,1258.5812,1060.711,509.1729,900.5742,450.8026,1503.0816,4740.3282,3159.0296,1736.1354,1436.3295,1130.9157,1085.048,850.7488,617.4266,2093,1353.7887
0,-0.8,0,3.6,26,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,282.7176,1018.6407,3404.9773,2962.8148,1788.4607,1576.0092,1287.2941,1022.3298,504.2612,932.926,530.1906,1663.3593,4935.5725,3212.1295,1751.5883,1317.1565,1146.9896,1002.3056,839.9179,596.9242,2386,1352.2977
1,-0.9,0,3.2,26,0,0,0.81,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,274.6659,1225.3189,3632.1591,3075.6998,1805.4548,1572.1813,1272.8228,1028.5013,491.3727,917.9975,491.5045,1888.5215,5241.9274,3291.9779,1797.1703,1357.9232,1015.5264,1001.9829,851.0887,598.5887,3400,1380.1264
0,-2.3,0,3.8,27,0,0,5.29,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,289.26,1391.8761,4060.8684,3534.7375,2104.024,1677.9115,1338.7384,1008.3242,469.2034,909.3363,426.3313,1931.6798,5821.0625,3922.1638,2064.7755,1497.4733,1073.4733,1024.3311,784.1096,621.4695,3879,1368.6271
0,-3.3,0,3.7,30,0,0,10.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,267.3504,1395.5088,4170.3684,3843.2978,2160.5633,1674.6514,1302.0658,936.4807,462.3821,885.2985,446.2562,1900.6623,6000.0248,4107.2795,2096.2894,1490.0483,1008.9398,994.1029,813.7383,600.1018,2484,1325.3873
0,-4,0,3.4,32,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,256.6171,1315.1949,4151.0605,3798.4783,2123.4721,1606.1688,1243.0066,911.9565,462.1611,883.258,482.458,1762.8793,6045.4687,4174.0122,2100.959,1448.7579,933.2596,955.5102,739.7672,620.1008,2500,1329.9343
0,-4.5,0,3.1,33,0,0,20.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,246.4508,1093.2828,3827.3135,3826.5325,2097.8204,1560.4551,1240.3357,868.3424,453.7831,890.3216,494.8553,1524.5735,5715.1065,4105.0564,1992.2634,1395.5461,872.4189,943.1263,736.0085,611.3731,3074,1272.0354
0,-5.2,0,2.5,36,0,0,27.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,232.764,622.8986,3201.1919,3591.375,1984.9971,1433.232,1120.0531,780.5862,440.5767,841.5564,454.3516,962.7,5297.7718,3964.4277,1964.4003,1341.5215,824.6312,857.6551,695.1781,589.7122,2894,1220.6858
0,-5.6,0,3.1,39,0,0,31.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,190.8109,559.1627,3066.0038,3473.6806,1918.0797,1286.2624,1049.8165,764.6983,413.8643,828.9598,372.2655,873.1233,5295.8336,3808.1813,1865.1516,1227.0062,787.1376,749.0311,657.3034,540.223,316,1185.5337
0,-6.3,0,2.1,41,0,0,39.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.2619,566.2067,3060.3391,3511.488,1929.7447,1267.5999,1020.1101,774.4543,414.7531,808.3661,354.3768,846.0679,5272.8118,3839.4198,1901.1245,1207.3568,773.7313,741.4557,646.9597,542.5021,0,1177.6097
0,-6.9,0,1.6,43,0,0,47.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.8129,567.7555,3107.6731,3509.9188,1931.9753,1275.4273,1019.2384,775.3076,395.9095,795.6723,343.491,838.752,5261.1355,3882.4471,1941.6896,1204.1835,759.4637,728.4215,652.0961,543.1508,0,1207.4206
0,-7.3,0,1.5,46,0,0,53.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.7785,581.8436,3144.5215,3560.7693,1950.3275,1281.5303,1021.0104,761.7592,404.5215,822.6304,350.3982,806.4943,5306.522,3870.482,1941.987,1235.4188,743.7751,728.0033,626.448,554.7694,0,1211.013
0,-7.7,0,1,47,0,0,59.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.7379,562.0958,3139.6181,3586.2331,1904.8567,1273.0438,1001.8942,781.3866,388.5893,792.1838,345.6052,802.6384,5294.2175,3865.3481,1938.0473,1241.5959,762.568,716.6694,642.1448,558.5868,0,1176.981
0,-8,0,1.5,49,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.9019,572.8211,3143.8264,3557.1732,1923.9901,1265.5244,1019.4461,776.8943,397.7784,816.0012,350.0467,806.0478,5284.8074,3863.5977,1937.5706,1243.1676,777.9377,723.9758,642.956,562.8291,12,1168.767
0,-8.3,0,0.6,50,0,0,68.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.7852,587.1145,3168.0369,3509.8327,1895.9322,1265.2063,1046.2873,738.2507,422.7693,830.5815,328.4371,803.6464,5306.3367,3897.956,1979.5883,1214.7358,799.3558,747.1993,662.0889,537.5702,519,1213.6629
0,-8.2,0,1.2,52,0,0,67.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.7301,579.2269,3113.5173,3454.6826,1868.2697,1319.9723,1079.7526,742.2823,424.1518,847.2158,333.0558,786.9296,5232.3077,3851.2905,1961.6576,1219.8923,827.7842,712.0838,659.7158,607.3224,797,1202.9402
1,-8.2,0,0.9,55,0,0,67.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.369,565.7646,3020.8525,3392.6787,1896.2197,1407.2049,1198.7368,910.3644,443.8792,873.3321,344.2287,804.7648,5085.6132,3721.1675,1899.3084,1313.8389,896.4865,771.8296,715.8834,600.2658,2242,1208.5221
