"y","past_rent","station_dist","sub_passenger","bus_passenger","temp","station_type","m50","m30","f45","m20","f70","m45","f0","wet","f15","f50","f40","m40","m0","X8_9","m55","m5","f20","semester","m60","f30","wind","m35","f65","f60","f55","m65","f25","m70","m25","f35","dust","X17_18","cloud","most_use","X9_10","sunny","X10_11","rain","temp.sqr","X19_20","X13_14","X18_19"
1,0,554,2180,540,28.9,0,1143.2396,1711.9468,1211.1711,3283.2253,1353.4286,1302.4127,727.2316,83,1517.5972,997.2322,1243.2088,1168.778,480.3322,0,1127.7989,953.1459,4859.4115,0,675.2987,1758.0449,2.6,1530.7165,648.9861,878.6032,1002.3792,475.6387,3073.5755,928.1896,2926.901,1295.465,51,0,8,20439.2865,0,1,0,0,835.21,0,0,0
0,2,51,678,368,21.9,0,821.2105,1962.1527,773.9002,4026.1777,1198.4443,1020.1442,330.1168,99,1037.7479,745.1542,792.944,898.7825,402.4935,0,774.2214,730.9542,5917.2056,0,567.4809,2012.1641,1.1,1431.0279,489.3009,642.5143,663.6446,396.8739,4084.3407,773.6021,3812.3394,1314.6628,8,0,10,24560.0709,0,1,0,0,479.61,0,0,0
0,0,128,1919,401,7.5,0,1066.5475,1748.6467,1183.3062,4035.7366,1237.2189,1281.1317,460.5496,98,1661.5112,1055.7757,1157.9134,1158.5288,575.4208,0,1045.7062,1361.645,5561.348,1,709.7896,1761.1571,4,1590.3548,618.6409,768.8269,979.029,550.6086,3178.7341,969.4977,3035.8389,1365.3214,57,0,10,22277.1376,0,1,0,0,56.25,0,0,0
1,11,37,1747,375,18.5,0,1183.6401,1717.4476,1150.7824,3808.6187,1328.6555,1333.4586,377.2545,91,1503.5629,1112.7965,1157.0069,1156.0968,554.2588,0,1121.8688,1417.067,5497.0677,1,734.5468,1663.6869,2.7,1522.2962,628.675,754.9403,1024.2466,567.0683,3141.823,957.2688,2901.4678,1415.5862,26,0,10,21667.9941,0,1,1,0,342.25,0,0,0
0,0,232,485,117,-9.3,0,821.3736,1879.4375,879.8748,3493.2413,1258.3543,1039.1974,414.7643,64,871.4593,749.8236,838.3772,966.933,457.1847,0,785.3738,630.6915,5960.4268,0,538.7911,1929.9504,1.6,1383.5141,544.5205,606.5114,723.3523,409.1782,3957.9688,849.2998,3637.0482,1372.569,37,0,0,23614.1561,0,0,0,0,86.49,0,0,0
6,11,37,2530,748,11.1,0,1019.5011,2164.5746,1047.6534,4881.0295,1323.6295,1259.7319,445.5702,69,2383.4448,931.312,1010.5155,1132.6339,408.4693,0,849.7324,1920.9066,6989.4036,1,657.8678,2191.9579,2.6,1797.0122,599.3567,763.4599,900.7204,499.9378,4238.5305,904.0978,3955.9973,1426.5821,74,0,9,27645.0877,0,1,0,0,123.21,1,0,0
4,0,17,2531,454,-2.6,1,929.7542,1827.7471,836.7235,3396.3245,1278.22,1065.9893,380.6233,58,1160.9349,859.2832,879.8217,1077.9477,569.3479,0,837.2643,1046.8086,5450.7832,1,643.6743,1927.6175,2.5,1440.9189,528.4685,703.6381,711.3317,433.0045,3688.2398,805.6816,3505.4529,1325.0398,40,0,6,22562.1237,0,0,0,0,6.76,0,0,0
1,6,546,2002,534,32.5,0,1063.2093,1625.1257,1259.9177,3351.2724,1364.271,1195.2768,558.5076,58,1370.871,1015.8958,1198.6603,1073.5492,475.8133,0,1037.8079,807.6906,4718.8474,0,694.7174,1740.9988,2.1,1430.5583,654.6807,785.3697,1082.764,560.9676,2930.901,971.3517,2842.1317,1380.8625,45,0,6,20020.6978,0,1,0,0,1056.25,0,0,0
3,30,116,0,51,10.3,1,866.6744,2112.4384,742.2128,5121.9525,1154.1962,994.8658,388.12,67,1630.7313,816.2871,750.9559,970.8549,514.5494,0,763.4858,1373.3829,6786.4938,1,549.1378,2046.8492,2.1,1489.4536,571.3785,579.7328,744.8842,466.4344,4333.4751,843.8482,4710.9333,1296.905,28,0,0,27898.5009,0,1,0,0,106.09,0,0,0
0,0,113,0,82,26.7,0,835.7805,1916.962,768.5411,3784.4457,1175.136,957.397,370.1745,93,1014.9682,726.1045,781.4285,929.4611,456.7286,0,808.8945,644.5334,5723.544,0,560.3182,1941.4438,1.5,1485.5545,519.7484,602.704,735.1505,413.2734,4043.9069,754.9617,3739.3453,1297.5873,25,0,9,23932.7895,0,1,0,0,712.89,0,0,0
0,0,83,3037,688,24,0,935.397,2398.7052,953.0138,4508.0292,1264.6377,1197.6761,787.2916,92,1969.6035,864.6457,997.192,1222.1586,686.837,0,909.7677,1477.6605,6543.9319,0,588.0031,2119.2366,1.6,1708.4645,549.8102,703.2013,823.0715,461.5381,4475.2048,888.6796,4298.545,1431.9748,26,0,9,27484.092,0,0,0,26.2,576,0,0,1
1,2,128,0,145,16,0,861.8995,2037.252,820.2108,4611.7538,1187.7534,1061.9702,406.223,79,1358.4482,796.7865,785.8338,983.6091,373.2357,0,787.133,1086.3396,6721.7238,1,549.9066,2018.5296,0.7,1388.1569,513.4827,601.986,703.0548,390.8919,4177.0421,860.192,4434.903,1395.7191,22,0,8,26785.0803,0,0,0,0,256,0,0,0
0,0,113,2397,587,0.5,0,1106.2133,1810.3525,1170.4702,3285.8603,1263.6144,1276.1145,441.5007,26,1874.5049,984.2897,1178.486,1225.8022,550.145,0,1014.3808,1153.6232,4824.9807,0,809.9548,1790.6983,2.7,1616.9715,700.0778,838.3841,983.0007,534.0647,3180.6662,960.9982,2836.8301,1395.6057,37,0,0,20741.9653,0,0,0,0,0.25,0,0,0
3,0,51,2193,621,31.4,0,1128.4174,1586.9842,1107.1845,3491.419,1388.0674,1189.1516,571.4386,56,1414.0215,981.8255,1159.5977,1222.3152,493.3493,0,994.0752,881.5926,4772.3635,0,727.2034,1766.2526,3.2,1496.1089,581.2054,771.6991,1050.5675,471.4393,3064.4102,1048.6982,2827.9392,1305.7769,22,0,3,20311.2545,0,1,0,0,985.96,0,0,0
0,0,554,2382,436,2.4,0,886.2839,1928.002,901.7933,3314.4619,1158.4437,1249.1694,343.2656,51,1179.3614,834.6694,897.089,1026.2107,476.7361,0,814.7981,965.0082,5415.3254,1,593.3193,1936.5566,1.8,1367.1372,545.9186,650.0054,765.4842,487.5397,3677.5563,867.4232,3537.4063,1312.48,39,0,9,22488.9257,0,1,0,0,5.76,0,0,0
0,0,113,34,58,16.6,0,838.1151,1926.2079,776.488,4124.7288,1175.485,1036.7467,337.5311,80,1308.8776,763.6658,782.2649,850.8763,440.5163,0,763.6812,1046.1285,6450.5826,1,548.7003,2012.6516,2,1315.8399,510.287,643.683,706.4473,421.5347,4014.1159,819.4802,3819.773,1372.7557,25,0,5,25036.6554,0,1,0,0,275.56,0,0,0
3,4,37,4645,973,0.1,0,1148.7207,2114.4915,1129.8153,3885.3151,1342.021,1286.7331,678.983,39,1895.9851,1032.3671,1076.6015,1344.7434,677.5499,0,1087.2225,1145.2688,5901.1552,0,702.454,2082.41,3.4,1699.5112,620.2983,778.4359,983.0476,558.0006,3861.5936,919.5169,3536.3709,1564.8107,20,1,0,24645.6582,0,0,0,0,0.01,0,0,0
2,18,232,3389,662,19.6,0,1059.7599,2207.8806,1073.1821,4587.2404,1251.3637,1255.3569,909.4238,21,2121.7949,924.786,1155.2662,1192.7652,781.866,0,862.1244,1661.3795,6386.766,1,653.3041,2132.3594,4.3,1756.747,654.5215,747.6451,951.9559,428.694,4124.2029,842.6555,3964.7506,1483.062,61,0,0,26643.0089,0,1,0,0,384.16,0,0,0
14,17,116,2421,550,27.8,1,1256.6551,1760.1457,1252.1071,4347.3754,1360.6742,1397.5741,331.3503,57,1739.6519,1127.0679,1186.9362,1233.0922,543.4319,0,1009.1158,1485.8516,6152.3513,1,703.1417,1766.6387,2.5,1548.7424,585.8066,837.9896,997.7384,541.2099,3038.2927,913.9284,3023.29,1423.6146,11.5,0,7,23060.4508,0,1,0,0,772.84,0,0,0
8,4,116,1697,450,28,1,834.4384,2019.1031,798.386,3816.5924,1162.3239,955.0416,438.7203,62,1142.3258,788.5723,722.9033,973.7231,472.7362,0,751.7018,797.863,5890.3015,0,575.2723,1869.1461,2.4,1351.1046,496.1988,657.817,717.4818,433.5473,4064.9017,799.1218,3925.3394,1279.841,30,0,2,24216.3298,0,1,0,0,784,0,0,0
8,5,17,3086,641,21.2,1,927.8076,2136.1889,973.1877,4737.8248,1311.9321,1182.5719,375.6741,61,1826.2749,917.0579,990.865,1163.1072,461.1786,0,913.8005,1604.6833,7050.4821,1,638.3368,2161.4683,2.7,1523.2971,628.3297,692.2731,811.9568,479.42,4312.1157,927.8518,4128.6316,1362.7976,13,0,2,27412.8061,0,1,0,0,449.44,0,0,0
1,0,83,0,49,7.8,0,899.2091,2013.3685,845.7771,3920.8623,1283.2129,1061.3061,419.0274,73,1022.0742,762.6502,788.983,988.1085,398.5032,0,769.7199,769.2658,6350.7954,1,556.0548,1938.4134,1,1460.0187,498.7784,643.2189,645.9708,416.9312,4188.362,829.0556,3886.5641,1379.9506,21,0,5,25138.335,0,0,0,0,60.84,0,0,0
10,28,611,2570,611,16.3,0,1129.1451,1731.5639,1173.093,4847.7831,1313.3293,1298.3468,298.8038,54,1994.5453,1133.2906,1158.8691,1223.8811,449.1381,0,1126.0919,1624.9218,6540.5609,1,707.2848,1814.4653,2.7,1510.0624,629.7646,839.9716,1062.725,528.9366,3258.6026,1018.4434,3145.2354,1398.2651,44,0,0,24246.5387,0,1,0,0,265.69,0,0,0
0,5,128,1946,410,27.5,0,1147.094,1680.2726,1302.8257,4597.7546,1324.1394,1264.2562,503.142,40,1845.0269,1068.0732,1330.1746,1161.4755,582.182,0,1107.0225,1746.9865,6157.2379,1,720.3069,1741.2453,2,1543.2689,669.2736,759.8165,1013.8045,526.6486,3111.7022,950.8944,2909.8714,1540.9619,40,0,0,23282.3148,0,1,0,0,756.25,0,0,0
7,7,83,3232,659,20.7,0,1020.4046,2320.5972,1004.0573,5065.0429,1307.1181,1239.8694,467.5068,74,1869.7497,928.6079,891.4357,1208.1428,515.7363,0,983.9485,1365.9526,7317.7198,1,697.2634,2266.8514,1.8,1776.9209,608.0349,735.6414,848.4405,440.2428,4814.0767,864.4625,4465.2415,1472.6899,52,0,0,29499.1403,0,1,0,0,428.49,0,0,0
1,0,554,1356,253,24.1,0,834.4108,1853.9683,767.2836,3669.6361,1322.6141,1110.8565,470.4788,54,1118.95,784.4965,881.5412,972.5906,466.4242,0,763.9602,884.7888,5708.5493,1,536.3345,1817.2645,3,1355.7023,547.9145,720.9424,786.7741,407.9506,3582.4872,767.913,3432.1152,1277.9274,20,0,3,22697.6503,1,1,0,0,580.81,0,0,0
5,4,17,0,206,19,1,835.2239,1975.279,797.8496,4402.921,1205.5667,935.8814,412.0271,86,1301.8671,795.8319,757.3834,932.7968,457.6453,0,784.7956,1006.3034,6459.6099,1,576.6308,1948.2304,2.6,1388.925,549.1802,639.7878,655.6357,403.5453,4109.0376,801.7157,3879.3011,1392.4937,18,0,10,25555.7977,0,1,0,0,361,0,0,0
0,1,51,0,36,15.7,0,787.6809,1880.5511,757.0433,3777.0622,1183.1891,1046.4832,303.4487,91,1231.3035,721.1624,753.653,969.4199,429.3449,0,731.5663,852.6841,6177.6607,1,533.7845,1946.2129,1.3,1385.6478,531.1557,639.823,665.1414,427.7372,3946.7861,829.4094,3654.0078,1310.4638,34,0,10,24078.3924,0,0,0,0.3,246.49,0,0,0
3,1,116,2684,511,1.8,1,1002.6154,1896.871,965.5328,3626.0527,1250.0417,1090.8381,482.1026,57,1035.6761,837.6408,805.592,1060.5075,484.4562,0,883.3919,919.7897,5992.524,1,659.1517,1948.082,2.5,1402.3869,582.0327,661.0039,762.4211,416.4113,3846.5949,772.2888,3485.4197,1455.4864,17,0,0,23653.4176,0,1,0,0,3.24,0,0,0
1,0,113,2815,617,21.3,0,964.9189,1998.3267,1034.9216,4541.0213,1425.4612,1127.4334,440.4444,99,1621.2521,888.5788,903.025,1208.8426,486.8455,0,961.8424,1145.574,6319.3901,0,652.1052,2029.2945,2.9,1795.5141,532.3149,739.187,913.8476,471.9759,4134.0848,866.2292,3717.6032,1424.0035,6,0,10,25959.2382,0,0,0,2.7,453.69,0,0,0
0,0,51,794,182,-9.5,0,781.9483,1881.4352,794.1967,3060.5811,1228.7571,1006.5386,402.4387,55,834.2303,725.9403,840.5829,904.61,429.6431,0,768.1497,500.4235,5187.904,0,602.0098,1944.085,1.8,1235.202,591.8812,714.6893,704.0734,426.4163,3837.1734,918.0769,3565.3024,1301.7838,28,0,0,22013.4669,0,0,0,0,90.25,0,0,0
15,7,116,3592,782,29.6,1,1081.2466,1731.1458,1128.1611,3539.7516,1321.9611,1242.6139,622.2086,80,1759.0857,911.3907,1108.8902,1134.8106,481.7654,0,990.0985,1211.5339,5240.6598,0,648.2204,1720.2497,2.8,1569.1374,552.6687,755.353,931.8055,466.4906,3382.9835,881.1418,2933.6799,1385.6991,37,1,8,21503.3068,0,1,0,0,876.16,0,0,0
0,0,232,0,43,22.5,0,805.1824,1835.7503,750.4409,3786.9204,1102.3475,1041.0014,412.9121,82,1149.1964,779.2854,736.9689,871.222,379.1052,0,841.4218,776.653,5977.0544,1,546.1126,1804.6518,0.5,1345.5557,515.4792,614.7584,612.3374,399.7173,3840.8258,753.4339,3635.4609,1291.6947,18,0,9,23517.914,0,0,0,0,506.25,0,0,0
6,2,83,2637,633,14.6,0,1032.9665,1652.1947,1188.2579,4572.2222,1371.5861,1340.5089,368.5899,60,1479.8727,1012.4648,1144.573,1154.8123,432.2377,0,1056.9445,1329.6678,6315.4412,1,644.7689,1795.6167,0.8,1521.1615,567.3521,775.6041,950.8581,512.3314,3201.9246,856.3439,2968.7049,1362.5597,39,0,8,23389.8255,0,0,0,0,213.16,0,0,0
1,2,128,1926,383,16.3,0,1159.1567,1677.5582,1201.9797,4366.583,1413.5055,1304.2921,419.704,26,1720.8669,1095.5644,1168.3977,1192.7977,602.5622,0,1108.2663,1841.2189,5752.3123,1,714.4481,1733.0275,3.5,1618.2789,621.5797,795.8539,989.6283,530.2424,3164.1354,1065.9303,3033.8266,1345.4948,76,0,0,22691.2167,0,1,0,0,265.69,0,1,0
2,0,17,386,68,-6.7,1,685.1676,1357.0488,636.1581,1924.542,1087.6432,876.6244,318.3174,61,456.8121,636.5538,694.5851,747.099,380.311,0,692.4504,377.6139,3016.382,0,507.8661,1275.0429,1,1003.8678,463.5204,589.6227,627.3599,363.6784,2229.277,832.5632,2151.1822,890.3549,27,0,0,13847.6976,0,0,0,0,44.89,0,0,0
5,0,113,4709,803,19.5,0,1031.0782,1750.9241,1092.3028,3828.2428,1386.0012,1214.4857,331.8651,83,1298.1652,1010.5874,1008.5507,1086.3021,654.8811,1,879.4914,1321.7494,5956.7199,1,694.8747,1730.4965,1.2,1540.057,611.4837,740.0234,853.8235,518.2696,3564.0376,857.9111,3162.7533,1389.9559,29,0,9,22923.1871,0,1,0,0,380.25,0,0,0
6,3,17,303,121,18,1,763.6824,1984.8091,760.5384,4205.8225,1156.6433,993.1163,351.0064,65,1202.5854,732.6212,722.0271,868.3861,318.235,0,746.1768,855.8529,6532.5367,1,554.2487,1921.2931,0.4,1384.8238,477.1527,606.477,637.0377,384.5707,4110.6437,801.0124,3988.7225,1345.3212,21,0,8,25473.9726,0,0,0,0,324,0,0,0
10,4,17,4289,903,14.4,1,1019.3611,1754.1704,1085.7523,4684.2443,1362.1816,1317.0546,643.2524,54,1884.9139,992.4439,955.7996,1209.7705,507.7563,0,1039.2003,1476.1241,6616.1839,1,688.4577,1798.0128,1.4,1572.3092,566.2667,797.6167,989.0332,474.1779,3399.4474,782.3858,3106.9369,1399.1865,46,1,0,24330.4914,0,1,0,0,207.36,0,0,0
3,1,546,2166,481,-0.6,0,1056.8635,1612.1551,1184.1468,3575.8233,1355.4275,1260.1846,425.7195,59,1376.6537,1074.9686,1225.8811,1207.4862,616.3455,0,1083.4373,926.4028,5329.6107,0,687.0306,1825.4971,0.6,1547.7058,658.0194,858.2701,1085.0013,546.7209,3179.2908,1016.7197,2886.3867,1485.7107,69,0,10,21442.1802,0,0,0,0,0.36,0,1,0
0,0,128,919,198,-3.1,0,817.8918,1880.5845,789.0996,2754.6182,1146.2496,1086.4267,404.9756,54,671.7638,764.112,781.2057,861.2065,544.4354,0,777.09,495.1769,4359.0125,0,543.7532,1829.6605,2.1,1304.0008,536.0616,653.3258,733.2556,399.8872,3454.7088,784.3144,3341.8107,1228.0116,22,0,0,20152.4076,0,0,1,0,9.61,0,0,0
7,4,83,2661,497,25.7,0,889.012,2175.0462,1043.0519,4050.9907,1282.4212,1178.7153,1048.8053,53,1890.5941,843.6891,1056.5335,1101.0695,697.694,0,893.4815,1484.9746,5840.8452,1,603.3442,1951.1316,3.2,1710.2893,607.151,673.166,846.3939,483.9766,3821.0994,812.0939,3828.6356,1563.7551,41,0,0,24941.7931,0,1,0,0,660.49,0,0,0
0,0,51,553,66,4.8,0,764.4706,1889.9933,745.7021,3496.2166,1115.4103,1041.6806,336.7812,74,1045.2816,758.1731,790.2417,907.5157,473.2087,0,713.4795,753.3276,5717.752,1,500.8417,1963.8054,2.1,1255.0226,525.9572,608.0768,647.0943,414.529,3794.2495,886.0016,3725.2921,1240.7358,58,0,9,23083.0673,0,1,0,0,23.04,0,0,0
0,0,232,1364,241,13.2,0,808.0741,1784.4527,792.001,3503.9934,1163.8792,990.5756,396.6238,58,1118.0758,812.9567,846.5634,868.1627,459.8455,0,827.2878,830.5791,5193.4364,1,502.4938,1825.9013,1.9,1432.1089,542.0958,621.5072,790.2389,433.1315,3565.5774,751.1524,3378.7412,1235.6838,33,0,0,21919.8951,1,1,0,0,174.24,0,0,0
3,2,113,3906,662,25.2,0,1245.4451,1761.928,1200.4881,4727.8689,1237.6815,1409.6536,550.6009,20,2362.3242,1097.4203,1029.4529,1384.3187,577.5412,0,1104.1953,1686.7563,6560.5749,1,670.6303,1785.7013,2.3,1753.5214,590.6597,791.8754,988.9033,563.8068,3349.6882,971.8924,3258.9905,1447.0779,44,1,4,24645.3511,0,1,0,0,635.04,0,0,0
4,1,554,1769,371,17.4,0,1022.7837,1634.4759,1245.9827,4577.2375,1364.782,1340.3005,387.2086,59,1392.2721,1059.1907,1167.5955,1122.5416,520.0697,0,1012.0221,1319.5816,6392.9699,1,687.0018,1720.7007,2.4,1442.9042,630.264,792.517,904.0776,457.7778,3063.3884,866.8156,3109.6852,1437.8748,36,0,2,23379.2366,0,1,0,0,302.76,0,0,0
2,1,546,2662,527,14.2,0,1052.2165,2290.07,926.6976,4910.0862,1212.6385,1303.9171,406.0813,47,1772.3852,981.6014,992.709,1261.0447,453.075,0,885.3495,1637.5687,7022.9786,1,618.7196,2113.2986,2.7,1718.2707,627.3635,727.6935,869.1806,441.4363,4433.217,853.0059,4133.4241,1509.1764,51,0,1,28130.5216,0,1,0,0,201.64,0,0,0
9,19,83,3279,810,22.1,0,1134.5869,2238.5661,1068.5587,5348.4128,1193.2195,1430.335,583.5676,27,2729.8256,1055.8927,1034.6552,1470.2023,530.9491,0,1025.4357,1985.1063,7640.5959,1,696.6965,2363.7366,3.7,1950.9422,641.389,765.0626,1032.5615,489.7137,4452.6331,979.0343,4221.5965,1637.4906,35,0,9,29853.9738,0,1,0,0,488.41,1,0,0
0,1,113,1791,327,7,0,1086.7015,2171.5067,1046.7377,4490.6198,1296.3165,1235.1352,511.2345,95,2152.8075,981.5606,1066.9759,1250.5009,461.7472,0,861.4416,1815.2755,6497.3574,1,712.8725,2083.6859,3,1725.4724,613.2573,701.804,922.7941,497.5155,4204.4606,944.9417,3859.5716,1431.5617,12,0,10,26464.2361,0,1,0,0,49,1,0,0
0,0,113,0,97,-12.7,0,797.2287,2147.8293,831.323,4642.7209,1180.8465,1064.6339,303.9781,69,1156.4946,820.1454,692.7124,990.9527,348.7316,0,858.4281,921.6774,6363.779,0,585.8884,1999.4245,1.6,1450.4088,475.1273,615.7897,712.5385,397.0765,4293.0012,774.8647,4418.5641,1310.5896,21,0,0,26626.3174,0,0,0,0,161.29,0,0,0
0,0,611,751,299,-1,0,811.7629,2005.8277,824.9424,4032.624,1212.3856,1000.6029,361.1315,71,895.9957,744.5551,732.7424,972.5582,386.9013,0,821.7207,699.2798,5809.7508,0,536.5885,2034.974,1.4,1455.5014,505.9177,644.2377,680.876,427.2269,4011.8605,782.4493,3804.2607,1320.6154,37,0,10,24475.4145,0,0,0,0,1,0,0,0
3,5,554,3867,713,29.1,0,1239.8954,1792.8819,1149.0092,4660.3135,1343.4315,1394.3609,469.5043,34,2186.9298,1043.1086,1145.0532,1254.7921,539.1793,0,1055.0382,1750.9012,6473.9925,1,714.3124,1838.6999,3.4,1604.6186,603.3858,749.836,1022.0553,532.1144,3421.435,907.6474,3086.6468,1493.5256,44,1,6,24372.1138,0,1,0,0,846.81,0,0,0
0,0,546,3711,605,-4.6,0,1172.7891,1829.8567,1085.8322,3565.5327,1362.9727,1241.9976,467.8071,39,2195.8981,984.8818,1076.4588,1299.7501,434.984,0,1080.7288,1537.0843,5382.873,0,702.3626,1820.4061,2,1603.7879,678.6727,769.7818,994.1949,499.4079,3394.4923,869.6193,3149.1887,1387.4086,33,1,7,22133.546,0,0,0,0,21.16,0,0,0
2,1,128,3460,635,3.7,0,906.2354,2364.1036,1060.8626,4868.6983,1347.1704,1183.1724,602.0765,71,2373.8737,945.5787,1070.5182,1202.1834,654.8148,0,874.4298,1971.035,6712.7163,0,637.4849,2194.1907,2.8,1686.673,562.6655,692.3173,970.6926,470.7759,4742.0066,886.9437,4493.6349,1452.0849,52,1,9,28514.1083,0,1,0,0,13.69,0,0,0
10,5,116,1099,210,9.3,1,827.9462,1797.4955,778.7355,3786.5362,1181.8883,1049.9603,375.0706,92,1201.9362,824.5309,769.696,866.0343,445.5373,0,789.5531,790.132,5956.1474,1,589.0934,1935.0266,1,1379.54,603.0732,630.0513,706.5256,416.2233,3914.9921,817.7661,3594.2284,1316.4282,34,0,7,23680.3944,0,0,0,0,86.49,0,0,0
0,0,51,1580,341,26.9,0,871.7184,1499.7017,921.8741,2575.7544,1067.7098,1017.6716,648.4534,46,1240.041,875.4295,725.9795,853.0634,621.4189,0,771.7326,870.6116,3838.9118,1,586.1749,1157.5009,2.2,1220.4607,510.6515,638.3847,660.9779,416.3405,2391.6712,718.3135,2524.4877,1011.2743,25,0,8,16219.7627,0,1,0,0,723.61,0,0,1
17,9,37,4845,824,6.4,0,946.4696,1762.6096,1037.5737,3794.4003,1364.2393,1177.6882,396.0727,67,1131.8343,903.6412,999.4882,1100.1038,540.3084,1,908.9574,1053.2467,5904.8129,1,665.815,1721.4297,1.7,1373.7363,541.9242,733.7742,794.4806,440.9769,3535.6846,928.5394,3122.3725,1285.0184,38,0,9,22500.0643,0,1,0,0,40.96,0,0,0
2,0,232,2870,479,14.3,0,800.1262,2240.5469,830.9459,4938.4184,1172.8601,1065.0767,382.5549,67,1252.2858,728.2152,726.6591,1037.4659,440.4146,0,777.8263,1041.0287,6806.7278,1,549.643,2035.3757,0.8,1543.3268,513.8847,663.9702,672.1435,389.016,4382.0684,792.1296,4461.695,1387.9489,74,0,0,27796.1079,0,0,0,0,204.49,0,0,0
0,1,546,1345,277,28.3,0,848.6458,1870.4205,884.2463,3254.174,1146.5777,975.949,433.0002,76,914.3856,783.0152,845.3233,991.0302,531.2631,0,749.2122,645.5825,4837.567,0,524.5896,1778.4911,0.8,1327.6768,553.701,682.5852,709.2119,449.9432,3523.4849,738.1204,3458.4603,1213.1266,31,0,3,21263.4012,1,0,0,0,800.89,0,0,0
0,0,554,0,28,16.2,0,836.4222,1919.3142,716.6915,4541.7599,1101.083,957.411,449.568,43,1227.0409,766.0999,768.0129,864.1661,438.8593,0,795.1384,1124.9481,5771.8117,1,560.7353,1642.6072,3.6,1361.3178,515.5662,596.8711,686.7794,385.9665,3513.2859,783.1419,4005.6899,1237.4807,22,0,10,23993.2673,0,1,0,0,262.44,0,0,0
3,3,83,1648,414,23.5,0,1011.7696,1562.9016,1142.7932,3038.9278,1351.9733,1253.9299,464.3356,77,995.344,1041.9144,1095.4198,1163.6503,672.9207,0,1126.533,744.577,4652.2545,0,702.1366,1627.5351,1,1468.4263,590.812,789.2415,944.6487,562.263,2914.0767,1068.1881,2696.1265,1335.0419,21,0,10,19295.2904,0,0,1,0,552.25,0,0,0
0,1,128,0,91,20.8,0,854.4155,1993.9914,793.5347,3810.6438,1191.7169,997.5171,372.4115,83,1116.1045,767.7996,782.2587,930.9169,424.4572,0,837.0673,729.0588,5935.5287,0,590.2089,1952.4813,2.4,1371.8931,479.9715,684.5497,704.943,411.2963,4102.9216,848.7409,3733.3707,1249.1681,12,0,8,24149.9987,0,1,0,0,432.64,0,0,0
0,2,17,2924,597,1.4,1,912.9314,2511.7143,1018.1777,5110.1827,1245.6468,1236.9849,684.358,48,2700.9713,979.4042,912.8821,1146.4246,525.7453,0,937.343,2038.1945,7330.97,0,631.6124,2258.4784,1.7,1790.0681,604.0219,788.5421,960.3255,502.7228,4694.1151,856.7169,4724.3478,1478.4659,69,0,9,29898.3423,0,1,0,0,1.96,0,0,1
1,0,232,2880,532,8.4,0,948.6562,2011.0491,988.8336,4144.8093,1381.7723,1177.7542,353.0439,86,1257.0739,887.7888,847.646,1134.9899,439.7688,0,870.4861,1045.2883,6475.9169,1,624.9577,1970.382,1.6,1379.3394,534.7697,694.7769,805.7419,393.0767,3871.6213,857.0893,3572.0857,1422.7462,47,0,6,24847.9499,0,1,0,0,70.56,0,0,0
2,1,546,2231,634,30.2,0,1107.9465,1647.9863,1184.5765,3475.856,1350.5122,1216.5187,674.686,65,1427.8884,1055.3356,1113.1692,1231.0493,700.8979,0,1000.1361,899.6171,4956.518,0,676.7361,1749.5913,3.3,1502.0646,603.2637,761.3672,1019.8217,514.6886,2940.058,878.3239,2809.8532,1462.0142,27,0,6,20543.9416,0,1,0,0,912.04,0,0,0
0,1,37,0,0,-11.7,0,850.4907,1881.8472,872.7607,3601.9236,1185.5938,1033.727,409.5183,39,922.147,750.1845,786.3178,938.4355,403.8021,0,771.7002,639.2134,5607.8971,0,522.7905,1822.8597,2.3,1393.3206,494.8021,640.3848,651.531,398.9272,3835.5174,774.8854,3732.3688,1251.4337,16,0,0,23127.1681,0,0,0,0,136.89,0,0,0
0,1,554,2357,534,-3,0,1077.2506,1714.3453,1176.334,3453.9527,1370.0817,1384.0687,390.1147,44,1338.1534,1051.9913,1230.1468,1151.0623,460.7907,0,1122.8725,893.5284,5377.2067,0,738.4005,1814.3732,1.8,1568.7834,642.0285,806.3567,1088.0067,473.3297,3144.2424,1040.6282,2897.0334,1428.2381,29,0,3,21398.1752,0,0,0,0,9,0,0,0
0,0,51,15,56,19.1,0,816.8353,1967.8205,788.9523,4062.2143,1285.4286,978.4258,407.8849,81,1168.6414,758.2456,754.8054,911.4238,450.7,0,744.3991,962.5085,6271.0061,1,541.6693,1944.0002,0.6,1398.424,517.7865,623.0609,643.1907,414.4629,4072.4944,778.6238,3653.9403,1391.1595,34,0,9,24761.0593,0,0,0,0,364.81,0,0,0
0,1,554,4441,804,17.9,0,986.5852,2462.4605,971.4241,5736.1488,1153.5739,1107.9582,600.5665,45,2141.9881,935.0819,991.3294,1205.2429,557.5226,0,882.9402,2003.5387,7769.7263,1,588.2432,2287.4517,2.2,1718.9607,601.2135,676.3333,871.2347,475.1899,4808.9596,804.5017,4913.9093,1633.0136,31,0,0,31330.6305,0,1,0,0,320.41,0,0,0
