"y","temp","rain","wind","wet","cloud","temp.sqr","sunny","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X23_24","m0","m10","m5","m20","m25","m30","m35","m45","m55","m60","m65","m70","f20","f25","f30","f45","f50","f60","f65","f70","bus_passenger","sub_passenger"
4,27.2,0,1.5,63,9,739.84,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1093.2674,504.584,1413.4712,3829.6966,3587.0017,1916.4289,1552.2847,1155.565,869.6471,579.1853,486.6106,785.4871,5493.8521,3622.3714,1864.9923,988.9953,982.2038,697.897,543.9305,1179.8144,560,2607
7,26.6,0,2.4,67,9,707.56,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,823.9539,380.2859,1401.4104,3954.919,3792.6805,2036.6755,1565.3137,1102.8539,862.6455,637.1293,467.6208,814.2055,5789.7804,3705.5057,1885.9413,1028.3675,1035.3179,673.1416,553.6155,1189.5945,566,2903
5,25.7,0,2.7,70,9,660.49,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,662.6455,305.8359,1480.995,4228.6453,3870.1962,2083.2392,1546.1965,1120.235,887.9267,610.1211,432.8457,807.8736,6201.6974,3906.8392,1968.8114,1009.5758,981.662,710.196,591.1103,1161.2421,587,2729
2,25,0,2.2,74,10,625,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,684.363,315.8593,1506.2305,4420.1761,4094.1062,2078.8836,1495.5407,1121.9676,863.1441,655.9516,443.9963,771.1995,6489.112,4015.3727,2072.1153,1004.1381,967.6861,666.1359,562.8985,1122.5554,523,2507
4,24.5,0,1.1,77,9,600.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,484.1166,223.4381,1413.0544,4529.7212,4032.1299,2020.6885,1433.6601,1124.0585,853.4865,659.8139,432.6842,766.1088,6638.4385,4084.5391,2047.5515,937.0322,904.5088,710.2053,607.5823,1168.8446,541,3032
7,24,0,1.1,80,9,576,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,524.5748,242.1109,1242.8375,4500.962,3939.1819,1915.0138,1426.0327,1118.4716,869.2026,618.6961,420.1391,761.0813,6496.7627,4067.5273,1897.2618,876.485,849.6123,692.2301,563.3977,1145.815,557,2797
7,23.7,0,1.8,78,9,561.69,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514.2517,237.3464,995.0706,4294.0004,3798.6535,1853.2291,1438.4225,1047.7446,813.4502,616.1132,427.831,720.7243,6226.3126,3956.9502,1864.5897,864.2729,830.8456,672.2835,560.1305,1099.8013,431,2570
5,23.3,0,0.8,78,9,542.89,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,341.645,157.6816,826.8447,3989.7662,3727.873,1863.007,1307.2465,1026.1295,812.732,538.5433,375.9343,744.7869,6056.394,3895.5682,1805.0077,764.5275,774.9789,616.3662,508.6149,1058.4038,344,1191
3,23,0,1.3,80,8,529,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.8855,158.2542,843.0849,3901.3568,3711.5394,1883.1337,1283.3129,1006.9406,833.0221,544.8338,395.2299,747.3154,6024.4255,3839.9343,1809.45,758.9945,772.4459,604.4896,501.8694,1065.9904,172,1
1,22.7,0,0.4,81,8,515.29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.5033,175.6168,840.559,3866.8042,3657.432,1840.3486,1250.3294,1026.8015,820.7944,556.6804,389.2211,778.274,6016.7725,3809.2962,1780.6811,746.5246,774.0925,618.5491,516.0264,1071.1807,37,0
1,22.5,0,0.5,82,9,506.25,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.1052,174.9711,776.653,3786.9204,3635.4609,1835.7503,1345.5557,1041.0014,841.4218,546.1126,399.7173,753.4339,5977.0544,3840.8258,1804.6518,750.4409,779.2854,614.7584,515.4792,1102.3475,43,0
2,22.2,0,2.2,82,9,492.84,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.8661,166.5533,741.7849,3698.5496,3626.8168,1823.6463,1347.8462,1034.9549,820.7687,559.5315,392.8348,783.5234,5968.0144,3808.2534,1810.243,771.255,777.7504,624.8707,533.4314,1120.3307,20,0
0,22.1,0,1.9,82,9,488.41,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.6333,160.9077,744.0081,3677.9873,3573.9416,1820.0474,1336.6369,1009.1656,788.3567,565.6306,383.2759,777.6222,5910.5289,3800.0896,1814.9699,794.1926,784.9381,630.4065,527.0168,1110.2326,37,17
0,22.1,0,2.4,82,10,488.41,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.8566,169.7796,711.4936,3600.0256,3542.397,1788.2581,1309.0471,996.1048,817.8571,555.1095,381.1491,761.8331,5882.8824,3763.3249,1809.554,775.8027,794.287,634.6338,518.3009,1095.6685,109,377
0,21.9,0,1.7,82,10,479.61,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.7613,167.89,744.0204,3553.2402,3446.7483,1784.0333,1304.8441,997.235,782.1658,560.4092,402.5238,779.152,5869.4916,3737.085,1789.5721,818.3159,805.5892,638.8095,558.4275,1142.4625,87,364
3,21.8,0,1.8,82,10,475.24,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.2414,202.2647,906.6413,3443.593,3316.5945,1778.0807,1395.2539,1113.0246,816.6889,611.8214,445.4652,807.0007,5708.0928,3542.0999,1762.5952,879.042,882.3704,674.0921,559.0404,1079.0773,110,526
6,22.2,0,1.4,80,10,492.84,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.921,184.1174,1012.6487,3687.0459,3018.8931,1700.2965,1386.0154,1127.0195,954.2106,639.0091,511.2842,877.9385,5628.9885,3225.8345,1649.105,981.972,1018.6191,671.0158,602.0487,1224.5114,176,867
3,23.2,0,2.4,78,10,538.24,1,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,434.4755,200.5269,1067.4876,3650.7496,2868.8596,1540.0833,1460.5436,1187.5469,1048.5395,675.8402,534.8404,939.5774,5546.0141,2946.8066,1621.2409,1073.2258,1040.3433,738.0922,598.9267,1260.5418,200,1086
3,24.5,0,2.3,72,10,600.25,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,442.1306,204.0599,1246.2572,4062.572,2866.4456,1527.6283,1477.3456,1226.9985,1088.3013,702.1457,551.2151,1011.3419,5717.8223,2965.7873,1656.6729,1171.3501,980.277,760.2727,664.789,1309.3265,194,1078
1,25.6,0,2.3,67,10,655.36,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,540.7816,249.5911,1308.3081,4537.1674,3059.4339,1607.5052,1485.1003,1256.3449,1078.9352,751.3769,541.7842,904.5791,6087.2652,2999.6256,1708.9275,1212.9113,1033.5624,712.0503,652.0714,1278.8886,267,1230
3,25.8,0,3.3,67,10,665.64,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,516.8341,238.5384,1509.9234,4757.3111,3054.5093,1640.5999,1490.1659,1312.8586,1127.0021,665.3299,573.7913,935.0635,6297.0058,2974.3667,1818.1049,1208.3125,1034.3418,804.9171,630.5837,1198.3948,313,1457
9,26.1,0,2.5,69,10,681.21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,554.766,256.0454,1549.6632,4699.6907,3012.5022,1608.3247,1543.7838,1327.8778,1150.7023,732.5364,557.5662,989.6468,6369.0645,3059.2211,1769.4922,1240.7912,1102.7411,776.1294,637.5384,1283.8817,409,1637
6,26.3,0,3.2,66,10,691.69,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,488.2817,225.3602,1509.0815,4747.0813,3096.9261,1733.0338,1642.3984,1388.6878,1108.9662,700.4997,591.0552,957.4806,6329.786,3155.2265,1867.745,1256.1652,1137.3529,785.1329,656.1155,1392.8574,414,2056
6,26.2,0,3.1,66,10,686.44,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,442.6431,204.2963,1516.9929,4581.2844,3084.5219,1680.4768,1622.9739,1361.4856,1068.4833,745.4227,587.9305,1044.386,6136.2331,3065.4298,1860.4922,1284.0078,1064.969,799.2109,633.0489,1438.2654,583,2582
7,26.1,0,2.5,67,10,681.21,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,482.689,222.7793,1340.2983,4719.3265,3107.4959,1651.3518,1619.4995,1353.6408,1059.6099,731.604,520.1396,855.4948,6193.0857,3201.5878,1852.1717,1268.4769,978.4517,804.3235,609.0887,1347.9435,560,2607
8,26,0,3.1,70,10,676,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,530.5814,244.8835,1385.6854,4575.1448,3194.2046,1801.7513,1691.3436,1296.9976,1038.0499,704.6443,525.2028,840.9228,6558.2273,3362.5163,1885.5772,1235.9953,1036.3518,785.8956,580.8958,1225.4138,566,2903
12,25.7,0,3,70,10,660.49,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,432.7237,199.7184,1450.1182,4797.6652,3602.4673,2106.6006,1827.9982,1446.1703,971.7531,742.3689,517.0941,910.408,7043.3636,4018.1067,2203.9683,1270.2586,1077.9572,773.3099,603.7118,1216.5861,587,2729
12,25.3,0,3.5,71,10,640.09,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,480.3906,221.7186,1441.1782,5018.5107,3933.6737,2103.8936,1667.7475,1332.6498,968.6707,722.7842,520.2314,866.1153,7520.2085,4351.6815,2228.3882,1123.9208,948.6535,759.4459,589.0621,1224.1378,523,2507
12,25.2,0,3.6,70,10,635.04,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,522.1621,240.9973,1485.5627,4963.3518,3993.9047,2089.3292,1686.6747,1369.9729,902.8869,720.4888,472.8436,810.4399,7336.3564,4284.0475,2130.3301,1074.6583,902.3798,762.4357,593.2729,1234.3299,541,3032
4,25,0,3.7,69,8,625,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,488.0126,225.2363,1379.1068,4864.7803,3914.4284,2046.6429,1596.881,1314.7849,905.7312,659.6892,462.1526,826.2484,7218.4069,4353.6376,2018.9431,975.3421,869.6596,728.8627,570.4244,1230.8884,557,2797
8,24.7,0,3.2,72,9,610.09,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.9119,226.5742,1156.6872,4585.8972,3911.11,1968.7291,1531.6605,1228.6567,817.2746,627.1186,447.2896,836.6754,6897.7078,4355.8292,2031.4177,943.1462,835.678,717.3231,570.6125,1252.4016,431,2570
2,24.5,0,3,70,10,600.25,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,363.3854,167.716,897.4522,4211.7182,3871.9402,1960.7606,1447.6121,1062.3256,767.5379,539.1287,397.265,770.1843,6689.7064,4045.2217,1940.3112,757.5545,774.9509,634.5026,498.3091,1117.8867,344,1191
7,24.2,0,3.8,70,10,585.64,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.3744,179.2496,773.2059,4165.1724,3796.7568,1897.1893,1383.7662,1057.3898,744.3505,546.7631,389.5826,768.4376,6560.088,4045.9,1939.1525,808.5811,747.8919,629.1995,503.0161,1094.1316,185,345
2,24,0,3,69,7,576,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.1705,179.1554,794.6996,4052.4801,3795.8494,1830.7331,1340.5931,1057.1714,764.9379,535.6978,395.5568,765.0699,6488.132,4032.0166,1930.8587,832.5543,748.8591,626.6458,505.2399,1159.3996,64,1
4,23.8,0,2.4,65,10,566.44,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.4545,182.5171,783.0253,3985.8975,3774.8444,1842.0772,1342.0141,1031.5072,744.9826,531.7797,407.6903,736.8516,6481.6489,4080.1229,1934.7806,836.3488,758.0913,623.5545,511.5732,1170.915,54,0
0,23.9,0,3.2,57,10,571.21,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.5774,184.4199,770.7752,3894.8091,3766.0237,1833.1507,1362.5694,1046.7152,745.5829,549.5039,422.6447,756.0234,6379.4197,4087.9887,1965.7103,821.0389,769.8214,632.9649,511.9421,1125.9438,33,0
1,23.7,0,1.9,58,10,561.69,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.8287,180.8438,745.9862,3865.3011,3753.5595,1831.8516,1393.6182,1079.7515,731.9576,538.6029,435.7358,789.9019,6304.997,4050.2185,1915.1825,820.0986,758.5613,622.6497,530.6373,1159.5119,49,10
0,23.4,0,2.6,57,10,547.56,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.6882,170.1635,711.5269,3702.3499,3693.198,1837.3108,1346.5636,1017.5207,766.5924,545.6779,400.5864,785.5052,6288.3204,4057.2739,1916.5667,818.8702,769.9119,646.669,539.0124,1151.8907,98,645
1,23.2,0,2.1,59,10,538.24,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.4312,170.0447,732.8197,3679.8589,3659.8739,1857.4332,1369.1256,1070.5816,784.0688,551.2235,413.2553,821.1202,6213.6408,3968.7119,1858.0074,845.4145,794.3625,642.5087,591.5685,1229.1322,250,963
3,23.3,0,3.6,54,10,542.89,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.7855,205.7471,857.3247,3611.1362,3512.0179,1845.7158,1443.8165,1209.9783,901.9067,603.0318,441.7038,847.4084,6017.9885,3802.5019,1858.4277,940.0822,878.0191,674.684,576.6463,1210.9684,537,2814
3,23.9,0,4.5,54,9,571.21,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590.3146,272.4523,992.1285,3886.6846,3172.1676,1681.1623,1382.0528,1243.519,1009.1634,631.7618,497.3568,808.8498,6085.7139,3363.0445,1709.8192,1115.7434,992.3739,692.7436,602.3087,1338.813,885,4990
4,24.5,0,4.5,55,9,600.25,1,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,591.8081,273.142,1034.9544,3970.2157,2885.507,1567.6102,1430.802,1371.9963,1072.6826,702.0215,565.2195,963.4703,5833.2621,3095.8329,1603.4723,1185.8642,1066.1247,747.058,621.2095,1349.5313,600,3066
3,24.7,0,4.4,58,10,610.09,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,567.6479,261.9906,1229.2729,4031.5493,2858.6115,1654.04,1485.3937,1296.8165,1042.0965,721.9505,553.7003,898.5665,5774.9259,3082.3368,1636.7926,1280.2954,1079.017,793.6974,634.4005,1220.0058,394,1710
5,25.3,0,4.9,60,9,640.09,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,587.3169,271.0692,1349.3257,4533.3649,2903.7269,1626.8142,1502.5981,1277.7793,1017.5682,750.2861,479.5032,871.8137,6101.3952,3026.0871,1699.2055,1248.3762,1099.5076,774.5859,674.2807,1186.0274,347,1608
3,26.1,0,5,60,10,681.21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,515.1265,237.7502,1456.6704,4571.9679,2959.8338,1673.3473,1509.4434,1302.1458,1066.8732,714.5358,509.428,887.7108,6292.9529,3043.0251,1682.9643,1243.3215,1098.9937,754.3775,648.2762,1239.6945,426,1962
4,27.2,0,5,59,10,739.84,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,535.2146,247.0216,1452.5247,4558.6203,2949.2879,1682.0034,1511.137,1299.0973,1176.6291,733.9952,536.4058,935.0857,6330.4749,3090.8033,1751.1947,1229.5844,1162.0865,740.2956,654.8947,1349.5183,503,2121
11,27.8,0,4.8,55,10,772.84,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,499.4763,230.527,1541.5398,4722.3559,2908.0189,1716.9657,1612.037,1343.364,1134.8394,713.1233,538.0263,959.2021,6404.3614,3063.0599,1786.2967,1198.7455,1183.4429,787.6118,704.7417,1242.8293,538,2199
8,27.5,0,6.1,53,10,756.25,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,391.9478,180.8985,1345.655,4510.8792,2910.3827,1725.5105,1605.6557,1320.1778,1079.2533,745.4356,550.4699,935.648,6318.4689,3097.4791,1743.7465,1266.0571,1148.676,828.2149,664.4681,1245.4203,631,2573
10,26.7,0,6.2,51,10,712.89,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,478.7488,220.9604,1325.7039,4528.3786,2962.0944,1693.6997,1639.8605,1271.1325,1145.5398,734.0067,535.8211,862.8828,6331.5789,3142.7566,1682.3136,1254.5859,1137.268,789.3332,605.0657,1156.8314,661,3105
8,25.9,0,5.6,46,10,670.81,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,531.1641,245.1524,1323.7109,4675.9875,3167.1644,1771.7198,1619.53,1336.4579,1103.1048,675.1961,503.6365,860.6265,6490.1611,3323.173,1859.4576,1230.1807,1068.7681,748.8111,605.6526,1249.1091,839,4012
12,25.2,0,5.7,48,10,635.04,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,408.6503,188.6075,1396.9527,4883.4758,3621.9854,2044.7469,1882.7649,1412.6264,1037.6809,661.2805,479.7236,864.7532,6907.5516,4034.0351,2172.37,1300.9163,1032.9412,775.3695,598.4385,1275.3754,1079,4447
15,24.4,0,7,52,8,595.36,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,444.059,204.9499,1433.3915,4949.1672,3805.6141,2041.858,1870.2399,1275.4185,1031.7598,643.2129,484.529,868.707,7226.5702,4312.2731,2200.8588,1219.0438,1025.3563,775.6221,616.6992,1222.5747,820,2964
13,23.8,0,6.1,55,10,566.44,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,406.6375,187.6784,1501.9185,5089.4491,3999.0249,2060.5031,1748.1945,1306.4394,980.172,675.2398,479.7976,904.2197,7428.5561,4306.9962,2207.8829,1171.0174,963.2074,722.259,591.3257,1215.5517,656,2805
15,23.3,0,6.2,59,4,542.89,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,392.377,181.0967,1439.7908,4979.5232,4049.0056,2115.9829,1673.8118,1272.9721,865.4721,629.4911,489.4823,889.931,7224.7105,4334.2879,2138.9823,1012.4202,857.9963,746.5925,619.5971,1182.0415,635,2911
7,23,0,4.3,61,8,529,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.4342,170.508,1280.4902,4775.8343,3965.3675,2003.5577,1605.5462,1166.2462,836.7661,609.5883,474.9085,868.8097,7098.7689,4258.8578,2049.9492,965.1526,828.5431,688.779,616.4542,1212.2447,705,2879
2,22.9,0,4.9,62,8,524.41,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330.8921,152.7194,1047.9061,4337.233,3837.1228,1988.5469,1450.0356,1075.5448,785.7325,545.7095,424.7691,803.0315,6594.657,4072.3251,1984.5827,815.1453,770.2631,598.032,532.6044,1160.6031,420,1625
8,22.7,0,4,64,7,515.29,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.0605,158.3356,885.0799,4150.1844,3801.6422,1942.2956,1417.9236,1041.33,779.3224,552.1241,405.9717,834.3908,6327.9285,4057.5434,1973.7903,817.0527,744.1545,600.2517,516.2118,1122.6308,204,350
1,22.6,0,3.5,67,6,510.76,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.8313,166.5376,864.5612,4081.4608,3778.447,1919.662,1354.2693,1033.5204,755.7194,539.1073,426.4243,807.2665,6359.4592,4058.2691,1968.6588,842.4168,748.3389,588.8123,519.6873,1132.9877,97,0
1,22.5,0,4.8,69,7,506.25,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.3756,167.25,767.0745,3977.3595,3768.8915,1921.8321,1349.9839,1041.1227,767.0439,544.4003,423.49,822.319,6354.218,4105.592,1960.7404,838.8268,733.1255,571.4844,530.3972,1186.8537,60,0
0,22.4,0,3.6,70,3,501.76,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.9138,169.806,777.8021,3908.9961,3758.987,1898.3898,1332.2303,1045.264,745.9549,539.0601,424.4237,799.547,6315.3963,4103.5597,1974.4236,831.3582,731.5366,588.4501,536.7968,1181.7936,41,0
1,22.1,0,4,72,2,488.41,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.9652,181.3683,711.6809,3888.6648,3702.8273,1880.7845,1329.1305,1035.7951,757.6589,528.7449,426.849,852.9274,6318.4616,4075.3178,1949.1538,823.0235,708.6319,637.103,542.0548,1162.0156,35,12
0,22.1,0,4,73,4,488.41,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.4105,183.4199,715.267,3828.5407,3654.6087,1884.2152,1307.6914,1034.2376,761.4715,513.6947,434.353,787.1995,6210.1881,4037.0039,1939.6289,808.8218,733.1255,589.2693,536.3547,1146.8922,110,653
0,22.1,0,3.9,74,7,488.41,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.2417,182.8804,732.1662,3787.3948,3590.3251,1894.9254,1320.6687,1072.5321,796.0827,522.4628,406.4755,783.095,6121.0263,3960.6263,1883.634,807.6118,771.3145,615.4959,553.0218,1264.4056,246,1015
3,22.3,0,2.9,74,8,497.29,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.0874,222.0397,863.2406,3687.534,3421.2613,1878.6733,1397.6854,1199.3104,911.5765,584.1618,461.1314,764.7362,5887.8858,3764.1026,1917.5776,902.5034,872.6074,660.0368,533.1752,1324.3679,526,2951
4,23.3,0,4.6,71,7,542.89,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494.2082,228.0959,1018.742,3858.6777,3077.5192,1709.6407,1350.2763,1308.6816,1024.5642,639.3435,496.8256,849.7186,5970.3964,3416.6698,1734.3726,994.3032,1010.443,702.2928,553.0383,1403.3566,840,4952
3,24.4,0,3.7,66,8,595.36,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,514.7128,237.5596,1026.6855,3893.7527,2994.3985,1550.5315,1464.6869,1287.9675,1082.0068,648.8057,542.2224,920.1643,5717.015,3101.1756,1677.8136,1043.0684,1121.9016,725.5876,632.0497,1395.4345,614,3107
6,25.5,0,4.4,62,7,650.25,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,610.4403,281.7409,1148.799,4229.6645,3005.7776,1584.2971,1491.7872,1340.7557,1050.0784,690.6869,548.6904,961.0058,5827.0777,3089.0729,1790.6002,1148.0915,1082.5652,798.8391,738.7889,1419.0074,441,1827
2,26.9,0,4.4,58,8,723.61,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,554.279,255.821,1259.3175,4667.0872,3038.8571,1578.2064,1453.4469,1340.3814,1034.9272,696.0943,535.2539,913.2681,6220.0858,3115.9788,1761.4117,1204.6555,1087.8424,762.9924,693.1252,1269.8287,372,1752
6,26.8,0,3.3,58,9,718.24,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,614.2705,283.5089,1320.0107,4720.3664,3006.7495,1530.0087,1523.0874,1278.2369,1049.9906,707.0483,527.6007,951.042,6310.0281,3073.9392,1772.9622,1159.6861,1082.3082,822.0589,675.454,1251.4485,390,1932
7,27.1,0,4.4,59,9,734.41,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,645.7412,298.0339,1400.7005,4858.665,2995.6104,1554.0733,1504.9428,1303.5811,1118.5454,657.8304,558.2344,1046.1383,6419.344,2943.1502,1831.1221,1178.3201,1156.6407,784.9245,681.817,1372.0347,469,2195
5,27.5,0,3.2,59,10,756.25,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,562.3496,259.5455,1360.3776,4683.273,2971.5769,1597.5412,1418.4796,1334.207,1109.8467,656.1727,565.583,1044.8256,6165.5296,2933.4689,1785.4853,1206.8212,1157.6391,819.3576,719.6125,1393.0459,537,2361
4,28,0,2.7,59,10,784,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,525.4347,242.5081,1344.6867,4506.2037,3022.2039,1619.5292,1532.4847,1355.2309,1103.7489,660.1141,578.282,1047.6106,6062.6046,3133.9042,1829.202,1232.7715,1121.8629,867.4085,712.7096,1386.5694,576,2510
5,28.2,0,3.2,59,10,795.24,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,490.4518,226.3618,1237.102,4496.6017,3091.4633,1676.7969,1560.5135,1305.2501,1072.9577,671.8966,529.5275,959.9497,6335.9841,3183.0716,1803.54,1176.7458,1057.8434,800.64,655.8954,1367.6304,659,3208
16,27.8,0,3,63,10,772.84,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,443.0456,204.4822,1286.0795,4613.4644,3126.5582,1755.4853,1614.0658,1233.1012,1062.0741,625.8392,480.8566,940.7033,6455.5376,3260.3156,1878.8302,1147.833,1024.4869,815.6912,597.5453,1322.3559,844,4084
13,27.1,0,3.5,64,10,734.41,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,504.2123,232.713,1345.2102,4993.9189,3489.2392,1900.8247,1680.4255,1411.9726,1073.3911,678.822,501.7288,944.8677,7129.9572,4003.8594,2175.4961,1211.0618,1052.5607,769.9914,620.9946,1357.554,992,4448
